사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,약국영업면적,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
중일약국,1980-04-03,198380.641346027,451105.033104455,2026-04-22 22:31:18,I,1979-04-09,03,폐업,2009-02-12 11:19:04,,1979-04-09,100-022,서울특별시 중구 명동2가 105번지,PHMD119793010033084000067,3010000,15,,,03,폐업,,,
백조약국,1984-12-18,197800.476620817,451870.485592157,2026-04-22 22:31:18,I,1979-04-06,03,폐업,2009-02-12 11:20:09,,1979-04-06,100-101,서울특별시 중구 태평로1가 75번지,PHMD119793010033084000068,3010000,19,서울특별시 중구 세종대로21길 61 (태평로1가),,03,폐업,,,
대호약국,1989-02-14,201682.714803667,451801.208127592,2026-04-22 22:31:18,I,1979-03-30,03,폐업,2009-02-12 11:21:09,,1979-03-30,100-440,서울특별시 중구 황학동 1205번지,PHMD119793010033084000069,3010000,34,서울특별시 중구 마장로 89 (황학동),,03,폐업,,,
대흥약국,1984-07-11,,,2026-04-22 22:31:18,I,1979-03-30,03,폐업,2009-02-12 11:22:31,,1979-03-30,100-450,서울특별시 중구 신당동 217번지 흥인시장 가-11호,PHMD119793010033084000070,3010000,15,,,03,폐업,,,
정수약국,1979-05-26,199876.987446903,451647.78889191,2026-04-22 22:31:18,I,1979-03-26,03,폐업,2009-02-12 11:23:37,,1979-03-26,100-194,서울특별시 중구 을지로4가 132번지,PHMD119793010033084000071,3010000,16,서울특별시 중구 을지로33길 21 (을지로4가),,03,폐업,,,
지성약국,1979-09-18,,,2026-04-22 22:31:18,I,1979-03-24,03,폐업,2009-02-12 11:27:32,,1979-03-24,100-450,서울특별시 중구 신당동 217번지 흥인시장 1층 가-7호,PHMD119793010033084000073,3010000,18,,,03,폐업,,,
코스모스약국,1979-10-26,198418.741655644,451237.168596152,2026-04-22 22:31:18,I,1979-03-22,03,폐업,2009-02-12 11:28:42,,1979-03-22,100-022,서울특별시 중구 명동2가 83번지 5호,PHMD119793010033084000074,3010000,17,서울특별시 중구 명동길 14 (명동2가),,03,폐업,,,
풍년약국,1981-04-06,199376.650770635,451519.940975515,2026-04-22 22:31:18,I,1979-03-21,03,폐업,2009-02-12 11:29:42,,1979-03-21,100-300,서울특별시 중구 초동 2번지 2호,PHMD119793010033084000075,3010000,24,서울특별시 중구 을지로16길 7 (초동),,03,폐업,,,
신덕약국,1983-09-13,199263.803751308,451326.721167275,2026-04-22 22:31:18,I,1979-03-10,03,폐업,2009-02-12 11:31:31,,1979-03-10,100-300,서울특별시 중구 초동 70번지 4호,PHMD119793010033084000076,3010000,15,서울특별시 중구 마른내로 42 (초동),,03,폐업,,,
동양약국,1979-10-23,,,2026-04-22 22:31:18,I,1979-03-09,03,폐업,2009-02-12 12:59:18,,1979-03-09,100-095,서울특별시 중구 남대문로5가 12번지 16호,PHMD119793010033084000077,3010000,17,서울특별시 중구 세종대로2길 7 (남대문로5가),,03,폐업,,,
주호약국,1986-01-22,,,2026-04-22 22:31:18,I,1979-03-08,03,폐업,2009-02-12 13:00:14,,1979-03-08,100-440,서울특별시 중구 황학동 506번지,PHMD119793010033084000078,3010000,16,,,03,폐업,,,
충무약국,1996-07-04,198661.124896536,451075.731179463,2026-04-22 22:31:18,I,1979-02-28,03,폐업,2009-02-12 13:02:05,,1979-02-28,100-012,서울특별시 중구 충무로2가 66번지 6호,PHMD119793010033084000079,3010000,16,서울특별시 중구 명동8가길 11 (충무로2가),,03,폐업,,,
신오성약국,1979-09-08,199353.766828919,451164.010026609,2026-04-22 22:31:18,I,1979-02-28,03,폐업,2009-02-12 13:03:16,,1979-02-28,100-862,서울특별시 중구 충무로4가 2번지 2호,PHMD119793010033084000080,3010000,22,서울특별시 중구 마른내로4길 35 (충무로4가),,03,폐업,,,
신시민약국,1980-01-26,200045.781368998,451405.094876379,2026-04-22 22:31:18,I,1979-02-28,03,폐업,2009-02-12 13:04:13,,1979-02-28,100-310,서울특별시 중구 오장동 148번지 35호,PHMD119793010033084000081,3010000,27,서울특별시 중구 을지로32길 35-28 (오장동),,03,폐업,,,
명동제일약국,1980-12-23,198640.52032699,450906.454358505,2026-04-22 22:31:18,I,1979-02-24,03,폐업,2009-02-12 13:05:16,,1979-02-24,100-041,서울특별시 중구 남산동1가 5번지 1호,PHMD119793010033084000082,3010000,35,서울특별시 중구 퇴계로18길 8 (남산동1가),,03,폐업,,,
거보약국,1980-07-29,199445.665098066,451320.125674457,2026-04-22 22:31:18,I,1979-02-24,03,폐업,2009-02-12 13:06:10,,1979-02-24,100-281,서울특별시 중구 인현동1가 87번지 20호,PHMD119793010033084000083,3010000,18,서울특별시 중구 마른내로 60-1 (인현동1가),,03,폐업,,,
다동약국,1980-12-12,,,2026-04-22 22:31:18,I,1979-02-21,03,폐업,2009-02-12 13:07:09,,1979-02-21,100-180,서울특별시 중구 다동 91번지,PHMD119793010033084000084,3010000,16,,,03,폐업,,,
자보약국,1980-09-27,199206.279674325,451385.565299227,2026-04-22 22:31:18,I,1979-02-09,03,폐업,2009-02-12 13:08:50,,1979-02-09,100-300,서울특별시 중구 초동 21번지 9호,PHMD119793010033084000085,3010000,25,서울특별시 중구 마른내로 35 (초동),,03,폐업,,,
세종약국,1980-10-14,201404.469769972,451121.166468094,2026-04-22 22:31:18,I,1979-02-07,03,폐업,2009-02-12 13:09:53,,1979-02-07,100-450,서울특별시 중구 신당동 282번지 103호,PHMD119793010033084000086,3010000,19,서울특별시 중구 다산로36길 25 (신당동),,03,폐업,,,
동명약국,1985-02-18,,,2026-04-22 22:31:18,I,1979-01-20,03,폐업,2009-02-12 13:11:52,,1979-01-20,100-391,서울특별시 중구 장충동1가 291번지 5호,PHMD119793010033084000087,3010000,20,,,03,폐업,,,
무궁화약국,1979-05-08,200697.821203755,451764.474808456,2026-04-22 22:31:18,I,1979-01-20,03,폐업,2009-02-12 13:12:51,,1979-01-20,100-196,서울특별시 중구 을지로6가 18번지 17호,PHMD119793010033084000088,3010000,36,서울특별시 중구 장충단로 263 (을지로6가),,03,폐업,,,
나성약국,1981-01-27,197910.338052454,451254.952148466,2026-04-22 22:31:18,I,1979-01-12,03,폐업,2009-02-12 13:14:05,,1979-01-12,100-102,서울특별시 중구 태평로2가 58번지 8호,PHMD119793010033084000089,3010000,17,서울특별시 중구 세종대로16길 1 (태평로2가),,03,폐업,,,
새우린약국,1979-08-07,200842.619272218,451905.89864981,2026-04-22 22:31:18,I,1979-01-07,03,폐업,2009-02-12 13:15:14,,1979-01-07,100-450,서울특별시 중구 신당동 217번지 10호,PHMD119793010033084000090,3010000,23,서울특별시 중구 청계천로 298 (신당동),,03,폐업,,,
오약국,2022-12-27,198055.210072535,451729.379049848,2026-04-22 22:31:18,I,1980-01-26,03,폐업,2022-12-27 16:25:41,,1980-01-26,100-772,서울특별시 중구  45번지 코오롱아케이드,PHMD119803010033084000001,3010000,19,"서울특별시 중구 무교로 21 (무교동, 코오롱아케이드)",04520,03,폐업,,,02-779-0310
제일약국,2013-05-31,,,2026-04-22 22:31:18,I,1980-07-24,03,폐업,2013-05-31 17:09:26,,1980-07-24,100-022,서울특별시 중구 명동2가 50-22,PHMD119803010033084000003,3010000,21,,,03,폐업,,,02-776-0078
경해약국,1982-06-30,,,2026-04-22 22:31:18,I,1980-12-20,03,폐업,2009-02-11 11:17:01,,1980-12-20,100-450,서울특별시 중구 신당동 80번지 14호,PHMD119803010033084000004,3010000,17,,,03,폐업,,,
다동약국,1984-02-15,,,2026-04-22 22:31:18,I,1980-12-18,03,폐업,2009-02-11 11:18:40,,1980-12-18,100-180,서울특별시 중구 다동 91번지,PHMD119803010033084000005,3010000,16,,,03,폐업,,,
정의약국,1987-06-02,200454.560606053,451111.370177139,2026-04-22 22:31:18,I,1980-12-08,03,폐업,2009-02-11 11:20:22,,1980-12-08,100-392,서울특별시 중구 장충동2가 83번지 2호,PHMD119803010033084000006,3010000,18,서울특별시 중구 장충단로7길 7 (장충동2가),,03,폐업,,,
바우약국,1982-04-07,198456.493935772,450992.614929358,2026-04-22 22:31:18,I,1980-11-29,03,폐업,2009-02-11 11:21:28,,1980-11-29,100-011,서울특별시 중구 충무로1가 24번지 18호,PHMD119803010033084000007,3010000,25,서울특별시 중구 명동2길 49 (충무로1가),,03,폐업,,,
도운약국,1984-04-13,198043.635511275,450686.849956646,2026-04-22 22:31:19,I,1980-11-26,03,폐업,2009-02-11 11:22:27,,1980-11-26,100-875,서울특별시 중구 회현동1가 194번지 15호,PHMD119803010033084000008,3010000,20,,,03,폐업,,,
중동약국,1982-06-16,200271.047092389,451119.371129402,2026-04-22 22:31:19,I,1980-11-20,03,폐업,2009-02-11 11:23:35,,1980-11-20,100-392,서울특별시 중구 장충동2가 161번지 3호,PHMD119803010033084000009,3010000,16,서울특별시 중구 퇴계로52길 22 (장충동2가),,03,폐업,,,
현일약국,1983-07-28,,,2026-04-22 22:31:19,I,1980-11-20,03,폐업,2009-02-11 11:25:08,,1980-11-20,100-450,서울특별시 중구 신당동 366번지 185호,PHMD119803010033084000010,3010000,25,,,03,폐업,,,
부배약국,1982-09-24,,,2026-04-22 22:31:19,I,1980-11-20,03,폐업,2009-02-11 11:27:05,,1980-11-20,100-093,서울특별시 중구 남대문로3가 17번지 1호,PHMD119803010033084000011,3010000,91,,,03,폐업,,,
남지약국,1999-07-24,199046.062699947,451451.792650131,2026-04-22 22:31:19,I,1980-11-20,03,폐업,2009-02-11 11:28:09,,1980-11-20,100-032,서울특별시 중구 저동2가 1번지 1호,PHMD119803010033084000012,3010000,23,서울특별시 중구 수표로 48 (저동2가),,03,폐업,,,
신라약국,1980-12-20,199389.733723612,451335.07221309,2026-04-22 22:31:19,I,1980-11-19,03,폐업,2009-02-11 11:29:18,,1980-11-19,100-281,서울특별시 중구 인현동1가 96번지 1호,PHMD119803010033084000013,3010000,22,,,03,폐업,,,
성화약국,1993-11-01,197931.793150461,451240.356306124,2026-04-22 22:31:19,I,1980-11-13,03,폐업,2009-02-11 11:30:12,,1980-11-13,100-102,서울특별시 중구 태평로2가 58번지 4호,PHMD119803010033084000014,3010000,17,서울특별시 중구 남대문로1길 51 (태평로2가),,03,폐업,,,
구내약국,1981-03-16,,,2026-04-22 22:31:19,I,1980-11-08,03,폐업,2009-02-11 11:31:24,,1980-11-08,100-102,서울특별시 중구 태평로2가 13번지 2호,PHMD119803010033084000015,3010000,17,,,03,폐업,,,
덕제약국,1982-11-15,,,2026-04-22 22:31:19,I,1980-11-07,03,폐업,2009-02-11 11:32:31,,1980-11-07,100-080,서울특별시 중구 북창동 100번지,PHMD119803010033084000016,3010000,22,,,03,폐업,,,
우정약국,1981-04-25,,,2026-04-22 22:31:19,I,1980-11-06,03,폐업,2009-02-11 11:33:29,,1980-11-06,100-011,서울특별시 중구 충무로1가 50번지 10호,PHMD119803010033084000017,3010000,16,,,03,폐업,,,
생수약국,1982-06-19,,,2026-04-22 22:31:19,I,1980-10-25,03,폐업,2009-02-11 11:34:39,,1980-10-25,100-032,서울특별시 중구 저동2가 79번지 1호,PHMD119803010033084000018,3010000,16,서울특별시 중구 삼일대로10길 38 (저동2가),,03,폐업,,,
충남약국,1981-06-05,197818.43748748,450594.181841901,2026-04-22 22:31:19,I,1980-10-25,03,폐업,2009-02-11 11:36:08,,1980-10-25,100-095,서울특별시 중구 남대문로5가 174번지,PHMD119803010033084000019,3010000,22,서울특별시 중구 퇴계로 29 (남대문로5가),,03,폐업,,,
서일약국,1981-05-07,199475.823150763,451353.987879023,2026-04-22 22:31:13,I,1977-01-22,03,폐업,2009-02-16 14:08:40,,1977-01-22,100-282,서울특별시 중구 인현동2가 96번지 12호,PHMD119773010033084000119,3010000,22,서울특별시 중구 마른내로 63 (인현동2가),,03,폐업,,,
은행약국,1977-06-18,201636.760572383,452008.928365747,2026-04-22 22:31:13,I,1977-01-21,03,폐업,2009-02-16 14:11:33,,1977-01-21,100-440,서울특별시 중구 황학동 4번지,PHMD119773010033084000120,3010000,20,서울특별시 중구 마장로9길 45 (황학동),,03,폐업,,,
이천당약국,1980-07-16,199603.040706779,451543.643423302,2026-04-22 22:31:13,I,1977-01-19,03,폐업,2009-02-16 14:12:29,,1977-01-19,100-194,서울특별시 중구 을지로4가 310번지,PHMD119773010033084000121,3010000,22,서울특별시 중구 을지로 164 (을지로4가),,03,폐업,,,
경원약국,1977-11-15,199000.953210536,451376.226571752,2026-04-22 22:31:13,I,1977-01-19,03,폐업,2009-02-16 14:13:27,,1977-01-19,100-032,서울특별시 중구 저동2가 72번지 9호,PHMD119773010033084000122,3010000,32,서울특별시 중구 마른내로 14 (저동2가),,03,폐업,,,
가나다약국,1977-05-26,,,2026-04-22 22:31:13,I,1977-01-13,03,폐업,2009-02-16 14:14:39,,1977-01-13,100-450,서울특별시 중구 신당동 106번지 1호,PHMD119773010033084000123,3010000,17,,,03,폐업,,,
범경약국,1977-04-29,,,2026-04-22 22:31:13,I,1977-01-08,03,폐업,2009-02-16 14:15:36,,1977-01-08,100-194,서울특별시 중구 을지로4가 72번지 2호,PHMD119773010033084000124,3010000,22,,,03,폐업,,,
새다약국,1980-07-18,,,2026-04-22 22:31:13,I,1978-12-30,03,폐업,2009-02-12 13:16:15,,1978-12-30,100-420,서울특별시 중구 무학동 23번지,PHMD119783010033084000003,3010000,27,,,03,폐업,,,
우정약국,1980-10-31,,,2026-04-22 22:31:13,I,1978-12-22,03,폐업,2009-02-12 13:17:15,,1978-12-22,100-011,서울특별시 중구 충무로1가 50번지 10호,PHMD119783010033084000004,3010000,15,,,03,폐업,,,
일동약국,1979-10-30,199201.914988647,450999.661533582,2026-04-22 22:31:13,I,1978-12-21,03,폐업,2009-02-12 13:18:12,,1978-12-21,100-271,서울특별시 중구 필동1가 19번지 3호,PHMD119783010033084000005,3010000,23,서울특별시 중구 퇴계로 179 (필동1가),,03,폐업,,,
지하철약국,2000-10-02,,,2026-04-22 22:31:13,I,1978-12-15,03,폐업,2009-02-12 13:19:28,,1978-12-15,100-161,서울특별시 중구 봉래동1가 122번지,PHMD119783010033084000006,3010000,16,,,03,폐업,,,
제민약국,1983-03-04,200573.641273539,451621.036467544,2026-04-22 22:31:13,I,1978-11-22,03,폐업,2009-02-12 13:20:38,,1978-11-22,100-196,서울특별시 중구 을지로6가 18번지 21호,PHMD119783010033084000007,3010000,24,서울특별시 중구 장충단로 247 (을지로6가),,03,폐업,,,
무역구내약국,1983-10-31,198430.683746215,450837.931121391,2026-04-22 22:31:13,I,1978-11-20,03,폐업,2009-02-12 13:21:32,,1978-11-20,100-052,서울특별시 중구 회현동2가 10번지 1호,PHMD119783010033084000008,3010000,18,서울특별시 중구 소공로 48 (회현동2가),,03,폐업,,,
삼행약국,1981-02-23,,,2026-04-22 22:31:13,I,1978-11-17,03,폐업,2009-02-12 13:22:40,,1978-11-17,100-102,서울특별시 중구 태평로2가 50번지 2호,PHMD119783010033084000009,3010000,17,,,03,폐업,,,
대동약국,1979-02-22,199445.665098066,451320.125674457,2026-04-22 22:31:13,I,1978-11-16,03,폐업,2009-02-12 13:23:50,,1978-11-16,100-281,서울특별시 중구 인현동1가 87번지 20호,PHMD119783010033084000010,3010000,18,서울특별시 중구 마른내로 60-1 (인현동1가),,03,폐업,,,
동서약국,1980-12-31,199131.174385661,451671.221142086,2026-04-22 22:31:13,I,1978-11-10,03,폐업,2009-02-12 13:24:48,,1978-11-10,100-193,서울특별시 중구 을지로3가 96번지 2호,PHMD119783010033084000011,3010000,20,서울특별시 중구 을지로11길 22 (을지로3가),,03,폐업,,,
진양사약국,1980-04-03,199943.076473402,451563.299809371,2026-04-22 22:31:13,I,1978-11-09,03,폐업,2009-02-12 13:25:54,,1978-11-09,100-195,서울특별시 중구 을지로5가 269번지 2호,PHMD119783010033084000012,3010000,24,,,03,폐업,,,
초산약국,1980-09-27,,,2026-04-22 22:31:13,I,1978-11-04,03,폐업,2009-02-12 13:26:54,,1978-11-04,100-450,서울특별시 중구 신당동 95번지 21호,PHMD119783010033084000013,3010000,17,,,03,폐업,,,
대한약국,1980-03-03,199516.426225146,450459.821233411,2026-04-22 22:31:13,I,1978-11-04,03,폐업,2009-02-12 13:27:54,,1978-11-04,100-272,서울특별시 중구 필동2가 122번지 1호,PHMD119783010033084000014,3010000,19,서울특별시 중구 퇴계로36가길 89 (필동2가),,03,폐업,,,
나라약국,1979-02-05,197940.807443016,450911.090993441,2026-04-22 22:31:13,I,1978-10-28,03,폐업,2009-02-12 13:28:47,,1978-10-28,100-094,서울특별시 중구 남대문로4가 3번지 3호,PHMD119783010033084000015,3010000,23,,,03,폐업,,,
평화약국,1979-05-23,199352.279317955,451429.092657369,2026-04-22 22:31:13,I,1978-10-25,03,폐업,2009-02-12 13:29:41,,1978-10-25,100-300,서울특별시 중구 초동 10번지 3호,PHMD119783010033084000016,3010000,17,서울특별시 중구 을지로16길 27 (초동),,03,폐업,,,
신영약국,1982-11-25,,,2026-04-22 22:31:13,I,1978-10-13,03,폐업,2009-02-12 13:30:36,,1978-10-13,100-197,서울특별시 중구 을지로7가 110번지,PHMD119783010033084000017,3010000,19,,,03,폐업,,,
대구약국,1981-03-09,,,2026-04-22 22:31:13,I,1978-10-02,03,폐업,2009-02-12 13:31:37,,1978-10-02,100-161,서울특별시 중구 봉래동1가 22번지 1호,PHMD119783010033084000018,3010000,20,,,03,폐업,,,
동문약국,1979-04-14,,,2026-04-22 22:31:13,I,1978-09-30,03,폐업,2009-02-12 13:32:32,,1978-09-30,100-450,서울특별시 중구 신당동 106번지 1호,PHMD119783010033084000019,3010000,19,,,03,폐업,,,
삼용약국,1980-03-23,200085.221922653,451879.538815181,2026-04-22 22:31:13,I,1978-09-30,03,폐업,2009-02-12 13:34:25,,1978-09-30,100-320,서울특별시 중구 방산동 4번지 47호,PHMD119783010033084000020,3010000,33,서울특별시 중구 동호로 389 (방산동),,03,폐업,,,
구내서약국,1979-03-09,198263.90839194,450960.762964932,2026-04-22 22:31:13,I,1978-09-21,03,폐업,2009-02-12 13:36:03,,1978-09-21,100-011,서울특별시 중구 충무로1가 52번지 5호,PHMD119783010033084000021,3010000,16,서울특별시 중구 소공로 63 (충무로1가),,03,폐업,,,
수원약국,1979-03-22,199364.401649077,451479.794812,2026-04-22 22:31:13,I,1978-09-12,03,폐업,2009-02-12 13:37:36,,1978-09-12,100-300,서울특별시 중구 초동 9번지,PHMD119783010033084000022,3010000,21,서울특별시 중구 을지로16길 17 (초동),,03,폐업,,,
우정약국,1978-11-27,,,2026-04-22 22:31:13,I,1978-09-12,03,폐업,2009-02-12 13:39:07,,1978-09-12,100-011,서울특별시 중구 충무로1가 50번지,PHMD119783010033084000023,3010000,15,,,03,폐업,,,
대영약국,1979-03-10,,,2026-04-22 22:31:13,I,1978-09-12,03,폐업,2009-02-12 13:40:12,,1978-09-12,100-450,서울특별시 중구 신당동 347번지 169호,PHMD119783010033084000024,3010000,18,,,03,폐업,,,
중일약국,1979-03-31,198380.641346027,451105.033104455,2026-04-22 22:31:13,I,1978-09-06,03,폐업,2009-02-12 13:41:14,,1978-09-06,100-022,서울특별시 중구 명동2가 105번지,PHMD119783010033084000025,3010000,15,,,03,폐업,,,
신성약국,1979-03-06,,,2026-04-22 22:31:13,I,1978-09-05,03,폐업,2009-02-12 13:42:58,,1978-09-05,100-300,서울특별시 중구 초동 97번지 1호,PHMD119783010033084000026,3010000,18,,,03,폐업,,,
한림약국,1985-09-18,,,2026-04-22 22:31:13,I,1978-08-31,03,폐업,2009-02-12 13:44:10,,1978-08-31,100-191,서울특별시 중구 을지로1가 29번지 1호,PHMD119783010033084000027,3010000,20,,,03,폐업,,,
세화약국,1979-06-05,199900.918141473,451850.980180828,2026-04-22 22:31:13,I,1978-08-29,03,폐업,2009-02-12 13:46:21,,1978-08-29,100-330,서울특별시 중구 주교동 47번지 3호,PHMD119783010033084000028,3010000,16,서울특별시 중구 청계천로 198-1 (주교동),,03,폐업,,,
귀명약국,1998-02-27,200477.250338876,451376.270966671,2026-04-22 22:31:13,I,1978-08-28,03,폐업,2009-02-12 13:48:26,,1978-08-28,100-411,서울특별시 중구 광희동1가 175번지 2호,PHMD119783010033084000029,3010000,21,서울특별시 중구 마른내로 163 (광희동1가),,03,폐업,,,
동안약국,1979-05-22,197911.187791728,450746.400666025,2026-04-22 22:31:13,I,1978-08-16,03,폐업,2009-02-12 13:54:17,,1978-08-16,100-060,서울특별시 중구 남창동 50번지 41호,PHMD119783010033084000030,3010000,17,서울특별시 중구 남대문시장4길 28 (남창동),,03,폐업,,,
정훈약국,1979-03-07,199263.803751308,451326.721167275,2026-04-22 22:31:18,I,1978-08-09,03,폐업,2009-02-12 13:55:12,,1978-08-09,100-300,서울특별시 중구 초동 70번지 4호,PHMD119783010033084000031,3010000,15,서울특별시 중구 마른내로 42 (초동),,03,폐업,,,
신청구약국,1981-03-27,199988.396580376,451182.074588582,2026-04-22 22:31:18,I,1978-08-04,03,폐업,2009-02-12 13:56:09,,1978-08-04,100-015,서울특별시 중구 충무로5가 20번지 1호,PHMD119783010033084000032,3010000,18,서울특별시 중구 퇴계로 261 (충무로5가),,03,폐업,,,
신진약국,1978-10-26,,,2026-04-22 22:31:18,I,1978-08-02,03,폐업,2009-02-12 13:57:14,,1978-08-02,100-440,서울특별시 중구 황학동 2164번지,PHMD119783010033084000033,3010000,15,,,03,폐업,,,
동언약국,1979-04-24,199357.002803558,451132.770903215,2026-04-22 22:31:18,I,1978-07-27,03,폐업,2009-02-12 13:58:13,,1978-07-27,100-013,서울특별시 중구 충무로3가 35번지 1호,PHMD119783010033084000034,3010000,21,서울특별시 중구 퇴계로37길 27 (충무로3가),,03,폐업,,,
왕약국,1984-02-22,198395.015073977,451275.970656867,2026-04-22 22:31:18,I,1978-07-21,03,폐업,2009-02-12 13:59:37,,1978-07-21,100-021,서울특별시 중구 명동1가 77번지,PHMD119783010033084000035,3010000,22,서울특별시 중구 명동길 5-1 (명동1가),,03,폐업,,,
저동약국,1980-11-17,199046.062699947,451451.792650131,2026-04-22 22:31:18,I,1978-07-19,03,폐업,2009-02-12 14:00:42,,1978-07-19,100-032,서울특별시 중구 저동2가 1번지 1호,PHMD119783010033084000036,3010000,21,서울특별시 중구 수표로 48 (저동2가),,03,폐업,,,
하일약국,1980-04-19,200748.07205052,451334.969981692,2026-04-22 22:31:18,I,1978-07-14,03,폐업,2009-02-12 14:02:09,,1978-07-14,100-412,서울특별시 중구 광희동2가 180번지,PHMD119783010033084000037,3010000,20,서울특별시 중구 퇴계로 340 (광희동2가),,03,폐업,,,
대한약국,1978-11-02,199516.426225146,450459.821233411,2026-04-22 22:31:18,I,1978-07-12,03,폐업,2009-02-12 14:03:38,,1978-07-12,100-272,서울특별시 중구 필동2가 122번지 1호,PHMD119783010033084000038,3010000,19,서울특별시 중구 퇴계로36가길 89 (필동2가),,03,폐업,,,
신일진약국,1979-09-24,199753.854087526,451354.740977417,2026-04-22 22:31:18,I,1978-07-07,03,폐업,2009-02-12 14:04:57,,1978-07-07,100-290,서울특별시 중구 예관동 56번지 10호,PHMD119783010033084000039,3010000,28,서울특별시 중구 창경궁로 21 (예관동),,03,폐업,,,
정오약국,1980-05-24,197547.543646515,451134.996404518,2026-04-22 22:31:18,I,1978-06-22,03,폐업,2009-02-12 14:06:27,,1978-06-22,100-110,서울특별시 중구 서소문동 58번지 7호,PHMD119783010033084000040,3010000,16,서울특별시 중구 서소문로 106 (서소문동),,03,폐업,,,
일광약국,1994-08-11,201784.82330928,451551.264749976,2026-04-22 22:31:18,I,1978-06-14,03,폐업,2009-02-12 14:07:28,,1978-06-14,100-440,서울특별시 중구 황학동 625번지,PHMD119783010033084000041,3010000,16,서울특별시 중구 퇴계로87길 15-2 (황학동),,03,폐업,,,
중부약국,1979-05-14,200067.55769401,451391.93131654,2026-04-22 22:31:18,I,1978-06-14,03,폐업,2009-02-12 14:08:35,,1978-06-14,100-310,서울특별시 중구 오장동 148번지 19호,PHMD119783010033084000042,3010000,20,서울특별시 중구 을지로36길 42 (오장동),,03,폐업,,,
건영약국,1979-03-12,,,2026-04-22 22:31:18,I,1978-06-13,03,폐업,2009-02-12 14:09:56,,1978-06-13,100-391,서울특별시 중구 장충동1가 58번지 4호,PHMD119783010033084000043,3010000,18,,,03,폐업,,,
수평약국,1981-03-14,197133.181826761,450929.253706925,2026-04-22 22:31:18,I,1978-06-09,03,폐업,2009-02-12 14:12:09,,1978-06-09,100-360,서울특별시 중구 중림동 355번지,PHMD119783010033084000044,3010000,25,서울특별시 중구 청파로 464 (중림동),,03,폐업,,,
영암약국,1982-12-03,199601.644138504,450713.618255148,2026-04-22 22:31:18,I,1978-06-08,03,폐업,2009-02-12 14:13:15,,1978-06-08,100-273,서울특별시 중구 필동3가 44번지 3호,PHMD119783010033084000045,3010000,17,서울특별시 중구 필동로 31-1 (필동3가),,03,폐업,,,
신현대약국,1980-05-23,197107.461678336,450404.538778373,2026-04-22 22:31:18,I,1978-05-29,03,폐업,2009-02-12 14:15:03,,1978-05-29,100-371,서울특별시 중구 만리동1가 62번지 32호,PHMD119783010033084000046,3010000,19,서울특별시 중구 만리재로 205-1 (만리동1가),,03,폐업,,,
한약국,1978-11-29,199269.527925864,451465.042156905,2026-04-22 22:31:18,I,1978-05-29,03,폐업,2009-02-12 14:16:52,,1978-05-29,100-193,서울특별시 중구 을지로3가 296번지 2호,PHMD119783010033084000047,3010000,18,,,03,폐업,,,
새서울약국,1980-10-16,200454.560606053,451111.370177139,2026-04-22 22:31:18,I,1978-05-29,03,폐업,2009-02-12 14:18:01,,1978-05-29,100-392,서울특별시 중구 장충동2가 83번지 2호,PHMD119783010033084000048,3010000,18,서울특별시 중구 장충단로7길 7 (장충동2가),,03,폐업,,,
동방구내약국,1980-05-17,197761.440311167,451123.194550747,2026-04-22 22:31:18,I,1978-05-26,03,폐업,2009-02-12 14:19:23,,1978-05-26,100-102,서울특별시 중구 태평로2가 250번지,PHMD119783010033084000049,3010000,33,서울특별시 중구 세종대로 67 (태평로2가),,03,폐업,,,
신일약국,1986-03-25,,,2026-04-22 22:31:18,I,1978-05-16,03,폐업,2009-02-12 14:20:51,,1978-05-16,100-372,서울특별시 중구 만리동2가 195번지 2호,PHMD119783010033084000050,3010000,20,서울특별시 중구 손기정로 98 (만리동2가),,03,폐업,,,
시민약국,1978-10-04,200906.746662144,450150.44086993,2026-04-22 22:31:18,I,1978-05-12,03,폐업,2009-02-12 14:22:09,,1978-05-12,100-450,서울특별시 중구 신당동 372번지 13호,PHMD119783010033084000051,3010000,22,서울특별시 중구 동호로 173 (신당동),,03,폐업,,,
신당약국,1983-06-21,,,2026-04-22 22:31:18,I,1978-05-10,03,폐업,2009-02-12 14:23:06,,1978-05-10,100-450,서울특별시 중구 신당동 393번지 68호,PHMD119783010033084000052,3010000,18,,,03,폐업,,,
서소문약국,1979-09-26,197517.157288952,451193.921380271,2026-04-22 22:31:18,I,1978-05-10,03,폐업,2009-02-12 14:24:37,,1978-05-10,100-110,서울특별시 중구 서소문동 55번지 4호,PHMD119783010033084000053,3010000,15,서울특별시 중구 서소문로 103 (서소문동),,03,폐업,,,
알파약국,1981-02-28,198341.527899862,450977.044044601,2026-04-22 22:31:18,I,1978-05-10,03,폐업,2009-02-12 14:25:44,,1978-05-10,100-011,서울특별시 중구 충무로1가 25번지 11호,PHMD119783010033084000054,3010000,17,서울특별시 중구 소공로 66 (충무로1가),,03,폐업,,,
