사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
지에스25 뉴후암사랑점,2024-12-18,197947.221892803,449587.403466068,2026-04-22 22:31:00,I,03,폐업,2024-12-19 09:09:48,,2021-04-21,,서울특별시 용산구 후암동 105-64 은전탕,PHMH320213020033087500008,3020000,"서울특별시 용산구 후암로 29, 은전탕 1층 (후암동)",04332,03,폐업,56,,,
롯데씨브이에스711  숙대입구점,2023-02-24,197300.730494744,449228.571215471,2026-04-22 22:31:01,I,03,폐업,2023-02-24 14:16:19,,2021-04-30,,,PHMH320213020033087500009,3020000,"서울특별시 용산구 청파로 287, 1층 (청파동2가)",04309,03,폐업,76,,,
(주)코라아세븐 남영프라임타워점,2025-02-12,197287.50506674,448662.153501017,2026-04-22 22:30:59,I,03,폐업,2025-02-12 15:21:58,,2021-05-06,,서울특별시 용산구 원효로1가 41 용산더프라임,PHMH320213020033087500010,3020000,"서울특별시 용산구 원효로90길 11, 101호 (원효로1가, 용산더프라임)",04315,03,폐업,,,,02-6362-7994
씨유 한남역점,2025-06-20,200445.904829677,447625.584231827,2026-04-22 22:30:58,I,03,폐업,2025-06-20 15:17:20,,2021-11-12,,서울특별시 용산구 한남동 612-2 서원빌딩,PHMH320213020033087500017,3020000,"서울특별시 용산구 대사관로34길 50, 1층 (한남동)",04409,03,폐업,40,,,
롯데씨브이에스711 남산소월점,2023-02-22,198612.572,449283.874666667,2026-04-22 22:31:01,I,03,폐업,2023-02-22 17:05:55,,2021-12-01,,서울특별시 용산구 용산동2가 1-530,PHMH320213020033087500019,3020000,"서울특별시 용산구 신흥로20길 1, 1층 (용산동2가)",04328,03,폐업,50,,,
(주)코리아세븐 용산만리점,2024-10-21,196736.39750515,449827.847203658,2026-04-22 22:31:01,I,03,폐업,2024-10-21 19:03:37,,2022-04-19,,서울특별시 용산구 서계동 260-18 종로떡집,PHMH320223020033087500005,3020000,"서울특별시 용산구 효창원로 264, 2층 (서계동)",04305,03,폐업,50,,,
(주)코리아세븐 용산루미니점,2024-03-29,197219.559171881,448787.13084274,2026-04-22 22:31:01,I,03,폐업,2024-03-29 15:56:05,,2022-05-19,,서울특별시 용산구 원효로1가 104,PHMH320223020033087500010,3020000,"서울특별시 용산구 원효로97길 15, 지상2층 209,210호 (원효로1가)",04314,03,폐업,90,,,02-3284-8120
씨유 이촌퐁당점,2025-02-04,196014.304367743,447134.712107414,2026-04-22 22:30:58,I,03,폐업,2025-02-04 11:42:01,,2022-05-23,,서울특별시 용산구 이촌동 203-1 열린가정의원,PHMH320223020033087500011,3020000,"서울특별시 용산구 이촌로 60, 열린가정의원 1층 (이촌동)",04374,03,폐업,58,,,
(주)코리아세븐 해방촌하늘계단점,2024-09-12,198476.691507468,449295.91864438,2026-04-22 22:30:59,I,03,폐업,2024-09-12 11:23:34,,2022-10-14,,서울특별시 용산구 용산동2가 1-224,PHMH320223020033087500022,3020000,"서울특별시 용산구 신흥로22가길 14, 1층 (용산동2가)",04337,03,폐업,,,,
세븐일레븐 용산서빙고점,2023-06-08,199162.133975379,446755.668517054,2026-04-22 22:30:59,I,03,폐업,2023-06-08 17:34:41,,2022-11-24,,서울특별시 용산구 서빙고동 293 그린파크아파트,PHMH320223020033087500026,3020000,"서울특별시 용산구 서빙고로51길 64, 101상가동 1층 107호 (서빙고동, 그린파크아파트)",04384,03,폐업,60,,,02-3284-8112
지에스25 UN프리미엄점,2024-11-25,200806.372578114,447855.635811062,2026-04-22 22:30:58,I,03,폐업,2024-11-25 14:25:46,,2023-03-13,,서울특별시 용산구 한남동 312-5,PHMH320233020033087500004,3020000,"서울특별시 용산구 유엔빌리지1길 2, 1층 1호 (한남동)",04420,03,폐업,49,,,
(주)비지에프리테일 용산파크자이점,2024-03-05,197514.145785647,448264.322314594,2026-04-22 22:31:01,I,03,폐업,2024-03-05 15:36:41,,2023-04-05,,서울특별시 용산구 한강로1가 50-1 용산파크자이,PHMH320233020033087500009,3020000,"서울특별시 용산구 한강대로 205, D8전체, D9일부호 (한강로1가, 용산파크자이)",04322,03,폐업,79,,,02-795-3940
지에스25 후암호호점,2024-10-28,198340.792826776,449722.136485832,2026-04-22 22:30:58,I,03,폐업,2024-10-28 17:56:03,,2023-06-01,,서울특별시 용산구 후암동 343-5,PHMH320233020033087500012,3020000,서울특별시 용산구 두텁바위로58길 6 (후암동),04328,03,폐업,53,,,
아벨리아 순천향대 서울병원 편의점,2025-06-20,200310.979917902,447939.994985364,2026-04-22 22:31:01,I,03,폐업,2025-06-20 15:46:35,,2023-08-24,,서울특별시 용산구 한남동 657-58 순천향대학병원,PHMH320233020033087500017,3020000,"서울특별시 용산구 대사관로 59, 순천향대학병원 정문 1층 (한남동)",04401,03,폐업,,,,
GS25 이촌대림점,2020-06-24,196018.516018461,446992.730365646,2026-04-22 22:30:55,I,03,폐업,2020-06-24 16:15:49,,2014-06-30,140-909,서울특별시 용산구 이촌동 199번지 50호,PHMH320143020033087500012,3020000,서울특별시 용산구 이촌로22길 19 (이촌동),04374,03,폐업,115,,,
미니스톱 동부이촌점,2021-08-27,198236.296378418,446262.544080318,2026-04-22 22:30:55,I,03,폐업,2021-08-27 13:35:43,,2014-07-17,140-723,"서울특별시 용산구 이촌동 301번지 160호 21동 104호-나, 105-가호",PHMH320143020033087500013,3020000,서울특별시 용산구 이촌로 303 (이촌동),04424,03,폐업,110,,,1577-9621
365플러스 서부이촌점,2015-01-16,195892.742962389,447202.526570068,2026-04-22 22:30:55,I,03,폐업,2015-01-16 15:02:28,,2014-07-18,,,PHMH320143020033087500014,3020000,서울특별시 용산구 이촌로14길 11-6 (이촌동),,03,폐업,50,,,
365플러스용산후암로점,2017-01-20,198023.050994376,449385.239062626,2026-04-22 22:30:55,I,03,폐업,2017-01-20 17:43:08,,2014-09-25,140-902,서울특별시 용산구 후암동 251번지 15호,PHMH320143020033087500015,3020000,서울특별시 용산구 후암로 8-1 (후암동),04331,03,폐업,60,,,
(주)비지에프리테일 이태원프리덤점,2015-09-22,199494.240629528,448102.144003408,2026-04-22 22:30:59,I,03,폐업,2015-09-22 17:11:00,,2014-10-10,,,PHMH320143020033087500017,3020000,서울특별시 용산구 이태원로27길 13 (이태원동),04350,03,폐업,,,,
GS25 효창행복점,2024-09-30,196506.063260624,448846.424790473,2026-04-22 22:30:55,I,03,폐업,2024-09-30 16:17:18,,2014-10-28,,,PHMH320143020033087500018,3020000,"서울특별시 용산구 효창원로69길 15, 1층 (효창동)",04318,03,폐업,129,,,02-711-8373
지에스25용산보광점,2024-10-31,199860.819809374,447348.10086997,2026-04-22 22:30:55,I,03,폐업,2024-10-31 16:23:02,,2014-10-29,140-823,서울특별시 용산구 보광동 259번지 1호,PHMH320143020033087500019,3020000,서울특별시 용산구 보광로 46 (보광동),04414,03,폐업,33,,,
세븐일레븐 용산원효점,2025-06-20,195556.853873045,447925.908209588,2026-04-22 22:30:55,I,03,폐업,2025-06-20 13:58:33,,2014-11-03,140-851,서울특별시 용산구 원효로4가 142번지 1호,PHMH320143020033087500021,3020000,서울특별시 용산구 원효로 55 (원효로4가),04360,03,폐업,50,,,
(주)코리아세븐 용산아이파크몰점,2020-12-30,196762.077394917,447480.039577359,2026-04-22 22:30:55,I,03,폐업,2020-12-30 15:06:53,,2014-11-03,,,PHMH320143020033087500022,3020000,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산민자역사)",04377,03,폐업,50,,,
씨유용산갈월점,2018-08-30,197464.703927638,449671.839985556,2026-04-22 22:30:55,I,03,폐업,2018-08-31 09:06:55,,2014-11-26,140-800,서울특별시 용산구 갈월동 3번지 3호,PHMH320143020033087500025,3020000,서울특별시 용산구 한강대로 348 (갈월동),04334,03,폐업,,,,
(주)코리아세븐이태원중앙점,2025-07-22,199195.27292662,448582.522822768,2026-04-22 22:30:55,I,03,폐업,2025-07-22 16:15:24,,2014-12-11,140-857,서울특별시 용산구 이태원동 212번지 24호,PHMH320143020033087500026,3020000,서울특별시 용산구 회나무로26길 3 (이태원동),04346,03,폐업,50,,,
씨유용산신창점,2017-02-01,196010.822884328,448114.607049728,2026-04-22 22:30:55,I,03,폐업,2017-02-02 14:18:09,,2015-02-12,140-060,서울특별시 용산구 신창동 59번지 4호,PHMH320153020033087500005,3020000,서울특별시 용산구 원효로35길 50 (신창동),04363,03,폐업,,,,
씨유용산신창점,2017-02-01,197578.141435458,447844.960184765,2026-04-22 22:30:55,I,03,폐업,2021-03-09 11:15:17,,2015-02-12,140-060,서울특별시 용산구 한강로1가 231번지 6호,PHMH320153020033087500006,3020000,서울특별시 용산구 한강대로62길 48 (한강로1가),04382,03,폐업,,,,02-702-0761
지에스25용산청파점,2020-12-21,197321.065710824,449090.401637502,2026-04-22 22:30:56,I,03,폐업,2020-12-21 14:16:45,,2015-02-27,140-133,서울특별시 용산구 청파동3가 24번지 4호,PHMH320153020033087500008,3020000,서울특별시 용산구 청파로 275 (청파동3가),04313,03,폐업,,,,070-4244-5118
씨유신용산점,2017-11-10,197351.514465897,447738.540389615,2026-04-22 22:30:56,I,03,폐업,2017-11-10 16:51:53,,2015-03-18,140-872,서울특별시 용산구 한강로2가 93번지 4호,PHMH320153020033087500009,3020000,서울특별시 용산구 한강대로 142 (한강로2가),04382,03,폐업,,,,
씨유용문좋아요점,2019-05-30,196200.389689141,448284.223557981,2026-04-22 22:30:56,I,03,폐업,2019-05-30 17:46:30,,2015-03-27,140-832,서울특별시 용산구 용문동 38번지 58호,PHMH320153020033087500010,3020000,서울특별시 용산구 효창원로 79 (용문동),04356,03,폐업,33,,,
지에스25용산캐피탈,2016-05-19,199265.467487878,447341.206833293,2026-04-22 22:30:56,I,03,폐업,2016-05-19 17:05:36,,2015-05-07,140-809,서울특별시 용산구 동빙고동 7번지 46호,PHMH320153020033087500011,3020000,서울특별시 용산구 장문로 20 (동빙고동),04393,03,폐업,67,,,
세븐일레븐용산웰츠타워점,2017-09-08,197174.051386224,448392.25419117,2026-04-22 22:30:56,I,03,폐업,2017-09-08 17:26:47,,2015-05-12,140-100,서울특별시 용산구 문배동 11번지 10호,PHMH320153020033087500013,3020000,서울특별시 용산구 백범로90길 90 (문배동),04315,03,폐업,,,,
365플러스용산서계점,2017-04-24,197098.624526026,449991.611230574,2026-04-22 22:30:56,I,03,폐업,2017-04-24 15:10:21,,2015-05-18,140-827,서울특별시 용산구 서계동 33번지 57호,PHMH320153020033087500014,3020000,서울특별시 용산구 청파로85가길 14 (서계동),04303,03,폐업,50,,,
세븐일레븐용산만리재점,2015-11-26,196820.315516227,450108.517350234,2026-04-22 22:30:56,I,03,폐업,2015-11-26 13:58:16,,2015-06-04,140-140,서울특별시 용산구 서계동 237번지 7호,PHMH320153020033087500015,3020000,서울특별시 용산구 만리재로 164 (서계동),04302,03,폐업,50,,,
365플러스후암남산점,2018-04-24,198067.866959698,449939.940327466,2026-04-22 22:30:56,I,03,폐업,2018-04-24 17:32:52,,2015-06-04,140-190,서울특별시 용산구 후암동 30번지 69호,PHMH320153020033087500016,3020000,서울특별시 용산구 후암로34길 35 (후암동),04327,03,폐업,,,,
지에스25용산후암,2022-05-13,198238.83578897,449921.182467532,2026-04-22 22:30:56,I,03,폐업,2022-05-13 13:38:17,,2015-07-20,140-190,서울특별시 용산구 후암동 43번지 14호,PHMH320153020033087500017,3020000,서울특별시 용산구 두텁바위로 147 (후암동),04330,03,폐업,49,,,
지에스25이태원본점,2025-05-31,199659.057794745,447896.598066061,2026-04-22 22:30:56,I,03,폐업,2025-06-02 17:28:16,,2015-07-23,140-201,서울특별시 용산구 이태원동 137번지 62호,PHMH320153020033087500018,3020000,서울특별시 용산구 우사단로10길 23 (이태원동),04405,03,폐업,116,,,
씨유이태원1동점,2022-09-21,199029.343423496,448144.277162924,2026-04-22 22:30:56,I,03,폐업,2022-09-21 15:23:50,,2015-08-04,,서울특별시 용산구 이태원동 187번지,PHMH320153020033087500019,3020000,서울특별시 용산구 녹사평대로40다길 30 (이태원동),04351,03,폐업,89,,,02-795-2411
gs25 용산 경리단,2017-07-24,198795.436788714,448473.969522698,2026-04-22 22:30:56,I,03,폐업,2017-07-25 09:45:53,,2015-09-15,,,PHMH320153020033087500021,3020000,서울특별시 용산구 녹사평대로 234 (이태원동),04343,03,폐업,,,,
(주)코리아세븐 용산후암진흥점,2022-08-10,197947.221892803,449587.403466068,2026-04-22 22:30:56,I,03,폐업,2022-08-10 16:27:55,,2015-10-12,,,PHMH320153020033087500024,3020000,"서울특별시 용산구 후암로 29 (후암동, 은전탕)",04332,03,폐업,50,,,
에스앤제이파트너스(주) 이태원역점,2016-08-03,199203.936085562,448032.415346308,2026-04-22 22:30:56,I,03,폐업,2016-08-03 17:44:44,,2015-10-12,,,PHMH320153020033087500025,3020000,"서울특별시 용산구 이태원로 161 (이태원동, 인제약국)",04350,03,폐업,30,,,
세븐일레븐 신용산점,2021-07-30,197241.83081055,447570.134512326,2026-04-22 22:30:56,I,03,폐업,2021-07-30 17:16:43,,2015-11-11,,,PHMH320153020033087500026,3020000,"서울특별시 용산구 한강대로40길 5 (한강로2가, 선우약국)",04382,03,폐업,36,,,
(주)지에스리테일 GS25 용산프라임,2016-04-20,197287.50506674,448662.153501017,2026-04-22 22:31:01,I,03,폐업,2016-04-21 10:15:57,,2015-11-18,,,PHMH320153020033087500027,3020000,"서울특별시 용산구 원효로90길 11 (원효로1가, 용산더프라임)",04315,03,폐업,58,,,
365플러스 용산으뜸,2017-04-28,197080.88898576,448684.816830184,2026-04-22 22:30:56,I,03,폐업,2017-04-28 17:33:53,,2015-11-19,,,PHMH320153020033087500028,3020000,서울특별시 용산구 원효로89길 13-12 (원효로1가),04316,03,폐업,,,,
미니스톱 숙대입구점,2019-06-05,197300.730494744,449228.571215471,2026-04-22 22:30:56,I,03,폐업,2019-06-05 14:49:47,,2015-11-25,,,PHMH320153020033087500029,3020000,서울특별시 용산구 청파로 287 (청파동2가),04309,03,폐업,74,,,
(주)코리아세븐 용산만리재점,2020-08-27,196820.315516227,450108.517350234,2026-04-22 22:31:00,I,03,폐업,2020-08-27 16:13:33,,2015-11-26,,,PHMH320153020033087500030,3020000,서울특별시 용산구 만리재로 164 (서계동),04302,03,폐업,50,,,02-702-4958
지에스25 경리단길점,2022-05-02,198935.606742684,448544.650413793,2026-04-22 22:30:56,I,03,폐업,2022-05-02 14:06:19,,2015-12-14,,,PHMH320153020033087500033,3020000,서울특별시 용산구 회나무로 17 (이태원동),04343,03,폐업,42,,,02-795-3803
미니스톱 용산보광점,2022-11-07,199881.303446209,447502.610661052,2026-04-22 22:30:56,I,03,폐업,2022-11-07 17:37:27,,2015-12-21,,,PHMH320153020033087500035,3020000,서울특별시 용산구 우사단로2가길 6 (보광동),04413,03,폐업,40,,,
지에스25용산갈월,2019-09-30,197490.508411068,449477.169284828,2026-04-22 22:30:56,I,03,폐업,2019-09-30 14:42:56,,2015-12-21,,,PHMH320153020033087500036,3020000,서울특별시 용산구 한강대로96길 8 (갈월동),04334,03,폐업,36,,,02-3789-6215
CU 보광오산점,2016-12-30,199761.407951479,447100.527107187,2026-04-22 22:30:56,I,03,폐업,2016-12-30 18:24:20,,2015-12-22,,,PHMH320153020033087500037,3020000,서울특별시 용산구 장문로19길 10 (보광동),04394,03,폐업,60,,,02-790-8188
씨유 용산고리점,2020-12-01,197557.430886852,448906.295603885,2026-04-22 22:30:56,I,03,폐업,2020-12-01 16:07:24,,2016-01-12,,,PHMH320163020033087500001,3020000,서울특별시 용산구 한강대로 270 (남영동),04352,03,폐업,145,,,02-707-1054
GS25 용산효창점,2018-12-20,196676.072158976,448728.785168843,2026-04-22 22:30:56,I,03,폐업,2018-12-20 16:29:13,,2016-02-01,,,PHMH320163020033087500002,3020000,서울특별시 용산구 효창원로66길 22 (효창동),04317,03,폐업,83,,,02-711-7142
씨유 한남샘물,2024-06-13,200286.139492933,447749.412014315,2026-04-22 22:30:56,I,03,폐업,2024-06-13 16:04:47,,2016-03-25,,,PHMH320163020033087500005,3020000,"서울특별시 용산구 대사관로30가길 30, 1층 (한남동)",04402,03,폐업,62,,,02-792-5386
(주)코리아세븐 용문제일점,2021-12-28,196296.919923838,448499.656319385,2026-04-22 22:30:56,I,03,폐업,2021-12-28 14:19:37,,2016-04-01,,,PHMH320163020033087500007,3020000,서울특별시 용산구 새창로14길 17 (용문동),04356,03,폐업,50,,,02-701-6569
GS25 용산한남점,2020-01-07,200731.230309146,448000.590268555,2026-04-22 22:30:56,I,03,폐업,2020-01-07 17:29:30,,2016-04-19,,,PHMH320163020033087500008,3020000,"서울특별시 용산구 독서당로 77, 2층 (한남동)",04419,03,폐업,33,,,
GS25 용산프라임,2023-03-16,197287.50506674,448662.153501017,2026-04-22 22:30:56,I,03,폐업,2023-03-17 13:17:10,,2016-04-21,,,PHMH320163020033087500009,3020000,"서울특별시 용산구 원효로90길 11, 106호 (원효로1가, 용산더프라임)",04315,03,폐업,55,,,02-6362-7993
지에스25 용산원효점,2022-04-04,196261.020327974,448012.140260946,2026-04-22 22:30:56,I,03,폐업,2022-04-04 11:31:46,,2016-04-20,,,PHMH320163020033087500010,3020000,서울특별시 용산구 원효로41길 14 (원효로3가),04363,03,폐업,59,,,02-703-2377
GS25 동부이촌점,2017-10-27,197044.277002519,446549.892594467,2026-04-22 22:30:56,I,03,폐업,2017-10-30 12:52:05,,2016-05-02,,,PHMH320163020033087500011,3020000,"서울특별시 용산구 이촌로 182, 108호 (이촌동, 기업은행)",04427,03,폐업,33,,,02-749-3904
GS25용산캐피탈점,2017-03-23,199265.467487878,447341.206833293,2026-04-22 22:30:56,I,03,폐업,2017-03-23 15:21:33,,2016-05-19,,,PHMH320163020033087500012,3020000,"서울특별시 용산구 장문로 20, 지층 (동빙고동)",04393,03,폐업,74,,,
(주)코리아세븐 청파숙대점,2022-08-10,196902.782851849,449189.836206136,2026-04-22 22:30:56,I,03,폐업,2022-08-10 16:28:09,,2016-06-07,,,PHMH320163020033087500013,3020000,"서울특별시 용산구 청파로47길 83, 1층 (청파동2가, 숙명빌딩)",04312,03,폐업,50,,,
씨유 용산구청점,2017-03-20,199123.713268968,447814.39055583,2026-04-22 22:30:56,I,03,폐업,2017-03-20 17:52:08,,2016-06-10,,,PHMH320163020033087500014,3020000,"서울특별시 용산구 녹사평대로32길 51, 지하1층 (이태원동)",04390,03,폐업,40,,,02-796-9996
이마트24이태원역점,2022-12-19,199203.936085562,448032.415346308,2026-04-22 22:30:56,I,03,폐업,2022-12-19 10:24:29,,2016-08-05,,서울특별시 용산구 이태원동 168번지 12호 인제약국,PHMH320163020033087500018,3020000,"서울특별시 용산구 이태원로 161, 인제약국 1층 (이태원동)",04351,03,폐업,33,,,
씨유 한남역점,2021-11-11,200445.904829677,447625.584231827,2026-04-22 22:30:56,I,03,폐업,2021-11-12 09:08:15,,2016-08-22,,,PHMH320163020033087500020,3020000,"서울특별시 용산구 대사관로34길 50, 101, 102호 (한남동, 서원빌딩)",04409,03,폐업,66,,,02-792-7825
씨유용산후암점,2018-09-20,198207.867950751,449356.302089952,2026-04-22 22:30:56,I,03,폐업,2018-09-20 17:51:42,,2016-09-05,,,PHMH320163020033087500021,3020000,"서울특별시 용산구 두텁바위로 75, 1층 101호 (후암동)",04336,03,폐업,74,,,
씨유 용산남영점,2017-01-12,197569.95430574,449204.971869602,2026-04-22 22:30:56,I,03,폐업,2017-01-12 17:34:00,,2016-09-07,,,PHMH320163020033087500022,3020000,서울특별시 용산구 두텁바위로 10-1 (남영동),04352,03,폐업,101,,,02-794-4640
씨유 이태원프리덤점,2020-02-19,199494.240629528,448102.144003408,2026-04-22 22:30:56,I,03,폐업,2020-02-19 15:53:43,,2016-09-23,,,PHMH320163020033087500024,3020000,서울특별시 용산구 이태원로27길 13 (이태원동),04350,03,폐업,230,,,
씨유 이태원2동점,2024-02-07,199216.466246624,448752.686364144,2026-04-22 22:30:56,I,03,폐업,2024-02-07 16:15:22,,2016-09-29,,,PHMH320163020033087500025,3020000,"서울특별시 용산구 회나무로13가길 41, 1층 (이태원동)",04344,03,폐업,33,,,
(주)코리아세븐 용산서부이촌점,2024-12-10,195892.742962389,447202.526570068,2026-04-22 22:30:56,I,03,폐업,2024-12-11 09:37:01,,2016-10-26,,,PHMH320163020033087500027,3020000,"서울특별시 용산구 이촌로14길 11-6, 제1동 제1층 101호 (이촌동, 시범아파트)",04374,03,폐업,50,,,
GS25동빙고제일점,2022-11-28,199621.359137509,446867.679325885,2026-04-22 22:30:56,I,03,폐업,2022-11-28 14:40:32,,2016-11-23,,,PHMH320163020033087500028,3020000,서울특별시 용산구 서빙고로91나길 72 (동빙고동),04395,03,폐업,,,,
씨유 용산2가점,2018-08-17,198576.717792449,449109.482431651,2026-04-22 22:30:56,I,03,폐업,2018-08-20 15:37:52,,2016-11-28,,,PHMH320163020033087500030,3020000,"서울특별시 용산구 소월로20길 53, 102호 (용산동2가)",04338,03,폐업,56,,,02-790-7200
씨유 보광오산점,2021-12-28,199761.407951479,447100.527107187,2026-04-22 22:30:56,I,03,폐업,2021-12-28 15:01:47,,2017-01-02,,,PHMH320173020033087500001,3020000,서울특별시 용산구 장문로19길 10 (보광동),04394,03,폐업,55,,,
이태원 마트,2021-12-23,199365.013508795,448003.803115814,2026-04-22 22:30:56,I,03,폐업,2021-12-24 15:03:36,,2017-01-05,,,PHMH320173020033087500002,3020000,서울특별시 용산구 이태원로 176-1 (이태원동),04391,03,폐업,30,,,02-796-9026
씨유 용산남영점,2021-11-09,197576.497861033,449207.135984042,2026-04-22 22:30:56,I,03,폐업,2021-11-10 09:12:11,,2017-01-12,,,PHMH320173020033087500003,3020000,서울특별시 용산구 두텁바위로 12 (남영동),04352,03,폐업,66,,,02-794-4640
씨유 용산신창점,2021-03-15,196010.822884328,448114.607049728,2026-04-22 22:30:56,I,03,폐업,2021-03-15 15:03:42,,2017-02-01,,,PHMH320173020033087500004,3020000,서울특별시 용산구 원효로35길 50 (신창동),04363,03,폐업,40,,,
GS25 보광그린점,2023-08-18,199940.114846819,447079.499990337,2026-04-22 22:30:56,I,03,폐업,2023-08-18 16:35:54,,2017-02-02,,,PHMH320173020033087500005,3020000,"서울특별시 용산구 장문로 96 (보광동, 그린서적)",04395,03,폐업,,,,02-790-1091
GS25용산만리재점,2019-04-29,196633.073581701,449914.844200704,2026-04-22 22:30:56,I,03,폐업,2019-04-29 17:35:49,,2017-03-06,,,PHMH320173020033087500006,3020000,"서울특별시 용산구 만리재로 136, 1층 (서계동)",04305,03,폐업,45,,,
CU숙대원룸점,2018-10-02,196835.051710056,449005.589305492,2026-04-22 22:30:56,I,03,폐업,2018-10-02 17:53:44,,2017-03-16,,,PHMH320173020033087500008,3020000,"서울특별시 용산구 백범로79길 106, 1층 (청파동3가)",04314,03,폐업,,,,
씨유 용산삼각지,2018-12-31,197578.141435458,447844.960184765,2026-04-22 22:30:56,I,03,폐업,2018-12-31 16:45:25,,2017-03-21,,,PHMH320173020033087500009,3020000,"서울특별시 용산구 한강대로62길 48, 1층 (용산동3가)",04382,03,폐업,,,,
세븐일레븐서울역고가서계점,2017-08-31,197107.840382552,450290.442701448,2026-04-22 22:30:56,I,03,폐업,2017-09-01 09:58:33,,2017-03-31,,,PHMH320173020033087500010,3020000,"서울특별시 용산구 만리재로 198, 1층 (서계동)",04300,03,폐업,,,,
GS25 후암사랑,2019-03-19,197963.766166909,449528.48631004,2026-04-22 22:30:56,I,03,폐업,2019-04-22 15:42:31,,2017-03-29,,,PHMH320173020033087500011,3020000,"서울특별시 용산구 후암로 23-1, 1층 (동자동)",04324,03,폐업,,,,
지에스25효창리하우스점,2018-04-20,196710.051669979,448848.491055115,2026-04-22 22:30:56,I,03,폐업,2018-04-20 16:20:34,,2017-03-31,,,PHMH320173020033087500012,3020000,"서울특별시 용산구 효창원로70길 25, 1층 101호 (효창동, 리하우스)",04312,03,폐업,,,,
GS25 용산파크자이점,2024-06-14,197514.145785647,448264.322314594,2026-04-22 22:30:56,I,03,폐업,2024-06-14 16:32:13,,2017-04-07,,,PHMH320173020033087500014,3020000,"서울특별시 용산구 한강대로 205, 씨동 씨1,2호 (한강로1가, 용산파크자이)",04322,03,폐업,,,,
GS25 동빙고점,2021-01-04,199608.612935438,447092.209717144,2026-04-22 22:30:56,I,03,폐업,2021-01-04 14:12:07,,2017-05-04,,서울특별시 용산구 동빙고동 1번지 10호,PHMH320173020033087500016,3020000,"서울특별시 용산구 장문로6길 97, 1층 (동빙고동)",04393,03,폐업,,,,
세븐일레븐용산2가동산점,2018-02-12,198530.332362023,449048.271487553,2026-04-22 22:30:56,I,03,폐업,2018-02-12 20:49:55,,2017-05-22,,,PHMH320173020033087500018,3020000,서울특별시 용산구 소월로20길 70 (용산동2가),04337,03,폐업,50,,,
이마트24 용산서계점,2021-11-01,197098.624526026,449991.611230574,2026-04-22 22:30:56,I,03,폐업,2021-11-01 14:26:49,,2017-06-27,,,PHMH320173020033087500019,3020000,"서울특별시 용산구 청파로85가길 14, 2층 (서계동, 동강슈퍼)",04303,03,폐업,62,,,
(주)비지에프리테일 신용산래미안점,2017-11-09,197011.737528847,447430.100250997,2026-04-22 22:31:01,I,03,폐업,2017-11-10 16:53:26,,2017-06-29,,서울특별시 용산구 한강로2가 342번지,PHMH320173020033087500020,3020000,"서울특별시 용산구 한강대로 95, 1층 R108-1호 (한강로2가, 래미안더센트럴)",04382,03,폐업,,,,
CU청파느티나무점,2025-06-30,197005.37157886,449662.318944097,2026-04-22 22:30:56,I,03,폐업,2025-07-23 17:47:46,,2017-07-05,,,PHMH320173020033087500022,3020000,서울특별시 용산구 청파로71길 57 (청파동1가),04307,03,폐업,,,,
GS25용산경리단점,2019-08-30,198795.436788714,448473.969522698,2026-04-22 22:30:56,I,03,폐업,2019-08-30 17:46:25,,2017-07-25,,서울특별시 용산구 이태원동 671번지,PHMH320173020033087500023,3020000,"서울특별시 용산구 녹사평대로 234, 101호 (이태원동)",04343,03,폐업,,,,
씨유 용문좋아요점,2023-08-30,196200.389689141,448284.223557981,2026-04-22 22:30:56,I,03,폐업,2023-08-30 10:35:25,,2017-09-04,,,PHMH320173020033087500027,3020000,"서울특별시 용산구 효창원로 79, 1층 (용문동)",04356,03,폐업,,,,
(주)코리아세븐 서울역고가서계점,2021-11-30,197107.840382552,450290.442701448,2026-04-22 22:30:56,I,03,폐업,2021-12-01 11:24:43,,2017-09-13,,,PHMH320173020033087500028,3020000,"서울특별시 용산구 만리재로 198, 1층 (서계동)",04300,03,폐업,,,,02-712-0711
세븐일레븐 용산웰츠타워점,2023-03-27,,,2026-04-22 22:30:56,I,03,폐업,2023-03-27 15:10:24,,2017-09-15,,,PHMH320173020033087500029,3020000,"서울특별시 용산구 백범로 90, 105,106호 (문배동)",04368,03,폐업,,,,
씨스페이스 한강로3가점,2022-08-26,196715.495754802,447162.128152795,2026-04-22 22:30:56,I,03,폐업,2022-08-26 15:49:11,,2017-10-13,,,PHMH320173020033087500031,3020000,"서울특별시 용산구 한강대로17길 24, 1층 (한강로3가)",04379,03,폐업,30,,,
(주)비지에프휴먼넷 용산앰버서더호텔점,2021-07-15,196610.663839509,447742.348636253,2026-04-22 22:31:00,I,03,폐업,2021-07-15 13:27:25,,2017-10-17,,,PHMH320173020033087500033,3020000,"서울특별시 용산구 청파로20길 95, 2층 (한강로3가, 서울드래곤시티)",04372,03,폐업,,,,
