사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
안경선생님,,201781.066324584,452512.805363874,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2020-07-16 14:24:59,,1991-04-09,,1,서울특별시 종로구 숭인동 191번지,PHMB219913000034082200003,1,3000000,1,서울특별시 종로구 종로 393-1 (숭인동),03112,01,영업/정상,1,,,02-743-6600,1
보화당안경,,200132.655350103,451961.427938307,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2016-08-04 16:02:09,,1991-05-18,,1,"서울특별시 종로구 종로5가 332번지 18호 한일지하상가 라-8,9,10호",PHMB219913000034082200004,1,3000000,1,"서울특별시 종로구 동호로 398, 라-8,9,10호 (종로5가, 마전교지하쇼핑센터)",03196,01,영업/정상,1,,,02-2279-0278,1
연세안경,,198685.761389454,452015.63212884,2026-04-22 22:31:32,I,1,13,영업중,1,38.37,1,1,2022-01-28 10:25:44,,1991-05-18,,1,서울특별시 종로구 종로2가 12 통일빌딩,PHMB219913000034082200005,1,3000000,7,"서울특별시 종로구 종로 77, 통일빌딩 4층 402호 (종로2가)",03164,01,영업/정상,2,,,02-735-7942,5
임마누엘안경마트,,201223.533789596,452304.752922139,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2023-10-04 15:40:01,,1991-05-31,,1,서울특별시 종로구 창신동 303 명제빌딩 1층,PHMB219913000034082200008,1,3000000,1,"서울특별시 종로구 종로 335-1, 명제빌딩 1층 (창신동)",03104,01,영업/정상,1,,,02-745-0069,1
광열당안경.콘택트,,198643.543485167,452199.798612424,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2016-03-24 16:13:55,,1991-05-31,,1,서울특별시 종로구 인사동 194번지 4호 하나로빌딩 지하1층,PHMB219913000034082200009,1,3000000,1,"서울특별시 종로구 인사동5길 25 (인사동, 하나로빌딩)",03162,01,영업/정상,1,,,02-732-1500,1
동대문로얄안경,,200856.552725308,452215.161208068,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2011-02-07 15:01:21,,1991-06-24,110-855,1,서울특별시 종로구 창신2동 687번지 26호,PHMB219913000034082200010,1,3000000,1,서울특별시 종로구 창신길 11 (창신동),,01,영업/정상,1,,,02-744-0916,1
광화문로얄안경,,198324.653631679,452252.812389497,2026-04-22 22:31:32,I,1,13,영업중,1,18.4,1,1,2025-01-03 15:13:33,,1991-06-26,,1,서울특별시 종로구 수송동 58 두산위브파빌리온,PHMB219913000034082200011,1,3000000,1,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 1층 135호 (수송동)",03150,01,영업/정상,1,,,02-736-5807,1
현대안경,,197567.849954354,452567.159554494,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2016-03-24 16:10:04,,1991-07-02,,1,서울특별시 종로구 적선동 80번지 적선현대빌딩 지하1층,PHMB219913000034082200015,1,3000000,1,"서울특별시 종로구 사직로 130 (적선동, 적선현대빌딩)",03170,01,영업/정상,1,,,02-736-2911,1
성균안경원,,199794.53325181,453461.74967001,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2023-08-18 09:25:57,,1991-07-02,,1,서울특별시 종로구 명륜2가 203-2,PHMB219913000034082200016,1,3000000,1,"서울특별시 종로구 성균관로 4-1, 1층 (명륜2가)",03074,01,영업/정상,1,,,02-762-4914,1
새빛안경점,,198150.300374121,452019.212642931,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2021-11-22 16:20:41,,1991-07-29,,1,서울특별시 종로구 종로1가 24 르메이에르종로타운1,PHMB219913000034082200017,1,3000000,1,"서울특별시 종로구 종로 19, 르메이에르종로타운1 3층 326-1호 (종로1가)",03157,01,영업/정상,1,,,02-736-8399,1
창신비전안경,,200863.138158999,452327.42765605,2026-04-22 22:31:34,I,1,13,영업중,1,35.2,1,1,2012-12-31 14:38:05,,2012-12-31,110-843,1,서울특별시 종로구 창신2동 651번지 21호 1층,PHMB220123000034082200002,1,3000000,1,"서울특별시 종로구 창신길 37, 1층 (창신동)",03101,01,영업/정상,1,,,070-8743-5848,1
오렌즈(o-lens),,200006.195700631,453484.022793485,2026-04-22 22:31:35,I,1,13,영업중,1,33,1,1,2016-10-24 16:12:48,,2013-05-28,,1,서울특별시 종로구 명륜2가 28번지 1층,PHMB220133000034082200001,1,3000000,1,"서울특별시 종로구 대명길 12, A동 1층 1호 (명륜2가)",03077,01,영업/정상,1,,,02-747-1233,1
닥터글라스안경콘택트,,201869.556085302,452645.40151813,2026-04-22 22:31:34,I,1,13,영업중,1,55.87,1,1,2020-01-28 09:28:12,,2013-11-11,110-827,1,서울특별시 종로구 숭인2동 1077번지  1층,PHMB220133000034082200006,1,3000000,1,"서울특별시 종로구 숭인동길 26-1, 1층 (숭인동)",03111,01,영업/정상,1,,,02-928-3803,1
오렌즈종로점,,198794.027996213,452016.930052371,2026-04-22 22:31:32,I,1,13,영업중,1,20,1,1,2020-02-11 18:29:34,,2013-11-25,,1,서울특별시 종로구 종로2가 22번지 2호,PHMB220133000034082200007,1,3000000,1,서울특별시 종로구 종로 85-1 (종로2가),03164,01,영업/정상,1,,,02-722-7808,1
룩옵티컬 교보광화문점,,197993.904628438,452032.958591394,2026-04-22 22:31:32,I,1,13,영업중,1,26.4,1,1,2021-07-19 09:35:41,,2014-11-11,110-714,1,서울특별시 종로구 종로1가 1번지 지하1층 교보생명빌딩 핫트랙스 내,PHMB220143000034082200002,1,3000000,1,"서울특별시 종로구 종로 1, 지하1층 (종로1가, 교보생명빌딩 핫트랙스 내)",03154,01,영업/정상,1,,,02-739-1163,1
렌즈미 대학로점,,199928.952213972,453421.12199907,2026-04-22 22:31:32,I,1,13,영업중,1,23.83,1,1,2017-05-16 10:02:14,,2016-07-01,,1,서울특별시 종로구 명륜4가 54번지 1호,PHMB220163000034082200002,1,3000000,1,"서울특별시 종로구 대명길 29, 1층 (명륜4가)",03078,01,영업/정상,1,,,02-745-5840,1
수안경콘택트,,201265.62395431,452901.531111392,2026-04-22 22:31:37,I,1,15,전출,1,61.14,1,1,2023-11-23 09:02:26,,2016-08-09,,1,서울특별시 종로구 창신동 17번지 36호 1층,PHMB220163000034082200003,1,3000000,1,"서울특별시 종로구 지봉로 93-1, 1층 (창신동)",03094,05,제외/삭제/전출,1,,,02-747-1110,1
오렌즈광화문점,,198310.975117898,452198.549623196,2026-04-22 22:31:37,I,1,13,영업중,1,47.89,1,1,2020-06-22 14:01:42,,2016-08-22,,1,서울특별시 종로구 청진동 50번지 2호,PHMB220163000034082200004,1,3000000,1,"서울특별시 종로구 삼봉로 82, 1층 (청진동)",03158,01,영업/정상,1,,,02-723-7808,1
동문안경원,,,,2026-04-22 22:31:37,I,1,13,영업중,1,16.17,,,2017-07-12 19:01:49,,2017-07-12,,,,PHMB220173000034082200002,1,3000000,,"서울특별시 종로구 율곡로 308 (종로6가, 4호선 동대문역)",03198,01,영업/정상,1,,,070-8683-9311,
"안경,원(안경콤마원)",,197048.045707062,453184.173280466,2026-04-22 22:31:36,I,1,13,영업중,1,19.83,1,1,2024-08-19 16:44:57,,2017-09-19,,1,서울특별시 종로구 옥인동 155,PHMB220173000034082200003,1,3000000,1,서울특별시 종로구 옥인길 26 (옥인동),03034,01,영업/정상,1,,,,1
아이디안경,,196711.256846666,452060.860508565,2026-04-22 22:31:36,I,1,13,영업중,1,29.88,1,1,2018-01-12 11:21:36,,2017-10-10,,1,,PHMB220173000034082200004,1,3000000,1,"서울특별시 종로구 송월길 99, 2142호 (홍파동, 경희궁자이2단지)",03165,01,영업/정상,1,,,02-722-0752,1
두잉광화문안경,,198150.300374121,452019.212642931,2026-04-22 22:31:36,I,1,13,영업중,1,48,1,1,2022-08-25 14:40:53,,2017-10-16,,1,서울특별시 종로구 종로1가 24 르메이에르종로타운1,PHMB220173000034082200005,1,3000000,1,"서울특별시 종로구 종로 19, 르메이에르종로타운1 지하1층 127호 (종로1가)",03157,01,영업/정상,1,,,02-736-6163,1
으뜸플러스안경,,198783.190624716,451962.306911298,2026-04-22 22:31:36,I,1,13,영업중,1,,1,1,2018-08-30 16:46:46,,2018-03-21,,1,서울특별시 종로구 종로2가 71번지 6호 보원빌딩,PHMB220183000034082200001,1,3000000,0,"서울특별시 종로구 종로 86, 보원빌딩 3층 (종로2가)",03190,01,영업/정상,1,,,02-737-5169,1
으뜸50안경 대학로점,,200121.813720325,453518.007319338,2026-04-22 22:31:36,I,1,13,영업중,1,79,1,1,2019-05-03 14:25:40,,2018-11-21,,1,서울특별시 종로구 혜화동 185번지 중원빌딩,PHMB220183000034082200002,1,3000000,1,"서울특별시 종로구 대학로 144, 중원빌딩 2층 227,228,229,230,231,232호 (혜화동)",03084,01,영업/정상,1,,,02-747-5707,1
안경으로보다,,196337.521555652,452392.511944476,2026-04-22 22:31:36,I,1,13,영업중,1,,1,1,2020-03-03 10:28:11,,2019-02-21,,1,서울특별시 종로구 무악동 46번지 경희궁 롯데캐슬,PHMB220193000034082200001,1,3000000,1,"서울특별시 종로구 통일로 230 (무악동, 경희궁 롯데캐슬)",03030,01,영업/정상,1,,,,1
으뜸50안경원종로점,,198620.301187081,451950.125134119,2026-04-22 22:31:32,I,1,13,영업중,1,,1,1,2019-06-20 15:47:08,,2019-06-20,,1,서울특별시 종로구 관철동 16번지 5호,PHMB220193000034082200002,1,3000000,1,"서울특별시 종로구 종로 70, 5층 (관철동)",03189,01,영업/정상,1,,,,1
플레인브랜드(PLAIN BRAND),2026-03-13,199940.215294772,453456.719494704,2026-04-22 22:31:32,I,1,03,폐업,1,280.16,1,1,2026-03-13 13:30:27,,2019-08-13,,1,서울특별시 종로구 명륜2가 38번지 3호,PHMB220193000034082200003,1,3000000,1,"서울특별시 종로구 대명길 26, 기영빌딩 1,2층 (명륜2가)",03077,03,폐업,1,,,,1
샤인옵티컬,,200647.01325068,452054.764927519,2026-04-22 22:31:32,I,1,15,전출,1,60.66,1,1,2023-02-10 17:23:54,,2020-02-28,,1,서울특별시 종로구 종로6가 289번지 57호 동대문종합시장 신관 22~24호,PHMB220203000034082200001,1,3000000,1,"서울특별시 종로구 종로 272, 동대문종합시장 신관 22~24호 (종로6가)",03198,05,제외/삭제/전출,1,,,1588-9947,1
블링크안경 혜화점,,199985.257331368,453683.614613193,2026-04-22 22:31:32,I,1,13,영업중,1,66,1,1,2020-03-19 17:19:44,,2020-03-19,,1,서울특별시 종로구 혜화동 122번지 4호,PHMB220203000034082200003,1,3000000,1,서울특별시 종로구 창경궁로 271 (혜화동),03075,01,영업/정상,1,,,,1
미소안경 보화보석,,199993.071594105,452126.28569377,2026-04-22 22:31:32,I,1,13,영업중,1,100,1,1,2020-03-20 18:06:53,,2020-03-20,,1,서울특별시 종로구 종로5가 98번지 금원빌딩,PHMB220203000034082200004,1,3000000,1,"서울특별시 종로구 종로 207, 금원빌딩 2층 (종로5가)",03129,01,영업/정상,1,,,,1
명성안경,,200853.975051125,452530.812892124,2026-04-22 22:31:32,I,,13,영업중,1,19.8,,,2021-05-12 11:17:17,,2021-05-12,,,서울특별시 종로구 창신동 644,PHMB220213000034082200002,,3000000,1,서울특별시 종로구 창신길 75 (창신동),03097,01,영업/정상,,,,,1
경희궁마인즈아이,,197465.223921125,452366.613899898,2026-04-22 22:31:32,I,,13,영업중,1,49.5,,,2022-02-25 17:17:07,,2022-02-25,,,서울특별시 종로구 내수동 72 경희궁의아침 3단지 161호,PHMB220223000034082200002,,3000000,1,"서울특별시 종로구 사직로8길 34, 경희궁의아침 3단지 161호 (내수동)",03174,01,영업/정상,,,,,1
알로안경 서촌점,,197402.538847419,452873.808094575,2026-04-22 22:31:37,I,,13,영업중,1,84.6,,,2024-09-26 16:27:28,,2024-05-24,,,서울특별시 종로구 체부동 29-2,PHMB220243000034082200001,,3000000,1,"서울특별시 종로구 자하문로7길 3, 1층 (체부동)",03040,01,영업/정상,,,,,1
베로니안경원,,200971.425717609,453113.875178674,2026-04-22 22:31:37,I,1,13,영업중,1,14.32,1,1,2024-05-31 17:34:49,,2002-09-19,,1,서울특별시 종로구 창신동 703 창신쌍용아파트 2지구 상가,PHMB220243000034082200002,1,3000000,1,"서울특별시 종로구 낙산길 196, 창신쌍용아파트 2지구 상가 1층 12호 (창신동)",03092,01,영업/정상,1,,,02-920-7930,1
알로안경 북촌점,2026-03-31,198342.156491745,452939.521265312,2026-04-22 22:31:37,I,,03,폐업,1,90.44,,,2026-04-01 17:00:53,,2024-08-14,,,서울특별시 종로구 소격동 153,PHMB220243000034082200003,,3000000,1,"서울특별시 종로구 율곡로3길 71, 1,2층 (소격동)",03062,03,폐업,,,,,1
협성안경,,199307.340336919,451991.157028236,2026-04-22 22:31:37,I,,13,영업중,1,48.45,,,2024-10-24 10:15:12,,2024-10-24,,,서울특별시 종로구 종로3가 145-1 화암빌딩,PHMB220243000034082200004,,3000000,1,"서울특별시 종로구 종로 138-1, 화암빌딩 1층 101-1호 (종로3가)",03193,01,영업/정상,,,,02-2275-1879,1
오렌즈 교보문고 광화문점,,197993.904628438,452032.958591394,2026-04-22 22:31:37,I,,13,영업중,1,,,,2024-12-10 13:28:53,,2024-12-10,,,서울특별시 종로구 종로1가 1 교보생명빌딩,PHMB220243000034082200005,,3000000,1,"서울특별시 종로구 종로 1, 교보생명빌딩 지하1층 일부호 (종로1가)",03154,01,영업/정상,,,,,1
오즐(ozzl),,197433.728224877,452996.982975482,2026-04-22 22:31:37,I,,13,영업중,1,38.7,,,2025-04-02 10:02:50,,2025-04-01,,,서울특별시 종로구 통의동 108,PHMB220253000034082200001,,3000000,1,"서울특별시 종로구 자하문로 36, 1층 (통의동)",03044,01,영업/정상,,,,,1
안경존중 종로점,,197212.364862058,456055.205802855,2026-04-22 22:31:37,I,,13,영업중,1,66.42,,,2025-05-16 14:04:57,,2025-05-16,,,서울특별시 종로구 평창동 158-1 글로리아타운,PHMB220253000034082200002,,3000000,1,"서울특별시 종로구 평창문화로 75, 글로리아타운 제에이동 110호 (평창동)",03009,01,영업/정상,,,,02-391-0810,1
씨티오(SITIO) 안경,,199722.237157825,452494.430500496,2026-04-22 22:31:37,I,,13,영업중,1,43,,,2025-08-27 14:26:16,,2025-08-25,,,서울특별시 종로구 원남동 80-2,PHMB220253000034082200003,,3000000,1,"서울특별시 종로구 창경궁로 138, 1층 (원남동)",03127,01,영업/정상,,,,,1
언커먼 아이웨어,,198286.311784052,452091.444332546,2026-04-22 22:31:37,I,,13,영업중,1,51.63,,,2025-10-13 16:16:17,,2025-10-13,,,서울특별시 종로구 청진동 70 그랑서울,PHMB220253000034082200004,,3000000,1,"서울특별시 종로구 종로 33, 그랑서울 지하1층 107호 (청진동)",03159,01,영업/정상,,,,,1
쥬라옵티크,,199128.332566645,452573.953688143,2026-04-22 22:31:32,I,,13,영업중,1,,,,2025-11-24 09:16:22,,2025-11-21,,,서울특별시 종로구 와룡동 88,PHMB220253000034082200005,,3000000,1,"서울특별시 종로구 돈화문로 78, 1층 (와룡동)",03134,01,영업/정상,,,,,1
에딧(EDIT)안경원,,197209.804320433,452786.302189067,2026-04-22 22:31:37,I,,13,영업중,2,311.73,,,2026-01-02 13:18:10,,2026-01-02,,,서울특별시 종로구 필운동 103-2,PHMB220263000034082200001,,3000000,2,"서울특별시 종로구 필운대로 11, 1,2,3층 (필운동)",03039,01,영업/정상,,,,,4
