사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
골목상회,2001-04-13,193593.629593757,443888.455436516,,2026-04-22 22:30:27,I,,2,폐업처리,2008-02-21 00:00:00,,1998-11-28,,서울특별시 동작구 신대방동 342번지 65호,1985319007205600026,3190000,서울특별시 동작구 국사봉2길 34 (신대방동),,03,폐업,,,02-823-0004
대복마트,2010-07-05,203769.700112328,463662.797808255,2009년11월법개정전자료,2026-04-22 22:38:18,I,2008-08-07,2,폐업처리,2010-07-06 09:58:26,,2008-08-07,132-011,서울특별시 도봉구 도봉동 602번지,2008309010505600066,3090000,서울특별시 도봉구 도봉로169나길 96 (도봉동),,03,폐업,,,
씨유(CU) 관악은천길점,2021-07-26,194821.255710145,442692.802986229,제7조의3제2항에따른경우,2026-04-22 22:40:17,I,2018-10-04,2,폐업처리,2021-07-26 14:10:56,,2018-10-04,,서울특별시 관악구 봉천동 622번지 3호 은천누리에뜰 1층동 106호,2018320021705600063,3200000,"서울특별시 관악구 은천로 61, 1층 106호 (봉천동, 은천누리에뜰)",08716,03,폐업,,,
동작전화국 구내매점,2002-02-22,,,,2026-04-22 22:30:42,I,,2,폐업처리,2008-02-21 00:00:00,,2001-01-02,,서울특별시 동작구 대방동 45번지 16호,2001319007205600001,3190000,,,03,폐업,,,
오원양념통닭,2007-07-27,194579.820630284,440904.873823748,2009년11월법개정전자료,2026-04-22 22:39:19,I,2006-07-20,2,폐업처리,2007-07-27 17:59:04,,2006-07-20,,서울특별시 관악구 신림동 238번지 10  호,2006320008005600077,3200000,서울특별시 관악구 신림로 89 (신림동),,03,폐업,,,02-871-6069
미니스톱관악행운점,2017-04-03,196144.139437513,442076.155237688,제7조의3제2항에따른경우,2026-04-22 22:40:11,I,2015-03-03,2,폐업처리,2017-04-03 15:45:15,,2015-03-03,151-050,서울특별시 관악구 봉천동 1671번지 6호 1층,2015320021105600024,3200000,"서울특별시 관악구 행운1길 48, 1층 (봉천동)",,03,폐업,2016-11-14,2016-12-13,
현대소비자구판장,2003-04-18,203478.549116286,461334.741394825,,2026-04-22 22:32:31,I,,2,폐업처리,2008-02-21 00:00:00,,1998-10-28,,서울특별시 도봉구 창동 715번지 68  호,1998309008705613048,3090000,서울특별시 도봉구 도봉로 568-51 (창동),,03,폐업,,,02-998-3557
(주)비지에프리테일 신정오피스점,2015-03-09,187597.764604167,447078.376150187,제7조의3제2항에따른경우,2026-04-22 22:39:44,I,2014-12-09,2,폐업처리,2015-03-09 15:49:53,,2014-12-09,158-857,서울특별시 양천구 신정동 903번지 27호,2014314016705600114,3140000,서울특별시 양천구 오목로 207 (신정동),,03,폐업,,,
GS25양천구청점,2016-09-23,187995.261631804,445782.650926649,제7조의3제2항에따른경우,2026-04-22 22:39:43,I,2014-10-28,2,폐업처리,2016-09-23 17:38:01,,2014-10-28,158-883,서울특별시 양천구 신정동 327번지,2014314016705600100,3140000,"서울특별시 양천구 목동동로 100 (신정동, C상가 121호)",,03,폐업,,,
위드미 목동힐스테이트점,,187176.185427715,446365.957404643,제7조의3제2항에따른경우,2026-04-22 22:39:49,I,2016-04-12,0,정상영업,2016-04-14 15:36:45,,2016-04-12,,서울특별시 양천구 신정동 1050번지 13호,2016314016705600030,3140000,"서울특별시 양천구 중앙로36길 16, 1층 (신정동)",08085,01,영업/정상,,,
바른생활,2010-06-17,201194.529924432,461001.680636974,2009년11월법개정전자료,2026-04-22 22:36:56,I,2007-07-16,2,폐업처리,2010-06-17 15:54:49,,2007-07-16,132-031,서울특별시 도봉구 쌍문동 422번지 82호,2007309010505600054,3090000,서울특별시 도봉구 삼양로142길 33 (쌍문동),,03,폐업,,,
세븐일레븐 동작강남점,,193060.48880886,444532.435305465,제7조의3제2항에따른경우,2026-04-22 22:31:16,I,2023-01-05,0,정상영업,2023-01-30 15:15:24,,2023-01-05,,서울특별시 동작구 대방동 388-21,2023319027105600001,3190000,"서울특별시 동작구 대방동15길 28-1, 1층 (대방동)",06945,01,영업/정상,,,
에이스과자점,2005-06-03,188083.284032378,447821.772293616,,2026-04-22 22:31:58,I,,2,폐업처리,2008-02-21 00:00:00,,1995-06-02,,서울특별시 양천구 목동 796번지 4호,1995314010205617852,3140000,서울특별시 양천구 목동중앙서로 20 (목동),,03,폐업,,,26527435
충남부동산,2007-09-28,,,2009년11월법개정전자료,2026-04-22 22:32:55,I,1998-01-01,2,폐업처리,2007-09-28 08:49:29,,1998-01-01,,서울특별시 관악구 신림동 705번지 8   호,2000320008005601887,3200000,,,03,폐업,,,
그린플라워,2010-05-31,196405.376263534,441696.199892381,2009년11월법개정전자료,2026-04-22 22:39:35,I,2009-03-23,2,폐업처리,2010-05-31 16:38:43,,2009-03-23,151-818,서울특별시 관악구 낙성대동 1628번지 13호,2009320013105600028,3200000,서울특별시 관악구 봉천로 564-1 (봉천동),,03,폐업,,,
하나공인중개사,2011-02-21,187774.076185179,449099.406847977,2009년11월법개정전자료,2026-04-22 22:39:04,I,2008-11-19,2,폐업처리,2011-02-21 15:47:36,,2008-11-19,158-053,서울특별시 양천구 목동 657번지 16호,2008314011405601017,3140000,서울특별시 양천구 등촌로 160 (목동),,03,폐업,,,26428288
S-마트 신창점,2005-04-26,203456.875241783,459539.216630386,,2026-04-22 22:32:47,I,,2,폐업처리,2008-02-21 00:00:00,,2002-03-15,,서울특별시 도봉구 창동 562번지 14  호,2002309008705611060,3090000,서울특별시 도봉구 덕릉로60다길 13 (창동),,03,폐업,,,02-908-1153
중앙할인마트,2005-06-29,195879.964432456,442417.634346648,,2026-04-22 22:36:36,I,,2,폐업처리,2008-02-21 00:00:00,,2002-02-01,,서울특별시 관악구 봉천동 32번지 2호,2002320008005600022,3200000,서울특별시 관악구 관악로 211 (봉천동),,03,폐업,,,02-875-4754
성신마트,2011-05-13,185221.95790954,446727.354964214,2009년11월법개정전자료,2026-04-22 22:38:38,I,2007-04-11,2,폐업처리,2011-05-13 13:59:35,,2007-04-11,,서울특별시 양천구 신월동 928번지 1호,2007314011405600048,3140000,서울특별시 양천구 지양로 78 (신월동),,03,폐업,,,
삼성래미안부동산,2014-06-11,203952.425182561,462992.44834277,제7조의3제2항에따른경우,2026-04-22 22:39:10,I,2014-04-29,2,폐업처리,2014-06-11 17:01:59,,2014-04-29,132-854,서울특별시 도봉구 방학동 719번지 9호,2014309013405600018,3090000,서울특별시 도봉구 도봉로152길 32 (방학동),,03,폐업,,,
씨유 관악대로점,2021-09-09,191659.900831907,442058.421242795,제7조의3제2항에따른경우,2026-04-22 22:40:01,I,2012-05-31,2,폐업처리,2021-09-09 13:36:04,,2012-05-31,151-877,서울특별시 관악구 조원동 566번지 8호,2012320019105600061,3200000,서울특별시 관악구 남부순환로 1403 (신림동),,03,폐업,,,
권 철물,2003-03-04,196663.300894082,444683.520716024,,2026-04-22 22:30:34,I,,2,폐업처리,2008-02-21 00:00:00,,1996-04-08,,서울특별시 동작구 흑석동 93번지 109호,1996319007205600034,3190000,서울특별시 동작구 서달로10길 59 (흑석동),,03,폐업,,,02-812-6500
CU관악까치점,2016-06-03,196312.573935098,442048.388382969,제7조의3제2항에따른경우,2026-04-22 22:40:10,I,2014-10-13,2,폐업처리,2016-06-03 16:12:15,,2014-10-13,151-050,서울특별시 관악구 봉천동 100번지 499호,2014320019105600090,3200000,서울특별시 관악구 남부순환로233길 33 (봉천동),,03,폐업,,,
동네맛칼국수,,188090.347558476,447725.707131991,,2026-04-22 22:32:08,I,,3,직권취소,2008-02-21 00:00:00,2003-04-07,1998-12-08,,서울특별시 양천구 목동 804번지 24호,1998314010205606888,3140000,서울특별시 양천구 목동중앙서로8길 22 (목동),,04,취소/말소/만료/정지/중지,,,
GS25 상도소망,2019-06-10,195397.266630631,444489.561713839,제7조의3제2항에따른경우,2026-04-22 22:31:14,I,2016-03-21,2,폐업처리,2019-06-09 14:13:57,,2016-03-21,,서울특별시 동작구 상도1동 765번지,2016319015805600013,3190000,서울특별시 동작구 상도로37길 8 (상도1동),06968,03,폐업,2019-03-21,2019-04-20,
LG25아크로빌점,2005-01-01,187518.093591416,445920.374891605,2009년11월법개정전자료,2026-04-22 22:32:54,I,2003-06-12,2,폐업처리,2009-09-02 11:18:34,,2003-06-12,,서울특별시 양천구 신정동 324번지 7  호 아크로빌A동109호,2003314010205633183,3140000,"서울특별시 양천구 목동서로 401 (신정동,아크로빌A동109호)",,03,폐업,,,
세븐일레븐 관악아름채점,,193133.333052653,440725.842587549,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-11-20,0,정상영업,2020-11-20 10:39:19,,2020-11-20,,서울특별시 관악구 신림동 650-57 CG아름채,2020320022505600070,3200000,"서울특별시 관악구 난곡로26나길 30, 301동 101호 (신림동, CG아름채)",08856,01,영업/정상,,,
호남상회,2001-10-19,195898.876477594,442279.500553145,,2026-04-22 22:32:32,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 61번지 1호,2000320008005600615,3200000,서울특별시 관악구 봉천로53길 20 (봉천동),,03,폐업,,,02-877-1110
황실당구장,2008-10-20,203136.828640211,462239.390997143,2009년11월법개정전자료,2026-04-22 22:32:52,I,2003-07-07,2,폐업처리,2008-11-26 15:04:15,,2003-07-07,,서울특별시 도봉구 방학동 672번지 7호,2003309008705605160,3090000,서울특별시 도봉구 방학로 143 (방학동),,03,폐업,,,02-954-8058
미성슈퍼,,193609.854909895,445584.614702485,,2026-04-22 22:30:54,I,,3,직권취소,2008-02-21 00:00:00,2005-10-12,2004-10-21,,서울특별시 동작구 대방동 339번지 8호,2004319007205600109,3190000,서울특별시 동작구 여의대방로54길 29 (대방동),,04,취소/말소/만료/정지/중지,,,
주식회사 정안엔터프라이즈,2015-12-15,203573.440068267,461704.899735837,제7조의3제2항에따른경우,2026-04-22 22:39:15,I,2015-10-06,2,폐업처리,2015-12-15 16:11:41,,2015-10-06,,,2015309015205600052,3090000,서울특별시 도봉구 도봉로136가길 24 (창동),01401,03,폐업,,,02-907-8252
정경,2003-10-27,194787.552705378,442752.545270884,,2026-04-22 22:37:59,I,,2,폐업처리,2008-02-21 00:00:00,,2002-07-05,,서울특별시 관악구 봉천동 633번지 14호,2002320008005600454,3200000,서울특별시 관악구 은천로11길 19 (봉천동),,03,폐업,,,02-889-5485
카페에일린,,203811.915589151,462324.398951253,2009년11월법개정전자료,2026-04-22 22:38:16,I,2008-07-02,0,정상영업,2025-05-26 16:02:51,,2008-07-02,,서울특별시 도봉구 방학동 708번지 2호,2008309010505600054,3090000,"서울특별시 도봉구 방학로 76, 2층 (방학동)",01334,01,영업/정상,2013-02-26,2013-04-01,34920151
(주)부흥에너지,,188513.361632361,444866.075006676,제7조의3제2항에따른경우,2026-04-22 22:39:13,I,2010-03-04,0,정상영업,2014-03-03 14:16:54,,2010-03-04,158-850,서울특별시 양천구 신정7동 161번지 5호,2010314011405600016,3140000,서울특별시 안양천로 657 (신정7동 161-5),,01,영업/정상,,,26472122
동남슈퍼,2014-02-28,192819.669182077,442395.287410206,2009년11월법개정전자료,2026-04-22 22:39:09,I,2005-04-11,2,폐업처리,2014-02-28 15:39:52,,2005-04-11,,서울특별시 관악구 신림동 488번지 15  호,2005320008005600039,3200000,서울특별시 관악구 남부순환로157길 20 (신림동),,03,폐업,,,
GS25방학코아점,2010-07-26,203524.389140329,462298.883766624,2009년11월법개정전자료,2026-04-22 22:38:28,I,2008-12-30,2,폐업처리,2010-07-26 11:12:10,,2008-12-30,132-021,서울특별시 도봉구 방학동 689번지 23호,2008309010505600100,3090000,서울특별시 도봉구 방학로 104 (방학동),,03,폐업,,,
인더라인25시편의점,2007-07-30,187887.692525637,448216.395250481,2009년11월법개정전자료,2026-04-22 22:38:30,I,2006-10-30,2,폐업처리,2007-07-30 16:56:48,,2006-10-30,,서울특별시 양천구 목동 731번지 8호,2006314011405600029,3140000,서울특별시 양천구 등촌로 68 (목동),,03,폐업,,,02-2645-2737
굿모닝할인마트,2012-07-05,203154.803676014,460583.914233128,제7조의3제2항에따른경우,2026-04-22 22:38:45,I,2010-12-02,2,폐업처리,2012-07-05 17:30:06,,2010-12-02,132-924,서울특별시 도봉구 창1동 657번지 111호,2010309010505600093,3090000,서울특별시 도봉구 도봉로114길 39 (창동),,03,폐업,,,02-906-6490
오복상회,2008-03-21,195235.947706991,441707.800093366,2009년11월법개정전자료,2026-04-22 22:32:25,I,1998-01-01,2,폐업처리,2008-03-25 19:25:31,,1998-01-01,,서울특별시 관악구 봉천동 1578번지 35  호,2000320008005600498,3200000,서울특별시 관악구 청룡11길 24 (봉천동),,03,폐업,,,
국영슈퍼,2005-07-20,,,,2026-04-22 22:30:26,I,,2,폐업처리,2008-02-21 00:00:00,,1980-12-20,,서울특별시 동작구 상도동 141번지 12호,1980319007205600003,3190000,,,03,폐업,,,02-813-8920
코사마트,2015-08-24,188647.411187558,449126.764461168,제7조의3제2항에따른경우,2026-04-22 22:39:39,I,2014-07-11,2,폐업처리,2015-08-24 13:16:47,,2014-07-11,158-809,서울특별시 양천구 목동 533번지 10호,2014314016705600058,3140000,서울특별시 양천구 목동중앙본로30길 35 (목동),,03,폐업,,,
그린홈마트,2010-02-08,195888.192100225,442019.999681675,2009년11월법개정전자료,2026-04-22 22:39:31,I,2008-10-08,2,폐업처리,2010-02-08 16:03:54,,2008-10-08,151-050,서울특별시 관악구 봉천동 1601번지 1호 지하1층호,2008320013105600018,3200000,"서울특별시 관악구 남부순환로 1840, 지하1층호 (봉천동)",,03,폐업,,,
세븐일레븐 노량메가점,2018-11-14,194743.269489315,445604.097357663,제7조의3제2항에따른경우,2026-04-22 22:31:13,I,2015-12-04,2,폐업처리,2018-11-14 11:11:59,,2015-12-04,,서울특별시 동작구 노량진동 56번지 11호,2015319015805600083,3190000,"서울특별시 동작구 장승배기로30길 6-5, 101호 (노량진동)",06922,03,폐업,,,
진마트,2006-04-11,197545.985381694,442685.886949892,,2026-04-22 22:30:55,I,,2,폐업처리,2008-02-21 00:00:00,,2005-01-12,,서울특별시 동작구 사당동 169번지 8호 대림상가A-109,2005319007205600003,3190000,,,03,폐업,,,34776478
본동식품,2001-11-30,193842.52637084,441716.611955729,,2026-04-22 22:32:04,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 신림동 412번지 48호,2000320008005600183,3200000,서울특별시 관악구 문성로40길 18 (신림동),,03,폐업,,,
중부농산물,,196875.437712779,441418.401040284,제7조의3제2항에따른경우,2026-04-22 22:40:23,I,2023-03-22,0,정상영업,2024-01-10 14:18:02,,2023-03-22,,서울특별시 관악구 봉천동 1635-37,2023320022505600011,3200000,"서울특별시 관악구 남부순환로248길 24, 1층 (봉천동)",08793,01,영업/정상,,,
양화진역공인중개사사무소,2017-01-02,188787.821826932,449260.99966061,제7조의3제2항에따른경우,2026-04-22 22:39:50,I,2016-08-18,2,폐업처리,2017-01-02 10:47:06,,2016-08-18,,서울특별시 양천구 목동 526번지 21호,2016314016705600060,3140000,서울특별시 양천구 목동중앙북로16길 15 (목동),07971,03,폐업,,,
약수식품,2006-10-31,,,,2026-04-22 22:32:39,I,,2,폐업처리,2008-02-21 00:00:00,,2001-03-28,,서울특별시 양천구 신월동 566번지 25호,2001314007005698233,3140000,서울특별시 양천구 달맞이길 60 (신월동),,03,폐업,,,02-699-6196
씨유 동작국사봉길점,,193850.700874303,443778.166396401,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-08-31,0,정상영업,2022-08-24 16:02:55,,2011-08-31,,서울특별시 동작구 상도동 294-15 플레로마,2011319012805600056,3190000,"서울특별시 동작구 국사봉길 87-1, 플레로마 1층 (상도동)",07043,01,영업/정상,,,
행복한할인마트,2008-08-21,184607.541032125,448047.593369574,2009년11월법개정전자료,2026-04-22 22:38:19,I,2006-07-05,2,폐업처리,2008-08-21 15:56:40,,2006-07-05,,서울특별시 양천구 신월동 157번지 20 호,2006314010205600067,3140000,서울특별시 양천구 가로공원로60가길 15 (신월동),,03,폐업,,,26086655
하카코리아창동점,2015-02-06,203882.238752491,461149.87315452,제7조의3제2항에따른경우,2026-04-22 22:39:12,I,2014-12-10,2,폐업처리,2015-02-06 19:47:30,,2014-12-10,132-908,서울특별시 도봉구 창동 320번지 1호,2014309013405600072,3090000,"서울특별시 도봉구 노해로63길 51, 106호 (창동, 상아프라자)",,03,폐업,,,
(주)코리아세븐 신월웰스바움점,,185221.688108801,448248.530122832,제7조의3제2항에따른경우,2026-04-22 22:40:08,I,2022-12-27,0,정상영업,2022-12-27 15:45:22,,2022-12-27,,"서울특별시 양천구 신월동 92-2 101,2호",2022314016705600052,3140000,"서울특별시 양천구 가로공원로 158, 1층 101,102호 (신월동)",07917,01,영업/정상,,,
세븐일레븐 신림타임스트림점,,193737.931743508,442366.248382558,제7조의3제2항에따른경우,2026-04-22 22:40:24,I,2024-12-18,0,정상영업,2024-12-18 16:58:06,,2024-12-18,,서울특별시 관악구 신림동 1641-107,2024320022505600050,3200000,"서울특별시 관악구 신림로 328, 1층 (신림동)",08777,01,영업/정상,,,
강서도소매직판장,2007-05-08,185348.571409025,446635.487640718,,2026-04-22 22:38:05,I,,2,폐업처리,2008-02-21 00:00:00,,2006-04-17,,서울특별시 양천구 신월동 963번지 12호,2006314010205600035,3140000,서울특별시 양천구 남부순환로70길 16 (신월동),,03,폐업,,,26995964
미도파할인마트,2004-07-30,195816.079560799,443422.505016893,,2026-04-22 22:30:52,I,,2,폐업처리,2008-02-21 00:00:00,,2004-03-11,,서울특별시 동작구 상도동 411호 대림아파트상가지하,2004319007205600028,3190000,"서울특별시 동작구 상도로60길 20 (상도동,대림아파트상가지하)",,03,폐업,,,
보라매자이 로또 복권방,2025-08-14,193394.538706062,444040.843567772,제7조의3제3항에따른경우,2026-04-22 22:31:17,I,2023-11-17,2,폐업처리,2025-08-14 16:11:01,,2023-11-17,,서울특별시 동작구 신대방동 724 보라매자이 더 포레스트,2023319027105600045,3190000,"서울특별시 동작구 여의대방로22길 121, 상가동 1층 1438호 (신대방동, 보라매자이 더 포레스트)",07056,03,폐업,,,
LG25동작성대,2002-12-07,193896.384765772,444196.484790728,,2026-04-22 22:30:30,I,,2,폐업처리,2008-02-21 00:00:00,,1998-11-25,,서울특별시 동작구 상도동 324번지 1호,1992319007205600003,3190000,서울특별시 동작구 상도로 102 (상도동),,03,폐업,,,02-821-5910
서울대학교생활협동조합,,196139.864969792,439023.167125842,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-09-04,0,정상영업,2025-03-10 09:44:50,,2020-09-04,,서울특별시 관악구 신림동 산 56-1 서울대학교,2020320022505600052,3200000,"서울특별시 관악구 관악로 1, 서울대학교 500동 104-1호 (신림동)",08826,01,영업/정상,,,02-880-5556
GS25신림법원단지점,2017-06-07,192869.21662782,441331.405499828,제7조의3제2항에따른경우,2026-04-22 22:40:12,I,2015-06-03,2,폐업처리,2017-06-07 11:07:19,,2015-06-03,151-015,서울특별시 관악구 신림동 612번지 40호 1층,2015320021105600061,3200000,"서울특별시 관악구 법원단지길 48, 1층 (신림동)",,03,폐업,,,
현대홈마트,2020-02-24,194068.02809557,441340.456613506,제7조의3제2항에따른경우,2026-04-22 22:40:15,I,2017-05-22,2,폐업처리,2020-02-25 08:20:34,,2017-05-22,,서울특별시 관악구 신림동 404번지 1호 101호,2017320021105600054,3200000,"서울특별시 관악구 신림로 169, 101호 (신림동, 영창빌딩)",08845,03,폐업,,,
삼동마트,2006-12-28,,,,2026-04-22 22:32:05,I,,2,폐업처리,2008-02-21 00:00:00,,1997-10-14,,서울특별시 양천구 신월동 562번지 5호,1997314011405697108,3140000,서울특별시 양천구 신남1길 16 (신월동),,03,폐업,,,
남강식품,2009-05-15,193074.079224794,441307.637961422,2009년11월법개정전자료,2026-04-22 22:32:46,I,1998-01-01,2,폐업처리,2009-05-15 16:37:33,,1998-01-01,,서울특별시 관악구 신림동 610번지 254 호,2000320008005601433,3200000,서울특별시 관악구 법원단지18길 16 (신림동),,03,폐업,,,
바이더웨이(신정중앙점),2010-03-16,186995.286610252,446337.430924134,2009년11월법개정전자료,2026-04-22 22:38:42,I,2007-10-08,2,폐업처리,2010-03-23 19:52:06,,2007-10-08,158-070,서울특별시 양천구 신정동 1032번지 10호,2007314011405600120,3140000,서울특별시 양천구 중앙로 254 (신정동),,03,폐업,,,
씨유상도대로점,,195397.02086059,444362.540961801,제7조의3제2항에따른경우,2026-04-22 22:31:17,I,2023-11-03,0,정상영업,2023-11-03 11:27:21,,2023-11-03,,서울특별시 동작구 상도1동 800-1,2023319027105600043,3190000,"서울특별시 동작구 상도로 292-1, 1층 (상도1동)",07032,01,영업/정상,,,
관악공판장,,192618.656806659,440104.269361911,제7조의3제2항에따른경우,2026-04-22 22:40:21,I,2021-12-14,0,정상영업,2021-12-14 16:46:53,,2021-12-14,,서울특별시 관악구 신림동 676-48,2021320022505600057,3200000,"서울특별시 관악구 난향6길 2, 1층 (신림동)",08859,01,영업/정상,,,02-838-0525
제일슈퍼,2013-04-11,194470.597188966,441101.599522633,제7조의3제2항에따른경우,2026-04-22 22:39:49,I,2010-09-17,2,폐업처리,2013-04-11 16:41:11,,2010-09-17,151-856,서울특별시 관악구 서림동 122번지 8호,2010320013105600108,3200000,서울특별시 관악구 신림로14길 27 (신림동),,03,폐업,,,
부산마트,2020-09-03,194548.02953218,445445.404052413,제7조의3제2항에따른경우,2026-04-22 22:31:15,I,2019-03-29,2,폐업처리,2020-09-03 14:14:29,,2019-03-29,,서울특별시 동작구 노량진동 246번지 75호,2019319019205600013,3190000,"서울특별시 동작구 장승배기로27길 30, 1층 (노량진동)",06929,03,폐업,,,
GS25 방학공원점,,202750.605021678,462894.148166248,제7조의3제2항에따른경우,2026-04-22 22:39:19,I,2016-08-31,0,정상영업,2022-11-04 14:35:11,,2016-08-31,,서울특별시 도봉구 방학동 612-9,2016309015205600051,3090000,서울특별시 도봉구 시루봉로15길 33(방학동),01315,01,영업/정상,,,
렉시25시,2026-04-21,179282.778981596,462362.07828981,제7조의3제2항에따른경우,2026-04-22 03:03:03,U,2011-09-20,2,폐업처리,2026-04-21 16:51:22,,2011-09-20,410-382,경기도 고양시 일산동구 장항2동 740번지 5호 양우로데오랜드 C동 109호,2011396012805600111,3940000,"경기도 고양시 일산동구 고봉로 26-32, C동 109호 (장항동,양우로데오랜드)",,03,폐업,,,
도봉구청 구내매점,2006-04-17,204086.050996173,462924.421741165,,2026-04-22 22:32:52,I,,2,폐업처리,2008-02-21 00:00:00,,2003-11-19,,서울특별시 도봉구 방학동 720번지 4층,2003309008705605173,3090000,"서울특별시 도봉구 마들로 656 (방학동,4층)",,03,폐업,,,02-2289-1088
마을슈퍼,2017-05-30,203121.855583612,462888.455566072,2009년11월법개정전자료,2026-04-22 22:37:23,I,2007-11-07,2,폐업처리,2017-05-30 17:05:09,,2007-11-07,132-020,서울특별시 도봉구 방학동 628번지 40호,2007309010505600081,3090000,서울특별시 도봉구 도당로17길 55 (방학동),,03,폐업,,,
지에스(GS)25 목동10단지,,187437.037841856,446140.068718483,제7조의3제2항에따른경우,2026-04-22 22:40:03,I,2020-01-15,0,정상영업,2020-01-21 09:45:11,,2020-01-15,,서울특별시 양천구 신정동 311번지 목동신시가지아파트10단지,2020314016705600002,3140000,"서울특별시 양천구 목동서로 400, A동 101호 (신정동, 목동신시가지아파트10단지)",08090,01,영업/정상,,,
동우마트,2016-07-18,203232.084301581,460571.920210778,제7조의3제2항에따른경우,2026-04-22 22:38:38,I,2010-02-03,2,폐업처리,2016-07-18 14:42:44,,2010-02-03,132-925,서울특별시 도봉구 창1동 667번지 61호,2010309010505600005,3090000,서울특별시 도봉구 도봉로110바길 26 (창동),,03,폐업,,,
도도닭강정,2013-11-20,203668.059176578,461421.809499543,제7조의3제2항에따른경우,2026-04-22 22:39:02,I,2012-03-05,2,폐업처리,2013-11-20 17:07:35,,2012-03-05,132-906,서울특별시 도봉구 창5동 286번지 10호,2012309013405600013,3090000,서울특별시 도봉구 해등로16길 46 (창동),,03,폐업,,,
(주)지에스리테일 GS수퍼 사당점,2015-03-06,197802.436613024,443049.214038897,제7조의3제2항에따른경우,2026-04-22 22:31:05,I,2009-12-24,2,폐업처리,2015-03-06 14:16:12,,2009-12-24,156-773,서울특별시 동작구 사당동 105번지 사당우성3단지 지하1층 101호,2009319009905600110,3190000,서울특별시 동작구 동작대로29길 115 (사당동),,03,폐업,,,34762242
주영마트,2009-06-01,191739.328430363,442924.562521885,2009년11월법개정전자료,2026-04-22 22:30:59,I,2008-09-05,2,폐업처리,2009-06-01 16:45:28,,2008-09-05,156-011,서울특별시 동작구 신대방동 685번지 12호 106호,2008319009905600071,3190000,"서울특별시 동작구 대림로 56, 106호 (신대방동)",,03,폐업,,,02-833-1387
엘지마트,2015-03-17,194068.02809557,441340.456613506,제7조의3제2항에따른경우,2026-04-22 22:40:02,I,2012-10-23,2,폐업처리,2015-03-17 14:27:50,,2012-10-23,151-866,서울특별시 관악구 서림동 404번지 1호 101호,2012320019105600110,3200000,"서울특별시 관악구 신림로 169, 101호 (신림동)",,03,폐업,,,
책사랑,2011-04-19,197362.691266775,442369.484681239,제7조의3제2항에따른경우,2026-04-22 22:31:08,I,2010-08-31,2,폐업처리,2011-04-19 17:59:09,,2010-08-31,156-090,서울특별시 동작구 사당동 269번지 20호,2010319009905600073,3190000,서울특별시 동작구 사당로16가길 45 (사당동),,03,폐업,,,
에덴슈퍼,2007-10-19,196464.214901847,441940.305779576,2009년11월법개정전자료,2026-04-22 22:38:34,I,2003-03-03,2,폐업처리,2007-10-19 10:56:28,,2003-03-03,,서울특별시 관악구 봉천동 1677번지 20  호,2003320008005600041,3200000,서울특별시 관악구 남부순환로237길 25 (봉천동),,03,폐업,,,
GS25 쌍문사계절점,2007-10-18,202815.313561518,461851.103374685,2009년11월법개정전자료,2026-04-22 22:33:41,I,2005-10-31,2,폐업처리,2007-10-18 17:10:41,,2005-10-31,,서울특별시 도봉구 쌍문동 217번지 3호,2005309008705600111,3090000,서울특별시 도봉구 해등로26길 21 (쌍문동),,03,폐업,,,
씨유 대방성은점,2023-02-13,193549.758554042,444415.867648529,제7조의3제2항에따른경우,2026-04-22 22:31:16,I,2020-12-03,2,폐업처리,2023-02-13 16:03:50,,2020-12-03,,서울특별시 동작구 대방동 391-24,2020319021605600052,3190000,"서울특별시 동작구 대방동길 29, 1층 102호 (대방동)",06954,03,폐업,,,
씨유 노량진장미점,2023-04-28,194977.405855946,445632.126135976,2009년11월법개정전자료,2026-04-22 22:31:02,I,2009-02-10,2,폐업처리,2023-04-28 13:46:38,,2009-02-10,156-050,서울특별시 동작구 노량진동 116번지 2호 1층 우측2호,2009319009905600008,3190000,"서울특별시 동작구 만양로 105 (노량진동,1층 우측2호)",,03,폐업,,,
호남슈퍼,,195898.876477594,442279.500553145,,2026-04-22 22:35:21,I,,3,직권취소,2008-02-21 00:00:00,2002-07-10,2001-10-23,,서울특별시 관악구 봉천동 61번지 1호,2001320008005602189,3200000,서울특별시 관악구 봉천로53길 20 (봉천동),,04,취소/말소/만료/정지/중지,,,02-877-1110
은영슈퍼,2013-07-19,202796.443950853,460899.595488485,2009년11월법개정전자료,2026-04-22 22:32:34,I,1999-07-16,2,폐업처리,2013-07-19 13:15:03,,1999-07-16,,서울특별시 도봉구 쌍문동 138번지 28  호,1999309008705603044,3090000,서울특별시 도봉구 노해로48길 75 (쌍문동),,03,폐업,,,02-904-5481
