사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
씨유성북정릉점,2020-01-17,200364.670864881,456310.306508321,제7조의3제2항에따른경우,2026-05-01 22:43:04,I,2011-01-17,2,폐업처리,2020-01-17 14:44:08,,2011-01-17,136-100,서울특별시 성북구 정릉동 670번지 46호,2011307018905600009,3070000,서울특별시 성북구 솔샘로5길 1 (정릉동),,03,폐업,,,
써니하우스,2007-05-02,205545.047322182,452387.185701411,,2026-05-01 22:42:14,I,,2,폐업처리,2008-02-21 00:00:00,,2006-07-06,,서울특별시 동대문구 답십리동 산2번지 9호,2006305008205600064,3050000,서울특별시 동대문구 답십리로 209 (답십리동),,03,폐업,,,02-2248-7828
동네할인마트,2011-08-26,205478.615377857,451960.247928086,2009년11월법개정전자료,2026-05-01 22:42:03,I,2002-01-02,2,폐업처리,2011-08-26 10:59:01,,2002-01-02,,서울특별시 동대문구 답십리동 4번지 73 호,2002305008205600001,3050000,서울특별시 동대문구 한천로17길 23 (답십리동),,03,폐업,,,02-6459-8560
우석할인마트,2002-08-19,205456.61307902,456293.783759124,,2026-05-01 22:42:36,I,,2,폐업처리,2008-02-21 00:00:00,,2001-12-13,,서울특별시 성북구 석관동 283번지 21호,2001307009905600195,3070000,서울특별시 성북구 한천로71길 26 (석관동),,03,폐업,,,02000000
미니알뜰,2011-11-08,205278.524024703,453893.928087351,2009년11월법개정전자료,2026-05-01 22:42:16,I,2007-08-17,2,폐업처리,2011-11-08 11:01:13,,2007-08-17,,서울특별시 동대문구 휘경동 286번지 121호,2007305010005600109,3050000,서울특별시 동대문구 망우로18나길 3 (휘경동),,03,폐업,,,22427793
래미안부동산공인중개사사무소,2018-07-11,204990.564630776,452581.305940306,제7조의3제2항에따른경우,2026-05-01 22:42:44,I,2018-04-02,2,폐업처리,2018-07-11 16:56:47,,2018-04-02,,서울특별시 동대문구 전농동 26번지 8호 1층101호,2018305014005600027,3050000,"서울특별시 동대문구 전농로11길 13, 1층 101호 (전농동)",02540,03,폐업,,,02-2217-2500
충남슈퍼,2015-11-05,,,2009년11월법개정전자료,2026-05-01 22:42:21,I,2008-07-02,2,폐업처리,2015-11-05 17:12:46,,2008-07-02,130-090,서울특별시 동대문구 휘경동 212번지 3호,2008305010005600076,3050000,서울특별시 동대문구 외대역동로1길 82 (휘경동),,03,폐업,,,22448644
대지문방구,,,,2009년11월법개정전자료,2026-05-01 22:43:34,I,1990-01-01,5,지정취소,2025-02-11 10:30:45,2025-02-11,1990-01-01,136-150,서울특별시 성북구 석관동 200번지,2012307019705600015,3070000,,,04,취소/말소/만료/정지/중지,2012-09-17,2012-10-16,
풍년식품,2011-11-03,203270.898056114,452654.133214322,2009년11월법개정전자료,2026-05-01 22:41:43,I,1998-06-16,2,폐업처리,2011-11-03 09:24:42,,1998-06-16,,서울특별시 동대문구 용신동 40번지 4   호,1998305008205602064,3050000,서울특별시 동대문구 고산자로29길 6 (용두동),,03,폐업,,,02-0965-2614
재은식품,2002-01-31,204838.274690861,451556.545279759,,2026-05-01 22:41:50,I,,2,폐업처리,2008-02-21 00:00:00,,1998-12-19,,서울특별시 동대문구 답십리동 490번지 47호,1998305008205614016,3050000,서울특별시 동대문구 전농로 9 (답십리동),,03,폐업,,,02-2242-9411
우리들세상,,203594.425547659,456637.710668953,2009년11월법개정전자료,2026-05-01 22:43:41,I,2003-04-22,0,정상영업,2014-04-09 13:33:14,,2003-04-22,136-836,서울특별시 성북구 장위동 231번지 447호,2014307021605600216,3070000,서울특별시 성북구 장위로16길 49 (장위동),,01,영업/정상,,,02-941-0955
안암슈퍼,2010-03-17,202597.363220625,453573.046804018,2009년11월법개정전자료,2026-05-01 22:42:40,I,2003-01-17,2,폐업처리,2010-03-17 17:14:08,,2003-01-17,,서울특별시 성북구 안암동5가 103번지 208 호,2003307009905682905,3070000,서울특별시 성북구 인촌로26길 45-1 (안암동5가),,03,폐업,,,02-928-1962
종암경찰서 구내매점,,202779.686290557,455522.481166893,2009년11월법개정전자료,2026-05-01 22:43:41,I,1995-06-24,5,지정취소,2014-09-18 10:56:16,,1995-06-24,136-715,서울특별시 성북구 종암동 3번지 1260호,2014307021605600160,3070000,서울특별시 성북구 종암로 135 (종암동),,04,취소/말소/만료/정지/중지,,,
018미용실,,,,2009년11월법개정전자료,2026-05-01 22:43:41,I,2001-01-08,0,정상영업,2014-04-06 10:11:38,,2001-01-08,136-090,서울특별시 성북구 종암동 3번지 874호,2014307021605600168,3070000,,,01,영업/정상,,,02-941-9363
백두산식당,2009-07-23,204351.801284768,453490.080495237,2009년11월법개정전자료,2026-05-01 22:41:48,I,1998-10-28,2,폐업처리,2009-07-23 17:13:31,,1998-10-28,,서울특별시 동대문구 전농동 602번지 25  호,1998305008205607057,3050000,서울특별시 동대문구 왕산로 258 (전농동),,03,폐업,,,02-0961-7767
용두슈퍼,2006-11-10,202812.037196555,452436.634875218,,2026-05-01 22:41:44,I,,2,폐업처리,2008-02-21 00:00:00,,1998-12-22,,서울특별시 동대문구 용신동 103번지 43호,1998305008205603075,3050000,서울특별시 동대문구 천호대로 83 (용두동),,03,폐업,,,02-0922-0430
씨유 이문라그란데,,205280.07666569,455238.10793863,제7조의3제2항에따른경우,2026-05-01 22:42:49,I,2025-02-12,0,정상영업,2025-02-11 18:01:33,,2025-02-12,,서울특별시 동대문구 이문동 263-10 래미안라그란데아파트,2025305021005600005,3050000,"서울특별시 동대문구 이문로35길 21, 상가 G동 106호 (이문동, 래미안라그란데아파트)",02404,01,영업/정상,,,
훼미리마트,2002-04-22,204348.993249563,454330.501578355,,2026-05-01 22:41:53,I,,2,폐업처리,2008-02-21 00:00:00,,1998-12-19,,서울특별시 동대문구 회기동 60번지 125호,1998305008205621050,3050000,서울특별시 동대문구 회기로 122 (회기동),,03,폐업,,,02-0965-5093
성심슈퍼,,204333.711220811,453585.702242084,제7조의3제2항에따른경우,2026-05-01 22:42:43,I,2017-09-12,5,지정취소,2022-05-23 09:27:59,,2017-09-12,,서울특별시 동대문구 청량리동 40번지 20호,2017305014005600072,3050000,서울특별시 동대문구 제기로38길 31 (청량리동),02488,04,취소/말소/만료/정지/중지,,,
소나무숯불갈비,,203198.977344778,454593.962856049,2009년11월법개정전자료,2026-05-01 22:42:44,I,2004-05-06,3,직권취소,2008-09-16 14:41:58,2006-10-02,2004-05-06,,서울특별시 성북구 종암동 7번지 101 호,2004307009905600065,3070000,서울특별시 성북구 월곡로 9 (종암동),,04,취소/말소/만료/정지/중지,,,
파스텔라,2005-11-04,201646.590942309,454251.101589104,,2026-05-01 22:42:47,I,,2,폐업처리,2008-02-21 00:00:00,,2005-10-10,,서울특별시 성북구 동선동2가 120호 아이텍스빌딩 1층,2005307009905600114,3070000,"서울특별시 성북구 보문로30길 71 (동선동2가,아이텍스빌딩 1층)",,03,폐업,,,02-923-0390
강북구미아전자담배할인샵,2015-06-23,202511.224945499,456663.414634702,제7조의3제2항에따른경우,2026-05-01 22:43:44,I,2015-02-26,2,폐업처리,2015-06-24 08:54:48,,2015-02-26,136-800,서울특별시 성북구 길음동 485번지 10호 복집 우측 첫번째 출입문 점포,2015307021605600028,3070000,서울특별시 성북구 숭인로 68 (길음동),,03,폐업,,,
가평상회,2005-07-28,203115.452010762,452818.14080782,,2026-05-01 22:42:09,I,,2,폐업처리,2008-02-21 00:00:00,,2004-03-23,,서울특별시 동대문구 용신동 709번지 32호,2004305008205600044,3050000,서울특별시 동대문구 왕산로26길 6-7 (용두동),,03,폐업,,,
로또복권판매점 파파솔솔치킨,,201447.080482857,454669.092128555,제7조의3제2항에따른경우,2026-05-01 22:43:02,I,2011-01-04,0,정상영업,2011-01-04 16:29:30,,2011-01-04,136-054,서울특별시 성북구 동선동4가 178번지,2011307018905600001,3070000,서울특별시 성북구 동소문로23길 20 (동선동4가),,01,영업/정상,,,
제일공판장,2012-06-01,201866.771010609,453044.669447425,2009년11월법개정전자료,2026-05-01 22:42:42,I,2003-06-16,2,폐업처리,2012-06-01 14:52:34,,2003-06-16,,서울특별시 성북구 보문동7가 93호,2003307009905683024,3070000,서울특별시 성북구 보문로13나길 11 (보문동7가),,03,폐업,,,
스토리클릭,,204368.03263956,457287.197978806,2009년11월법개정전자료,2026-05-01 22:43:42,I,2002-08-13,0,정상영업,2014-04-09 14:35:11,,2002-08-13,136-141,서울특별시 성북구 장위동 207번지 3호,2014307021605600233,3070000,,,01,영업/정상,,,02-3292-1123
씨유(CU)휘경중앙점,,205762.124106658,454467.683288105,제7조의3제2항에따른경우,2026-05-01 22:42:49,I,2024-09-05,0,정상영업,2025-09-23 13:08:13,,2024-09-05,,서울특별시 동대문구 휘경동 112-6,2024305021005600044,3050000,"서울특별시 동대문구 외대역동로 40, 1층 상가전부 (휘경동)",02435,01,영업/정상,,,
한양식품,,205897.221965535,452539.482385155,2009년11월법개정전자료,2026-05-01 22:41:39,I,1993-09-23,5,지정취소,2021-08-02 16:35:16,2021-08-03,1993-09-23,,서울특별시 동대문구 장안동 486호,1993305008205618022,3050000,서울특별시 동대문구 한천로 160 (장안동),,04,취소/말소/만료/정지/중지,,,02-2214-7405
GS25 휘경시립,,205243.737434464,453856.172583423,제7조의3제2항에따른경우,2026-05-01 22:42:35,I,2014-01-27,0,정상영업,2024-08-14 08:20:16,,2014-01-27,130-878,서울특별시 동대문구 휘경동 293번지 96호,2014305014005600010,3050000,"서울특별시 동대문구 망우로18가길 76, 1층 (휘경동)",,01,영업/정상,,,
구멍가게,2015-12-28,199116.412391278,454476.936202803,2009년11월법개정전자료,2026-05-01 22:42:37,I,2002-05-09,2,폐업처리,2015-12-28 17:54:51,,2002-05-09,,서울특별시 성북구 성북동 226번지 19 호,2002307009905600180,3070000,서울특별시 성북구 성북로23길 136-4 (성북동),,03,폐업,,,02-762-1751
제이유25마트,2011-11-02,205390.020450898,455333.520503139,2009년11월법개정전자료,2026-05-01 22:42:14,I,2006-07-13,2,폐업처리,2011-11-02 13:26:31,,2006-07-13,,서울특별시 동대문구 이문동 257번지 448호,2006305008205600067,3050000,서울특별시 동대문구 이문로 153 (이문동),,03,폐업,,,02-964-2529
아성공인중개사사무소,2008-12-29,203388.646669062,454069.152283609,2009년11월법개정전자료,2026-05-01 22:42:21,I,2008-08-18,2,폐업처리,2008-12-29 16:54:41,,2008-08-18,130-060,서울특별시 동대문구 제기동 1212번지 한신아파트 상가 101호,2008305010005600098,3050000,"서울특별시 동대문구 고산자로 534, 101호 (제기동,한신아파트 상가)",,03,폐업,,,
서울슈퍼,,200164.417762321,454485.33653721,2009년11월법개정전자료,2026-05-01 22:42:24,I,1998-10-23,0,정상영업,2014-01-11 11:01:25,,1998-10-23,,서울특별시 성북구 성북동 170번지 46  호,1998307009905600006,3070000,서울특별시 성북구 성북로12길 2 (성북동),,01,영업/정상,,,
우리슈퍼,2005-06-03,,,,2026-05-01 22:42:28,I,,2,폐업처리,2008-02-21 00:00:00,,1999-03-06,,서울특별시 성북구 장위동 79호,1999307009905628108,3070000,,,03,폐업,,,
모아캐터링,,,,제7조의3제2항에따른경우,2026-05-01 22:42:31,I,2012-04-19,3,직권취소,2015-01-28 10:47:02,2014-05-30,2012-04-19,130-031,서울특별시 동대문구 답십리1동 178번지 (답십리재개발16구역 게이트4번 입구),2012305014005600051,3050000,,,04,취소/말소/만료/정지/중지,2014-07-01,,33949881
다존,,201649.407677105,453704.927856945,제7조의3제2항에따른경우,2026-05-01 22:43:35,I,2013-01-09,0,정상영업,2013-01-09 13:53:06,,2013-01-09,136-081,서울특별시 성북구 보문동1가 126번지,2013307021605600002,3070000,서울특별시 성북구  보문로  118 (보문동1가),,01,영업/정상,,,
싱싱할인마트,2019-11-28,203939.998785406,457115.952700105,2009년11월법개정전자료,2026-05-01 22:42:47,I,2006-03-10,2,폐업처리,2019-11-28 14:46:14,,2006-03-10,,"서울특별시 성북구 장위동 219번지 252호 , 201호",2006307009905600024,3070000,"서울특별시 성북구 장위로21나길 50 (장위동,, 201호)",,03,폐업,,,02-919-0763
백조세탁,2004-05-14,204009.329054854,456851.35849813,,2026-05-01 22:42:23,I,,2,폐업처리,2008-02-21 00:00:00,,1995-08-14,,서울특별시 성북구 장위동 225번지 44호,1995307009905602678,3070000,,,03,폐업,,,
한마음마트,2007-09-17,,,2009년11월법개정전자료,2026-05-01 22:42:10,I,2004-05-21,2,폐업처리,2007-09-17 13:55:19,,2004-05-21,,서울특별시 동대문구 답십리동 102번지 31  호,2004305008205600069,3050000,서울특별시 동대문구 전농로9길 32 (답십리동),,03,폐업,,,22121037
씨유 답십리역점,2016-03-30,204501.365621281,451744.14931728,제7조의3제2항에따른경우,2026-05-01 22:42:31,I,2012-04-27,2,폐업처리,2016-03-30 09:16:28,,2012-04-27,130-031,서울특별시 동대문구 답십리1동 496번지 17호,2012305014005600056,3050000,서울특별시 동대문구 천호대로 269 (답십리동),,03,폐업,,,22128827
GS25답십리위브,2019-12-31,204583.240350811,451945.959803686,제7조의3제2항에따른경우,2026-05-01 22:42:37,I,2014-09-19,2,폐업처리,2019-12-31 14:54:49,,2014-09-19,130-031,서울특별시 동대문구 답십리동 322번지 15호 102호,2014305014005600090,3050000,"서울특별시 동대문구 사가정로2길 56, 102호 (답십리동)",,03,폐업,2014-11-07,2014-12-06,
은혜슈퍼,2003-01-16,202933.086053892,456334.199138923,2009년11월법개정전자료,2026-05-01 22:42:29,I,1999-10-10,2,폐업처리,2021-07-21 16:01:12,,1999-10-10,,서울특별시 성북구 하월곡동 81번지 294호,1999307009905682178,3070000,서울특별시 성북구 오패산로19길 33 (하월곡동),,03,폐업,,,
대동슈퍼,,200449.764335565,456553.45996809,2009년11월법개정전자료,2026-05-01 22:42:48,I,2006-10-31,5,지정취소,2014-12-23 10:30:58,2014-12-11,2006-10-31,,서울특별시 성북구 정릉동 712번지 91호,2006307009905600114,3070000,서울특별시 성북구 솔샘로16길 15 (정릉동),,04,취소/말소/만료/정지/중지,,,02-914-2353
삼보홈마트,2023-03-30,201912.435615622,455775.861032353,제7조의3제2항에따른경우,2026-05-01 22:43:31,I,2012-05-09,2,폐업처리,2023-03-30 16:53:07,,2012-05-09,136-110,서울특별시 성북구 길음동 1286번지 10호 길음뉴타운9단지 연도형상가동 지하1층 4~8호,2012307018905681125,3070000,"서울특별시 성북구 길음로7길 6, 지하1층 4~8호 (길음동, 길음뉴타운9단지 연도형상가동)",,03,폐업,,,02-919-5445
롯데씨브이에스711(주) 종암점,2022-10-27,202959.015709751,455400.037874011,제7조의3제2항에따른경우,2026-05-01 22:43:52,I,2019-10-23,2,폐업처리,2022-10-27 17:08:26,,2019-10-23,,서울특별시 성북구 종암동 3번지 1237호,2019307021605600065,3070000,"서울특별시 성북구 종암로 120, 1층 101호 (종암동)",02797,03,폐업,,,
아리랑슈퍼,2009-08-25,204701.77488368,457170.634900363,2009년11월법개정전자료,2026-05-01 22:42:52,I,2009-07-20,2,폐업처리,2009-08-26 11:19:24,,2009-07-20,136-143,서울특별시 성북구 장위3동 82번지 4호,2009307013405600066,3070000,서울특별시 성북구 장위로49길 31 (장위동),,03,폐업,,,
(주)코리아세븐 돌곶이역점,2018-04-25,204920.480649299,456532.523178052,제7조의3제2항에따른경우,2026-05-01 22:43:46,I,2016-09-27,2,폐업처리,2018-04-25 14:47:29,,2016-09-27,,서울특별시 성북구 장위동 64번지 123호,2016307021605600073,3070000,"서울특별시 성북구 돌곶이로 91 (장위동, OK동물병원)",02772,03,폐업,2018-03-08,2018-04-06,02-3284-8442
미미식품,2003-10-07,204500.423042609,453173.084973306,,2026-05-01 22:42:00,I,,2,폐업처리,2008-02-21 00:00:00,,2000-07-08,,서울특별시 동대문구 전농동 582번지 3호,2000305008205609031,3050000,서울특별시 동대문구 서울시립대로 118 (전농동),,03,폐업,,,02-2214-5777
가로판매점,2011-04-05,,,2009년11월법개정전자료,2026-05-01 22:42:35,I,2001-09-15,2,폐업처리,2011-04-05 18:04:06,,2001-09-15,,서울특별시 성북구 삼선동2가 8호 신한은행앞,2001307009905600073,3070000,,,03,폐업,,,
대한인테리어,,201176.97715066,455554.9629704,제7조의3제2항에따른경우,2026-05-01 22:43:25,I,2011-09-23,0,정상영업,2011-09-23 14:54:14,,2011-09-23,136-100,서울특별시 성북구 정릉동 111번지 36호,2011307018905621220,3070000,서울특별시 성북구 정릉로36길 81 (정릉동),,01,영업/정상,,,
칠성슈퍼,,,,2009년11월법개정전자료,2026-05-01 22:42:41,I,2003-03-24,3,직권취소,2024-07-03 14:26:39,2024-07-03,2003-03-24,,서울특별시 성북구 삼선동1가 306번지 28  호,2003307009905682938,3070000,,,04,취소/말소/만료/정지/중지,,,02-742-2554
풍림산업(주)현장식당,,,,2009년11월법개정전자료,2026-05-01 22:42:36,I,2002-01-16,4,임시소매기간만료,2012-04-12 17:09:23,,2002-01-16,,서울특별시 성북구 정릉동 245번지 7   호 정릉제4주택재개발현장내,2002307009905600005,3070000,,,04,취소/말소/만료/정지/중지,,,
만선제화,2014-02-21,203035.296181135,455081.66316202,제7조의3제2항에따른경우,2026-05-01 22:43:30,I,2012-03-16,2,폐업처리,2014-02-21 17:37:45,,2012-03-16,136-090,서울특별시 성북구 종암동 14번지 2호,2012307018905600035,3070000,서울특별시 성북구 종암로 86-1 (종암동),,03,폐업,,,
한마음수퍼,2001-09-04,203066.251739014,453873.122448798,,2026-05-01 22:41:59,I,,2,폐업처리,2008-02-21 00:00:00,,2000-08-25,,서울특별시 동대문구 제기동 135번지 67호,2000305008205605093,3050000,서울특별시 동대문구 안암로20길 25 (제기동),,03,폐업,,,02-0925-2379
이마트24 장안은하수점,,206156.976968492,452290.378566657,제7조의3제2항에따른경우,2026-05-01 22:42:48,I,2023-07-07,0,정상영업,2023-07-07 11:08:19,,2023-07-07,,서울특별시 동대문구 장안동 295-9,2023305021005600031,3050000,서울특별시 동대문구 답십리로 271-3 (장안동),02530,01,영업/정상,,,
토마토,2009-10-08,204550.338458558,456448.199695843,2009년11월법개정전자료,2026-05-01 22:42:52,I,2009-09-09,2,폐업처리,2009-10-09 10:28:57,,2009-09-09,136-142,서울특별시 성북구 장위2동 66번지 271호,2009307013405600091,3070000,서울특별시 성북구 돌곶이로27길 69 (장위동),,03,폐업,,,
GS25 동선행복점,2020-04-29,201695.361119444,454822.854721817,제7조의3제2항에따른경우,2026-05-01 22:43:47,I,2018-05-03,2,폐업처리,2020-05-01 18:40:16,,2018-05-03,,서울특별시 성북구 동선동4가 295번지 4호 벨라미아 오피스텔,2018307021605600030,3070000,"서울특별시 성북구 동소문로27길 31, 벨라미아 오피스텔 1층 101호 (동선동4가)",02829,03,폐업,,,
성보세탁소,2017-01-11,199887.379548552,457243.643633058,2009년11월법개정전자료,2026-05-01 22:42:43,I,2004-01-12,2,폐업처리,2017-01-12 11:25:28,,2004-01-12,,서울특별시 성북구 정릉동 820번지 4호,2004307009905600007,3070000,서울특별시 성북구 보국문로 195 (정릉동),,03,폐업,,,02-914-9607
이편한마트,2004-10-29,205805.840514285,455750.85927464,,2026-05-01 22:42:07,I,,2,폐업처리,2008-02-21 00:00:00,,2003-05-19,,서울특별시 동대문구 이문동 220번지 3호,2003305008205600069,3050000,서울특별시 동대문구 한천로63길 11 (이문동),,03,폐업,,,02-957-3004
보광훼미리마트성북장위점,2007-03-30,205059.681711154,456971.575526899,,2026-05-01 22:42:36,I,,2,폐업처리,2008-02-21 00:00:00,,2001-10-31,,서울특별시 성북구 장위동 33번지 19호,2001307009905600098,3070000,서울특별시 성북구 한천로 635 (장위동),,03,폐업,,,
옥천슈퍼,2008-05-27,,,2009년11월법개정전자료,2026-05-01 22:42:22,I,1990-11-10,2,폐업처리,2008-05-27 17:20:56,,1990-11-10,136-090,서울특별시 성북구 종암동 107번지 25호,1990307013405600009,3070000,,,03,폐업,,,
상일슈퍼,2007-04-04,,,,2026-05-01 22:42:22,I,,2,폐업처리,2008-02-21 00:00:00,,1990-04-02,,서울특별시 성북구 장위동 136번지 2호,1990307013405600001,3070000,서울특별시 성북구 한천로95길 37-4 (장위동),,03,폐업,,,02-912-4615
한스갤러리 건강한밥상,,199824.898051724,455602.183651003,제7조의3제2항에따른경우,2026-05-01 22:43:44,I,2015-02-11,5,지정취소,2017-08-10 14:28:36,2017-08-09,2015-02-11,,서울특별시 성북구 정릉동 산 87번지 374호,2015307021605600020,3070000,서울특별시 성북구 북악산로 537-14 (정릉동),02812,04,취소/말소/만료/정지/중지,,,
지에스25S안암역점,2025-03-18,202506.440206271,453796.038582493,제7조의3제2항에따른경우,2026-05-01 22:43:46,I,2016-11-01,2,폐업처리,2025-03-18 14:53:37,,2016-11-01,,서울특별시 성북구 안암동5가 101번지 53호,2016307021605600089,3070000,"서울특별시 성북구 인촌로 89 (안암동5가, 6호선 지하철 역사)",02842,03,폐업,,,
CU고대호랑이점,2018-04-06,202381.472866174,453745.56928222,제7조의3제2항에따른경우,2026-05-01 22:43:46,I,2016-10-11,2,폐업처리,2018-04-09 09:27:00,,2016-10-11,,서울특별시 성북구 안암동5가 126번지 83호 1층,2016307021605600081,3070000,"서울특별시 성북구 인촌로 76, 1층 (안암동5가)",02855,03,폐업,,,
숭인상회,,202024.479054844,452448.721381334,제7조의3제3항에따른경우,2026-05-01 22:42:48,I,2022-11-21,0,정상영업,2022-11-21 09:34:29,,2022-11-21,,서울특별시 동대문구 신설동 117-4 신설프라자,2022305014005600045,3050000,"서울특별시 동대문구 난계로 254, 신설프라자 4층 (신설동)",02586,01,영업/정상,,,
전농플러스마트 주식회사,2025-12-03,204290.842372068,452684.569724881,제7조의3제2항에따른경우,2026-05-01 22:42:47,I,2020-11-19,2,폐업처리,2025-12-03 10:57:54,,2020-11-19,,서울특별시 동대문구 전농동 695 동대문 롯데캐슬 노블레스,2020305014005600062,3050000,"서울특별시 동대문구 답십리로23길 30, 상가동 1층 1,2,3호 (전농동, 동대문 롯데캐슬 노블레스)",02551,03,폐업,,,02-3394-6006
한국 미니스톱 주식회사 신설점,2015-05-19,202136.434632005,452534.940181555,제7조의3제2항에따른경우,2026-05-01 22:42:37,I,2014-10-23,2,폐업처리,2015-05-19 07:35:10,,2014-10-23,130-110,서울특별시 동대문구 신설동 102번지 26호,2014305014005600115,3050000,"서울특별시 동대문구 천호대로 11-3 (신설동, 남선빌딩1층)",,03,폐업,,,
종합비디오,2003-08-14,,,,2026-05-01 22:42:29,I,,2,폐업처리,2008-02-21 00:00:00,,1999-01-01,,서울특별시 성북구 하월곡동 88번지 345호,1999307009905682168,3070000,,,03,폐업,,,
세븐일레븐 전농떡전교점,2011-11-28,204610.790595921,453612.315501263,제7조의3제2항에따른경우,2026-05-01 22:42:26,I,2010-08-04,2,폐업처리,2011-11-28 10:22:25,,2010-08-04,130-021,서울특별시 동대문구 전농1동 103번지 354호,2010305010005600086,3050000,서울특별시 동대문구 전농로34길 3 (전농동),,03,폐업,,,
풍년슈퍼,2012-12-26,205709.540521282,455477.122092268,2009년11월법개정전자료,2026-05-01 22:42:09,I,2003-12-15,2,폐업처리,2012-12-26 09:23:37,,2003-12-15,,서울특별시 동대문구 이문동 165번지 77  호,2003305008205600195,3050000,서울특별시 동대문구 이문로46길 58 (이문동),,03,폐업,,,
청원마트,,203673.995421455,453771.998412635,제7조의3제2항에따른경우,2026-05-01 22:42:39,I,2015-03-12,0,정상영업,2015-03-12 18:06:18,,2015-03-12,130-060,서울특별시 동대문구 제기동 285번지 4호,2015305014005600034,3050000,서울특별시 동대문구 홍릉로17길 14 (제기동),,01,영업/정상,,,
GS25성북미소점,2013-07-23,203232.730879758,456684.014045672,제7조의3제2항에따른경우,2026-05-01 22:43:19,I,2011-07-01,2,폐업처리,2013-07-23 21:33:23,,2011-07-01,136-130,서울특별시 성북구 하월곡동 225번지 9호,2011307018905621164,3070000,서울특별시 성북구 장위로2길 6 (하월곡동),,03,폐업,,,
광성슈퍼,2007-05-02,,,,2026-05-01 22:42:22,I,,2,폐업처리,2008-02-21 00:00:00,,1992-04-03,,서울특별시 성북구 길음동 1011호,1992307013405600001,3070000,서울특별시 성북구 삼양로4길 36 (길음동),,03,폐업,,,02-981-6167
유진비디오,,206128.445460509,451397.834814004,2009년11월법개정전자료,2026-05-01 22:41:52,I,1998-12-01,3,직권취소,2009-07-21 10:20:19,2008-10-08,1998-12-01,,서울특별시 동대문구 장안동 438번지 4   호,1998305008205617029,3050000,서울특별시 동대문구 장한로12길 48 (장안동),,04,취소/말소/만료/정지/중지,,,02-2242-7466
트원스비디오,2003-09-25,202530.288320465,453855.41335646,,2026-05-01 22:42:25,I,,2,폐업처리,2008-02-21 00:00:00,,1998-03-26,,서울특별시 성북구 안암동5가 101번지 28호,1998307009905681054,3070000,서울특별시 성북구 개운사길 14 (안암동5가),,03,폐업,,,
세븐미용실,2002-02-26,204209.767171561,457522.977816057,2009년11월법개정전자료,2026-05-01 22:42:24,I,1998-12-05,2,폐업처리,2025-05-27 09:51:15,,1998-12-05,,서울특별시 성북구 장위동 182번지 11호,1998307009905600032,3070000,서울특별시 성북구 월계로38길 59 (장위동),,03,폐업,,,
대우마트,2002-08-28,206093.183818854,455584.872318917,,2026-05-01 22:42:03,I,,2,폐업처리,2008-02-21 00:00:00,,2002-01-28,,서울특별시 동대문구 이문동 45호 이문동대우아파트상가 101호,2002305008205600012,3050000,"서울특별시 동대문구 한천로58길 139 (이문동,이문동대우아파트상가 101호)",,03,폐업,,,02-967-2580
황금알 공인중개사,2016-09-20,204268.741908141,456073.655437397,2009년11월법개정전자료,2026-05-01 22:42:50,I,2008-04-21,2,폐업처리,2016-09-21 09:44:41,,2008-04-21,136-120,서울특별시 성북구 상월곡동 26번지 5호,2008307013405600034,3070000,,,03,폐업,,,02-968-7183
월곡전자담배,2015-11-20,203578.642126827,455428.667427959,제7조의3제2항에따른경우,2026-05-01 22:43:44,I,2015-01-19,2,폐업처리,2015-11-20 17:32:16,,2015-01-19,,,2015307021605600006,3070000,서울특별시 성북구 월곡로 102 (하월곡동),,03,폐업,,,
미니마트,2008-03-31,200732.097440166,455222.557065475,2009년11월법개정전자료,2026-05-01 22:42:45,I,2004-08-16,2,폐업처리,2008-03-31 11:03:04,,2004-08-16,,서울특별시 성북구 정릉동 559번지 209 호,2004307009905600130,3070000,서울특별시 성북구 북악산로3길 8 (정릉동),,03,폐업,,,02-941-1055
동아마트,2011-07-11,201191.0968169,456129.637650794,2009년11월법개정전자료,2026-05-01 22:42:45,I,2004-08-27,2,폐업처리,2011-07-11 17:57:39,,2004-08-27,,서울특별시 성북구 정릉동 210호 동아아파트상가  106,2004307009905600138,3070000,"서울특별시 성북구 서경로 31, 106호 (정릉동,동아아파트상가)",,03,폐업,,,02-913-5972
지에스25월곡화랑점,,202864.325504679,455764.576819093,제7조의3제2항에따른경우,2026-05-01 22:43:52,I,2019-12-09,0,정상영업,2019-12-20 17:15:51,,2019-12-09,,서울특별시 성북구 하월곡동 90번지 286호,2019307021605600073,3070000,"서울특별시 성북구 화랑로1길 25, 1층 (하월곡동)",02739,01,영업/정상,,,
씨유 신설베르빌점,,202257.985695221,452478.339896363,제7조의3제2항에따른경우,2026-05-01 22:42:30,I,2012-01-04,0,정상영업,2015-10-21 15:29:38,,2012-01-04,,서울특별시 동대문구 신설동 97번지 8호,2012305014005600001,3050000,"서울특별시 동대문구 천호대로 23, 115,116호 (신설동, 동광동대문베르빌)",02582,01,영업/정상,,,
