사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
플라나리아,2006-03-15,,,2026-04-28 22:31:56,I,03,폐업,2009-01-12 11:52:10,,2006-03-15,407-040,인천광역시 계양구 효성동 ***-**,PHMG120063550020047000010,3550000,,,03,폐업,,,032-261-6811,
고투쇼핑,,200750.455125653,449638.824308081,2026-04-28 22:32:40,I,15,전출,2023-06-21 15:50:28,,2020-10-13,,서울특별시 중구 신당동 *** 남산타운,PHMG120203010033047000098,3010000,"서울특별시 중구 다산로 **, **동 ****호 (신당동, 남산타운)",04595,05,제외/삭제/전출,,,,
승현상사,,175931.092823585,447686.492506421,2026-04-28 22:32:27,I,13,영업중,2023-02-09 11:32:57,,2023-02-09,,인천광역시 계양구 작전동 ***-*,PHMG120233550020047000015,3550000,인천광역시 계양구 봉오대로***번길 *(작전동),21085,01,영업/정상,,,,
블루애플,,200015.499568016,451485.349952584,2026-04-28 22:32:35,I,15,전출,2017-11-17 10:58:52,,2017-02-02,,서울특별시 중구 오장동 ***번지 *호 ****호,PHMG120173010033047000015,3010000,"서울특별시 중구 동호로**길 **, ****호 (오장동, 센트마상가)",04547,05,제외/삭제/전출,,,,
(주)알파라인랩비즈니스,,176500.34428749,449047.418509603,2026-04-28 22:32:19,I,13,영업중,2022-06-16 17:51:34,,2020-12-02,,인천광역시 계양구 임학동 **,PHMG120203550020047000055,3550000,"인천광역시 계양구 경명대로 ****, *층 일부호 (임학동)",21031,01,영업/정상,,,1661-8595,154.18
포빌리언,2024-04-18,176607.326609066,448516.12033842,2026-04-28 22:32:20,I,03,폐업,2024-04-18 11:17:30,,2021-01-21,,인천광역시 계양구 계산동 **** 하이베라스,PHMG120213550020047000007,3550000,"인천광역시 계양구 계산새로 **, 하이베라스 D동 ****호 (계산동)",21060,03,폐업,,,070-4686-2728,40
라임덴탈,2020-07-03,197524.718268277,450626.548447615,2026-04-28 22:32:27,I,03,폐업,2020-07-06 10:07:03,,2014-06-23,100-800,서울특별시 중구 남대문로*가 **번지 **호 ***호,PHMG120143010033047000040,3010000,"서울특별시 중구 세종대로 *, ***호 (남대문로*가)",04512,03,폐업,,,,
이마트24 센트럴플라츠점,2023-10-11,178335.996864333,448014.226497816,2026-04-28 22:32:23,I,03,폐업,2023-10-11 16:50:59,,2022-02-17,,인천광역시 계양구 서운동 ***-* 서운센트럴플라츠,PHMG120223550020047000070,3550000,"인천광역시 계양구 서운산단로 **, 서운센트럴플라츠 ***호 (서운동)",21072,03,폐업,,,,
에스바이에스,,186317.207037672,451462.350090067,2026-04-28 22:32:12,I,15,전출,2020-08-09 20:43:00,,2019-04-02,,서울특별시 강서구 가양동 **-* 더리브골드타워,PHMG120193550020047000012,3550000,"서울특별시 강서구 양천로 ***-**, 더리브골드타워 ***호 (가양동)",07573,05,제외/삭제/전출,,,,50
프라임존,,177560.334743714,451923.524930012,2026-04-28 22:32:05,I,15,전출,2024-04-11 10:50:16,,2015-10-15,,인천광역시 계양구 귤현동 ***번지 A동 ***호,PHMG120153550020047000060,3550000,"인천광역시 계양구 장군봉길 **, A동 ***호 (귤현동, 중앙E클래스*차)",21016,05,제외/삭제/전출,,,,42.59
제이에스컴퍼니,,176737.188860293,448498.786895427,2026-04-28 22:32:22,I,15,전출,2022-06-10 17:13:51,,2021-10-21,,인천광역시 계양구 용종동 ***-* 레드몰*차,PHMG120213550020047000088,3550000,"인천광역시 계양구 계산새로**번길 *, 레드몰*차 A동 *층 B*호 (용종동)",21065,05,제외/삭제/전출,,,,
수연나 글로벌코리아,,176631.834972797,449229.15334347,2026-04-28 22:32:00,I,13,영업중,2022-10-18 09:47:20,,2014-09-26,,인천광역시 계양구 임학동 **-*,PHMG120143550020047000032,3550000,"인천광역시 계양구 임학동로 **, *층 일부호 (임학동)",21033,01,영업/정상,,,032-562-7128,90.72
필링하우스,,176794.468759421,448601.767083185,2026-04-28 22:32:02,I,13,영업중,2014-11-10 16:48:33,,2014-11-07,407-310,인천광역시 계양구 용종동 ***번지 *호 계양신명스카이홈 ***호,PHMG120143550020047000082,3550000,"인천광역시 계양구 계산새로**번길 **, *층 ***호 (용종동, 계양신명스카이홈)",21065,01,영업/정상,,,070-7785-5402,32.3
거영산업,2009-07-16,,,2026-04-28 22:31:58,I,03,폐업,2009-07-16 11:47:37,,2004-05-13,,"서울특별시 중구 소공동*번지,롯데백화점*층",PHMG120043010033047000007,3010000,,,03,폐업,,,,
CU효성해인점,2016-12-28,173539.978583409,447067.516084328,2026-04-28 22:32:03,I,03,폐업,2016-12-30 17:19:44,,2015-03-19,407-042,인천광역시 계양구 효성동 ***번지 *호,PHMG120153550020047000017,3550000,인천광역시 계양구 아나지로 ** (효성동),21104,03,폐업,,,032-552-9695,56.1
조선계기사,2016-10-06,200157.142890257,451644.963696557,2026-04-28 22:31:57,I,03,폐업,2016-10-06 10:37:06,,2001-04-23,100-195,서울특별시 중구 을지로*가 **번지 *호 *층,PHMG120013010033047000010,3010000,"서울특별시 중구 을지로 ***, *층 (을지로*가)",04562,03,폐업,,,,
해피계양총판,,175635.829657608,448883.841107651,2026-04-28 22:32:03,I,13,영업중,2015-03-05 11:35:08,,2015-03-05,407-052,인천광역시 계양구 계산동 ***번지 **호,PHMG120153550020047000012,3550000,인천광역시 계양구 어사대로 ** (계산동),21050,01,영업/정상,,,,122.24
주식회사 코디치재상사,2019-08-19,,,2026-04-28 22:32:35,I,03,폐업,2019-08-19 16:22:23,,2016-07-18,,,PHMG120163010033047000059,3010000,"서울특별시 중구 세종대로*길 **, *층 ***-*호 (남대문로*가, 이프라자)",04527,03,폐업,,,02-752-4381,
(주)슬록,,199023.967503662,451105.474557896,2026-04-28 22:32:38,I,15,전출,2020-11-30 14:02:34,,2018-11-21,,,PHMG120183010033047000077,3010000,"서울특별시 중구 삼일대로*길 *, 라이온스빌딩 *층 ***호 (충무로*가)",04553,05,제외/삭제/전출,,,,
동의메디칼상사,2013-01-18,175449.915234411,447704.980176455,2026-04-28 22:31:55,I,24,직권폐업,2013-01-25 14:12:26,,2000-12-14,407-824,인천광역시 계양구 작전*동 ***번지 **호,PHMG120003550020047000006,3550000,인천광역시 계양구 계양대로 ** (작전동),,04,취소/말소/만료/정지/중지,,,032-553-0243,
웅진코웨이주식회사,2012-02-22,,,2026-04-28 22:31:57,I,03,폐업,2012-02-23 09:04:27,,2010-03-26,407-806,인천광역시 계양구 계산*동 신도브레뉴 상가 ***호,PHMG120103550020047000007,3550000,,,03,폐업,,,,
체크기프트,2023-09-20,197870.991200814,450906.74658342,2026-04-28 22:32:39,I,03,폐업,2023-09-20 17:12:30,,2020-06-08,,서울특별시 중구 남대문로*가 **번지 **호,PHMG120203010033047000056,3010000,"서울특별시 중구 남대문로 *-*, *층 ***호 (남대문로*가)",04528,03,폐업,,,,
주식회사 디지틀조선일보,2023-11-03,197821.219011153,451827.081005774,2026-04-28 22:32:23,I,03,폐업,2023-11-03 09:04:16,,2012-07-03,100-101,서울특별시 중구 태평로*가 **번지 *호,PHMG120123010033047000051,3010000,서울특별시 중구 세종대로**길 ** (태평로*가),04519,03,폐업,,,37012943,
에스케이브로드밴드(주),2019-11-06,197814.567521224,450454.122259014,2026-04-28 22:32:30,I,03,폐업,2019-11-06 15:32:26,,2015-04-06,100-711,서울특별시 중구 남대문로*가 ***번지 SK남산그린빌딩,PHMG120153010033047000038,3010000,"서울특별시 중구 퇴계로 ** (남대문로*가, SK남산그린빌딩)",04637,03,폐업,,,02-6266-4760,
보람상조실로암(주),,197786.630049666,451192.227609488,2026-04-28 22:32:46,I,13,영업중,2024-05-27 13:08:16,,2024-05-22,,서울특별시 중구 서소문동 *** 태평로빌딩,PHMG120243010033047000037,3010000,"서울특별시 중구 세종대로 **, 태평로빌딩 **층 (서소문동)",04514,01,영업/정상,,,02-6003-1561,
안심건강센터,,176314.282864257,449061.900629413,2026-04-28 22:32:31,I,13,영업중,2025-12-01 14:05:39,,2025-11-27,,인천광역시 계양구 계산동 ***-* 스카이포인트,PHMG120253550020047000062,3550000,"인천광역시 계양구 안산로 **, 스카이포인트 ***호 (계산동)",21031,01,영업/정상,,,,84.61
신세계본점 파코라반베이비,2014-06-30,,,2026-04-28 22:32:17,I,03,폐업,2014-06-30 18:12:17,,2010-11-25,100-747,서울특별시 중구 충무로*가 **번지 *호 신세계백화점 *층,PHMG120103010033047000116,3010000,,,03,폐업,,,,
(주)한화갤러리아,,197953.365497851,451330.097303553,2026-04-28 22:32:28,I,15,전출,2016-09-10 18:27:22,,2014-10-22,100-733,서울특별시 중구 태평로*가 **번지,PHMG120143010033047000070,3010000,서울특별시 중구 세종대로 ** (태평로*가),04525,05,제외/삭제/전출,,,02-410-7158,
(주)왓슨스코리아 명동2가점,2017-06-01,198377.273138986,451164.259286281,2026-04-28 22:32:11,I,03,폐업,2017-06-01 13:35:43,,2009-10-06,100-022,서울특별시 중구 명동*가 **번지 *층,PHMG120093010033047000068,3010000,"서울특별시 중구 남대문로 ** (명동*가,*층)",,03,폐업,,,,
포커스광학,2014-05-28,197692.601616889,450709.793991215,2026-04-28 22:32:21,I,03,폐업,2014-05-28 15:41:06,,2011-10-18,100-800,서울특별시 중구 남대문로*가 **번지 *호 남문빌딩***호,PHMG120113010033047000080,3010000,"서울특별시 중구 세종대로*나길 **, ***호 (남대문로*가, 남문빌딩)",,03,폐업,,,,
문정메디칼상사,2012-09-21,176524.182651074,447317.232909082,2026-04-28 22:31:56,I,03,폐업,2012-09-24 15:00:29,,2006-04-18,407-821,인천광역시 계양구 작전서운동 ***번지 *호 제일빌딩 나동,PHMG120063550020047000012,3550000,"인천광역시 계양구 효서로 ***, 나동 (작전동,제일빌딩)",,03,폐업,,,032-552-3183,
서원라이프,2024-06-05,201833.693283735,451444.461211304,2026-04-28 22:32:45,I,03,폐업,2024-06-05 11:20:12,,2019-07-18,,서울특별시 중구 신당동 ***-*,PHMG120233010033047000020,3010000,"서울특별시 중구 퇴계로 ***, *층 (신당동)",04578,03,폐업,,,02-2235-1344,
덴탈존,2013-07-08,197462.198757043,450878.211786274,2026-04-28 22:32:15,I,03,폐업,2013-07-08 12:30:13,,2010-09-30,100-130,서울특별시 중구 순화동 ***번지 포스코더샵 A동 ***-*호,PHMG120103010033047000097,3010000,"서울특별시 중구 칠패로 ** (순화동,포스코더샵 A동 ***-*호)",,03,폐업,,,,
세니세이프 주식회사,,199647.545024088,450775.679612201,2026-04-28 22:32:46,I,13,영업중,2025-09-12 11:10:40,,2025-09-10,,서울특별시 중구 필동*가 **-* 한아빌딩,PHMG120253010033047000055,3010000,"서울특별시 중구 서애로*길 **-*, 한아빌딩 ***호 (필동*가)",04623,01,영업/정상,,,02-2269-3705,
(주)티에이네트웍스,,199096.873608411,451430.950357021,2026-04-28 22:32:44,I,13,영업중,2022-05-25 10:21:58,,2022-05-24,,서울특별시 중구 저동*가 *-*,PHMG120223010033047000156,3010000,"서울특별시 중구 을지로**길 **, *층 R***호 (저동*가)",04550,01,영업/정상,,,02-733-6207,
샤인덴탈 명동점,,197175.200250032,450823.319779918,2026-04-28 22:32:45,I,13,영업중,2023-08-11 09:32:48,,2023-08-09,,서울특별시 중구 중림동 **-* 신흥빌딩,PHMG120233010033047000068,3010000,"서울특별시 중구 청파로 ***, 신흥빌딩 *층 (중림동)",04510,01,영업/정상,,,02-2605-5367,
지에스(GS)25 두타몰점,,200703.625559248,451836.458256618,2026-04-28 22:32:45,I,13,영업중,2022-08-24 15:53:56,,2022-08-23,,서울특별시 중구 을지로*가 **-**,PHMG120223010033047000214,3010000,"서울특별시 중구 장충단로 ***, *층 *호 (을지로*가)",04563,01,영업/정상,,,,
에이스캔들,2020-07-15,200002.952736046,451823.532462914,2026-04-28 22:32:31,I,03,폐업,2020-07-16 08:56:26,,2015-06-05,100-330,서울특별시 중구 주교동 **번지 *호 방산종합시장 A동 ****호,PHMG120153010033047000071,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (주교동, 방산종합시장)",04546,03,폐업,,,02-2272-1222,
YK메디칼,,176670.557328086,448161.309575535,2026-04-28 22:32:11,I,13,영업중,2018-06-12 10:57:48,,2018-06-11,,인천광역시 계양구 계산동 ****번지 *호 대산월드프라자 **층  ***호,PHMG120183550020047000026,3550000,"인천광역시 계양구 계양문화로 **, 대산월드프라자 **층 ***호 (계산동)",21069,01,영업/정상,,,,6.6
리더스메드,2014-06-09,197470.535483079,451184.591163055,2026-04-28 22:32:21,I,03,폐업,2014-06-09 11:31:23,,2011-11-15,100-814,서울특별시 중구 서소문동 **번지 *호 서영빌딩***호,PHMG120113010033047000090,3010000,"서울특별시 중구 서소문로 ** (서소문동, 서영빌딩***호)",,03,폐업,,,,
GS25병방중앙점,2016-07-11,177279.282550538,449463.685066391,2026-04-28 22:32:02,I,03,폐업,2016-07-11 16:35:18,,2014-11-10,407-320,인천광역시 계양구 병방동 ***번지 *호,PHMG120143550020047000083,3550000,인천광역시 계양구 장제로***번길 ** (병방동),21028,03,폐업,,,032-548-6871,
웰테크코리아,2025-12-18,175891.757466625,447146.070622545,2026-04-28 22:32:25,I,03,폐업,2025-12-18 14:35:57,,2021-12-10,,인천광역시 계양구 작전동 ***-* 동보아파트,PHMG120223550020047000149,3550000,"인천광역시 계양구 아나지로 ***, 동보아파트 상가동 ***-*호 (작전동)",21119,03,폐업,,,,
(주)엠팩플러스,2018-05-31,200025.609377545,450812.734438158,2026-04-28 22:32:31,I,03,폐업,2018-05-31 17:27:47,,2015-06-08,100-856,서울특별시 중구 장충동*가 ***번지 **호 ***호,PHMG120153010033047000072,3010000,"서울특별시 중구 동호로**길 **, ***호 (장충동*가)",04618,03,폐업,,,02-2277-6651,
캔들썸,2018-06-26,200002.952736046,451823.532462914,2026-04-28 22:32:31,I,03,폐업,2018-06-26 09:50:22,,2015-08-26,,서울특별시 중구 주교동 **번지 *호,PHMG120153010033047000112,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (주교동, 방산종합시장)",04546,03,폐업,,,02-2261-0279,
텔레플렉스코리아(유),,197554.559528663,450865.625894953,2026-04-28 22:32:34,I,15,전출,2026-04-22 17:13:12,,2015-06-23,,서울특별시 중구 봉래동*가 **번지 HSBC빌딩,PHMG120153010033047000151,3010000,"서울특별시 중구 칠패로 **, **층 (봉래동*가)",04511,05,제외/삭제/전출,,,02-6291-3423,
약손본가,,201687.107644786,451417.239528779,2026-04-28 22:32:45,I,13,영업중,2023-10-10 17:59:47,,2022-09-20,,서울특별시 중구 신당동 ***-*,PHMG120223010033047000226,3010000,"서울특별시 중구 퇴계로**길 **, ***호 (신당동)",04578,01,영업/정상,,,,
주식회사 지에이치코리아,,185075.778286666,424318.441583332,2026-04-28 03:03:03,U,13,영업중,2026-04-27 15:04:16,,2026-04-27,,경기도 안산시 단원구 고잔동 ***-* 신원빌딩,PHMG120253930154047000066,3930000,"경기도 안산시 단원구 화랑로 ***, 신원빌딩 ***호 (고잔동)",15352,01,영업/정상,,,,
알렉시아 뷰티 아카데미,2020-05-04,197118.982921493,450533.253226771,2026-04-28 22:32:37,I,03,폐업,2020-05-04 14:35:24,,2018-04-06,,,PHMG120183010033047000020,3010000,"서울특별시 중구 중림로 **-*, SKY ****빌딩 *층 (만리동*가)",04508,03,폐업,,,02-393-8884,
GS25효성현대점,2016-12-14,174570.657504132,447968.372184034,2026-04-28 22:32:04,I,03,폐업,2016-12-15 10:47:33,,2015-06-04,407-042,인천광역시 계양구 효성동 **번지 **호,PHMG120153550020047000037,3550000,인천광역시 계양구 길마로 ** (효성동),21095,03,폐업,,,,33
(주)아이디지털홈쇼핑,2013-04-30,200229.445040175,451067.548779357,2026-04-28 22:32:20,I,03,폐업,2013-04-30 17:05:41,,2011-04-12,100-855,서울특별시 중구 장충동*가 ***번지 *호,PHMG120113010033047000021,3010000,서울특별시 중구 동호로 *** (장충동*가),,03,폐업,,,070-8188-1936,
엘케이메디컬,2023-01-20,197692.601616889,450709.793991215,2026-04-28 22:32:36,I,03,폐업,2023-01-20 11:40:47,,2017-12-04,,서울특별시 중구 남대문로*가 **-*,PHMG120173010033047000088,3010000,"서울특별시 중구 세종대로*나길 **, ***호 (남대문로*가)",04527,03,폐업,,,02-771-9051,
(주)한빛나노의료기 인천계양지점,2015-08-25,175869.067132611,448339.213862524,2026-04-28 22:31:57,I,03,폐업,2015-08-25 13:43:03,,2011-05-12,407-808,인천광역시 계양구 계산*동 ***번지 **호 축협계산빌딩 ***호,PHMG120113550020047000011,3550000,"인천광역시 계양구 주부토로 ***, ***호 (계산동,축협계산빌딩)",21087,03,폐업,,,032-551-8758,145.8
나경덴탈,2015-03-03,197640.111186017,450771.482006185,2026-04-28 22:31:56,I,03,폐업,2015-03-03 18:13:42,,1997-12-30,100-800,서울특별시 중구 남대문로*가 *번지 *호 *층,PHMG119973010033047000007,3010000,"서울특별시 중구 세종대로 **, *층 (남대문로*가)",,03,폐업,,,,
옵티즌 코리아(optizen-korea),,198005.876539155,450593.574723513,2026-04-28 22:32:35,I,13,영업중,2018-06-07 16:31:45,,2016-05-03,,서울특별시 중구 남창동 ***번지,PHMG120163010033047000101,3010000,"서울특별시 중구 퇴계로 **-**, ***호 (남창동)",04634,01,영업/정상,,,,
미앤클,,177594.903780856,448316.083948151,2026-04-28 22:32:22,I,13,영업중,2022-11-24 17:02:27,,2021-10-28,,인천광역시 계양구 서운동 *** 아델라이타운하우스,PHMG120213550020047000090,3550000,"인천광역시 계양구 살라리로 **, ***동 ***호 (서운동, 아델라이타운하우스)",21072,01,영업/정상,,,,
한석포리텍,2019-09-02,199186.079053543,450883.887973042,2026-04-28 22:32:30,I,03,폐업,2019-09-02 18:06:58,,2015-03-09,100-866,서울특별시 중구 필동*가 **번지 *호 ***호,PHMG120153010033047000026,3010000,"서울특별시 중구 퇴계로 ***-**, ***호 (필동*가)",04627,03,폐업,,,02-718-6401,
(주)오병이어 킹마트,2021-12-29,198609.133297534,451076.718300025,2026-04-28 22:32:39,I,03,폐업,2021-12-29 21:23:15,,2020-03-23,,서울특별시 중구 충무로*가 **번지 **호,PHMG120203010033047000024,3010000,"서울특별시 중구 명동*길 **, *~*층 (충무로*가)",04536,03,폐업,,,,
준광학,2015-12-30,197700.367608527,450733.831413898,2026-04-28 22:32:24,I,03,폐업,2015-12-31 09:50:53,,2013-02-13,100-800,서울특별시 중구 남대문로*가 **번지 *호   ***호,PHMG120133010033047000012,3010000,"서울특별시 중구 세종대로 **, ***호 (남대문로*가)",04527,03,폐업,,,,
이마트 에브리데이 동양점,2025-09-23,178521.354851485,451014.233068564,2026-04-28 22:32:29,I,03,폐업,2025-09-24 10:44:06,,2024-08-28,,인천광역시 계양구 동양동 ***-* 이마트에브리데이,PHMG120243550020047000061,3550000,"인천광역시 계양구 당미길 **, 이마트에브리데이 *층 (동양동)",21012,03,폐업,,,,854
㈜덴탈가족,2007-05-07,,,2026-04-28 22:31:55,I,03,폐업,2009-04-22 11:32:54,,1998-05-27,407-050,인천광역시 계양구 계산동 ***번지 **호,PHMG119983550020047000001,3550000,,,03,폐업,,,032-554-2828,
이노지에스(주),2020-07-09,200265.598194628,451446.234252256,2026-04-28 22:32:39,I,03,폐업,2020-07-10 08:59:13,,2019-08-26,,서울특별시 중구 광희동*가 *번지 *호 ***호,PHMG120193010033047000068,3010000,"서울특별시 중구 동호로**길 **, ***호 (광희동*가)",04561,03,폐업,,,,
메타비전,,197462.198757043,450878.211786274,2026-04-28 22:32:22,I,13,영업중,2012-01-17 16:07:12,,2012-01-13,100-130,서울특별시 중구 순화동 ***번지 포스코더샵B동***호,PHMG120123010033047000006,3010000,"서울특별시 중구 칠패로 ** (순화동, 포스코더샵B동***호)",04511,01,영업/정상,,,,
박연숙&스킨&바디케어샾,2018-06-15,201686.07376784,451520.650686027,2026-04-28 22:32:31,I,03,폐업,2018-06-15 08:50:06,,2015-08-10,,서울특별시 중구 황학동 ***번지 *층,PHMG120153010033047000108,3010000,"서울특별시 중구 퇴계로 ***, *층 (황학동)",04576,03,폐업,,,02-2233-3860,
트윈덴탈,2024-06-20,197184.032580986,450720.280868041,2026-04-28 22:32:40,I,03,폐업,2024-06-20 11:22:29,,2020-11-12,,서울특별시 중구 중림동 **,PHMG120203010033047000105,3010000,"서울특별시 중구 청파로 ***, ***호 (중림동)",04507,03,폐업,,,,
에스앤에스,,176694.119479296,449254.861161551,2026-04-28 22:31:59,I,15,전출,2019-03-11 15:24:26,,2013-04-22,407-814,인천광역시 계양구 임학동 **번지 훼밀리코아(*층)****호,PHMG120133550020047000013,3550000,"인천광역시 계양구 임학동로 ** (임학동, 훼밀리코아(*층)****호)",21034,05,제외/삭제/전출,,,032-299-7000,10.5
컨피덴트,2011-10-19,200841.86944868,450423.826271111,2026-04-28 22:32:13,I,03,폐업,2011-10-20 11:02:44,,2010-08-03,100-834,서울특별시 중구 신당*동 ***번지 *호 BS빌딩 ***호,PHMG120103010033047000077,3010000,"서울특별시 중구 동호로**길 *, ***호 (신당동,BS빌딩)",,03,폐업,,,070-8650-2148,
위드미 다산로점,2016-05-25,201356.052985242,451051.861878596,2026-04-28 22:32:30,I,03,폐업,2016-05-25 14:25:25,,2014-12-19,100-824,서울특별시 중구 신당동 ***번지 ***호,PHMG120143010033047000178,3010000,서울특별시 중구 다산로**길 ** (신당동),04586,03,폐업,,,,
씨제이올리브영(주) 정동점,,197174.591536243,451689.373973032,2026-04-28 22:32:35,I,13,영업중,2023-02-21 13:29:17,,2016-12-13,,서울특별시 중구 충정로*가 **-*,PHMG120163010033047000096,3010000,"서울특별시 중구 새문안로 **, *층 (충정로*가)",04516,01,영업/정상,,,02-720-9087,
신콤주식회사,,175612.534423944,447674.079775965,2026-04-28 22:32:11,I,13,영업중,2021-07-20 11:14:46,,2018-02-28,,인천광역시 계양구 작전동 ***번지 **호,PHMG120183550020047000009,3550000,"인천광역시 계양구 봉오대로 ***, 지층 (작전동)",21091,01,영업/정상,,,,55.05
GS25 계양장제로점,,177484.519823983,450441.897196554,2026-04-28 22:32:23,I,13,영업중,2022-02-08 18:34:39,,2022-02-08,,인천광역시 계양구 박촌동 ***-**,PHMG120223550020047000028,3550000,"인천광역시 계양구 장제로 ****, *층 (박촌동)",21022,01,영업/정상,,,,52.9
(주)비지에프리테일작전카이저팰리스점,2016-02-01,175857.870524333,446963.151982403,2026-04-28 22:32:02,I,03,폐업,2016-02-02 11:51:34,,2014-11-10,407-728,인천광역시 계양구 작전동 ***번지 *호 우림카이저팰리스 ***동 ***호,PHMG120143550020047000087,3550000,"인천광역시 계양구 아나지로 ***, ***동 ***호 (작전동, 우림카이저팰리스)",21122,03,폐업,,,032-552-2319,50
성산메디칼,,177713.733500747,447145.878516825,2026-04-28 22:32:26,I,13,영업중,2022-07-27 14:42:20,,2022-07-27,,인천광역시 계양구 서운동 **-***,PHMG120223550020047000170,3550000,"인천광역시 계양구 봉오대로***번길 **, *층 일부호 (서운동)",21075,01,영업/정상,,,,33
씨유 을지로비즈센터점,2016-12-29,199018.466688723,451463.482685622,2026-04-28 22:32:29,I,03,폐업,2016-12-29 13:11:24,,2014-11-10,100-032,서울특별시 중구 저동*가 **번지 비즈센터 ***호,PHMG120143010033047000128,3010000,"서울특별시 중구 수표로 **, ***호 (저동*가, 비즈센터)",04551,03,폐업,,,02-3406-9440,
덴탈레이저,2010-01-21,,,2026-04-28 22:31:56,I,03,폐업,2010-01-21 10:49:17,,2007-05-30,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120073550020047000014,3550000,,,03,폐업,,,032-548-2840,
오케이굳(주),,197714.607605825,450743.397885289,2026-04-28 22:32:43,I,13,영업중,2021-12-10 21:27:48,,2021-12-08,,서울특별시 중구 남대문로*가 **-*,PHMG120213010033047000176,3010000,"서울특별시 중구 세종대로 **, *층 (남대문로*가)",04527,01,영업/정상,,,02-757-0169,
(주)이마트 삐에로쑈핑 명동점,2020-01-23,198582.339705178,451302.602871612,2026-04-28 22:32:38,I,03,폐업,2020-01-23 11:35:32,,2018-11-22,,,PHMG120183010033047000078,3010000,"서울특별시 중구 명동길 **, 신한은행 *,*,*,*층 (명동*가)",04534,03,폐업,,,,
유통융합센터 협동조합,2020-12-31,200015.499568016,451485.349952584,2026-04-28 22:32:35,I,03,폐업,2020-12-31 16:08:50,,2017-01-06,,서울특별시 중구 오장동 ***번지 *호 *층 ****호 A-***호,PHMG120173010033047000003,3010000,"서울특별시 중구 동호로**길 **, *층 ****호 A-***호 (오장동, 센트마상가)",04547,03,폐업,,,02-2263-1157,
인쇄소통,,199659.764599779,450997.141217362,2026-04-28 22:32:44,I,13,영업중,2022-03-31 10:05:03,,2022-03-30,,서울특별시 중구 필동*가 **-*,PHMG120223010033047000130,3010000,"서울특별시 중구 퇴계로**길 *-**, *층 (필동*가)",04624,01,영업/정상,,,02-2268-5268,
해피랜드 작전홈플러스점,2017-02-03,175291.982296046,447141.041163927,2026-04-28 22:32:08,I,03,폐업,2017-02-06 10:17:01,,2016-07-20,,인천광역시 계양구 작전동 ***번지 *호 작전홈플러스,PHMG120163550020047000052,3550000,"인천광역시 계양구 계양대로 **, *층 (작전동, HOMEPLUS작전점)",21111,03,폐업,,,032-543-3839,21.84
(주)올세라믹스,2010-04-05,,,2026-04-28 22:32:10,I,03,폐업,2010-04-05 10:41:58,,2009-07-31,100-095,서울특별시 중구 남대문로*가 **번지 **호 중앙빌딩***호,PHMG120093010033047000053,3010000,"서울특별시 중구 세종대로 ** (남대문로*가,중앙빌딩***호)",,03,폐업,,,,
베리타스,2025-05-29,200174.995848544,451675.501825666,2026-04-28 22:32:45,I,03,폐업,2025-05-29 16:21:47,,2025-05-29,,서울특별시 중구 을지로*가 **-* 삼성파크빌,PHMG120233010033047000074,3010000,"서울특별시 중구 을지로 ***, ***호 (을지로*가, 삼성파크빌)",04562,03,폐업,,,,
동우치재,2019-12-30,,,2026-04-28 22:31:56,I,24,직권폐업,2019-12-31 15:05:56,,1996-12-17,100-800,서울특별시 중구 남대문로*가 **번지 **호 중앙빌딩 ***호,PHMG119963010033047000010,3010000,"서울특별시 중구 세종대로 **, ***호 (남대문로*가,중앙빌딩)",,04,취소/말소/만료/정지/중지,,,,
굿데이팜,,176670.557328086,448161.309575535,2026-04-28 22:32:26,I,13,영업중,2024-07-24 17:14:53,,2022-09-05,,인천광역시 계양구 계산동 ****-* 대산월드프라자,PHMG120223550020047000195,3550000,"인천광역시 계양구 계양문화로 **, 대산월드프라자 **층 ***호 (계산동)",21069,01,영업/정상,,,,
세븐일레븐계양동양중앙점,2019-10-17,178442.403546607,450918.362513517,2026-04-28 22:32:02,I,03,폐업,2019-10-17 19:39:26,,2014-11-06,407-340,인천광역시 계양구 동양동 ***번지 *호,PHMG120143550020047000070,3550000,인천광역시 계양구 당미*길 * (동양동),21012,03,폐업,,,,56.1
㈜화미화장품 굿모닝시청지점,2010-03-25,,,2026-04-28 22:32:00,I,03,폐업,2010-03-25 13:55:43,,2005-09-07,,서울특별시 중구 북창동**  제*호 우성빌딩*층,PHMG120053010033047000057,3010000,,,03,폐업,,,,
셀다방피부관리,2021-08-31,176535.8358216,448625.492358095,2026-04-28 22:32:12,I,03,폐업,2021-09-02 12:59:48,,2019-05-28,,인천광역시 계양구 계산동 ****번지 *호 ***호 일부,PHMG120193550020047000026,3550000,"인천광역시 계양구 계산새로**번길 **, ***호 일부호 (계산동)",21060,03,폐업,,,1668-1656,226
