사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,약국영업면적,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
보광약국,1995-07-01,206669.705964675,456177.219537354,2026-04-28 22:31:06,I,1982-03-08,03,폐업,2009-07-10 10:45:33,,1982-03-08,131-142,서울특별시 중랑구 묵2동 246번지 1호,PHMD119823060034084000006,3060000,0,,,03,폐업,,,
솔약국,2004-07-28,206939.476302987,456756.567908948,2026-04-28 22:31:06,I,1982-04-15,03,폐업,2009-07-10 11:00:07,,1982-04-15,131-848,서울특별시 중랑구 묵1동 173번지 31호,PHMD119823060034084000008,3060000,0,,,03,폐업,,,02-973-7002
명랑약국,2006-03-21,207885.573822605,454262.036414962,2026-04-28 22:31:06,I,1982-05-07,03,폐업,2009-07-10 11:08:30,,1982-05-07,131-816,서울특별시 중랑구 면목본동 99번지 49호,PHMD119823060034084000009,3060000,0,,,03,폐업,,,02-434-3634
대동아약국,2000-04-03,208835.747901602,454698.350359345,2026-04-28 22:31:06,I,1982-10-06,03,폐업,2009-07-10 11:10:16,,1982-10-06,131-806,서울특별시 중랑구 망우3동 409번지 3호,PHMD119823060034084000010,3060000,0,,,03,폐업,,,02-432-3314
밀알약국,1996-01-31,207844.267708864,453576.537069416,2026-04-28 22:31:06,I,1982-12-31,03,폐업,2009-07-10 11:12:52,,1982-12-31,131-814,서울특별시 중랑구 면목본동 409번지 3호,PHMD119823060034084000011,3060000,0,,,03,폐업,,,02-432-1580
새백민약국,2017-12-13,207109.320796923,453977.721044962,2026-04-28 22:31:06,I,1983-03-30,03,폐업,2017-12-13 17:49:10,,1983-03-30,131-819,서울특별시 중랑구 면목2동 141번지 40호,PHMD119833060034084000002,3060000,0,서울특별시 중랑구 겸재로23길 24 (면목동),02141,03,폐업,,,02-433-5950
연암약국,2009-06-30,207680.467040077,454601.538525956,2026-04-28 22:31:06,I,1983-09-29,03,폐업,2009-07-01 13:32:41,,1983-09-29,131-859,서울특별시 중랑구 상봉2동 106번지,PHMD119833060034084000003,3060000,0,,,03,폐업,,,02-434-8969
신대우약국,1998-08-14,207481.389026188,452896.81916074,2026-04-28 22:31:06,I,1983-02-11,03,폐업,2009-07-10 11:33:13,,1983-02-11,131-828,서울특별시 중랑구 면목7동 632번지 5호,PHMD119833060034084000004,3060000,0,,,03,폐업,,,02-494-1877
면목우정약국,2003-10-15,207464.252076716,452865.795443614,2026-04-28 22:31:13,I,2003-01-17,03,폐업,2009-07-20 12:59:41,,2003-01-17,131-827,서울특별시 중랑구 면목7동 353번지 55호,PHMD120033060034084000012,3060000,0,,,03,폐업,,,02-438-3438
온누리김약국,2004-05-14,207240.203538516,453909.786684907,2026-04-28 22:31:13,I,2003-02-12,03,폐업,2009-07-20 13:01:13,,2003-02-12,131-820,서울특별시 중랑구 면목2동 148번지 31호,PHMD120033060034084000013,3060000,0,,,03,폐업,,,02-438-5878
참사랑약국,2005-03-08,208799.01242713,454855.492914897,2026-04-28 22:31:13,I,2003-02-18,03,폐업,2009-07-20 13:02:39,,2003-02-18,131-805,서울특별시 중랑구 망우본동 403번지 42호,PHMD120033060034084000014,3060000,0,,,03,폐업,,,02-435-8535
중화약국,2005-04-06,206993.882836422,455380.498170548,2026-04-28 22:31:13,I,2003-03-04,03,폐업,2009-07-20 13:04:27,,2003-03-04,131-877,서울특별시 중랑구 중화1동 288번지 1호,PHMD120033060034084000015,3060000,0,,,03,폐업,,,
방약국,2003-04-08,207527.583176236,452632.532909779,2026-04-28 22:31:13,I,2003-03-24,03,폐업,2009-07-20 13:11:05,,2003-03-24,131-829,서울특별시 중랑구 면목4동 367번지 6호,PHMD120033060034084000016,3060000,0,,,03,폐업,,,02-432-0596
면목종로약국,2004-05-15,206965.575075997,453876.323531155,2026-04-28 22:31:13,I,2003-03-27,03,폐업,2009-07-20 13:12:32,,2003-03-27,131-820,서울특별시 중랑구 면목2동 176번지 3호,PHMD120033060034084000017,3060000,0,,,03,폐업,,,02-439-3161
늘푸른약국,2003-10-22,207095.043308103,452454.938575965,2026-04-28 22:31:13,I,2003-04-08,03,폐업,2009-07-20 13:13:50,,2003-04-08,131-830,서울특별시 중랑구 면목4동 376번지 4호,PHMD120033060034084000018,3060000,0,,,03,폐업,,,02-432-2004
방약국,2005-07-19,207527.583176236,452632.532909779,2026-04-28 22:31:13,I,2003-04-09,03,폐업,2009-07-20 13:15:05,,2003-04-09,131-829,서울특별시 중랑구 면목4동 367번지 6호,PHMD120033060034084000019,3060000,0,,,03,폐업,,,02-432-0596
수정약국,2007-11-01,206951.211271955,455296.999994297,2026-04-28 22:31:13,I,2003-04-30,03,폐업,2009-07-20 13:17:28,,2003-04-30,131-881,서울특별시 중랑구 중화2동 303번지 16호,PHMD120033060034084000020,3060000,0,,,03,폐업,,,02-494-5606
정다은약국,2003-11-24,209177.682798072,455333.044481669,2026-04-28 22:31:13,I,2003-06-23,03,폐업,2009-07-20 13:19:14,,2003-06-23,131-802,서울특별시 중랑구 망우본동 207번지 1호,PHMD120033060034084000021,3060000,0,,,03,폐업,,,02-493-8224
21세기백화점약국,2006-08-07,,,2026-04-28 22:31:13,I,2003-07-02,03,폐업,2009-07-20 13:20:41,,2003-07-02,131-822,서울특별시 중랑구 면목5동 167번지 47호,PHMD120033060034084000022,3060000,0,,,03,폐업,,,02-433-6339
건우약국,2007-04-02,207651.411967557,455258.02607452,2026-04-28 22:31:13,I,2003-07-07,03,폐업,2009-07-20 13:23:46,,2003-07-07,131-862,서울특별시 중랑구 상봉1동 202번지 1호,PHMD120033060034084000023,3060000,0,,,03,폐업,,,02-2208-1566
면목시장약국,2004-05-24,207518.303074017,453042.673964201,2026-04-28 22:31:14,I,2003-08-04,03,폐업,2009-07-20 13:25:55,,2003-08-04,131-827,서울특별시 중랑구 면목7동 651번지 9호,PHMD120033060034084000024,3060000,0,,,03,폐업,,,02-433-1309
다정약국,2005-03-04,206714.421505467,455858.699466676,2026-04-28 22:31:14,I,2003-08-18,03,폐업,2009-07-20 13:27:33,,2003-08-18,131-882,서울특별시 중랑구 중화2동 308번지 1호,PHMD120033060034084000025,3060000,0,,,03,폐업,,,02-432-7311
팜1약국,2006-01-05,207589.328056574,453437.382517446,2026-04-28 22:31:14,I,2003-09-09,03,폐업,2009-07-20 13:35:12,,2003-09-09,131-831,서울특별시 중랑구 면목3.8동 573번지 12호,PHMD120033060034084000026,3060000,0,,,03,폐업,,,02-493-0833
팜2약국,2004-06-09,207617.636763627,453501.711203379,2026-04-28 22:31:14,I,2003-09-09,03,폐업,2009-07-20 13:36:30,,2003-09-09,131-831,서울특별시 중랑구 면목3.8동 499번지 29호,PHMD120033060034084000027,3060000,0,,,03,폐업,,,02-493-0963
녹색건강약국,2004-06-28,207600.028276016,453544.668417196,2026-04-28 22:31:14,I,2003-09-16,03,폐업,2009-07-20 13:38:10,,2003-09-16,131-831,서울특별시 중랑구 면목3.8동 566번지 4호,PHMD120033060034084000028,3060000,0,,,03,폐업,,,02-433-0625
국제약국,2004-03-29,208295.099818379,456014.999180519,2026-04-28 22:31:14,I,2003-10-11,03,폐업,2009-07-20 13:39:34,,2003-10-11,131-865,서울특별시 중랑구 신내1동 666번지 신아타운 104호,PHMD120033060034084000029,3060000,0,,,03,폐업,,,02-3423-0828
면목우정약국,2004-01-26,207464.252076716,452865.795443614,2026-04-28 22:31:14,I,2003-10-15,03,폐업,2009-07-20 13:40:55,,2003-10-15,131-827,서울특별시 중랑구 면목7동 353번지 55호,PHMD120033060034084000030,3060000,0,,,03,폐업,,,02-438-3438
봄약국,2007-03-19,209225.0060275,455343.341969362,2026-04-28 22:31:14,I,2003-12-15,03,폐업,2009-07-20 13:42:19,,2003-12-15,131-802,서울특별시 중랑구 망우본동 149번지 16호,PHMD120033060034084000031,3060000,0,,,03,폐업,,,02-439-9002
우정약국,2004-08-16,208737.975191528,455244.649570492,2026-04-28 22:31:14,I,2003-12-22,03,폐업,2009-07-20 13:43:52,,2003-12-22,131-810,서울특별시 중랑구 망우본동 486번지 3호,PHMD120033060034084000032,3060000,0,,,03,폐업,,,02-432-4927
팜코리아약국,2006-10-24,207763.150721123,453460.919335911,2026-04-28 22:31:14,I,2003-12-29,03,폐업,2009-07-21 09:04:32,,2003-12-29,131-813,서울특별시 중랑구 면목3.8동 458번지 1호,PHMD120033060034084000033,3060000,0,,,03,폐업,,,02-433-8421
로뎀약국,2009-12-14,,,2026-04-28 22:31:14,I,2004-01-09,03,폐업,2009-12-15 14:38:26,,2004-01-09,131-846,서울특별시 중랑구 묵1동 20번지 신내두산(아)상가203호,PHMD120043060034084000001,3060000,27,,,03,폐업,,,02-3422-6705
국제약국,2013-02-04,208295.099818379,456014.999180519,2026-04-28 22:31:14,I,2004-03-29,03,폐업,2013-02-04 11:15:29,,2004-03-29,131-865,서울특별시 중랑구 신내1동 666 신아타운104호,PHMD120043060034084000003,3060000,27,"서울특별시 중랑구 봉화산로 194, 104호 (신내동, 신아타운)",,03,폐업,,,02-3423-0828
우리보건약국,2017-02-06,207680.180904428,453403.210627499,2026-04-28 22:31:14,I,2004-05-07,03,폐업,2017-02-06 10:08:53,,2004-05-07,131-831,서울특별시 중랑구 면목3동 572-9,PHMD120043060034084000004,3060000,33,서울특별시 중랑구 사가정로51길 45 (면목동),02221,03,폐업,,,02-433-8221
은행약국,2009-07-01,,,2026-04-28 22:31:14,I,2004-05-28,03,폐업,2009-07-02 14:38:27,,2004-05-28,131-876,서울특별시 중랑구 중화1동 287-9,PHMD120043060034084000005,3060000,20,,,03,폐업,,,02-2208-3008
믿음약국,2012-04-19,,,2026-04-28 22:31:14,I,2004-10-20,03,폐업,2012-04-19 13:27:32,,2004-10-20,131-859,서울특별시 중랑구 상봉2동 88-111,PHMD120043060034084000008,3060000,40,,,03,폐업,,,02-491-4818
우리한약국,2016-11-25,206700.671233357,455489.394016573,2026-04-28 22:31:14,I,2004-10-22,03,폐업,2016-11-25 17:20:24,,2004-10-22,131-881,서울특별시 중랑구 중화2동 311번지 40호,PHMD120043060034084000009,3060000,32,서울특별시 중랑구 봉화산로 21 (중화동),02016,03,폐업,,,02-437-3573
365밝은약국,2009-10-19,,,2026-04-28 22:31:14,I,2004-06-28,03,폐업,2009-11-12 13:07:16,,2004-06-28,131-828,서울특별시 중랑구 면목7동 634-10,PHMD120043060034084000010,3060000,70,,,03,폐업,,,02-435-0365
월드약국,2004-02-06,206526.002200022,454549.167447113,2026-04-28 22:31:14,I,2004-01-09,03,폐업,2009-07-21 09:06:52,,2004-01-09,131-861,서울특별시 중랑구 상봉2동 130번지 3호,PHMD120043060034084000011,3060000,0,,,03,폐업,,,02-492-7588
광명당약국,1997-02-28,208313.008937665,454214.072217284,2026-04-28 22:31:06,I,1983-06-16,03,폐업,2009-07-10 12:34:12,,1983-06-16,131-807,서울특별시 중랑구 망우3동 525번지 16호,PHMD119833060034084000006,3060000,0,,,03,폐업,,,02-432-0950
새성진약국,1994-06-13,208766.199402181,455027.525800011,2026-04-28 22:31:06,I,1983-08-08,03,폐업,2009-07-10 13:17:12,,1983-08-08,131-809,서울특별시 중랑구 망우본동 466번지 11호,PHMD119833060034084000007,3060000,0,,,03,폐업,,,02-493-7328
시장약국,2003-10-15,206714.421505467,455858.699466676,2026-04-28 22:31:06,I,1983-08-11,03,폐업,2009-07-10 13:22:11,,1983-08-11,131-882,서울특별시 중랑구 중화2동 308번지 1호,PHMD119833060034084000008,3060000,0,,,03,폐업,,,02-433-6135
호산닌약국,1993-12-27,207657.369949295,455481.209505673,2026-04-28 22:31:06,I,1983-09-16,03,폐업,2009-07-10 13:21:20,,1983-09-16,131-856,서울특별시 중랑구 상봉1동 247번지 2호,PHMD119833060034084000009,3060000,0,,,03,폐업,,,02-432-1097
세기약국,2013-11-25,208827.028317555,455349.143550112,2026-04-28 22:31:06,I,1984-06-27,03,폐업,2013-11-25 14:50:05,,1984-06-27,131-804,서울특별시 중랑구 망우본동 358번지 6호,PHMD119843060034084000001,3060000,34,서울특별시 중랑구 용마산로 554 (망우동),,03,폐업,,,02-435-5556
수약국,1997-03-13,207566.285155335,454367.761508156,2026-04-28 22:31:06,I,1984-01-10,03,폐업,2009-07-10 13:25:43,,1984-01-10,131-816,서울특별시 중랑구 면목본동 129번지 1호,PHMD119843060034084000002,3060000,0,,,03,폐업,,,02-433-8319
수영약국,1996-10-31,207218.692456218,454294.142729009,2026-04-28 22:31:06,I,1984-03-28,03,폐업,2009-07-10 13:29:29,,1984-03-28,131-819,서울특별시 중랑구 면목2동 135번지 28호,PHMD119843060034084000003,3060000,0,,,03,폐업,,,02-494-6477
믿음약국,1999-08-27,207901.998347387,454698.865013108,2026-04-28 22:31:06,I,1984-05-09,03,폐업,2009-07-10 13:31:05,,1984-05-09,131-859,서울특별시 중랑구 상봉2동 86번지 59호,PHMD119843060034084000004,3060000,0,,,03,폐업,,,02-492-4818
중앙약국,2001-08-08,,,2026-04-28 22:31:06,I,1984-09-21,03,폐업,2009-07-10 13:37:27,,1984-09-21,131-869,서울특별시 중랑구 신내1동 475번지 1호,PHMD119843060034084000005,3060000,0,,,03,폐업,,,02-439-8979
화성약국,1998-03-25,,,2026-04-28 22:31:06,I,1984-11-03,03,폐업,2009-07-10 13:42:46,,1984-11-03,131-881,서울특별시 중랑구 중화2동 304번지 24호,PHMD119843060034084000006,3060000,0,,,03,폐업,,,02-496-5322
일월약국,2023-12-07,206831.16196502,454060.213250261,2026-04-28 22:31:06,I,1985-08-26,03,폐업,2023-12-07 11:27:04,,1985-08-26,131-820,서울특별시 중랑구 면목2동 178번지 52호,PHMD119853060034084000001,3060000,60,"서울특별시 중랑구 겸재로9길 53, 1층 (면목동)",02134,03,폐업,,,02-432-2674
상일약국,2012-01-02,207189.679743111,454752.131153029,2026-04-28 22:31:06,I,1985-09-17,03,폐업,2012-01-02 11:06:23,,1985-09-17,131-860,서울특별시 중랑구 상봉2동 118번지 8호,PHMD119853060034084000002,3060000,27,,,03,폐업,,,02-492-8808
천보당약국,1995-01-05,208197.293509648,454433.344133065,2026-04-28 22:31:06,I,1985-03-23,03,폐업,2009-07-10 13:51:38,,1985-03-23,131-807,서울특별시 중랑구 망우3동 522번지 37호,PHMD119853060034084000003,3060000,0,,,03,폐업,,,02-494-5037
순보약국,2002-06-24,206554.851311132,456831.469654492,2026-04-28 22:31:06,I,1985-04-09,03,폐업,2009-07-10 13:57:32,,1985-04-09,131-851,서울특별시 중랑구 묵2동 235번지 105호,PHMD119853060034084000004,3060000,0,,,03,폐업,,,02-975-2158
녹십자약국,2000-08-12,208220.64781648,453665.690411948,2026-04-28 22:31:06,I,1985-04-15,03,폐업,2009-07-10 13:59:43,,1985-04-15,131-814,서울특별시 중랑구 면목본동 67번지 18호,PHMD119853060034084000005,3060000,0,,,03,폐업,,,02-433-2607
다나약국,1995-12-05,206682.82846908,455489.155033309,2026-04-28 22:31:06,I,1985-07-11,03,폐업,2009-07-10 14:02:13,,1985-07-11,131-881,서울특별시 중랑구 중화2동 311번지 42호,PHMD119853060034084000006,3060000,0,,,03,폐업,,,02-494-7500
새보람약국,1990-07-10,206677.078730207,455334.29524873,2026-04-28 22:31:06,I,1985-08-01,03,폐업,2009-07-10 14:04:12,,1985-08-01,131-881,서울특별시 중랑구 중화2동 313번지 16호,PHMD119853060034084000007,3060000,0,,,03,폐업,,,
종점약국,1997-09-26,208057.437370858,454845.243765481,2026-04-28 22:31:06,I,1985-09-13,03,폐업,2009-07-10 14:06:46,,1985-09-13,131-858,서울특별시 중랑구 상봉2동 83번지 1호 터미널 1층 1호,PHMD119853060034084000008,3060000,0,,,03,폐업,,,
안정약국,1999-02-26,208057.437370858,454845.243765481,2026-04-28 22:31:06,I,1985-09-19,03,폐업,2009-07-10 14:16:45,,1985-09-19,131-858,서울특별시 중랑구 상봉2동 83번지 1호 터미널 1층 38호,PHMD119853060034084000009,3060000,0,,,03,폐업,,,
새시민약국,2000-08-30,207441.434803639,452881.454102582,2026-04-28 22:31:06,I,1985-10-12,03,폐업,2009-07-10 14:20:34,,1985-10-12,131-827,서울특별시 중랑구 면목7동 665번지 3호,PHMD119853060034084000010,3060000,0,,,03,폐업,,,02-434-2653
웅진약국,2001-06-15,206543.296631516,454399.059541817,2026-04-28 22:31:06,I,1985-10-17,03,폐업,2009-07-10 14:24:20,,1985-10-17,131-823,서울특별시 중랑구 면목2동 186번지 1호,PHMD119853060034084000011,3060000,0,,,03,폐업,,,
서원약국,1997-08-23,207681.724592204,453019.542623898,2026-04-28 22:31:06,I,1985-11-11,03,폐업,2010-01-06 14:17:56,,1985-11-11,131-828,서울특별시 중랑구 면목7동 617번지 3호,PHMD119853060034084000012,3060000,0,,,03,폐업,,,
기쁨약국,2011-08-24,208349.677715009,453773.662223239,2026-04-28 22:31:06,I,1986-07-02,03,폐업,2011-08-24 12:31:25,,1986-07-02,131-812,서울특별시 중랑구 면목3.8동 56번지 11호,PHMD119863060034084000002,3060000,27,,,03,폐업,,,02-494-5020
삼원사약국,2013-03-18,206903.890682508,455538.386601695,2026-04-28 22:31:06,I,1986-07-24,03,폐업,2013-03-18 09:57:14,,1986-07-24,131-881,서울특별시 중랑구 중화2동 305번지 38호,PHMD119863060034084000003,3060000,27,서울특별시 중랑구 동일로 803 (중화동),,03,폐업,,,02-433-4464
진보당약국,2009-09-25,207159.075446676,453482.087013151,2026-04-28 22:31:06,I,1986-09-17,03,폐업,2009-09-25 17:19:00,,1986-09-17,131-821,서울특별시 중랑구 면목5동 158번지 48호,PHMD119863060034084000004,3060000,26,,,03,폐업,,,02-491-6925
신성모약국,2022-10-04,208489.86186808,454101.91135596,2026-04-28 22:31:06,I,1986-11-25,03,폐업,2022-10-04 10:22:46,,1986-11-25,131-811,서울특별시 중랑구 면목3.8동 19번지 40호,PHMD119863060034084000005,3060000,26,서울특별시 중랑구 용마산로 424 (면목동),02191,03,폐업,,,02-435-4726
선인약국,2000-11-17,208466.362689882,453954.963462808,2026-04-28 22:31:06,I,1986-01-23,03,폐업,2009-07-10 14:32:05,,1986-01-23,131-811,서울특별시 중랑구 면목3.8동 19번지 58호,PHMD119863060034084000007,3060000,0,,,03,폐업,,,
우성사약국,2005-06-09,206960.834938491,455055.108359938,2026-04-28 22:31:06,I,1986-01-21,03,폐업,2009-07-10 14:33:52,,1986-01-21,131-880,서울특별시 중랑구 중화2동 301번지 32호,PHMD119863060034084000008,3060000,0,,,03,폐업,,,
유림약국,1997-04-09,208737.84136358,454183.287016926,2026-04-28 22:31:06,I,1986-03-03,03,폐업,2009-07-10 14:35:16,,1986-03-03,131-806,서울특별시 중랑구 망우3동 436번지 26호,PHMD119863060034084000009,3060000,0,,,03,폐업,,,
구선약국,1993-10-29,207623.254915184,452613.728614835,2026-04-28 22:31:06,I,1986-03-13,03,폐업,2009-07-10 14:37:43,,1986-03-13,131-829,서울특별시 중랑구 면목4동 365번지 29호,PHMD119863060034084000010,3060000,0,,,03,폐업,,,
우리약국,2005-09-26,208753.865760281,454841.528027962,2026-04-28 22:31:14,I,2004-03-15,03,폐업,2009-07-21 09:12:23,,2004-03-15,131-809,서울특별시 중랑구 망우본동 465번지 14호,PHMD120043060034084000013,3060000,0,,,03,폐업,,,02-433-1100
희망약국,2007-01-04,208310.505833107,455180.714802387,2026-04-28 22:31:14,I,2004-03-31,03,폐업,2009-07-21 09:14:45,,2004-03-31,131-856,서울특별시 중랑구 상봉1동 74번지 3호,PHMD120043060034084000014,3060000,0,,,03,폐업,,,02-433-0429
참조은약국,2006-01-02,207012.649715868,453863.55425566,2026-04-28 22:31:14,I,2004-04-08,03,폐업,2009-07-21 09:16:06,,2004-04-08,131-820,서울특별시 중랑구 면목2동 146번지 73호,PHMD120043060034084000015,3060000,0,,,03,폐업,,,02-476-9871
면목우정약국,2005-03-02,207464.252076716,452865.795443614,2026-04-28 22:31:14,I,2004-04-09,03,폐업,2009-07-21 09:17:14,,2004-04-09,131-827,서울특별시 중랑구 면목7동 353번지 55호,PHMD120043060034084000016,3060000,0,,,03,폐업,,,02-438-3438
명보약국,2005-03-29,207008.826567294,453594.509785172,2026-04-28 22:31:14,I,2004-05-04,03,폐업,2009-07-21 09:19:50,,2004-05-04,131-200,서울특별시 중랑구 면목동 161번지 34호 화성빌딩 1층,PHMD120043060034084000017,3060000,0,,,03,폐업,,,02-2207-0096
면목종로약국,2005-10-17,206965.575075997,453876.323531155,2026-04-28 22:31:14,I,2004-05-17,03,폐업,2010-01-11 11:05:18,,2004-05-17,131-820,서울특별시 중랑구 면목2동 176번지 3호 외1필지,PHMD120043060034084000018,3060000,0,,,03,폐업,,,02-439-3161
면목시장약국,2006-02-06,207518.303074017,453042.673964201,2026-04-28 22:31:14,I,2004-05-27,03,폐업,2009-07-21 09:26:57,,2004-05-27,131-827,서울특별시 중랑구 면목7동 651번지 9호,PHMD120043060034084000019,3060000,0,,,03,폐업,,,02-433-1390
녹색건강약국,2005-04-04,207600.028276016,453544.668417196,2026-04-28 22:31:14,I,2004-06-29,03,폐업,2009-07-21 09:28:47,,2004-06-29,131-831,서울특별시 중랑구 면목3.8동 566번지 4호,PHMD120043060034084000020,3060000,0,,,03,폐업,,,02-433-0625
신은행약국,2004-08-23,206732.127203473,455302.483236161,2026-04-28 22:31:14,I,2004-07-02,03,폐업,2009-07-21 09:30:23,,2004-07-02,131-881,서울특별시 중랑구 중화2동 312번지 95호,PHMD120043060034084000021,3060000,0,,,03,폐업,,,02-493-1566
오성약국,2004-12-20,207294.356593534,452183.021315884,2026-04-28 22:31:14,I,2004-07-14,03,폐업,2009-07-21 09:32:21,,2004-07-14,131-200,서울특별시 중랑구 면목동 398번지 32호,PHMD120043060034084000022,3060000,0,,,03,폐업,,,02490591
동부약국,2006-03-20,209474.519086574,455383.920022737,2026-04-28 22:31:14,I,2004-07-19,03,폐업,2009-07-21 09:33:47,,2004-07-19,131-802,서울특별시 중랑구 망우본동 135번지 9호,PHMD120043060034084000023,3060000,0,,,03,폐업,,,02-2209-8073
신햇빛약국,2007-02-22,206563.686139462,454547.423468649,2026-04-28 22:31:14,I,2004-12-10,03,폐업,2009-07-21 09:35:24,,2004-12-10,131-861,서울특별시 중랑구 상봉2동 130번지 97호,PHMD120043060034084000024,3060000,0,,,03,폐업,,,02-437-6693
아산약국,2022-04-19,206919.669083018,457184.193839874,2026-04-28 22:31:14,I,2005-03-03,03,폐업,2022-04-19 14:06:36,,2005-03-03,,서울특별시 중랑구 묵동 161번지 1호,PHMD120053060034084000002,3060000,35,"서울특별시 중랑구 공릉로 73, 1층 (묵동)",02018,03,폐업,,,02-976-3635
비타약국,2009-06-15,,,2026-04-28 22:31:14,I,2005-03-08,03,폐업,2009-06-23 13:21:08,,2005-03-08,131-828,서울특별시 중랑구 면목6동 105-29,PHMD120053060034084000003,3060000,22,,,03,폐업,,,02-492-7775
녹색건강약국,2023-01-31,207600.028276016,453544.668417196,2026-04-28 22:31:14,I,2005-04-06,03,폐업,2023-01-31 14:08:41,,2005-04-06,,서울특별시 중랑구 면목동 566번지 4호 완진빌딩,PHMD120053060034084000004,3060000,48,"서울특별시 중랑구 면목로55길 25, 완진빌딩 (면목동)",02221,03,폐업,,,02-433-0625
방약국,2013-02-13,207527.583176236,452632.532909779,2026-04-28 22:31:14,I,2005-07-19,03,폐업,2013-02-13 13:20:16,,2005-07-19,131-829,서울특별시 중랑구 면목4동 367-6,PHMD120053060034084000009,3060000,59,서울특별시 중랑구 면목로 260 (면목동),,03,폐업,,,02-432-0596
이화사랑약국,2011-04-18,,,2026-04-28 22:31:14,I,2005-08-11,03,폐업,2011-04-18 09:23:57,,2005-08-11,131-828,서울특별시 중랑구 면목7동 634-5,PHMD120053060034084000011,3060000,29,,,03,폐업,,,02-496-7054
희정약국,2009-10-30,,,2026-04-28 22:31:14,I,2005-11-01,03,폐업,2009-10-30 16:23:15,,2005-11-01,131-818,서울특별시 중랑구 면목1동 115-1,PHMD120053060034084000014,3060000,21,,,03,폐업,,,02-439-3435
다정약국,2006-08-31,206714.421505467,455858.699466676,2026-04-28 22:31:14,I,2005-03-07,03,폐업,2009-07-21 09:43:23,,2005-03-07,131-882,서울특별시 중랑구 중화2동 308번지 1호,PHMD120053060034084000016,3060000,0,,,03,폐업,,,02-432-7311
성경약국,2006-01-02,206623.480200508,454993.976130798,2026-04-28 22:31:14,I,2005-03-19,03,폐업,2009-07-21 09:45:58,,2005-03-19,131-880,서울특별시 중랑구 중화2동 316번지 34호,PHMD120053060034084000017,3060000,0,,,03,폐업,,,02-2209-4996
건강제일약국,2005-06-13,206993.882836422,455380.498170548,2026-04-28 22:31:14,I,2005-04-11,03,폐업,2009-07-21 09:47:18,,2005-04-11,131-877,서울특별시 중랑구 중화1동 288번지 1호,PHMD120053060034084000018,3060000,0,,,03,폐업,,,02-491-1114
열린약국,2007-06-07,208459.166531787,455828.133773788,2026-04-28 22:31:14,I,2005-08-26,03,폐업,2009-07-21 09:49:17,,2005-08-26,131-866,서울특별시 중랑구 신내1동 573번지 3호 외3필지 해성빌딩 102호,PHMD120053060034084000019,3060000,0,,,03,폐업,,,02-436-2666
우리종로약국,2006-04-19,208753.865760281,454841.528027962,2026-04-28 22:31:14,I,2005-09-27,03,폐업,2009-07-21 09:50:46,,2005-09-27,131-809,서울특별시 중랑구 망우본동 465번지 14호,PHMD120053060034084000020,3060000,0,,,03,폐업,,,02-433-1100
미소온누리약국,2006-07-12,208574.566606995,455201.404791635,2026-04-28 22:31:14,I,2005-10-18,03,폐업,2009-07-21 09:52:12,,2005-10-18,131-810,서울특별시 중랑구 망우본동 470번지 11호 외1필지 2층 202호,PHMD120053060034084000021,3060000,0,,,03,폐업,,,02-438-8278
5층약국,2007-04-12,208822.513981876,454841.336257396,2026-04-28 22:31:14,I,2005-10-31,03,폐업,2009-07-21 09:53:53,,2005-10-31,131-805,서울특별시 중랑구 망우본동 403번지 66호 외 2필지,PHMD120053060034084000022,3060000,0,,,03,폐업,,,02-2207-4345
미소약국,2017-04-26,208574.566606995,455201.404791635,2026-04-28 22:31:14,I,2006-07-13,03,폐업,2017-04-26 09:41:34,,2006-07-13,131-810,서울특별시 중랑구 망우동 470번지 11호,PHMD120063060034084000003,3060000,42,"서울특별시 중랑구 망우로 412, 202호 (망우동)",02164,03,폐업,,,02-438-8278
뉴21세기백화점약국,2009-02-09,,,2026-04-28 22:31:14,I,2006-08-07,03,폐업,2009-02-09 11:10:57,,2006-08-07,131-822,서울특별시 중랑구 면목5동 167-47,PHMD120063060034084000004,3060000,150,,,03,폐업,,,02-433-6339
보아스이화약국,2009-06-25,,,2026-04-28 22:31:14,I,2006-09-04,03,폐업,2009-06-25 15:39:04,,2006-09-04,131-828,서울특별시 중랑구 면목7동 611-5,PHMD120063060034084000006,3060000,44,,,03,폐업,,,02-495-1050
양지약국,2019-03-04,206814.61345332,456135.882474094,2026-04-28 22:31:14,I,2006-10-04,03,폐업,2019-03-04 09:20:48,,2006-10-04,,서울특별시 중랑구 묵동 245번지 4호,PHMD120063060034084000008,3060000,119,서울특별시 중랑구 동일로 865 (묵동),02010,03,폐업,,,02-972-6254
광현약국,2001-06-01,206600.027323395,455840.794571823,2026-04-28 22:31:06,I,1986-03-31,03,폐업,2010-01-06 14:21:22,,1986-03-31,131-882,서울특별시 중랑구 중화2동 309번지 86호,PHMD119863060034084000011,3060000,0,,,03,폐업,,,02-492-0797
