사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
씨유 화곡로점,2019-05-31,185391.541308957,448651.451725613,2026-04-28 22:00:55,I,03,폐업,2019-06-21 09:16:00,,2012-11-13,157-925,서울특별시 강서구 화곡동 1070번지 12호,PHMH320123150037087500079,3150000,서울특별시 강서구 화곡로 122 (화곡동),07718,03,폐업,,,,26929759
세븐일레븐 방화마곡길점,2015-07-13,184258.906263226,451995.08598806,2026-04-28 22:00:55,I,03,폐업,2015-07-14 10:53:16,,2012-11-13,157-846,서울특별시 강서구 마곡동 1553,PHMH320123150037087500080,3150000,서울특별시 강서구 양천로30길 70 (방화동),,03,폐업,,,,070-8267-4294
GS25 화곡오솔점,2013-10-29,185641.288823336,448826.252537687,2026-04-28 22:00:55,I,03,폐업,2013-11-08 14:36:46,,2012-11-13,157-924,서울특별시 강서구 화곡동 1065번지,PHMH320123150037087500081,3150000,서울특별시 강서구 화곡로25길 8 (화곡동),,03,폐업,,,,26062283
GS25 강서우장점,2015-07-24,185353.403091544,449419.697132348,2026-04-28 22:00:55,I,03,폐업,2015-07-24 17:53:21,,2012-11-13,157-918,서울특별시 강서구 화곡동 1012번지,PHMH320123150037087500083,3150000,서울특별시 강서구 강서로45다길 21 (화곡동),,03,폐업,,,,26946089
씨유 등촌황토방점,2013-10-02,187719.48700433,450352.655257831,2026-04-28 22:00:55,I,03,폐업,2013-11-08 14:53:17,,2012-11-13,157-839,서울특별시 강서구 등촌동 636번지 41호,PHMH320123150037087500084,3150000,서울특별시 강서구 공항대로55길 53 (등촌동),,03,폐업,,,,64496979
씨유 등촌원룸점,2020-08-21,187625.532088357,450484.807471335,2026-04-28 22:00:55,I,03,폐업,2020-08-25 08:52:45,,2012-11-13,157-839,서울특별시 강서구 등촌동 636번지,PHMH320123150037087500085,3150000,서울특별시 강서구 화곡로68길 132 (등촌동),07565,03,폐업,,,,36656979
GS25 화곡본동점,2013-09-27,186361.031405789,448595.210427224,2026-04-28 22:00:55,I,03,폐업,2013-11-08 15:00:46,,2012-11-13,157-872,서울특별시 강서구 화곡동 102번지 65호,PHMH320123150037087500086,3150000,서울특별시 강서구 강서로24길 69 (화곡동),,03,폐업,,,,26069525
GS25 발산신성점,2013-06-17,184566.593011765,450029.718501657,2026-04-28 22:00:55,I,03,폐업,2013-11-08 15:04:11,,2012-11-13,157-937,서울특별시 강서구 내발산동 750번지 6호,PHMH320123150037087500087,3150000,서울특별시 강서구 수명로 72 (내발산동),,03,폐업,,,,26676969
GS25 강서타운,2018-01-31,186850.824018452,450258.958284373,2026-04-28 22:00:55,I,03,폐업,2018-01-31 17:50:39,,2012-11-13,157-928,서울특별시 강서구 화곡동 1111번지 2호,PHMH320123150037087500088,3150000,서울특별시 강서구 화곡로 346 (화곡동),07653,03,폐업,,,,26676969
씨유 공항시장점,2022-10-11,183237.203672348,451289.919401194,2026-04-28 22:00:55,I,03,폐업,2022-10-11 17:35:01,,2012-11-14,157-811,서울특별시 강서구 공항동 22번지 53호,PHMH320123150037087500089,3150000,서울특별시 강서구 방화동로 36-1 (공항동),07619,03,폐업,,,,070-4149-7219
씨유 강서한아름점,2013-08-19,187709.897709877,448162.737284876,2026-04-28 22:00:55,I,03,폐업,2013-11-08 15:13:33,,2012-11-14,157-894,서울특별시 강서구 화곡동 504번지 141호,PHMH320123150037087500090,3150000,서울특별시 강서구 등촌로13길 28 (화곡동),,03,폐업,,,,26532203
씨유 수명산점,2020-06-19,185063.841692751,449812.446077419,2026-04-28 22:00:55,I,03,폐업,2020-07-20 16:12:21,,2012-11-14,157-833,서울특별시 강서구 내발산동 712번지,PHMH320123150037087500091,3150000,서울특별시 강서구 강서로45길 118 (내발산동),07638,03,폐업,,,,26615365
GS25 염창신동아점,2024-05-22,188359.565502697,450325.838493988,2026-04-28 22:00:55,I,03,폐업,2024-05-23 12:15:24,,2012-11-14,157-717,서울특별시 강서구 염창동 289번지,PHMH320123150037087500094,3150000,서울특별시 강서구 양천로67길 32 (염창동),07535,03,폐업,,,,20633603
씨유 화곡성실점,2018-07-31,186609.494399304,447782.990921514,2026-04-28 22:00:55,I,03,폐업,2018-07-31 19:38:17,,2012-11-14,157-886,서울특별시 강서구 화곡동 392번지 58호,PHMH320123150037087500095,3150000,서울특별시 강서구 강서로12길 41 (화곡동),07758,03,폐업,,,,26969423
훼미리마트 공항다솔점,2015-06-01,183659.621670658,450293.973958576,2026-04-28 22:00:55,I,03,폐업,2015-06-01 17:54:52,,2012-11-14,157-815,서울특별시 강서구 공항동 1340번지 5호,PHMH320123150037087500096,3150000,서울특별시 강서구 방화대로5길 7 (공항동),,03,폐업,,,,
씨유 등촌두산점,2024-08-08,187678.59966016,450537.176215599,2026-04-28 22:00:55,I,03,폐업,2024-08-14 10:39:52,,2012-11-14,157-839,서울특별시 강서구 등촌동 631번지 1호,PHMH320123150037087500098,3150000,서울특별시 강서구 양천로 564 (등촌동),07551,03,폐업,,,,26587723
GS25 공항행복,2017-03-30,183551.690805941,450463.417292907,2026-04-28 22:00:55,I,03,폐업,2017-03-30 17:42:24,,2012-11-14,157-818,서울특별시 강서구 공항동 669번지 5호,PHMH320123150037087500100,3150000,서울특별시 강서구 방화대로7길 28 (공항동),07625,03,폐업,,,,26614495
(주)비지에프휴먼넷 화곡1호점,2015-08-31,186700.849079339,447609.060489127,2026-04-28 22:01:05,I,03,폐업,2015-08-31 17:25:01,,2012-11-14,157-908,서울특별시 강서구 화곡동 896번지 1호,PHMH320123150037087500101,3150000,서울특별시 강서구 곰달래로 156-1 (화곡동),07781,03,폐업,,,,64046440
GS25 강서희망점,2013-07-10,186069.508611674,447378.057391086,2026-04-28 22:00:55,I,03,폐업,2013-11-11 14:19:15,,2012-11-14,157-910,서울특별시 강서구 화곡동 913번지 11호,PHMH320123150037087500102,3150000,서울특별시 강서구 강서로5나길 90 (화곡동),,03,폐업,,,,26010663
GS25 가양우성,2017-12-04,186943.885592447,451159.513463994,2026-04-28 22:00:55,I,03,폐업,2017-12-04 16:08:54,,2012-11-15,157-807,서울특별시 강서구 가양동 1480번지 5호,PHMH320123150037087500103,3150000,서울특별시 강서구 양천로57길 10-20 (가양동),07526,03,폐업,,,,26434540
씨유 등촌호서점,2012-12-12,185829.917131012,451162.713624709,2026-04-28 22:00:55,I,03,폐업,2013-11-11 14:26:49,,2012-11-15,157-930,서울특별시 강서구 등촌동 679번지,PHMH320123150037087500104,3150000,서울특별시 강서구 강서로56가길 69 (등촌동),,03,폐업,,,,26583263
세븐일레븐 방화으뜸점,2013-01-14,183160.781059782,452102.784830436,2026-04-28 22:00:55,I,03,폐업,2013-11-11 14:33:45,,2012-11-15,157-850,서울특별시 강서구 방화동 868번지,PHMH320123150037087500105,3150000,서울특별시 강서구 양천로14길 37 (방화동),,03,폐업,,,,26660477
세븐일레븐 신방화점,2016-01-06,183683.865091789,451893.458113307,2026-04-28 22:00:55,I,03,폐업,2016-01-06 17:27:55,,2012-11-15,157-220,서울특별시 강서구 방화동 867번지,PHMH320123150037087500106,3150000,서울특별시 강서구 방화대로 319 (방화동),07605,03,폐업,,,,20642584
세븐일레븐 화곡곰달래점,2019-09-04,187403.575091469,447624.726148711,2026-04-28 22:00:55,I,03,폐업,2019-09-05 15:21:44,,2012-11-15,157-903,서울특별시 강서구 화곡동 841번지 26호,PHMH320123150037087500107,3150000,서울특별시 강서구 곰달래로50길 19 (화곡동),07784,03,폐업,,,,20610633
세븐일레븐 등총역지점,2018-08-03,187863.894496358,449788.036698656,2026-04-28 22:00:55,I,03,폐업,2018-08-03 17:39:42,,2012-11-15,157-836,서울특별시 강서구 등촌동 507번지 1호,PHMH320123150037087500108,3150000,서울특별시 강서구 등촌로 229-1 (등촌동),07665,03,폐업,,,,20622260
바이더웨이 양천향교역,2014-07-16,185932.779741553,451742.761245712,2026-04-28 22:00:55,I,03,폐업,2014-07-16 17:21:43,,2012-11-15,157-801,서울특별시 강서구 등촌동 739,PHMH320123150037087500109,3150000,서울특별시 강서구 강서로74길 3 (가양동),,03,폐업,,,,36610789
세븐일레븐 화곡5호점931,2012-11-16,185998.368526946,447836.826079912,2026-04-28 22:00:55,I,03,폐업,2013-11-11 14:50:00,,2012-11-15,157-882,서울특별시 강서구 화곡동 353번지 55호,PHMH320123150037087500110,3150000,서울특별시 강서구 강서로17다길 2 (화곡동),,03,폐업,,,,26984935
지에스25 공항하늘점,2023-10-31,183354.343479331,451300.189841163,2026-04-28 22:01:02,I,03,폐업,2023-11-01 11:42:42,,2021-11-01,,서울특별시 강서구 공항동 18-9,PHMH320213150037087500042,3150000,"서울특별시 강서구 방화대로21나길 34, 1층 (공항동)",07619,03,폐업,50,,,
(주)코리아세븐 마곡9단지점,2023-11-29,,,2026-04-28 22:01:06,I,03,폐업,2023-11-29 18:04:53,,2021-11-04,,서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지,PHMH320213150037087500043,3150000,"서울특별시 강서구 공항대로 103, 판매시설 3동 1층 105호 (마곡동, 마곡 엠밸리 9단지)",07600,03,폐업,,,,
지에스(GS)25신월초교점,2022-12-19,185631.329152745,448684.916647263,2026-04-28 22:01:02,I,03,폐업,2022-12-19 15:31:40,,2021-11-12,,서울특별시 강서구 화곡동 1081-7 지하1층,PHMH320213150037087500044,3150000,"서울특별시 강서구 화곡로24길 14, 지하1층 (화곡동)",07717,03,폐업,,,,
씨유 등촌3단지점,2024-07-24,185938.609880868,451011.69316052,2026-04-28 22:01:02,I,03,폐업,2024-07-24 16:55:42,,2022-01-18,,서울특별시 강서구 등촌동 688-2 등촌3단지주공아파트,PHMH320223150037087500003,3150000,"서울특별시 강서구 강서로56나길 41, 등촌3단지주공아파트 상가동 104호 (등촌동)",07584,03,폐업,,,,
씨유 가양3단지점,2025-08-27,187178.737304284,451447.114515225,2026-04-28 22:01:02,I,03,폐업,2025-08-27 17:53:23,,2022-03-11,,서울특별시 강서구 가양동 1475 강변아파트,PHMH320223150037087500005,3150000,"서울특별시 강서구 허준로 139, 1층 103, 104호 (가양동, 강변아파트)",07525,03,폐업,48,,,
이마트24화곡중앙점,2022-07-11,185346.33001326,448943.300195527,2026-04-28 22:01:02,I,03,폐업,2022-07-11 13:53:01,,2022-05-02,,서울특별시 강서구 화곡동 1037-32 1층,PHMH320223150037087500011,3150000,"서울특별시 강서구 강서로35길 70, 1층 (화곡동)",07708,03,폐업,,,,
지에스25화곡우정점,2025-10-01,186687.400973055,448615.51961131,2026-04-28 22:01:02,I,03,폐업,2025-10-02 09:10:30,,2022-05-13,,서울특별시 강서구 화곡동 56-501 영어나라어린이집1층,PHMH320223150037087500012,3150000,"서울특별시 강서구 초록마을로22길 24, 1층 (화곡동)",07724,03,폐업,,,,
롯데씨브이에스711 신방화점,2023-04-11,183400.714787118,451689.782780181,2026-04-28 22:01:05,I,03,폐업,2023-04-11 16:43:08,,2022-05-13,,서울특별시 강서구 방화동 249-28,PHMH320223150037087500013,3150000,"서울특별시 강서구 방화동로 80, 1층 (방화동)",07616,03,폐업,,,,
씨유 염창트리타워점,2025-10-13,189124.441211963,449608.300304977,2026-04-28 22:01:02,I,03,폐업,2025-10-10 14:50:50,,2022-07-08,,서울특별시 강서구 염창동 261-4,PHMH320223150037087500021,3150000,"서울특별시 강서구 양천로 738, 101,110호 (염창동)",07557,03,폐업,,,,
씨유 염창태진점,2024-11-15,188731.032830709,449747.02175387,2026-04-28 22:01:02,I,03,폐업,2024-11-15 14:28:39,,2022-07-25,,서울특별시 강서구 염창동 264-13 한영빌딩,PHMH320223150037087500024,3150000,"서울특별시 강서구 양천로 698, 한영빌딩 1층 (염창동)",07555,03,폐업,,,,
(주)코리아세븐 강서등촌로얄점,2022-12-27,186398.02357821,450973.992392374,2026-04-28 22:01:03,I,03,폐업,2022-12-27 18:00:56,,2022-08-03,,서울특별시 강서구 등촌동 698 로얄프라자,PHMH320223150037087500026,3150000,"서울특별시 강서구 공항대로41길 76, 로얄프라자 104호 (등촌동)",07587,03,폐업,,,,
씨유 화곡메트로점,2024-09-02,185778.353245132,448754.885208752,2026-04-28 22:01:02,I,03,폐업,2024-09-03 11:13:08,,2022-08-25,,서울특별시 강서구 화곡동 1074-30,PHMH320223150037087500029,3150000,"서울특별시 강서구 화곡로26가길 2, 1층 (화곡동)",07715,03,폐업,,,,
(주)코리아세븐 방화방신시장점,2024-10-15,183442.75870026,452155.803018471,2026-04-28 22:01:04,I,03,폐업,2024-10-15 16:00:05,,2022-09-23,,서울특별시 강서구 방화동 579 마곡 한진해모로,PHMH320223150037087500031,3150000,"서울특별시 강서구 양천로24가길 59, 109동 103호 (방화동, 마곡 한진해모로)",07604,03,폐업,,,,
(주)코리아세븐 염창래미안점,2025-05-19,188258.372897956,449993.300398681,2026-04-28 22:01:03,I,03,폐업,2025-05-20 08:37:07,,2022-12-13,,서울특별시 강서구 염창동 271-13 풍일빌딩,PHMH320223150037087500039,3150000,"서울특별시 강서구 양천로 646-32, 풍일빌딩 1층 (염창동)",07554,03,폐업,89,,,
씨유 마곡더랜드점,2023-06-16,184655.264279055,451864.298152252,2026-04-28 22:01:02,I,03,폐업,2023-06-19 09:03:38,,2022-12-26,,서울특별시 강서구 마곡동 757 두산더랜드파크,PHMH320223150037087500041,3150000,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 106호 (마곡동)",07788,03,폐업,,,,
더달달한부부,2024-07-24,183532.872589388,451794.297978468,2026-04-28 22:01:03,I,03,폐업,2024-07-25 08:51:23,,2023-01-02,,서울특별시 강서구 방화동 247-89,PHMH320233150037087500001,3150000,"서울특별시 강서구 초원로13길 18, 102호 (방화동)",07606,03,폐업,53,,,
씨유 강서지식산업센터점,2025-05-09,186501.233192961,451485.251875922,2026-04-28 22:01:03,I,03,폐업,2025-05-12 11:04:22,,2023-02-10,,서울특별시 강서구 가양동 1498 강서한강자이타워,PHMH320233150037087500012,3150000,"서울특별시 강서구 양천로 401, 강서한강자이타워 B동 1층 104호 (가양동)",07528,03,폐업,,,,
지에스(GS)25 방화제일점,2025-02-06,183448.595711445,451594.304080297,2026-04-28 22:01:03,I,03,폐업,2025-02-06 16:44:19,,2023-02-13,,서울특별시 강서구 방화동 607-153,PHMH320233150037087500013,3150000,"서울특별시 강서구 방화동로12길 14, 1층 일부호 (방화동)",07616,03,폐업,,,,
지에스25 마곡센트럴점,2024-10-24,184123.663823162,450801.154255534,2026-04-28 22:01:03,I,03,폐업,2024-10-28 09:11:30,,2023-02-22,,서울특별시 강서구 마곡동 746 마곡엠밸리11단지,PHMH320233150037087500016,3150000,"서울특별시 강서구 공항대로 124, 1106동 101,102호 (마곡동, 마곡엠밸리11단지)",07808,03,폐업,,,,
지에스25 강서퍼스트점,2025-08-18,184971.522700042,450643.056387457,2026-04-28 22:01:04,I,03,폐업,2025-08-18 15:35:18,,2023-03-23,,서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ,PHMH320233150037087500019,3150000,"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 105호 (마곡동)",07806,03,폐업,,,,
씨유 가양오피스점,2025-09-04,186010.726577028,451656.527784701,2026-04-28 22:01:03,I,03,폐업,2025-09-04 17:35:36,,2023-04-26,,서울특별시 강서구 가양동 116-2 C&K하우스,PHMH320233150037087500025,3150000,"서울특별시 강서구 강서로74길 28, C&K하우스 1층 (가양동)",07573,03,폐업,,,,
씨유 화곡혜인점,2024-02-05,185180.605808154,449122.192160486,2026-04-28 22:01:03,I,03,폐업,2024-02-07 16:00:36,,2023-06-27,,서울특별시 강서구 화곡동 1017 1층,PHMH320233150037087500032,3150000,"서울특별시 강서구 화곡로13길 98, 1층 (화곡동)",07709,03,폐업,,,,
(주)코리아세븐 마곡15단지점,2024-07-22,184743.389113412,450511.287374798,2026-04-28 22:01:03,I,03,폐업,2024-07-24 11:07:39,,2023-07-07,,서울특별시 강서구 마곡동 751 마곡엠밸리15단지,PHMH320233150037087500036,3150000,"서울특별시 강서구 마곡중앙로 36, 제상가동 제1층 108호 (마곡동, 마곡엠밸리15단지)",07811,03,폐업,,,,
세븐일레븐 강서아이파크,2015-07-08,186786.622461585,450297.70265223,2026-04-28 22:00:55,I,03,폐업,2015-07-08 17:39:42,,2012-11-15,157-927,서울특별시 강서구 화곡동 1095번지,PHMH320123150037087500111,3150000,서울특별시 강서구 화곡로 347 (화곡동),,03,폐업,,,,26019814
씨유 등촌등마루점,2014-04-21,187361.31131362,450401.802410174,2026-04-28 22:00:55,I,03,폐업,2014-04-21 16:54:11,,2012-11-15,157-840,서울특별시 강서구 등촌동 642번지 9호,PHMH320123150037087500112,3150000,서울특별시 강서구 화곡로64길 85 (등촌동),,03,폐업,,,,36640213
씨유 강양휴먼빌점,2025-08-26,186783.750793908,451266.689815339,2026-04-28 22:00:55,I,03,폐업,2025-08-26 16:36:38,,2012-11-15,157-807,서울특별시 강서구 가양동 1479번지 9호,PHMH320123150037087500114,3150000,서울특별시 강서구 양천로57길 9-13 (가양동),07527,03,폐업,,,,36639190
세븐일레븐 염창중앙점,2021-10-07,188474.213387955,450106.721607289,2026-04-28 22:00:55,I,03,폐업,2021-10-08 16:04:24,,2012-11-16,157-861,서울특별시 강서구 염창동 244번지 35호,PHMH320123150037087500116,3150000,서울특별시 강서구 양천로69길 11 (염창동),07544,03,폐업,,,,36633665
GS25 강서노블,2013-04-24,187170.110575392,450924.415484057,2026-04-28 22:00:55,I,03,폐업,2013-11-11 15:14:10,,2012-11-16,157-727,서울특별시 강서구 등촌동 628번지,PHMH320123150037087500117,3150000,서울특별시 강서구 양천로 500 (등촌동),,03,폐업,,,,36628689
바이더웨이 화곡역점,2013-01-04,185657.465512704,448805.55684262,2026-04-28 22:00:55,I,03,폐업,2013-11-11 15:17:20,,2012-11-16,157-924,서울특별시 강서구 화곡동 1065번지 1호,PHMH320123150037087500118,3150000,서울특별시 강서구 화곡로 151 (화곡동),,03,폐업,,,,26997747
씨유 염창역점,2016-02-05,188783.060728518,449449.350136307,2026-04-28 22:00:55,I,03,폐업,2016-02-05 11:41:09,,2012-11-16,157-864,서울특별시 강서구 염창동 282번지 26호,PHMH320123150037087500119,3150000,서울특별시 강서구 공항대로 621 (염창동),07558,03,폐업,,,,26587377
씨유 화곡아성점,2013-08-02,186033.33957647,448827.968812851,2026-04-28 22:00:55,I,03,폐업,2013-11-12 13:24:57,,2012-11-16,157-872,서울특별시 강서구 화곡동 105번지 77호,PHMH320123150037087500120,3150000,서울특별시 강서구 까치산로 18 (화곡동),,03,폐업,,,,26031069
씨유 까치산점,2013-07-01,186298.581244342,447851.931181373,2026-04-28 22:00:55,I,03,폐업,2013-11-12 13:29:09,,2012-11-16,157-881,서울특별시 강서구 화곡동 348번지 30호,PHMH320123150037087500121,3150000,서울특별시 강서구 강서로 57 (화곡동),,03,폐업,,,,26051919
(주)바이더웨이 방화삼익점,2015-04-16,183558.654942027,452761.493153691,2026-04-28 22:01:05,I,03,폐업,2015-04-17 08:55:13,,2012-11-16,157-784,서울특별시 강서구 방화동 831번지,PHMH320123150037087500122,3150000,서울특별시 강서구 방화대로47가길 22 (방화동),,03,폐업,,,,26658662
(주)바이더웨이 방화역점,2015-04-09,183366.101249557,452817.469477897,2026-04-28 22:01:03,I,03,폐업,2015-04-09 16:45:26,,2012-11-16,157-857,서울특별시 강서구 방화동 829번지 4호,PHMH320123150037087500123,3150000,서울특별시 강서구 금낭화로 135 (방화동),,03,폐업,,,,26658950
(주)코리아세븐 강서드림점,2014-03-13,186797.655942569,450110.430118274,2026-04-28 22:01:05,I,03,폐업,2014-03-13 15:14:48,,2012-11-16,157-928,서울특별시 강서구 화곡동 1116번지 8호,PHMH320123150037087500124,3150000,서울특별시 강서구 공항대로46길 66 (화곡동),,03,폐업,,,,
(주)코리아세븐 강서송정역점,2013-11-01,183280.682239227,450983.093101522,2026-04-28 22:01:04,I,03,폐업,2018-11-21 14:37:30,,2012-11-16,157-812,서울특별시 강서구 공항동 32번지 3호,PHMH320123150037087500125,3150000,서울특별시 강서구 공항대로 38 (공항동),07623,03,폐업,,,,20641568
(주)코리아세븐 수도통합점,2017-04-24,187736.021500402,449200.46523018,2026-04-28 22:01:03,I,03,폐업,2017-04-24 16:28:27,,2012-11-16,157-836,서울특별시 강서구 등촌동 513번지 21호,PHMH320123150037087500126,3150000,서울특별시 강서구 등촌로 169 (등촌동),07668,03,폐업,,,,26464152
(주)코리아세븐 방화점,2023-11-29,183438.673656262,452893.622300597,2026-04-28 22:01:06,I,03,폐업,2023-11-29 18:03:15,,2012-11-16,157-857,서울특별시 강서구 방화동 830번지,PHMH320123150037087500127,3150000,서울특별시 강서구 금낭화로 146 (방화동),07511,03,폐업,,,,26645321
(주)코리아세븐 강서공항대로점,2025-05-08,187908.36531947,450020.089639173,2026-04-28 22:01:04,I,03,폐업,2025-05-09 10:47:19,,2012-11-16,157-840,서울특별시 강서구 등촌동 647번지 40호,PHMH320123150037087500128,3150000,서울특별시 강서구 공항대로59길 16 (등촌동),07563,03,폐업,,,,36613379
(주)코리아세븐 화곡5호점,2017-07-04,185998.368526946,447836.826079912,2026-04-28 22:01:04,I,03,폐업,2017-07-04 16:28:46,,2012-11-16,157-882,서울특별시 강서구 화곡동 353번지 55호,PHMH320123150037087500129,3150000,서울특별시 강서구 강서로17다길 2 (화곡동),07769,03,폐업,,,,26984935
(주)코리아세븐 강서스카이점,2014-06-27,182895.668483962,451176.857915011,2026-04-28 22:01:06,I,03,폐업,2014-06-30 09:46:03,,2012-11-16,157-853,서울특별시 강서구 방화동 620번지 214호,PHMH320123150037087500131,3150000,서울특별시 강서구 개화동로 561 (방화동),,03,폐업,,,,20641638
(주)바이더웨이 화곡제이점,2018-11-26,186240.502685919,449214.164713855,2026-04-28 22:01:05,I,03,폐업,2018-11-27 16:38:07,,2012-11-16,157-868,서울특별시 강서구 화곡동 70번지 33호,PHMH320123150037087500134,3150000,서울특별시 강서구 초록마을로 3 (화곡동),07679,03,폐업,,,,26916951
(주)코리아세븐 염창2호점,2013-01-03,188182.789386066,449782.328938379,2026-04-28 22:01:05,I,03,폐업,2013-11-12 14:16:19,,2012-11-16,157-863,서울특별시 강서구 염창동 272번지 9호,PHMH320123150037087500135,3150000,서울특별시 강서구 공항대로 549 (염창동),,03,폐업,,,,36647924
(주)코라아세븐 염창삼성점,2021-12-14,188440.342379339,450017.32238226,2026-04-28 22:01:06,I,03,폐업,2021-12-14 15:45:22,,2012-11-16,157-863,서울특별시 강서구 염창동 265번지,PHMH320123150037087500136,3150000,서울특별시 강서구 양천로 658 (염창동),07554,03,폐업,,,,26586831
(주)코리아세븐 화곡6호점,2016-09-27,185808.998917289,447324.010715124,2026-04-28 22:01:05,I,03,폐업,2016-09-27 16:46:51,,2012-11-16,157-910,서울특별시 강서구 화곡동 934번지 27호,PHMH320123150037087500138,3150000,서울특별시 강서구 강서로5나길 141 (화곡동),07780,03,폐업,,,,26049856
(주)코리아세븐 화곡3호점,2025-05-19,185498.651188209,448411.263581927,2026-04-28 22:01:05,I,03,폐업,2025-05-20 09:46:38,,2012-11-16,157-884,서울특별시 강서구 화곡동 377번지 3호,PHMH320123150037087500139,3150000,서울특별시 강서구 화곡로20길 58 (화곡동),07718,03,폐업,,,,26064633
(주)코리아세븐 화곡2호점,2018-02-06,186024.535479369,449014.562919172,2026-04-28 22:01:04,I,03,폐업,2018-02-06 17:55:11,,2012-11-16,157-010,서울특별시 강서구 화곡동 1060번지 16호,PHMH320123150037087500140,3150000,서울특별시 강서구 화곡로 197 (화곡동),07700,03,폐업,,,,26019366
세븐일레븐 개화중앙점,2020-01-16,182293.357671337,452988.696877824,2026-04-28 22:01:01,I,03,폐업,2020-01-22 13:56:54,,2019-02-25,,서울특별시 강서구 개화동 450번지 27호 (주)효담,PHMH320193150037087500016,3150000,"서울특별시 강서구 개화동로9길 7, (주)효담 1층 101호 (개화동)",07504,03,폐업,,,,
미니스톱 화곡엠파이어시티점,2020-12-17,185687.632945004,448972.075644627,2026-04-28 22:01:04,I,03,폐업,2020-12-21 09:34:13,,2019-02-25,,서울특별시 강서구 화곡동 1051번지 1호 경동엠파이어시티,PHMH320193150037087500017,3150000,"서울특별시 강서구 강서로 187, 경동엠파이어시티 103, 104(일부)호 (화곡동)",07714,03,폐업,,,,
씨유 화곡천량점,2024-05-16,187715.476404557,447757.310480069,2026-04-28 22:01:01,I,03,폐업,2024-05-17 09:12:35,,2019-03-13,,서울특별시 강서구 화곡동 796번지 1호 피앤와이빌딩,PHMH320193150037087500021,3150000,"서울특별시 강서구 곰달래로 260, 피앤와이빌딩 1층 (화곡동)",07785,03,폐업,,,,
씨유 강서지식산업센터점,2021-03-30,186501.233192961,451485.251875922,2026-04-28 22:01:01,I,03,폐업,2021-04-01 16:30:31,,2019-03-21,,서울특별시 강서구 가양동 1498번지 강서한강자이타워,PHMH320193150037087500022,3150000,"서울특별시 강서구 양천로 401, 강서한강자이타워 B동 104호 (가양동)",07528,03,폐업,,,,
지에스25 강서노블점,2020-07-23,187170.110575392,450924.415484057,2026-04-28 22:01:01,I,03,폐업,2020-07-24 09:44:59,,2019-03-22,,서울특별시 강서구 등촌동 628번지 등촌동노블리움오피스텔,PHMH320193150037087500024,3150000,"서울특별시 강서구 양천로 500, 등촌동노블리움오피스텔 1층 114호 (등촌동)",07548,03,폐업,,,,
미니스톱 개화산역점,2019-08-09,183087.893909931,452293.665591767,2026-04-28 22:01:01,I,03,폐업,2019-08-09 17:56:40,,2019-03-26,,서울특별시 강서구 방화동 557번지 7호 남성아트빌,PHMH320193150037087500025,3150000,"서울특별시 강서구 양천로 50, 101동 101호 (방화동, 남성아트빌)",07602,03,폐업,,,,
지에스(GS)25 화곡하늘점,2024-03-25,185375.389547502,448742.876029478,2026-04-28 22:01:01,I,03,폐업,2024-03-26 08:59:41,,2019-03-28,,,PHMH320193150037087500026,3150000,서울특별시 강서구 강서로33길 83 (화곡동),07711,03,폐업,,,,
GS25 발산행복점,2023-12-14,185629.83196435,450332.106056696,2026-04-28 22:01:01,I,03,폐업,2023-12-14 17:38:22,,2019-03-28,,서울특별시 강서구 내발산동 665번지,PHMH320193150037087500027,3150000,"서울특별시 강서구 강서로50길 16, 1층 (내발산동)",07652,03,폐업,,,,
미니스톱 화곡사거리점,2020-07-01,186424.391650186,447580.544751681,2026-04-28 22:01:01,I,03,폐업,2020-07-01 17:01:56,,2019-04-01,,,PHMH320193150037087500028,3150000,"서울특별시 강서구 강서로 27, 화곡심포니타워 (화곡동)",07778,03,폐업,,,,
미니스톱 공항입구점,2020-06-19,183130.915788053,451068.275763037,2026-04-28 22:01:04,I,03,폐업,2020-06-22 16:17:56,,2019-04-01,,,PHMH320193150037087500029,3150000,서울특별시 강서구 공항대로 23 (공항동),07619,03,폐업,,,,
씨유 염창세계로점,2020-01-03,188719.000495826,450294.498348011,2026-04-28 22:01:04,I,03,폐업,2020-01-07 17:49:48,,2019-04-04,,서울특별시 강서구 염창동 292번지 염창동아아파트,PHMH320193150037087500030,3150000,"서울특별시 강서구 양천로69길 58, 상가동 105호 (염창동, 염창동아아파트)",07536,03,폐업,,,,
㈜코리아세븐 강서하이웨이주유소점,2025-02-27,187100.706426005,450276.503851989,2026-04-28 22:01:05,I,03,폐업,2025-02-27 16:27:45,,2019-04-18,,,PHMH320193150037087500032,3150000,서울특별시 강서구 공항대로 432 (화곡동),07655,03,폐업,,,,
