건축물동수,건축물연면적,사업장명,탈의실면적,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지도자수,휴게실면적,지번주소,회원모집총인원,관리번호,사무실면적,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,굿모닝헬스,,2007-07-06,,202422.313606872,461665.385672458,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2007-07-10 11:00:50,,1999-10-18,,132-873,,,"서울특별시 도봉구 쌍문동 256-0 신원상가 220, 221호",,CDFH3301061999000003,,3090000,사립,"서울특별시 도봉구 해등로 255  (쌍문동,신원상가 220, 221호)",,03,폐업,,,
0,0,포코-벤 헬스,,2012-02-28,,203043.71061018,460737.456544857,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2023-10-06 15:04:19,,1999-12-04,,132-924,,,서울특별시 도봉구 창동 659-3 대명빌딩 6층,,CDFH3301061999000004,,3090000,사립,"서울특별시 도봉구 도봉로 488 (창동,대명빌딩 6층)",,03,폐업,,,
,,도봉제일헬스랜드,,2003-12-31,,203936.433122911,464448.684446374,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2006-10-30 15:16:17,,2000-05-30,,132-814,,,서울특별시 도봉구 도봉동 563-0 지하1층,,CDFH3301062000000001,,3090000,사립,"서울특별시 도봉구 도봉로 873  (도봉동,지하1층)",,03,폐업,,,
,,뉴스타헬스,,2019-06-13,,202625.589439164,460395.256601978,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2019-06-13 16:54:51,,2001-06-05,,132-884,,,서울특별시 도봉구 쌍문동 388-33 한양(아)상가 3층,,CDFH3301062001000001,,3090000,사립,,,03,폐업,,,
0,0,헬스아카데미,,2020-04-20,,202801.249503695,462239.217329029,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2020-04-20 20:44:35,,2001-07-13,,132-848,0,,서울특별시 도봉구 방학동 668-5 3층,,CDFH3301062001000002,,3090000,사립,"서울특별시 도봉구 방학로 176  (방학동,3층)",,03,폐업,,,
0,0,Noni-Fitness club,,2012-12-12,,204365.037901995,461125.753926996,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2012-12-12 14:21:00,,2001-08-14,,132-898,,,서울특별시 도봉구 창동 9-1,,CDFH3301062001000003,,3090000,사립,서울특별시 도봉구 노해로 379  (창동),,03,폐업,,,
,,영헬스,,2006-03-31,,203433.432148276,462460.466125241,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2008-11-18 11:20:34,,2002-11-22,,132-850,1,,서울특별시 도봉구 방학동 687-46,,CDFH3301062002000002,165,3090000,사립,서울특별시 도봉구 도봉로145길 51  (방학동),,03,폐업,,,
1,,헬스장,36,2003-04-08,,203771.476503128,462748.912540831,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2003-04-11 14:44:41,,2003-02-28,,132-854,1,,서울특별시 도봉구 방학동 705-20 2층,,CDFH3301062003000001,119,3090000,사립,"서울특별시 도봉구 도봉로 704  (방학동,2층)",,03,폐업,,,
,973,헬스클럽,,2004-10-27,,203771.476503128,462748.912540831,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2006-10-30 15:28:39,,2003-04-26,,132-854,1,,서울특별시 도봉구 방학동 705-20 2층,,CDFH3301062003000005,,3090000,사립,"서울특별시 도봉구 도봉로 704  (방학동,2층)",,03,폐업,,,033-494-5015
,,서원헬스(육체미),,2020-02-13,,203964.829171358,464625.423162623,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2020-02-14 08:34:43,,2003-02-19,,132-813,,,서울특별시 도봉구 도봉동 561-11,,CDFH3301062003000007,15,3090000,사립,서울특별시 도봉구 도봉로 891  (도봉동),,03,폐업,,,
,,휘트니스W 창동점,,2018-02-23,,203207.625254256,460455.837628654,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2018-02-23 16:35:06,,2004-05-04,340.4,,,,서울특별시 도봉구 창동 651-36 청마빌딩,,CDFH3301062004000001,,3090000,사립,"서울특별시 도봉구 도봉로110길 65, 청마빌딩 (창동)",01455,03,폐업,,,
,2054,창동스포츠클럽,,2006-10-30,,203794.927270997,460699.794608499,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2006-10-30 13:42:06,,2004-08-13,,132-910,1,,서울특별시 도봉구 창동 347-4 주공3단지 상가내 지하1,,CDFH3301062004000002,,3090000,사립,"서울특별시 도봉구 해등로 48  (창동,주공3단지 상가내 지하1)",,03,폐업,,,
,753,썬헬스,,2007-07-18,,203254.18169642,462030.276017816,체력단련장업,2026-04-28 22:31:35,I,03,폐업,0,2007-07-23 18:01:19,,2004-08-25,,132-858,1,,서울특별시 도봉구 쌍문동 8-10 광명빌딩 2층,,CDFH3301062004000004,,3090000,사립,"서울특별시 도봉구 도봉로139길 74  (쌍문동,광명빌딩 2층)",,03,폐업,,,
,,비타민플러스휘트니스,,2024-10-25,,203298.921675219,462685.000111723,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2024-10-29 09:27:45,,2006-06-19,103.22,,,,서울특별시 도봉구 방학동 660-50 덕산빌딩,,CDFH3301062006000002,,3090000,사립,"서울특별시 도봉구 도당로 105, 덕산빌딩 3층 (방학동)",01354,03,폐업,,,
,,커브스 창동 클럽,0,2013-08-16,,203589.20561861,461471.47227102,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2023-10-06 15:02:10,,2009-07-06,,132-907,,0,서울특별시 도봉구 창동 296-1 타임프라자 B 205호,,CDFH3301062009000001,0,3090000,사립,"서울특별시 도봉구 해등로16길 26, 205호 (창동,타임프라자 B)",,03,폐업,,,
,,J&H휘트니스,0,2015-03-26,,203250.402085598,461352.337153617,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2015-03-26 14:10:19,,2010-04-15,,132-032,1,0,서울특별시 도봉구 쌍문동 694 5층,250,CDFH3301062010000001,0,3090000,사립,"서울특별시 도봉구 도봉로 551  (쌍문동,5층)",,03,폐업,,,
,,스포119 방학역점,0,2025-01-31,,203922.041712071,462985.339920532,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2025-02-03 09:06:56,,2012-01-06,585.65,132-854,2,0,서울특별시 도봉구 방학동 719-3 렉시온프라자 5층,,CDFH3301062012000001,0,3090000,사립,"서울특별시 도봉구 도봉로152길 26, 5층 (방학동, 렉시온프라자)",01332,03,폐업,,,
,,방학헬스,0,2020-08-07,,202998.187971226,462850.681107743,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2020-08-07 13:40:28,,2014-04-02,144,132-840,,0,서울특별시 도봉구 방학동 621,,CDFH3301062014000002,0,3090000,사립,"서울특별시 도봉구 시루봉로 222, 4층 (방학동)",01347,03,폐업,,,
,,"TOP GYM(무에타이,주짓수)",0,2024-07-09,,203257.093178837,459584.582698404,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2024-07-10 13:58:55,,2015-06-30,164.3,132-959,1,0,서울특별시 도봉구 창동 578-126,,CDFH3301062015000002,0,3090000,사립,서울특별시 도봉구 덕릉로 229 (창동),01471,03,폐업,,,
,,대우스포츠센터,0,2016-11-07,,203242.968498731,460001.081136921,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2016-11-08 08:55:27,,2015-09-08,1452.38,,1,0,,,CDFH3301062015000004,0,3090000,사립,"서울특별시 도봉구 덕릉로63가길 61 (창동, 창동대우아파트)",01465,03,폐업,,,
,1157,크로스핏YG현무,0,2018-05-14,,203535.830883056,461558.996025522,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2018-05-14 14:04:09,,2016-04-21,214.5,,1,0,서울특별시 도봉구 창동 731-34,,CDFH3301062016000003,0,3090000,사립,"서울특별시 도봉구 해등로16길 7, 지층층 (창동)",01401,03,폐업,,,02-990-7118
,,도봉스카이돔 헬스장,0,2021-10-20,,204041.829960482,464487.617817484,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2022-11-29 09:20:46,,2016-06-28,131.62,,1,0,서울특별시 도봉구 도봉동 62-4,,CDFH3301062016000005,0,3090000,사립,"서울특별시 도봉구 도봉로180길 6, 2층 (도봉동)",01320,03,폐업,,,
,,핏걸(Fit girl),0,2018-10-18,,203322.672037161,461775.502351376,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2018-10-29 14:23:27,,2016-10-31,,,1,0,서울특별시 도봉구 쌍문동 38-7,,CDFH3301062016000007,0,3090000,사립,서울특별시 도봉구 방학로3길 114 (쌍문동),01394,03,폐업,,,
,491,펀앤펀PT전문스튜디오,0,2021-05-20,,203768.413781853,463836.596762748,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2021-05-24 09:04:43,,2018-07-05,127.8,,1,0,서울특별시 도봉구 도봉동 597-48,,CDFH3301062018000004,0,3090000,사립,"서울특별시 도봉구 도봉로169나길 62, 2층 (도봉동)",01307,03,폐업,,,
,,바디플래너짐,0,2018-10-18,,204083.769271308,462849.020752258,체력단련장업,2026-04-28 22:31:35,I,03,폐업,,2018-10-19 10:15:18,,2018-07-31,330,,2,0,서울특별시 도봉구 방학동 720-33 도봉월드상가,,CDFH3301062018000005,0,3090000,사립,"서울특별시 도봉구 마들로 650, 도봉월드상가 지하1층 (방학동)",01331,03,폐업,,,
,1133,정헬스클럽,,2009-01-20,,190927.486574528,441552.048374056,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2009-01-22 13:20:26,,1989-12-18,,153-806,1,,서울특별시 금천구 독산동 145-14,,CDFH3301061989000001,,3170000,사립,서울특별시 금천구 시흥대로 475  (독산동),,03,폐업,,,
0,0,남문헬스크럽,,1999-09-28,,191185.783159464,441144.990264177,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1990-01-03,,153-807,0,,서울특별시 금천구 독산동 165-3,,CDFH3301061990000001,,3170000,사립,서울특별시 금천구 독산로85길 35  (독산동),,03,폐업,,,
0,0,화랑,,1998-04-07,,191513.535026286,439672.786239027,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1990-10-10,,153-856,0,,서울특별시 금천구 시흥동 852-29,,CDFH3301061990000002,,3170000,사립,서울특별시 금천구 독산로 133  (시흥동),,03,폐업,,,
0,0,빅스포츠,,1998-12-18,,190600.511302284,441271.030355361,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1992-05-14,,153-813,0,,서울특별시 금천구 독산동 297-1,,CDFH3301061992000001,,3170000,사립,서울특별시 금천구 가산로 85  (독산동),,03,폐업,,,
0,0,코리아헬스크럽,,2000-05-12,,191215.717090348,440462.115413235,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1992-07-25,,153-830,0,,서울특별시 금천구 독산동 1037-3,,CDFH3301061992000002,,3170000,사립,서울특별시 금천구 범안로 1256  (독산동),,03,폐업,,,
0,0,미진헬스크럽,,1997-08-07,,191636.908720079,438913.547879145,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1992-09-05,,153-855,0,,서울특별시 금천구 시흥동 837-38,,CDFH3301061992000003,,3170000,사립,서울특별시 금천구 독산로 56  (시흥동),,03,폐업,,,
,2331,한일체육관,,2014-03-07,,190815.36140059,440457.432539776,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2014-03-07 15:44:39,,1994-11-28,77.7,153-829,,,서울특별시 금천구 독산동 1008,,CDFH3301061994000001,,3170000,사립,서울특별시 금천구 범안로 1216  (독산동),,03,폐업,,,
0,0,서울헬스,,2001-12-03,,189616.142056546,442201.740263751,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1995-05-31,,153-800,0,,서울특별시 금천구 가산동 43-1,,CDFH3301061995000001,,3170000,사립,서울특별시 금천구 벚꽃로38길 5  (가산동),,03,폐업,,,
,1238,영헬스,,2012-03-19,,191159.180591703,438761.69556039,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2012-03-19 17:59:50,,1995-09-12,187.09,153-864,,,서울특별시 금천구 시흥동 991-21,,CDFH3301061995000002,,3170000,사립,서울특별시 금천구 시흥대로51길 15  (시흥동),,03,폐업,,,
,284,세 기,,2006-11-30,,191572.621405244,439739.723770827,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2006-11-30 11:35:43,,1997-03-13,,153-854,,,서울특별시 금천구 시흥동 803,,CDFH3301061997000001,,3170000,사립,서울특별시 금천구 독산로40길 10  (시흥동),,03,폐업,,,
,,킴즈헬스크럽,,2005-12-31,,191178.234529247,439242.153663904,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2006-01-18 17:52:23,,1997-10-22,,153-857,,,서울특별시 금천구 시흥동 882-50,,CDFH3301061997000002,,3170000,사립,서울특별시 금천구 시흥대로62길 9  (시흥동),,03,폐업,,,
0,0,킹헬스,,1999-09-07,,190600.511302284,441271.030355361,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1998-12-18,,153-813,0,,서울특별시 금천구 독산동 297-1,,CDFH3301061998000002,,3170000,사립,서울특별시 금천구 가산로 85  (독산동),,03,폐업,,,
,3172,우리스포렉스,,2024-07-09,,191227.422279603,440607.715344151,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:10:32,,1999-04-23,234.23,153-821,,,서울특별시 금천구 독산동 1023-1,,CDFH3301061999000001,,3170000,사립,서울특별시 금천구 독산로 233 (독산동),,03,폐업,,,
,,정호보디빌딩(헬스),,2011-07-22,,191583.371596955,438589.345978164,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2011-07-22 12:28:11,,1999-05-17,195.1,153-860,,,서울특별시 금천구 시흥동 922-36,,CDFH3301061999000002,,3170000,사립,서울특별시 금천구 독산로 24  (시흥동),,03,폐업,,,
,,대성헬스,,2004-01-06,,190938.908460621,440702.35714639,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2004-01-09 11:47:30,,1999-05-25,,153-821,,,서울특별시 금천구 독산동 1012-15,,CDFH3301061999000003,,3170000,사립,서울특별시 금천구 시흥대로 392  (독산동),,03,폐업,,,
0,0,극동헬스,,2001-07-03,,191305.214540711,438924.133608211,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1999-08-17,,153-858,0,,서울특별시 금천구 시흥동 891,,CDFH3301061999000004,,3170000,사립,서울특별시 금천구 시흥대로52길 24  (시흥동),,03,폐업,,,
0,0,박산남여헬스크럽,,2000-11-03,,191547.796792521,436997.075839023,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1999-09-04,,153-862,0,,서울특별시 금천구 시흥동 971-6,,CDFH3301061999000005,,3170000,사립,서울특별시 금천구 시흥대로2가길 6  (시흥동),,03,폐업,,,
,,광장남여헬스,,2004-03-08,,191820.009521133,438738.330161599,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2004-03-08 11:06:53,,1999-09-30,,153-859,,,서울특별시 금천구 시흥동 910-5,,CDFH3301061999000006,,3170000,사립,서울특별시 금천구 금하로24길 4  (시흥동),,03,폐업,,,
0,0,골든헬스,,2002-04-10,,191373.87073798,440333.277000272,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,1999-12-20,,153-831,0,,서울특별시 금천구 독산동 1041-35,,CDFH3301061999000007,,3170000,사립,서울특별시 금천구 독산로64길 13  (독산동),,03,폐업,,,
,982,코리아헬스크럽,,2006-10-13,,191290.582375374,440402.04012719,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2006-10-13 10:20:05,,2000-05-18,,153-831,1,,서울특별시 금천구 독산동 1038-28,,CDFH3301062000000001,,3170000,사립,서울특별시 금천구 독산로 210  (독산동),,03,폐업,,,
,1239,미진헬스크럽,,2024-07-09,,191636.908720079,438913.547879145,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:11:06,,2000-05-23,178.2,153-855,,,서울특별시 금천구 시흥동 837-38,,CDFH3301062000000002,,3170000,사립,서울특별시 금천구 독산로 56 (시흥동),,03,폐업,,,
,2219,참헬스+알파,,2007-07-20,,190884.217439451,439217.962520273,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2007-07-20 13:31:18,,2000-12-01,,153-839,1,,서울특별시 금천구 시흥동 114-2 2층,,CDFH3301062000000005,,3170000,사립,"서울특별시 금천구 시흥대로63길 33  (시흥동,2층)",,03,폐업,,,
0,0,킹 헬스크럽,,2001-12-03,,190600.511302284,441271.030355361,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2003-02-06 13:43:32,,2001-02-28,,153-813,0,,서울특별시 금천구 독산동 297-1,,CDFH3301062001000001,,3170000,사립,서울특별시 금천구 가산로 85  (독산동),,03,폐업,,,
,500,금천남부 새마을금고헬스,,2008-03-25,,191449.457760724,437622.231268027,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2008-03-25 13:53:44,,2001-03-29,,153-861,1,,서울특별시 금천구 시흥동 954-35,,CDFH3301062001000002,,3170000,사립,서울특별시 금천구 시흥대로20길 5  (시흥동),,03,폐업,,,
,,킹헬스클럽,,2003-02-24,,190600.511302284,441271.030355361,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2003-12-01 15:51:37,,2001-08-28,,153-813,,,서울특별시 금천구 독산동 297-1,,CDFH3301062001000004,,3170000,사립,서울특별시 금천구 가산로 85  (독산동),,03,폐업,,,
,,스피드헬스,,2003-08-01,,191305.214540711,438924.133608211,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2003-08-01 09:08:47,,2001-12-04,,153-858,,,서울특별시 금천구 시흥동 891,,CDFH3301062001000005,,3170000,사립,서울특별시 금천구 시흥대로52길 24  (시흥동),,03,폐업,,,
,2519,아메리칸휘트니스,,2024-07-09,,191389.242624397,441740.622288466,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:12:00,,2001-01-16,180,153-823,,,서울특별시 금천구 독산동 962-47,,CDFH3301062001000006,,3170000,사립,서울특별시 금천구 독산로 347 (독산동),,03,폐업,,,
,2189,JS휘트니스클럽,,2018-06-19,,191428.591745491,437689.38449215,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2018-06-19 17:20:11,,2002-01-14,437.85,153-861,,,서울특별시 금천구 시흥동 954-21,,CDFH3301062002000002,,3170000,사립,서울특별시 금천구 시흥대로 82  (시흥동),,03,폐업,,,
,1085,쉬리여성헬스,,2003-10-10,,191185.783159464,441144.990264177,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2005-12-21 17:25:18,,2002-04-24,,153-807,,,서울특별시 금천구 독산동 165-3,,CDFH3301062002000003,,3170000,사립,서울특별시 금천구 독산로85길 35  (독산동),,03,폐업,,,
,3338,코리아헬스클럽2,,2007-01-22,,191389.027715691,441916.081648538,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2007-01-22 14:12:21,,2002-05-01,,153-823,1,,서울특별시 금천구 독산동 951-4,,CDFH3301062002000004,,3170000,사립,서울특별시 금천구 남부순환로 1372  (독산동),,03,폐업,,,
,881,코리아여성전용헬스클럽,,2007-11-01,,191986.703337779,438740.431992287,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2007-11-01 16:13:50,,2002-06-07,,153-843,1,,서울특별시 금천구 시흥동 251-3,,CDFH3301062002000005,,3170000,사립,서울특별시 금천구 탑골로 2  (시흥동),,03,폐업,,,
,,트라이조이헬스,,2003-08-29,,190878.547242333,441091.373561528,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2003-08-29 10:31:04,,2002-06-11,,153-806,,,서울특별시 금천구 독산동 152-6,,CDFH3301062002000006,,3170000,사립,서울특별시 금천구 시흥대로 429  (독산동),,03,폐업,,,
,,오렌지 헬스클럽,,2011-12-05,,,,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2012-10-17 14:53:18,,2002-06-28,261.5,153-844,,,서울특별시 금천구 시흥동 270-4,,CDFH3301062002000007,,3170000,사립,,,03,폐업,,,
,,머신,,2003-11-20,,190600.511302284,441271.030355361,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2005-11-10 14:50:23,,2002-09-05,,153-813,,,서울특별시 금천구 독산동 297-1 미성빌딩  3층,,CDFH3301062002000008,,3170000,사립,"서울특별시 금천구 가산로 85  (독산동,미성빌딩  3층)",,03,폐업,,,
,967,골드헬스,,2024-07-09,,191320.048882076,438776.690084288,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:12:29,,2002-10-17,198,153-858,,,서울특별시 금천구 시흥동 903-12,,CDFH3301062002000010,,3170000,사립,서울특별시 금천구 시흥대로50길 12-6 (시흥동),,03,폐업,,,
,,뉴금천스포츠센터,,2003-12-15,,,,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2003-12-15 16:04:43,,2002-11-21,,153-030,,,서울특별시 금천구 시흥동 0-0 시흥동8-17,,CDFH3301062002000011,,3170000,사립,,,03,폐업,,,
,98,쉬리여성헬스클럽,,2004-07-14,,191589.19755097,438843.804103137,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2005-03-16 16:38:56,,2003-03-21,,153-858,,,서울특별시 금천구 시흥동 896-15 운형빌딩 4층,,CDFH3301062003000001,,3170000,사립,"서울특별시 금천구 독산로 49  (시흥동,운형빌딩 4층)",,03,폐업,,,
,1882,트라이조이,,2006-02-02,,190843.328669926,441205.086299156,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2006-02-02 16:11:35,,2003-08-29,,153-806,1,,서울특별시 금천구 독산동 149-51,,CDFH3301062003000003,,3170000,사립,서울특별시 금천구 시흥대로139길 14  (독산동),,03,폐업,,,
,1774,진휘트니스독산관,,2009-02-06,,190938.908460621,440702.35714639,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2011-01-28 11:06:33,,2004-01-09,209,153-821,,,서울특별시 금천구 독산동 1012-15,,CDFH3301062004000001,,3170000,사립,서울특별시 금천구 시흥대로 392  (독산동),,03,폐업,,,02-3663-3625
,,진성헬스,,2007-11-07,,,,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2007-11-09 11:45:34,,2004-06-24,,153-010,,,서울특별시 금천구 독산동 1095.한신상가4층,,CDFH3301062004000002,,3170000,사립,,,03,폐업,,,
,190393,라이온스 휘트니스,,2010-04-13,,189538.020935968,441982.427934953,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2010-04-13 16:45:07,,2005-07-14,,153-786,,,서울특별시 금천구 가산동 371-28 우림라이온스밸리A동 303-308호,,CDFH3301062005000001,,3170000,사립,"서울특별시 금천구 가산디지털1로 168  (가산동,우림라이온스밸리A동 303-308호)",,03,폐업,,,20260737
,174,에이스휘트니스,,2012-05-11,,189417.708595762,442309.174987731,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2012-05-14 08:53:53,,2005-08-01,173.7,153-803,,,서울특별시 금천구 가산동 470-5 에이스테크노타워10차 B1,,CDFH3301062005000002,,3170000,사립,"서울특별시 금천구 가산디지털1로 196  (가산동,에이스테크노타워10차 B1)",,03,폐업,,,
,1105,쉬리 여성전용 헬스클럽,,2024-07-09,,191589.19755097,438843.804103137,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:13:08,,2005-09-29,98,153-858,,,서울특별시 금천구 시흥동 896-15,,CDFH3301062005000004,,3170000,사립,서울특별시 금천구 독산로 49 (시흥동),08630,03,폐업,,,
,113864,금천헬스클럽,58,2010-04-27,,190232.47138241,440016.250106997,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2010-04-28 13:51:16,,2006-02-14,,153-817,1,,서울특별시 금천구 독산동 711-2 상가 지하1층,,CDFH3301062006000001,8,3170000,사립,"서울특별시 금천구 벚꽃로 73  (독산동,상가 지하1층)",,03,폐업,,,
3,,헬스나라,,2007-03-20,,,,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2007-03-20 17:05:41,,2006-03-07,,153-030,1,,서울특별시 금천구 시흥동 985-12 신라상가 지층1호,,CDFH3301062006000002,,3170000,사립,,,03,폐업,,,
,,화중커브스독산1클럽,,2010-11-15,,190704.904312713,440940.384414334,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2010-11-15 14:31:57,,2007-01-15,160,153-813,1,,서울특별시 금천구 독산동 295-10 4층,,CDFH3301062007000001,,3170000,사립,"서울특별시 금천구 두산로 71  (독산동,4층)",,03,폐업,,,32813030
,,현대헬스클럽,,2013-12-02,,190232.47138241,440016.250106997,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2013-12-02 13:53:06,,2007-02-14,119,153-758,,,서울특별시 금천구 독산동 711-2 금천현대아파트상가내,,CDFH3301062007000004,,3170000,사립,"서울특별시 금천구 벚꽃로 73  (독산동,금천현대아파트상가내)",,03,폐업,,,
,2733,W-fitness care & golf,,2012-04-06,,189997.455663258,441687.841171831,체력단련장업,2026-04-28 22:31:39,I,03,폐업,0,2012-04-09 13:17:46,,2007-03-14,153.8,153-801,4,,서울특별시 금천구 가산동 60-27,,CDFH3301062007000005,,3170000,사립,서울특별시 금천구 디지털로 188  (가산동),,03,폐업,,,02-2081-0940
,,뉴금천 휘트니스3,,2024-07-09,,191919.01270594,440127.175851359,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:13:36,,2007-03-29,167,153-785,,,서울특별시 금천구 시흥동 5-13,,CDFH3301062007000006,,3170000,사립,서울특별시 금천구 독산로50길 89 (시흥동),08563,03,폐업,,,
,,주재영휘트니스,,2011-01-10,,191222.866841291,440576.815837663,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2011-01-28 10:53:18,,2007-04-25,220,153-821,,,서울특별시 금천구 독산동 1023-4,,CDFH3301062007000007,,3170000,사립,서울특별시 금천구 독산로 229  (독산동),,03,폐업,,,
,,자이언트 헬스,,2013-04-10,,190938.908460621,440702.35714639,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2013-04-10 21:04:37,,2009-02-06,209,153-821,,,서울특별시 금천구 독산동 1012-15 4층,,CDFH3301062009000001,,3170000,사립,"서울특별시 금천구 시흥대로 392  (독산동,4층)",,03,폐업,,,
,,거봉 휘트니스,0,2024-07-09,,191373.87073798,440333.277000272,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2024-07-09 11:14:04,,2009-11-04,164,153-831,,0,"서울특별시 금천구 독산동 1041-35 3,4층",,CDFH3301062009000003,0,3170000,사립,"서울특별시 금천구 독산로64길 13 (독산동,3,4층)",,03,폐업,,,
,,워너비 짐,0,2019-03-22,,189978.050925581,440363.954453659,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2019-03-25 16:53:28,,2010-10-13,338,153-023,,0,서울특별시 금천구 가산동 685,,CDFH3301062010000003,0,3170000,사립,서울특별시 금천구 범안로 1130 (가산동),,03,폐업,,,26242388
1,,골든 짐 휘트니스,0,2015-12-18,,191222.866841291,440576.815837663,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2015-12-18 16:55:34,,2011-01-10,134,153-821,1,0,서울특별시 금천구 독산동 1023-4,,CDFH3301062011000001,0,3170000,사립,서울특별시 금천구 독산로 229 (독산동),,03,폐업,,,
,,마이오 휘트니스,0,2014-04-01,,191368.522097415,438529.363086443,체력단련장업,2026-04-28 22:31:39,I,03,폐업,,2014-04-01 15:13:14,,2011-04-06,340,153-858,1,0,서울특별시 금천구 시흥동 904-22,,CDFH3301062011000002,0,3170000,사립,"서울특별시 금천구 시흥대로 164, 지하1층 (시흥동)",,03,폐업,,,
