사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
지에스25 장안성광점,2019-06-12,205652.39234463,451231.787666259,2026-04-26 22:00:57,I,03,폐업,2019-06-12 15:04:33,,2019-04-15,,서울특별시 동대문구 장안동 417번지 14호 평산하우스,PHMH320193050034087500012,3050000,"서울특별시 동대문구 천호대로83길 23 (장안동, 평산하우스)",02636,03,폐업,,,,
세븐일레븐 아이클래스청계점,2023-02-28,202443.646853331,452049.159239192,2026-04-26 22:00:57,I,03,폐업,2023-02-28 14:29:50,,2019-04-26,,서울특별시 동대문구 용두동 255번지 49호 청계 한양아이클래스 101호,PHMH320193050034087500013,3050000,"서울특별시 동대문구 청계천로 461, 청계 한양아이클래스 1층 101호 (용두동)",02587,03,폐업,,,,
씨유 답십리대림점,2024-04-17,205661.548238672,452069.966457997,2026-04-26 22:00:57,I,03,폐업,2024-04-17 16:30:23,,2019-04-30,,"서울특별시 동대문구 답십리동 765번지 대원빌딩, 1층",PHMH320193050034087500014,3050000,"서울특별시 동대문구 한천로 107-3, 대원빌딩 1층 (답십리동)",02610,03,폐업,,,,
지에스(GS)25 회기자인엠(M)점,2020-07-03,204947.656544513,454375.457103592,2026-04-26 22:00:57,I,03,폐업,2020-07-03 14:08:58,,2019-05-13,,서울특별시 동대문구 이문동 341번지 15호 자인M TOWER 101호,PHMH320193050034087500016,3050000,"서울특별시 동대문구 이문로 47, 자인M TOWER 101호 (이문동)",02452,03,폐업,,,,
미니스톱 장안본점,2022-09-01,206176.474483153,452582.014471899,2026-04-26 22:00:57,I,03,폐업,2022-09-01 14:00:57,,2019-05-29,,서울특별시 동대문구 장안동 298번지 14호 1층 4호,PHMH320193050034087500018,3050000,"서울특별시 동대문구 장한로31길 20, 1층 4호 (장안동)",02527,03,폐업,,,,
지에스25 장안 이편한점,2020-05-20,206118.787237035,451227.503125905,2026-04-26 22:00:57,I,03,폐업,2020-05-20 15:53:56,,2019-06-21,,서울특별시 동대문구 장안동 443번지 13호,PHMH320193050034087500020,3050000,서울특별시 동대문구 천호대로93길 41 (장안동),02642,03,폐업,,,,
씨유휘경SK뷰점,2020-12-28,205767.03955066,454592.910090539,2026-04-26 22:00:57,I,03,폐업,2020-12-28 13:25:43,,2019-07-24,,서울특별시 동대문구 휘경동 128번지 12호 휘경SK VIEW 아파트 상가동 107호,PHMH320193050034087500023,3050000,"서울특별시 동대문구 휘경로 60, 상가동 107호 (휘경동, 휘경SK VIEW 아파트)",02434,03,폐업,,,,
(주)코리아세븐 동대문외대앞역점,2024-11-15,205524.323420961,454787.299189399,2026-04-26 22:00:59,I,03,폐업,2024-11-15 16:10:08,,2019-08-06,,서울특별시 동대문구 이문동 82번지 13호,PHMH320193050034087500024,3050000,서울특별시 동대문구 휘경로 29-5 (이문동),02427,03,폐업,,,,
지에스25 장안성광점,2021-04-14,205652.39234463,451231.787666259,2026-04-26 22:00:57,I,03,폐업,2021-04-14 16:00:26,,2019-08-08,,서울특별시 동대문구 장안동 417번지 14호 평산하우스,PHMH320193050034087500025,3050000,"서울특별시 동대문구 천호대로83길 23, 1층 (장안동, 평산하우스)",02636,03,폐업,,,,
지에스25 신이문대림점,2022-05-18,205623.059132399,455899.982370316,2026-04-26 22:00:57,I,03,폐업,2022-05-18 15:57:32,,2019-08-23,,"서울특별시 동대문구 이문동 225번지 2호 이문e편한세상아파트 101호, 102호  상가1동",PHMH320193050034087500026,3050000,"서울특별시 동대문구 이문로54길 46, 이문e편한세상아파트 상가1동 1층 101호, 102호 (이문동)",02407,03,폐업,,,,
씨유 장안동국점,2024-09-09,206461.164033582,452934.170164945,2026-04-26 22:00:57,I,03,폐업,2024-09-10 13:59:58,,2019-09-02,,서울특별시 동대문구 장안동 318번지 11호 1층,PHMH320193050034087500028,3050000,"서울특별시 동대문구 장한로28가길 122-10, 1층 (장안동)",02519,03,폐업,,,,
지에스25(GS25)신설으뜸점,2022-09-28,202228.865973884,452515.112988281,2026-04-26 22:00:57,I,03,폐업,2022-09-28 16:59:10,,2019-09-27,,서울특별시 동대문구 신설동 102번지 4호 1층,PHMH320193050034087500030,3050000,"서울특별시 동대문구 왕산로2길 34, 1층 (신설동)",02582,03,폐업,,,,
지에스25  제기타운점,2024-06-14,203329.607071525,454092.898622518,2026-04-26 22:00:57,I,03,폐업,2024-06-17 09:56:36,,2019-10-30,,서울특별시 동대문구 제기동 122번지 418호 1층  좌측호,PHMH320193050034087500033,3050000,"서울특별시 동대문구 고산자로56길 34, 1층 좌측호 (제기동)",02466,03,폐업,,,,
지에스25 답십리한천로점,2023-09-15,205806.63009664,452671.744951142,2026-04-26 22:00:57,I,03,폐업,2023-09-15 17:15:20,,2019-11-20,,서울특별시 동대문구 답십리동 1번지 548호,PHMH320193050034087500037,3050000,서울특별시 동대문구 한천로37길 19 (답십리동),02535,03,폐업,,,,
지에스25  청량대일점,2020-12-04,203743.598607972,452993.535471829,2026-04-26 22:00:57,I,03,폐업,2020-12-04 10:47:35,,2019-11-21,,서울특별시 동대문구 전농동 620번지 70호,PHMH320193050034087500038,3050000,서울특별시 동대문구 왕산로 178 (전농동),02559,03,폐업,,,,
씨유 성북동선점,2015-01-29,201681.740220694,454132.914886122,2026-04-26 22:00:55,I,03,폐업,2015-01-30 17:57:22,,2012-11-06,136-052,서울특별시 성북구 동선동2가 172번지,PHMH320123070034087500021,3070000,서울특별시 성북구 보문로30길 46 (동선동2가),,03,폐업,,,,02-922-1253
GS25 성북성신점,2014-01-09,201511.523406151,454283.483494253,2026-04-26 22:00:55,I,03,폐업,2014-01-23 13:08:44,,2012-11-06,136-051,서울특별시 성북구 동선동1가 54번지,PHMH320123070034087500022,3070000,서울특별시 성북구 보문로34길 45 (동선동1가),,03,폐업,,,,02-923-2530
GS25 성북동소문점,2016-05-26,200845.71683521,454308.575029999,2026-04-26 22:00:55,I,03,폐업,2016-05-30 08:48:04,,2012-11-06,136-034,서울특별시 성북구 동소문동4가 103번지 17호,PHMH320123070034087500024,3070000,서울특별시 성북구 동소문로13가길 52 (동소문동4가),02832,03,폐업,,,,02-921-5122
GS25 삼선SK점,2015-05-26,200958.804987758,453889.562150121,2026-04-26 22:00:55,I,03,폐업,2015-05-26 16:19:41,,2012-11-06,136-043,서울특별시 성북구 삼선동3가 116번지,PHMH320123070034087500025,3070000,서울특별시 성북구 삼선교로16길 35 (삼선동3가),,03,폐업,,,,02-747-5945
GS25 성북미소점,2013-07-25,203232.730879758,456684.014045672,2026-04-26 22:00:55,I,03,폐업,2013-07-25 11:32:04,,2012-11-06,136-130,서울특별시 성북구 하월곡동 225번지 9호,PHMH320123070034087500027,3070000,서울특별시 성북구 오패산로16가길 99 (하월곡동),,03,폐업,,,,02-909-5349
세븐일레븐 광운대입구점,2019-05-16,204910.67242982,457150.189525873,2026-04-26 22:00:55,I,03,폐업,2019-05-16 14:33:48,,2012-11-08,,서울특별시 성북구 장위동 119번지 2호 영신교회,PHMH320123070034087500029,3070000,"서울특별시 성북구 장위로 190, 영신교회 (장위동)",02774,03,폐업,,,,070-3214-6032
미니스톱 동선점,2013-08-05,201296.769406153,454926.457932808,2026-04-26 22:00:55,I,03,폐업,2013-08-05 14:49:59,,2012-11-08,136-055,서울특별시 성북구 동선동5가 146번지 3호,PHMH320123070034087500031,3070000,서울특별시 성북구 아리랑로 44 (동선동5가),,03,폐업,,,,02-923-9307
미니스톱 안암역점,2017-12-29,202579.772187694,453795.286810516,2026-04-26 22:00:55,I,03,폐업,2017-12-29 11:48:07,,2012-11-08,136-075,서울특별시 성북구 안암동5가 100번지 9호,PHMH320123070034087500032,3070000,서울특별시 성북구 인촌로 95 (안암동5가),02842,03,폐업,,,,02-929-2980
GS25 성북삼선점,2016-08-31,201399.42894153,453983.958520083,2026-04-26 22:00:55,I,03,폐업,2016-08-31 16:36:29,,2012-11-08,136-045,서울특별시 성북구 삼선동5가 257번지,PHMH320123070034087500033,3070000,서울특별시 성북구 삼선교로24길 44-1 (삼선동5가),02862,03,폐업,,,,02-923-5914
GS25 월곡영광점,2014-04-03,203319.551117001,455870.940940499,2026-04-26 22:00:55,I,03,폐업,2014-04-03 17:33:12,,2012-11-08,136-130,서울특별시 성북구 하월곡동 59번지 2호,PHMH320123070034087500034,3070000,서울특별시 성북구 오패산로10길 30 (하월곡동),,03,폐업,,,,02-942-2524
씨스페이스 장위점,2021-11-30,204230.618248711,456838.52857962,2026-04-26 22:00:55,I,03,폐업,2021-12-01 17:01:25,,2012-11-08,136-833,서울특별시 성북구 장위동 238번지 198호,PHMH320123070034087500035,3070000,서울특별시 성북구 장월로 89-1 (장위동),02756,03,폐업,,,,02-3292-1999
CU 성북장위점,2018-08-02,205059.681711154,456971.575526899,2026-04-26 22:00:55,I,03,폐업,2018-08-02 14:41:09,,2012-11-08,136-826,서울특별시 성북구 장위3동 33번지 19호,PHMH320123070034087500036,3070000,서울특별시 성북구 한천로 635 (장위동),02774,03,폐업,,,,02-917-2469
미니스톱 종암SK점,2014-04-22,202943.568072084,455464.27071175,2026-04-26 22:00:55,I,03,폐업,2014-04-22 16:44:37,,2012-11-08,136-864,서울특별시 성북구 종암동 3번지 679호,PHMH320123070034087500037,3070000,서울특별시 성북구 종암로28길 38 (종암동),,03,폐업,,,,02-941-7330
GS25 정릉시티점,2016-06-30,200765.49762331,456541.983878197,2026-04-26 22:00:55,I,03,폐업,2016-06-30 11:29:38,,2012-11-08,136-849,서울특별시 성북구 정릉동 266번지 179호,PHMH320123070034087500038,3070000,서울특별시 성북구 보국문로18길 12 (정릉동),02717,03,폐업,,,,02-909-3231
GS25 성북시네마,2018-02-22,201394.713957557,454544.984917895,2026-04-26 22:00:55,I,03,폐업,2018-02-22 11:18:02,,2012-11-09,136-054,서울특별시 성북구 동선동4가 7번지,PHMH320123070034087500041,3070000,서울특별시 성북구 아리랑로 4 (동선동4가),02829,03,폐업,,,,02-924-7497
(주)씨스페이시스 종암1점,2018-04-17,202964.017087364,455119.576408015,2026-04-26 22:00:58,I,03,폐업,2018-04-17 17:17:52,,2012-11-09,136-861,서울특별시 성북구 종암동 68번지 1호,PHMH320123070034087500042,3070000,서울특별시 성북구 종암로19길 7 (종암동),02810,03,폐업,,,,02-926-5451
CU 성신여대점,2019-06-25,201311.058682112,454485.250976351,2026-04-26 22:00:55,I,03,폐업,2019-06-25 13:31:08,,2012-11-09,136-036,서울특별시 성북구 동소문동6가 116번지 117-1,PHMH320123070034087500044,3070000,서울특별시 성북구 동소문로 93 (동소문동6가),02830,03,폐업,,,,02-922-1017
㈜지에스리테일 지에스25 고대사랑점,2014-04-04,202381.472866174,453745.56928222,2026-04-26 22:00:58,I,03,폐업,2014-04-14 10:20:55,,2012-11-09,136-075,서울특별시 성북구 안암동5가 126번지 83호,PHMH320123070034087500048,3070000,서울특별시 성북구 인촌로 76 (안암동5가),,03,폐업,,,,02-929-9465
씨유 국민대후문점 다이소 국민대점,2015-06-24,199883.860135693,456384.737728758,2026-04-26 22:00:55,I,03,폐업,2015-06-24 17:45:44,,2012-11-09,136-854,서울특별시 성북구 정릉동 884번지 1호,PHMH320123070034087500051,3070000,서울특별시 성북구 정릉로9길 26 (정릉동),,03,폐업,,,,02-943-8335
CU 한성대역점,2024-12-11,200413.717624085,454043.872763733,2026-04-26 22:00:55,I,03,폐업,2024-12-12 10:09:26,,2012-11-09,136-023,서울특별시 성북구 성북동1가 35번지 32호,PHMH320123070034087500052,3070000,서울특별시 성북구 성북로 5 (성북동1가),02880,03,폐업,,,,02-764-6895
GS25 한진본점,2016-05-09,200841.726990037,454721.505180141,2026-04-26 22:00:55,I,03,폐업,2016-05-09 14:21:54,,2012-11-09,136-753,서울특별시 성북구 돈암동 609번지 1호 한진스포츠상가동 지하4층 5107호,PHMH320123070034087500053,3070000,"서울특별시 성북구 성북로4길 52 (돈암동, 한진스포츠상가동 지하4층 5107호)",02831,03,폐업,,,,02-924-0265
GS25 정릉본점,2021-02-01,200399.19683135,456451.634692881,2026-04-26 22:00:55,I,03,폐업,2021-02-01 10:31:29,,2012-11-09,,서울특별시 성북구 정릉동 704번지 23호,PHMH320123070034087500055,3070000,서울특별시 성북구 솔샘로 32 (정릉동),02709,03,폐업,,,,02-912-3004
세븐일레븐 종암고대점,2022-04-14,203076.939418852,454483.543109637,2026-04-26 22:00:55,I,03,폐업,2022-04-14 09:50:51,,2012-11-12,136-860,서울특별시 성북구 종암동 23번지 59호,PHMH320123070034087500056,3070000,서울특별시 성북구 북악산로 1059 (종암동),02811,03,폐업,,,,070-4116-6207
세븐일레븐 석관예술길점,2017-08-14,205268.579949817,455757.982539376,2026-04-26 22:00:55,I,03,폐업,2017-08-14 18:00:41,,2012-11-12,136-819,서울특별시 성북구 석관동 261번지 73호,PHMH320123070034087500057,3070000,서울특별시 성북구 화랑로32길 161 (석관동),02788,03,폐업,,,,02-6448-1544
GS25 성북중앙점,2022-06-30,202837.30298056,455355.42798672,2026-04-26 22:00:55,I,03,폐업,2022-12-26 16:23:05,,2012-11-12,136-863,서울특별시 성북구 종암동 83번지 3호,PHMH320123070034087500061,3070000,서울특별시 성북구 종암로21길 47 (종암동),02803,03,폐업,,,,02-923-2788
CU 월곡두산점,2018-06-08,203318.127254872,456078.982123486,2026-04-26 22:00:55,I,03,폐업,2018-06-08 14:03:25,,2012-11-12,136-777,"서울특별시 성북구 하월곡동 222번지 두산위브상가  129,1호",PHMH320123070034087500062,3070000,서울특별시 성북구 오패산로 46 (하월곡동),02750,03,폐업,,,,02-917-1348
미니스톱 상월곡역점,2018-12-11,204440.65682805,456126.739292132,2026-04-26 22:00:55,I,03,폐업,2018-12-11 11:36:47,,2012-11-12,136-820,서울특별시 성북구 석관동 341번지 16호 수정빌딩 1층,PHMH320123070034087500063,3070000,서울특별시 성북구 화랑로 186 (석관동),02791,03,폐업,,,,02-6348-0830
GS25 성북석관점,2016-05-11,205218.988065219,456220.331943809,2026-04-26 22:00:55,I,03,폐업,2016-05-11 16:38:48,,2012-11-12,136-815,서울특별시 성북구 석관동 301번지 8호,PHMH320123070034087500065,3070000,서울특별시 성북구 돌곶이로 46 (석관동),02785,03,폐업,,,,02-959-5788
바이더웨이(서경대점),2014-10-21,201091.094160075,456600.715127949,2026-04-26 22:00:55,I,03,폐업,2014-10-21 14:33:56,,2012-11-12,136-849,서울특별시 성북구 정릉동 266번지 428호,PHMH320123070034087500066,3070000,서울특별시 성북구 서경로 99 (정릉동),,03,폐업,,,,02-910-8947
GS25 안암학사,2015-09-15,202789.692329185,454049.551940162,2026-04-26 22:00:55,I,03,폐업,2015-09-15 18:08:17,,2012-11-12,136-701,서울특별시 성북구 안암동5가 1번지 2호 안암학사B1,PHMH320123070034087500068,3070000,서울특별시 성북구 안암로 145 (안암동5가),02841,03,폐업,,,,02-929-6729
CU 성신로데오점,2020-05-27,201505.037437192,454350.356969149,2026-04-26 22:00:55,I,03,폐업,2020-05-27 17:26:00,,2012-11-12,136-051,서울특별시 성북구 동선동1가 28번지,PHMH320123070034087500070,3070000,서울특별시 성북구 동소문로20길 29-20 (동선동1가),02845,03,폐업,,,,02-921-5244
GS25 고대우신향점,2020-11-27,202665.667403274,453588.47024592,2026-04-26 22:00:55,I,03,폐업,2020-11-27 14:53:58,,2012-11-13,136-075,서울특별시 성북구 안암동5가 85번지 11호,PHMH320123070034087500071,3070000,서울특별시 성북구 안암로 99 (안암동5가),02856,03,폐업,,,,02-929-1122
세븐일레븐 성신여대정문점,2015-05-27,201728.078154111,454358.236738995,2026-04-26 22:00:55,I,03,폐업,2015-05-27 09:42:53,,2012-11-13,136-053,서울특별시 성북구 동선동3가 234번지,PHMH320123070034087500072,3070000,서울특별시 성북구 보문로34나길 3 (동선동3가),,03,폐업,,,,02-921-1173
GS25 장위점,2016-07-14,,,2026-04-26 22:00:55,I,03,폐업,2016-07-15 10:00:50,,2012-11-13,136-833,서울특별시 성북구 장위동 201번지 1호,PHMH320123070034087500073,3070000,서울특별시 성북구 장월로 155-1 (장위동),02761,03,폐업,,,,02-943-1125
CU 성북안암점,2017-10-13,202575.410802199,453852.098211637,2026-04-26 22:00:55,I,03,폐업,2017-10-13 13:22:40,,2012-11-13,136-075,서울특별시 성북구 안암동5가 12번지 74호,PHMH320123070034087500075,3070000,서울특별시 성북구 인촌로27길 14 (안암동5가),02842,03,폐업,,,,02-922-7352
씨유 성북종암점,2013-08-12,203104.711247782,454508.901863913,2026-04-26 22:00:55,I,03,폐업,2013-08-12 15:47:11,,2012-11-13,136-860,서울특별시 성북구 종암동 25번지 68호,PHMH320123070034087500076,3070000,서울특별시 성북구 종암로 29 (종암동),,03,폐업,,,,02-927-7758
세븐일레븐 성북성신점,2019-10-22,201776.34301324,454481.293785725,2026-04-26 22:00:55,I,03,폐업,2019-10-22 15:49:08,,2012-11-13,136-053,서울특별시 성북구 동선동3가 212번지 1호,PHMH320123070034087500077,3070000,서울특별시 성북구 보문로34다길 31 (동선동3가),02844,03,폐업,,,,
코리아세븐 성북삼선동점,2016-08-09,201252.616507913,454191.018333473,2026-04-26 22:00:55,I,03,폐업,2016-08-09 13:56:57,,2012-11-13,136-044,서울특별시 성북구 삼선동4가 333번지 1호,PHMH320123070034087500078,3070000,서울특별시 성북구 보문로 181 (삼선동4가),02861,03,폐업,,,,02-953-5998
CU 성북정릉점,2020-01-23,200364.670864881,456310.306508321,2026-04-26 22:00:55,I,03,폐업,2020-01-23 17:15:14,,2012-11-13,,서울특별시 성북구 정릉동 670번지 46호,PHMH320123070034087500079,3070000,서울특별시 성북구 솔샘로5길 1 (정릉동),02708,03,폐업,,,,02-942-1300
CU 정릉4동점,2020-06-17,200690.314159871,456534.449923178,2026-04-26 22:00:55,I,03,폐업,2020-06-17 15:46:27,,2012-11-13,,서울특별시 성북구 정릉동 284번지 16호,PHMH320123070034087500080,3070000,서울특별시 성북구 보국문로 77 (정릉동),02709,03,폐업,,,,02-941-1448
세븐일레븐 성북동일하이빌점,2018-11-27,200959.328151281,454329.559854411,2026-04-26 22:00:55,I,03,폐업,2018-11-27 11:06:43,,2012-11-13,136-034,서울특별시 성북구 동소문동4가 120번지 동일하이빌상가  113호,PHMH320123070034087500081,3070000,"서울특별시 성북구 동소문로 55, 113호 (동소문동4가, 동일하이빌상가 )",02832,03,폐업,,,,070-7750-3631
바이더웨이 고대타운점,2016-12-31,202959.022803989,454519.439960139,2026-04-26 22:00:55,I,03,폐업,2017-01-02 17:41:27,,2012-11-13,136-860,서울특별시 성북구 종암동 33번지 14호,PHMH320123070034087500083,3070000,서울특별시 성북구 종암로3길 31 (종암동),02811,03,폐업,,,,02-921-4503
씨유 안암공원점,2014-09-11,201852.422297108,453629.327738927,2026-04-26 22:00:55,I,03,폐업,2014-09-11 17:46:32,,2012-11-14,136-073,서울특별시 성북구 안암동3가 29번지,PHMH320123070034087500084,3070000,서울특별시 성북구 인촌로10길 22 (안암동3가),,03,폐업,,,,070-4409-2455
씨유 정릉숭덕점,2015-10-01,201111.378531254,456034.270589622,2026-04-26 22:00:55,I,03,폐업,2015-10-01 15:26:25,,2012-11-14,136-846,서울특별시 성북구 정릉동 199번지 7호,PHMH320123070034087500085,3070000,서울특별시 성북구 정릉로27나길 1 (정릉동),02718,03,폐업,,,,02-909-1801
GS25 종암래미안,2023-10-18,202637.536723851,455541.762779395,2026-04-26 22:00:55,I,03,폐업,2023-10-18 16:35:37,,2012-11-14,136-863,서울특별시 성북구 종암동 80번지 3호,PHMH320123070034087500086,3070000,서울특별시 성북구 종암로27길 37 (종암동),02803,03,폐업,,,,02-922-5834
GS25 고대종암점,2014-09-26,202970.222162628,454426.590647262,2026-04-26 22:00:55,I,03,폐업,2014-09-26 17:05:47,,2012-11-14,136-860,서울특별시 성북구 종암동 31번지 46호,PHMH320123070034087500089,3070000,서울특별시 성북구 북악산로27길 14 (종암동),,03,폐업,,,,02-929-0567
GS25 고대안암점,2014-04-22,202530.288320465,453855.41335646,2026-04-26 22:00:55,I,03,폐업,2014-04-22 17:13:20,,2012-11-14,136-075,서울특별시 성북구 안암동5가 101번지 28호,PHMH320123070034087500090,3070000,서울특별시 성북구 개운사길 14 (안암동5가),,03,폐업,,,,02-922-8807
씨유 종암래미안점,2013-12-23,202672.454331248,455214.336582624,2026-04-26 22:00:58,I,03,폐업,2013-12-23 18:02:55,,2012-11-14,136-729,서울특별시 성북구 종암동 133번지,PHMH320123070034087500092,3070000,서울특별시 성북구 종암로23길 35 (종암동),,03,폐업,,,,02-923-5798
GS25 성북스테이트점,2017-01-25,202613.131792067,456022.34503858,2026-04-26 22:00:55,I,03,폐업,2017-01-25 15:04:57,,2012-11-14,136-130,서울특별시 성북구 하월곡동 88번지 64호 성북힐스테이트 101동 114호,PHMH320123070034087500093,3070000,"서울특별시 성북구 동소문로44길 43, 101동 114호 (하월곡동)",02733,03,폐업,,,,02-914-2073
세븐일레븐 한성대사랑점,2016-07-18,200734.728211224,453876.544064024,2026-04-26 22:00:55,I,03,폐업,2016-07-18 14:29:11,,2012-11-14,136-041,서울특별시 성북구 삼선동1가 103번지,PHMH320123070034087500094,3070000,서울특별시 성북구 삼선교로10길 16 (삼선동1가),02865,03,폐업,,,,02-766-8757
씨유 종암오거리점,2014-04-11,202672.464566046,455577.052598888,2026-04-26 22:00:55,I,03,폐업,2014-04-11 13:24:54,,2012-11-14,136-863,서울특별시 성북구 종암동 81번지,PHMH320123070034087500095,3070000,서울특별시 성북구 종암로27길 25-4 (종암동),,03,폐업,,,,02-953-7364
씨유 종암행복점,2016-03-04,202955.355601996,454640.897369819,2026-04-26 22:00:58,I,03,폐업,2016-03-04 15:28:26,,2012-11-14,136-860,서울특별시 성북구 종암동 34번지 6호,PHMH320123070034087500098,3070000,서울특별시 성북구 종암로5길 29 (종암동),02811,03,폐업,,,,02-926-4626
씨유 성북돈암점,2015-11-25,202403.554505565,455668.405695422,2026-04-26 22:00:55,I,03,폐업,2015-11-25 16:45:10,,2012-11-14,136-759,서울특별시 성북구 돈암동 631번지,PHMH320123070034087500099,3070000,서울특별시 성북구 정릉로 402-9 (돈암동),02801,03,폐업,,,,02-921-3034
GS25 정릉대우,2014-09-12,200939.886796965,455953.198277739,2026-04-26 22:00:55,I,03,폐업,2014-09-12 16:30:43,,2012-11-15,136-845,서울특별시 성북구 정릉동 413번지 16호,PHMH320123070034087500100,3070000,서울특별시 성북구 보국문로 14 (정릉동),,03,폐업,,,,02-911-2827
세븐일레븐 성북한성대역점,2019-04-24,200353.171552615,454105.589943469,2026-04-26 22:00:55,I,03,폐업,2019-04-24 14:41:40,,2012-11-15,136-023,서울특별시 성북구 성북동1가 42번지 2호 1층,PHMH320123070034087500101,3070000,서울특별시 성북구 성북로5길 2 (성북동1가),02880,03,폐업,,,,02-762-2623
GS25 고대타운점,2019-03-29,202565.041345705,453673.172604348,2026-04-26 22:00:55,I,03,폐업,2019-03-29 15:57:19,,2012-11-15,136-075,서울특별시 성북구 안암동5가 103번지 61호,PHMH320123070034087500102,3070000,서울특별시 성북구 인촌로24가길 7 (안암동5가),02856,03,폐업,,,,02-925-8198
씨유 정릉시장점,2015-09-01,200577.76405845,456363.874084307,2026-04-26 22:00:55,I,03,폐업,2015-09-01 17:30:46,,2012-11-15,136-850,서울특별시 성북구 정릉동 685번지 23호,PHMH320123070034087500104,3070000,서울특별시 성북구 솔샘로6길 37 (정릉동),02709,03,폐업,,,,02-941-0978
씨유 미아리고개점,2013-07-31,201789.798044009,455107.721251606,2026-04-26 22:00:55,I,03,폐업,2013-08-05 14:47:54,,2012-11-15,136-890,서울특별시 성북구 돈암동 48번지 84호,PHMH320123070034087500105,3070000,서울특별시 성북구 동소문로 179-20 (돈암동),,03,폐업,,,,02-928-7479
씨유 성북보문점,2013-11-21,201839.773351352,453106.531159636,2026-04-26 22:00:55,I,03,폐업,2013-11-21 16:04:08,,2012-11-15,136-087,서울특별시 성북구 보문동7가 28번지 1층,PHMH320123070034087500107,3070000,서울특별시 성북구 보문로13길 8 (보문동7가),,03,폐업,,,,02-922-8055
CU 종암SK점,2018-04-23,203135.08263248,455367.942341215,2026-04-26 22:00:58,I,03,폐업,2018-04-23 16:58:14,,2012-11-15,136-864,서울특별시 성북구 종암동 102번지 115호,PHMH320123070034087500108,3070000,서울특별시 성북구 종암로24가길 22 (종암동),02797,03,폐업,,,,02-919-1112
㈜바이더웨이 성북길음점,2015-04-24,202353.894301223,456019.210100392,2026-04-26 22:00:58,I,03,폐업,2016-05-20 11:32:43,,2012-11-16,136-800,서울특별시 성북구 길음동 518번지 12호,PHMH320123070034087500113,3070000,서울특별시 성북구 동소문로43길 1 (길음동),02732,03,폐업,,,,02-985-5072
㈜바이더웨이 한성대역점,2016-05-26,200503.350103623,453963.213362937,2026-04-26 22:00:58,I,03,폐업,2016-05-26 17:38:15,,2012-11-16,136-041,서울특별시 성북구 삼선동1가 22번지 1호,PHMH320123070034087500114,3070000,서울특별시 성북구 삼선교로 4-1 (삼선동1가),02866,03,폐업,,,,02-743-3623
㈜코리아세븐 삼선동점,2025-08-04,201151.979326841,454230.569913925,2026-04-26 22:00:58,I,03,폐업,2025-08-04 17:44:39,,2012-11-16,136-044,서울특별시 성북구 삼선동4가 204번지 3호,PHMH320123070034087500116,3070000,서울특별시 성북구 삼선교로23길 21 (삼선동4가),02861,03,폐업,,,,02-922-5836
㈜코리아세븐 성북점,2022-03-10,199846.660165943,454717.23174435,2026-04-26 22:00:58,I,03,폐업,2022-03-10 17:06:13,,2012-11-16,136-822,서울특별시 성북구 성북동 43번지 2호,PHMH320123070034087500121,3070000,서울특별시 성북구 선잠로 16 (성북동),02823,03,폐업,,,,02-762-4850
㈜코리아세븐 성신여대동선점,2020-07-27,201548.95825233,454526.960222071,2026-04-26 22:00:58,I,03,폐업,2020-07-27 17:45:44,,2012-11-16,136-051,서울특별시 성북구 동선동1가 92번지 8호 9,PHMH320123070034087500125,3070000,서울특별시 성북구 동소문로20가길 38 (동선동1가),02845,03,폐업,,,,02-921-7411
CU 정릉우성점,2016-09-27,201327.418241891,455410.800040067,2026-04-26 22:00:55,I,03,폐업,2016-09-27 16:21:39,,2012-11-20,136-772,"서울특별시 성북구 정릉동 1020번지 우성아파트상가3동 101호, 102호",PHMH320123070034087500128,3070000,"서울특별시 성북구 북악산로 813 (정릉동, 우성아파트상가3동 101호, 102호)",02819,03,폐업,,,,02-915-1478
CU 길음래미안점,2022-12-02,201648.204071174,455717.855906877,2026-04-26 22:00:58,I,03,폐업,2022-12-23 16:46:41,,2012-11-20,136-734,서울특별시 성북구 길음동 1286번지 길음뉴타운제상가동제 지1층  212호,PHMH320123070034087500129,3070000,"서울특별시 성북구 길음로9길 50, 212호 (길음동, 길음뉴타운제상가동제 지1층 )",02721,03,폐업,,,,02-941-0223
CU 광덕주유소점,2020-05-29,201721.390978824,453427.822997944,2026-04-26 22:00:58,I,03,폐업,2020-05-29 15:37:31,,2012-11-22,136-085,서울특별시 성북구 보문동5가 146번지 1호,PHMH320123070034087500130,3070000,서울특별시 성북구 보문로 89 (보문동5가),02872,03,폐업,,,,02-923-5545
세븐일레븐 고대제일점,2017-04-28,202597.363220625,453573.046804018,2026-04-26 22:00:55,I,03,폐업,2017-04-28 13:15:36,,2012-11-23,136-075,서울특별시 성북구 안암동5가 103번지 208호 1층,PHMH320123070034087500132,3070000,서울특별시 성북구 인촌로26길 45-1 (안암동5가),02856,03,폐업,,,,02-953-7688
