사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
영보안경원,1999-05-12,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:09:30,,1998-07-16,122-881,0,서울특별시 은평구 신사동 20번지4호,PHMB219983110032082200007,0,3110000,0,,,03,폐업,0,1999-05-12,,02-383-0516,0
씨채널마트안경,1999-09-13,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:09:07,,1998-08-17,122-010,0,서울특별시 은평구 응암동 3601번지62호,PHMB219983110032082200009,0,3110000,0,,,03,폐업,0,1999-09-13,,02-309-1333,0
서울안경원,2002-07-09,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:08:49,,1998-08-27,122-873,0,서울특별시 은평구 수색동 106번지1호,PHMB219983110032082200010,0,3110000,0,,,03,폐업,0,2002-07-09,,02-373-6006,0
홍콩안경,2002-11-16,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:08:13,,1998-09-18,122-891,0,서울특별시 은평구 신사동 342번지20호,PHMB219983110032082200011,0,3110000,0,,,03,폐업,0,2002-11-16,,02-307-0965,0
안경마트,2010-10-11,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2010-10-11 17:13:04,,1999-01-12,122-898,0,서울특별시 은평구 역촌동 34번지1호,PHMB219993110032082200001,0,3110000,0,,,03,폐업,0,,,02-386-5673,0
월마트안경,1999-10-30,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:07:50,,1999-01-12,122-858,0,서울특별시 은평구 불광1동 281번지175호,PHMB219993110032082200002,0,3110000,0,,,03,폐업,0,1999-10-30,,02-388-9966,0
안경마을신사점,2000-10-24,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:07:08,,1999-02-01,122-903,0,서울특별시 은평구 역촌2동 85번지48호,PHMB219993110032082200003,0,3110000,0,,,03,폐업,0,2000-10-24,,02-355-8200,0
피카소안경원,2002-10-01,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:06:42,,1999-02-12,122-951,0,서울특별시 은평구 응암4동 290번지1호,PHMB219993110032082200004,0,3110000,0,,,03,폐업,0,2002-10-01,,02-304-0950,0
가야안경원,2001-09-24,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:06:16,,1999-03-10,122-829,0,서울특별시 은평구 녹번동 87번지1호,PHMB219993110032082200005,0,3110000,0,,,03,폐업,0,2001-09-24,,02-385-2905,0
안경마스터,2000-12-14,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:05:49,,1999-06-28,122-812,0,서울특별시 은평구 갈현2동 451번지1호,PHMB219993110032082200007,0,3110000,0,,,03,폐업,0,2000-12-14,,02-355-2278,0
아이풀안경,2007-06-28,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:05:02,,1999-07-15,122-924,0,서울특별시 은평구 응암동 598번지10호,PHMB219993110032082200008,0,3110000,0,,,03,폐업,0,2007-06-28,,02-306-9007,0
베니스안경원,2003-06-25,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:04:30,,1999-09-06,122-701,0,서울특별시 은평구 녹번동 5번지,PHMB219993110032082200009,0,3110000,0,,,03,폐업,0,2003-06-25,,02-354-6741,0
한독안경,2013-06-05,193394.182017878,457632.838040419,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-06-01 15:01:33,,1999-09-11,122-862,0,불광동 355번지 5호,PHMB219993110032082200010,0,3110000,0,서울특별시 은평구 연서로 284 (불광동),,03,폐업,0,,,02-386-8923,0
씨채널안경,2014-05-07,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2014-05-07 15:15:15,,1999-09-13,122-951,0,서울특별시 은평구 응암4동 291번지4호,PHMB219993110032082200011,0,3110000,0,,,03,폐업,0,,,02-309-1333,0
월마트안경,2016-07-11,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2016-07-11 13:49:32,,1999-10-30,122-858,0,서울특별시 은평구 불광동 281번지175호,PHMB219993110032082200012,0,3110000,0,,,03,폐업,0,,,02-388-9966,0
신안경,2023-02-09,192311.426388077,456720.988373959,2026-04-26 22:31:37,I,1,03,폐업,1,217.4,1,2,2023-03-08 15:53:49,,1999-11-25,,1,,PHMB219993110032082200013,1,3110000,1,서울특별시 은평구 서오릉로 177(구산동),03410,03,폐업,1,,,,2
늘밝은안경마트,2021-05-27,191640.211082375,453446.722064174,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2021-05-27 18:19:48,,2000-02-10,,0,서울특별시 은평구 증산동 209번지 5호,PHMB220003110032082200001,0,3110000,0,서울특별시 은평구 증산서길 75 (증산동),03493,03,폐업,0,,,02-373-3389,0
아이마트,2011-11-23,192171.215009997,454076.491140097,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-05-04 16:14:22,,2000-06-16,122-891,0,서울특별시 은평구 신사동 339번지 13호,PHMB220003110032082200002,0,3110000,0,서울특별시 은평구 증산로15길 8 (신사동),,03,폐업,0,,,02-372-6004,0
아이프랜드안경,2002-05-11,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:03:25,,2000-11-30,122-845,0,서울특별시 은평구 대조동 231번지,PHMB220003110032082200005,0,3110000,0,,,03,폐업,0,2002-05-11,,02-388-3883,0
르망안경,2020-03-31,192882.837727443,455340.54056388,2026-04-26 22:31:37,I,1,03,폐업,1,57.79,2,2,2020-03-31 13:46:17,,2001-11-28,,1,서울특별시 은평구 응암동 90번지 1호,PHMB220013110032082200002,1,3110000,1,"서울특별시 은평구 은평로 111, 8층 (응암동, 은평이마트)",03461,03,폐업,1,,,02-389-4008,1
씨채널안경연신내점,2003-12-10,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:02:26,,2002-04-25,122-812,0,서울특별시 은평구 갈현동 456번지33호,PHMB220023110032082200001,0,3110000,0,,,03,폐업,0,2003-12-10,,02-388-9575,0
빠세빠세안경,2005-05-09,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:01:35,,2002-04-25,122-860,0,서울특별시 은평구 불광동 311번지13호 메트로타워1016,PHMB220023110032082200002,0,3110000,0,,,03,폐업,0,2005-05-09,,02-357-8382,0
서울안경원,2006-11-10,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 10:00:45,,2002-07-09,122-873,0,서울특별시 은평구 수색동 106번지1호 2층,PHMB220023110032082200005,0,3110000,0,,,03,폐업,0,2006-11-10,,02-373-6006,0
서서울안경,2005-03-05,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:59:30,,2002-11-26,122-924,0,서울특별시 은평구 응암동 598번지26호,PHMB220023110032082200006,0,3110000,0,,,03,폐업,0,2005-03-05,,02-303-1516,0
베니스안경원,2003-12-26,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:58:32,,2003-06-27,122-701,0,서울특별시 은평구 녹번동 5번지(국립보건원),PHMB220033110032082200002,0,3110000,0,,,03,폐업,0,2003-12-26,,02-354-6741,0
우리안경,2007-09-13,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:56:37,,2003-12-02,122-857,0,서울특별시 은평구 불광1동 248번지 미성상가1층8호,PHMB220033110032082200003,0,3110000,0,,,03,폐업,0,2007-09-13,,02-384-1014,0
히어로,2010-06-21,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2010-06-21 15:00:15,,2003-12-08,122-836,0,서울특별시 은평구 녹번동 252번지 1층,PHMB220033110032082200004,0,3110000,0,,,03,폐업,0,,,02-386-5652,0
1001안경콘택트불광점,2004-07-30,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:56:09,,2003-12-16,122-837,0,서울특별시 은평구 대조동12번지28호 1층,PHMB220033110032082200005,0,3110000,0,,,03,폐업,0,2004-07-30,,02-352-4358,0
베니스안경원,2004-11-25,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:55:45,,2003-12-26,122-701,0,서울특별시 은평구 녹번동 5번지(국립보건원연금매점내),PHMB220033110032082200006,0,3110000,0,,,03,폐업,0,2004-11-25,,02-354-6741,0
심봉사눈뜬안경콘택트,2010-09-14,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2010-09-14 11:41:01,,2004-06-29,122-933,0,서울특별시 은평구 응암동 738번지 해태A 1층 132~4호,PHMB220043110032082200002,0,3110000,0,,,03,폐업,0,,,02-353-1338,0
베니스안경원,2008-06-12,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:47:07,,2004-11-26,122-701,0,서울특별시 은평구 녹번동 5번지질병관리본부 연금매장,PHMB220043110032082200003,0,3110000,0,,,03,폐업,0,2008-06-12,,02-354-6741,0
안경박사수색점,2009-04-20,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2009-04-20 13:30:02,,2004-12-16,122-933,0,서울특별시 은평구 수색동 102번지20호,PHMB220043110032082200004,0,3110000,0,,,03,폐업,0,,,02-374-6006,0
서서울안경,2014-02-06,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2014-02-06 17:11:25,,2005-03-05,122-924,0,서울특별시 은평구 응암동 598번지26호,PHMB220053110032082200001,0,3110000,0,,,03,폐업,0,,,02-302-1516,0
에벤에셀,2005-10-05,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:46:33,,2005-05-19,122-860,0,서울특별시 은평구 불광동 311번지13호 메트로타워1016,PHMB220053110032082200002,0,3110000,0,,,03,폐업,0,2005-10-05,,02-384-9007,0
안경천국,2015-06-04,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-06-04 16:13:15,,2005-05-27,122-935,0,서울특별시 은평구 증산동 168번지2호,PHMB220053110032082200003,0,3110000,0,,,03,폐업,0,,,02-307-1001,0
아이언스안경콘택트,2007-05-07,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:46:04,,2005-06-21,122-837,0,서울특별시 은평구 대조동 240번지 팜스퀘어지하2층,PHMB220053110032082200005,0,3110000,0,,,03,폐업,0,2007-05-07,,02-385-6016,0
팜스퀘어아이마트안경,2007-04-23,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:45:35,,2005-06-29,122-837,0,서울특별시 은평구 대조동 240 번지팜스퀘어1층,PHMB220053110032082200006,0,3110000,0,,,03,폐업,0,2007-04-23,,02-350-7600,0
아름다운안경,2006-08-23,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:45:03,,2005-07-07,122-860,0,서울특별시 은평구 불광동 311번지11호 메트로쇼핑 1층16호,PHMB220053110032082200007,0,3110000,0,,,03,폐업,0,2006-08-23,,02-353-1066,0
룩시안경,2006-04-18,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:44:32,,2005-07-18,122-837,0,서울특별시 은평구 대조동 240번지 팜스퀘어지하1층,PHMB220053110032082200008,0,3110000,0,,,03,폐업,0,2006-04-18,,02-350-8580,0
골드뱅크,2006-12-29,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:43:59,,2005-07-19,122-842,0,서울특별시 은평구 대조동 185번지22호,PHMB220053110032082200009,0,3110000,0,,,03,폐업,0,2006-12-29,,02-387-3745,0
팜스안경,2007-01-09,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:43:21,,2005-09-07,122-837,0,서울특별시 은평구 대조동 240번지 팜스퀘어 지하1층,PHMB220053110032082200010,0,3110000,0,,,03,폐업,0,2007-01-09,,02-350-8100,0
아이글라스,2013-11-08,192716.499485104,457884.776314767,2026-04-26 22:31:37,I,1,03,폐업,1,49.5,1,1,2014-04-28 11:43:25,,2005-09-13,122-810,1,서울특별시 은평구 갈현1동 410번지 3호,PHMB220053110032082200011,1,3110000,1,서울특별시 은평구 통일로87길 11 (갈현동),,03,폐업,1,,,02-354-8858,1
안경천국(응암점),2025-09-08,192602.666171895,453975.544066201,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2025-09-08 15:42:33,,2005-10-06,,0,서울특별시 은평구 응암동 602번지 45호,PHMB220053110032082200012,0,3110000,0,서울특별시 은평구 응암로 180 (응암동),03478,03,폐업,0,,,02-303-0987,0
엘림안경,2008-05-01,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:42:48,,2006-06-07,122-879,0,서울특별시 은평구 신사1동 7번지4호,PHMB220063110032082200001,0,3110000,0,,,03,폐업,0,2008-05-01,,02-388-8968,0
아이플러스안경,2011-12-30,192998.202204135,457479.99522553,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-05-04 16:28:07,,2006-09-08,122-860,0,서울특별시 은평구 불광동 311번지 13호,PHMB220063110032082200002,0,3110000,0,서울특별시 은평구 통일로 856 (불광동),,03,폐업,0,,,02-356-7233,0
글라스박스안경,2011-06-10,193154.294453154,455398.370531761,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2011-06-10 17:47:17,,2006-11-13,122-011,0,서울특별시 은평구 응암1동 87번지 41호 1층,PHMB220063110032082200003,0,3110000,0,"서울특별시 은평구 은평로 141 (응암동,1층)",,03,폐업,0,,,,0
새빛안경콘택트(역촌점),2008-06-13,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2008-12-17 09:39:21,,2007-10-08,122-903,0,서울특별시 은평구 역촌1동 22번지37호,PHMB220073110032082200002,0,3110000,0,,,03,폐업,0,2008-06-13,,02-386-8008,0
안경공화국갈현점,2014-03-13,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2014-03-13 16:14:51,,2008-01-31,122-812,0,서울특별시 은평구 갈현2동 452번지31호,PHMB220083110032082200001,0,3110000,0,,,03,폐업,0,,,02-389-1061,0
안경랜드,2015-06-16,,,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-06-16 16:16:36,,2008-04-28,122-837,0,서울특별시 은평구 대조동,PHMB220083110032082200003,0,3110000,0,"서울특별시 은평구 진흥로 70-1, 대조동 1층 1호 (대조동)",,03,폐업,0,,,02-351-3445,0
엘림안경,2023-03-31,192026.412014375,455494.559012821,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2023-06-13 17:10:59,,2008-05-01,,0,서울특별시 은평구 신사동 7번지 4호 영암빌딩 1층,PHMB220083110032082200005,0,3110000,0,"서울특별시 은평구 갈현로 44, 1층 (신사동, 영암빌딩)",03422,03,폐업,0,,,02-388-8968,0
아이안경,2014-12-18,193090.767455628,455999.944403608,2026-04-26 22:31:37,I,0,03,폐업,0,,0,0,2015-03-20 14:43:24,,2008-09-02,122-896,0,서울특별시 은평구 역촌동 16번지 7호,PHMB220083110032082200006,0,3110000,0,서울특별시 은평구 진흥로 105 (역촌동),,03,폐업,0,,,02-358-7777,0
안경박사수색점,2012-10-26,190774.119177382,453295.781525013,2026-04-26 22:31:36,I,1,03,폐업,1,63.79,1,1,2012-10-29 11:16:37,,2009-04-21,122-873,1,서울특별시 은평구 수색동 102번지 20호 1층,PHMB220093110032082200002,1,3110000,1,"서울특별시 은평구 수색로 250 (수색동,1층)",,03,폐업,1,,,02-374-6006,2
아이파크안경원,2015-06-25,193109.419843332,457278.802885165,2026-04-26 22:31:36,I,2,03,폐업,1,45.36,2,2,2015-06-25 16:52:34,,2009-06-04,122-859,1,서울특별시 은평구 불광1동 304번지 2호,PHMB220093110032082200004,1,3110000,1,서울특별시 은평구 통일로 830 (불광동),,03,폐업,1,,,,2
친절한김씨네,2011-12-30,192724.739035528,455640.07561183,2026-04-26 22:31:36,I,1,03,폐업,1,60.8,1,1,2015-06-01 15:04:43,,2010-10-12,122-898,1,서울특별시 은평구 역촌동 34번지 1호 1층,PHMB220103110032082200003,1,3110000,1,"서울특별시 은평구 진흥로1길 29 (역촌동,1층)",,03,폐업,1,,,02-386-5673,1
안경매니져,2015-06-23,192307.791095561,454858.8989839,2026-04-26 22:31:36,I,1,03,폐업,1,39.64,1,1,2015-06-23 14:40:41,,2010-12-03,122-882,2,서울특별시 은평구 신사1동 25번지 54호 1층,PHMB220103110032082200005,1,3110000,1,"서울특별시 은평구 증산로21길 10-1 (신사동,1층)",,03,폐업,1,,,02-304-5005,1
예스안경,2025-10-02,193537.151289241,459136.547595152,2026-04-26 22:31:36,I,1,03,폐업,1,30,1,1,2025-10-02 13:45:32,,2011-01-31,,1,서울특별시 은평구 진관동 83번지 은평뉴타운우물골 206동 상가 B 109호,PHMB220113110032082200001,1,3110000,1,"서울특별시 은평구 진관2로 77, 206동 상가 B 109호 (진관동, 은평뉴타운우물골)",03306,03,폐업,1,,,02-385-1580,1
본(BON)안경,2015-07-01,194033.13297692,457344.849890836,2026-04-26 22:31:36,I,1,03,폐업,1,21.8,1,1,2015-07-01 17:58:50,,2011-02-23,122-847,1,서울특별시 은평구 불광1동 13번지 18호,PHMB220113110032082200002,1,3110000,1,서울특별시 은평구 불광로 130-1 (불광동),,03,폐업,1,,,02-352-1447,1
안경매니아,2018-06-28,193103.427054842,459986.856034813,2026-04-26 22:31:36,I,1,03,폐업,1,58.8,3,4,2018-06-28 19:37:29,,2011-04-01,,1,서울특별시 은평구 진관동 20번지 은평뉴타운상림마을 823동 106호,PHMB220113110032082200003,1,3110000,1,"서울특별시 은평구 진관3로 70, 823동 106호 (진관동, 은평뉴타운상림마을)",03302,03,폐업,1,,,02-3157-1003,3
안경매니져 렌즈매니져,2013-12-02,192879.28604388,457277.268887329,2026-04-26 22:31:36,I,1,03,폐업,2,72,3,3,2013-12-02 17:47:51,,2011-05-30,122-842,1,"서울특별시 은평구 대조동 198번지 10호 106,107,109호",PHMB220113110032082200004,2,3110000,3,"서울특별시 은평구 연서로 216 (대조동,106,107,109호)",,03,폐업,10,,,,3
메트로 안경원,2016-03-02,192998.202204135,457479.99522553,2026-04-26 22:31:36,I,1,03,폐업,1,26.3,1,1,2016-03-02 14:23:03,,2011-06-07,,1,서울특별시 은평구 불광동 311번지 13호,PHMB220113110032082200005,1,3110000,1,"서울특별시 은평구 통일로 856, 1044호 (불광동, 메트로타워)",03345,03,폐업,1,,,,2
안경장이,2018-12-27,193544.382947389,459003.049878565,2026-04-26 22:31:36,I,1,03,폐업,1,27,1,1,2018-12-27 16:19:06,,2011-07-07,,1,서울특별시 은평구 진관동 107번지 은평뉴타운 마고정 322동 상가101호,PHMB220113110032082200006,1,3110000,1,"서울특별시 은평구 진관2로 90, 322동 상가 101호 (진관동, 은평뉴타운 마고정)",03310,03,폐업,1,,,02-354-9010,1
무극 안경,2023-02-23,192761.348927256,457225.218523112,2026-04-26 22:31:35,I,1,03,폐업,1,,1,1,2023-03-16 09:18:37,,2011-07-20,,1,,PHMB220113110032082200007,1,3110000,1,"서울특별시 은평구 연서로 209, 보성빌 1층 101호 (갈현동)",03333,03,폐업,1,,,02-353-3601,1
우리안경,2019-04-22,192282.612176838,454355.914636528,2026-04-26 22:31:35,I,1,03,폐업,1,83,1,1,2019-04-22 16:15:36,,2012-03-27,122-891,1,서울특별시 은평구 신사동 337번지 2호,PHMB220123110032082200001,1,3110000,1,서울특별시 은평구 증산로 393-1 (신사동),03442,03,폐업,1,,,02-303-0030,1
아이패밀리안경콘택트,2016-04-29,192694.096081337,454101.578212768,2026-04-26 22:31:35,I,1,03,폐업,1,62,2,2,2016-06-08 16:08:11,,2012-05-07,122-918,1,서울특별시 은평구 응암동 328번지 15호,PHMB220123110032082200002,1,3110000,1,서울특별시 은평구 가좌로 213 (응암동),03478,03,폐업,1,,,,1
아이패밀리(갈현점),2017-11-20,192528.8233031,457578.406751594,2026-04-26 22:31:35,I,1,03,폐업,1,61.47,1,1,2017-11-21 16:11:07,,2012-11-08,,1,서울특별시 은평구 갈현동 433번지 4호 1층,PHMB220123110032082200005,1,3110000,1,"서울특별시 은평구 갈현로 263, 1층 (갈현동)",03320,03,폐업,1,,,02-383-1300,1
나눔안경,2014-12-01,190853.158192243,453539.049416566,2026-04-26 22:31:36,I,1,03,폐업,1,11.88,1,1,2015-03-20 14:28:28,,2013-10-10,122-874,1,서울특별시 은평구 수색동 180번지 2호,PHMB220133110032082200002,1,3110000,1,서울특별시 은평구 은평터널로1길 3 (수색동),,03,폐업,1,,,070-4217-1907,1
아이수,2015-11-18,192331.396306637,457122.293583662,2026-04-26 22:31:37,I,1,03,폐업,1,102.3,1,1,2015-11-18 14:30:24,,2015-07-29,122-814,1,서울특별시 은평구 갈현동 505번지 6호,PHMB220153110032082200003,1,3110000,1,"서울특별시 은평구 갈현로 213, 1층 (갈현동)",03324,03,폐업,1,,,,1
아프리카안경(NC불광점),2022-09-08,193661.732383169,456379.193899276,2026-04-26 22:31:37,I,1,03,폐업,1,27.1,2,2,2022-09-13 16:54:16,,2015-10-30,,1,서울특별시 은평구 대조동 240번지,PHMB220153110032082200006,1,3110000,1,"서울특별시 은평구 불광로 20, 1층 (대조동, NC백화점)",03397,03,폐업,1,,,02-350-8001,1
그레이스안경콘택트렌즈,2021-12-22,192331.396306637,457122.293583662,2026-04-26 22:31:37,I,1,03,폐업,1,102.3,1,2,2021-12-22 18:26:22,,2015-11-27,,1,서울특별시 은평구 갈현동 505번지 6호,PHMB220153110032082200007,1,3110000,1,"서울특별시 은평구 갈현로 213, 1층 (갈현동)",03324,03,폐업,1,,,02-326-5005,1
아이글래스,2022-06-01,192635.074173108,454146.24071029,2026-04-26 22:31:37,I,1,03,폐업,1,63,1,1,2022-07-08 11:55:48,,2016-08-25,,1,,PHMB220163110032082200001,1,3110000,1,"서울특별시 은평구 응암로 200, 1층 (응암동)",03478,03,폐업,1,,,02-308-7770,1
룩옵티컬롯데은평점,2019-10-08,192694.92374224,459461.236119623,2026-04-26 22:31:37,I,1,03,폐업,2,138.23,2,2,2019-12-04 17:06:22,,2016-11-22,,1,,PHMB220163110032082200003,4,3110000,1,서울특별시 은평구 통일로 1050 (진관동),03306,03,폐업,2,,,02-6975-5114,2
아이앤힐링,2017-12-08,192892.314435076,457653.474889533,2026-04-26 22:31:37,I,1,03,폐업,1,,1,1,2017-12-08 11:46:22,,2017-09-14,,1,서울특별시 은평구 불광동 484번지 78호,PHMB220173110032082200001,1,3110000,1,"서울특별시 은평구 통일로 876, 4층 (불광동)",03344,03,폐업,1,,,02-388-1950,1
아이패밀리갈현점,2020-06-11,192528.8233031,457578.406751594,2026-04-26 22:31:37,I,1,03,폐업,1,93.57,2,1,2020-11-23 15:37:22,,2017-11-24,,1,서울특별시 은평구 갈현동 433번지 4호 1층,PHMB220173110032082200002,1,3110000,1,"서울특별시 은평구 갈현로 263, 1층 (갈현동)",03320,03,폐업,1,,,02-383-1300,1
이노티안경구파발점,2023-12-31,,,2026-04-26 22:31:37,I,1,03,폐업,1,58.1,2,2,2024-01-16 14:04:40,,2017-11-30,,1,서울특별시 은평구 진관동 100번지 6호 메이플카운티2차 상가 1층 118호,PHMB220173110032082200003,1,3110000,1,"서울특별시 은평구 진관2로 12, 1층 118호 (진관동, 메이플카운티2차 상가)",03311,03,폐업,1,,,02-354-1001,1
안경매니아,2023-02-23,193914.648457333,455188.446841774,2026-04-26 22:31:36,I,,03,폐업,1,48.82,,,2023-02-24 10:04:58,,2021-02-04,,,서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트,PHMB220213110032082200003,,3110000,1,"서울특별시 은평구 은평로 220, B동 128호 (응암동, 녹번역e편한세상캐슬아파트)",03472,03,폐업,,,,02-725-1234,1
늘밝은안경마트,2021-09-03,191640.211082375,453446.722064174,2026-04-26 22:31:36,I,,03,폐업,1,40,,,2021-09-03 14:41:37,,2021-05-31,,,서울특별시 은평구 증산동 209-5,PHMB220213110032082200005,,3110000,1,"서울특별시 은평구 증산서길 75, 1층 (증산동)",03493,03,폐업,,,,02-373-3389,1
안경맨 렌즈걸,2025-07-04,190470.571086776,453719.226761577,2026-04-26 22:31:36,I,1,03,폐업,1,82.64,2,2,2025-07-04 17:18:07,,2018-01-08,,1,서울특별시 은평구 수색동 341-6,PHMB220243110032082200002,1,3110000,1,"서울특별시 은평구 수색로 322, 아이파크포레 상가 1동 B101호 (수색동)",03488,03,폐업,1,,,,2
