사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
GS25주안월드점,2017-02-06,172716.061935027,439901.100418192,제7조의3제2항에따른경우,2026-05-14 22:57:58,I,2010-12-02,2,폐업처리,2017-02-06 15:07:18,,2010-12-02,402-848,인천광역시 미추홀구 주안6동 922번지 11호 1층,2010351009205600156,3510500,"인천광역시 미추홀구 경인로485번길 33 (주안동,1층)",,03,폐업,,,
지혜슈퍼,2001-10-08,172730.82529895,437893.310725095,,2026-05-14 22:57:24,I,,2,폐업처리,2008-02-23 00:00:00,,2001-09-01,,인천광역시 미추홀구 관교동 489번지 13호,2001351006105600141,3510500,인천광역시 미추홀구 주승로 216-47 (관교동),,03,폐업,,,
나이스할인마트,2013-10-25,172894.39672758,439652.068963902,제7조의3제2항에따른경우,2026-05-14 22:57:59,I,2011-10-11,2,폐업처리,2013-10-25 16:10:15,,2011-10-11,402-206,"인천광역시 미추홀구 주안6동 1590번지 12호 C동 제9호, 제11호 1층 점포",2011351009205600140,3510500,"인천광역시 미추홀구 구월로19번길 36 (주안동,C동 제9호, 제11호 1층 점포)",,03,폐업,,,
GS25주안진흥점,2014-10-28,171738.682417493,438506.177597141,제7조의3제2항에따른경우,2026-05-14 22:58:01,I,2012-11-05,2,폐업처리,2014-10-28 16:56:21,,2012-11-05,402-858,인천광역시 미추홀구 주안8동 1464번지 48호 일정빌딩1층,2012351013105600118,3510500,"인천광역시 미추홀구 인하로299번길 3, 1층 (주안동, 일정빌딩)",,03,폐업,,,
젤라슈퍼,2015-02-06,,,2009년11월법개정전자료,2026-05-14 22:56:42,I,1998-12-30,2,폐업처리,2015-02-06 11:40:14,,1998-12-30,,인천광역시 미추홀구 숭의동 120번지 135 호,1989351006105600025,3510500,,,03,폐업,,,
지에스25 주안프라움점,,171804.670702515,440512.414430088,제7조의3제2항에따른경우,2026-05-14 22:58:07,I,2017-07-28,0,정상영업,2020-12-11 10:56:12,,2017-07-28,,인천광역시 미추홀구 주안동 23-1 주안프라움에스,2017351015605600096,3510500,"인천광역시 미추홀구 주염로 8, 주안프라움에스 1층 108,109호 (주안동)",22129,01,영업/정상,,,
승지슈퍼,2010-10-15,169886.046397895,439255.882976913,2009년11월법개정전자료,2026-05-14 22:57:47,I,2005-11-11,2,폐업처리,2010-10-15 16:53:00,,2005-11-11,,인천광역시 미추홀구 용현동 124번지 2   호,2005351007105600160,3510500,인천광역시 미추홀구 인주대로211번길 7 (용현동),,03,폐업,,,
복권방,2002-09-13,,,,2026-05-14 22:57:30,I,,2,폐업처리,2008-02-23 00:00:00,,2002-09-09,,인천광역시 미추홀구 주안동 주안지하상가번지 135호,2002351006105600249,3510500,,,03,폐업,,,032-864-9066
씨유 숭의스마트하우스점,,168002.178518945,439850.006485912,제7조의3제2항에따른경우,2026-05-14 22:58:17,I,2022-10-04,0,정상영업,2022-10-04 13:31:32,,2022-10-04,,인천광역시 미추홀구 용현동 684 스마트 하우스K,2022351057905600102,3510500,"인천광역시 미추홀구 인주대로4번길 10, 스마트 하우스K 101호 (용현동)",22175,01,영업/정상,,,
거스름돈슈퍼,2006-12-19,169529.245653113,438868.817241293,,2026-05-14 22:57:21,I,,2,폐업처리,2008-02-23 00:00:00,,2000-08-24,,인천광역시 미추홀구 용현동 192번지 2호,2000351001305600008,3510500,인천광역시 미추홀구 인하로 71-1 (용현동),,03,폐업,,,
성원구내식당매점,,170265.991729989,441706.343473485,제7조의3제2항에따른경우,2026-05-14 22:57:28,I,2002-08-14,5,지정취소,2021-05-27 10:46:36,2021-05-27,2002-08-14,402-060,인천광역시 미추홀구 도화동 769번지,2002351006105600219,3510500,"인천광역시 미추홀구 송림로307번길 41, 1층 (도화동)",,04,취소/말소/만료/정지/중지,,,
그린마트,2008-03-12,171894.18971671,440639.552798396,2009년11월법개정전자료,2026-05-14 22:57:46,I,2005-09-26,2,폐업처리,2008-03-12 17:09:40,,2005-09-26,,인천광역시 미추홀구 주안동 18번지 16  호,2005351007105600131,3510500,인천광역시 미추홀구 석정로423번길 20 (주안동),,03,폐업,,,
한아름슈퍼,,168828.619643597,439257.753324235,2009년11월법개정전자료,2026-05-14 22:56:29,I,1989-03-30,3,직권취소,2018-02-19 09:16:39,2018-02-19,1989-03-30,,인천광역시 미추홀구 용현동 346번지 6   호,1989351001305600089,3510500,,,04,취소/말소/만료/정지/중지,,,
쎄븐일레븐 숭의센트럴점,2022-05-19,168455.519615112,439912.577793411,제7조의3제2항에따른경우,2026-05-14 22:58:06,I,2017-01-13,2,폐업처리,2022-05-19 15:46:22,,2017-01-13,,,2017351015605600009,3510500,"인천광역시 미추홀구 인주대로45번길 40, 1층 (숭의동)",22173,03,폐업,,,
씨유 석바위시장역점,,172512.841331618,439538.630574859,제7조의3제2항에따른경우,2026-05-14 22:58:18,I,2023-04-10,0,정상영업,2023-04-20 17:31:29,,2023-04-10,,인천광역시 미추홀구 주안동 1542-7 센트레뷰,2023351057905600038,3510500,"인천광역시 미추홀구 경인로 452, 102호 (주안동)",22146,01,영업/정상,,,
씨유  남구 용현점,2013-09-06,168116.259353022,438916.953132005,제7조의3제2항에따른경우,2026-05-14 22:57:57,I,2010-01-26,2,폐업처리,2013-09-06 14:02:15,,2010-01-26,402-834,"인천광역시 미추홀구 용현5동 611번지 4호 101,102호",2010351009205600012,3510500,"인천광역시 미추홀구 토금북로 58-28 (용현동,101,102호)",,03,폐업,,,
고려구내매점,2010-10-12,171790.5109683,441109.814946865,2009년11월법개정전자료,2026-05-14 22:57:56,I,2009-10-08,2,폐업처리,2010-10-12 14:25:50,,2009-10-08,402-205,인천광역시 미추홀구 주안5동 1402번지 4호 1층,2009351009205600137,3510500,"인천광역시 미추홀구 주염로73번길 49 (주안동,1층)",,03,폐업,,,
성도공인중개사사무소,2005-03-31,171477.072436124,440757.374272036,,2026-05-14 22:57:37,I,,2,폐업처리,2008-02-23 00:00:00,,2003-04-08,,인천광역시 미추홀구 주안동 8번지 64호,2003351006105600084,3510500,인천광역시 미추홀구 길파로29번길 21 (주안동),,03,폐업,,,032-872-4828
보라슈퍼,,170717.131912568,438499.593619009,2009년11월법개정전자료,2026-05-14 22:56:45,I,1989-03-01,3,직권취소,2020-07-30 11:49:59,2020-07-30,1989-03-01,,인천광역시 미추홀구 주안동 748번지 4호,1989351006105600141,3510500,인천광역시 미추홀구 인하로198번길 10 (주안동),22218,04,취소/말소/만료/정지/중지,,,
씨유 학익대동점,2013-06-21,170421.372309125,437570.680896595,제7조의3제2항에따른경우,2026-05-14 22:57:59,I,2011-07-25,2,폐업처리,2013-06-21 16:34:05,,2011-07-25,402-041,인천광역시 미추홀구 학익1동 684번지 3호   101호,2011351009205600105,3510500,"인천광역시 미추홀구 매소홀로 400, 101호 (학익동)",,03,폐업,,,
굴다리슈퍼,2017-04-18,169749.430067202,439101.615430457,2009년11월법개정전자료,2026-05-14 22:57:09,I,1998-12-10,2,폐업처리,2017-04-18 10:26:32,,1998-12-10,,인천광역시 미추홀구 용현동 172번지 18  호,1998351006105600007,3510500,인천광역시 미추홀구 경인남길102번길 3 (용현동),,03,폐업,,,
명진유통,2004-11-30,,,,2026-05-14 22:57:42,I,,2,폐업처리,2008-02-23 00:00:00,,2004-05-31,,인천광역시 미추홀구 관교동 호 476-7,2004351006105600098,3510500,,,03,폐업,,,032-437-1160
세종푸드,2019-05-29,170832.430257303,441097.832483959,제7조의3제2항에따른경우,2026-05-14 22:57:58,I,2011-01-10,2,폐업처리,2019-05-29 16:56:33,,2011-01-10,402-807,인천광역시 미추홀구 도화3동 697번지 1호 1층,2011351009205600003,3510500,"인천광역시 미추홀구 염전로 280 (도화동,1층)",,03,폐업,,,
하영숯불갈비,2008-03-06,169087.943590507,440153.179332035,2009년11월법개정전자료,2026-05-14 22:57:22,I,2001-02-08,2,폐업처리,2008-03-06 11:15:55,,2001-02-08,,인천광역시 미추홀구 숭의동 201번지 7호,2001351006105600013,3510500,인천광역시 미추홀구 독정이로 84 (숭의동),,03,폐업,,,
그린마트,2008-06-30,171500.054425839,439878.147754592,2009년11월법개정전자료,2026-05-14 22:57:51,I,2006-08-30,2,폐업처리,2008-06-30 14:34:16,,2006-08-30,,인천광역시 미추홀구 주안동 203번지 10  호,2006351007905600031,3510500,인천광역시 미추홀구 석바위로 50 (주안동),,03,폐업,,,032-875-1441
씨유 인하 이편한세상시티,2024-08-20,168737.711108775,438415.682288606,제7조의3제2항에따른경우,2026-05-14 22:58:19,I,2024-02-26,2,폐업처리,2024-08-20 11:08:35,,2024-02-26,,인천광역시 미추홀구 용현동 665-19 e편한세상 시티 인하대역,2024351057905600016,3510500,"인천광역시 미추홀구 용정공원로83번길 43, e편한세상 시티 인하대역 125호 (용현동)",22188,03,폐업,,,
인하슈퍼,2007-03-14,,,,2026-05-14 22:57:48,I,,2,폐업처리,2008-02-23 00:00:00,,2006-05-01,,인천광역시 미추홀구 용현동 308번지 20호,2006351007105600096,3510500,인천광역시 미추홀구 독배로 335-1 (용현동),,03,폐업,,,
부흥마트,2009-11-19,172078.28275289,439845.339657139,2009년11월법개정전자료,2026-05-14 22:57:56,I,2009-05-08,2,폐업처리,2009-11-19 17:50:45,,2009-05-08,402-201,인천광역시 미추홀구 주안1동 89번지 8호,2009351009205600061,3510500,인천광역시 미추홀구 석바위로 109 (주안동),,03,폐업,,,
유원옷수선,2004-11-30,168121.813944901,439440.499179092,,2026-05-14 22:56:29,I,,2,폐업처리,2008-02-23 00:00:00,,1989-03-30,,인천광역시 미추홀구 용현동 565번지 42호,1989351001305600090,3510500,인천광역시 미추홀구 낙섬중로91번길 10-25 (용현동),,03,폐업,,,032-884-1183
컴퓨터마트,2018-09-11,170239.423152607,438623.930822281,제7조의3제2항에따른경우,2026-05-14 22:58:05,I,2015-08-11,2,폐업처리,2018-09-11 10:52:54,,2015-08-11,,인천광역시 미추홀구 용현동 31번지 26호,2015351015605600094,3510500,인천광역시 미추홀구 인하로 147 (용현동),22209,03,폐업,,,
충청슈퍼,2002-04-23,170559.223230457,441527.675932709,,2026-05-14 22:57:25,I,,2,폐업처리,2008-02-23 00:00:00,,2001-12-27,,인천광역시 미추홀구 도화동 52번지 7호,2001351006105600232,3510500,인천광역시 미추홀구 염전로239번길 27-9 (도화동),,03,폐업,,,
주식회사비지에프리테일 인하비룡재점,,169819.480144701,438435.72003517,제7조의3제2항에따른경우,2026-05-14 22:58:11,I,2020-04-07,0,정상영업,2023-12-11 11:00:17,,2020-04-07,,인천광역시 미추홀구 학익동 336번지 3호 인하학원,2020351057905600030,3510500,"인천광역시 미추홀구 소성로 71, 인하학원 1층 (학익동)",22212,01,영업/정상,,,
대진상회,2009-01-15,171114.286167327,438265.468109522,2009년11월법개정전자료,2026-05-14 22:57:04,I,1998-12-29,2,폐업처리,2009-01-15 15:55:57,,1998-12-29,,인천광역시 미추홀구 주안동 856번지 105호,1998351001305600012,3510500,인천광역시 미추홀구 인하로236번길 50 (주안동),,03,폐업,,,032-866-5798
대성할인마트,2004-07-07,168861.665128159,440436.125656885,,2026-05-14 22:57:34,I,,2,폐업처리,2008-02-23 00:00:00,,2002-11-19,,인천광역시 미추홀구 숭의동 129번지 96호,2002351006105600315,3510500,,,03,폐업,,,032-883-5356
세븐일레븐 용현노블레스점,2024-06-20,167451.790737286,439037.45219438,제7조의3제2항에따른경우,2026-05-14 22:58:11,I,2020-05-20,2,폐업처리,2024-06-24 11:33:09,,2020-05-20,,인천광역시 미추홀구 용현동 630번지 1호,2020351057905600054,3510500,"인천광역시 미추홀구 토금남로 2, 107, 108호 (용현동)",22190,03,폐업,,,
영산슈퍼,2003-12-16,170378.054997593,438433.362691964,,2026-05-14 22:57:24,I,,2,폐업처리,2008-02-23 00:00:00,,2001-10-10,,인천광역시 미추홀구 학익동 2번지 16호,2001351006105600185,3510500,인천광역시 미추홀구 재넘이길 24 (학익동),,03,폐업,,,032-856-5986
믿음슈퍼,2001-11-16,171336.995593479,440067.028534401,,2026-05-14 22:56:49,I,,2,폐업처리,2008-02-23 00:00:00,,1992-09-24,,인천광역시 미추홀구 도화동 364번지 1호,1992351006105600011,3510500,인천광역시 미추홀구 석바위로33번길 33 (도화동),,03,폐업,,,
선우유통,,169784.096522287,438164.525146164,,2026-05-14 22:57:41,I,,3,직권취소,2008-02-23 00:00:00,,2003-12-10,,인천광역시 미추홀구 학익동 420번지 23호,2003351006105601319,3510500,인천광역시 미추홀구 소성로 89-1 (학익동),,04,취소/말소/만료/정지/중지,,,032-875-1431
소망프라자,2013-05-03,170994.378,440826.0495,2009년11월법개정전자료,2026-05-14 22:56:54,I,1994-03-30,2,폐업처리,2013-05-03 13:36:48,,1994-03-30,,인천광역시 미추홀구 도화동 120번지 69  호,1994351006105600019,3510500,인천광역시 미추홀구 석정로337번길 33 (도화동),,03,폐업,,,
IGA편의점,2011-04-08,171470.307837114,439629.339233355,2009년11월법개정전자료,2026-05-14 22:57:56,I,2009-05-27,2,폐업처리,2011-04-11 09:00:57,,2009-05-27,402-202,인천광역시 미추홀구 주안2동 506번지 1호 1층 점포4호,2009351009205600070,3510500,"인천광역시 미추홀구 경인로 344 (주안동,1층 점포4호)",,03,폐업,,,
한나공인중개사사무소,2006-03-24,170612.00309209,437537.162400929,,2026-05-14 22:57:47,I,,2,폐업처리,2008-02-23 00:00:00,,2006-01-02,,인천광역시 미추홀구 학익동 682번지 1호 하나아파트상가  103,2006351007105600001,3510500,"인천광역시 미추홀구 매소홀로418번길 5, 103호 (학익동,하나아파트상가)",,03,폐업,,,
설악순대국,2011-07-19,172580.061187206,438895.016967556,2009년11월법개정전자료,2026-05-14 22:57:52,I,2007-04-30,2,폐업처리,2011-07-19 15:54:47,,2007-04-30,,인천광역시 미추홀구 주안동 1559번지 30  호 상가 1-110,2007351009205600020,3510500,,,03,폐업,,,032-424-7797
씨유주안태화점,2024-06-13,171232.562267689,440577.544365578,제7조의3제3항에따른경우,2026-05-14 22:58:11,I,2020-03-02,2,폐업처리,2024-06-13 15:43:38,,2020-03-02,,인천광역시 미추홀구 주안동 26번지 8호 주안태화아파트,2020351057905600018,3510500,"인천광역시 미추홀구 석정로 360, 103호 (주안동, 주안태화아파트)",22127,03,폐업,,,
당진슈퍼,,170888.866696962,438271.476024842,2009년11월법개정전자료,2026-05-14 22:56:45,I,2001-05-31,3,직권취소,2020-07-29 16:37:38,2020-07-30,2001-05-31,,인천광역시 미추홀구 주안동 864번지 7   호,1989351006105600144,3510500,인천광역시 미추홀구 학익소로13번길 74 (주안동),,04,취소/말소/만료/정지/중지,,,
용현상회,,,,,2026-05-14 22:57:09,I,,3,직권취소,2008-02-23 00:00:00,2006-03-21,1998-12-10,,인천광역시 미추홀구 용현동 371번지 1호,1998351006105600010,3510500,인천광역시 미추홀구 용오로 116-5 (용현동),,04,취소/말소/만료/정지/중지,,,
이마트24 용현엠코타운점,2024-08-06,168075.649699581,439072.470642968,제7조의3제2항에따른경우,2026-05-14 22:58:18,I,2023-04-12,2,폐업처리,2024-08-06 14:47:17,,2023-04-12,,인천광역시 미추홀구 용현동 577-81,2023351057905600039,3510500,"인천광역시 미추홀구 토금북로 53, 101호 (용현동)",22187,03,폐업,,,
담배 멀티샵,,172015.712236359,438493.746841455,제7조의3제2항에따른경우,2026-05-14 22:58:15,I,2022-07-13,0,정상영업,2022-07-13 17:48:05,,2022-07-13,,인천광역시 미추홀구 주안동 1492-17,2022351057905600070,3510500,"인천광역시 미추홀구 인하로 327, 1층 (주안동)",22227,01,영업/정상,,,
평화유통,,172717.888642362,439076.530923599,2009년11월법개정전자료,2026-05-14 22:57:27,I,2002-06-11,3,직권취소,2008-07-02 13:27:38,2008-07-02,2002-06-11,,인천광역시 미추홀구 주안동 1557번지 6호,2002351006105600157,3510500,인천광역시 미추홀구 인주대로503번길 59 (주안동),,04,취소/말소/만료/정지/중지,,,032-423-9159
스마일마트,2012-07-11,167965.700701843,438340.214819879,2009년11월법개정전자료,2026-05-14 22:57:56,I,2009-07-08,2,폐업처리,2012-07-11 18:16:13,,2009-07-08,402-025,"인천광역시 미추홀구 용현5동 627번지 47호 한국아파트 상가 102,103,107",2009351009205600102,3510500,"인천광역시 미추홀구 매소홀로 121 (용현동, 한국아파트상가 102.103.107호)",,03,폐업,,,
대지슈퍼,,,,2009년11월법개정전자료,2026-05-14 22:57:24,I,2001-08-21,5,지정취소,2009-02-17 17:41:47,2009-02-17,2001-08-21,,인천광역시 미추홀구 도화동 71번지 21호,2001351006105600124,3510500,인천광역시 미추홀구 숙골로 80 (도화동),,04,취소/말소/만료/정지/중지,,,032-863-9731
SK인천주유소,2012-08-14,170697.786656434,441578.07898804,2009년11월법개정전자료,2026-05-14 22:57:41,I,2003-12-10,2,폐업처리,2012-08-14 14:44:30,,2003-12-10,,인천광역시 미추홀구 도화동 53번지 1호,2003351006105600320,3510500,인천광역시 미추홀구 송림로 328 (도화동),,03,폐업,,,032-864-7565
증앙극장매점,2008-03-20,,,2009년11월법개정전자료,2026-05-14 22:56:46,I,1989-03-30,2,폐업처리,2008-03-20 17:13:30,,1989-03-30,,인천광역시 미추홀구 주안동 415호,1989351006105600146,3510500,,,03,폐업,,,
S-마트,,172795.915960448,439766.445103609,,2026-05-14 22:57:45,I,,3,직권취소,2008-02-23 00:00:00,2006-03-21,2005-05-07,,인천광역시 미추홀구 주안동 920번지 11호,2005351007105600024,3510500,인천광역시 미추홀구 경인로 483 (주안동),,04,취소/말소/만료/정지/중지,,,
지현문구,2002-08-24,171361.013265102,438763.923059573,,2026-05-14 22:57:04,I,,2,폐업처리,2008-02-23 00:00:00,,2000-07-06,,인천광역시 미추홀구 주안동 1445번지 1호,1998351000005600006,3510500,인천광역시 미추홀구 인주대로366번길 17 (주안동),,03,폐업,,,
전자담배,2023-10-04,172871.689721327,439605.799874777,제7조의3제2항에따른경우,2026-05-14 22:58:06,I,2016-12-12,2,폐업처리,2023-10-04 14:37:22,,2016-12-12,,인천광역시 미추홀구 주안동 1590-13,2016351015605600145,3510500,"인천광역시 미추홀구 구월로19번길 6-61, 가동 4호 (주안동)",22145,03,폐업,,,
학익마트,2015-02-11,170421.372309125,437570.680896595,제7조의3제2항에따른경우,2026-05-14 22:58:02,I,2013-07-01,2,폐업처리,2015-02-11 09:58:28,,2013-07-01,402-041,인천광역시 미추홀구 학익1동 684번지 3호 1층,2013351013105600072,3510500,"인천광역시 미추홀구 매소홀로 400, 1층 (학익동)",,03,폐업,,,
전자담배,2024-08-27,172077.907029637,438321.494821342,제7조의3제2항에따른경우,2026-05-14 22:58:06,I,2016-10-26,2,폐업처리,2024-08-27 13:17:29,,2016-10-26,,인천광역시 미추홀구 주안동 1212-2,2016351015605600123,3510500,인천광역시 미추홀구 인하로330번길 27 (주안동),22229,03,폐업,,,
씨유(CU)도화향기점,,170889.020510422,440706.103633615,제7조의3제2항에따른경우,2026-05-14 22:58:20,I,2024-09-19,0,정상영업,2024-09-19 13:35:59,,2024-09-19,,인천광역시 미추홀구 도화동 119-43,2024351057905600065,3510500,"인천광역시 미추홀구 석정로 327, 1층 (도화동)",22116,01,영업/정상,,,
주안세일마트,2007-06-13,171874.955738941,439780.032268539,,2026-05-14 22:57:44,I,,2,폐업처리,2008-02-23 00:00:00,,2005-03-03,,인천광역시 미추홀구 주안동 81번지 2호,2005351006105600035,3510500,인천광역시 미추홀구 주안중로 16 (주안동),,03,폐업,,,
세븐일레븐 주안이공삼공점,,171851.323603429,440078.790752577,제7조의3제2항에따른경우,2026-05-14 22:57:59,I,2011-07-08,3,직권취소,2017-09-06 10:45:37,2017-09-06,2011-07-08,402-201,인천광역시 미추홀구 주안1동 147번지 15호,2011351009205600097,3510500,인천광역시 미추홀구 주안중로 45 (주안동),,04,취소/말소/만료/정지/중지,,,
아이앤지(ING) 펀의점,2014-07-30,171520.592028279,439624.528022026,제7조의3제2항에따른경우,2026-05-14 22:58:02,I,2014-05-08,2,폐업처리,2014-07-30 15:22:12,,2014-05-08,402-844,인천광역시 미추홀구 주안동 505번지 4호 1층,2014351013105600045,3510500,"인천광역시 미추홀구 경인로 350-1, 1층 (주안동)",,03,폐업,,,
신흥상회,,,,2009년11월법개정전자료,2026-05-14 22:57:42,I,2004-07-03,3,직권취소,2008-08-22 11:10:40,2008-08-22,2004-07-03,,인천광역시 미추홀구 주안동 호 1466-4,2004351006105600115,3510500,,,04,취소/말소/만료/정지/중지,,,032-429-1414
제이오더블유(JOW),2016-10-18,171132.8682131,439865.499156826,제7조의3제2항에따른경우,2026-05-14 22:58:05,I,2015-05-08,2,폐업처리,2016-10-18 17:31:14,,2015-05-08,402-809,인천광역시 미추홀구 도화동 389번지 13호,2015351015605600058,3510500,"인천광역시 미추홀구 경인로 301, 101호 (도화동)",,03,폐업,,,
우천유통,2007-05-09,170242.819705943,439324.346008245,,2026-05-14 22:57:13,I,,2,폐업처리,2008-02-23 00:00:00,,1999-01-08,,인천광역시 미추홀구 용현동 117번지 19호,1999351001305600014,3510500,인천광역시 미추홀구 경인북길 299 (용현동),,03,폐업,,,032-883-2066
한아름마트,2018-05-08,,,제7조의3제2항에따른경우,2026-05-14 22:58:05,I,2015-11-30,2,폐업처리,2018-05-08 16:39:17,,2015-11-30,,,2015351015605600138,3510500,인천광역시 미추홀구 인주대로329번길 10 (주안동),22159,03,폐업,,,
미니스톱주안본점,2007-08-31,171852.186182842,440148.715354249,2009년11월법개정전자료,2026-05-14 22:57:53,I,2007-08-02,2,폐업처리,2007-08-31 14:40:59,,2007-08-02,402-200,인천광역시 미추홀구 주안동 132번지 4호,2007351009205600097,3510500,인천광역시 미추홀구 미추홀대로734번길 37 (주안동),,03,폐업,,,
진영유통,2004-11-12,169335.77637432,439764.903706539,,2026-05-14 22:56:27,I,,2,폐업처리,2008-02-23 00:00:00,,1978-11-07,,인천광역시 미추홀구 숭의동 248번지 234호,1978351006105611111,3510500,인천광역시 미추홀구 독정안길 71-21 (숭의동),,03,폐업,,,032-883-2718
주안전자담배,,170546.891050579,438548.59270363,제7조의3제2항에따른경우,2026-05-14 22:58:08,I,2018-07-16,0,정상영업,2023-10-19 15:57:25,,2018-07-16,,인천광역시 미추홀구 주안동 1371번지 1호 은진빌딩,2018351054705600006,3510500,"인천광역시 미추홀구 한나루로 468, 1층 4호 (주안동)",22218,01,영업/정상,,,
강화슈퍼,2003-05-01,,,,2026-05-14 22:57:21,I,,2,폐업처리,2008-02-23 00:00:00,,2000-02-08,,인천광역시 미추홀구 도화동 76번지 14호,2000351000005600017,3510500,인천광역시 미추홀구 석정로 233 (도화동),,03,폐업,,,
씨유 시티오씨엘1단지점,,168491.227730116,437970.426123832,제7조의3제2항에따른경우,2026-05-14 22:58:20,I,2025-09-17,0,정상영업,2025-09-17 15:00:54,,2025-09-17,,인천광역시 미추홀구 학익동 587-39 시티오씨엘 1단지,2025351057905600050,3510500,"인천광역시 미추홀구 학익로 116, 1층 122, 123호 (학익동, 시티오씨엘 1단지)",22194,01,영업/정상,,,
충남유통,2002-10-08,168693.096886712,440686.958970701,,2026-05-14 22:57:26,I,,2,폐업처리,2008-02-23 00:00:00,,2002-02-08,,인천광역시 미추홀구 숭의동 81번지 14호,2002351006105600042,3510500,인천광역시 미추홀구 석정로 102 (숭의동),,03,폐업,,,
인화상회,2001-06-22,170292.956265302,440625.919113055,,2026-05-14 22:57:18,I,,2,폐업처리,2008-02-23 00:00:00,,1999-03-24,,인천광역시 미추홀구 도화동 102번지 32호,1999351001305600059,3510500,인천광역시 미추홀구 숙골로43번길 14-15 (도화동),,03,폐업,,,
지에스25 학익힐스점,,168787.752006556,438006.628222011,제7조의3제2항에따른경우,2026-05-14 22:58:20,I,2025-08-19,0,정상영업,2025-08-20 08:50:46,,2025-08-19,,인천광역시 미추홀구 학익동 744-1 힐스테이트학익,2025351057905600040,3510500,"인천광역시 미추홀구 독배로251번길 24, 상가동 103호, 104호 (학익동, 힐스테이트학익)",22194,01,영업/정상,,,
동아유통,2012-10-09,170414.938646606,440435.639593063,2009년11월법개정전자료,2026-05-14 22:57:37,I,2003-03-27,2,폐업처리,2012-10-09 16:36:58,,2003-03-27,,인천광역시 미추홀구 도화동 601번지 1   호,2003351006105600070,3510500,,,03,폐업,,,032-868-9120
한영상사,,169713.543806432,441649.410839204,,2026-05-14 22:56:59,I,,3,직권취소,2008-02-23 00:00:00,2004-03-22,1996-02-09,,인천광역시 미추홀구 도화동 865번지 1호,1996351006105600020,3510500,인천광역시 미추홀구 연송로85번길 8-25 (도화동),,04,취소/말소/만료/정지/중지,,,
동서휴게실,2007-05-10,172484.939980327,439167.452346601,,2026-05-14 22:57:52,I,,2,폐업처리,2008-02-23 00:00:00,,2007-02-09,,인천광역시 미추홀구 주안동 1541호 석바위지하상가  207,2007351007905600027,3510500,"인천광역시 미추홀구 경원대로 지하 848, 207호 (주안동,석바위지하상가)",,03,폐업,,,
G마트(지마트),2014-07-21,171723.373088825,439939.135869966,2009년11월법개정전자료,2026-05-14 22:57:53,I,2007-11-02,2,폐업처리,2014-07-21 17:20:26,,2007-11-02,402-200,인천광역시 미추홀구 주안동 165번지 5호,2007351009205600146,3510500,인천광역시 미추홀구 석바위로 73 (주안동),,03,폐업,,,
문학소비자마트,,,,2009년11월법개정전자료,2026-05-14 22:57:08,I,1998-01-21,3,직권취소,2008-08-22 11:08:49,2008-08-22,1998-01-21,,인천광역시 미추홀구 문학동 27번지 4   호,1998351001305600067,3510500,,,04,취소/말소/만료/정지/중지,,,
세이퍼컴퓨터,,170552.22950872,440254.881443907,제7조의3제2항에따른경우,2026-05-14 22:58:10,I,2019-09-16,5,지정취소,2022-09-23 13:39:09,2022-09-23,2019-09-16,,인천광역시 미추홀구 도화동 596번지 14호,2019351057905600020,3510500,"인천광역시 미추홀구 경인로 232, 오른쪽에서 1호 (도화동)",22165,04,취소/말소/만료/정지/중지,,,
팡팡유통,2005-03-15,170323.909020018,438912.768651991,,2026-05-14 22:57:26,I,,2,폐업처리,2008-02-23 00:00:00,,2002-01-09,,인천광역시 미추홀구 용현동 69번지 3호,2002351006105600010,3510500,인천광역시 미추홀구 인주대로266번길 18-1 (용현동),,03,폐업,,,
백조세탁소,2016-07-05,171228.283397632,438354.2534091,제7조의3제2항에따른경우,2026-05-14 22:58:01,I,2012-07-04,2,폐업처리,2016-07-05 15:07:56,,2012-07-04,402-852,인천광역시 미추홀구 주안7동 1332번지 32호,2012351013105600068,3510500,인천광역시 미추홀구 인하로248번길 29 (주안동),,03,폐업,,,
세븐일레븐 인하대문화점,2024-06-05,169664.535653826,438860.867602791,제7조의3제2항에따른경우,2026-05-14 22:58:06,I,2017-01-31,2,폐업처리,2024-06-05 17:08:28,,2017-01-31,,,2017351015605600019,3510500,"인천광역시 미추홀구 경인남길30번길 66, 1층 (용현동)",22207,03,폐업,,,
피자나눔터,2009-07-03,171002.574394226,437498.87299623,2009년11월법개정전자료,2026-05-14 22:57:52,I,2007-04-19,2,폐업처리,2009-07-03 10:56:46,,2007-04-19,,인천광역시 미추홀구 학익동 672번지 1   호,2007351009205600012,3510500,인천광역시 미추홀구 소성로 230 (학익동),,03,폐업,,,032-868-7755
태양슈퍼,,170728.306690363,439444.359709995,제7조의3제2항에따른경우,2026-05-14 22:58:02,I,2013-10-21,3,직권취소,2019-03-18 11:05:28,2019-03-18,2013-10-21,402-844,인천광역시 미추홀구 주안2동 630번지 7호,2013351013105600114,3510500,인천광역시 미추홀구 한나루로 563-12 (주안동),,04,취소/말소/만료/정지/중지,,,
