건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,뉴시드출판,2012-09-25,204915.102223308,463385.690125183,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2012-09-25 17:54:44,,2008-09-08,139-837,서울특별시 노원구 상계동 ****-**,CDFG1251002008000028,3100000,,서울특별시 노원구 동일로***길 **  (상계동),,03,폐업,,,,,,
,산교육,2018-06-12,206394.941003263,457745.743766422,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2019-01-17 18:01:39,,2008-09-22,139-807,서울특별시 노원구 공릉동 ***-**,CDFG1251002008000029,3100000,,서울특별시 노원구 동일로***길 ** (공릉동),,03,폐업,,,,,,
,학위스쿨,2009-02-02,204619.143523595,463887.942604325,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2013-12-09 11:22:43,,2008-09-30,139-746,서울특별시 노원구 상계동 **** 두산아파트 ***동 ***호,CDFG1251002008000031,3100000,,"서울특별시 노원구 동일로***길 **, ***동 ***호 (상계동,두산아파트)",,03,폐업,,,,02-932-1040,,
,메르쿠리우스,2015-04-16,207131.576339305,462829.18165682,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2015-04-16 13:03:10,,2008-09-30,139-900,서울특별시 노원구 상계동 **** 불암현대아파트 ***동 ****호,CDFG1251002008000032,3100000,,"서울특별시 노원구 덕릉로***길 **, ***동 ****호 (상계동, 불암현대아파트)",,03,폐업,,,,02-939-8039,,
,카피마스타,2011-11-07,206664.089750683,460682.866029213,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2011-11-07 10:12:28,,2008-10-14,139-860,서울특별시 노원구 중계동 ***-** 새롬스타빌 ***호,CDFG1251002008000033,3100000,,"서울특별시 노원구 한글비석로 ***,  ***호 (중계동,새롬스타빌)",,03,폐업,,,,,,
,시드빅아이출판,2009-02-05,204915.102223308,463385.690125183,출판인쇄업,출판사,2026-05-14 22:13:04,I,03,폐업,,,,2009-02-05 13:21:56,,2008-11-06,139-837,서울특별시 노원구 상계동 ****-**,CDFG1251002008000036,3100000,,서울특별시 노원구 동일로***길 **  (상계동),,03,폐업,,,,02-906-3311,,
,소설마을,2011-07-11,205210.744068864,463100.50946552,출판인쇄업,출판사,2026-05-14 22:13:05,I,03,폐업,,,,2011-07-11 15:43:59,,2008-11-14,139-764,서울특별시 노원구 상계동 *** 주공아파트 ****동 ****호,CDFG1251002008000037,3100000,,"서울특별시 노원구 수락산로 ***, ****동 ****호 (상계동,주공아파트)",,03,폐업,,,,,,
,도서출판마이네,2011-03-07,205789.71844701,459389.694394683,출판인쇄업,출판사,2026-05-14 22:13:05,I,03,폐업,,,,2011-03-07 13:49:06,,2008-11-21,139-940,서울특별시 노원구 하계동 *** 우성아파트 ***동 ***호,CDFG1251002008000038,3100000,,"서울특별시 노원구 섬밭로 ***, ***동 ***호 (하계동,우성아파트)",,03,폐업,,,,,,
,식품기능소재연구회,2015-07-21,205048.697374235,461058.836528245,출판인쇄업,출판사,2026-05-14 22:13:06,I,03,폐업,,,,2015-09-25 10:44:09,,2009-01-08,139-200,서울특별시 노원구 상계동 *** 주공아파트 ***동 ***호,CDFG1251002009000002,3100000,,"서울특별시 노원구 동일로***길 **, ***동 ***호 (상계동,주공아파트)",,03,폐업,,,,02-930-2726,,
근린생활시설,도서출판주연,2022-03-04,205394.112077124,461283.511494133,출판인쇄업,출판사,2026-05-14 22:13:06,I,03,폐업,,44.84,,2022-03-04 17:09:30,,2009-01-15,139-832,서울특별시 노원구 상계동 ***-* 일신상가 ***호,CDFG1251002009000005,3100000,주거지역,"서울특별시 노원구 동일로***길 **, ***호 (상계동, 일신상가)",,03,폐업,기타,,,,,
,빛길,2014-07-01,207274.300313358,457909.125969428,출판인쇄업,출판사,2026-05-14 22:13:06,I,03,폐업,,,,2014-07-04 09:55:02,,2009-02-24,139-773,서울특별시 노원구 공릉동 ** 태강아파트 ****동 ***호,CDFG1251002009000009,3100000,,"서울특별시 노원구 공릉로**길 **, ****동 ***호 (공릉동, 태강아파트)",,03,폐업,,,,02-975-3388,,
,제나출판사,2024-06-18,207248.027982403,463013.675178711,출판인쇄업,출판사,2026-05-14 22:13:06,I,03,폐업,,,,2024-06-18 13:38:04,,2009-03-10,139-810,서울특별시 노원구 상계동 **-*** *동 ***호,CDFG1251002009000010,3100000,,"서울특별시 노원구 덕릉로***길 **-*, *동 ***호 (상계동)",,03,폐업,,,,,,
,도서출판 지선당,2017-12-21,205445.843883297,459604.311547098,출판인쇄업,출판사,2026-05-14 22:13:06,I,03,폐업,,,,2017-12-26 18:02:42,,2009-04-06,139-784,서울특별시 노원구 중계동 *** 상아아파트 **동 ****호,CDFG1251002009000011,3100000,,"서울특별시 노원구 섬밭로 ***, **동 ****호 (중계동, 상아아파트)",,03,폐업,,,,,,
,도서출판 벽암,2020-11-04,207749.307579592,457640.840194694,출판인쇄업,출판사,2026-05-14 22:13:07,I,03,폐업,,,,2020-11-04 17:10:45,,2009-04-09,139-739,서울특별시 노원구 공릉동 *** 효성아파트 ***동 ***호,CDFG1251002009000012,3100000,,"서울특별시 노원구 화랑로 ***, ***동 ***호 (공릉동, 효성아파트)",,03,폐업,,,,,,
,도경교육출판,2009-10-26,205644.745034242,460919.697646834,출판인쇄업,출판사,2026-05-14 22:13:07,I,03,폐업,,,,2013-12-09 11:18:56,,2009-04-13,139-200,서울특별시 노원구 상계동 ***-* 상계주공*단지아파트 ***동 ****호,CDFG1251002009000014,3100000,,"서울특별시 노원구 동일로***길 **, ***동 ****호 (상계동,상계주공*단지아파트)",,03,폐업,,,,,,
,루스,2012-06-30,204855.657578987,462605.747175556,출판인쇄업,출판사,2026-05-14 22:13:07,I,03,폐업,,,,2013-12-09 11:20:00,,2009-05-08,139-761,서울특별시 노원구 상계동 *** 주공아파트 ****동 ***호,CDFG1251002009000017,3100000,,"서울특별시 노원구 동일로***길 **, ****동 ***호 (상계동, 주공아파트)",,03,폐업,,,,,,
,하나님이 심은 나무,2010-01-28,205695.601650554,460288.081364941,출판인쇄업,출판사,2026-05-14 22:13:07,I,03,폐업,,,,2010-01-28 18:01:46,,2009-05-14,139-786,서울특별시 노원구 중계동 *** 무지개아파트 ***동 ***호,CDFG1251002009000018,3100000,,"서울특별시 노원구 동일로***길 **, ***동 ***호 (중계동,무지개아파트)",,03,폐업,,,,02-974-1180,,
,roundabout,2021-05-10,207104.590296274,457691.825624387,출판인쇄업,출판사,2026-05-14 22:13:07,I,03,폐업,,,,2021-05-11 09:35:10,,2009-05-14,139-800,서울특별시 노원구 공릉동 ***-*** ***호,CDFG1251002009000019,3100000,,"서울특별시 노원구 노원로*마길 **,  ***호 (공릉동)",,03,폐업,,,,,,
,물고기출판사,2013-01-28,205063.756186181,462983.4627745,출판인쇄업,출판사,2026-05-14 22:13:08,I,03,폐업,,,,2013-12-07 17:04:17,,2009-06-30,139-819,서울특별시 노원구 상계동 *** 주공아파트 ****동 ***호,CDFG1251002009000021,3100000,,"서울특별시 노원구 동일로***길 **, ****동 ***호 (상계동,주공아파트)",,03,폐업,,,,,,
,소디자인,2017-12-29,205164.287941404,462643.124805593,출판인쇄업,출판사,2026-05-14 22:13:08,I,03,폐업,,,,2018-01-17 17:49:29,,2005-07-19,139-761,서울특별시 노원구 상계동 *** 주공아파트 ****동 ****호,CDFG1251002009000022,3100000,,"서울특별시 노원구 한글비석로 ***, ****동 ****호 (상계동,주공아파트)",,03,폐업,,,,02-720-7296,,
,도서출판청운사,2012-01-19,205365.743078699,461068.908455905,출판인쇄업,출판사,2026-05-14 22:13:08,I,03,폐업,,,,2012-01-19 17:40:16,,2009-08-28,139-832,서울특별시 노원구 상계동 ***-* 올림피아상가 *층 ***호,CDFG1251002009000028,3100000,,"서울특별시 노원구 동일로 ****  (상계동,올림피아상가 *층 ***호)",,03,폐업,,,,02-935-8999,,
,빅 트리(Big Tree),2009-12-30,207274.300313358,457909.125969428,출판인쇄업,출판사,2026-05-14 22:13:08,I,03,폐업,,,,2013-12-19 14:14:29,,2009-09-02,139-773,서울특별시 노원구 공릉동 ** 태강아파트 ****동 ***호,CDFG1251002009000029,3100000,,"서울특별시 노원구 공릉로**길 **, ****동 ***호 (공릉동, 태강아파트)",,03,폐업,,,,02-977-1768,,
,앤써북,2012-02-15,205074.452590433,461368.878495391,출판인쇄업,출판사,2026-05-14 22:13:08,I,03,폐업,,,,2013-12-19 14:15:06,,2009-09-15,139-942,서울특별시 노원구 상계동 *** 유성빌딩 ***호,CDFG1251002009000031,3100000,,"서울특별시 노원구 노해로**길 **-** (상계동,유성빌딩 ***호)",,03,폐업,,,,02-933-7727,,
,도서출판 파미르,2010-10-26,205660.986625043,462645.285471828,출판인쇄업,출판사,2026-05-14 22:13:09,I,03,폐업,,,,2013-12-09 11:21:11,,2005-05-31,139-768,서울특별시 노원구 상계동 *** 보람아파트 ***동 ****호,CDFG1251002009000033,3100000,,"서울특별시 노원구 한글비석로 ***, ***동 ****호 (상계동, 보람아파트)",,03,폐업,,,,,,
,주식회사 예성이북,2011-05-27,204325.989587591,458245.314994,출판인쇄업,출판사,2026-05-14 22:13:09,I,03,폐업,,,,2011-05-27 10:00:44,,2009-11-19,139-912,서울특별시 노원구 월계동 *** 롯데캐슬루나아파트 ***동 ***호,CDFG1251002009000040,3100000,,"서울특별시 노원구 월계로**길 **, ***동 ***호 (월계동,롯데캐슬루나아파트)",,03,폐업,,,,,,
,토마토 콘,2013-11-13,205753.432473845,461751.058974653,출판인쇄업,출판사,2026-05-14 22:13:09,I,03,폐업,,,,2013-11-13 17:10:27,,2009-11-26,139-816,서울특별시 노원구 상계동 ***-* 주양빌딩 ***호,CDFG1251002009000041,3100000,,"서울특별시 노원구 노원로 *** (상계동,주양빌딩 ***호)",,03,폐업,,,,02-573-2557,,
,CTM교육출판,2012-12-28,205920.87114808,459040.420031177,출판인쇄업,출판사,2026-05-14 22:13:10,I,03,폐업,,,,2012-12-28 16:56:30,,2009-12-30,139-873,서울특별시 노원구 하계동 *** *층상가 *동 ***호,CDFG1251002009000045,3100000,,,,03,폐업,,,,,,
,슬기와 진,2010-03-09,205339.508691698,457247.570869701,출판인쇄업,출판사,2026-05-14 22:13:10,I,03,폐업,,,,2013-12-19 14:15:51,,2010-01-13,139-909,서울특별시 노원구 월계동 *** 동신아파트 *동 ***호,CDFG1251002010000002,3100000,,"서울특별시 노원구 광운로*나길 **, *동 ***호 (월계동,동신아파트)",,03,폐업,,,,02-911-6225,,
,리오바출판사,2011-09-21,206854.820985654,457858.312800901,출판인쇄업,출판사,2026-05-14 22:13:10,I,03,폐업,,,,2013-12-19 14:16:33,,2010-02-04,139-802,서울특별시 노원구 공릉동 ***-** ***호,CDFG1251002010000004,3100000,,"서울특별시 노원구 공릉로**길 **-* (공릉동,***호)",,03,폐업,,,,,,
,엔나인 주식회사,2012-02-02,206760.872045568,457359.441328986,출판인쇄업,출판사,2026-05-14 22:13:10,I,03,폐업,,,,2012-02-02 10:00:24,,2010-03-25,139-808,서울특별시 노원구 공릉동 ***-* 우성빌딩 ***호,CDFG1251002010000010,3100000,,"서울특별시 노원구 화랑로 ***  (공릉동,우성빌딩 ***호)",,03,폐업,,,,,,
,위드매쓰,2015-03-27,205445.843883297,459604.311547098,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2015-04-02 09:40:17,,2010-04-01,139-784,서울특별시 노원구 중계동 *** 상아아파트 **동 ***호,CDFG1251002010000011,3100000,,"서울특별시 노원구 섬밭로 ***, **동 ***호 (중계동, 상아아파트)",,03,폐업,,,,,,
,도서출판 레터북,2015-01-30,206651.699789929,461582.803734992,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2015-01-30 14:28:29,,2010-04-16,139-793,서울특별시 노원구 중계동 *** 주공*단지아파트 ***동 ***호,CDFG1251002010000014,3100000,,"서울특별시 노원구 덕릉로 ***, ***동 ***호 (중계동, 주공*단지아파트)",,03,폐업,,,,02-952-7443,,
,(주)기준교육,2012-06-08,206722.570979588,460773.224171754,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2013-12-09 13:07:27,,2010-04-23,139-861,서울특별시 노원구 중계동 ***-** 삼부프라자 ***호,CDFG1251002010000016,3100000,,"서울특별시 노원구 한글비석로 *** (중계동,삼부프라자 ***호)",,03,폐업,,,,02-935-1646,,
,케이원출판사,2012-08-31,206670.816544196,460805.152066849,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2013-12-19 14:17:13,,2010-05-03,139-860,서울특별시 노원구 중계동 ***-* 두타빌 A동 ***호,CDFG1251002010000018,3100000,,"서울특별시 노원구 한글비석로 *** (중계동,두타빌 A동 ***호)",,03,폐업,,,,,,
,열린미래기획,2012-10-17,205896.117835369,461716.454810941,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2012-10-17 15:00:20,,2010-05-20,139-816,서울특별시 노원구 상계동 ***-*,CDFG1251002010000021,3100000,,서울특별시 노원구 상계로 ***  (상계동),,03,폐업,,,,02-951-8244,,
,이코노미북스,2025-03-21,206108.554500257,458357.102555005,출판인쇄업,출판사,2026-05-14 22:13:11,I,03,폐업,,,,2025-03-21 15:53:30,,2010-07-05,139-801,서울특별시 노원구 공릉동 *** 신도*차아파트상가 ***호,CDFG1251002010000024,3100000,,"서울특별시 노원구 동일로***가길 **  (공릉동,신도*차아파트상가 ***호)",,03,폐업,,,,02-975-6687,,
,휴먼스라이프,2015-06-23,204585.410085358,463389.40284285,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2015-06-23 10:21:30,,2010-07-26,139-893,서울특별시 노원구 상계동 **** 현대*차아파트 ***동 ***호,CDFG1251002010000027,3100000,,"서울특별시 노원구 동일로***길 **, ***동 ***호 (상계동, 현대*차아파트)",,03,폐업,,,,,,
,이코리안(e Korean)한국어교육문화,2013-12-30,206961.222055894,460527.904409859,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2014-02-04 11:02:55,,2010-07-27,139-797,서울특별시 노원구 중계동 ***-* 주공*단지아파트,CDFG1251002010000029,3100000,,"서울특별시 노원구 한글비석로*길 ** (중계동,주공*단지아파트)",,03,폐업,,,,02-501-1715,,
,Her.co,2012-02-15,206630.714120071,461164.120761815,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2012-02-15 17:44:42,,2010-08-09,139-781,서울특별시 노원구 중계동 ***-* 주공*단지아파트 ***동 ****호,CDFG1251002010000030,3100000,,"서울특별시 노원구 중계로 ***, ***동 ****호 (중계동,주공*단지아파트)",,03,폐업,,,,,,
,북마을,2013-09-30,205612.553970025,462267.880823868,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2013-12-07 16:57:04,,2010-08-24,139-768,서울특별시 노원구 상계동 *** 보람아파트 ***동 ***호,CDFG1251002010000034,3100000,,"서울특별시 노원구 한글비석로 ***, ***동 ***호 (상계동, 보람아파트)",,03,폐업,,,,,,
,윤트랜스,2012-11-19,205227.342971697,462298.014627148,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2013-12-19 14:17:59,,2010-08-31,139-757,서울특별시 노원구 상계동 *** 주공아파트 ***동 ***호,CDFG1251002010000035,3100000,,"서울특별시 노원구 노원로 ***, ***동 ***호 (상계동,주공아파트)",,03,폐업,,,,,,
,하하북스,2017-03-14,206311.616711385,461230.591608315,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2017-04-05 10:47:47,,2010-09-09,139-923,서울특별시 노원구 중계동 *** 양지대림아파트 ***동 ***호,CDFG1251002010000036,3100000,,"서울특별시 노원구 덕릉로**길 **, ***동 ***호 (중계동,양지대림아파트)",,03,폐업,,,,62259121,,
,미라북스,2017-02-20,206058.826092175,462124.916167538,출판인쇄업,출판사,2026-05-14 22:13:12,I,03,폐업,,,,2017-02-20 13:13:12,,2010-09-24,139-815,서울특별시 노원구 상계동 ***-**,CDFG1251002010000038,3100000,,서울특별시 노원구 한글비석로**길 **-* (상계동),,03,폐업,,,,,,
아파트,픽셀미디어,2010-11-10,205903.318572394,457661.669716763,출판인쇄업,출판사,2026-05-14 22:13:15,I,03,폐업,,33.28,,2010-11-11 14:23:55,,2010-10-20,139-771,서울특별시 노원구 월계동 ** 월계미성아파트 *동 ***호,CDFG1251002010000042,3100000,주거지역,"서울특별시 노원구 마들로 **, *동 ***호 (월계동,월계미성아파트)",,03,폐업,아파트지역,,,,,
근린생활시설,성경말씀사,2013-02-28,207849.086484736,457964.699655165,출판인쇄업,출판사,2026-05-14 22:13:15,I,03,폐업,,146.28,3,2013-12-07 17:01:41,,2010-10-29,139-800,서울특별시 노원구 공릉동 ***-* ***호,CDFG1251002010000045,3100000,근린상업지역,"서울특별시 노원구 화랑로**길 ** (공릉동,***호)",,03,폐업,주택가주변,,,02-972-7329,3,1
아파트,지성인,2012-05-15,204670.573678123,462933.316362013,출판인쇄업,출판사,2026-05-14 22:13:15,I,03,폐업,,,15,2013-12-19 14:18:36,,1998-01-30,139-766,서울특별시 노원구 상계동 *** 주공아파트 ****동 ***호,CDFG1251002010000049,3100000,전용주거지역,"서울특별시 노원구 동일로***길 **, ****동 ***호 (상계동, 주공아파트)",,03,폐업,아파트지역,,,,15,
근린생활시설,이.박 수능연구소,2014-05-09,206707.609900045,461041.99905811,출판인쇄업,출판사,2026-05-14 22:13:15,I,03,폐업,,,7,2014-05-09 16:24:38,,1998-01-30,139-860,서울특별시 노원구 중계동 ***-* 마들플라자 ***호,CDFG1251002010000050,3100000,,"서울특별시 노원구 한글비석로 ***, ***호 (중계동,마들플라자)",,03,폐업,,,,,7,
,위드피아,2022-09-20,205903.318572394,457661.669716763,출판인쇄업,출판사,2026-05-14 22:13:15,I,03,폐업,,,,2022-09-21 10:09:45,,2010-12-01,139-771,서울특별시 노원구 월계동 ** 월계미성아파트 *동 ***호,CDFG1251002010000053,3100000,,"서울특별시 노원구 마들로 **, *동 ***호 (월계동,월계미성아파트)",,03,폐업,,,,,,
,주식회사 스리무비,2020-05-01,206981.454072644,458960.471391303,출판인쇄업,출판사,2026-05-14 22:13:16,I,03,폐업,,,,2020-05-01 17:04:19,,2010-12-24,139-743,서울특별시 노원구 공릉동 *** 서울테크노파크 ***호,CDFG1251002010000056,3100000,일반주거지역,"서울특별시 노원구 공릉로 ***,  ***호 (공릉동,서울테크노파크)",,03,폐업,,,,02-944-6777,,
아파트,도서출판 맑은생각,2012-07-03,206336.876214466,459376.612715257,출판인쇄업,출판사,2026-05-14 22:13:16,I,03,폐업,,,,2012-07-03 17:55:00,,2010-12-27,139-872,서울특별시 노원구 하계동 ***-* 코오롱마들마을 ***동 ***호,CDFG1251002010000057,3100000,일반주거지역,"서울특별시 노원구 공릉로**길 **, ***동 ***호 (하계동,코오롱마들마을)",,03,폐업,,,,02-957-4427,,
아파트,파충류 와 양서류,2014-02-27,206311.616711385,461230.591608315,출판인쇄업,출판사,2026-05-14 22:13:16,I,03,폐업,,,,2014-02-27 13:59:02,,2011-01-14,139-923,서울특별시 노원구 중계동 *** 양지대림아파트 ***동 ***호,CDFG1251002011000002,3100000,전용주거지역,"서울특별시 노원구 덕릉로**길 **, ***동 ***호 (중계동,양지대림아파트)",,03,폐업,,,,,,
근린생활시설,모아시스템,2011-07-19,204525.676353655,463622.61622963,출판인쇄업,출판사,2026-05-14 22:13:16,I,03,폐업,,,4,2013-12-19 14:20:07,,2011-01-25,139-201,서울특별시 노원구 상계동 ****-** *층,CDFG1251002011000006,3100000,일반주거지역,"서울특별시 노원구 동일로***길 ** (상계동,*층)",,03,폐업,,,,02-931-1670,4,1
아파트,도서출판 화담,2011-12-19,205612.553970025,462267.880823868,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,15,2011-12-19 13:36:00,,2011-04-19,139-768,서울특별시 노원구 상계동 *** 보람아파트 ***동 ****호,CDFG1251002011000015,3100000,일반주거지역,,,03,폐업,,,,,15,
아파트,원투출판,2025-10-14,205455.618698896,457358.731978332,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,,2025-10-14 11:13:17,,2011-04-22,139-957,서울특별시 노원구 월계동 *** 현대아파트 ***동 ****호,CDFG1251002011000016,3100000,전용주거지역,"서울특별시 노원구 석계로 **, ***동 ****호 (월계동,현대아파트)",,03,폐업,,,,,,
,서울고시,2011-12-22,205612.553970025,462267.880823868,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,,2011-12-22 13:28:12,,2004-05-13,139-768,서울특별시 노원구 상계동 *** 보람아파트 ***동 ***호,CDFG1251002011000021,3100000,,,,03,폐업,,,,02-999-0690,,
아파트,인사노무사례연구소,2012-06-30,206754.748236702,459458.044860707,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,,2013-12-19 14:20:43,,2011-07-04,139-869,서울특별시 노원구 하계동 *** 우방아파트 ***동 ****호,CDFG1251002011000023,3100000,일반주거지역,"서울특별시 노원구 공릉로**길 ***, ***동 ****호 (하계동,우방아파트)",,03,폐업,,,,02-976-5509,,
아파트,리틀바이블리더스,2014-01-28,205210.744068864,463100.50946552,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,15,2014-01-28 16:01:27,,2011-07-11,139-762,서울특별시 노원구 상계동 *** 주공아파트 ****동 ****호,CDFG1251002011000024,3100000,전용주거지역,"서울특별시 노원구 수락산로 ***, ****동 ****호 (상계동,주공아파트)",,03,폐업,아파트지역,,,,15,
아파트,에코애드,2022-12-29,205764.01735032,460516.391783348,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,15,2022-12-29 15:59:59,,2011-07-27,139-925,서울특별시 노원구 중계동 ***-* 건영아파트 ***동 ****호,CDFG1251002011000028,3100000,전용주거지역,"서울특별시 노원구 덕릉로 ***, ***동 ****호 (중계동, 건영아파트)",,03,폐업,,,,,15,
아파트,늘해랑다진,2012-07-09,205705.336876035,458028.977530331,출판인쇄업,출판사,2026-05-14 22:13:17,I,03,폐업,,,,2012-07-09 16:43:35,,2011-09-06,139-771,서울특별시 노원구 월계동 ** 월계삼호아파트 **동 ***호,CDFG1251002011000032,3100000,전용주거지역,,,03,폐업,,,,02-974-6338,,
근린생활시설,텐북,2013-12-03,206642.061593746,457540.377154625,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2013-12-03 15:21:07,,2011-10-17,139-241,서울특별시 노원구 공릉동 ***-** (*층),CDFG1251002011000035,3100000,,"서울특별시 노원구 동일로***길 ** (공릉동,(*층))",,03,폐업,,,,,,
근린생활시설,도서출판 글나루,2015-02-25,205052.517090037,457650.107321697,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2015-02-25 14:15:48,,2011-11-02,139-845,서울특별시 노원구 월계동 ***-* 마이바움 ***호,CDFG1251002011000039,3100000,,서울특별시 노원구 광운로*길 **-* (월계동),,03,폐업,,,,02-919-7973,,
근린생활시설,사회투자지원재단,2021-01-29,206045.938128085,461801.458836063,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2021-01-29 16:17:27,,2011-11-10,139-815,서울특별시 노원구 상계동 ***-*** 덕원빌딩(*층),CDFG1251002011000040,3100000,,"서울특별시 노원구 상계로**길 ***-***, *층 (상계동)",,03,폐업,,,,,,
,이야기세상,2017-12-12,205601.066015629,459233.675551946,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2017-12-26 18:03:26,,2011-11-24,139-939,서울특별시 노원구 하계동 ***-* 건영아파트 *동 ****호,CDFG1251002011000047,3100000,,"서울특별시 노원구 섬밭로 ***, *동 ****호 (하계동, 건영아파트)",,03,폐업,,,,,,
아파트,팝콘미디어주식회사,2013-02-15,206272.075043171,457893.814951571,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2013-02-15 10:25:59,,2011-12-19,139-806,서울특별시 노원구 공릉동 ***-* 서진프라자아)상가동 ***호,CDFG1251002011000049,3100000,일반주거지역,"서울특별시 노원구 동일로***길 ***-***, ***호 (공릉동, 서진프라자아파트상가동)",,03,폐업,,,,02-766-3114,,
아파트,eAppBook,2013-12-27,205601.066015629,459233.675551946,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,74.58,,2013-12-27 13:26:17,,2012-01-03,139-939,서울특별시 노원구 하계동 ***-* 건영아파트 *동 ****호,CDFG1251002012000001,3100000,전용주거지역,"서울특별시 노원구 섬밭로 ***, *동 ****호 (하계동, 건영아파트)",,03,폐업,아파트지역,,,02-975-0823,,
아파트,비하인드,2015-06-26,205984.15211292,457275.799282625,출판인쇄업,출판사,2026-05-14 22:13:18,I,03,폐업,,,,2015-06-26 10:46:03,,2012-01-06,139-956,서울특별시 노원구 월계동 ** 그랑빌아파트 ***동 ****호,CDFG1251002012000003,3100000,전용주거지역,"서울특별시 노원구 마들로 **, ***동 ****호 (월계동, 그랑빌아파트)",,03,폐업,,,,,,
아파트,쟈스민향,2013-10-21,204360.413814457,458825.046661547,출판인쇄업,출판사,2026-05-14 22:13:19,I,03,폐업,,,,2013-10-21 13:28:13,,2012-01-06,139-913,서울특별시 노원구 월계동 *** 청백아파트 ***동 ****호,CDFG1251002012000004,3100000,전용주거지역,"서울특별시 노원구 월계로**가길 **, ***동 ****호 (월계동)",,03,폐업,,,,,,
아파트,도서출판 내담,2014-01-29,205594.208174845,458243.34141624,출판인쇄업,출판사,2026-05-14 22:13:19,I,03,폐업,,,,2014-02-10 10:04:07,,2012-03-22,139-771,서울특별시 노원구 월계동 ** 삼호아파트 **동 ****호,CDFG1251002012000012,3100000,전용주거지역,"서울특별시 노원구 마들로 ***, **동 ****호 (월계동, 삼호아파트)",,03,폐업,,,,,,
,도서출판 월계,2017-01-20,205796.707159981,457209.345176098,출판인쇄업,출판사,2026-05-14 22:13:19,I,03,폐업,,,,2017-01-22 16:38:50,,2012-03-27,139-849,서울특별시 노원구 월계동 *** 건양노블레스아파트 ***동 ****호,CDFG1251002012000013,3100000,,"서울특별시 노원구 화랑로**길 **-**, ***동 ****호 (월계동, 건양노블레스아파트)",,03,폐업,,,,,,
아파트,그리니 프린텍,2016-02-02,204846.017230075,462293.140879558,출판인쇄업,출판사,2026-05-14 22:13:19,I,03,폐업,,,15,2016-05-01 12:36:29,,2012-04-02,139-760,서울특별시 노원구 상계동 *** 주공아파트 ****동 ***호,CDFG1251002012000014,3100000,전용주거지역,서울특별시 노원구 노원로 *** (상계동),,03,폐업,아파트지역,,,02-936-3647,15,
아파트,뿌리출판디자인,2015-03-16,206234.712111764,458186.32399261,출판인쇄업,출판사,2026-05-14 22:13:19,I,03,폐업,,378.9,2,2015-03-16 13:45:12,,2012-05-24,139-801,서울특별시 노원구 공릉동 ***-** 삼익빌딩 ***호,CDFG1251002012000021,3100000,주거지역,"서울특별시 노원구 동일로***가길 **, ***호 (공릉동)",,03,폐업,주택가주변,,,02-741-6411,7,
