축산일련번호,축산업무구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,주사육업종,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
107,가축사육업,상재농장,,242656.152294781,292688.425886885,2026-03-31 23:15:21,I,0004,말소,2007-08-31 20:46:11,,2005-04-19,0,312-913,충청남도 금산군 금성면 하류리 ***-*,455000003320050057,4550000,한우,000,,,,04,취소/말소/만료/정지/중지,,,
41,가축사육업,마수농장,2022-11-29,243713.891230551,293206.471889212,2026-03-31 23:14:58,I,0002,폐업,2022-11-29 16:49:34,,2004-11-09,0,312-911,충청남도 금산군 금성면 마수리 **,455000003320040035,4550000,돼지,000,충청남도 금산군 금성면 적우실*길 **,32709,,03,폐업,,,
369,가축사육업,기태농장,2013-10-31,251318.057042773,300443.453283467,2026-03-31 23:16:15,I,0002,폐업,2013-10-31 16:54:12,,2013-06-05,,312-833,충청남도 금산군 군북면 상곡리 ***,455000003320130011,4550000,한우,000,충청남도 금산군 군북면 희망마을길 *,,,03,폐업,,,
235,가축사육업,예성농장,2021-04-19,245825.861636894,282025.326421813,2026-03-31 23:15:52,I,0002,폐업,2021-04-19 18:05:42,,2007-11-29,0,312-851,충청남도 금산군 남일면 덕천리 ***,455000003320070031,4550000,한우,000,충청남도 금산군 남일면 덕천로 ***-**,,,03,폐업,,,
468,가축사육업,행정리농장,2016-08-12,229749.315948289,295273.574868212,2026-03-31 23:16:29,I,0002,폐업,2016-08-12 08:14:31,,2014-01-10,,312-932,충청남도 금산군 진산면 행정리 ***-*,455000003320140063,4550000,한우,000,,,,03,폐업,,,
496,가축사육업,뿌리농장,2016-09-09,241683.249344966,294162.905392967,2026-03-31 23:16:34,I,0002,폐업,2016-09-09 14:58:55,,2014-01-16,,312-911,충청남도 금산군 금성면 두곡리 **,455000003320140091,4550000,한우,000,,,,03,폐업,,,
364,가축사육업,다인농장,2014-12-09,239845.632282622,297372.978683201,2026-03-31 23:16:14,I,0002,폐업,2014-12-09 09:41:15,,2013-06-03,,312-923,충청남도 금산군 복수면 용진리 ***-*,455000003320130006,4550000,한우,000,,,,03,폐업,,,
226,가축사육업,한울농장,,246843.820452046,281820.784152914,2026-03-31 23:15:50,I,0000,정상,2016-11-02 14:20:07,,2007-09-06,0,312-851,충청남도 금산군 남일면 덕천리 ***,455000003320070022,4550000,한우,000,충청남도 금산군 남일면 소쟁이길 ***,,,01,영업/정상,,,
101,가축사육업,큰말농장,2012-11-13,242886.503202106,292970.076173786,2026-03-31 23:15:18,I,0002,폐업,2012-11-13 16:48:29,,2005-04-19,0,312-913,충청남도 금산군 금성면 하류리 ***-*,455000003320050051,4550000,돼지,000,,,,03,폐업,,,
584,가축사육업,충남금산지역자활센터,2016-08-12,236275.867940523,279549.928836728,2026-03-31 23:16:41,I,0002,폐업,2016-08-12 08:18:02,,2014-04-03,,312-893,충청남도 금산군 남이면 대양리 ***,455000003320140167,4550000,종계/산란계,L00,,,,03,폐업,,,041-752-1979
374,가축사육업,수당농장,2014-05-27,246632.051344013,290241.535210522,2026-03-31 23:16:15,I,0002,폐업,2014-05-27 10:33:44,,2013-06-24,,312-824,충청남도 금산군 제원면 수당리 ***-*,455000003320130015,4550000,한우,000,충청남도 금산군 제원면 토성길 ***-*,,,03,폐업,,,
97,가축사육업,마전농장,2022-12-08,240772.461029847,298788.030540985,2026-03-31 23:15:17,I,0002,폐업,2022-12-09 09:57:44,,2005-03-21,0,312-941,충청남도 금산군 추부면 마전리 ***-*,455000003320050047,4550000,육계,000,,,,03,폐업,,,
672,가축사육업,자유농장(설성농장),,242923.843690898,292125.510760892,2026-03-31 23:16:53,I,0000,정상,2024-10-30 15:04:41,,2020-05-12,,,충청남도 금산군 금성면 하류리 ***,455000003320200008,4550000,한우,L00,충청남도 금산군 금성면 하류신촌*길 **-**,32708,,01,영업/정상,,,
206,가축사육업,태윤농장,,241864.514712409,293622.932230137,2026-03-31 23:15:45,I,0004,말소,2007-08-31 20:50:17,,2007-01-10,0,312-913,충청남도 금산군 금성면 파초리 ***-*,455000003320070002,4550000,한우,000,충청남도 금산군 금성면 장목동*길 **,,,04,취소/말소/만료/정지/중지,,,
307,가축사육업,장신2리 마을공동축사,,320710.280049643,536654.407441494,2026-03-31 03:03:03,U,0000,정상,2026-03-30 15:05:14,,2010-12-13,0,219-802,강원특별자치도 고성군 간성읍 장신리 ***-* *통,434000003320100016,4341000,한우,000,강원특별자치도 고성군 간성읍 소똥령길 **,,,01,영업/정상,,,
424,가축사육업,음지리농장,,241524.640132082,288150.322423098,2026-03-31 23:16:23,I,0000,정상,2016-06-23 17:48:30,,2014-01-09,,312-805,충청남도 금산군 금산읍 음지리 ***-*,455000003320140019,4550000,한우,000,,,,01,영업/정상,,,
466,가축사육업,길선농장,2016-06-24,245344.307461655,292247.150345305,2026-03-31 23:16:29,I,0002,폐업,2016-06-24 15:50:45,,2014-01-10,,312-831,충청남도 금산군 군북면 내부리 ***,455000003320140061,4550000,한우,000,,,,03,폐업,,,
393,가축사육업,현숙농장,,249449.030541325,301342.713200986,2026-03-31 23:16:18,I,0000,정상,2013-09-10 15:28:39,,2013-09-10,,312-833,충청남도 금산군 군북면 보광리 ***,455000003320130034,4550000,한우,000,,,,01,영업/정상,,,
12,가축사육업,e-greenfarm,,248733.07997167,285439.945154605,2026-03-31 23:14:46,I,0000,정상,2015-12-07 17:31:10,,2004-10-15,0,312-840,충청남도 금산군 부리면 선원리 *** 외 *필,455000003320040006,4550000,한우,000,충청남도 금산군 부리면 무금로 ****-** (외 *필),,,01,영업/정상,,,
265,가축사육업,운곡농장,2012-01-16,234611.699169137,299633.158368243,2026-03-31 23:15:59,I,0002,폐업,2012-01-16 14:13:04,,2008-07-04,0,312-922,충청남도 금산군 복수면 구례리 *** 외 *필,455000003320080030,4550000,한우,000,충청남도 금산군 복수면 운곡길 ** (외 *필),,,03,폐업,,,
410,가축사육업,새터농장,,250713.118487526,295484.569093972,2026-03-31 23:16:21,I,0000,정상,2023-03-06 13:24:45,,2014-01-08,,312-821,충청남도 금산군 제원면 길곡리 ***,455000003320140005,4550000,한우,000,,,,01,영업/정상,,,
280,가축사육업,태형축산,2014-08-26,245207.987206947,287706.079630974,2026-03-31 23:16:02,I,0002,폐업,2014-08-26 17:46:16,,2009-01-12,0,312-804,충청남도 금산군 금산읍 신대리 ***,455000003320090001,4550000,한우,000,충청남도 금산군 금산읍 엄나무길 **-**,,,03,폐업,,,
165,가축사육업,다금농장,,248531.067338155,287341.394097913,2026-03-31 23:15:37,I,0000,정상,2022-08-17 12:52:00,,2005-06-30,0,,"충청남도 금산군 부리면 선원리 ***-** , ***-**, ***-**",455000003320050115,4550000,한우,000,충청남도 금산군 부리면 홍성골길 *-**,32754,,01,영업/정상,,,
242,가축사육업,웅지농장,,233941.853718954,286895.067176267,2026-03-31 23:15:54,I,0000,정상,2018-12-10 08:06:02,,2008-02-18,0,312-891,충청남도 금산군 남이면 건천리 *** 웅지농장,455000003320080007,4550000,돼지,000,"충청남도 금산군 남이면 곰직이길 *, 웅지농장",32751,,01,영업/정상,,,
328,가축사육업,유영농장,,241427.884031097,288719.297943376,2026-03-31 23:16:09,I,0000,정상,2016-06-21 18:04:10,,2011-04-28,0,312-805,충청남도 금산군 금산읍 음지리 ***-*,455000003320110007,4550000,한우,000,충청남도 금산군 금산읍 음지장동*길 **,32744,,01,영업/정상,,,
450,가축사육업,창영농장,2014-06-18,242481.301042803,288525.883090372,2026-03-31 23:16:27,I,0002,폐업,2014-06-18 09:42:49,,2014-01-10,,312-801,충청남도 금산군 금산읍 계진리 ***-*,455000003320140045,4550000,한우,000,,,,03,폐업,,,
166,가축사육업,소망농장,,231039.329654051,296447.118126166,2026-03-31 23:15:38,I,0000,정상,2016-03-03 23:04:15,,2005-06-30,0,312-932,충청남도 금산군 진산면 두지리 ***-**,455000003320050116,4550000,한우,000,충청남도 금산군 진산면 실학로 **-*,32700,,01,영업/정상,,,
498,가축사육업,영주농장,,233645.881190096,294872.780149994,2026-03-31 23:16:34,I,0000,정상,2016-11-23 09:32:49,,2014-01-16,,312-931,충청남도 금산군 진산면 교촌리 ***-*,455000003320140093,4550000,한우,000,,,,01,영업/정상,,,
420,가축사육업,복수농장,2020-02-27,235421.812755499,296026.992360603,2026-03-31 23:16:23,I,0002,폐업,2020-02-27 16:37:11,,2014-01-09,,312-921,충청남도 금산군 복수면 곡남리 ***-*,455000003320140015,4550000,한우,000,,,,03,폐업,,,
170,가축사육업,금산축협 생축장,,236608.938584933,293418.686319788,2026-03-31 23:15:38,I,0000,정상,2014-02-14 20:30:43,,2005-09-02,0,312-931,충청남도 금산군 진산면 엄정리 ***-*,455000003320050120,4550000,한우,L00,,,,01,영업/정상,,,
319,가축사육업,백봉오골계 부성농원,,248279.448582146,292824.224335504,2026-03-31 23:16:08,I,0000,정상,2016-11-23 09:55:22,,2010-10-13,0,312-822,충청남도 금산군 제원면 구억리 *** 외*필지,455000003320100007,4550000,종계/산란계,000,,,,01,영업/정상,,,
409,가축사육업,양지농장,,241404.168049319,289207.48581873,2026-03-31 23:16:20,I,0000,정상,2014-01-08 18:24:04,,2014-01-08,,312-805,충청남도 금산군 금산읍 양지리 ***,455000003320140004,4550000,한우,000,,,,01,영업/정상,,,
694,가축사육업,제원염소목장,,247241.113841681,291227.985443253,2026-03-31 23:16:57,I,0000,정상,2023-12-01 09:35:11,,2022-06-16,,,충청남도 금산군 제원면 수당리 ***-*,455000003320220005,4550000,염소,000,,,,01,영업/정상,,,
55,가축사육업,이대농장,,241659.38823144,292023.77186395,2026-03-31 23:15:04,I,0000,정상,2023-07-11 15:09:50,,2005-01-18,0,312-913,충청남도 금산군 금성면 파초리 ***-*,455000003320050005,4550000,돼지,000,충청남도 금산군 금성면 진산로 ***,32708,,01,영업/정상,,,
456,가축사육업,길병소농장,,237825.484226171,295638.110174441,2026-03-31 23:16:28,I,0001,휴업,2019-06-19 16:57:18,,2014-01-10,,312-923,충청남도 금산군 복수면 다복리 ***-*,455000003320140051,4550000,한우,000,,,,02,휴업,2019-06-18,2021-06-17,
79,가축사육업,동편농장,,247022.117153951,297456.853377121,2026-03-31 23:15:12,I,0000,정상,2014-02-14 17:30:35,,2005-02-24,0,312-832,충청남도 금산군 군북면 동편리 **-* 외 *필(**-*),455000003320050029,4550000,한우,000,,,,01,영업/정상,,,
426,가축사육업,양천만농장,2018-07-10,241009.331397154,291472.419474821,2026-03-31 23:16:24,I,0002,폐업,2018-07-11 17:25:16,,2014-01-10,,312-912,충청남도 금산군 금성면 도곡리 ***-*,455000003320140021,4550000,한우,000,,,,03,폐업,,,
438,가축사육업,사천농장,2014-10-07,246133.980855233,286411.279277683,2026-03-31 23:16:25,I,0002,폐업,2014-10-07 18:10:05,,2014-01-10,,312-852,충청남도 금산군 남일면 마장리 ***-*,455000003320140033,4550000,한우,000,,,,03,폐업,,,
412,가축사육업,이십일농장,2018-07-09,235407.694368385,295864.149046676,2026-03-31 23:16:21,I,0002,폐업,2018-07-09 17:35:09,,2014-01-09,,312-921,충청남도 금산군 복수면 곡남리 ***-*,455000003320140007,4550000,한우,000,,,,03,폐업,,,
68,가축사육업,대길농장,2012-11-13,,,2026-03-31 23:15:08,I,0002,폐업,2012-11-13 17:00:12,,2005-01-27,0,312-942,충청남도 금산군 추부면 추정리 ***,455000003320050018,4550000,돼지,000,,,,03,폐업,,,
572,가축사육업,천수농장,2022-03-17,249417.088129938,286059.284378408,2026-03-31 23:16:40,I,0002,폐업,2022-03-17 16:03:15,,2014-02-23,,312-841,충청남도 금산군 부리면 선원리 ***,455000003320140155,4550000,한우,000,충청남도 금산군 부리면 선원길 **,32754,,03,폐업,,,
292,가축사육업,다복농장,,238871.574324215,295585.983998482,2026-03-31 23:16:04,I,0000,정상,2017-01-04 09:43:26,,2009-01-13,0,312-923,충청남도 금산군 복수면 다복리 **,455000003320090013,4550000,한우,000,충청남도 금산군 복수면 오곡동길 ***,32703,,01,영업/정상,,,
201,가축사육업,청송농장,2014-10-14,241522.115558298,288312.662110767,2026-03-31 23:15:44,I,0002,폐업,2014-10-14 18:03:52,,2006-09-11,0,312-805,충청남도 금산군 금산읍 음지리 ***-*,455000003320060005,4550000,한우,000,,,,03,폐업,,,
327,가축사육업,하신농장,2021-04-19,243226.37,295514.546666667,2026-03-31 23:16:09,I,0002,폐업,2021-04-19 18:06:49,,2011-03-22,0,312-911,충청남도 금산군 금성면 하신리 ***-*,455000003320110006,4550000,한우,000,,,,03,폐업,,,
401,가축사육업,우리농장,2021-02-05,248922.902980314,300416.681264785,2026-03-31 23:16:19,I,0002,폐업,2021-02-05 17:00:53,,2013-10-02,,312-833,충청남도 금산군 군북면 보광리 ***-*,455000003320130042,4550000,한우,000,충청남도 금산군 군북면 보광로 ***,,,03,폐업,,,
14,가축사육업,우진농장,2015-01-28,240737.973834968,293575.638467311,2026-03-31 23:14:46,I,0002,폐업,2015-01-28 20:18:23,,2004-10-15,0,312-910,충청남도 금산군 금성면 두곡리 ***,455000003320040008,4550000,한우,000,충청남도 금산군 금성면 성밑*길 **,,,03,폐업,,,
435,가축사육업,산양마을(주),,241708.027557009,297611.215757632,2026-03-31 23:16:25,I,0000,정상,2024-03-22 17:24:58,,2014-01-10,,312-942,충청남도 금산군 추부면 용지리 ** **번지,455000003320140030,4550000,산양,L00,,,,01,영업/정상,,,
712,가축사육업,은빛송아지 농장,,243108.016128904,292015.471871806,2026-03-31 03:03:03,U,0000,정상,2026-03-30 10:42:52,,2025-08-01,,,충청남도 금산군 금성면 하류리 ***-* 외 *필지,455000003320250002,4550000,육우,000,충청남도 금산군 금성면 하류신촌*길 **-**,32708,,01,영업/정상,,,
70,가축사육업,아브라함목장,2018-07-30,253182.067370679,290296.092090046,2026-03-31 23:15:09,I,0002,폐업,2018-07-30 16:38:26,,2005-02-24,0,312-822,충청남도 금산군 제원면 천내리 ***,455000003320050020,4550000,젖소,000,,,,03,폐업,,,
447,가축사육업,계진농장,2019-12-27,242326.001120709,287571.459523101,2026-03-31 23:16:26,I,0002,폐업,2019-12-27 09:43:34,,2014-01-10,,312-801,충청남도 금산군 금산읍 계진리 ***-*,455000003320140042,4550000,한우,000,충청남도 금산군 금산읍 족실길 **,32745,,03,폐업,,,
1266,가축사육업,산들농장,,353472.477213068,356676.938108661,2026-03-31 03:03:03,U,0000,정상,2026-03-30 13:13:18,,2011-08-30,,760-894,경상북도 안동시 북후면 옹천리 ***,507000003320110090,5070000,종계/산란계,000,경상북도 안동시 북후면 감성길 **-**,36614,,01,영업/정상,,,
639,가축사육업,산골농장,,251766.447516243,299017.386921636,2026-03-31 23:16:49,I,0000,정상,2021-03-22 10:49:10,,2017-02-21,,,충청남도 금산군 군북면 산안리 ***-*,455000003320170004,4550000,한우,000,,,,01,영업/정상,,,
180,가축사육업,상진농장,,252005.619868971,299265.25959156,2026-03-31 23:15:40,I,0004,말소,2007-08-31 20:58:44,,2005-11-14,0,312-833,충청남도 금산군 군북면 산안리 ***,455000003320050130,4550000,한우,000,충청남도 금산군 군북면 자진뱅이길 ***-*,,,04,취소/말소/만료/정지/중지,,,
