번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자,
212,의원,01_01_02_P,4201000,PHMA120014200028041100001,2001-01-02,,01,영업/정상,13,영업중,,,,,033-645-0570,,,,"강원특별자치도 강릉시 경강로 2097, 4층 (임당동, 원영빌딩)",25532,서울성형외과의원,2026-03-27 01:43:18,U,2026-03-29 02:40:00,의원,367027.876123664,474197.530827919,의원,2,0,0,0,108,성형외과,,,,0,0,,,0,,
213,의원,01_01_02_P,4261000,PHMA119964260015041100003,1996-10-19,,01,영업/정상,13,영업중,,,,,033-343-5337,,225-807,강원특별자치도 횡성군 횡성읍 읍상리 386-20,강원특별자치도 횡성군 횡성읍 태기로19번길 14,25220,횡성정형외과의원,2026-03-27 01:43:21,U,2026-03-29 02:40:00,의원,287171.072481245,443735.789841179,의원,3,8,26,468,105 104 106 101 115,"내과, 외과, 정형외과, 신경외과, 비뇨의학과",,,,0,0,,,0,,
214,의원,01_01_02_P,4201000,PHMA120094200028041100008,2009-12-28,,01,영업/정상,13,영업중,,,,,033-655-1956,,,,강원특별자치도 강릉시 주문진읍 주문로 127,25410,서울의원,2026-03-27 03:43:17,U,2026-03-29 02:40:00,의원,360790.619480018,489582.833031598,의원,2,0,0,264.48,113 114 105 109 120 101,"내과, 정형외과, 마취통증의학과, 이비인후과, 피부과, 재활의학과",,,,0,0,,,0,,
215,의원,01_01_02_P,3220000,PHMA120243220033041100125,2024-07-19,,01,영업/정상,13,영업중,,,,,02-6949-3652,,,서울특별시 강남구 삼성동 70 블래스톤리조트,"서울특별시 강남구 삼성로 620, 블래스톤리조트 2(일부)층 (삼성동)",06085,청담이룸의원,2026-03-27 04:13:38,U,2026-03-29 02:40:00,의원,204582.929729205,445862.057401801,의원,2,0,0,201.32,122 114 113 111 101,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,
218,의원,01_01_02_P,3860000,PHMA120243860384041100018,2024-06-17,,01,영업/정상,13,영업중,,,,,032-678-3588,,,,"경기도 부천시 원미구 평천로 708, 3층,4층일부호 (약대동)",14513,바른몸의원,2026-03-27 03:14:53,U,2026-03-29 02:40:00,의원,179558.417184156,445870.519270461,의원,1,0,0,306.42,101 102 105 106 109 111 120,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 재활의학과",,,,0,0,,,0,,
219,의원,01_01_02_P,3780000,PHMA120243780064041100030,2024-07-09,,01,영업/정상,13,영업중,,,,,031-781-7588,,,경기도 성남시 분당구 삼평동 651 럭스타워,"경기도 성남시 분당구 대왕판교로606번길 39, 럭스타워 203, 207~210호 (삼평동)",13524,판교새로튼튼재활의학과의원,2026-03-27 04:14:20,U,2026-03-29 02:40:00,의원,209803.285457684,432715.116081085,의원,2,0,0,285.75,120 109 106 105 102,"신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
221,의원,01_01_02_P,3940000,PHMA120243940138041100017,2024-07-01,,01,영업/정상,13,영업중,,,,,02-6953-4175,,,경기도 고양시 덕양구 덕은동 718,"경기도 고양시 덕양구 으뜸로 138, 311~314호 (덕은동)",10544,덕은365의원,2026-03-27 00:13:39,U,2026-03-29 02:40:00,의원,,,의원,2,0,0,323.95,122 114 113 111 101,"내과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,
222,의원,01_01_02_P,3160000,PHMA120243160034041100014,2024-08-07,,01,영업/정상,13,영업중,,,,,02-830-7580,,,서울특별시 구로구 구로동 197-11 아티스포럼 207~2,"서울특별시 구로구 디지털로31길 62, 아티스포럼 207~214호 (구로동)",08376,구로바른재활의학과의원,2026-03-27 03:13:15,U,2026-03-29 02:40:00,의원,190399.724477247,442702.053385749,의원,4,0,0,692.04,105 106 120 109,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
223,의원,01_01_02_P,4020000,PHMA120244020028041100006,2024-08-08,,01,영업/정상,13,영업중,,,,,031-396-3323,,,"경기도 군포시 산본동 1142-12 군포상가, 301~304호","경기도 군포시 산본로323번길 13, 군포상가 301,302,303,304호 (산본동)",15865,산본맑은신경과의원,2026-03-27 01:13:21,U,2026-03-29 02:40:00,의원,193967.702489414,428537.854722997,의원,2,0,0,255.2,122 120 115 114 113 109 106 105 103 102 101,"내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,
226,의원,01_01_02_P,3210000,PHMA120243210034041100070,2018-03-16,,01,영업/정상,13,영업중,,,,,02-542-5540,,,서울특별시 서초구 잠원동 12-22 성락빌딩,"서울특별시 서초구 강남대로 613, 성락빌딩 3,5,6,7층 (잠원동)",06524,신사에그의원,2026-03-27 03:13:21,U,2026-03-29 02:40:00,의원,201614.336777484,446025.568423013,의원,7,0,0,693.3,114 108,"성형외과, 피부과",,,,0,0,,,0,,
258,의원,01_01_02_P,3830000,PHMA120263830262041100002,2026-02-09,,01,영업/정상,13,영업중,,,,,031-465-1005,,,경기도 안양시 만안구 박달동 105-3,"경기도 안양시 만안구 박달로 485, 2, 3층 (박달동)",13983,365연세튼튼재활의학과의원,2026-03-27 03:13:34,U,2026-03-29 02:40:00,의원,,,의원,2,0,0,383.97,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
259,의원,01_01_02_P,3160000,PHMA120203160034041100004,2020-02-26,,01,영업/정상,13,영업중,,,,,02-2633-8575,,,서울특별시 구로구 신도림동 338번지 신도림2차푸르지오,"서울특별시 구로구 경인로67길 23, 307호 (신도림동, 신도림2차푸르지오)",08208,청정한몸한의원,2026-03-27 02:43:17,U,2026-03-29 02:40:00,한의원,190156.399992266,445369.517787461,한의원,2,0,0,114.35,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
260,의원,01_01_02_P,3220000,PHMA120203220033041100034,2016-09-07,,01,영업/정상,13,영업중,,,,,1899-9717,,,서울특별시 강남구 신사동 514-2,"서울특별시 강남구 도산대로 119, B1~B3, 7층 (신사동)",06035,리팅성형외과의원,2026-03-27 04:13:36,U,2026-03-29 02:40:00,의원,201828.756638827,446119.714905741,의원,21,0,0,842.3,108,성형외과,,,,0,0,,,0,,
261,의원,01_01_02_P,3010000,PHMA120203010033041100007,2020-02-26,,01,영업/정상,13,영업중,,,,,1644-0808,,,"서울특별시 중구 을지로4가 323번지 을지트윈타워 동관 9,10층","서울특별시 중구 을지로 170, 을지트윈타워 9,10층 (을지로4가)",04548,의료법인 녹십자의료재단 녹십자아이메드강북의원,2026-03-27 04:13:13,U,2026-03-29 02:40:00,의원,199693.302714092,451535.867322585,의원,15,0,0,3700,122 116 101,"내과, 영상의학과, 가정의학과",,,,0,0,,,0,,
263,의원,01_01_02_P,3080000,PHMA120263080033041100003,2026-02-19,,01,영업/정상,13,영업중,,,,,02-993-7585,,,서울특별시 강북구 수유동 174-17 래산빌딩 지상3층,"서울특별시 강북구 한천로 1038, 래산빌딩 3층 (수유동)",01054,수유성모탑신경외과의원,2026-03-27 02:43:13,U,2026-03-29 02:40:00,의원,202320.107705421,459762.443159939,의원,1,0,0,758.95,120 109 106 105 102,"신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
267,의원,01_01_02_P,3940000,PHMA120203940140041100002,2020-02-03,,01,영업/정상,13,영업중,,,,,031-902-0810,,,경기도 고양시 일산서구 대화동 2603 킨텍스 꿈에그린,"경기도 고양시 일산서구 킨텍스로 240, 701~705호, 508호 (대화동, 킨텍스 꿈에그린)",10391,에스엔유(SNU)하버드내과의원,2026-03-27 01:43:49,U,2026-03-29 02:40:00,의원,177925.172169511,462673.381313058,의원,4,0,0,473.61,114 111 101,"내과, 소아청소년과, 피부과",,,,0,0,,,0,,
268,의원,01_01_02_P,3000000,PHMA120203000034041100002,2020-03-06,,01,영업/정상,13,영업중,,,,,02-6954-0903,,,서울특별시 종로구 수송동 68-1 호수빌딩,"서울특별시 종로구 삼봉로 57, 호수빌딩 3,4,7,8층 (수송동)",03151,연세로의료의원,2026-03-27 00:43:38,U,2026-03-29 02:40:00,의원,198205.621520751,452254.217603167,의원,8,1,1,798.48,101 104 111 113 114 122,"내과, 외과, 소아청소년과, 이비인후과, 피부과, 가정의학과",,,,0,0,,,0,,
272,의원,01_01_02_P,4090000,PHMA120214090023041100035,2021-12-24,,01,영업/정상,13,영업중,,,,,031-987-2399,,,,"경기도 김포시 고촌읍 김포대로 344, 301~303,306,701호 (정다운 가)",10125,김포365한의원,2026-03-27 04:13:28,U,2026-03-29 02:40:00,한의원,179667.278202909,455500.071282596,한의원,5,3,6,396.01,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
276,의원,01_01_02_P,3010000,PHMA120263010033041100010,2026-01-26,,01,영업/정상,13,영업중,,,,,02-318-6003,,,,"서울특별시 중구 명동길 13, 6,7,8층 (명동1가)",04534,아우레아의원,2026-03-27 01:43:14,U,2026-03-29 02:40:00,의원,198430.113716419,451284.855216449,의원,4,0,0,823.26,114 122,"피부과, 가정의학과",,,,0,0,,,0,,
277,의원,01_01_02_P,3220000,PHMA120263220033041100013,2026-01-26,,01,영업/정상,13,영업중,,,,,02-6953-5612,,,서울특별시 강남구 신사동 664-8,"서울특별시 강남구 선릉로 837, 3층 (신사동)",06018,온유당한의원,2026-03-27 04:13:45,U,2026-03-29 02:40:00,한의원,203471.517153828,447181.180021783,한의원,2,0,0,172.4,308 307 306 305 304 303 302 301,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
280,의원,01_01_02_P,3160000,PHMA120263160034041100001,2026-01-12,,01,영업/정상,13,영업중,,,,,02-6925-3322,,,서울특별시 구로구 구로동 3-25 신도림테크노마트,"서울특별시 구로구 새말로 97, 신도림테크노마트 1층 28~35,219~226,253~267,304~310호 (구로동)",08288,신도림마취통증의학과의원,2026-03-27 03:13:16,U,2026-03-29 02:40:00,의원,190232.524534335,444978.682746138,의원,3,0,0,386.92,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
282,의원,01_01_02_P,4191000,PHMA120264191050041100005,2026-01-28,,01,영업/정상,13,영업중,,,,,033-765-1119,,,강원특별자치도 원주시 단구동 1713-1,"강원특별자치도 원주시 오성마을길 57-22, 2, 3, 4층 (단구동)",26400,365플러스의원,2026-03-27 04:13:19,U,2026-03-29 02:40:00,의원,283999.416107608,424451.153333608,의원,5,0,0,927.69,125 122 114 113 111 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 가정의학과, 응급의학과",,,,0,0,,,0,,
283,의원,01_01_02_P,3820000,PHMA120263820050041100001,2026-01-07,,01,영업/정상,13,영업중,,,,,031-853-8889,,,경기도 의정부시 민락동 805-2,"경기도 의정부시 오목로225번길 140, 107~109, 202호 (민락동)",11813,서울거탑정형외과의원,2026-03-27 02:43:32,U,2026-03-29 02:40:00,의원,208293.563139058,471403.257021077,의원,1,1,2,524,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
284,의원,01_01_02_P,3030000,PHMA120263030033041100001,2026-01-08,,01,영업/정상,13,영업중,,,,,02-2282-3650,,,서울특별시 성동구 도선동 58-1 세신빌딩,"서울특별시 성동구 왕십리로 326, 세신빌딩 2층 (도선동)",04709,365더바른신경외과의원,2026-03-27 04:13:22,U,2026-03-29 02:40:00,의원,202932.381982673,451169.524277434,의원,3,0,0,448,122 105 106 109,"정형외과, 신경외과, 마취통증의학과, 가정의학과",,,,0,0,,,0,,
285,의원,01_01_02_P,4040000,PHMA120234040023041100009,2023-04-28,,01,영업/정상,13,영업중,,,,,02-406-9985,,,경기도 하남시 학암동 667-1,"경기도 하남시 위례순환로 318, 1~5층 (학암동)",13014,서울삼성의원,2026-03-27 02:13:32,U,2026-03-29 02:40:00,의원,213334.424077945,441709.383423552,의원,3,15,28,1524.4,122 119 117 114 113 111 105 104 101,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 방사선종양학과, 진단검사의학과, 가정의학과",,,,0,0,,,0,,
289,의원,01_01_02_P,3210000,PHMA120233210034041100041,2023-05-17,,01,영업/정상,13,영업중,,,,,02-3481-2828,,,서울특별시 서초구 반포동 736-2 대유빌딩,"서울특별시 서초구 강남대로85길 5, 대유빌딩 8층 (반포동)",06536,강남브라운치과의원,2026-03-27 00:43:21,U,2026-03-29 02:40:00,치과의원,201928.488232335,445018.433564604,치과의원,3,0,0,400.89,412 411 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 예방치과, 통합치의학과",,,,0,0,,,0,,
290,의원,01_01_02_P,3990000,PHMA120233990309041100013,2023-05-19,,01,영업/정상,13,영업중,,,,,0315523600,,,경기도 남양주시 다산동 4001-29 부영애시앙,"경기도 남양주시 도농로 24, 219,226,227,232,233,234호 (다산동, 부영애시앙)",12256,삼성탑정형외과의원,2026-03-27 00:13:36,U,2026-03-29 02:40:00,의원,213941.170509698,456267.182532575,의원,4,3,6,670.87,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
291,의원,01_01_02_P,3220000,PHMA120233220033041100057,2023-04-10,,01,영업/정상,13,영업중,,,,,02-6326-2000,,,,"서울특별시 강남구 테헤란로 316, 메트라이프타워 2층 (역삼동)",06211,굿본재활의학과의원,2026-03-27 04:13:38,U,2026-03-29 02:40:00,의원,203965.768086947,444550.639615219,의원,2,0,0,348.96,105 106 109 120,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
293,의원,01_01_02_P,4090000,PHMA120234090023041100006,2023-04-12,,01,영업/정상,13,영업중,,,,,031-982-0100,,,,"경기도 김포시 유현로238번길 8, 풍무역플라자 4층, 505호  (풍무동)",10113,굳센본재활의학과의원,2026-03-27 03:13:24,U,2026-03-29 02:40:00,의원,,,의원,2,0,0,397.28,105 106 109 120,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
296,의원,01_01_02_P,4030000,PHMA120244030022041100003,2024-05-14,,01,영업/정상,13,영업중,,,,,031-461-7575,,,경기도 의왕시 삼동 193-10 벽강빌딩,"경기도 의왕시 철도박물관로 71, 벽강빌딩 3층, 4층, 5층 (삼동)",16088,의왕탑신경외과의원,2026-03-27 04:13:20,U,2026-03-29 02:40:00,의원,195447.2031397,424288.508077847,의원,1,0,0,286.5,120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
300,의원,01_01_02_P,3220000,PHMA120243220033041100049,2016-03-28,,01,영업/정상,13,영업중,,,,,02-470-0021,,,,"서울특별시 강남구 테헤란로 139-1, 2층 (역삼동)",06132,앤한의원,2026-03-27 02:43:30,U,2026-03-29 02:40:00,한의원,202975.113373495,444258.256934189,한의원,3,0,0,208.7,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
301,의원,01_01_02_P,4060000,PHMA120244060482041100007,2024-04-29,,01,영업/정상,13,영업중,,,,,031-945-2720,,,경기도 파주시 와동동 1523-2 제안빌딩,"경기도 파주시 가람로116번길 13, 제안빌딩 301호~304호 (와동동)",10896,황소내과의원,2026-03-27 00:13:45,U,2026-03-29 02:40:00,의원,179054.207661257,470485.211824589,의원,1,0,0,218.6,113 111 101,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,
303,의원,01_01_02_P,3210000,PHMA120243210034041100051,2024-04-19,,01,영업/정상,13,영업중,,,,,02-585-6225,,,,"서울특별시 서초구 반포대로 38, 와라빌딩 2층 (서초동)",06716,오늘은한의원,2026-03-27 03:13:23,U,2026-03-29 02:40:00,한의원,200984.41189955,442413.08230594,한의원,4,0,0,171.61,301 302 303 304 305 306 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,,
304,의원,01_01_02_P,3240000,PHMA120243240033041100011,2024-05-07,,01,영업/정상,13,영업중,,,,,02-441-9981,,,서울특별시 강동구 명일동 346-7,"서울특별시 강동구 양재대로 1574, 4~5층 (명일동)",05296,연세온신경외과의원,2026-03-27 00:43:21,U,2026-03-29 02:40:00,의원,212598.934728373,449304.974780969,의원,1,0,0,358.8,120 109 106 105,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
314,의원,01_01_02_P,3140000,PHMA120263140033041100001,2026-02-03,,01,영업/정상,13,영업중,,,,,02-2696-1016,,,서울특별시 양천구 신정동 991-6,"서울특별시 양천구 오목로 226, 4층 (신정동)",08022,나음마취통증의학과의원,2026-03-27 02:43:19,U,2026-03-29 02:40:00,의원,187792.028038797,447057.170533183,의원,1,0,0,280.73,122 120 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,,
315,의원,01_01_02_P,3010000,PHMA120183010033041100022,2018-08-31,,01,영업/정상,13,영업중,,,,,02-754-5599,,,서울특별시 중구 충무로1가 25-5 고려대연각타워,"서울특별시 중구 퇴계로 97, 고려대연각타워 3층 301호,302호 (충무로1가)",04535,뮤즈의원,2026-03-27 02:43:12,U,2026-03-29 02:40:00,의원,198388.365585519,450963.241815173,의원,2,0,0,770.3,122 114 108,"성형외과, 피부과, 가정의학과",,,,0,0,,,0,,
319,의원,01_01_02_P,3170000,PHMA120203170035041100007,2020-05-20,,01,영업/정상,13,영업중,,,,,02-855-0601,,,서울특별시 금천구 가산동 50-3 대륭포스트타워6차,"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 209,211,212호 (가산동)",08510,가산본튼튼의원,2026-03-27 01:43:19,U,2026-03-29 02:40:00,의원,189662.959175776,442139.514492212,의원,3,0,0,452.34,120 109 105,"정형외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
320,의원,01_01_02_P,3200000,PHMA120203200033041100010,2020-04-13,,01,영업/정상,13,영업중,,,,,02-873-7575,,,,"서울특별시 관악구 난곡로 264, 3, 4층 (신림동)",08849,강한의원,2026-03-27 01:43:16,U,2026-03-29 02:40:00,한의원,192472.628546412,441694.92346539,한의원,1,9,22,355.43,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
322,의원,01_01_02_P,3150000,PHMA120203150037041100023,2020-05-15,,01,영업/정상,13,영업중,,,,,02-2692-2990,,,,"서울특별시 강서구 화곡로 301, 원풍빌딩 4층 (화곡동)",07686,연세정성내과의원,2026-03-27 00:43:21,U,2026-03-29 02:40:00,의원,186565.053386645,449902.930236928,의원,18,0,0,854.53,101,내과,,,,0,0,,,0,,
323,의원,01_01_02_P,3220000,PHMA120203220033041100069,2018-04-24,,01,영업/정상,13,영업중,,,,,02-323-3993,,,"서울특별시 강남구 신사동 660-18 원일빌딩 4,지하1층","서울특별시 강남구 압구정로46길 5-2, 원일빌딩 4, 지하1층 (신사동)",06018,엔비유의원,2026-03-27 02:43:29,U,2026-03-29 02:40:00,의원,203191.25706078,447312.903662969,의원,4,0,0,290.4,122 114 108 101,"내과, 성형외과, 피부과, 가정의학과",,,,0,0,,,0,,
324,의원,01_01_02_P,4040000,PHMA120204040023041100011,2020-06-01,,01,영업/정상,13,영업중,,,,,031-791-7533,,,경기도 하남시 망월동 1116 미사역 큐브앤 타워,"경기도 하남시 미사강변동로 81, 미사역 큐브앤 타워 7~8층 (망월동)",12913,미사탑재활의학과의원,2026-03-27 02:13:31,U,2026-03-29 02:40:00,의원,216958.556381829,451126.031040344,의원,4,0,0,1302.78,122 120 114 111 109 106 105 102 101,"내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과, 가정의학과",,,,0,0,,,0,,
325,의원,01_01_02_P,3210000,PHMA120203210034041100037,2020-05-27,,01,영업/정상,13,영업중,,,,,02-599-9990,,,서울특별시 서초구 서초동 1304-3 남서울빌딩,"서울특별시 서초구 강남대로 447, 남서울빌딩 8,9층 (서초동)",06611,나인피부과의원,2026-03-27 15:35:51,U,2026-03-29 02:40:00,의원,202137.581932186,444438.154650918,의원,6,0,0,1274.4,114,피부과,,,,0,0,,,0,,
326,의원,01_01_02_P,3210000,PHMA120203210034041100030,2020-04-16,,01,영업/정상,13,영업중,,,,,02-511-2077,,,서울특별시 서초구 잠원동 20-9 세양21세기 휴먼TOWER,"서울특별시 서초구 강남대로 605, 세양21세기 휴먼TOWER 2층,6층 201호,202호,601호일부,602호일부,603호일부호 (잠원동)",06526,연세스탠다정형외과의원,2026-03-27 03:13:22,U,2026-03-29 02:40:00,의원,201626.186746896,445948.552865248,의원,6,7,8,465.6,109 105,"정형외과, 마취통증의학과",,,,0,0,,,0,,
328,의원,01_01_02_P,3200000,PHMA120213200033041100024,2002-05-06,,01,영업/정상,13,영업중,,,,,02-835-6400,,,서울특별시 관악구 봉천동 729-32 해태보라매타워,"서울특별시 관악구 보라매로3길 29, 3층 4호일부, 5호, 7호~9호, 10-1호, 13호~21호 (봉천동, 해태보라매타워)",08708,민내과의원,2026-03-27 04:13:17,U,2026-03-29 02:40:00,의원,193306.240555398,443221.321009043,의원,5,0,0,534.5,101 113 111 114 105,"내과, 정형외과, 소아청소년과, 이비인후과, 피부과",,,,0,0,,,0,,
331,의원,01_01_02_P,3130000,PHMA120213130033041100033,2021-11-10,,01,영업/정상,13,영업중,,,,,02-303-6777,,,서울특별시 마포구 노고산동 57-4 신촌카리스빌딩,"서울특별시 마포구 신촌로 92, 신촌카리스빌딩 13층 (노고산동)",04058,자연과한의원,2026-03-27 02:43:55,U,2026-03-29 02:40:00,한의원,194245.940055929,450324.154532115,한의원,1,0,0,288.94,308 307 306 302 301,"한방내과, 한방부인과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
333,의원,01_01_02_P,3110000,PHMA120213110032041100025,2021-11-11,,01,영업/정상,13,영업중,,,,,02-357-7579,,,,"서울특별시 은평구 통일로 741, 신흥빌딩 2층 (대조동)",03396,서울퍼펙트정형외과의원,2026-03-27 00:43:17,U,2026-03-29 02:40:00,의원,193619.000180033,456564.782115509,의원,2,0,0,422.8,105 106 109 120,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
335,의원,01_01_02_P,3900000,PHMA120213900028041100017,2021-11-25,,01,영업/정상,13,영업중,,,,,02-897-7553,,,,"경기도 광명시 양지로 21, 202~204호 (일직동)",14345,광명오케이한의원,2026-03-27 01:13:29,U,2026-03-29 02:40:00,한의원,189541.850018502,435187.738812827,한의원,1,0,0,110,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
336,의원,01_01_02_P,4191000,PHMA120254191050041100009,2025-10-15,,01,영업/정상,13,영업중,,,,,0338123034,,,강원특별자치도 원주시 단구동 1026-8,"강원특별자치도 원주시 서원대로 416, 2층 (단구동)",26485,밴스의원,2026-03-27 04:13:18,U,2026-03-29 02:40:00,의원,284197.247659889,425700.353088167,의원,2,0,0,358.4,114 108,"성형외과, 피부과",,,,0,0,,,0,,
338,의원,01_01_02_P,3010000,PHMA120253010033041100023,2025-10-23,,01,영업/정상,13,영업중,,,,,1877-3608,,,서울특별시 중구 충무로1가 24-5,"서울특별시 중구 명동8나길 7, 3~5층 (충무로1가)",04536,명동플랜에스의원,2026-03-27 01:43:14,U,2026-03-29 02:40:00,의원,198566.101063142,451006.166763113,의원,3,0,0,607.5,108 109 114 122,"성형외과, 마취통증의학과, 피부과, 가정의학과",,,,0,0,,,0,,
339,의원,01_01_02_P,3900000,PHMA120253900028041100030,2025-11-17,,01,영업/정상,13,영업중,,,,,02-6949-4880,,,,"경기도 광명시 오리로 976, 3층 (광명동)",14220,스마트연세숨내과의원,2026-03-27 02:13:21,U,2026-03-29 02:40:00,의원,187093.31699649,441931.242971691,의원,4,1,1,201.01,101 111 113,"내과, 소아청소년과, 이비인후과",,,,0,0,,,0,,
340,의원,01_01_02_P,3170000,PHMA120253170035041100012,2025-11-21,,01,영업/정상,13,영업중,,,,,02-852-2275,,,서울특별시 금천구 독산동 159-23 영진빌딩,"서울특별시 금천구 시흥대로 426, 영진빌딩 3층 (독산동)",08545,이젠스마일치과의원,2026-03-27 01:43:19,U,2026-03-29 02:40:00,치과의원,190977.311600226,441050.381486049,치과의원,2,0,0,296.24,412 411 410 409 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",,,,0,0,,,0,,
341,의원,01_01_02_P,3940000,PHMA120253940138041100011,2025-11-07,,01,영업/정상,13,영업중,,,,,02-3159-8255,,,경기도 고양시 덕양구 향동동 524 센타프라자,"경기도 고양시 덕양구 향기로 123, 센타프라자 602호 (향동동)",10546,소망의원,2026-03-27 03:13:43,U,2026-03-29 02:40:00,의원,190593.616315062,455378.422593547,의원,1,0,0,58.5,122 110 101,"내과, 산부인과, 가정의학과",,,,0,0,,,0,,
343,의원,01_01_02_P,5590000,PHMA120255590021041100013,2025-12-26,,01,영업/정상,13,영업중,,,,,031-861-8882,,,경기도 양주시 덕계동 892-4,"경기도 양주시 회천중앙로 236, 노블프라자주 1동 4층 (덕계동)",11444,연세원탑정형외과의원,2026-03-27 04:13:22,U,2026-03-29 02:40:00,의원,204599.970320469,479592.249500739,의원,1,1,2,528,105 106 120 109,"정형외과, 신경외과, 마취통증의학과, 재활의학과",,,,0,0,,,0,,
345,의원,01_01_02_P,3110000,PHMA120253110032041100019,2025-12-23,,01,영업/정상,13,영업중,,,,,02-353-7006,,,,"서울특별시 은평구 진관2로 60, 324동 B104호 (진관동, 은평뉴타운 마고정)",03310,조이한의원,2026-03-27 15:42:27,U,2026-03-29 02:40:00,한의원,193219.840404858,459010.335932209,한의원,1,0,0,71.15,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
346,의원,01_01_02_P,3230000,PHMA120253230034041100062,2025-12-29,,01,영업/정상,13,영업중,,,,,02-419-1020,,,,"서울특별시 송파구 올림픽로34길 3-36, 201호 (방이동)",05544,달리기한의원,2026-03-27 02:43:29,U,2026-03-29 02:40:00,한의원,,,한의원,1,0,0,66,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,,
