건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,,0,엘림환경,건물위생관리업,,,,,192765.312510714,453772.85691757,2026-04-05 23:08:15,I,01,영업,1,2021-06-07 09:47:02,2021-06-07,20.00,122-952,서울특별시 은평구 응암동 753-11,N,1,3110000-206-2021-00008,3110000,"서울특별시 은평구 가좌로7길 22-2, 1층 (응암동)",03480,01,영업/정상,건물위생관리업,,,,,
0,,0,대한나눔의협동조합,건물위생관리업,,,,,192927.739352814,457223.940062891,2026-04-05 23:08:15,I,01,영업,1,2021-06-07 17:36:05,2021-06-07,29.75,122-842,서울특별시 은평구 대조동 197-5 동양오피스텔,N,0,3110000-206-2021-00009,3110000,"서울특별시 은평구 연서로26길 9-3, 동양오피스텔 2층 201호 내 202호 (대조동)",03385,01,영업/정상,건물위생관리업,,,,,
0,,0,디자인한강,건물위생관리업,,,,,192511.760203008,455920.262426007,2026-04-05 23:08:15,I,01,영업,1,2021-07-29 10:28:57,2021-07-29,31.92,122-896,서울특별시 은평구 역촌동 22-47,N,1,3110000-206-2021-00010,3110000,"서울특별시 은평구 연서로 72-2, 1층 101호 (역촌동)",03402,01,영업/정상,건물위생관리업,,,,,
0,임대,0,싹쓰리 주식회사,건물위생관리업,,,,,191704.296404265,455832.121049195,2026-04-05 23:08:15,I,01,영업,0,2021-10-18 11:11:53,2021-10-18,28.38,122-904,서울특별시 은평구 역촌동 219-8,N,2,3110000-206-2021-00011,3110000,"서울특별시 은평구 갈현로7길 36, 지하1층 우측호 (역촌동)",03433,01,영업/정상,건물위생관리업,,,1,,
0,,0,(주)올브랜드동광,건물위생관리업,,,,,192655.935511259,454749.881863686,2026-04-05 23:08:15,I,01,영업,20,2022-05-23 17:08:46,2021-12-22,62.00,122-923,서울특별시 은평구 응암동 124-6,N,10,3110000-206-2021-00012,3110000,"서울특별시 은평구 응암로25길 5, 지하층 (응암동)",03456,01,영업/정상,건물위생관리업,,,,,
3,자가,1,은평구립직업재활센터,건물위생관리업,,,,,193444.236044547,455829.250737703,2026-04-05 23:08:15,I,01,영업,1,2022-03-22 14:48:10,2022-03-22,220.00,122-834,서울특별시 은평구 녹번동 173 우리장애인복지관,N,1,3110000-206-2022-00001,3110000,"서울특별시 은평구 녹번로1길 13, 우리장애인복지관 1층 (녹번동)",03380,01,영업/정상,건물위생관리업,02-384-1320,1,,1,
0,,0,주식회사 제이피앤아이,건물위생관리업,,,,,192999.098325281,456076.964846617,2026-04-05 23:08:16,I,01,영업,3,2022-11-03 14:51:01,2022-11-03,45.00,122-896,서울특별시 은평구 역촌동 15-44,N,2,3110000-206-2022-00002,3110000,"서울특별시 은평구 서오릉로7길 4, 2층 (역촌동)",03404,01,영업/정상,건물위생관리업,070-7522-1516,,,,
0,,0,(주)이노클파트너스,건물위생관리업,,,,,192891.252318491,457952.353058325,2026-04-05 23:08:15,I,01,영업,0,2023-12-28 10:21:05,2022-06-07,12.30,122-869,서울특별시 은평구 불광동 483-11 해피플러스1,N,0,3110000-206-2022-00003,3110000,"서울특별시 은평구 통일로 906, 102호 (불광동, 해피플러스1)",03341,01,영업/정상,건물위생관리업,02-1577-0647,1,,1,
0,,0,한국HO자산관리,건물위생관리업,,,,,191812.562959543,454686.2868335,2026-04-05 23:08:16,I,01,영업,0,2023-01-30 16:08:35,2023-01-30,64.00,122-888,서울특별시 은평구 신사동 200-32,N,0,3110000-206-2023-00001,3110000,"서울특별시 은평구 은평터널로 175, 2층 (신사동)",03440,01,영업/정상,건물위생관리업,,,,,
0,,0,주식회사 다해냄,건물위생관리업,,,,,191555.043075705,454301.754357304,2026-04-05 23:08:17,I,01,영업,0,2023-02-16 13:29:03,2023-02-16,84.00,122-887,서울특별시 은평구 신사동 187-1,N,0,3110000-206-2023-00002,3110000,"서울특별시 은평구 은평터널로 129, 3층 (신사동)",03446,01,영업/정상,건물위생관리업,,,,,
0,,0,한국위생관리,건물위생관리업,,,,,193630.612534041,456543.824996823,2026-04-05 23:08:17,I,01,영업,0,2023-05-24 16:09:15,2023-05-24,5.00,122-837,서울특별시 은평구 대조동 6-9,N,0,3110000-206-2023-00003,3110000,"서울특별시 은평구 통일로 739, 3층 301호 (대조동)",03396,01,영업/정상,건물위생관리업,,,,,
0,임대,0,(주)제이에스토탈매니지먼트,건물위생관리업,,,,,192625.577539506,457350.179826314,2026-04-05 23:08:15,I,01,영업,0,2023-05-31 14:27:45,2023-05-31,3.30,122-959,서울특별시 은평구 갈현동 452-28,N,0,3110000-206-2023-00004,3110000,"서울특별시 은평구 연서로27길 22, 지층 디-18호 (갈현동)",03331,01,영업/정상,건물위생관리업,02-6952-6052,,,,
0,임대,0,스마일클린,건물위생관리업,,,,,195358.535748819,461455.876513588,2026-04-05 23:08:16,I,01,영업,0,2023-08-23 15:35:32,2023-08-23,60.72,122-200,서울특별시 은평구 진관동 277-17,N,0,3110000-206-2023-00006,3110000,"서울특별시 은평구 대서문길 36, B동 215, 216호 (진관동)",03307,01,영업/정상,건물위생관리업,02-354-5400,,,,
0,임대,0,(주)세한에스에이치,건물위생관리업,,,,,192381.95027852,455587.487032692,2026-04-05 23:08:16,I,01,영업,0,2024-02-23 10:55:37,2024-02-23,42.64,122-901,서울특별시 은평구 역촌동 66-46,N,1,3110000-206-2024-00001,3110000,"서울특별시 은평구 연서로3길 12-4, 202호 (역촌동)",03418,01,영업/정상,건물위생관리업,,2,,,
0,임대,0,라온크린환경,건물위생관리업,,,,,192735.082610118,456497.816448482,2026-04-05 23:08:16,I,01,영업,0,2025-06-26 13:44:45,2024-03-04,20.00,122-838,서울특별시 은평구 대조동 48-80 101호,N,1,3110000-206-2024-00002,3110000,"서울특별시 은평구 서오릉로 130, 101호 (대조동)",03394,01,영업/정상,건물위생관리업,02-357-1116,,,,
3,임대,0,우림아이엔씨,건물위생관리업,,,,,192836.637992438,455803.822580247,2026-04-05 23:08:17,I,01,영업,0,2024-04-25 14:08:26,2024-04-25,26.40,122-896,서울특별시 은평구 역촌동 25-122 1층 3호,N,0,3110000-206-2024-00004,3110000,"서울특별시 은평구 진흥로7길 18, 1층 3호 (역촌동)",03403,01,영업/정상,건물위생관리업,,1,,,
0,임대,0,공간종합환경 은평점,건물위생관리업,,,,,192814.158070439,455805.006806403,2026-04-05 23:08:17,I,01,영업,0,2024-09-25 16:14:03,2024-09-25,23.10,122-896,서울특별시 은평구 역촌동 25-123,N,1,3110000-206-2024-00006,3110000,"서울특별시 은평구 진흥로7길 20, 우01호 (역촌동)",03403,01,영업/정상,건물위생관리업,,,,,
0,임대,0,유니원클린,건물위생관리업,,,,,193645.597837883,455867.118793802,2026-04-05 23:08:16,I,01,영업,0,2024-10-08 12:15:32,2024-10-08,19.80,122-830,서울특별시 은평구 녹번동 100-37,N,0,3110000-206-2024-00007,3110000,"서울특별시 은평구 녹번로 36, 1층 (녹번동)",03381,01,영업/정상,건물위생관리업,02-363-1962,1,,,
0,임대,0,주식회사 오라로프,건물위생관리업,2026-03-31,,,,192818.64186262,456080.652376879,2026-04-05 23:08:15,I,02,폐업,0,2026-03-31 13:16:45,2025-03-21,36.59,122-895,서울특별시 은평구 역촌동 14-85,N,0,3110000-206-2025-00001,3110000,"서울특별시 은평구 역말로 84-1, 1층 (역촌동)",03404,03,폐업,건물위생관리업,,,,,
0,임대,0,넘버원환경,건물위생관리업 기타,,,,,192280.361996444,456256.157848476,2026-04-05 23:08:16,I,01,영업,0,2025-07-29 16:55:35,2025-07-29,10.00,122-819,서울특별시 은평구 구산동 19-32,N,5,3110000-206-2025-00002,3110000,"서울특별시 은평구 연서로11길 20, 1층 103호 (구산동)",03413,01,영업/정상,건물위생관리업 기타,,1,,1,
0,임대,0,여자만 협동조합,건물위생관리업,,,,,192640.605262496,457921.381332144,2026-04-05 23:08:17,I,01,영업,0,2025-11-03 09:17:43,2025-11-03,17.00,122-050,서울특별시 은평구 갈현동 548 (유)갈현상가,N,0,3110000-206-2025-00003,3110000,"서울특별시 은평구 갈현로 300, 4층 419호 (갈현동, (유)갈현상가)",03328,01,영업/정상,건물위생관리업,02-384-1449,4,,,
0,임대,0,하나린 사회적협동조합,건물위생관리업,,,,,193282.133696302,455660.23936565,2026-04-05 23:08:15,I,01,영업,0,2026-02-03 10:57:20,2025-12-15,49.50,122-834,서울특별시 은평구 녹번동 155-4,N,0,3110000-206-2025-00004,3110000,"서울특별시 은평구 은평로13길 26, 2층 202호 (녹번동)",03459,01,영업/정상,건물위생관리업,02-6949-6422,,,,
