사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
인성약국,,185831.535832122,443229.016885491,2026-05-03 22:39:07,I,0000,정상,2021-11-02 09:28:12,,2021-11-02,,,서울특별시 구로구 오류동 159-3 1층,316000001120210016,3160000,000,"서울특별시 구로구 오류로 73, 1층 (오류동)",08342,,01,영업/정상,,,02-6053-1130
별빛약국,,175822.463658905,443654.107417525,2026-05-03 22:32:30,I,0000,정상,2025-11-13 11:14:10,,2025-11-13,,,인천광역시 부평구 부평동 150-24 101호,354000001120250015,3540000,000,"인천광역시 부평구 시장로 48, 101호 (부평동)",21392,,01,영업/정상,,,032-505-8465
메디팜큰사랑약국,,174136.773557422,442809.728683624,2026-05-03 22:32:27,I,0000,정상,2020-11-12 10:05:48,,2020-11-12,,,인천광역시 부평구 산곡동 310-96 선현빌딩,354000001120200007,3540000,000,"인천광역시 부평구 경원대로 1236, 선현빌딩 (산곡동)",21405,,01,영업/정상,,,
새진약국,,175080.299,445053.05,2026-05-03 22:32:27,I,0000,정상,2021-11-05 13:50:27,,2021-11-05,,,인천광역시 부평구 청천동 302 한산빌딩 1층,354000001120210015,3540000,000,"인천광역시 부평구 길주로 510, 한산빌딩 1층 (청천동)",21364,,01,영업/정상,,,032-529-6185
365 그랜드약국,,173731.880197544,444909.272231103,2026-05-03 22:32:29,I,0000,정상,2023-11-22 09:45:16,,2023-11-22,,,인천광역시 부평구 산곡동 100-103 성수빌딩 101호,354000001120230020,3540000,000,"인천광역시 부평구 마장로 314, 성수빌딩 101호 (산곡동)",21362,,01,영업/정상,,,
풍산원약국,,173823.766585602,446227.026345219,2026-05-03 22:32:30,I,0000,정상,2024-09-30 09:34:13,,2024-09-30,,,인천광역시 부평구 청천동 11-34 1층,354000001120240028,3540000,000,"인천광역시 부평구 마장로 446, 1층 (청천동)",21311,,01,영업/정상,,,
옵티마정다운약국,,170952.688118578,444578.574376356,2026-05-03 22:32:28,I,0000,정상,2023-06-01 17:41:48,,2023-05-30,0,,인천광역시 서구 석남동 576,356000001120230008,3560000,000,인천광역시 서구 가정로 204 (석남동),22796,,01,영업/정상,,,
주안약국,,171656.798627341,439823.742713884,2026-05-03 22:32:25,I,0000,정상,2022-08-29 10:59:03,,2022-08-29,,,인천광역시 미추홀구 주안동 174-4,351050001120220011,3510500,F00,"인천광역시 미추홀구 미추홀대로 704, 1층 (주안동)",22140,,01,영업/정상,,,032-422-4279
화생당약국,,171615.26673762,440737.788393348,2026-05-03 22:32:24,I,0000,정상,2021-05-04 11:20:48,,2021-05-04,,,인천광역시 미추홀구 주안동 16-69,351050001120210008,3510500,000,인천광역시 미추홀구 길파로 30 (주안동),22125,,01,영업/정상,,,032-887-1005
스타약국,,193914.648457333,455188.446841774,2026-05-03 22:32:26,I,0000,정상,2020-08-04 11:25:12,,2020-08-04,,,서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트 A동 118호,311000001120200003,3110000,000,"서울특별시 은평구 은평로 220, A동 1층 118호 (응암동, 녹번역e편한세상캐슬아파트)",03472,,01,영업/정상,,,
메디팜성모약국,,,,2026-05-03 22:32:22,I,0000,정상,2004-07-08 09:49:50,,2004-07-08,63,,인천광역시 서구 가좌동 261-20   한샘상가,356000001120040008,3560000,000,,,,01,영업/정상,,,
성우약국,,170164.184430815,437895.387390789,2026-05-03 22:32:23,I,0000,정상,2021-01-07 13:05:08,,2021-01-07,,,인천광역시 미추홀구 학익동 259-11,351050001120210002,3510500,000,인천광역시 미추홀구 한나루로 389 (학익동),22202,,01,영업/정상,,,
서울약국,,169312.351468427,439617.460728811,2026-05-03 22:32:25,I,0000,정상,2023-06-27 10:57:28,,2023-06-27,,,인천광역시 미추홀구 용현동 492-187,351050001120230017,3510500,000,인천광역시 미추홀구 독정이로 25-1 (용현동),22179,,01,영업/정상,,,032-887-7841
열린온누리약국,,168160.681324996,454981.755470392,2026-05-03 22:32:24,I,0000,정상,2016-11-08 14:37:00,,2016-11-08,,,인천광역시 서구 오류동 0,356000001120160013,3560000,000,인천광역시 서구 단봉로 97-7 (오류동),22657,,01,영업/정상,,,070-8828-9179
보령온누리약국,2026-04-30,211804.370088111,438203.282906161,2026-05-03 03:03:03,U,0002,폐업,2026-05-02 08:14:02,,2023-03-22,,,경기도 성남시 수정구 태평동 3798 1층,378000001120230010,3780000,000,"경기도 성남시 수정구 남문로 66, 1층 (태평동)",13301,,03,폐업,,,031-753-3993
석바위약국,,172492.294139559,439764.527340717,2026-05-03 22:32:23,I,0000,정상,2018-06-26 14:11:27,,2018-06-26,,,인천광역시 미추홀구 주안동 939-35,351000001120180006,3510500,000,인천광역시 미추홀구 경원대로 862 (주안동),22144,,01,영업/정상,,,032-427-7867
부부약국,,186111.570407351,443352.213616601,2026-05-03 22:39:03,I,0000,정상,2016-03-31 17:09:17,,2016-03-31,,,,316000001120160002,3160000,000,"서울특별시 구로구 오류로8길 60 (오류동, 우성빌딩)",08344,,01,영업/정상,,,02-2688-0151
연신내로데오약국,,192854.59038994,457354.039483693,2026-05-03 22:32:28,I,0000,정상,2024-08-29 11:48:52,,2024-08-29,0,,서울특별시 은평구 갈현동 456-1 1층,311000001120240016,3110000,000,"서울특별시 은평구 연서로 223, 1층 (갈현동)",03331,,01,영업/정상,,,
은평일등약국,,192345.084461084,455135.883123092,2026-05-03 22:32:29,I,0000,정상,2025-11-04 09:13:40,,2025-11-04,,,서울특별시 은평구 신사동 22-37 안건빌딩,311000001120250014,3110000,000,"서울특별시 은평구 은평로 56, 안건빌딩 1층 (신사동)",03449,,01,영업/정상,,,
신기시장약국,,171497.961124936,438514.230403074,2026-05-03 22:32:23,I,0000,정상,2018-07-27 15:07:09,,2018-07-27,,,인천광역시 미추홀구 주안동 1462-18,351050001120180003,3510500,000,"인천광역시 미추홀구 인하로 275, 101호 (주안동)",22215,,01,영업/정상,,,032-863-0522
신도림역약국,,190302.580042588,445174.416440663,2026-05-03 22:39:06,I,0000,정상,2021-10-22 13:08:40,,2021-10-22,,,서울특별시 구로구 신도림동 460-26 2호선 신도림역 234- 115호,316000001120210013,3160000,000,"서울특별시 구로구 새말로 지하117-21, 2호선 신도림역 234-115호 (신도림동)",08288,,01,영업/정상,,,
연신내역약국,,192942.942317446,457402.138214991,2026-05-03 22:32:28,I,0000,정상,2024-04-01 11:02:43,,2024-04-01,,,"서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소 311동 113호",311000001120240005,3110000,000,"서울특별시 은평구 통일로 지하849, 3,6호선 연신내역사무소 311동 113호 (갈현동)",03330,,01,영업/정상,,,
푸른온누리약국,,195322.255919627,454485.120954321,2026-05-03 22:39:20,I,0000,정상,2020-11-09 09:47:25,,2020-11-09,,,서울특별시 서대문구 홍제동 273-42 승희빌딩,312000001120200016,3120000,000,"서울특별시 서대문구 문화촌길 6, 승희빌딩 1층 (홍제동)",03625,,01,영업/정상,,,
365구생약국,,193630.612534041,456543.824996823,2026-05-03 22:32:28,I,0000,정상,2023-09-04 10:31:51,,2023-09-04,,,서울특별시 은평구 대조동 6-9 1층,311000001120230011,3110000,000,"서울특별시 은평구 통일로 739, 1층 (대조동)",03396,,01,영업/정상,,,02-353-1144
성심메디팜약국,,171881.732239566,443691.697361631,2026-05-03 22:32:29,I,0000,정상,2024-10-10 09:51:23,,2024-10-10,,,인천광역시 서구 가좌동 30-49 가좌로얄프라자,356000001120240015,3560000,000,"인천광역시 서구 원적로 100, 가좌로얄프라자 (가좌동)",22810,,01,영업/정상,,,032-575-5556
복지약국,,171090.603080037,449148.907285463,2026-05-03 22:32:22,I,0000,정상,2005-09-09 11:00:12,,2005-09-09,42,,인천광역시 서구 심곡동 246 우리타워 107호,356000001120050002,3560000,000,"인천광역시 서구 탁옥로 37, 107호 (심곡동,우리타워)",,,01,영업/정상,,,
동암온누리약국,,173203.244129782,441511.67815385,2026-05-03 22:32:27,I,0000,정상,2022-12-23 14:18:12,,2021-12-28,,,인천광역시 부평구 십정동 289-8 더샵부평센트럴시티 F동 111호,354000001120210018,3540000,000,"인천광역시 부평구 열우물로 90, F동 111호 (십정동, 더샵부평센트럴시티)",21443,,01,영업/정상,,,032-438-0607
대추밭약국,,176885.006435992,444628.707060878,2026-05-03 22:32:25,I,0000,정상,2014-07-08 18:29:16,,2014-07-08,,,인천광역시 부평구 부개동 498-7,354000001120140005,3540000,000,인천광역시 부평구 길주남로 158 (부개동),21348,,01,영업/정상,,,
한아름온누리약국,,174119.751392419,445821.731301406,2026-05-03 22:32:25,I,0000,정상,2015-05-29 09:03:56,,2015-05-29,,,인천광역시 부평구 청천동 176 푸르지오아파트 상가동 101호,354000001120150002,3540000,000,"인천광역시 부평구 세월천로 16, 상가동 101호 (청천동)",21312,,01,영업/정상,,,032-524-5800
부평해약국,,173598.128829185,446461.825121456,2026-05-03 22:32:29,I,0000,정상,2024-02-05 15:18:52,,2024-02-05,0,,"인천광역시 부평구 청천동 36-3 e편한세상부평그랑힐스 단지내상가 4동 1층 403, 404호",354000001120240002,3540000,000,"인천광역시 부평구 산청로 97, 단지내상가 4동 1층 403,404호 (청천동, e편한세상부평그랑힐스)",21303,,01,영업/정상,,,032-501-0730
보룡약국,,193826.37983336,456291.782984711,2026-05-03 22:32:29,I,0000,정상,2025-07-07 13:36:44,,2025-07-07,,,서울특별시 은평구 대조동 15-120 1층,311000001120250007,3110000,000,"서울특별시 은평구 통일로 707, 1층 (대조동)",03397,,01,영업/정상,,,02-356-6321
열린프라자약국,,193629.467856025,456677.678455514,2026-05-03 22:32:25,I,0000,정상,2017-11-13 13:52:17,,2017-11-13,,,서울특별시 은평구 불광동 267-1 경일빌딩,311000001120170015,3110000,000,"서울특별시 은평구 통일로 750, 1층 (불광동)",03355,,01,영업/정상,,,02-3157-0079
햇살약국,,192028.41586192,452265.952165442,2026-05-03 22:39:30,I,0000,정상,2024-05-20 15:07:40,,2024-05-20,,,서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상,312000001120240012,3120000,000,"서울특별시 서대문구 수색로 100, 101동 104호 (북가좌동, DMC 래미안 e편한세상)",03709,,01,영업/정상,,,
기쁨약국,,193967.090218117,451803.554668261,2026-05-03 22:39:28,I,0000,정상,2023-05-24 14:09:10,,2023-05-24,,,서울특별시 서대문구 연희동 135-1 경교빌딩 102호,312000001120230007,3120000,000,"서울특별시 서대문구 연희로 122, 경교빌딩 1층 102호 (연희동)",03724,,01,영업/정상,,,
뉴타운메디컬약국,,193103.427054842,459986.856034813,2026-05-03 22:32:26,I,0000,정상,2021-05-18 09:40:10,,2021-05-18,0,,서울특별시 은평구 진관동 20 은평뉴타운상림마을 821동 115호,311000001120210009,3110000,000,"서울특별시 은평구 진관3로 70, 821동 115호 (진관동, 은평뉴타운상림마을)",03302,,01,영업/정상,,,02-357-0777
종로모범약국,,167794.894567136,442057.863602865,2026-05-03 22:32:21,I,0000,정상,2020-10-16 11:42:57,,2020-10-14,0,,인천광역시 동구 송현동 56-194,350000001120200004,3500000,000,"인천광역시 동구 송현로 47, 1층 (송현동)",22546,,01,영업/정상,,,032-773-7842
미래약국,,175409.294977009,443469.419383651,2026-05-03 22:32:30,I,0000,정상,2025-07-17 09:07:03,,2025-07-17,,,인천광역시 부평구 부평동 549-8,354000001120250011,3540000,000,인천광역시 부평구 부평대로17번길 2 (부평동),21389,,01,영업/정상,,,032-527-8250
연희위드팜약국,,194956.054120837,451227.707140009,2026-05-03 22:39:17,I,0000,정상,2018-09-13 11:39:37,,2018-09-13,,,서울특별시 서대문구 대신동 50-6,312000001120180010,3120000,000,서울특별시 서대문구 성산로 521 (대신동),03721,,01,영업/정상,,,02-312-6949
중앙메디칼약국,,168882.656177771,438500.526680045,2026-05-03 22:32:22,I,0000,정상,2017-03-02 15:56:08,,2017-03-02,,,,351000001120170001,3510500,000,"인천광역시 미추홀구 독배로 311, 1층 110호 (용현동, 비젼프라자)",22188,,01,영업/정상,,,
주안팔팔약국,,171575.834730522,440469.450301891,2026-05-03 22:32:27,I,0000,정상,2026-01-23 09:23:01,,2026-01-23,,,인천광역시 미추홀구 주안동 24-68,351050001120260001,3510500,000,"인천광역시 미추홀구 염창로 51, 103호 (주안동)",22128,,01,영업/정상,,,
삼천당약국,,175707.632040824,443591.735663855,2026-05-03 22:32:29,I,0000,정상,2024-05-10 17:31:43,,2024-05-10,,,인천광역시 부평구 부평동 192-1,354000001120240014,3540000,000,"인천광역시 부평구 시장로 35-2, 1층 (부평동)",21394,,01,영업/정상,,,
정성약국,,187720.895550121,443864.959342112,2026-05-03 22:39:09,I,0000,정상,2024-04-18 10:01:44,,2024-04-18,,,서울특별시 구로구 고척동 72-7 문화골든타워,316000001120240003,3160000,000,"서울특별시 구로구 경인로 373, 문화골든타워 2층 (고척동)",08226,,01,영업/정상,,,
해맑은약국,,192612.361510379,454049.37124193,2026-05-03 22:32:26,I,0000,정상,2021-04-30 16:13:27,,2021-04-30,,,서울특별시 은평구 응암동 601-66,311000001120210006,3110000,000,서울특별시 은평구 응암로 188-1 (응암동),03478,,01,영업/정상,,,
서울온누리약국,,194140.340023169,455375.622755975,2026-05-03 22:32:27,I,0000,정상,2021-09-15 09:39:34,,2021-09-15,,,"서울특별시 은평구 응암동 1-12 B2층 205,206호",311000001120210016,3110000,000,"서울특별시 은평구 은평로 240, B2층 205,206호 (응암동)",03473,,01,영업/정상,,,02-356-0709
인왕약국,,194937.785591362,454308.179005006,2026-05-03 22:39:27,I,0000,정상,2023-03-15 11:17:42,,2023-03-15,,,서울특별시 서대문구 홍제동 298-7,312000001120230003,3120000,000,"서울특별시 서대문구 인왕시장길 24, 1층 1,2,21호 (홍제동)",03628,,01,영업/정상,,,02-379-6154
중앙약국,,190473.426092623,443772.6325524,2026-05-03 22:39:08,I,0000,정상,2023-06-07 16:51:06,,2023-06-07,,,"서울특별시 구로구 구로동 74-30 , 신구로현대아파트 1층 3호",316000001120230008,3160000,000,"서울특별시 구로구 구로중앙로18길 68, 1층 3호 (구로동, 신구로현대아파트)",08303,,01,영업/정상,,,02-2652-4419
참사랑약국,,172773.559173934,457301.259630215,2026-05-03 22:32:23,I,0000,정상,2014-07-03 09:19:07,,2014-07-03,,,"인천광역시 서구 불로동 308 중앙상가동 212호, 213호",356000001120140011,3560000,000,인천광역시 서구 검단로 836 (불로동),22628,,01,영업/정상,,,032-563-8810
사랑의약국,,171858.595156022,443665.259813347,2026-05-03 22:32:22,I,0000,정상,2005-10-25 10:50:48,,2004-11-02,25,,인천광역시 서구 가좌동 30-73,356000001120040011,3560000,000,인천광역시 서구 원적로 96 (가좌동),,,01,영업/정상,,,
2층스타약국,,192715.837339125,459276.012735803,2026-05-03 22:32:27,I,0000,정상,2026-04-07 09:25:57,,2022-05-11,,,서울특별시 은평구 진관동 63-1 플라이크 은평 W-205호,311000001120220005,3110000,000,"서울특별시 은평구 진관2로 15-13, 플라이크 은평 W-205호 (진관동)",03306,,01,영업/정상,,,02-357-8889
온누리 한라약국,,188827.42661003,443736.545612462,2026-05-03 22:39:10,I,0000,정상,2026-01-09 13:47:10,,2026-01-09,,,서울특별시 구로구 구로동 685-154 다원그린빌,316000001120260001,3160000,000,"서울특별시 구로구 구일로10길 49, 101동 1층 (구로동, 다원그린빌)",08323,,01,영업/정상,,,02-862-0157
드림약국,,190439.063973815,443227.853124797,2026-05-03 22:39:08,I,0000,정상,2023-09-14 15:33:22,,2023-09-14,,,서울특별시 구로구 구로동 142-76 평안빌딩,316000001120230014,3160000,000,"서울특별시 구로구 구로중앙로 8, 평안빌딩 1층 (구로동)",08305,,01,영업/정상,,,
푸르미 약국,,171713.403924533,438415.550627431,2026-05-03 22:32:23,I,0000,정상,2019-03-12 09:42:16,,2019-03-12,536,,인천광역시 미추홀구 주안동 1250 쌍용아파트,351050001120190001,3510500,000,"인천광역시 미추홀구 인하로 296, 쌍용아파트 상가동 107호호 (주안동)",22230,,01,영업/정상,,,
새롬약국,,193461.474897926,452499.73397954,2026-05-03 22:39:15,I,0000,정상,2016-03-04 16:31:41,,2016-03-04,,,서울특별시 서대문구 연희동 608,312000001120160001,3120000,000,서울특별시 서대문구 증가로 85 (연희동),03700,,01,영업/정상,,,02-335-3814
굿모닝약국,,187171.90743764,443179.250326781,2026-05-03 22:39:06,I,0000,정상,2020-09-07 09:00:42,,2020-09-07,,,서울특별시 구로구 개봉동 403-103 1층,316000001120200012,3160000,000,"서울특별시 구로구 개봉로 57, 1층 (개봉동)",08347,,01,영업/정상,,,02-2684-9758
이삭약국,,170668.702986682,445739.05522604,2026-05-03 22:32:28,I,0000,정상,2023-08-31 09:58:16,,2023-08-31,,,인천광역시 서구 석남동 444-7,356000001120230015,3560000,000,"인천광역시 서구 율도로 62-1, 1층 (석남동)",22785,,01,영업/정상,,,
종로약국,,186636.746111235,444494.599331672,2026-05-03 22:39:10,I,0000,정상,2025-02-17 09:53:34,,2025-02-17,,,서울특별시 구로구 고척동 253-200,316000001120250002,3160000,000,서울특별시 구로구 고척로 142 (고척동),08235,,01,영업/정상,,,
우리들동물약국,,175092.047422932,444136.263703362,2026-05-03 22:32:24,I,0000,정상,2013-07-05 12:27:31,,2013-07-05,,,인천광역시 부평구 부평동 70-88 101호,354000001120130014,3540000,000,"인천광역시 부평구 부흥로 245, 101호 (부평동)",21378,,01,영업/정상,,,
해봄약국,,196884.166631688,451568.612782385,2026-05-03 22:39:19,I,0000,정상,2020-10-13 13:42:03,,2020-10-13,,,서울특별시 서대문구 충정로2가 2-2 충정빌딩,312000001120200011,3120000,000,"서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)",03735,,01,영업/정상,,,
가나메디칼약국,,175462.634473627,443520.063822855,2026-05-03 22:32:24,I,0000,정상,2013-06-26 16:10:13,,2013-06-26,,,인천광역시 부평구 부평동 199-20,354000001120130011,3540000,000,인천광역시 부평구 부평대로 24 (부평동),21394,,01,영업/정상,,,
백제약국,,176265.683618606,444039.087026997,2026-05-03 22:32:24,I,0000,정상,2014-01-08 09:06:44,,2004-06-11,50,,인천광역시 부평구 부평동 115-13,354000001120040006,3540000,000,인천광역시 부평구 부흥로365번길 3 (부평동),21353,,01,영업/정상,,,
명성약국,,171626.626662789,443509.29965277,2026-05-03 22:32:22,I,0000,정상,2013-04-01 17:48:31,,2013-04-01,,,인천광역시 서구 가좌동 197-12,356000001120130002,3560000,000,인천광역시 서구 신진말로 37-1 (가좌동),,,01,영업/정상,,,
초록약국,2026-03-25,,,2026-05-03 22:32:25,I,0002,폐업,2026-03-26 09:52:47,,2024-01-03,,,인천광역시 미추홀구 용현동 0 와이지메디컬센터,351050001120240001,3510500,000,"인천광역시 미추홀구 독배로 395, 와이지메디컬센터 108호 (용현동)",22184,,03,폐업,,,
새튼튼약국,,190005.132500398,445250.538868558,2026-05-03 22:39:07,I,0000,정상,2022-02-24 16:43:20,,2022-02-24,,,"서울특별시 구로구 신도림동 337 , 신도림1차푸르지오 2층",316000001120220004,3160000,000,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 2층 (신도림동)",08208,,01,영업/정상,,,070-4320-4461
청라비젼약국,,169019.164932026,447868.724675941,2026-05-03 22:32:25,I,0000,정상,2017-04-27 13:58:21,,2017-04-27,,,인천광역시 서구 연희동 799-15,356000001120170004,3560000,000,"인천광역시 서구 중봉대로 594 (연희동, 청라비전프라자)",22736,,01,영업/정상,,,032-569-1057
불광일등약국,,193635.238674741,456481.556357615,2026-05-03 22:32:29,I,0000,정상,2025-05-21 10:33:54,,2025-05-21,,,서울특별시 은평구 대조동 12-29,311000001120250006,3110000,000,"서울특별시 은평구 불광로 25, 1층 (대조동)",03396,,01,영업/정상,,,02-352-1046
검단제일약국,,169430.872746257,455660.859949315,2026-05-03 22:32:24,I,0000,정상,2015-10-29 16:18:46,,2015-10-29,,,인천광역시 서구 왕길동 635-2,356000001120150019,3560000,000,"인천광역시 서구 완정로 197 (왕길동, 한샘학원)",22616,,01,영업/정상,,,032-564-1588
구세약국,,192558.917448662,453991.713615032,2026-05-03 22:32:23,I,0000,정상,2016-04-21 11:01:53,,2004-06-19,79.5,,서울특별시 은평구 응암동 598-1,311000001120040008,3110000,000,서울특별시 은평구 응암로 181 (응암동),03485,,01,영업/정상,,,02-372-2705
학익프라자약국,,170019.637146093,437753.808592142,2026-05-03 22:32:22,I,0000,정상,2013-07-10 13:40:04,,2013-07-10,,,,351000001120130009,3510500,000,"인천광역시 미추홀구 매소홀로 355, 117호 (학익동, 학익프라자)",22202,,01,영업/정상,,,032-865-7755
오공오약국,,189695.456107582,444006.290839921,2026-05-03 22:39:09,I,0000,정상,2024-07-24 13:42:39,,2024-07-24,,,서울특별시 구로구 구로동 505-10,316000001120240010,3160000,000,"서울특별시 구로구 구로동로42길 58, 1층 (구로동)",08280,,01,영업/정상,,,
주안원약국,,171673.903013967,439949.665453185,2026-05-03 22:32:27,I,0000,정상,2025-11-11 14:56:22,,2025-11-11,,,인천광역시 미추홀구 주안동 166-1 메인프라자,351050001120250013,3510500,000,"인천광역시 미추홀구 미추홀대로 716, 메인프라자 1층 105호 (주안동)",22135,,01,영업/정상,,,032-434-1123
검단보령약국,,,,2026-05-03 22:32:28,I,0000,정상,2023-11-01 17:43:45,,2023-11-01,,,인천광역시 서구 원당동 1035-3 태경타워,356000001120230024,3560000,000,"인천광역시 서구 원당대로 1039, 태경타워 105,106호 (원당동)",22865,,01,영업/정상,,,032-565-0022
이레약국,,193703.162581488,456569.626911654,2026-05-03 22:32:26,I,0000,정상,2020-11-25 13:05:32,,2020-11-25,,,서울특별시 은평구 불광동 274-11,311000001120200008,3110000,000,서울특별시 은평구 통일로 738 (불광동),03358,,01,영업/정상,,,
부평수약국,2026-01-07,175224.311282633,443233.018452387,2026-05-03 22:32:29,I,0002,폐업,2026-01-07 10:16:06,,2023-10-30,0,,인천광역시 부평구 부평동 534-48 스테이션 타워 105호,354000001120230019,3540000,000,"인천광역시 부평구 경원대로 1366, 스테이션 타워 105호 (부평동)",21404,,03,폐업,,,032-710-4770
신도림 서진약국,,190349.885855531,444836.673561831,2026-05-03 22:39:08,I,0000,정상,2023-07-12 09:14:47,,2023-07-12,,,"서울특별시 구로구 구로동 26 신도림포스빌135,136호",316000001120230012,3160000,000,"서울특별시 구로구 새말로 102, 신도림포스빌 135,136호 (구로동)",08289,,01,영업/정상,,,
진약국,,193814.254407269,451566.39174511,2026-05-03 22:39:16,I,0000,정상,2018-06-05 14:43:24,,2018-06-05,0,,서울특별시 서대문구 연희동 187-57 서대문교회,312000001120180004,3120000,000,서울특별시 서대문구 연희로 94 (연희동),03725,,01,영업/정상,,,02-3143-3755
한샘약국,,171623.656026453,443108.37173504,2026-05-03 22:32:27,I,0000,정상,2022-07-20 16:41:21,,2022-07-20,,,인천광역시 서구 가좌동 261-20 한샘상가 나동 4호,356000001120220013,3560000,000,"인천광역시 서구 원적로 29, 한샘상가 나동 4호 (가좌동)",22818,,01,영업/정상,,,
지우약국,,168008.288159549,438736.700453688,2026-05-03 22:32:24,I,0000,정상,2021-05-17 16:05:32,,2021-05-17,,,인천광역시 미추홀구 용현동 627-73 용현프라자,351050001120210010,3510500,000,"인천광역시 미추홀구 토금남로 65, 용현프라자 1층 (용현동)",22187,,01,영업/정상,,,
고척햇살약국,,187387.190088577,444911.295381515,2026-05-03 22:39:08,I,0000,정상,2023-05-08 15:45:15,,2023-05-08,,,"서울특별시 구로구 고척동 197-1 , 103호",316000001120230006,3160000,000,"서울특별시 구로구 중앙로15길 29, 103호 (고척동)",08241,,01,영업/정상,,,02-2652-8879
온누리 이화약국,,171159.693913585,444606.230333706,2026-05-03 22:32:22,I,0000,정상,2012-02-29 14:42:32,,2012-02-29,.75,,인천광역시 서구 석남동 548-13,356000001120120001,3560000,000,인천광역시 서구 거북로 115 (석남동),22791,,01,영업/정상,,,
소원약국,2025-12-18,175119.924723914,443280.557010331,2026-05-03 22:32:29,I,0002,폐업,2025-12-18 13:14:33,,2024-04-12,,,인천광역시 부평구 부평동 341-160 성우빌딩 1층,354000001120240009,3540000,000,"인천광역시 부평구 경원대로 1355, 성우빌딩 1층 (부평동)",21389,,03,폐업,,,
신기시장약국,,171497.961124936,438514.230403074,2026-05-03 22:32:22,I,0004,말소,2017-11-30 14:51:55,,2017-05-26,0,,인천광역시 미추홀구 주안동 1462-18,351000001120170004,3510500,000,인천광역시 미추홀구 인하로 275 (주안동),22215,,04,취소/말소/만료/정지/중지,,,
맑은약국,,194437.631947311,450375.488731434,2026-05-03 22:39:31,I,0000,정상,2024-06-11 09:53:36,,2024-06-11,,,서울특별시 서대문구 창천동 29-92 세인빌딩,312000001120240014,3120000,000,"서울특별시 서대문구 신촌로 107, 세인빌딩 1층 (창천동)",03779,,01,영업/정상,,,
한사랑약국,,171330.195558612,448978.597620869,2026-05-03 22:32:23,I,0000,정상,2015-07-10 11:57:34,,2015-07-10,,,인천광역시 서구 심곡동 248-4,356000001120150012,3560000,000,인천광역시 서구 서곶로 281 (심곡동),22727,,01,영업/정상,,,032-568-5711
북가좌수약국,,192026.493793732,452911.589143362,2026-05-03 22:39:33,I,0000,정상,2025-06-19 12:54:45,,2025-06-19,,,서울특별시 서대문구 북가좌동 306-18 경원빌딩,312000001120250010,3120000,000,"서울특별시 서대문구 응암로 60, 경원빌딩 1층 (북가좌동)",03691,,01,영업/정상,,,
인하스카이뷰약국,,168682.923223982,438459.695634152,2026-05-03 22:32:26,I,0000,정상,2024-02-07 09:37:41,,2024-02-07,,,인천광역시 미추홀구 용현동 665-1 컬러프라자,351050001120240005,3510500,000,"인천광역시 미추홀구 독배로317번길 29, 컬러프라자 101호 (용현동)",22188,,01,영업/정상,,,
을지약국,,171879.861865447,443020.776553542,2026-05-03 22:32:22,I,0000,정상,2006-05-22 12:53:17,,2006-05-22,0,,인천광역시 서구 가좌동 246-2 101호,356000001120060002,3560000,000,"인천광역시 서구 장고개로 279, 101호 (가좌동)",,,01,영업/정상,,,032-576-1119
동인당약국,,176484.202123274,445154.230291671,2026-05-03 22:32:26,I,0000,정상,2019-01-18 15:04:14,,2019-01-18,,,인천광역시 부평구 삼산동 459-1 삼산동 이리옴프라자 103호,354000001120190001,3540000,000,"인천광역시 부평구 체육관로 30, 삼산동 이리옴프라자 103호 (삼산동)",21344,,01,영업/정상,,,032-275-8275
부개시장온누리약국,,176884.91,444707.015,2026-05-03 22:32:30,I,0000,정상,2025-08-27 14:30:58,,2025-08-27,,,"인천광역시 부평구 부개동 496-16 2동 157,158,160,161호",354000001120250012,3540000,000,"인천광역시 부평구 부개로 71-12, 2동 157,158,160,161호 (부개동)",21345,,01,영업/정상,,,
검로푸한들약국,,,,2026-05-03 22:32:29,I,0000,정상,2025-02-05 09:12:13,,2025-02-05,,,인천광역시 서구 백석동 0 한들타워1,356000001120250002,3560000,000,"인천광역시 서구 한들로 74, 한들타워1 1동 1층 105호 (백석동)",22687,,01,영업/정상,,,
한결약국,,171942.58492173,442995.844565439,2026-05-03 22:32:23,I,0000,정상,2015-07-10 11:53:49,,2015-07-10,,,인천광역시 서구 가좌동 310-10,356000001120150011,3560000,000,인천광역시 서구 고래울로 4 (가좌동),22821,,01,영업/정상,,,032-584-0457
