침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,0,,0,하늘빛네일,네일아트업,3,2019-12-18,,,,161269.730765843,443064.785460147,2026-05-03 22:44:54,I,02,폐업,0,2019-12-18 09:22:11,2017-11-20,19.50,400-320,인천광역시 중구 중산동 1883-8 진로프라자 102-1호,N,0,3490000-215-2017-00005,3490000,"인천광역시 중구 하늘중앙로195번길 29, 102-1호 (중산동, 진로프라자)",22397,03,폐업,네일미용업,032-751-1110,,,,
,0,,0,지경헤어숍,일반미용업,0,2004-01-27,,,,,,2026-05-03 22:43:35,I,02,폐업,,2001-12-05 00:00:00,2001-02-23,21.00,400-090,인천광역시 중구 답동 11-14,N,,3490000-204-2001-00005,3490000,,,03,폐업,미용업,,0,0,,
3,0,임대,0,SPL에스테틱,피부미용업,0,2018-01-26,,,,166206.89916305,441428.825381234,2026-05-03 22:44:47,I,02,폐업,0,2018-01-26 15:04:05,2015-11-17,30.93,400-210,인천광역시 중구 선린동 23-1 1층,N,0,3490000-212-2015-00006,3490000,"인천광역시 중구 차이나타운로55번길 6 (선린동, 1층)",22314,03,폐업,피부미용업,,,,,
,0,,0,김용하헤어보그,일반미용업,5,2004-01-27,,,,166670.379071717,441147.790899591,2026-05-03 22:43:21,I,02,폐업,,2001-12-04 00:00:00,1998-03-26,45.33,400-014,인천광역시 중구 중앙동4가 7-5,N,,3490000-204-1998-00005,3490000,,,03,폐업,미용업,,0,0,,
,,,,머리마리미용실,일반미용업,4,2006-07-18,,,,167124.342473473,441434.146418851,2026-05-03 22:43:35,I,02,폐업,,2004-02-23 00:00:00,2001-04-16,45.00,400-150,인천광역시 중구 내동 15-3,N,,3490000-204-2001-00008,3490000,,,03,폐업,미용업,,,,,
0,0,,0,미용실 깍새,일반미용업,6,,,,,167754.72322434,440442.196146956,2026-05-03 22:44:52,I,01,영업,,2024-02-07 12:16:34,1999-05-15,80.00,400-110,인천광역시 중구 선화동 37-1 2층일부,N,,3490000-213-1999-00001,3490000,"인천광역시 중구 서해대로454번길 16-1, 2층일부 (선화동)",22329,01,영업/정상,종합미용업,,0,0,0,0
2,0,,0,반짝반짝 뷰티살롱,피부미용업,0,2025-10-22,,,,155979.661490324,441994.897373977,2026-05-03 22:44:50,I,02,폐업,0,2025-10-22 09:27:30,2023-07-06,18.00,400-812,인천광역시 중구 운남동 1600-6 203-1호,N,0,3490000-212-2023-00008,3490000,"인천광역시 중구 흰바위로 248, 2층 203-1호 (운남동)",22376,03,폐업,피부미용업,032-746-8741,0,0,0,0
,0,,0,소이헤어샾,일반미용업,4,,,,,166844.124012616,442014.028251609,2026-05-03 22:43:53,I,01,영업,,2021-08-30 15:59:29,2008-03-11,36.50,400-221,인천광역시 중구 송월동1가 1-86 (1층),N,,3490000-204-2008-00001,3490000,"인천광역시 중구 참외전로 51, 1층 (송월동1가)",22308,01,영업/정상,미용업,032-762-3336,,,,
,,,,에어포트헤어샵,일반미용업,,2009-10-20,,,,151619.097264659,438436.591435867,2026-05-03 22:43:34,I,02,폐업,,2006-06-30 00:00:00,2001-03-07,.00,400-340,인천광역시 중구 운서동 2851 여객터미널 지하1층 A동 4호,N,,3490000-204-2001-00001,3490000,,,03,폐업,미용업,032-743-5688,,,,
2,0,,0,뷰티아이,피부미용업,0,2024-07-31,,,,161179.802048965,443119.019447206,2026-05-03 22:44:50,I,02,폐업,0,2024-07-31 11:03:13,2022-05-30,15.13,400-320,인천광역시 중구 중산동 1883-10 310호,N,0,3490000-212-2022-00011,3490000,"인천광역시 중구 하늘중앙로195번길 21, 3층 310호 (중산동)",22397,03,폐업,피부미용업,,0,0,0,0
2,0,,0,미녀탄생스킨앤뷰티,피부미용업,2,,,,,160871.811544518,442870.552645714,2026-05-03 22:44:51,I,01,영업,0,2025-04-16 09:40:05,2025-04-16,38.43,400-320,인천광역시 중구 중산동 1876-13 스카이에비뉴1 412호,N,0,3490000-212-2025-00003,3490000,"인천광역시 중구 하늘달빛로 90-7, 스카이에비뉴1 412호 (중산동)",22402,01,영업/정상,피부미용업,032-747-1351,,,,
0,0,,0,헤어천국,일반미용업,3,,,,,168201.383870676,440769.686474293,2026-05-03 22:44:05,I,01,영업,,2014-10-29 17:21:42,2013-08-13,32.00,400-140,인천광역시 중구 도원동 12-25 1층,N,,3490000-211-2013-00006,3490000,"인천광역시 중구 참외전로244번길 1-2, 1층 (도원동)",22327,01,영업/정상,일반미용업,032-885-2562,1,0,1,0
,1,임대,,미도 헤어샵,일반미용업,3,2005-07-27,,,,166922.481771365,440837.925838851,2026-05-03 22:43:44,I,02,폐업,,2004-04-12 00:00:00,2004-03-08,20.65,400-060,인천광역시 중구 사동 26-5,N,,3490000-204-2004-00006,3490000,,,03,폐업,미용업,032-761-0357,1,,,
0,0,,0,J.One HAIR,일반미용업,2,,,,,167531.549734585,440589.632189254,2026-05-03 22:44:08,I,01,영업,0,2016-12-12 10:39:52,2015-09-09,31.50,400-102,인천광역시 중구 신흥동2가 40-16 1층,N,0,3490000-211-2015-00009,3490000,"인천광역시 중구 제물량로 81 (신흥동2가, 1층)",22324,01,영업/정상,일반미용업,,,,,
2,0,,0,뷰티샵 담다 영종점,메이크업업,0,,,,,156060.201114978,441924.477249305,2026-05-03 22:45:03,I,01,영업,0,2025-02-17 13:52:14,2025-02-17,43.92,400-310,인천광역시 중구 운남동 1602-4 206호,N,0,3490000-219-2025-00003,3490000,"인천광역시 중구 흰바위로 258, 206호 (운남동)",22376,01,영업/정상,화장ㆍ분장 미용업,,,,,
0,0,,0,깜스 헤어,일반미용업,3,2020-12-22,,,,160792.572558199,442883.033748172,2026-05-03 22:44:10,I,02,폐업,0,2020-12-22 15:55:49,2016-05-04,83.52,400-320,인천광역시 중구 중산동 1875-3 207호,N,0,3490000-211-2016-00007,3490000,"인천광역시 중구 하늘달빛로 94, 207호 (중산동)",22402,03,폐업,일반미용업,032-752-7577,0,0,0,0
0,0,,0,TONY(토니),일반미용업,2,,,,,156598.522858923,442415.738757226,2026-05-03 22:44:31,I,01,영업,0,2021-11-22 17:19:24,2020-08-06,20.00,400-340,인천광역시 중구 운서동 2913-1 금강빌딩 1층 102호,N,0,3490000-211-2020-00013,3490000,"인천광역시 중구 넙디로 56, 금강빌딩 1층 102호 (운서동)",22375,01,영업/정상,일반미용업,032-752-3384,1,,,
,0,,0,이정머리방,일반미용업,0,2004-07-28,,,,167939.132823771,440820.130235185,2026-05-03 22:43:39,I,02,폐업,,2002-08-01 00:00:00,2002-08-01,.00,400-140,인천광역시 중구 도원동 21-101,N,,3490000-204-2002-00008,3490000,,,03,폐업,미용업,,0,0,,
0,0,,0,머리하는날,일반미용업,5,,,,,167409.747453923,441114.429393669,2026-05-03 22:44:18,I,01,영업,0,2018-05-08 11:47:01,2018-05-08,59.00,400-160,인천광역시 중구 경동 186-2 1층,N,0,3490000-211-2018-00004,3490000,"인천광역시 중구 답동로30번길 17, 1층 (경동)",22320,01,영업/정상,일반미용업,,,,,
,0,,0,서부미용실,일반미용업,2,,,,,167772.87403078,440601.310527742,2026-05-03 22:44:52,I,01,영업,,2019-01-29 10:50:45,1983-01-14,20.00,400-110,인천광역시 중구 선화동 1-19 2층,N,,3490000-213-1983-00001,3490000,"인천광역시 중구 서해대로464번길 10-1, 2층 (선화동)",22329,01,영업/정상,종합미용업,032-882-8045,0,0,0,0
0,0,,0,꿈헤어,일반미용업,3,2016-05-03,,,,167199.95979558,441149.283924456,2026-05-03 22:44:02,I,02,폐업,,2014-02-17 15:10:58,2010-04-23,34.98,400-160,인천광역시 중구 경동 240-59 1층,N,,3490000-211-2010-00002,3490000,"인천광역시 중구 개항로 68-1, 1층 (경동)",22321,03,폐업,일반미용업,,,,,
,5,임대,3,이가자헤어비스,일반미용업,8,2016-05-31,,,,152264.138138651,437747.292660783,2026-05-03 22:43:48,I,02,폐업,,2014-04-18 13:12:42,2005-04-22,84.15,400-340,인천광역시 중구 운서동 2850 에어조이 지하1층 2호,N,,3490000-204-2005-00007,3490000,"인천광역시 중구 공항로424번길 36, 지하1층 2호 (운서동, 에어조이)",22382,03,폐업,미용업,032-743-0347,,,,1
,,,,안티헤어,일반미용업,8,2017-05-22,,,,166982.325642393,441144.7385736,2026-05-03 22:43:28,I,02,폐업,,2017-05-22 10:52:41,1999-12-07,39.67,400-150,인천광역시 중구 내동 212-16 2층,N,,3490000-204-1999-00017,3490000,"인천광역시 중구 개항로 44, 2층 (내동)",22322,03,폐업,미용업,032-777-2690,,,,
8,0,,0,그린필피부샵,피부미용업,0,2013-06-26,,,,164918.717717717,439041.085002354,2026-05-03 22:44:44,I,02,폐업,,2012-05-01 15:18:58,2009-12-15,75.90,400-802,인천광역시 중구 항동7가 58-84 2층,N,,3490000-212-2009-00013,3490000,"인천광역시 중구 연안부두로53번길 35 (항동7가,2층)",22348,03,폐업,피부미용업,032-886-4686,0,0,0,0
2,0,,0,"예뻐지는 공간, #뷰티율",피부미용업,2,,,,,161365.199248509,443069.990863977,2026-05-03 22:44:49,I,01,영업,0,2021-11-22 16:55:55,2020-02-14,43.71,400-320,인천광역시 중구 중산동 1886-1 3층,N,0,3490000-212-2020-00001,3490000,"인천광역시 중구 하늘별빛로65번길 7-3, 동우타운 3층 (중산동)",22397,01,영업/정상,피부미용업,,0,0,0,0
0,0,,0,온헤어,일반미용업,5,,,,,167304.401076568,441461.280592785,2026-05-03 22:44:41,I,01,영업,0,2023-09-12 16:56:52,2023-09-12,78.00,400-706,"인천광역시 중구 인현동 22-40 쇼,티월드 1층",N,0,3490000-211-2023-00023,3490000,"인천광역시 중구 우현로 90-1, 쇼,티월드 1층 (인현동)",22318,01,영업/정상,일반미용업,032-772-7942,0,0,0,0
0,0,,0,꽃네일,네일아트업,2,,,,,167165.796423994,441306.243919452,2026-05-03 22:44:58,I,01,영업,0,2024-07-02 12:34:59,2024-07-02,11.74,400-180,"인천광역시 중구 인현동 84-1 중앙로지하도상가, 28호",N,0,3490000-215-2024-00009,3490000,"인천광역시 중구 우현로 지하 69, 중앙로지하도상가, 28호 (인현동)",22316,01,영업/정상,네일미용업,,,,,
0,0,,0,꾀꼬리미용실,일반미용업,3,2022-01-24,,,,168027.280077726,440866.191711161,2026-05-03 22:44:18,I,02,폐업,0,2022-01-24 17:46:17,2018-08-27,24.00,400-140,인천광역시 중구 도원동 18-152 1층,N,0,3490000-211-2018-00006,3490000,"인천광역시 중구 도원로56번길 17-11, 1층 (도원동)",22327,03,폐업,일반미용업,032-424-8480,,,,
,,,,헤어메니저,일반미용업,,2004-12-17,,,,167276.824751102,441552.541510811,2026-05-03 22:43:35,I,02,폐업,,2004-12-17 00:00:00,2001-07-13,.00,400-180,인천광역시 중구 인현동 9-2,N,,3490000-204-2001-00014,3490000,,,03,폐업,미용업,,,,,
1,0,,0,네일은영,네일아트업,6,,,,,154827.529861045,443512.476722866,2026-05-03 22:45:04,I,01,영업,0,2021-11-22 17:08:13,2021-01-21,9.36,400-833,인천광역시 중구 운서동 2794-2 가나베스트텔2 1층 118호,N,0,3490000-222-2021-00001,3490000,"인천광역시 중구 흰바위로 45, 가나베스트텔2 1층 118호 (운서동)",22371,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,,,,
0,2,임대,0,설레임헤어샾,일반미용업,2,2013-07-12,,,,166353.000483255,441965.424512948,2026-05-03 22:44:04,I,02,폐업,,2012-02-13 10:16:50,2012-02-13,51.64,400-221,인천광역시 중구 송월동1가 13-69 2층,N,,3490000-211-2012-00002,3490000,"인천광역시 중구 참외전로 4 (송월동1가, 2층)",22309,03,폐업,일반미용업,070-8171-9286,,,,
,0,,0,블루헤어,일반미용업,0,2004-01-27,,,,,,2026-05-03 22:43:36,I,02,폐업,,2002-03-21 00:00:00,2001-11-06,.00,400-140,인천광역시 중구 도원동 64-33,N,,3490000-204-2001-00022,3490000,,,03,폐업,미용업,,0,0,,
1,0,,0,그릿네일(GRIT NAIL),네일아트업,3,,,,,161179.802048965,443119.019447206,2026-05-03 22:45:06,I,01,영업,0,2023-04-26 15:19:01,2023-04-26,39.98,400-320,인천광역시 중구 중산동 1883-10 202호,N,0,3490000-226-2023-00004,3490000,"인천광역시 중구 하늘중앙로195번길 21, 2층 202호 (중산동)",22397,01,영업/정상,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
0,0,,0,어썸헤어,일반미용업,4,,,,,155872.681608557,442076.120873969,2026-05-03 22:44:42,I,01,영업,0,2024-08-07 15:03:36,2024-08-07,66.55,400-812,인천광역시 중구 운남동 1600-1 208호,N,0,3490000-211-2024-00018,3490000,"인천광역시 중구 흰바위로 236, 2층 208호 (운남동)",22376,01,영업/정상,일반미용업,032-713-4485,,,,
,,,,머리연출미용실,일반미용업,4,1999-12-31,,,,,,2026-05-03 22:43:10,I,02,폐업,,2005-11-23 00:00:00,1993-09-03,21.16,400-841,인천광역시 중구 중산동 64-7,N,,3490000-204-1993-00001,3490000,,,03,폐업,미용업,032-746-9706,,,,
0,0,,0,나이스가이 더블랙 영종점,일반미용업,5,2025-09-05,,,,161030.24,443066.965,2026-05-03 22:44:42,I,02,폐업,0,2025-09-05 10:44:24,2024-08-28,36.00,400-320,인천광역시 중구 중산동 1886-20 비젼프라자 II 104호,N,0,3490000-211-2024-00019,3490000,"인천광역시 중구 자연대로 40, 비젼프라자 II 1층 104호 (중산동)",22397,03,폐업,일반미용업,,,,,
,,,,김명희미용실,일반미용업,,,,,,166641.34930826,441166.769496572,2026-05-03 22:42:56,I,01,영업,,2025-12-22 10:17:13,1983-07-18,.00,400-013,인천광역시 중구 중앙동3가 1-4,N,,3490000-204-1983-00004,3490000,인천광역시 중구 신포로27번길 29 (중앙동3가),22314,01,영업/정상,미용업,,,,,
0,0,,0,네일공간,네일아트업,2,2024-09-20,,,,161006.469720863,442912.891775934,2026-05-03 22:44:58,I,02,폐업,0,2024-09-20 14:38:50,2024-09-06,32.63,400-320,인천광역시 중구 중산동 1877-2 3층 311호 일부,N,0,3490000-215-2024-00011,3490000,"인천광역시 중구 하늘중앙로225번길 17-1, 3층 311호 일부호 (중산동)",22402,03,폐업,네일미용업,,3,,3,
0,0,,0,네일주디,네일아트업,2,,,,,166753.425110801,441136.930673808,2026-05-03 22:44:57,I,01,영업,0,2023-11-20 17:00:50,2023-10-26,17.60,400-043,인천광역시 중구 관동3가 3-6 1층일부,N,0,3490000-215-2023-00005,3490000,"인천광역시 중구 개항로 19-1, 1층일부 (관동3가)",22315,01,영업/정상,네일미용업,070-4154-0084,0,0,0,0
0,0,,0,헤어아이엠,일반미용업,4,2023-08-29,,,,158401.275285571,443083.086098704,2026-05-03 22:44:07,I,02,폐업,,2023-08-29 14:56:27,2014-02-05,36.20,400-812,인천광역시 중구 운남동 1550 영종자이아파트 상가2동 103호,N,,3490000-211-2014-00001,3490000,"인천광역시 중구 운남서로 7, 상가2동 103호 (운남동, 영종자이아파트)",22372,03,폐업,일반미용업,,,,,
10,0,,0,더스파앳파라다이스,피부미용업,0,2020-08-06,,,,151831.780955857,437337.832449689,2026-05-03 22:44:48,I,02,폐업,0,2020-08-06 14:14:46,2017-06-15,"1,652.89",400-340,인천광역시 중구 운서동 2874 파라다이스시티 3층,N,0,3490000-212-2017-00007,3490000,"인천광역시 중구 영종해안남로321번길 186, 3층 (운서동, 파라다이스시티)",22382,03,폐업,피부미용업,032-729-2440,,,,
0,0,,0,두리네일,네일아트업,2,,,,,167637.104448593,440954.872160401,2026-05-03 22:44:55,I,01,영업,2,2020-02-03 15:44:25,2020-01-08,13.17,400-130,인천광역시 중구 율목동 81,N,0,3490000-215-2020-00001,3490000,"인천광역시 중구 서해대로483번길 23, 1층 (율목동)",22319,01,영업/정상,네일미용업,,1,0,1,0
1,0,,0,유앤영테라피,피부미용업,0,2025-11-28,,,,160832.648327168,442839.065236453,2026-05-03 22:44:51,I,02,폐업,0,2025-11-28 11:29:31,2024-07-03,8.80,400-320,인천광역시 중구 중산동 1875-5 701일부호,N,0,3490000-212-2024-00009,3490000,"인천광역시 중구 하늘달빛로 88, 채운 에비뉴 7층 701, L11호 (중산동)",22402,03,폐업,피부미용업,,,,,
0,2,,0,mu:tehair (뮤트헤어),일반미용업,6,,,,,161081.078476479,443224.648307257,2026-05-03 22:44:36,I,01,영업,0,2022-03-18 17:14:43,2022-03-18,71.07,400-320,인천광역시 중구 중산동 1882-1 205호,N,0,3490000-211-2022-00003,3490000,"인천광역시 중구 하늘중앙로 193, 조양타워 2층 205호 (중산동)",22397,01,영업/정상,일반미용업,,,,,
,0,,0,지엘미용실,일반미용업,0,2005-01-28,,,,167492.008040277,439423.700287744,2026-05-03 22:42:54,I,02,폐업,,2001-12-04 00:00:00,1981-07-13,.00,400-103,인천광역시 중구 신흥동3가 7-235,N,,3490000-204-1981-00002,3490000,,,03,폐업,미용업,,0,0,,
0,0,,0,영 헤어,일반미용업,3,,,,,155668.591318166,442914.526369492,2026-05-03 22:44:33,I,01,영업,0,2021-11-22 16:24:37,2021-01-04,36.00,400-340,인천광역시 중구 운서동 3101-1 영종하늘도시 유승한내들,N,0,3490000-211-2021-00001,3490000,"인천광역시 중구 영종대로252번길 38, 상가동 1층 103호 (운서동, 영종하늘도시 유승한내들)",22376,01,영업/정상,일반미용업,,,,,
0,0,,0,헤어샵의향기,일반미용업,3,,,,,158645.385771268,443372.028296572,2026-05-03 22:44:18,I,01,영업,0,2021-11-22 16:06:12,2018-07-05,39.60,400-812,인천광역시 중구 운남동 1523-6 1호,N,0,3490000-211-2018-00005,3490000,"인천광역시 중구 운남로 158, 1호 (운남동)",22372,01,영업/정상,일반미용업,032-746-3634,0,0,0,0
7,0,,0,밸류,피부미용업,0,2013-02-04,,,,154783.366483559,443592.282143773,2026-05-03 22:44:45,I,02,폐업,,2012-04-30 10:25:25,2011-03-14,.00,400-833,인천광역시 중구 운서동 2796-5 천지인프라자 5층 504호,N,,3490000-212-2011-00001,3490000,"인천광역시 중구 신도시남로141번길 5-8, 5층 504호 (운서동, 천지인프라자)",22371,03,폐업,피부미용업,032-751-2198,0,0,0,0
0,0,,0,늘솜 헤어,일반미용업,3,,,,,161524.784154154,443248.340526675,2026-05-03 22:44:09,I,01,영업,0,2025-04-03 14:03:33,2016-03-09,43.92,400-320,인천광역시 중구 중산동 1887-2 영종힐스테이트,N,0,3490000-211-2016-00002,3490000,"인천광역시 중구 하늘별빛로 66, 상가동 2층 203호 (중산동, 영종힐스테이트)",22395,01,영업/정상,일반미용업,032-752-7421,,,,
7,0,,0,스킨앤바디,피부미용업,0,2020-07-02,,,,151831.780955857,437337.832449689,2026-05-03 22:44:48,I,02,폐업,0,2020-07-03 09:29:17,2019-01-30,264.00,400-340,인천광역시 중구 운서동 2874,N,0,3490000-212-2019-00003,3490000,"인천광역시 중구 영종해안남로321번길 186, 파라다이스시티씨메르 2층 (운서동)",22382,03,폐업,피부미용업,032-729-7756,,,,
0,0,,0,블랑디에 네일,네일아트업,4,,,,,161329.815,442973.83,2026-05-03 22:44:57,I,01,영업,0,2024-06-21 14:02:52,2024-06-21,42.25,400-320,인천광역시 중구 중산동 1885-4 1003호,N,0,3490000-215-2024-00007,3490000,"인천광역시 중구 하늘별빛로65번길 7-15, 1003호 (중산동)",22397,01,영업/정상,네일미용업,,,,,
,1,,,리즈헤어클럽,일반미용업,,2003-12-31,,,,154725.235311287,443516.420369709,2026-05-03 22:43:37,I,02,폐업,,2005-11-23 00:00:00,2001-09-18,49.50,400-833,인천광역시 중구 운서동 2793-2,N,,3490000-204-2001-00026,3490000,,,03,폐업,미용업,,1,,1,
0,0,,0,국희헤어,일반미용업,4,2022-12-02,,,,159074.417545804,443619.058484428,2026-05-03 22:44:18,I,02,폐업,0,2022-12-02 14:00:44,2018-05-03,43.96,400-811,인천광역시 중구 운남동 507-19 102호,N,0,3490000-211-2018-00003,3490000,"인천광역시 중구 운중로 39-2, 1층 102호 (운남동)",22359,03,폐업,일반미용업,,,,,
0,0,,0,이강헤어,일반미용업,6,2024-11-19,,,,155609.312334472,443092.888842973,2026-05-03 22:44:39,I,02,폐업,0,2024-11-19 17:05:13,2022-12-07,101.56,400-340,인천광역시 중구 운서동 3099-4 운서역 반도유보라 퍼스티지 114동 204호,N,0,3490000-211-2022-00021,3490000,"인천광역시 중구 영종대로196번길 15-25, 114동 2층 204호 (운서동, 운서역 반도유보라 퍼스티지)",22376,03,폐업,일반미용업,032-752-8261,,,,
,0,,0,씨에프헤어숍,일반미용업,0,2002-05-07,,,,164480.882993462,441654.321883018,2026-05-03 22:43:35,I,02,폐업,,2002-05-09 00:00:00,2001-02-23,.00,400-201,인천광역시 중구 북성동1가 98-218,N,,3490000-204-2001-00006,3490000,,,03,폐업,미용업,,0,0,,
,,,,송죽미용실,일반미용업,5,,,,,166982.15126023,440985.482685472,2026-05-03 22:43:10,I,01,영업,,2014-02-17 13:55:18,1994-07-14,37.57,400-080,인천광역시 중구 신포동 18-1 (1층),N,,3490000-204-1994-00004,3490000,"인천광역시 중구 우현로35번길 1, 1층 (신포동)",22322,01,영업/정상,미용업,032-777-9969,,,,
,2,임대,,파스텔헤어샵,일반미용업,3,2012-07-02,,,,154311.11724134,444183.196639834,2026-05-03 22:43:44,I,02,폐업,,2012-02-24 16:53:35,2004-02-19,21.78,400-833,인천광역시 중구 운서동 2745-2 풍림아이원아파트 108동 104호,N,,3490000-204-2004-00012,3490000,"인천광역시 중구 신도시북로43번길 7, 108동 104호 (운서동, 풍림아이원아파트)",22364,03,폐업,미용업,032-751-9050,,,1,
0,2,임대,1,미앤미,일반미용업,2,2018-07-10,,,,167373.766222548,440606.779864307,2026-05-03 22:44:06,I,02,폐업,,2018-07-10 20:38:06,2013-12-19,26.20,400-101,인천광역시 중구 신흥동1가 82-2 1층,N,,3490000-211-2013-00016,3490000,"인천광역시 중구 서해대로449번길 48, 1층 (신흥동1가)",22324,03,폐업,일반미용업,032-773-1559,1,,,
0,0,,0,Aube Clair(오브끌레르),일반미용업,3,2024-07-22,,,,166857.382865272,440984.669700361,2026-05-03 22:44:34,I,02,폐업,0,2024-07-22 16:58:39,2021-06-07,44.63,400-070,인천광역시 중구 신생동 7-7 1층,N,0,3490000-211-2021-00011,3490000,"인천광역시 중구 우현로35번길 13-2, 1층 (신생동)",22322,03,폐업,일반미용업,,,,,
,0,,0,이정헤어큐,일반미용업,2,2004-05-06,,,,167708.75591735,440539.092704413,2026-05-03 22:43:19,I,02,폐업,,2002-11-01 00:00:00,1997-01-11,27.04,400-102,인천광역시 중구 신흥동2가 6-1,N,,3490000-204-1997-00001,3490000,,,03,폐업,미용업,,0,0,,
,0,,0,수노아미용실,일반미용업,0,2005-06-16,,,,,,2026-05-03 22:43:00,I,02,폐업,,2001-12-04 00:00:00,1987-11-02,.00,400-150,인천광역시 중구 내동 198,N,,3490000-204-1987-00005,3490000,,,03,폐업,미용업,,0,0,,
0,0,임대,0,드 케이,일반미용업,3,,,,,160819.177527992,442914.875922786,2026-05-03 22:44:41,I,01,영업,0,2024-04-15 11:19:05,2024-04-15,41.34,400-320,인천광역시 중구 중산동 1875-2 제이스카이시티 오피스텔 115호,N,0,3490000-211-2024-00007,3490000,"인천광역시 중구 하늘중앙로 231, 제이스카이시티 오피스텔 1층 115호 (중산동)",22402,01,영업/정상,일반미용업,,1,,1,
0,1,임대,,헤어뽀끌래,일반미용업,4,,,,,144676.271924004,438404.343308757,2026-05-03 22:43:52,I,01,영업,,2024-01-04 15:25:43,2007-10-16,36.32,400-420,인천광역시 중구 을왕동 750-15,N,,3490000-204-2007-00012,3490000,인천광역시 중구 용유서로 310 (을왕동),22383,01,영업/정상,미용업,032-751-0880,1,,1,
1,0,,0,그리닷뷰티,네일아트업,2,,,,,160883.371976191,442903.611178162,2026-05-03 22:45:06,I,01,영업,0,2023-04-25 14:30:13,2023-04-25,17.31,400-320,인천광역시 중구 중산동 1876-1 정인타워 701호,N,0,3490000-226-2023-00003,3490000,"인천광역시 중구 하늘중앙로225번길 12, 정인타워 7층 701호 (중산동)",22402,01,영업/정상,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",,,,,
,3,임대,1,헤어천국,일반미용업,4,2008-03-12,,,,168201.383870676,440769.686474293,2026-05-03 22:43:48,I,02,폐업,,2005-05-25 00:00:00,2005-05-25,38.42,400-140,"인천광역시 중구 도원동 12-25 ,1층",N,,3490000-204-2005-00010,3490000,,,03,폐업,미용업,032-885-2562,1,,1,
,0,임대,1,써지오보시,일반미용업,6,2011-07-27,,,,151619.097264659,438436.591435867,2026-05-03 22:43:54,I,02,폐업,,2008-07-04 09:22:54,2008-07-04,127.00,400-715,인천광역시 중구 운서동 2851 인천국제공항여객터미널지하1층,N,,3490000-204-2008-00007,3490000,,,03,폐업,미용업,,,1,,1
,2,임대,,헤어이슈 미용실,일반미용업,7,2005-09-09,,,,166834.473905361,441129.831845471,2026-05-03 22:43:42,I,02,폐업,,2005-04-15 00:00:00,2003-07-16,61.10,400-080,인천광역시 중구 신포동 62-1 1층,N,,3490000-204-2003-00011,3490000,,,03,폐업,미용업,032-765-1955,1,,1,
,,,,헤어드레서,일반미용업,8,2005-09-13,,,,166822.383312812,441128.364038854,2026-05-03 22:43:22,I,02,폐업,,2005-09-14 00:00:00,1999-01-27,114.00,400-080,인천광역시 중구 신포동 63-1,N,,3490000-204-1999-00003,3490000,,,03,폐업,미용업,,,,,
0,0,,0,필헤어,일반미용업,4,,,,,167024.258991774,441069.369110751,2026-05-03 22:44:52,I,01,영업,,2014-02-17 14:44:49,2009-06-10,25.60,400-080,인천광역시 중구 신포동 15-3 (1층),N,,3490000-213-2009-00002,3490000,"인천광역시 중구 우현로 41, 1층 (신포동)",22322,01,영업/정상,종합미용업,070-762-4446,0,0,0,0
0,0,,0,Stylist by 아은,일반미용업,5,2021-06-24,,,,160976.687954274,443003.601739771,2026-05-03 22:44:20,I,02,폐업,0,2021-06-24 10:33:36,2019-06-05,55.65,400-320,인천광역시 중구 중산동 1873-5 영종스카이스타,N,0,3490000-211-2019-00010,3490000,"인천광역시 중구 자연대로 41, 영종스카이스타 209호 (중산동)",22402,03,폐업,일반미용업,,,,,
0,1,,0,진헤어,일반미용업,3,,,,,164808.671132283,439228.837339005,2026-05-03 22:43:55,I,01,영업,,2014-02-17 14:33:03,2012-09-06,33.10,400-802,인천광역시 중구 항동7가 58-6 라이프상가 3동 1층 108호,N,,3490000-204-2012-00002,3490000,"인천광역시 중구 연안부두로33번길 10, 3동 1층 108호 (항동7가, 라이프상가)",22348,01,영업/정상,미용업,032-888-8088,1,,1,
0,0,임대,0,물들이다,일반미용업,2,,,,,155631.271225476,443844.584323286,2026-05-03 22:44:29,I,01,영업,0,2021-11-22 16:16:03,2020-01-31,26.40,400-340,인천광역시 중구 운서동 3039-2 Stella House 1층 103호,N,0,3490000-211-2020-00002,3490000,"인천광역시 중구 햇내로안길 22-2, Stella House 1층 103호 (운서동)",22361,01,영업/정상,일반미용업,,,,,
,0,,0,지현미용실,일반미용업,2,2013-12-27,,,,167128.518536256,440780.802426894,2026-05-03 22:42:52,I,02,폐업,,2013-12-26 13:15:12,1981-08-18,13.82,400-090,인천광역시 중구 답동 36,N,,3490000-204-1981-00001,3490000,인천광역시 중구 제물량로 123 (답동),22324,03,폐업,미용업,032-765-4050,0,0,,
