건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
3,,1,한미세탁,일반세탁업,,,,,192411.453785886,442640.258327662,2026-05-03 22:32:53,I,01,영업,,2024-12-05 16:43:35,1992-03-13,33.16,151-873,서울특별시 관악구 신림동 515-1,N,,3200000-205-1992-02563,3200000,"서울특별시 관악구 난곡로74길 22, 1층 (신림동)",08705,,01,영업/정상,일반세탁업,02-868-4888,1,,1,,
,,,단골사,일반세탁업,,,,,211778.735699452,443541.606406414,2026-05-03 22:32:41,I,01,영업,,2005-07-21 00:00:00,2003-02-27,99.30,138-812,서울특별시 송파구 가락동 187-9,N,,3230000-205-1990-02630,3230000,서울특별시 송파구 문정로11길 20 (가락동),05782,,01,영업/정상,일반세탁업,02-0448-5847,,,,,
,,,은혜세탁,일반세탁업,,,,,212491.405364999,444014.60527602,2026-05-03 22:32:41,I,01,영업,,2006-02-14 00:00:00,2003-02-27,23.10,138-813,서울특별시 송파구 거여동 5-16,N,,3230000-205-1990-02631,3230000,서울특별시 송파구 성내천로18길 12-1 (거여동),05736,,01,영업/정상,일반세탁업,02-0448-7667,,,,,
,,,공주사,일반세탁업,,,,,210629.180661576,448038.291539748,2026-05-03 22:32:41,I,01,영업,,2005-07-21 00:00:00,2003-02-27,77.19,138-873,서울특별시 송파구 풍납동 491-1,N,,3230000-205-1990-02632,3230000,서울특별시 송파구 올림픽로57길 7 (풍납동),05520,,01,영업/정상,일반세탁업,02-0474-9345,,,,,
0,,0,백조사,일반세탁업,,,,,210045.748264305,442930.687284628,2026-05-03 22:32:39,I,01,영업,,2013-07-19 16:03:38,2003-02-27,23.10,138-885,서울특별시 송파구 문정동 150 호돌이상가 지상1층 103호,N,,3230000-205-1990-02635,3230000,"서울특별시 송파구 중대로 24, 지상1층 103호 (문정동, 호돌이상가)",05834,0,01,영업/정상,일반세탁업,02-404-5363,1,0,1,0,1
,,,선경사,일반세탁업,,,,,210774.395304083,442920.761946994,2026-05-03 22:32:40,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-825,서울특별시 송파구 문정동 44-9,N,,3230000-205-1990-02645,3230000,서울특별시 송파구 동남로2길 9 (문정동),05805,,01,영업/정상,일반세탁업,02-408-8871,,,,,
,,,혜민사,일반세탁업,,,,,210952.627222126,442559.407557274,2026-05-03 22:32:40,I,01,영업,,2015-06-08 16:55:28,2003-02-27,115.83,138-826,서울특별시 송파구 문정동 60-6,N,,3230000-205-1990-02647,3230000,서울특별시 송파구 송파대로18길 7-1 (문정동),05807,,01,영업/정상,일반세탁업,02-401-0832,,,,,
,,,하얀사,일반세탁업,,,,,210711.224768987,443936.646397027,2026-05-03 22:32:39,I,01,영업,,2005-09-14 00:00:00,2003-02-27,.00,138-802,서울특별시 송파구 가락동 52-7,N,,3230000-205-1990-02670,3230000,서울특별시 송파구 송이로19길 5 (가락동),05714,,01,영업/정상,일반세탁업,02-0400-7870,,,,,
,,,은하사,일반세탁업,,,,,213795.835875629,443318.249008627,2026-05-03 22:32:28,I,01,영업,,2005-07-20 00:00:00,2003-02-27,35.10,138-821,서울특별시 송파구 마천동 329-30 (1층),N,,3230000-205-1990-03074,3230000,"서울특별시 송파구 성내천로 325 (마천동,(1층))",05762,,01,영업/정상,일반세탁업,02-448-0260,,,,,
,,,현대사,일반세탁업,,,,,213010.753370845,444078.664823955,2026-05-03 22:32:25,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-818,서울특별시 송파구 마천동 120-5,N,,3230000-205-1991-03021,3230000,서울특별시 송파구 마천로39길 16 (마천동),05755,,01,영업/정상,일반세탁업,02-404-6198,,,,,
,,,한강사,일반세탁업,,,,,211266.598802933,444959.891111782,2026-05-03 22:32:25,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-856,서울특별시 송파구 오금동 41-9,N,,3230000-205-1991-03024,3230000,서울특별시 송파구 마천로8길 19 (오금동),05659,,01,영업/정상,일반세탁업,02-0404-6700,,,,,
,,,한강세탁소,일반세탁업,,,,,212650.418028885,443013.887195707,2026-05-03 22:32:17,I,01,영업,,2005-09-22 00:00:00,2003-02-27,.00,138-110,서울특별시 송파구 거여동 293 거여4단지 아파트 406동상가  103호,N,,3230000-205-1991-03048,3230000,"서울특별시 송파구 양산로4길 8 (거여동,거여4단지 아파트 406동상가  103호)",05787,,01,영업/정상,일반세탁업,02-400-5330,,,,,
,,,효성세탁소,일반세탁업,,,,,210068.709244252,445895.515259907,2026-05-03 22:32:19,I,01,영업,,2013-12-23 13:45:30,2003-02-27,19.40,138-828,서울특별시 송파구 방이동 51-02 지하상가 B1  119호,N,,3230000-205-1991-03049,3230000,"서울특별시 송파구 백제고분로 501 (방이동, 지하상가B1 119호)",05545,,01,영업/정상,일반세탁업,02-0422-1416,,,,,
,,,백영사,일반세탁업,,,,,208187.623477261,445589.718583334,2026-05-03 22:32:24,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-916,서울특별시 송파구 잠실동 27-6 5단지상가 3층동 319호,N,,3230000-205-1991-03055,3230000,"서울특별시 송파구 올림픽로 203, 3층동 319호 (잠실동,5단지상가)",05503,,01,영업/정상,일반세탁업,02-414-3939,,,,,
,,,현대사,일반세탁업,,,,,212713.286760893,444007.190288148,2026-05-03 22:32:29,I,01,영업,,2013-05-24 17:26:49,2003-02-27,.00,138-813,서울특별시 송파구 거여동 128-15 지상1층,N,,3230000-205-1991-03060,3230000,"서울특별시 송파구 오금로53길 50, 지상1층 (거여동)",05735,,01,영업/정상,일반세탁업,02-0431-2823,,,,,
,,,한양세탁,일반세탁업,,,,,208153.865301632,444642.452937264,2026-05-03 22:32:28,I,01,영업,,2023-12-28 11:50:10,2003-02-27,19.80,138-839,서울특별시 송파구 삼전동 103-8,N,,3230000-205-1991-03086,3230000,"서울특별시 송파구 백제고분로27길 10, 1층 (삼전동)",05604,,01,영업/정상,일반세탁업,02-417-6821,,,,,
,,,래미안 명품세탁,일반세탁업,,,,,211611.3536395,444006.154467815,2026-05-03 22:32:49,I,01,영업,,2020-12-16 10:57:15,2003-02-27,30.00,138-810,서울특별시 송파구 가락동 165 래미안파크팰리스 상가,N,,3230000-205-1991-03087,3230000,"서울특별시 송파구 동남로 227, 래미안파크팰리스 상가 1층 114호 (가락동)",05820,,01,영업/정상,일반세탁업,02-449-0391,,,,,
,,,백성 명품 크리닝,일반세탁업,,,,,209953.199606404,448113.567155547,2026-05-03 22:32:51,I,01,영업,,2019-08-06 15:49:42,2003-02-27,23.10,138-877,서울특별시 송파구 풍납동 203-19,N,,3230000-205-1992-02961,3230000,"서울특별시 송파구 풍성로 6, 1층 (풍납동)",05525,,01,영업/정상,일반세탁업,02-422-3383,,,,,
,,,SKY명품세탁,일반세탁업,2026-04-30,,,,207053.654109318,445132.409819111,2026-05-03 22:32:45,I,02,폐업,,2026-04-30 15:53:09,2003-02-27,29.70,138-862,서울특별시 송파구 잠실동 198-4 (1층),N,,3230000-205-1992-02973,3230000,"서울특별시 송파구 석촌호수로12길 52 (잠실동,(1층))",05562,,03,폐업,일반세탁업,02-417-2081,,,,,
,,,백성세탁,일반세탁업,,,,,208674.454997649,444118.833842654,2026-05-03 22:32:42,I,01,영업,,2013-06-13 15:28:04,2003-02-27,19.70,138-845,서울특별시 송파구 석촌동 227 지상1층,N,,3230000-205-1992-02980,3230000,"서울특별시 송파구 백제고분로34길 35, 지상1층 (석촌동)",05691,,01,영업/정상,일반세탁업,02-412-1823,,,,,
,,,대우세탁,일반세탁업,,,,,211233.250878951,442809.167803478,2026-05-03 22:32:19,I,01,영업,,2005-07-21 00:00:00,2003-02-27,.00,138-824,서울특별시 송파구 문정동 14-5,N,,3230000-205-1992-02993,3230000,서울특별시 송파구 문정로5길 17-19 (문정동),05797,,01,영업/정상,일반세탁업,02-443-4453,,,,,
,,,태양세탁,일반세탁업,,,,,194805.526776458,443077.339058147,2026-05-03 22:32:53,I,01,영업,,2024-12-06 13:52:30,1992-07-07,44.33,151-828,서울특별시 관악구 봉천동 635-131 지층,N,,3200000-205-1992-02575,3200000,"서울특별시 관악구 국회단지길 97, 지층 (봉천동)",08713,,01,영업/정상,일반세탁업,02-873-9272,,,,,
2,,,하얀사,일반세탁업,,,,,192399.688848584,442490.97215213,2026-05-03 22:32:49,I,01,영업,,2024-12-05 16:43:57,1992-08-08,.00,151-873,서울특별시 관악구 신림동 513-5,N,,3200000-205-1992-02581,3200000,서울특별시 관악구 남부순환로161가길 70 (신림동),08762,,01,영업/정상,일반세탁업,02-852-3325,1,,1,,
,,,서울사,일반세탁업,,,,,192498.283258,440063.920325898,2026-05-03 22:32:49,I,01,영업,,2024-12-05 16:25:22,1992-10-15,.00,151-885,서울특별시 관악구 신림동 675-149,N,,3200000-205-1992-02584,3200000,서울특별시 관악구 난향길 62 (신림동),08859,,01,영업/정상,일반세탁업,02-866-4024,,,,,
2,,,라이프크리닝,일반세탁업,,,,,192250.323983074,441659.758886721,2026-05-03 22:32:45,I,01,영업,,2024-12-06 14:02:33,1992-01-21,20.00,151-015,서울특별시 관악구 신림동 1700,N,,3200000-205-1992-02610,3200000,서울특별시 관악구 문성로 86 (신림동),08863,,01,영업/정상,일반세탁업,02-854-7283,1,,1,,
1,,,백양사,일반세탁업,,,,,194285.320892161,440630.736888232,2026-05-03 22:32:52,I,01,영업,,2024-12-05 17:02:07,1992-02-10,20.70,151-860,서울특별시 관악구 신림동 257-20,N,,3200000-205-1992-02611,3200000,"서울특별시 관악구 신림로17길 66, 나호 (신림동)",08819,,01,영업/정상,일반세탁업,02-878-2847,1,,1,,
1,,,부흥사,일반세탁업,,,,,193192.318112683,440829.075009293,2026-05-03 22:32:52,I,01,영업,,2022-09-28 13:27:56,1992-02-10,.00,151-883,서울특별시 관악구 신림동 646-127,N,,3200000-205-1992-02612,3200000,서울특별시 관악구 난곡로26길 76 (신림동),08856,,01,영업/정상,일반세탁업,02-857-0751,1,,1,,
3,,,협신사,일반세탁업,,,,,193441.378191575,442258.705838748,2026-05-03 22:32:56,I,01,영업,,2025-12-31 12:57:32,1992-10-09,19.80,151-869,서울특별시 관악구 신림동 1595-5,N,,3200000-205-1992-02818,3200000,서울특별시 관악구 신원로3길 40 (신림동),08774,,01,영업/정상,일반세탁업,02-854-0903,1,,1,,
2,,1,백운사,일반세탁업,,,,,193910.831607912,440671.140394618,2026-05-03 22:32:56,I,01,영업,,2024-12-05 16:57:02,1992-10-15,26.40,151-862,서울특별시 관악구 신림동 1529-6,N,,3200000-205-1992-02825,3200000,서울특별시 관악구 호암로 567 (신림동),08846,0,01,영업/정상,일반세탁업,02-886-8931,1,0,1,0,0
3,,1,건영세탁소,일반세탁업,,,,,194882.821846735,440553.71626053,2026-05-03 22:32:48,I,01,영업,,2024-12-05 16:57:33,1993-09-08,24.00,151-015,서울특별시 관악구 신림동 1703-1 건영아파트,N,,3200000-205-1993-02511,3200000,"서울특별시 관악구 신림로3길 40, 상가동 1층 (신림동, 건영아파트)",08816,1,01,영업/정상,일반세탁업,02-871-5888,1,0,1,0,0
,임대,,현대사,일반세탁업,,,,,194375.297374224,440176.635022518,2026-05-03 22:32:48,I,01,영업,,2024-12-05 17:00:47,1993-09-13,.00,151-860,서울특별시 관악구 신림동 255-189,N,,3200000-205-1993-02517,3200000,서울특별시 관악구 대학20길 27 (신림동),08824,,01,영업/정상,일반세탁업,02-874-8441,,,1,,
2,,,세라,일반세탁업,,,,,196257.833652996,443341.379446435,2026-05-03 22:32:48,I,01,영업,,2024-12-06 13:40:59,1993-09-16,23.00,151-050,서울특별시 관악구 봉천동 1000 현대상가,N,,3200000-205-1993-02518,3200000,"서울특별시 관악구 관악로 306, 현대상가 223호 (봉천동)",08730,,01,영업/정상,일반세탁업,02-874-5788,1,,1,,
3,,1,세탁나라,일반세탁업,,,,,196277.97489676,441966.460834342,2026-05-03 22:32:59,I,01,영업,,2024-12-06 13:45:17,1993-05-01,23.10,151-849,서울특별시 관악구 봉천동 1675-14,N,,3200000-205-1993-02550,3200000,서울특별시 관악구 행운1길 8 (봉천동),08740,,01,영업/정상,일반세탁업,02-873-8394,1,,1,,
1,임대,1,태양세탁소,일반세탁업,,,,,192967.315180253,441672.519557131,2026-05-03 22:32:44,I,01,영업,,2024-12-06 14:02:12,1993-01-20,20.20,151-878,서울특별시 관악구 신림동 598-20,N,,3200000-205-1993-02879,3200000,서울특별시 관악구 법원단지5다길 12 (신림동),08851,,01,영업/정상,일반세탁업,02-865-9108,1,,1,,
1,임대,,중앙사,일반세탁업,,,,,194846.144722897,441986.675105482,2026-05-03 22:32:52,I,01,영업,,2024-12-06 13:27:52,1994-06-18,20.50,151-844,서울특별시 관악구 봉천동 929-27 1층,N,,3200000-205-1994-02492,3200000,"서울특별시 관악구 쑥고개로11길 7, 1층 (봉천동)",08784,,01,영업/정상,일반세탁업,02-875-5214,1,,1,,
2,,,한일,일반세탁업,,,,,194653.458143166,442511.258096203,2026-05-03 22:32:52,I,01,영업,,2024-12-06 13:52:00,1994-07-08,26.40,151-843,서울특별시 관악구 봉천동 934-25,N,,3200000-205-1994-02494,3200000,서울특별시 관악구 봉천로29길 14 (봉천동),08750,,01,영업/정상,일반세탁업,02-873-9904,1,,1,,
1,임대,,영일세탁,일반세탁업,,,,,193837.455382375,443121.580007271,2026-05-03 22:32:49,I,01,영업,,2024-12-05 16:51:27,1994-03-11,23.10,151-821,서울특별시 관악구 봉천동 690-2,N,,3200000-205-1994-02531,3200000,서울특별시 관악구 봉천로13길 41 (봉천동),08711,,01,영업/정상,일반세탁업,02-878-3683,1,,1,,
2,,,명문,일반세탁업,,,,,196289.662669841,442999.957878081,2026-05-03 22:32:49,I,01,영업,,2024-12-06 13:39:08,1994-03-28,33.00,151-803,서울특별시 관악구 봉천동 10-20,N,,3200000-205-1994-02534,3200000,서울특별시 관악구 청림3길 19 (봉천동),08732,,01,영업/정상,일반세탁업,02-887-8651,1,,1,,
2,,1,해성사,일반세탁업,,,,,193756.626669209,441724.498077062,2026-05-03 22:32:52,I,01,영업,,2024-12-05 17:07:42,1995-05-02,91.03,151-867,서울특별시 관악구 신림동 412-45 (1층),N,,3200000-205-1995-02509,3200000,서울특별시 관악구 문성로38길 22 (신림동),08843,0,01,영업/정상,일반세탁업,02-866-9085,1,0,1,0,0
0,,0,에덴사,일반세탁업,,,,,192185.263628058,442506.822748445,2026-05-03 22:32:52,I,01,영업,,2024-12-06 13:56:10,1995-10-07,.00,151-876,서울특별시 관악구 신림동 533-16,N,,3200000-205-1995-02786,3200000,서울특별시 관악구 조원로 91-1 (신림동),08701,0,01,영업/정상,일반세탁업,02-854-8407,0,0,1,0,0
1,,,제일사,일반세탁업,,,,,195707.946534782,442488.677034214,2026-05-03 22:32:47,I,01,영업,,2024-12-06 13:35:40,1995-10-30,16.50,151-811,서울특별시 관악구 봉천동 49-11,N,,3200000-205-1995-02939,3200000,서울특별시 관악구 중앙길 45 (봉천동),08746,,01,영업/정상,일반세탁업,02-878-3485,1,,1,,
0,임대,0,현대 세탁소,일반세탁업,,,,,207765.345117075,444230.811991104,2026-05-03 22:32:51,I,01,영업,0,2022-10-12 15:28:29,2020-05-21,24.91,138-838,서울특별시 송파구 삼전동 39 현대아파트,N,0,3230000-205-2020-00006,3230000,"서울특별시 송파구 백제고분로22길 37, 현대아파트 1층 103호 (삼전동)",05595,1,01,영업/정상,일반세탁업,,1,,1,,1
0,임대,0,거여 파워 명품세탁,일반세탁업,,,,,212899.338951049,442943.338506955,2026-05-03 22:32:49,I,01,영업,0,2020-12-24 13:52:36,2020-12-24,39.00,138-110,서울특별시 송파구 거여동 295 거여6단지아파트,N,0,3230000-205-2020-00011,3230000,"서울특별시 송파구 양산로2길 38, 상가 101-2호 (거여동, 거여6단지아파트)",05789,1,01,영업/정상,일반세탁업,,1,,1,,1
0,임대,0,구두수선.운동화빨래방,운동화전문세탁업,,,,,207738.684481531,444299.035916761,2026-05-03 22:32:49,I,01,영업,0,2021-02-15 09:19:47,2021-02-15,25.00,138-838,서울특별시 송파구 삼전동 40,N,0,3230000-205-2021-00002,3230000,"서울특별시 송파구 백제고분로22길 33, 1층 (삼전동)",05595,1,01,영업/정상,운동화전문세탁업,,1,,1,,1
0,임대,0,현대세탁소,일반세탁업,,,,,209699.732038203,444731.118589596,2026-05-03 22:32:49,I,01,영업,0,2021-06-16 14:15:32,2021-06-16,31.85,138-850,서울특별시 송파구 송파동 91-17,N,0,3230000-205-2021-00003,3230000,"서울특별시 송파구 가락로21길 31, 1층 102호 (송파동)",05667,0,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,운동화 이불 빠는 날,운동화전문세탁업,,,,,213523.631762485,443884.077303995,2026-05-03 22:32:49,I,01,영업,0,2021-12-08 15:11:20,2021-12-08,33.00,138-820,서울특별시 송파구 마천동 190-27,N,0,3230000-205-2021-00005,3230000,"서울특별시 송파구 마천로51길 40, 1층 2호 (마천동)",05758,1,01,영업/정상,운동화전문세탁업,,,,,,1
0,임대,0,크린홈,일반세탁업,,,,,208648.435932928,444561.035152708,2026-05-03 22:32:49,I,01,영업,0,2021-12-10 16:24:55,2021-12-10,69.75,138-842,서울특별시 송파구 석촌동 13-13,N,0,3230000-205-2021-00006,3230000,"서울특별시 송파구 삼학사로14길 14-1, 101호,102호 (석촌동)",05613,2,01,영업/정상,일반세탁업,,1,,1,,3
0,,0,럭키 세탁소,일반세탁업,,,,,208853.600352589,444458.036691859,2026-05-03 22:32:49,I,01,영업,0,2022-08-22 10:02:32,2022-08-22,23.10,138-845,서울특별시 송파구 석촌동 245-4,N,0,3230000-205-2022-00002,3230000,"서울특별시 송파구 가락로5길 33, 1층 101호 (석촌동)",05680,1,01,영업/정상,일반세탁업,,1,,1,,1
0,,0,헬리오 명품세탁소,일반세탁업,,,,,209412.197809542,443928.783342251,2026-05-03 22:32:49,I,01,영업,0,2022-08-26 11:13:54,2022-08-26,28.26,138-160,서울특별시 송파구 가락동 913 헬리오시티,N,0,3230000-205-2022-00003,3230000,"서울특별시 송파구 송파대로 345, 그린생활시설 1B동 지하1층 155호 (가락동, 헬리오시티)",05698,1,01,영업/정상,일반세탁업,,,1,,1,2
0,,0,현대세탁소,일반세탁업,,,,,212403.643733203,443417.837902915,2026-05-03 22:32:49,I,01,영업,0,2022-12-05 14:03:55,2022-12-05,16.65,138-816,서울특별시 송파구 거여동 362 현대아파트,N,0,3230000-205-2022-00004,3230000,"서울특별시 송파구 오금로54길 10, 103, 104호 (거여동, 현대아파트)",05771,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,현대 명품 세탁,일반세탁업,,,,,211908.776682936,443163.745015781,2026-05-03 22:32:49,I,01,영업,0,2024-01-17 16:37:24,2024-01-17,.00,138-200,서울특별시 송파구 문정동 145 문정시영아파트상가,N,0,3230000-205-2024-00001,3230000,"서울특별시 송파구 송이로31길 52, 문정시영아파트상가 1층 107호 (문정동)",05786,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,송파시니어클럽 버블세탁소,일반세탁업,,,,,209636.916608671,444858.989436237,2026-05-03 22:32:49,I,01,영업,0,2024-01-22 14:49:10,2024-01-17,82.00,138-851,서울특별시 송파구 송파동 113-2 송파여성문화회관,N,0,3230000-205-2024-00002,3230000,"서울특별시 송파구 백제고분로42길 5, 송파여성문화회관 4층 (송파동)",05666,4,01,영업/정상,일반세탁업,02-424-1255,,,,,4
0,,0,파인항균세탁,일반세탁업,,,,,211474.833458827,441716.229439967,2026-05-03 22:32:49,I,01,영업,0,2024-04-01 13:08:51,2024-04-01,34.56,138-925,서울특별시 송파구 장지동 856 송파파인타운10단지,N,0,3230000-205-2024-00003,3230000,"서울특별시 송파구 송파대로8길 20, 202호 (장지동, 송파파인타운10단지)",05813,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,한양세탁소,일반세탁업,,,,,208317.419891103,445894.98085039,2026-05-03 22:32:49,I,01,영업,0,2025-01-09 17:41:38,2025-01-09,40.07,138-916,서울특별시 송파구 잠실동 27 잠실주공아파트,N,0,3230000-205-2025-00001,3230000,"서울특별시 송파구 송파대로 567, 2층 제201-가호내 제2층호 (잠실동, 잠실주공아파트)",05503,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,키즈리턴 세탁,일반세탁업,,,,,212563.050500552,441406.981434166,2026-05-03 22:32:49,I,01,영업,0,2025-04-16 10:47:19,2025-04-16,50.80,138-926,서울특별시 송파구 장지동 896 위례중앙푸르지오2단지,N,0,3230000-205-2025-00002,3230000,"서울특별시 송파구 위례광장로 290, 상가동 1층 132호 (장지동, 위례중앙푸르지오2단지)",05852,2,01,영업/정상,일반세탁업,,1,,,,2
0,,0,모아사,일반세탁업,,,,,210340.826709555,447840.280039071,2026-05-03 22:32:50,I,01,영업,0,2025-06-16 14:27:52,2025-06-16,28.00,138-874,서울특별시 송파구 풍납동 231-21,N,0,3230000-205-2025-00003,3230000,"서울특별시 송파구 올림픽로51길 31, 1층 (풍납동)",05532,1,01,영업/정상,일반세탁업,,,,,,2
0,,0,서울송파지역자활센터(따뜻한 빨래터),일반세탁업,,,,,212721.851392853,443595.751962782,2026-05-03 22:32:49,I,01,영업,0,2025-06-20 16:01:02,2025-06-20,90.00,138-813,서울특별시 송파구 거여동 174-4 대화빌딩,N,0,3230000-205-2025-00004,3230000,"서울특별시 송파구 거마로 13, 1층 (거여동)",05744,2,01,영업/정상,일반세탁업,,,,,,2
0,,0,코인워시 송파삼전호수점,빨래방업,,,,,208378.058421945,444811.316666732,2026-05-03 22:32:49,I,01,영업,0,2025-07-14 10:02:57,2025-07-14,46.24,138-840,서울특별시 송파구 삼전동 113-8,N,0,3230000-205-2025-00005,3230000,"서울특별시 송파구 백제고분로31길 31, 104호 (삼전동)",05601,3,01,영업/정상,빨래방업,,,,,,3
0,,0,파워 명품 세탁소,일반세탁업,2026-04-24,,,,,,2026-05-03 22:32:49,I,02,폐업,0,2026-04-24 15:26:22,2025-12-11,50.22,138-888,서울특별시 송파구 문정동 639-5 힐스테이트에코송파,N,0,3230000-205-2025-00006,3230000,"서울특별시 송파구 정의로7길 13, 힐스테이트에코송파 1층 130호 (문정동)",05835,1,03,폐업,일반세탁업,,,,,,1
3,임대,1,복음세탁소,일반세탁업,2026-01-02,,,,194465.827595477,442731.374990484,2026-05-03 22:32:59,I,02,폐업,0,2026-01-02 09:16:56,2019-09-23,30.00,151-913,서울특별시 관악구 봉천동 952-9,N,0,3200000-205-2019-00003,3200000,"서울특별시 관악구 봉천로23나길 52, 1층 (봉천동)",08717,0,03,폐업,일반세탁업,,1,0,1,0,1
3,,1,명동사,일반세탁업,,,,,194563.967098127,441513.376340074,2026-05-03 22:32:47,I,01,영업,,2024-12-05 17:08:22,1995-08-07,12.00,151-854,서울특별시 관악구 신림동 1564-59,N,,3200000-205-1995-02958,3200000,서울특별시 관악구 쑥고개로2길 40 (신림동),08828,0,01,영업/정상,일반세탁업,02-884-8507,1,0,1,0,0
3,,1,신봉세탁,일반세탁업,,,,,195415.178117697,442459.962936231,2026-05-03 22:32:46,I,01,영업,,2024-12-06 13:35:18,1995-05-11,23.10,151-837,서울특별시 관악구 봉천동 886-33,N,,3200000-205-1995-02965,3200000,서울특별시 관악구 양녕로6길 40 (봉천동),08748,,01,영업/정상,일반세탁업,02-883-1093,1,,1,,
3,,1,대원사,일반세탁업,,,,,191872.123648545,442157.163713083,2026-05-03 22:32:46,I,01,영업,,2024-12-06 13:55:39,1995-05-19,.00,151-877,서울특별시 관악구 신림동 563-75,N,,3200000-205-1995-02968,3200000,서울특별시 관악구 조원중앙로2길 73 (신림동),08766,,01,영업/정상,일반세탁업,02-838-8077,1,,1,,
2,,1,한양,일반세탁업,,,,,192414.83245623,441207.232322404,2026-05-03 22:32:46,I,01,영업,,2024-12-06 14:01:48,1995-05-20,23.10,151-898,서울특별시 관악구 신림동 1563-82 상가동 1층 1호,N,,3200000-205-1995-02969,3200000,"서울특별시 관악구 미성5길 33, 1호 (신림동,상가동 1층)",08865,,01,영업/정상,일반세탁업,02-837-4461,1,,1,,
4,,,크린패밀리,일반세탁업,,,,,194599.074743665,440781.588263507,2026-05-03 22:32:46,I,01,영업,,2024-12-05 16:58:52,1995-06-20,24.00,151-859,서울특별시 관악구 신림동 244-175,N,,3200000-205-1995-02975,3200000,서울특별시 관악구 대학5길 36 (신림동),08814,,01,영업/정상,일반세탁업,02-877-2049,1,,1,,
2,임대,1,명성세탁,일반세탁업,,,,,194378.302669279,442344.816620211,2026-05-03 22:32:46,I,01,영업,,2024-12-05 16:50:04,1995-06-23,24.00,151-852,서울특별시 관악구 신림동 1502-0,N,,3200000-205-1995-02976,3200000,서울특별시 관악구 남부순환로200가길 7 (신림동),08780,,01,영업/정상,일반세탁업,02-886-6154,1,,1,,
4,,1,백양세탁,일반세탁업,,,,,193957.944323928,441437.774867372,2026-05-03 22:32:47,I,01,영업,,2024-12-05 17:11:02,1995-07-06,79.20,151-015,서울특별시 관악구 신림동 1694 신림현대종합상가 A동 210호,N,,3200000-205-1995-02979,3200000,"서울특별시 관악구 신림로29길 3-20, 신림현대종합상가 상가A동 210호 (신림동)",08845,,01,영업/정상,일반세탁업,02-877-5977,2,,2,,
3,,1,한성사,일반세탁업,,,,,193957.944323928,441437.774867372,2026-05-03 22:32:47,I,01,영업,,2024-12-05 17:12:01,1995-07-18,46.40,151-015,서울특별시 관악구 신림동 1694 신림현대종합상가 B동 204호,N,,3200000-205-1995-02980,3200000,"서울특별시 관악구 신림로29길 3-20, 신림현대종합상가 상가B동 204호 (신림동)",08845,,01,영업/정상,일반세탁업,02-874-7885,2,,2,,
,임대,,뽀솜이빨래방,일반세탁업,,,,,194048.026097337,440788.535149303,2026-05-03 22:32:47,I,01,영업,,2024-12-05 17:03:42,1995-07-28,38.00,151-895,서울특별시 관악구 신림동 1532-15,N,,3200000-205-1995-02983,3200000,서울특별시 관악구 호암로26가길 35 (신림동),08812,,01,영업/정상,일반세탁업,02-872-0062,,,1,,
2,임대,1,오리온,일반세탁업,,,,,193929.357294778,443270.944256046,2026-05-03 22:32:48,I,01,영업,,2024-12-05 16:51:59,1996-08-23,26.40,151-821,서울특별시 관악구 봉천동 686,N,,3200000-205-1996-02916,3200000,서울특별시 관악구 봉천로13길 77-3 (봉천동),08711,,01,영업/정상,일반세탁업,02-882-0880,1,,1,,
2,,1,시온세탁의집,일반세탁업,,,,,196044.192957121,442376.676370519,2026-05-03 22:32:48,I,01,영업,,2024-12-06 13:44:46,1996-09-10,23.97,151-809,서울특별시 관악구 봉천동 30-6,N,,3200000-205-1996-02918,3200000,서울특별시 관악구 행운1길 113 (봉천동),08737,,01,영업/정상,일반세탁업,02-885-0761,1,,1,,
5,임대,1,월풀빨래방,일반세탁업,,,,,194147.629656623,440818.646959829,2026-05-03 22:32:48,I,01,영업,,2024-12-05 17:03:09,1996-11-04,39.60,151-895,서울특별시 관악구 신림동 1533-3,N,,3200000-205-1996-02921,3200000,서울특별시 관악구 신림로23길 34 (신림동),08812,,01,영업/정상,일반세탁업,02-877-4495,1,,1,,
