자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,리버마케팅,,,169252.5,447831.35,2026-05-03 22:48:50,I,07,직권말소,2026-01-30 17:58:08,,,2023-09-27,,인천광역시 서구 청라동 ***-** 청라 에일린의뜰,2023356022224200006,3560000,"인천광역시 서구 청라라임로 **, 청라 에일린의뜰 ***호 (청라동)",22736,,04,취소/말소/만료/정지/중지,,,
,저스트컴퍼니,,,171915.128384546,449981.593112448,2026-05-03 22:48:50,I,01,정상영업,2023-09-27 13:31:57,,,2023-09-27,,인천광역시 서구 공촌동 ***-* 미우해드리움,2023356022224200007,3560000,"인천광역시 서구 경명대로 ***, 미우해드리움 ***호 (공촌동)",22709,,01,영업/정상,,,
,스마트앱포스,,,171585.429141762,449127.000524966,2026-05-03 22:48:50,I,01,정상영업,2024-03-12 16:07:41,,,2023-10-18,,인천광역시 서구 심곡동 *** 삼용아파트,2023356022224200008,3560000,"인천광역시 서구 탁옥로 **, ***호,***호 (심곡동, 삼용아파트)",22714,,01,영업/정상,,,032-563-0726
88692385,주식회사 제이비애드,,1000000,169680.995132651,455546.464919762,2026-05-03 22:48:50,I,01,정상영업,2024-02-06 16:47:11,85655536,,2024-02-06,,인천광역시 서구 왕길동 ***-* 검단리치웰프라자,2024356022224200001,3560000,"인천광역시 서구 검단로 ***, 검단리치웰프라자 *층 ***호 (왕길동)",22636,,01,영업/정상,,,02-1855-1816
,사나이통신 가좌점,,,171405.646325341,443957.952096238,2026-05-03 22:48:50,I,01,정상영업,2024-03-11 15:56:50,,,2024-02-27,,인천광역시 서구 가좌동 ***-*** 논현빌딩,2024356022224200002,3560000,"인천광역시 서구 가석로***번길 **, 논현빌딩 ***호 (가좌동)",22808,,01,영업/정상,,,
50000000,(주)이노스페이스,,50000000,169032.208178376,446794.716345407,2026-05-03 22:48:50,I,01,정상영업,2024-03-18 14:41:03,0,,2018-09-21,,인천광역시 서구 청라동 ***-*,2024356022224200003,3560000,"인천광역시 서구 중봉대로 ***, ****호 (청라동)",22770,,01,영업/정상,,,
5000000,주식회사 액손(AXON inc.),,5000000,169018.163682895,447818.856577186,2026-05-03 22:48:50,I,01,정상영업,2024-03-29 10:58:34,0,,2024-03-26,,인천광역시 서구 청라동 ***-** 청라센트럴프라자,2024356022224200004,3560000,"인천광역시 서구 중봉대로 ***, 청라센트럴프라자 ****호엠**호 (청라동)",22736,,01,영업/정상,,,
10000000,주식회사 이룸,,10000000,169312.427216996,455473.649542046,2026-05-03 22:48:50,I,01,정상영업,2024-04-09 09:18:37,0,,2024-04-05,,인천광역시 서구 왕길동 ***-* KT검단지점,2024356022224200005,3560000,"인천광역시 서구 검단로 ***, KT검단지점 *층 (왕길동)",22615,,01,영업/정상,,,
,서로이음상조,,,171165.666273598,449788.233122932,2026-05-03 22:48:51,I,01,정상영업,2024-05-23 10:43:51,,,2024-05-23,,인천광역시 서구 연희동 ***,2024356022224200006,3560000,"인천광역시 서구 승학로 ***, A동 *층 (연희동)",22721,,01,영업/정상,,,1666-2728
,프렌즈 애드,,,166570.985755627,448612.550664757,2026-05-03 22:48:51,I,07,직권말소,2026-01-30 17:59:19,,,2024-08-16,,인천광역시 서구 청라동 **-**,2024356028524200001,3560000,"인천광역시 서구 차오름로 **, *층 ***호 (청라동)",22754,,04,취소/말소/만료/정지/중지,,,
,케이티온네트워크,,,,,2026-05-03 22:48:51,I,01,정상영업,2025-04-07 11:24:23,,,2025-03-27,,인천광역시 서구 당하동 ****-* 우미린 파크뷰 *단지,2025356028524200001,3560000,"인천광역시 서구 이음*로 **, ***동 ***호 (당하동, 우미린 파크뷰 *단지)",22879,,01,영업/정상,,,
,더리치조,,,171298.106043721,449909.26976393,2026-05-03 22:48:51,I,01,정상영업,2025-06-25 16:08:31,,,2025-06-25,,인천광역시 서구 연희동 ***-** 한국아파트,2025356028524200002,3560000,"인천광역시 서구 서곶로***번길 *, ***동 ****호 (연희동, 한국아파트)",22720,,01,영업/정상,,,
20000000,(주)솔헬스케어,,20000000,171036.846989089,447258.887897062,2026-05-03 22:48:51,I,01,정상영업,2025-08-06 15:07:00,0,,2025-08-06,,인천광역시 서구 가정동 ***-* 가정역 봄***,2025356028524200003,3560000,"인천광역시 서구 봉오재*로 ***, 가정역 봄*** ***호 (가정동)",22883,,01,영업/정상,,,
5349582422,㈜나라이엔씨,,150000000,171746.191224243,448980.110875156,2026-05-03 22:48:51,I,01,정상영업,2025-10-23 14:39:17,1777910411,,2025-10-23,,인천광역시 서구 심곡동 ***-*,2025356028524200004,3560000,인천광역시 서구 심곡로***번길 * (심곡동),22711,,01,영업/정상,,,032-567-3599
,큐제닉,,,166626.609001059,448493.866946582,2026-05-03 22:48:51,I,01,정상영업,2025-11-06 10:57:13,,,2025-11-06,,인천광역시 서구 청라동 **-* 청라국제 업무단지 센텀 대광로제비앙,2025356028524200005,3560000,"인천광역시 서구 비즈니스로 ***, ***동 ***호 (청라동, 청라국제 업무단지 센텀 대광로제비앙)",22754,,01,영업/정상,,,
,뉴비오,,,169040.663799721,446960.771997881,2026-05-03 22:48:51,I,01,정상영업,2025-11-26 16:23:05,,,2025-11-26,,인천광역시 서구 청라동 ***-*,2025356028524200006,3560000,"인천광역시 서구 파랑로 ***, *동 ***호, *동 ***호 (청라동)",22770,,01,영업/정상,,,
,위드업(WITH UP),,,169032.208178376,446794.716345407,2026-05-03 22:48:51,I,01,정상영업,2025-12-04 16:33:12,,,2025-12-04,,인천광역시 서구 청라동 ***-*,2025356028524200007,3560000,"인천광역시 서구 중봉대로 ***, *층 ***호 (청라동)",22770,,01,영업/정상,,,
12361571565,주식회사 이오스시스템,,4653884276,169044.318100278,444797.224305406,2026-05-03 22:48:51,I,01,정상영업,2025-12-16 15:38:07,7707687289,,2025-12-16,,인천광역시 서구 석남동 ***-***,2025356028524200008,3560000,인천광역시 서구 건지로**번길 **-** (석남동),22772,,01,영업/정상,,,02-1599-2077
2671383336,주식회사 엠제이통신,,,169974.238478123,455397.113950425,2026-05-03 22:48:51,I,01,정상영업,2026-01-15 09:15:24,2854220083,,2026-01-15,,인천광역시 서구 왕길동 ***-*,2026356028524200001,3560000,"인천광역시 서구 완정로***번길 *, B동 *층 (왕길동)",22636,,01,영업/정상,,,1522-8580
,더함 코퍼레이션,,,169782.03,447961.31,2026-05-03 22:48:51,I,01,정상영업,2026-02-09 17:17:29,,,2026-02-09,,인천광역시 서구 청라동 ***-** 미라클프라자,2026356028524200002,3560000,"인천광역시 서구 청라에메랄드로***번길 *-**, 미라클프라자 ***-비**호 (청라동)",22739,,01,영업/정상,,,
,인성바이오건강,2018-01-29,,190263.722813994,443850.860193572,2026-05-03 22:36:47,I,03,폐업처리,2018-01-29 09:43:39,,,2017-05-25,,,2017316015924200010,3160000,"서울특별시 구로구 가마산로**길 **-**, ***호 (구로동, 동원빌딩)",08301,,03,폐업,,,
9995600,주식회사 금호레저산업,2016-09-20,10000000,190680.536850936,442392.645303533,2026-05-03 22:36:45,I,03,폐업처리,2016-09-23 11:28:01,0,,2016-06-28,,,2016316015924200025,3160000,"서울특별시 구로구 디지털로 ***, ***-에이***호 (구로동, 대륭포스트타워*차)",08390,,03,폐업,,,02-6049-4051
366702193,주식회사 아르노바이오젠,,300000000,190967.257864999,442305.216740774,2026-05-03 22:36:55,I,01,정상영업,2026-04-13 16:30:17,310557292,,2026-04-13,,서울특별시 구로구 구로동 ****-* 파트너스타워*차,2026316015924200004,3160000,"서울특별시 구로구 디지털로**가길 **, 파트너스타워*차 ***호 (구로동)",08393,,01,영업/정상,,,02-852-4444
,서흥정보통신,2012-07-13,,175707.701626695,447767.613329123,2026-05-03 22:48:45,I,03,폐업처리,2012-07-13 12:51:08,,,2012-07-12,,,2012355005924200003,3550000,"인천광역시 계양구 봉오대로***번길 **, ***호 (작전동)",,,03,폐업,,,1666-6073
,조은정보통신,2018-08-30,,175376.840550089,447487.596514654,2026-05-03 22:48:47,I,03,폐업처리,2018-08-30 15:05:03,,,2005-04-08,,,2017355005924200010,3550000,"인천광역시 계양구 계양대로 **, *층 ***호 (작전동, 상운빌딩)",21110,,03,폐업,,,032-517-0300
,엠피마케팅,2018-10-16,,169019.164932026,447868.724675941,2026-05-03 22:48:47,I,03,폐업처리,2018-10-16 17:36:11,,,2017-10-10,,,2017356013724200006,3560000,"인천광역시 서구 중봉대로 ***, ***호 (연희동, 청라비전프라자)",22736,,03,폐업,,,070-8093-9849
,미래융합인재교육원,,,202399.141092152,457515.667690249,2026-05-03 22:38:42,I,01,정상영업,2025-05-21 17:22:33,,,2022-10-25,,서울특별시 강북구 미아동 ***-** 코리아나빌딩 *층 ***호,2025308019024200004,3080000,"서울특별시 강북구 솔샘로**길 **, 코리아나빌딩 *층 ***호 (미아동)",01177,,01,영업/정상,,,1899-8139
,모두드림,,,202528.436033619,457621.423953496,2026-05-03 22:38:42,I,01,정상영업,2025-08-01 15:32:49,,,2025-08-01,,서울특별시 강북구 미아동 ***-** 이원빌딩 *층,2025308019024200005,3080000,"서울특별시 강북구 도봉로**길 **, 이원빌딩 *층 (미아동)",01161,,01,영업/정상,,,02-1599-8299
20000000,주식회사 메비우스,,10000000,201860.253376382,459051.393515737,2026-05-03 22:38:42,I,01,정상영업,2025-08-20 13:44:44,10000000,,2025-08-20,,서울특별시 강북구 수유동 **-** *층 ***호,2025308019024200006,3080000,"서울특별시 강북구 도봉로**길 **, *층 ***호 (수유동)",01113,,01,영업/정상,,,
108972611,주식회사 해피넷,,26891913,201668.807060246,459061.418129813,2026-05-03 22:38:42,I,01,정상영업,2025-09-17 17:02:57,82080698,,2025-09-17,,서울특별시 강북구 수유동 **-** 이화빌딩 ***호,2025308019024200007,3080000,"서울특별시 강북구 수유로 **, 이화빌딩 ***호 (수유동)",01112,,01,영업/정상,,,
451790980,주식회사 제이에스리드,,155489345,202450.823926223,459863.182891072,2026-05-03 22:38:42,I,01,정상영업,2025-11-17 16:17:50,296301635,,2025-11-17,,서울특별시 강북구 수유동 ***-* 재영빌딩 ***호,2025308019024200008,3080000,"서울특별시 강북구 도봉로 ***, 재영빌딩 ***호 (수유동)",01054,,01,영업/정상,,,
,위커머스,,,202150.21755233,459141.518321509,2026-05-03 22:38:42,I,01,정상영업,2025-12-11 17:30:36,,,2025-12-11,,서울특별시 강북구 미아동 ***-* 뉴그린오피스텔,2025308019024200009,3080000,"서울특별시 강북구 덕릉로 ***, 뉴그린오피스텔 ***호 (미아동)",01129,,01,영업/정상,,,
,비전시스템,2026-01-20,,170117.955140126,444939.214242024,2026-05-03 22:48:50,I,03,폐업처리,2026-01-19 14:35:53,,,2022-12-08,,인천광역시 서구 석남동 ***-**,2022356022224200015,3560000,"인천광역시 서구 길주로 **-*, *층 (석남동)",22793,,03,폐업,,,
,로얄입찰,,,169173.79,447961.405,2026-05-03 22:48:51,I,01,정상영업,2026-03-03 10:20:12,,,2026-03-03,,인천광역시 서구 청라동 ***-* 청라프라자,2026356028524200003,3560000,"인천광역시 서구 중봉대로***번길 **-**, 청라프라자 ***-J***호 (청라동)",22736,,01,영업/정상,,,
,스마일쇼핑,,,201098.913236898,459437.396210962,2026-05-03 22:38:30,I,07,직권말소,2016-08-18 10:24:29,,,2002-09-02,142-070,서울특별시 강북구 수유동 ***번지 *호,2007308009224200004,3080000,서울특별시 강북구 인수봉로 *** (수유동),,,04,취소/말소/만료/정지/중지,,,080-998-3000
,온누리넷,,,202052.37985575,459491.573913047,2026-05-03 22:38:31,I,07,직권말소,2016-08-18 13:08:17,,,2007-07-24,142-070,서울특별시 강북구 수유동 ***번지 **호 우암센스뷰상가 ***-***호,2007308009224200013,3080000,"서울특별시 강북구 노해로*길 **, ***-***호 (수유동,우암센스뷰상가)",,,04,취소/말소/만료/정지/중지,,,
10000000,주식회사 디시티파트너스,,10000000,202158.537737079,459344.221213042,2026-05-03 22:38:31,I,07,직권말소,2016-08-18 13:51:17,0,,2007-07-25,142-060,서울특별시 강북구 번동 ***번지 **호,2007308009224200014,3080000,서울특별시 강북구 오패산로**길 ** (번동),,,04,취소/말소/만료/정지/중지,,,64035602
50000000,(주)티엔홈,,50000000,201909.943574761,459112.873835188,2026-05-03 22:38:32,I,07,직권말소,2016-08-18 10:00:09,0,,2005-04-18,142-070,서울특별시 강북구 수유동 **번지 *호 보광빌딩*층,2007308009224200025,3080000,"서울특별시 강북구 덕릉로 ** (수유동,보광빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
475798075,엘엔비정보통신 주식회사,,300000000,202257.319917341,459203.633789762,2026-05-03 22:38:32,I,07,직권말소,2016-08-18 11:33:02,188361795,,2005-05-02,142-060,서울특별시 강북구 번동 ***번지 *호 파스칼진빌딩 *층,2007308009224200026,3080000,"서울특별시 강북구 덕릉로 *** (번동,파스칼진빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,62271864
,LK NET,,,202253.015161523,459146.903188746,2026-05-03 22:38:32,I,07,직권말소,2016-08-18 10:10:34,,,2007-10-24,142-100,서울특별시 강북구 미아동 ***번지 *호 우선빌딩*층,2007308009224200031,3080000,"서울특별시 강북구 덕릉로 *** (미아동,우선빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
112366371,주식회사 넷코리아 이십일,,31562410,202167.824705222,459356.484396013,2026-05-03 22:38:32,I,07,직권말소,2016-08-18 13:50:37,80803961,,2007-10-25,142-060,서울특별시 강북구 번동 ***번지 **호 목인트라움 *층  ***-***호,2007308009224200032,3080000,"서울특별시 강북구 오패산로**길 **, ***-***호 (번동,목인트라움 *층)",,,04,취소/말소/만료/정지/중지,,,
,씨앤씨,,,202155.401317068,459411.940883021,2026-05-03 22:38:32,I,07,직권말소,2016-08-18 10:25:07,,,2005-10-14,142-703,서울특별시 강북구 번동 ***번지 **호 가든타워빌딩 ***호,2007308009224200037,3080000,"서울특별시 강북구 도봉로 ***, ***호 (번동,가든타워빌딩)",,,04,취소/말소/만료/정지/중지,,,20880533
,웰텔코리아,,,202157.200384579,458298.50542541,2026-05-03 22:38:33,I,07,직권말소,2016-08-18 13:44:29,,,2006-01-24,142-100,서울특별시 강북구 미아동 ***번지 *호,2007308009224200040,3080000,서울특별시 강북구 도봉로**길 * (미아동),,,04,취소/말소/만료/정지/중지,,,
10000000,(주)큐비트,,10000000,202096.936568444,458151.691656472,2026-05-03 22:38:33,I,07,직권말소,2016-08-18 09:55:52,0,,2006-05-01,142-100,서울특별시 강북구 미아동 ***번지 **호 *층,2007308009224200042,3080000,"서울특별시 강북구 솔매로 *** (미아동,*층)",,,04,취소/말소/만료/정지/중지,,,
,씨엘커뮤니케이션스,,,202157.200384579,458298.50542541,2026-05-03 22:38:33,I,07,직권말소,2016-08-18 10:26:17,,,2007-05-25,142-100,서울특별시 강북구 미아동 ***번지 *호 *층,2007308009224200051,3080000,"서울특별시 강북구 도봉로**길 * (미아동,*층)",,,04,취소/말소/만료/정지/중지,,,
,테라아이넷,,,202165.845047473,458203.793396685,2026-05-03 22:38:33,I,07,직권말소,2016-08-18 13:56:11,,,2007-05-25,142-100,서울특별시 강북구 미아동 ***번지 **호 *층,2007308009224200054,3080000,"서울특별시 강북구 솔매로 *** (미아동,*층)",,,04,취소/말소/만료/정지/중지,,,
,온누리넷,,,202052.37985575,459491.573913047,2026-05-03 22:38:34,I,07,직권말소,2016-08-18 13:08:54,,,2007-07-24,142-070,서울특별시 강북구 수유동 ***번지 **호 우암센스뷰 ***-***호,2007308009224200059,3080000,"서울특별시 강북구 노해로*길 **, ***-***호 (수유동,우암센스뷰)",,,04,취소/말소/만료/정지/중지,,,
10000000,(주)디시티파트너스,,10000000,202158.537737079,459344.221213042,2026-05-03 22:38:34,I,07,직권말소,2016-08-18 09:42:03,0,,2007-07-25,142-060,서울특별시 강북구 번동 ***번지 **호 다우빌딩*층,2007308009224200060,3080000,"서울특별시 강북구 오패산로**길 ** (번동,다우빌딩*층)",,,04,취소/말소/만료/정지/중지,,,64035602
,포스넷,,,202511.102551438,459156.609544031,2026-05-03 22:38:34,I,07,직권말소,2016-08-18 13:58:25,,,2007-07-27,142-060,서울특별시 강북구 번동 ***번지 **호 창강빌딩 ***호,2007308009224200062,3080000,"서울특별시 강북구 덕릉로 ***, ***호 (번동,창강빌딩)",,,04,취소/말소/만료/정지/중지,,,62240012
20000000,(주)트루퍼스,,10000000,202155.401317068,459411.940883021,2026-05-03 22:38:34,I,07,직권말소,2016-08-18 09:57:30,10000000,,2008-06-10,142-061,서울특별시 강북구 번동 ***번지 **호 가든타워 ****호,2008308009224200009,3080000,"서울특별시 강북구 도봉로 ***, ****호 (번동,가든타워)",,,04,취소/말소/만료/정지/중지,,,60828231
,티에이치솔루션,,,202590.033534366,459225.330320886,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 13:57:44,,,2008-06-30,142-061,서울특별시 강북구 번동 ***번지 ***호 선경빌딩 *층,2008308009224200010,3080000,"서울특별시 강북구 덕릉로 *** (번동,선경빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,
364181723,(주)엔엠투엔터테인먼트,,304838015,202216.621500378,459845.52075532,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:48:44,59343708,,2008-07-03,142-073,서울특별시 강북구 수유동 ***번지 **호 *층 우측,2008308009224200011,3080000,"서울특별시 강북구 한천로 **** (수유동,*층 우측)",,,04,취소/말소/만료/정지/중지,,,0505-084-1001
53726200,(주) 프리즘씨앤아이,,47649000,202729.127003063,459855.927399226,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:38:00,6077200,,2008-07-15,142-061,서울특별시 강북구 번동 ***번지 *호 *층,2008308009224200012,3080000,"서울특별시 강북구 도봉로**길 ** (번동,*층)",,,04,취소/말소/만료/정지/중지,,,0505-084-1003
50000000,(주)마이티브이,,50000000,202551.122797725,459484.047974387,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:45:58,0,,2008-08-22,142-061,서울특별시 강북구 번동 ***번지 **호 *층,2008308009224200013,3080000,"서울특별시 강북구 한천로***길 * (번동,*층)",,,04,취소/말소/만료/정지/중지,,,
47658841166,(주)큐릭스네트웍스,,45482718262,201852.357635512,459181.42721284,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:54:57,2176122904,,2008-08-25,142-070,서울특별시 강북구 수유동 **번지 **호,2008308009224200014,3080000,서울특별시 강북구 도봉로**길 ** (수유동),,,04,취소/말소/만료/정지/중지,,,34994100
50000000,(주)유비그리드,,50000000,202155.401317068,459411.940883021,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:52:04,0,,2008-11-28,142-061,"서울특별시 강북구 번동 ***번지 **호  가든타워 ***,***호",2008308009224200016,3080000,"서울특별시 강북구 도봉로 ***, ***,***호 (번동,가든타워)",,,04,취소/말소/만료/정지/중지,,,80880533
50000000,주식회사 에이치엠아이텔레콤,,50000000,202411.126781378,459248.898485082,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 13:52:06,0,,2008-12-10,142-061,서울특별시 강북구 번동 ***번지 ***호 *층,2008308009224200017,3080000,"서울특별시 강북구 오패산로 *** (번동,*층)",,,04,취소/말소/만료/정지/중지,,,
150000000,(주)파워그리드,,150000000,202155.401317068,459411.940883021,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 10:03:02,0,,2009-01-07,142-061,"서울특별시 강북구 번동 ***번지 **호 가든타워빌딩  ***,***호",2009308009224200002,3080000,"서울특별시 강북구 도봉로 ***, ***,***호 (번동,가든타워빌딩)",,,04,취소/말소/만료/정지/중지,,,20880533
100000000,(주)한영씨엔에스,,50000000,202163.152687043,457890.734116716,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 10:04:05,50000000,,2009-01-19,142-100,서울특별시 강북구 미아동 ***번지 **호 오케이빌딩 *층,2009308009224200003,3080000,"서울특별시 강북구 솔샘로**길 *** (미아동,오케이빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,
,엘에프넷,,,202511.102551438,459156.609544031,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 10:32:12,,,2009-02-04,142-060,서울특별시 강북구 번동 ***번지 **호 창강빌딩 ***호,2009308009224200005,3080000,"서울특별시 강북구 덕릉로 ***, ***호 (번동,창강빌딩)",,,04,취소/말소/만료/정지/중지,,,
300000000,(주) 굿데이넥스,,300000000,202698.055154651,459952.995178078,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 09:39:07,0,,2009-02-12,142-060,서울특별시 강북구 번동 ***번지 **호 *층,2009308009224200006,3080000,"서울특별시 강북구 한천로***길 ** (번동,*층)",,,04,취소/말소/만료/정지/중지,,,0505-084-1980
,참교육,,,201781.373358123,460166.629217976,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 13:54:26,,,2009-06-15,142-877,서울특별시 강북구 수유*동 ***번지 **호 *층,2009308009224200007,3080000,"서울특별시 강북구 한천로 **** (수유동,*층)",,,04,취소/말소/만료/정지/중지,,,
,한빛정보통신,,,201913.995856767,459660.416218544,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 14:00:24,,,2009-07-28,142-070,서울특별시 강북구 수유동 **번지 **호 동아빌딩*층 ***호,2009308009224200008,3080000,"서울특별시 강북구 노해로 **, ***호 (수유동,동아빌딩*층)",,,04,취소/말소/만료/정지/중지,,,1644-7499
414204224,주식회사 이오스시스템,2025-12-17,133223479,169044.318100278,444797.224305406,2026-05-03 22:48:49,I,05,타시군구이관,2025-12-17 11:05:17,280980745,,2019-06-17,,인천광역시 서구 석남동 ***번지 ***호,2019356013724200013,3560000,인천광역시 서구 건지로**번길 **-** (석남동),22772,,05,제외/삭제/전출,,,02-1599-2077
50000000,주식회사 제이앤에스플러스,,50000000,201913.995856767,459660.416218544,2026-05-03 22:38:35,I,07,직권말소,2016-08-18 13:53:51,0,,2009-08-19,142-070,서울특별시 강북구 수유동 **번지 **호 ***호,2009308009224200009,3080000,"서울특별시 강북구 노해로 **, ***호 (수유동)",,,04,취소/말소/만료/정지/중지,,,1644-7499
,RYU케이블,,,203874.192185321,458045.425631086,2026-05-03 22:38:36,I,07,직권말소,2016-08-18 10:12:29,,,2009-10-27,142-717,서울특별시 강북구 번동 ***번지 **통 *반 번동한진아파트 ***동 ****호,2009308009224200014,3080000,,,,04,취소/말소/만료/정지/중지,,,070-8172-7502
,hs네트워크,,,203874.192185321,458045.425631086,2026-05-03 22:38:36,I,07,직권말소,2016-08-18 10:07:39,,,2009-10-27,142-717,서울특별시 강북구 번동 ***번지 **통 *반 번동한진아파트 ***동 ****호,2009308009224200015,3080000,,,,04,취소/말소/만료/정지/중지,,,
0,(주)챌린지일렉트로닉,,0,201760.840899656,459314.389044069,2026-05-03 22:38:36,I,07,직권말소,2016-08-18 09:54:01,0,,2010-01-19,142-070,서울특별시 강북구 수유동 ***번지 **호 중앙빌딩*층,2010308009224200001,3080000,"서울특별시 강북구 수유로 ** (수유동,중앙빌딩*층)",,,04,취소/말소/만료/정지/중지,,,02-900-3902
200000000,(주)화신투어,,50000000,202194.019639554,459142.201545703,2026-05-03 22:38:37,I,07,직권말소,2016-08-18 10:06:02,0,,2010-04-07,142-100,서울특별시 강북구 미아동 ***번지 **호 *층,2010308009224200005,3080000,"서울특별시 강북구 덕릉로 *** (미아동,*층)",,,04,취소/말소/만료/정지/중지,,,02-6272-2520
0,(주)서치엔플,,0,202146.713366311,458342.085285706,2026-05-03 22:38:37,I,07,직권말소,2016-08-18 09:47:35,0,,2010-04-21,142-100,서울특별시 강북구 미아동 ***번지 **호   ***호,2010308009224200006,3080000,"서울특별시 강북구 솔매로**길 **, ***호 (미아동)",,,04,취소/말소/만료/정지/중지,,,02-930-4698
0,(주)타키온통신,,0,202168.472569608,459321.747389216,2026-05-03 22:38:37,I,07,직권말소,2016-08-18 09:56:46,0,,2010-06-09,142-060,서울특별시 강북구 번동 ***번지 *호 승원빌딩 *층,2010308009224200007,3080000,"서울특별시 강북구 오패산로**길 ** (번동,승원빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,02-900-0835
,필모든,,,201278.240759186,458736.861052727,2026-05-03 22:38:38,I,07,직권말소,2016-08-18 13:59:50,,,2011-12-06,142-070,서울특별시 강북구 수유동 ***번지 ***호 ***호,2011308013924200009,3080000,"서울특별시 강북구 솔매로**길 *, ***호 (미아동)",,,04,취소/말소/만료/정지/중지,,,02-982-7974
,애스케이솔루션,,,202052.37985575,459491.573913047,2026-05-03 22:38:38,I,01,정상영업,2012-08-27 19:14:54,,,2011-12-23,142-070,서울특별시 강북구 수유동 이테크벨리 ****호,2011308013924200010,3080000,"서울특별시 강북구 노해로*길 **, ***호 (수유동, 우암쎈스뷰)",,,01,영업/정상,,,02-6215-2010
,모바일창,,,202066.032206268,459574.807943486,2026-05-03 22:38:38,I,07,직권말소,2016-08-18 10:21:35,,,2012-07-10,142-878,서울특별시 강북구 수유동 ***-**,2012308013924200005,3080000,"서울특별시 강북구 노해로*길 **, B***호 (수유동, 현대크리스탈)",,,04,취소/말소/만료/정지/중지,,,
30000000,엠케이파트너스(주),,30000000,202584.95535682,460019.814255249,2026-05-03 22:38:38,I,07,직권말소,2016-08-18 13:05:52,0,,2012-08-08,,,2012308013924200007,3080000,"서울특별시 강북구 도봉로 ***, *층 (수유동, 태일빌딩)",,,04,취소/말소/만료/정지/중지,,,02-512-3032
0,(주)유비티앤컴퍼니,,5000000,202442.736024889,459591.198638891,2026-05-03 22:38:38,I,07,직권말소,2016-08-18 09:52:47,0,,2012-10-17,,,2012308013924200008,3080000,"서울특별시 강북구 한천로 ****, *층 (번동)",,,04,취소/말소/만료/정지/중지,,,1661-6077
37743043,(주)스마트폰코리아,,8000000,202443.069924223,459698.78349003,2026-05-03 22:38:38,I,01,정상영업,2012-11-15 09:23:40,15628610,,2012-11-15,,,2012308013924200010,3080000,"서울특별시 강북구 한천로***길 **-*, ***호 (번동)",,,01,영업/정상,,,070-8915-6777
,온라인 홍보센터,,,202426.262275458,457769.355366932,2026-05-03 22:38:38,I,07,직권말소,2016-08-18 13:11:57,,,2013-03-28,,,2013308013924200001,3080000,"서울특별시 강북구 도봉로 ***, *층 (미아동)",,,04,취소/말소/만료/정지/중지,,,
,sk텔리스,,,201751.915840674,459303.555515841,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 10:13:13,,,2014-01-13,142-071,서울특별시 강북구 수유동 ***번지 **호,2014308013924200001,3080000,서울특별시 강북구 수유로 ** (수유동),,,04,취소/말소/만료/정지/중지,,,1599-7188
0,(주)애스케이솔루션,,20000000,202052.37985575,459491.573913047,2026-05-03 22:38:39,I,01,정상영업,2014-05-08 10:32:04,0,,2014-05-07,142-878,서울특별시 강북구 수유동,2014308013924200007,3080000,"서울특별시 강북구 노해로*길 **, ***호 (수유동, 우암쎈스뷰)",,,01,영업/정상,,,62152010
,카카오애드,,,202283.317173981,459151.2990906,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 13:55:39,,,2014-10-30,142-100,서울특별시 강북구 미아동 ***번지 **호 *층,2014308013924200009,3080000,"서울특별시 강북구 덕릉로 ***, *층 (미아동)",,,04,취소/말소/만료/정지/중지,,,
,플레이컨설팅,,,202097.102550245,459656.112010031,2026-05-03 22:38:39,I,07,직권말소,2016-08-18 13:59:09,,,2014-11-05,142-071,서울특별시 강북구 수유동 ***번지 **호 ***호,2014308013924200010,3080000,"서울특별시 강북구 한천로***나길 **-*, ***호 (수유동)",,,04,취소/말소/만료/정지/중지,,,070-7686-1114
