사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
미니스톱 성내메디컬점,2019-06-04,211997.374303563,447998.814231451,2026-05-03 22:30:47,I,03,폐업,2019-06-04 18:02:06,,2016-01-05,,서울특별시 강동구 성내동 378번지 106호,PHMH320163240033087500001,3240000,"서울특별시 강동구 천호대로 1128, 1층 106호 (성내동)",05373,03,폐업,,,,
GS천호오티스점,2017-07-05,211456.95285239,448829.182336432,2026-05-03 22:30:47,I,03,폐업,2017-07-05 15:29:11,,2016-01-11,,서울특별시 강동구 천호동 397번지 463호,PHMH320163240033087500002,3240000,"서울특별시 강동구 구천면로 233, 1층 103,104호 (천호동)",05326,03,폐업,70,,,
베스트올,2025-06-10,212142.552925973,448271.119156003,2026-05-03 22:30:47,I,03,폐업,2025-06-10 16:33:39,,2016-01-12,,서울특별시 강동구 길동 413번지 10호,PHMH320163240033087500003,3240000,"서울특별시 강동구 천호대로177길 48, 1층 (길동)",05353,03,폐업,56,,,02-472-7969
CU둔촌점,2016-11-01,212603.105616194,447931.567995717,2026-05-03 22:30:48,I,03,폐업,2016-11-01 14:33:06,,2016-01-27,,서울특별시 강동구 둔촌동 55번지 7호 101호,PHMH320163240033087500005,3240000,"서울특별시 강동구 천호대로188길 13, 1층 101호 (둔촌동)",05361,03,폐업,,,,02-476-5957
IGA마트 길동청광점,2017-05-15,211990.349438187,448244.56352914,2026-05-03 22:30:48,I,03,폐업,2017-05-15 13:51:03,,2016-01-29,,서울특별시 강동구 길동 415번지 16호 103호,PHMH320163240033087500006,3240000,"서울특별시 강동구 진황도로 87, 103호 (길동, 청광플러스원큐브3차)",05354,03,폐업,28,,,02-472-1573
지에스25 성내동원점,2017-04-18,210931.41794176,447299.759349525,2026-05-03 22:30:49,I,03,폐업,2017-04-18 16:13:39,,2016-02-12,,서울특별시 강동구 성내동 560번지 4호,PHMH320163240033087500008,3240000,"서울특별시 강동구 성안로3길 104, 1층 (성내동)",05399,03,폐업,,,,02-472-5659
지에스25강일뉴타운점,2018-05-16,215262.790485979,451525.890729024,2026-05-03 22:30:49,I,03,폐업,2018-05-16 19:38:42,,2016-03-03,,서울특별시 강동구 강일동 675번지 105호,PHMH320163240033087500010,3240000,"서울특별시 강동구 아리수로93길 33, 105호 (강일동, 베스트프라자)",05211,03,폐업,38,,,
365플러스 강동암사점,2018-05-02,211519.511092942,450262.161599358,2026-05-03 22:30:49,I,03,폐업,2018-05-02 11:16:09,,2016-03-09,,서울특별시 강동구 암사동 460번지,PHMH320163240033087500011,3240000,서울특별시 강동구 고덕로 54 (암사동),05252,03,폐업,45,,,
세븐일레븐 천호역점,2016-03-23,210919.916135987,448621.95673968,2026-05-03 22:30:50,I,03,폐업,2016-03-24 13:04:44,,2016-03-17,,서울특별시 강동구 천호동 429번지 11호,PHMH320163240033087500012,3240000,"서울특별시 강동구 올림픽로 654 (천호동, 삼영빌딩)",05328,03,폐업,60,,,
지에스25 천호제일점,2017-12-28,211008.353917743,448793.531282568,2026-05-03 22:30:50,I,03,폐업,2017-12-28 14:59:45,,2016-04-01,,서울특별시 강동구 천호동 356번지,PHMH320163240033087500013,3240000,"서울특별시 강동구 구천면로 183 (천호동, 로석빌딩)",05327,03,폐업,50,,,
GS25 천호은혜점,2024-08-21,211830.334297309,448846.020245614,2026-05-03 22:30:50,I,03,폐업,2024-08-22 11:37:26,,2016-04-06,,서울특별시 강동구 천호동 209번지 3호,PHMH320163240033087500014,3240000,서울특별시 강동구 천중로32길 29 (천호동),05331,03,폐업,53,,,
(주)코리아세븐 보훈병원입구점,2025-09-10,212854.241224093,447575.68427682,2026-05-03 22:31:22,I,03,폐업,2025-09-12 16:09:18,,2016-04-06,,서울특별시 강동구 둔촌동 19번지 1호,PHMH320163240033087500015,3240000,서울특별시 강동구 진황도로61길 30 (둔촌동),05367,03,폐업,50,,,
세븐일레븐 강동파밀리에점,2021-11-19,211712.429305334,448270.957716209,2026-05-03 22:30:50,I,03,폐업,2021-11-19 13:14:35,,2016-04-11,,서울특별시 강동구 천호동 447번지 17호,PHMH320163240033087500016,3240000,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",05339,03,폐업,38,,,
CU 암사한강점,2022-07-12,211587.328272448,450334.387435489,2026-05-03 22:30:50,I,03,폐업,2022-07-12 09:49:28,,2016-04-12,,서울특별시 강동구 암사동 442번지 1호,PHMH320163240033087500017,3240000,"서울특별시 강동구 올림픽로104길 41 (암사동, 한강현대아파트)",05238,03,폐업,33,,,
세븐일레븐 고덕리엔파크점,2018-06-12,215018.445233962,450783.866909442,2026-05-03 22:30:51,I,03,폐업,2018-06-12 13:24:29,,2016-04-27,,서울특별시 강동구 고덕동 197번지 5호,PHMH320163240033087500020,3240000,"서울특별시 강동구 상일로 137, 1층 101호 (고덕동)",05222,03,폐업,40,,,
CU암사소망점,2021-12-10,211545.829008998,450164.352182703,2026-05-03 22:30:51,I,03,폐업,2021-12-10 13:35:29,,2016-05-09,,서울특별시 강동구 암사동 460번지 7호,PHMH320163240033087500022,3240000,서울특별시 강동구 고덕로20나길 38 (암사동),05252,03,폐업,60,,,
GS25 성내삼성점,2024-04-16,211198.962306354,447770.593061562,2026-05-03 22:30:51,I,03,폐업,2024-04-16 14:24:09,,2016-05-09,,서울특별시 강동구 성내동 277번지 28호,PHMH320163240033087500023,3240000,서울특별시 강동구 풍성로 135-18 (성내동),05388,03,폐업,,,,
씨유(CU) 강일5단지점,2020-04-28,215672.686503771,451718.460112743,2026-05-03 22:30:51,I,03,폐업,2020-04-24 20:50:58,,2016-05-17,,서울특별시 강동구 강일동 670번지 106호,PHMH320163240033087500024,3240000,"서울특별시 강동구 아리수로97길 20, 상가동 1층 106호 (강일동, 강일리버파크5단지아파트)",05209,03,폐업,21,,,02-428-1186
씨유(CU)천호강변점,2017-06-05,210763.986580588,449038.575134923,2026-05-03 22:30:51,I,03,폐업,2017-06-07 13:25:52,,2016-05-19,,서울특별시 강동구 천호동 336번지 20호,PHMH320163240033087500025,3240000,서울특별시 강동구 올림픽로77길 46 (천호동),05245,03,폐업,40,,,
CU암사선사점,2016-08-16,211856.129340422,450383.106368067,2026-05-03 22:30:51,I,03,폐업,2016-08-16 16:29:26,,2016-05-25,,서울특별시 강동구 암사동 445번지 24호,PHMH320163240033087500027,3240000,서울특별시 강동구 고덕로23길 17 (암사동),05237,03,폐업,33,,,070-8229-1274
(주)코리아세븐 명일역점,2020-09-02,212582.689664544,449821.387530906,2026-05-03 22:31:25,I,03,폐업,2020-09-03 11:16:27,,2016-05-30,,서울특별시 강동구 천호동 24번지 1호,PHMH320163240033087500028,3240000,서울특별시 강동구 구천면로 402 (천호동),05306,03,폐업,50,,,
씨유(CU)성내발리점,2023-07-18,211855.041782136,447431.586848941,2026-05-03 22:30:51,I,03,폐업,2023-07-19 16:19:26,,2016-06-10,,서울특별시 강동구 성내동 417번지 5호,PHMH320163240033087500029,3240000,서울특별시 강동구 풍성로 210 (성내동),05404,03,폐업,80,,,
미니스톱 길동드림힐점,2019-06-24,211996.200294662,448413.6296306,2026-05-03 22:30:51,I,03,폐업,2019-06-24 15:49:27,,2016-06-24,,서울특별시 강동구 길동 385번지 4호,PHMH320163240033087500030,3240000,"서울특별시 강동구 양재대로111길 54 (길동, 이스트드림힐아파트)",05354,03,폐업,68,,,02-486-8606
지에스25 천호하이츠,2024-02-02,211377.566846736,449530.991540976,2026-05-03 22:30:51,I,03,폐업,2024-02-05 13:39:49,,2016-07-07,,서울특별시 강동구 천호동 310번지 28호,PHMH320163240033087500032,3240000,"서울특별시 강동구 구천면로41길 87, 1층 (천호동)",05322,03,폐업,,,,
(주)코리아세븐 암사희망점,2021-08-19,211597.400232386,449956.297639911,2026-05-03 22:31:24,I,03,폐업,2021-08-19 14:43:18,,2016-07-19,,서울특별시 강동구 암사동 469번지 17호 1층,PHMH320163240033087500033,3240000,"서울특별시 강동구 암사길 25, 1층 (암사동)",05253,03,폐업,66,,,
레몬비Jesus,2024-06-27,211526.781613631,447635.838124976,2026-05-03 22:30:51,I,03,폐업,2024-06-27 11:02:21,,2016-08-01,,서울특별시 강동구 성내동 515번지 5호 102호,PHMH320163240033087500034,3240000,"서울특별시 강동구 천호대로170길 106, 1층 102호 (성내동)",05390,03,폐업,40,,,02-477-9491
씨유 암사승리점,2025-09-09,211777.31738285,450211.036565023,2026-05-03 22:30:51,I,03,폐업,2025-09-12 15:49:24,,2016-08-02,,서울특별시 강동구 암사동 457번지 14호,PHMH320163240033087500035,3240000,"서울특별시 강동구 고덕로20가길 3, 1층 (암사동)",05254,03,폐업,50,,,
지에스(GS)25 강동삼성점,2017-02-17,215181.429128744,449666.575864271,2026-05-03 22:30:51,I,03,폐업,2017-02-17 17:08:03,,2016-08-09,,서울특별시 강동구 상일제1동 269번지 7호,PHMH320163240033087500037,3240000,"서울특별시 강동구 상일로5길 8, 1층 (상일제1동)",05282,03,폐업,71,,,02-472-0626
지에스25 길동우성,2018-02-26,212485.186602827,448448.530576361,2026-05-03 22:30:52,I,03,폐업,2018-02-26 14:44:23,,2016-08-16,,서울특별시 강동구 길동 392번지 5호,PHMH320163240033087500039,3240000,서울특별시 강동구 양재대로116길 30 (길동),05351,03,폐업,53,,,
(주)코리아세븐 강동성심점,2022-06-22,211809.144914284,448217.053871045,2026-05-03 22:31:25,I,03,폐업,2022-06-22 15:37:08,,2016-09-07,,서울특별시 강동구 천호동 447번지 3호 103호,PHMH320163240033087500041,3240000,"서울특별시 강동구 성안로 143, 1층 103호 (천호동, 청광노블하임)",05339,03,폐업,37,,,
토마토편의점,2023-03-16,211936.124217298,450260.975207712,2026-05-03 22:30:52,I,03,폐업,2023-03-16 14:20:47,,2016-09-08,,,PHMH320163240033087500042,3240000,"서울특별시 강동구 고덕로 96, 103호 (암사동)",05255,03,폐업,,,,
365 PLUS 강동천호점,2017-04-03,212407.479586157,449019.819440341,2026-05-03 22:30:52,I,03,폐업,2017-04-03 13:59:00,,2016-10-25,,서울특별시 강동구 천호동 50번지 18호,PHMH320163240033087500044,3240000,"서울특별시 강동구 천중로43길 51, 1층 (천호동)",05315,03,폐업,55,,,
씨유 명일삼익점,2021-10-08,212983.465961032,449447.827409657,2026-05-03 22:30:52,I,03,폐업,2021-10-08 16:05:12,,2016-10-31,,,PHMH320163240033087500046,3240000,"서울특별시 강동구 상암로 214, 1층 107호 (명일동, 삼익맨션)",05297,03,폐업,22,,,
GS25 강동베르네,2020-11-13,210744.81545375,447427.034954557,2026-05-03 22:30:52,I,03,폐업,2020-11-13 15:43:48,,2016-11-24,,,PHMH320163240033087500048,3240000,"서울특별시 강동구 성내로6길 20, 108호 (성내동, 청일 베르네)",05398,03,폐업,34,,,
지에스25(GS25) 천호금환점,2022-12-23,211733.085766648,448386.269757677,2026-05-03 22:30:52,I,03,폐업,2022-12-26 11:07:49,,2016-11-28,,서울특별시 강동구 천호동 162번지 4호,PHMH320163240033087500049,3240000,"서울특별시 강동구 진황도로 59, 1층 (천호동, 금환타워)",05338,03,폐업,50,,,02-487-3945
(주)코리아세븐 성내삼성점,2019-05-09,210986.011096738,447588.546763259,2026-05-03 22:31:24,I,03,폐업,2019-05-09 16:49:10,,2016-11-30,,,PHMH320163240033087500050,3240000,"서울특별시 강동구 성내로9길 35, 1층 (성내동, 써니빌딩)",05397,03,폐업,85,,,
씨유 천호우성점,2018-11-21,211453.697451437,448781.819292164,2026-05-03 22:30:52,I,03,폐업,2018-11-21 15:07:57,,2016-12-08,,,PHMH320163240033087500051,3240000,서울특별시 강동구 구천면로 232 (천호동),05334,03,폐업,34,,,
(주)이마트24 강동성내점,2019-04-17,210877.472762207,447775.213395392,2026-05-03 22:31:21,I,03,폐업,2019-04-17 17:47:09,,2016-12-09,,서울특별시 강동구 성내동 120번지 60호 1층 102-1호,PHMH320163240033087500052,3240000,"서울특별시 강동구 풍성로 106, 1층 120-1호 (성내동)",05392,03,폐업,50,,,02-470-8929
GS25 천호로뎀점,2019-12-30,211179.380185162,449108.443531422,2026-05-03 22:30:52,I,03,폐업,2019-12-30 17:01:21,,2016-12-09,,서울특별시 강동구 천호동 361번지 2호,PHMH320163240033087500053,3240000,서울특별시 강동구 천중로12길 23 (천호동),05324,03,폐업,,,,
GS25 강동제일,2019-01-04,210818.367448819,448303.423508307,2026-05-03 22:30:52,I,03,폐업,2019-01-04 13:55:58,,2016-12-26,,서울특별시 강동구 성내동 78번지 10호,PHMH320163240033087500055,3240000,"서울특별시 강동구 올림픽로 622, 1층 (성내동)",05378,03,폐업,53,,,02-474-4740
GS25상일동아,2023-02-20,214731.479362033,449333.314262673,2026-05-03 22:30:52,I,03,폐업,2023-02-21 10:54:50,,2017-01-02,,,PHMH320173240033087500001,3240000,"서울특별시 강동구 상암로 405, 101동 1층 (상일동, 상일동아아파트)",05284,03,폐업,42,,,
CU천호제일점,2023-07-06,211921.282584447,448984.519134411,2026-05-03 22:30:52,I,03,폐업,2023-07-07 10:46:30,,2017-01-02,,,PHMH320173240033087500002,3240000,"서울특별시 강동구 천중로29길 5, 1층 (천호동)",05311,03,폐업,50,,,
미니스톱(둔촌수진점),2020-09-04,212541.866730942,447684.306977728,2026-05-03 22:30:52,I,03,폐업,2020-09-04 17:47:44,,2017-01-12,,서울특별시 강동구 둔촌동 451번지 5호,PHMH320173240033087500005,3240000,서울특별시 강동구 진황도로 167-7 (둔촌동),05365,03,폐업,,,,
씨유(CU)고덕래미안점,2025-08-26,212926.089912845,450751.524331915,2026-05-03 22:30:52,I,03,폐업,2025-08-26 16:35:09,,2017-02-02,,,PHMH320173240033087500007,3240000,"서울특별시 강동구 아리수로50길 50, 1층 127,130호 (고덕동, 고덕래미안힐스테이트)",05229,03,폐업,50,,,
세븐일레븐 길동우성점,2021-10-27,212768.960555317,448302.377594077,2026-05-03 22:30:52,I,03,폐업,2021-10-28 09:28:58,,2017-02-03,,,PHMH320173240033087500008,3240000,"서울특별시 강동구 천호대로193길 40, 1층 101호 (길동, 한림빌딩)",05350,03,폐업,,,,
세븐일레븐 길동무궁화점,2021-10-27,212760.138968101,448806.448890119,2026-05-03 22:30:52,I,03,폐업,2021-10-28 09:08:29,,2017-02-03,,,PHMH320173240033087500009,3240000,서울특별시 강동구 천중로53길 13 (길동),05304,03,폐업,,,,
지에스25(GS25)강동삼성,2020-08-26,215181.429128744,449666.575864271,2026-05-03 22:30:52,I,03,폐업,2020-08-27 10:19:29,,2017-02-20,,,PHMH320173240033087500013,3240000,"서울특별시 강동구 상일로5길 8, 1층 (상일동)",05282,03,폐업,,,,02-427-0626
지에스25길동삼익점,2022-06-02,212969.636926918,449019.341480048,2026-05-03 22:30:52,I,03,폐업,2022-06-10 17:06:12,,2017-02-20,,,PHMH320173240033087500015,3240000,"서울특별시 강동구 명일로 275, 1층 (길동)",05301,03,폐업,83,,,
씨유강동둔촌점,2019-02-19,212158.336120397,447761.215533459,2026-05-03 22:30:52,I,03,폐업,2019-02-19 17:38:48,,2017-02-23,,,PHMH320173240033087500016,3240000,"서울특별시 강동구 양재대로 1412, 1층 (둔촌동, 토림빌)",05363,03,폐업,,,,
(주)이마트24 천호베네시티점,2018-02-23,210970.75707265,448713.31669728,2026-05-03 22:31:22,I,03,폐업,2018-02-23 15:08:54,,2017-03-07,,"서울특별시 강동구 천호동 425번지 5호 101,M101-1호",PHMH320173240033087500017,3240000,"서울특별시 강동구 올림픽로 664, 101,M101-1호 (천호동, 대우한강베네시티)",05328,03,폐업,155,,,
미니스톱 암사상암로점,2020-03-31,211089.937769186,449764.86880061,2026-05-03 22:30:52,I,03,폐업,2020-04-02 09:03:43,,2017-03-23,,,PHMH320173240033087500018,3240000,"서울특별시 강동구 상암로4길 10, 1층 1,2,3호 (암사동, 엘베강)",05242,03,폐업,75,,,
GS25 천호역,2019-06-17,210830.134427385,448618.9907646,2026-05-03 22:30:52,I,03,폐업,2019-06-17 15:00:34,,2017-03-24,,서울특별시 강동구 천호동 431번지 4호,PHMH320173240033087500019,3240000,"서울특별시 강동구 올림픽로 651, 1층 (천호동)",05248,03,폐업,,,,
미니스톱 길동현대점,2019-03-28,212951.223206807,448267.732445978,2026-05-03 22:30:52,I,03,폐업,2019-03-28 15:03:32,,2017-03-29,,서울특별시 강동구 길동 470번지 102호,PHMH320173240033087500020,3240000,"서울특별시 강동구 명일로 200-34, 102호 (길동, 현대아파트)",05349,03,폐업,104,,,02-478-5858
씨유 강동드림점,2018-03-23,211297.070604813,447290.600685056,2026-05-03 22:30:52,I,03,폐업,2018-03-23 14:31:07,,2017-04-06,,서울특별시 강동구 성내동 545번지,PHMH320173240033087500023,3240000,"서울특별시 강동구 성내로15길 10, 1층 (성내동)",05396,03,폐업,66,,,02-478-1633
지에스25 고덕파크,2017-07-27,213676.418576339,451029.854926958,2026-05-03 22:30:52,I,03,폐업,2017-07-27 15:21:16,,2017-04-07,,,PHMH320173240033087500024,3240000,"서울특별시 강동구 동남로85길 20, 1층 (고덕동)",05226,03,폐업,90,,,
지에스25 강동성내점,2021-07-07,212015.56175622,447648.549711291,2026-05-03 22:30:52,I,03,폐업,2021-07-08 13:05:21,,2017-04-11,,서울특별시 강동구 성내동 397번지,PHMH320173240033087500025,3240000,"서울특별시 강동구 양재대로97길 7, 1층 (성내동)",05376,03,폐업,66,,,
씨유 강동은성점,2019-09-10,211989.490426821,448658.956311054,2026-05-03 22:30:53,I,03,폐업,2019-09-10 14:59:29,,2017-04-20,,서울특별시 강동구 천호동 121번지 93호,PHMH320173240033087500027,3240000,"서울특별시 강동구 성안로 191, 1층 (천호동)",05332,03,폐업,66,,,02-482-5766
GS25성내동원점,2019-05-22,210931.41794176,447299.759349525,2026-05-03 22:30:53,I,03,폐업,2019-05-22 13:28:33,,2017-04-26,,서울특별시 강동구 성내동 560번지 4호,PHMH320173240033087500030,3240000,서울특별시 강동구 성안로3길 104 (성내동),05399,03,폐업,59,,,02-489-0419
365플러스 천호대복점,2018-03-19,210644.063727145,448700.45201296,2026-05-03 22:30:53,I,03,폐업,2018-03-19 16:44:27,,2017-05-17,,서울특별시 강동구 천호동 461번지 126호 1층,PHMH320173240033087500033,3240000,"서울특별시 강동구 구천면로16길 38, 1층 (천호동)",05247,03,폐업,38,,,
GS25천호해리점,2021-09-30,212101.356553854,449490.975146225,2026-05-03 22:30:53,I,03,폐업,2021-09-30 17:18:16,,2017-05-17,,서울특별시 강동구 천호동 231번지 32호,PHMH320173240033087500034,3240000,서울특별시 강동구 상암로27나길 4 (천호동),05309,03,폐업,88,,,
GS25둔촌타운,2019-02-14,211807.609756721,446894.680049364,2026-05-03 22:30:53,I,03,폐업,2019-02-15 09:14:43,,2017-05-17,,,PHMH320173240033087500035,3240000,"서울특별시 강동구 양재대로 1319, 103호 (성내동, 경일빌딩)",05408,03,폐업,,,,
이마트24 길동제일점,2021-09-14,212226.105202273,448338.725550578,2026-05-03 22:30:53,I,03,폐업,2021-09-14 15:22:56,,2017-05-18,,서울특별시 강동구 길동 389번지 3호,PHMH320173240033087500036,3240000,"서울특별시 강동구 양재대로111길 10, 1층 (길동)",05353,03,폐업,28,,,
보훈병원상조회,2018-10-16,212987.201084796,447504.948775288,2026-05-03 22:30:53,I,03,폐업,2018-10-16 14:43:11,,2017-05-22,,,PHMH320173240033087500037,3240000,"서울특별시 강동구 진황도로61길 53, 지1층 (둔촌동, 중앙보훈병원)",05368,03,폐업,102,,,02-2225-4365
GS25 강동풍성로점,2022-05-13,211853.438335008,447393.623403446,2026-05-03 22:30:53,I,03,폐업,2022-05-13 16:45:48,,2017-05-24,,서울특별시 강동구 성내동 417번지 44호,PHMH320173240033087500038,3240000,"서울특별시 강동구 풍성로56길 10, 1층 (성내동)",05404,03,폐업,46,,,
CU 천호강변,2017-12-27,210763.986580588,449038.575134923,2026-05-03 22:30:53,I,03,폐업,2017-12-27 16:56:47,,2017-06-08,,서울특별시 강동구 천호동 336번지 20호,PHMH320173240033087500039,3240000,서울특별시 강동구 올림픽로77길 46 (천호동),05245,03,폐업,40,,,02-478-2690
지에스25 강동세무서점,2019-07-22,212143.778930005,448048.253831401,2026-05-03 22:30:53,I,03,폐업,2019-07-22 13:31:49,,2017-06-14,,서울특별시 강동구 길동 459번지 3호,PHMH320173240033087500041,3240000,"서울특별시 강동구 천호대로 1139, 1층 (길동, 강동그린타워)",05355,03,폐업,53,,,
(주)비지에프리테일 광나루진달래점,2017-11-09,204333.137878189,444788.050526082,2026-05-03 22:31:25,I,03,폐업,2017-11-09 17:18:07,,2017-06-16,,서울특별시 강남구 삼성동 141번지 32호 (영업소주소: 천호2동 483-1),PHMH320173240033087500042,3240000,"서울특별시 강남구 테헤란로 405 (삼성동, (영업소주소: 천호2동 483-1))",06162,03,폐업,18,,,02-475-0305
씨유 강동미소점,2021-09-27,212045.981196426,449930.64245795,2026-05-03 22:30:53,I,03,폐업,2021-09-27 13:27:32,,2017-06-21,,서울특별시 강동구 암사동 433번지 60호,PHMH320173240033087500043,3240000,"서울특별시 강동구 암사18길 49, 1층 (암사동)",05258,03,폐업,50,,,02-418-5766
GS25암사광나루,2018-05-24,211161.286678064,450203.741209731,2026-05-03 22:30:53,I,03,폐업,2018-05-24 13:37:32,,2017-07-05,,,PHMH320173240033087500045,3240000,"서울특별시 강동구 상암로3길 81 (암사동, 삼성광나루아파트)",05240,03,폐업,,,,
세븐일레븐 강동오륜점,2025-06-30,211659.824922954,446784.488188771,2026-05-03 22:30:53,I,03,폐업,2025-06-30 15:08:22,,2017-07-07,,,PHMH320173240033087500046,3240000,"서울특별시 강동구 양재대로81길 30, 1층 (성내동)",05408,03,폐업,,,,02-470-1544
GS25천호오티스,2019-01-31,211411.31987595,448830.948477309,2026-05-03 22:30:53,I,03,폐업,2019-01-31 16:03:40,,2017-07-07,,,PHMH320173240033087500047,3240000,"서울특별시 강동구 구천면로 233, 1층 103,104호 (천호동, 한양메디스퀘어)",05326,03,폐업,70,,,
(주)코리아세븐 길동복조리점,2021-02-08,212553.345319739,448429.013449442,2026-05-03 22:31:24,I,03,폐업,2021-04-08 14:18:07,,2017-07-17,,서울특별시 강동구 길동 399번지 2호,PHMH320173240033087500048,3240000,"서울특별시 강동구 양재대로116길 46, 1층 (길동)",05351,03,폐업,63,,,02-470-1922
GS25 고덕파크,2019-09-30,213676.418576339,451029.854926958,2026-05-03 22:30:53,I,03,폐업,2019-09-30 18:13:00,,2017-07-27,,,PHMH320173240033087500050,3240000,"서울특별시 강동구 동남로85길 20, 1층 (고덕동)",05226,03,폐업,113,,,
CU 성내둔촌점,2020-04-22,211766.055560778,446907.632018709,2026-05-03 22:30:53,I,03,폐업,2020-04-22 14:57:25,,2017-07-31,,,PHMH320173240033087500051,3240000,"서울특별시 강동구 양재대로85길 15, 1층 101호 (성내동, 이화빌딩)",05408,03,폐업,,,,
세븐일레븐 암사베네스트점,2020-07-31,211519.511092942,450262.161599358,2026-05-03 22:30:53,I,03,폐업,2020-07-31 11:20:41,,2017-08-11,,서울특별시 강동구 암사동 460번지,PHMH320173240033087500053,3240000,"서울특별시 강동구 고덕로 54, 1층 2호 (암사동)",05252,03,폐업,45,,,
이마트24 암사역점,2022-02-09,211228.337999032,449705.745602701,2026-05-03 22:30:53,I,03,폐업,2022-02-10 14:01:39,,2017-08-17,,서울특별시 강동구 천호동 287번지 2호 102호,PHMH320173240033087500054,3240000,"서울특별시 강동구 상암로 42, 102호 (천호동, 암사청과물도매시장)",05318,03,폐업,26,,,
GS25 성내유토빌,2018-05-18,211770.879281522,446810.814080816,2026-05-03 22:30:53,I,03,폐업,2018-05-20 15:36:06,,2017-08-21,,서울특별시 강동구 성내동 440번지 3호,PHMH320173240033087500055,3240000,"서울특별시 강동구 양재대로89가길 69, 1층 (성내동)",05408,03,폐업,96,,,
GS25 길동타운점,2019-10-30,212440.285753723,448775.751543649,2026-05-03 22:30:53,I,03,폐업,2019-10-30 15:35:27,,2017-08-21,,서울특별시 강동구 길동 347번지 14호,PHMH320173240033087500056,3240000,"서울특별시 강동구 양재대로 1518, 1층 (길동)",05303,03,폐업,96,,,02-473-1518
지에스25 성내하이츠점,2020-04-22,211793.74334143,447603.805754659,2026-05-03 22:30:53,I,03,폐업,2020-04-24 14:51:13,,2017-09-04,,서울특별시 강동구 성내동 410번지 4호,PHMH320173240033087500057,3240000,"서울특별시 강동구 양재대로95길 47, 1층 (성내동)",05377,03,폐업,7,,,02-483-5866
지에스25 천호중앙점,2023-09-07,212342.018719148,449287.956686134,2026-05-03 22:30:53,I,03,폐업,2023-09-08 14:25:43,,2017-09-08,,서울특별시 강동구 천호동 39번지 14호,PHMH320173240033087500058,3240000,"서울특별시 강동구 상암로 162, 1층 (천호동)",05313,03,폐업,57,,,
씨유 성내도서관점,2019-03-08,211766.178811256,447846.278456083,2026-05-03 22:30:53,I,03,폐업,2019-03-08 14:48:02,,2017-09-21,,서울특별시 강동구 성내동 385번지 16호,PHMH320173240033087500060,3240000,서울특별시 강동구 천호대로174길 50 (성내동),05374,03,폐업,33,,,02-474-8371
CU 천호문구거리점,2024-10-24,210775.277021695,448665.726256278,2026-05-03 22:30:53,I,03,폐업,2024-10-25 14:20:36,,2017-11-01,,서울특별시 강동구 천호동 457번지 35호,PHMH320173240033087500061,3240000,"서울특별시 강동구 올림픽로71길 20, 1층 (천호동)",05248,03,폐업,61,,,
미니스톱 천호승리점,2019-10-30,211737.987222583,449321.582778246,2026-05-03 22:30:54,I,03,폐업,2019-10-30 15:35:20,,2017-11-01,,서울특별시 강동구 천호동 294번지 21호,PHMH320173240033087500062,3240000,서울특별시 강동구 구천면로 293 (천호동),05320,03,폐업,147,,,
(주)비지에프리테일 한강광나루1호점,2018-05-29,210480.767564873,449242.025030395,2026-05-03 22:31:23,I,03,폐업,2018-05-29 13:47:23,,2017-11-10,,서울특별시 강동구 천호동 483번지 1호,PHMH320173240033087500063,3240000,서울특별시 강동구 성내로 45 (성내동),05397,03,폐업,18,,,02-475-0305
씨유강일재화점,2022-07-21,215523.83400078,451292.229481831,2026-05-03 22:30:54,I,03,폐업,2022-07-22 09:40:45,,2017-12-04,,서울특별시 강동구 강일동 684번지 강일리버파크6단지아파트,PHMH320173240033087500067,3240000,"서울특별시 강동구 아리수로94길 19, 101호 (강일동, 강일리버파크6단지아파트)",05213,03,폐업,56,,,
GS25우성스타,2019-12-30,212462.49701258,448382.246068961,2026-05-03 22:30:54,I,03,폐업,2019-12-30 15:12:33,,2017-12-21,,서울특별시 강동구 길동 393번지 7호,PHMH320173240033087500068,3240000,"서울특별시 강동구 양재대로114길 31, 1층 (길동)",05351,03,폐업,99,,,
지에스25 고덕숲 아이파크점,2021-10-28,214183.691375465,449926.079802907,2026-05-03 22:30:54,I,03,폐업,2021-10-29 08:45:34,,2017-12-21,,서울특별시 강동구 상일제1동 134번지 고덕숲아이파크,PHMH320173240033087500069,3240000,"서울특별시 강동구 고덕로80길 134, 1층 103호 (상일제1동, 고덕숲아이파크)",05277,03,폐업,,,,
씨유 강동한솔점,2021-06-10,212300.266865149,449908.396216471,2026-05-03 22:30:54,I,03,폐업,2021-06-10 11:00:10,,2018-01-16,,서울특별시 강동구 암사동 421번지 8호,PHMH320183240033087500001,3240000,서울특별시 강동구 암사길 102 (암사동),05258,03,폐업,56,,,
