건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,최초등록시점,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,걸리버 픽처스(Gulliver   Pictures),2017-01-12,197437.767278208,441818.305271548,,영화제작업,2026-05-03 22:30:23,I,03,폐업,,,2014-06-11,,2017-01-12 12:08:36,,2014-06-11,,서울특별시 동작구 사당동 ***-*** 에이스빌 ***호,CDFF5211012014000004,3190000,,"서울특별시 동작구 남부순환로***길 **-*, ***호 (사당동, 에이스빌)",,03,폐업,,,,02-525-7188,,
,(주)아가미디어,2019-06-18,193489.152168976,445767.132034396,,영화제작업,2026-05-03 22:30:23,I,03,폐업,,,2015-09-24,,2019-06-19 13:14:55,,2015-09-24,,서울특별시 동작구 대방동 **-**,CDFF5211012015000004,3190000,,"서울특별시 동작구 여의대방로**길 *, *층 (대방동, 이투데이빌딩)",06900,03,폐업,,,,,,
,이타심컴퍼니,2016-02-15,197919.336428811,442052.884170152,,영화제작업,2026-05-03 22:30:23,I,03,폐업,,,2015-12-29,,2016-02-15 17:52:21,,2015-12-29,,서울특별시 동작구 사당동 ****-**,CDFF5211012015000005,3190000,,"서울특별시 동작구 동작대로*다길 *, 지하*층 (사당동)",07016,03,폐업,,,,62031802,,
,서커스,2019-10-04,194658.041592006,444305.096058681,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2017-05-29,,2019-10-04 16:03:55,,2017-05-29,,서울특별시 동작구 상도동 ***-***,CDFF5211012017000004,3190000,,"서울특별시 동작구 장승배기로*길 ** (상도동, 효성주택)",06962,03,폐업,,,,,,
,리딩엣지 미디어,2025-01-31,193663.445637392,445741.358460813,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2017-08-01,,2025-02-12 14:36:06,,2017-08-01,,서울특별시 동작구 대방동 **-* 효성아파트 ***호,CDFF5211012017000005,3190000,,"서울특별시 동작구 여의대방로**길 ** (대방동, 효성아파트)",06900,03,폐업,,,,,,
,주)유어스토리컴퍼니,2022-01-26,194435.81902822,443759.946088968,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2017-12-06,,2022-01-26 16:39:49,,2017-12-06,,서울특별시 동작구 상도동 ***-** 두성빌라*차,CDFF5211012017000007,3190000,,"서울특별시 동작구 성대로**가길 **, ***호 (상도동, 두성빌라*차)",07045,03,폐업,,,,,,
,(주)라이브러리,2020-12-23,196767.417983203,443128.818555006,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2018-08-01,,2020-12-24 13:16:25,,2018-08-01,,서울특별시 동작구 사당동 ***-** 예성휴캐슬,CDFF5211012018000002,3190000,,"서울특별시 동작구 사당로*사길 **, 나동 ***호 (사당동, 예성휴캐슬)",07029,03,폐업,,,,02-568-7002,,
,에스투비,2024-02-20,193012.686157255,443831.058609021,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2019-03-06,,2024-02-20 17:45:51,,2019-03-06,,서울특별시 동작구 신대방동 ***-**,CDFF5211012019000002,3190000,,서울특별시 동작구 여의대방로**나길 **-* (신대방동),07058,03,폐업,,,,,,
,풋인라이트,2023-03-13,194119.753513436,443676.004155954,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2022-11-25,,2023-03-28 10:37:35,,2022-11-25,,서울특별시 동작구 상도동 ***-*** ***호,CDFF5211012022000005,3190000,,"서울특별시 동작구 국사봉*길 ***, ***호 (상도동)",07050,03,폐업,,,,,,
,케이 엔터테인먼트,2024-01-26,198212.63825788,441694.12764417,,영화제작업,2026-05-03 22:30:24,I,03,폐업,,,2020-03-30,,2024-01-26 20:33:04,,2020-03-30,,서울특별시 동작구 사당동 ****-**,CDFF5211012023000004,3190000,,"서울특별시 동작구 사당로**길 ***, *층 (사당동)",07025,03,폐업,,,,,,
,관호필름,2017-04-04,178676.486819274,451135.67372385,,영화제작업,2026-05-03 22:41:21,I,03,폐업,,,2007-10-01,,2017-04-04 16:04:04,,2007-10-01,,인천광역시 계양구 동양동 *** 주공아파트*단지 ***동 ***호,CDFF5211012007000001,3550000,,"인천광역시 계양구 둥그재산길 **, ***동 ***호 (동양동, 주공아파트*단지)",,03,폐업,,,,02-525-4524,,
,자투리필름,2012-05-16,176499.09,448236.205,,영화제작업,2026-05-03 22:41:21,I,03,폐업,,,2011-03-03,,2013-04-03 11:10:35,,2011-03-03,,인천광역시 계양구 계산동 ****-* 월드텔 ***호,CDFF5211012011000002,3550000,,인천광역시 계양구 계양문화로**번길 ** (계산동),,03,폐업,,,,,,
,스튜디오 수집,2025-03-25,177726.642858997,451913.8884388,,영화제작업,2026-05-03 22:41:21,I,03,폐업,,,2017-05-23,,2025-03-25 18:01:02,,2017-05-23,,인천광역시 계양구 귤현동 ***-*,CDFF5211012017000001,3550000,,"인천광역시 계양구 굴재길 **, *층 ***호 (귤현동, 메이필드)",21016,03,폐업,,,,,,
,커넥트픽쳐스(주),,198306.905839189,451808.098341971,,영화제작업,2026-05-03 22:41:53,I,03,폐업,,,2017-02-03,,2023-06-12 10:02:53,,2017-02-03,,서울특별시 중구 다동 ** 한국관광공사 서울센터,CDFF5211012023000010,3010000,,"서울특별시 중구 청계천로 **, 한국관광공사 서울센터 ****호 (다동)",04521,03,폐업,,,,,,
,(주)썬플라워엔터테인먼트,,204835.535359114,448752.95835214,,영화제작업,2026-05-03 22:30:41,I,03,폐업,,,2015-04-15,,2023-10-24 11:39:14,,2015-04-15,,서울특별시 성동구 성수동*가 ***-*** 협성빌딩,CDFF5211012015000004,3030000,,"서울특별시 성동구 성수이로 **, 협성빌딩 ***호 (성수동*가)",04781,03,폐업,,,,,,
,주식회사 에이스팩토리,,204847.846010514,449037.176697228,,영화제작업,2026-05-03 22:30:43,I,03,폐업,,,2019-01-28,,2024-01-17 14:38:06,,2019-01-28,,서울특별시 성동구 성수동*가 ***-** 성수역 SK V* Tower,CDFF5211012019000003,3030000,,"서울특별시 성동구 연무장*가길 **, 성수역 SK V* Tower ****호 (성수동*가)",04782,03,폐업,,,,,,
,토템필름,,200750.455125653,449638.824308081,,영화제작업,2026-05-03 22:41:55,I,13,영업중,,,2026-02-19,,2026-02-19 16:25:13,,2026-02-19,,서울특별시 중구 신당동 *** 남산타운,CDFF5211012026000005,3010000,,"서울특별시 중구 다산로 **, **동 ****호 (신당동, 남산타운)",04595,01,영업/정상,,,,,,
,마켄필름아시아 유한회사,,205675.900384716,449726.747053646,,영화제작업,2026-05-03 22:30:47,I,13,영업중,,,2024-01-12,,2026-02-19 10:05:46,,2024-01-12,,서울특별시 성동구 송정동 **-***,CDFF5211012026000005,3030000,,"서울특별시 성동구 송정길 **, *층 (송정동)",04801,01,영업/정상,,,,,,
,매시브,,205014.436191811,448961.208329966,,영화제작업,2026-05-03 22:30:47,I,13,영업중,,,2026-02-20,,2026-02-20 15:37:54,,2026-02-20,,서울특별시 성동구 성수동*가 ***-** 우리큐브,CDFF5211012026000006,3030000,,"서울특별시 성동구 연무장**길 **, 우리큐브 *층 ***A호 (성수동*가)",04783,01,영업/정상,,,,,,
,주식회사 콘텐츠랩후,,204455.375283853,449681.958957821,,영화제작업,2026-05-03 22:30:47,I,13,영업중,,,2026-02-27,,2026-02-27 16:56:22,,2026-02-27,,서울특별시 성동구 성수동*가 **-*** 서울숲AK밸리 지식산업센터,CDFF5211012026000007,3030000,,"서울특별시 성동구 성수일로 **, 서울숲AK밸리 지식산업센터 ****호 (성수동*가)",04790,01,영업/정상,,,,,,
,(주)메리크리스마스,,205773.876761108,449380.832285638,,영화제작업,2026-05-03 22:30:47,I,13,영업중,,,2018-05-08,,2026-02-13 16:58:24,,2018-05-08,,서울특별시 성동구 성수동*가 *** 성수 SK V* CENTER I,CDFF5211012026000004,3030000,,"서울특별시 성동구 아차산로**길 **, 성수 SK V* CENTER I *동 ***호, ***호 (성수동*가)",04799,01,영업/정상,,,,,,
,주식회사 필메이트콘텐츠팩토리,,198306.905839189,451808.098341971,,영화제작업,2026-05-03 22:41:55,I,13,영업중,,,2025-12-23,,2026-02-23 16:05:47,,2025-12-23,,서울특별시 중구 다동 ** 한국관광공사 서울센터,CDFF5211012026000006,3010000,,"서울특별시 중구 청계천로 **, 한국관광공사 서울센터 ****호 (다동)",04521,01,영업/정상,,,,,,
,제이에이치창작소,,200750.455125653,449638.824308081,,영화제작업,2026-05-03 22:41:55,I,13,영업중,,,2026-02-25,,2026-02-25 11:35:59,,2026-02-25,,서울특별시 중구 신당동 *** 남산타운,CDFF5211012026000007,3010000,,"서울특별시 중구 다산로 **, **동 ****호 (신당동, 남산타운)",04595,01,영업/정상,,,,,,
,영화사 리우,,199024.954128898,450930.705094537,,영화제작업,2026-05-03 22:41:55,I,13,영업중,,,2026-02-25,,2026-02-25 14:56:15,,2026-02-25,,서울특별시 중구 주자동 **-*,CDFF5211012026000008,3010000,,"서울특별시 중구 삼일대로*길 **, ***호 (주자동)",04627,01,영업/정상,,,,,,
,주식회사 트위스트1971공연제작소,,200957.561612896,450419.355696277,,영화제작업,2026-05-03 22:41:55,I,13,영업중,,,2026-02-25,,2026-02-25 15:20:35,,2026-02-25,,서울특별시 중구 신당동 ***-** 로즈앤라임빌딩(RNL),CDFF5211012026000009,3010000,,"서울특별시 중구 다산로 ***, 로즈앤라임빌딩(RNL) *층 (신당동)",04590,01,영업/정상,,,,02-744-0414,,
,영화제작소 정감,2025-12-16,196561.934965227,450269.966698038,,영화제작업,2026-05-03 22:41:48,I,15,전출,,,2010-05-27,,2025-12-16 15:29:49,,2010-05-27,,서울특별시 중구 만리동*가 ***-***,CDFF5211012016000004,3010000,,"서울특별시 중구 만리재로**길 **, *동 ***호 (만리동*가)",04500,05,제외/삭제/전출,,,,,,
,주식회사 영화사달리기,2026-01-29,198306.905839189,451808.098341971,,영화제작업,2026-05-03 22:41:54,I,15,전출,,,2013-01-04,,2026-01-29 15:44:10,,2013-01-04,,서울특별시 중구 다동 ** 한국관광공사 서울센터,CDFF5211012024000007,3010000,,"서울특별시 중구 청계천로 **, 한국관광공사 서울센터 ****호 (다동)",04521,05,제외/삭제/전출,,,,,,
,만화가족,2026-01-13,198685.379305504,450717.172958139,,영화제작업,2026-05-03 22:41:55,I,15,전출,,,2025-05-27,,2026-01-13 09:07:25,,2025-05-27,,서울특별시 중구 남산동*가 **-*,CDFF5211012025000010,3010000,,"서울특별시 중구 퇴계로**길 **, 사보이빌딩 ***호 (남산동*가)",04630,05,제외/삭제/전출,,,,02-6203-5006,,
,(주) 영화사 불,2026-02-03,203088.567169633,450129.509086036,,영화제작업,2026-05-03 22:30:41,I,15,전출,,,2015-05-12,,2026-02-03 11:15:58,,2015-05-12,,서울특별시 성동구 응봉동 ** 응봉동대림강변아파트 ***동 ****호,CDFF5211012015000007,3030000,,"서울특별시 성동구 고산자로 ***, ***동 ****호 (응봉동, 응봉동대림강변아파트)",,05,제외/삭제/전출,,,,,,
,(주)에이원시네마,,199037.665146429,451040.57822169,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-11-14,,2011-05-31 15:56:31,,2000-11-14,100-012,서울특별시 중구 충무로*가 **-** 하얀빌딩 **층동,CDFF5211012000000033,3010000,,"서울특별시 중구 퇴계로 ***-*, **층동 (충무로*가,하얀빌딩)",,01,영업/정상,,,,,,
,아리랑필름,,199571.599470393,451124.851387624,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-12-04,,2011-05-31 15:57:32,,2000-12-04,100-014,서울특별시 중구 충무로*가 ***-* 진양프라자 ****호,CDFF5211012000000034,3010000,,"서울특별시 중구 퇴계로 ***,  ****호 (충무로*가,진양프라자)",,01,영업/정상,,,,,,
,센토엔터테인먼트(주),,199144.232344128,451225.7676101,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2000-12-26,,2011-05-31 15:58:46,,2000-12-26,100-032,서울특별시 중구 저동*가 **-** 경구빌딩 ***호,CDFF5211012000000035,3010000,,"서울특별시 중구 수표로 **-**,  ***호 (저동*가,경구빌딩)",,01,영업/정상,,,,,,
,(주)한영필림,,199101.132483391,451111.22018454,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-05-15,,2011-05-31 10:44:30,,2001-05-15,,서울특별시 중구 충무로*가 **-** 영한빌딩,CDFF5211012001000001,3010000,,"서울특별시 중구 수표로 **  (충무로*가,영한빌딩)",,01,영업/정상,,,,22745751,,
,(주)싸이더에프앤에이치,,199378.798616193,450888.785362222,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-09-18,,2011-05-31 11:17:58,,2001-09-18,100-272,서울특별시 중구 필동*가 **-*,CDFF5211012001000002,3010000,,서울특별시 중구 퇴계로**길 *  (필동*가),,01,영업/정상,,,,,,
,(주)대홍기획,,197612.995083649,450539.857693464,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-02-13,,2025-04-09 17:32:46,,2001-02-13,,서울특별시 중구 남대문로*가 **-**,CDFF5211012001000003,3010000,,서울특별시 중구 통일로 ** (남대문로*가),,01,영업/정상,,,,,,
,(주)미디어비지움,,199273.815368546,451144.90452668,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-02-17,,2011-05-31 16:00:13,,2001-02-17,100-013,서울특별시 중구 충무로*가 ** 대원빌딩 **층동,CDFF5211012001000004,3010000,,"서울특별시 중구 충무로 **, **층동 (충무로*가,대원빌딩)",,01,영업/정상,,,,,,
,월드미디어,,199245.020604696,451300.426900916,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-03-31,,2011-05-31 16:02:00,,2001-03-31,100-300,서울특별시 중구 초동 ** 초동빌딩 ***호,CDFF5211012001000006,3010000,,"서울특별시 중구 마른내로*길 **,  ***호 (초동,초동빌딩)",,01,영업/정상,,,,,,
,한돌필름,,199023.967503662,451105.474557896,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-04-26,,2011-05-31 16:02:48,,2001-04-26,100-012,서울특별시 중구 충무로*가 **-* 라이온스빌딩 ***호,CDFF5211012001000007,3010000,,"서울특별시 중구 삼일대로*길 *,  ***호 (충무로*가,라이온스빌딩)",,01,영업/정상,,,,,,
,무비랩,,199279.677406441,451120.517700578,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-04-30,,2011-05-31 16:03:55,,2001-04-30,,서울특별시 중구 충무로*가 ** 지산타워 ***동 *호,CDFF5211012001000008,3010000,,"서울특별시 중구 충무로 **, ***동 *호 (충무로*가,지산타워)",,01,영업/정상,,,,,,
,무비앤무브,,198977.251055117,451061.697002614,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-05-07,,2011-05-31 16:04:51,,2001-05-07,,서울특별시 중구 충무로*가 **-* 관서빌딩 ***호,CDFF5211012001000009,3010000,,"서울특별시 중구 삼일대로 ***,  ***호 (충무로*가,관서빌딩)",,01,영업/정상,,,,,,
,(주)고고엔터테인먼트,,197964.095481472,451694.035675644,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-05-25,,2011-05-31 16:07:10,,2001-05-25,100-101,서울특별시 중구 태평로*가 **,CDFF5211012001000010,3010000,,서울특별시 중구 세종대로 ***  (태평로*가),,01,영업/정상,,,,,,
,아베크모아필름,,199591.342211266,451003.369410638,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-07-20,,2011-05-31 16:08:38,,2001-07-20,,서울특별시 중구 필동*가 **-** 삼지빌딩 ***호,CDFF5211012001000011,3010000,,"서울특별시 중구 필동로 *,  ***호 (필동*가,삼지빌딩)",,01,영업/정상,,,,,,
,씨네마오병이어(주),,199025.825275946,451419.170289805,,영화제작업,2026-05-03 22:41:30,I,13,영업중,,,2001-08-04,,2011-05-31 16:13:51,,2001-08-04,,서울특별시 중구 저동*가 **-* 대진빌딩 ***호,CDFF5211012001000012,3010000,,"서울특별시 중구 수표로 **,  ***호 (저동*가,대진빌딩)",,01,영업/정상,,,,,,
,대양필름(주),,199363.129622048,451008.456459696,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-08-27,,2011-05-31 16:14:57,,2001-08-27,100-271,서울특별시 중구 필동*가 **-**,CDFF5211012001000013,3010000,,서울특별시 중구 퇴계로 ***  (필동*가),,01,영업/정상,,,,,,
,오디세이커뮤니케이션(주),,,,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-08-31,,2011-05-31 16:17:30,,2001-08-31,,서울특별시 중구 남대문로*가 *** 중구벤쳐센터 지층호,CDFF5211012001000014,3010000,,"서울특별시 중구 세종대로*길 **,  지층호 (남대문로*가,중구벤쳐센터)",,01,영업/정상,,,,,,
,파서블픽쳐스,,199740.107463744,450879.653838242,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-10-05,,2011-05-31 16:20:04,,2001-10-05,100-273,서울특별시 중구 필동*가 **-** 파서블빌딩 ***호,CDFF5211012001000016,3010000,,"서울특별시 중구 서애로*길 **-*,  ***호 (필동*가,파서블빌딩)",,01,영업/정상,,,,,,
,(주)두손드림,,199633.669160245,450813.801387447,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-11-07,,2011-05-31 16:21:59,,2001-11-07,100-273,서울특별시 중구 필동*가 **-* 선일빌딩,CDFF5211012001000017,3010000,,"서울특별시 중구 서애로 **  (필동*가,선일빌딩)",,01,영업/정상,,,,,,
,오공오픽쳐스,,200369.603677755,450908.368974146,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-11-30,,2011-05-31 16:23:29,,2001-11-30,100-392,서울특별시 중구 장충동*가 ***-*,CDFF5211012001000018,3010000,,서울특별시 중구 동호로**길 **-*  (장충동*가),,01,영업/정상,,,,,,
,극동필름,,200360.052916555,450845.779197793,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2001-12-18,,2011-05-31 16:24:43,,2001-12-18,,서울특별시 중구 장충동*가 ***-* 평안빌딩 *층동,CDFF5211012001000019,3010000,,"서울특별시 중구 동호로**길 **-**, *층동 (장충동*가,평안빌딩)",,01,영업/정상,,,,,,
,(주)이미지파크,,199303.889590262,451060.843010573,,영화제작업,2026-05-03 22:41:31,I,13,영업중,,,2002-01-10,,2011-05-31 16:26:00,,2002-01-10,100-271,서울특별시 중구 필동*가 **-* 제일은행빌딩 *층동,CDFF5211012002000001,3010000,,"서울특별시 중구 충무로 *, *층동 (필동*가,제일은행빌딩)",,01,영업/정상,,,,,,
,(주)화천공사,,198367.639004526,451720.217970577,,영화제작업,2026-05-03 22:41:27,I,13,영업중,,,1973-03-31,,2011-05-31 10:43:42,,1973-03-31,,서울특별시 중구 다동 ** 동아빌딩 *층동,CDFF5211011973000002,3010000,,"서울특별시 중구 남대문로 ***, *층동 (다동,동아빌딩)",,01,영업/정상,,,,,,
,(주)대동흥업,,199034.527731993,451069.258542595,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1985-10-21,,2011-05-31 10:43:51,,1985-10-21,,서울특별시 중구 충무로*가 **-**,CDFF5211011985000001,3010000,,서울특별시 중구 삼일대로*길 **  (충무로*가),,01,영업/정상,,,,,,
,인창영화(주),,199353.409062771,451394.349814085,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1986-06-14,,2011-05-31 10:43:59,,1986-06-14,,서울특별시 중구 인현동*가 ***-* 조광빌딩 ***호,CDFF5211011986000001,3010000,,"서울특별시 중구 을지로**길 **,  ***호 (인현동*가,조광빌딩)",,01,영업/정상,,,,22651108,,
,유영필림(주),,199297.876590178,451025.516575091,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1987-07-03,,2011-05-31 10:42:49,,1987-07-03,100-271,서울특별시 중구 필동*가 **-* 동화빌딩 ***호,CDFF5211011987000001,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (필동*가,동화빌딩)",,01,영업/정상,,,,,,
,(주)신도필림,,199279.677406441,451120.517700578,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1989-04-25,,2011-05-31 10:44:12,,1989-04-25,,서울특별시 중구 충무로*가 ** 진산타워빌딩 ***호,CDFF5211011989000001,3010000,,"서울특별시 중구 충무로 **,  ***호 (충무로*가,진산타워빌딩)",,01,영업/정상,,,,,,
,(주)영상시대,,199393.748061831,451020.317219361,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1992-10-13,,2011-05-31 10:54:20,,1992-10-13,100-272,서울특별시 중구 필동*가 ** 충무빌딩 ***호,CDFF5211011992000001,3010000,,,,01,영업/정상,,,,,,
,대성영화(주),,198983.732935904,451092.140285241,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1993-04-12,,2011-05-31 10:57:38,,1993-04-12,100-012,서울특별시 중구 충무로*가 **-** 조양빌딩 ***호,CDFF5211011993000001,3010000,,"서울특별시 중구 삼일대로 ***,  ***호 (충무로*가,조양빌딩)",,01,영업/정상,,,,,,
,근향영화(주),,199144.232344128,451225.7676101,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1993-12-15,,2011-05-31 11:00:50,,1993-12-15,100-032,서울특별시 중구 저동*가 **-**,CDFF5211011993000002,3010000,,서울특별시 중구 수표로 **-**  (저동*가),,01,영업/정상,,,,,,
,(주)영서필름,,199215.980905399,451084.356972474,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-04-08,,2011-05-31 10:56:00,,1994-04-08,100-271,서울특별시 중구 필동*가 *-* 서울빌딩 ***호,CDFF5211011994000001,3010000,,"서울특별시 중구 수표로*길 **,  ***호 (필동*가,서울빌딩)",,01,영업/정상,,,,,,
,(주)선익필림,,199278.572040059,451068.070427603,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-04-08,,2011-05-31 10:59:08,,1994-04-08,100-013,서울특별시 중구 충무로*가 **-* 해봉빌딩 ***호,CDFF5211011994000002,3010000,,"서울특별시 중구 충무로 *-*,  ***호 (충무로*가,해봉빌딩)",,01,영업/정상,,,,,,
,(주)지맥엔터프라이즈,,200478.426467315,450822.610226713,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-01-22,,2011-05-31 11:04:32,,1994-01-22,100-391,서울특별시 중구 장충동*가 **-** 경일빌딩 *층동,CDFF5211011994000003,3010000,,"서울특별시 중구 장충단로 ***, *층동 (장충동*가,경일빌딩)",,01,영업/정상,,,,,,
,(주)태광영화사,,199705.336258149,451004.606431862,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-03-29,,2011-05-31 11:06:36,,1994-03-29,100-273,서울특별시 중구 필동*가 ** 문화빌딩 ***호,CDFF5211011994000004,3010000,,"서울특별시 중구 퇴계로**길 **,  ***호 (필동*가,문화빌딩)",,01,영업/정상,,,,,,
,(주)한맥엔터테인먼트,,198788.539144019,450788.372794142,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-05-03,,2011-05-31 11:08:35,,1994-05-03,100-043,서울특별시 중구 남산동*가 **-* 남산빌딩,CDFF5211011994000005,3010000,,"서울특별시 중구 소파로 ***  (남산동*가,남산빌딩)",,01,영업/정상,,,,,,
,(주)코씨영화사,,,,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1994-11-29,,2011-05-31 11:09:53,,1994-11-29,100-193,서울특별시 중구 을지로*가 ***,CDFF5211011994000006,3010000,,,,01,영업/정상,,,,,,
,(주)영화그룹,,199610.699165036,450983.597020359,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1995-06-29,,2011-05-31 11:11:18,,1995-06-29,100-272,서울특별시 중구 필동*가 **-*,CDFF5211011995000001,3010000,,서울특별시 중구 퇴계로 ***-*  (필동*가),,01,영업/정상,,,,,,
,(주)극동스크린,,199115.903640292,450908.429663519,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1996-10-10,,2011-05-31 10:46:05,,1996-10-10,100-260,서울특별시 중구 남학동 **-*,CDFF5211011996000001,3010000,,서울특별시 중구 퇴계로**길 *-*  (남학동),,01,영업/정상,,,,,,
,(주)씨네탑,,198911.0286441,451082.214388761,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1996-07-11,,2011-05-31 11:12:52,,1996-07-11,100-012,서울특별시 중구 충무로*가 **-* 금성빌딩 ***호,CDFF5211011996000002,3010000,,"서울특별시 중구 명동*가길 **,  ***호 (충무로*가,금성빌딩)",,01,영업/정상,,,,,,
,(주)대왕흥업,,199101.132483391,451111.22018454,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1997-05-08,,2011-05-31 11:19:46,,1997-05-08,100-013,서울특별시 중구 충무로*가 **-**,CDFF5211011997000001,3010000,,서울특별시 중구 수표로 **  (충무로*가),,01,영업/정상,,,,,,
,(주)무비온무비인터내셔날,,,,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1997-10-24,,2011-05-31 11:21:48,,1997-10-24,100-013,서울특별시 중구 충무로*가 **-*,CDFF5211011997000002,3010000,,,,01,영업/정상,,,,,,
,동영기획,,199267.488373997,451014.120821014,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1997-02-10,,2011-05-31 14:26:36,,1997-02-10,100-271,서울특별시 중구 필동*가 **-* 국제빌딩 ***호,CDFF5211011997000003,3010000,,"서울특별시 중구 퇴계로 ***,  ***호 (필동*가,국제빌딩)",,01,영업/정상,,,,,,
,(주)미도영화사,,199051.18306436,451112.708897733,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1998-03-31,,2011-05-31 10:52:46,,1998-03-31,100-012,서울특별시 중구 충무로*가 **-* 조양빌딩 ***호,CDFF5211011998000001,3010000,,"서울특별시 중구 삼일대로*길 **,  ***호 (충무로*가,조양빌딩)",,01,영업/정상,,,,,,
,(주)제이콤,,197802.292053706,450252.400952479,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1998-09-28,,2011-05-31 11:14:32,,1998-09-28,,서울특별시 중구 남대문로*가 *** 제일제당빌딩,CDFF5211011998000002,3010000,,"서울특별시 중구 소월로*길 **  (남대문로*가,제일제당빌딩)",,01,영업/정상,,,,,,
,(주)폴리비전,,198788.539144019,450788.372794142,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1998-01-23,,2011-05-31 11:23:15,,1998-01-23,100-043,서울특별시 중구 남산동*가 **-* 남산빌딩 ***호,CDFF5211011998000003,3010000,,"서울특별시 중구 소파로 ***,  ***호 (남산동*가,남산빌딩)",,01,영업/정상,,,,,,
,풍정영화(주),,199822.10979662,451182.266913412,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1998-11-18,,2011-05-31 11:24:47,,1998-11-18,100-015,서울특별시 중구 충무로*가 **-* 부성빌딩 ****호,CDFF5211011998000004,3010000,,"서울특별시 중구 창경궁로 *,  ****호 (충무로*가,부성빌딩)",,01,영업/정상,,,,,,
,유호필름,,199494.71603038,450404.145064734,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-17,,2011-05-31 11:27:32,,1999-05-17,100-272,서울특별시 중구 필동*가 ***-* 제산빌딩,CDFF5211011999000001,3010000,,"서울특별시 중구 퇴계로**가길 ***  (필동*가,제산빌딩)",,01,영업/정상,,,,,,
,(주)투데이엔터테인먼트,,199101.132483391,451111.22018454,,영화제작업,2026-05-03 22:41:28,I,13,영업중,,,1999-05-17,,2015-02-09 11:44:48,,1999-05-17,,서울특별시 중구 충무로*가 **-** 영한빌딩,CDFF5211011999000002,3010000,,"서울특별시 중구 수표로 ** (충무로*가,영한빌딩)",,01,영업/정상,,,,,,
