아세틸렌수,사업장명,폐업일자,원심주조기수,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,치과용프레스수,상세영업상태코드,상세영업상태명,기공용컴프레서수,기공용레스수,기공용모터수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,핀덱스수,포셀린로수,전기로수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,샌드기수,서베이어수,휴업시작일자,휴업종료일자,소재지전화번호,트리머수,초음파청소기수,진공매몰기수,진동기수
1,발텍치과기공소,2025-09-08,1,202106.753319985,459468.971331544,2026-05-03 22:38:55,I,1,03,폐업,1,1,3,2025-09-11 15:11:17,,2016-11-18,,서울특별시 강북구 수유동 229번지 11호,PHMB320173080033062300002,3080000,1,1,1,"서울특별시 강북구 도봉로 329, 5층 (수유동)",01073,03,폐업,1,1,,,,1,1,1,1
1,미래로덴탈솔루션,2019-05-02,1,202214.822687185,459608.756319762,2026-05-03 22:38:55,I,1,03,폐업,1,1,3,2019-05-02 15:27:33,,2018-01-23,,서울특별시 강북구 수유동 191번지 25호 윤성빌딩,PHMB320183080033062300001,3080000,1,1,1,"서울특별시 강북구 도봉로89길 5, 윤성빌딩 3층 (수유동)",01074,03,폐업,1,1,,,,1,1,1,1
1,미래로덴탈솔루션,2021-06-23,1,202214.822687185,459608.756319762,2026-05-03 22:38:55,I,1,03,폐업,1,1,3,2021-06-23 17:58:51,,2019-05-02,,서울특별시 강북구 수유동 191번지 25호 윤성빌딩,PHMB320193080033062300001,3080000,0,1,1,"서울특별시 강북구 도봉로89길 5, 윤성빌딩 3층 (수유동)",01074,03,폐업,1,1,,,02-999-2228,1,1,1,1
1,디지털웍스치과기공소,2022-07-17,1,201647.877900323,457808.091196472,2026-05-03 22:38:56,I,1,03,폐업,1,1,2,2022-08-29 11:51:03,,2021-08-04,,서울특별시 강북구 미아동 746-6,PHMB320213080033062300002,3080000,1,1,1,"서울특별시 강북구 삼양로 213, 2층 (미아동)",01184,03,폐업,1,1,,,070-8800-2804,1,1,1,1
1,예림치과기공소,2011-03-23,1,203306.556907212,461561.615483904,2026-05-03 22:37:24,I,1,03,폐업,,1,2,2011-03-23 14:55:30,,2004-12-16,132-893,서울특별시 도봉구 쌍문2동 644번지,PHMB320043090033062300001,3090000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,에이펙스치과기공소,2020-07-10,1,203394.986722653,461478.663834333,2026-05-03 22:37:24,I,1,03,폐업,1,1,2,2020-07-10 13:07:03,,2004-12-23,,서울특별시 도봉구 창동 715번지 8호,PHMB320043090033062300002,3090000,1,1,1,서울특별시 도봉구 도봉로 570 (창동),01426,03,폐업,1,1,,,02-999-2807,1,1,1,1
1,Glory치과기공소,2016-08-02,1,202990.966469955,460865.293823829,2026-05-03 22:37:24,I,1,03,폐업,1,1,2,2016-08-02 15:06:58,,2005-07-14,132-866,서울특별시 도봉구 쌍문3동 88번지 16호,PHMB320053090033062300002,3090000,1,1,1,서울특별시 도봉구 노해로60길 23 (쌍문동),01442,03,폐업,1,1,,,02-316-7316,1,1,1,1
1,원치과기공소,2012-03-29,1,203085.515171933,461181.898286325,2026-05-03 22:37:25,I,1,03,폐업,1,1,2,2012-03-29 14:31:31,,2007-02-23,132-863,서울특별시 도봉구 쌍문2동 81번지 234호,PHMB320073090033062300001,3090000,1,1,1,서울특별시 도봉구 도봉로123길 22 (쌍문동),,03,폐업,1,1,,,02-907-2888,1,1,1,1
1,TEM치과기공소,2012-10-31,1,204006.844691966,461636.276370961,2026-05-03 22:37:25,I,1,03,폐업,1,1,2,2012-10-31 09:36:20,,2009-06-12,142-061,서울특별시 강북구 번1동 금호어울림아파트 102 1707,PHMB320093090033062300002,3090000,1,1,1,"서울특별시 도봉구 마들로13길 153 (창동, 옥산빌딩 101호)",,03,폐업,1,1,,,,1,1,1,1
1,제이티치과기공소,2010-05-17,1,203071.568977276,461437.490682857,2026-05-03 22:37:25,I,1,03,폐업,,1,2,2011-03-21 15:49:04,,2009-09-07,132-862,서울특별시 도봉구 쌍문2동 69번지 34호,PHMB320093090033062300003,3090000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,맑음치과기공소,2010-12-03,1,204247.213401781,461131.830916668,2026-05-03 22:37:25,I,1,03,폐업,,1,2,2011-01-03 15:20:27,,2010-05-14,132-898,서울특별시 도봉구 창4동 5번지 1호 킹프라자2층 204호,PHMB320103090033062300002,3090000,,1,1,,,03,폐업,,1,,,02-503-2805,1,1,,1
1,뉴욕치과기공소,2012-12-14,1,203155.795411356,462559.959943125,2026-05-03 22:37:26,I,1,03,폐업,1,1,2,2012-12-14 16:58:22,,2010-12-24,132-848,서울특별시 도봉구 방학2동 661번지 8호 2층,PHMB320103090033062300004,3090000,1,1,1,서울특별시 도봉구 도당로 87 (방학동),,03,폐업,1,1,,,,1,1,1,1
1,베스트치과기공소,2011-12-02,1,203183.603351629,462020.595799549,2026-05-03 22:37:26,I,1,03,폐업,1,1,2,2011-12-02 18:09:12,,2011-08-22,132-858,서울특별시 도봉구 쌍문2동 26번지 21호,PHMB320113090033062300003,3090000,1,1,1,서울특별시 도봉구 도봉로139길 86 (쌍문동),,03,폐업,1,1,,,,1,1,1,1
1,치아생각치과기공소,2021-11-23,1,204004.945534634,461048.885008795,2026-05-03 22:37:26,I,1,03,폐업,1,1,2,2021-11-23 18:01:14,,2011-11-07,132-908,서울특별시 도봉구 창5동 333번지 2호 801호,PHMB320113090033062300004,3090000,1,1,1,서울특별시 도봉구 노해로65길 11 (창동),01405,03,폐업,1,1,,,02-998-7312,1,1,1,1
1,도봉예 덴탈 스튜디오,2019-12-26,1,203663.222587199,462505.455032714,2026-05-03 22:37:26,I,1,03,폐업,1,1,3,2019-12-26 13:09:51,,2014-01-16,,,PHMB320143090033062300001,3090000,1,1,1,"서울특별시 도봉구 도봉로 677, 5층 (방학동, 우리들메디빌딩)",01340,03,폐업,1,1,,,,1,1,1,1
1,코스메틱치과기공소,2020-05-25,1,202943.747074384,460414.868535121,2026-05-03 22:37:26,I,1,03,폐업,1,1,2,2020-05-25 10:24:23,,2014-01-20,,,PHMB320143090033062300002,3090000,1,1,1,서울특별시 도봉구 도봉로110길 12 (창동),01459,03,폐업,1,1,2019-12-26,2020-05-25,02-956-3939,1,1,1,1
1,대도치과기공소,2014-10-17,1,203183.603351629,462020.595799549,2026-05-03 22:37:26,I,1,03,폐업,1,1,3,2014-10-17 16:56:11,,2014-06-02,132-858,서울특별시 도봉구 쌍문동 26번지 21호,PHMB320143090033062300003,3090000,1,1,1,서울특별시 도봉구 도봉로139길 86 (쌍문동),,03,폐업,1,1,,,,1,1,1,1
1,월드치과기공소,2017-03-17,1,203183.603351629,462020.595799549,2026-05-03 22:37:26,I,1,03,폐업,1,1,4,2017-04-28 15:36:10,,2015-06-12,132-030,서울특별시 도봉구 쌍문동 26번지 21호,PHMB320153090033062300001,3090000,1,2,2,서울특별시 도봉구 도봉로139길 86 (쌍문동),01393,03,폐업,2,2,,,,1,1,1,1
1,세창치과기공소,2025-10-23,1,204063.565019682,461204.628081227,2026-05-03 22:37:27,I,1,03,폐업,1,1,2,2025-10-23 10:30:04,,1976-12-21,,서울특별시 도봉구 창동 135-14,PHMB320223090033062300001,3090000,1,1,1,"서울특별시 도봉구 노해로63다길 6, 4층 1호 (창동)",01399,03,폐업,1,1,,,,1,1,1,1
1,일신치과기공소,2025-08-18,1,203514.367433627,452970.090729371,2026-05-03 22:43:25,I,1,03,폐업,1,1,3,2025-08-18 16:53:07,,2024-06-10,,서울특별시 동대문구 제기동 1005,PHMB320243050034062300004,3050000,1,1,2,"서울특별시 동대문구 왕산로 155-1, 3층 (제기동)",02571,03,폐업,1,2,,,02-967-2908,1,1,1,1
1,신세계치과기공소,2016-02-22,1,196646.314631232,451892.119379929,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2016-02-23 17:47:27,,1983-06-15,120-040,서울특별시 서대문구 천연동 3번지,PHMB319833120033062300001,3120000,1,1,1,서울특별시 서대문구 통일로11길 3 (천연동),03734,03,폐업,1,1,,,02-392-8926,1,1,1,1
1,정도세라믹치과기공소,2021-10-07,1,195643.865636259,450576.385496383,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2021-10-07 17:36:35,,1984-07-24,120-822,서울특별시 서대문구 북아현동 221번지 7호 백상빌딩 501호,PHMB319843120033062300001,3120000,1,1,1,"서울특별시 서대문구 신촌로 231 (북아현동, 백상빌딩 501호)",03774,03,폐업,1,1,,,02-313-2828,1,1,1,1
1,성우치과기공소,2021-06-22,1,193563.925467048,450714.865864685,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2021-06-22 10:41:11,,1993-02-17,120-180,서울특별시 서대문구 창천동 510번지 9호,PHMB319933120033062300001,3120000,1,1,1,서울특별시 서대문구 신촌로1길 3 (창천동),03785,03,폐업,1,1,,,02-323-2231,1,1,1,1
1,효성치과기공소,2022-05-25,1,194927.103464053,454241.939896723,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2022-05-26 09:12:14,,1997-06-16,120-857,서울특별시 서대문구 홍제3동 299번지 49호 204호,PHMB319973120033062300001,3120000,1,1,1,서울특별시 서대문구 인왕시장길 18 (홍제동),03628,03,폐업,1,1,,,02-3216-8760,1,1,1,1
1,나레치과기공소,2017-06-30,1,193087.291307944,452762.492651569,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2017-06-29 17:40:00,,2004-01-19,120-807,서울특별시 서대문구 남가좌2동 347번지 14호,PHMB320043120033062300001,3120000,1,1,1,서울특별시 서대문구 가재울로10길 33-9 (남가좌동),03692,03,폐업,1,1,,,02-302-0923,1,1,1,1
1,규진치과기공소,2024-07-30,1,192198.4143719,453391.996094392,2026-05-03 22:37:36,I,1,03,폐업,1,1,6,2024-07-30 14:38:59,,2004-05-18,,서울특별시 서대문구 북가좌동 329번지 7호 302호,PHMB320043120033062300002,3120000,1,1,3,"서울특별시 서대문구 증가로 245, 2층 (북가좌동)",03678,03,폐업,1,2,,,02-374-6285,1,1,1,1
1,명지치과기공소,2012-03-30,1,194754.676374401,454078.028449131,2026-05-03 22:37:36,I,1,03,폐업,1,1,2,2012-03-30 14:02:21,,2004-07-01,120-091,서울특별시 서대문구 홍제1동 331번지,PHMB320043120033062300003,3120000,1,1,1,,,03,폐업,1,1,,,02-391-2820,1,1,1,1
1,한사랑치과기공소,2010-05-11,1,193559.689489602,451122.684993594,2026-05-03 22:37:36,I,1,03,폐업,,1,2,2010-05-11 13:46:57,,2005-12-13,120-110,서울특별시 서대문구 연희동 353번지 100호,PHMB320053120033062300001,3120000,,1,1,,,03,폐업,,1,,,02-3142-6668,1,1,,1
1,나노치과기공소,2010-05-24,1,195388.797709985,454914.533298438,2026-05-03 22:37:37,I,1,03,폐업,,1,2,2010-12-02 16:26:30,,2005-06-13,120-090,서울특별시 서대문구 홍제동 279번지 74호,PHMB320053120033062300003,3120000,,1,1,,,03,폐업,,1,,,02-3217-1077,1,1,,1
1,우주치과기공소,2011-04-28,1,196101.903849066,450727.635046295,2026-05-03 22:37:37,I,1,03,폐업,,1,2,2011-04-28 09:56:48,,2005-06-15,120-190,서울특별시 서대문구 북아현동 130번지 19호,PHMB320053120033062300004,3120000,,1,1,,,03,폐업,,1,,,02-364-2801,1,1,,1
1,우림치과기공소,2011-07-07,1,195228.632683282,454293.861168274,2026-05-03 22:37:37,I,1,03,폐업,,1,2,2011-07-07 11:23:55,,2005-09-22,120-090,서울특별시 서대문구 홍제동 268번지 28호,PHMB320053120033062300005,3120000,,1,1,,,03,폐업,,1,,,02-3217-5246,1,1,,1
1,이레치과기공소,2021-05-31,1,194874.25880058,454437.096839971,2026-05-03 22:37:37,I,1,03,폐업,1,1,2,2021-05-31 11:24:20,,2006-04-06,120-102,서울특별시 서대문구 홍은2동 48번지 201호 2층,PHMB320063120033062300001,3120000,1,1,1,"서울특별시 서대문구 세검정로1길 16, 2층 (홍은동)",03616,03,폐업,1,1,,,02-379-2803,1,1,1,1
1,GES 치과기공소,2010-09-28,1,194016.49507955,450625.222275039,2026-05-03 22:37:37,I,1,03,폐업,,1,2,2010-11-03 12:02:08,,2006-09-12,120-834,서울특별시 서대문구 창천동 67번지 54호,PHMB320063120033062300002,3120000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,비전153치과기공소,2014-04-07,1,195956.564574517,450587.039696595,2026-05-03 22:37:37,I,1,03,폐업,1,1,2,2014-11-26 09:38:12,,2006-08-09,120-819,서울특별시 서대문구 북아현동 154번지 6호,PHMB320063120033062300003,3120000,1,1,1,서울특별시 서대문구 신촌로 261 (북아현동),,03,폐업,1,1,,,02-362-2870,1,1,1,1
1,새로이치과기공소,2010-12-29,1,192536.305258225,451880.219043642,2026-05-03 22:37:37,I,1,03,폐업,,1,2,2010-12-29 15:56:49,,2006-04-24,120-802,서울특별시 서대문구 남가좌1동 102번지 16호 3층,PHMB320063120033062300004,3120000,,1,1,,,03,폐업,,1,,,02-304-5287,1,1,,1
1,일품치과기공소,2012-01-16,1,196535.46716974,452035.199242605,2026-05-03 22:37:37,I,1,03,폐업,1,1,2,2012-01-17 11:15:14,,2010-01-14,120-070,서울특별시 서대문구 영천동 316번지,PHMB320103120033062300001,3120000,1,1,1,서울특별시 서대문구 통일로 193 (영천동),,03,폐업,1,1,,,02-364-3665,1,1,1,1
1,영문치과기공소,2012-02-28,1,194703.80321395,454366.728718152,2026-05-03 22:37:37,I,2,03,폐업,1,1,2,2012-02-29 11:01:37,,2010-03-31,120-101,서울특별시 서대문구 홍은1동 217번지 4호 3층,PHMB320103120033062300002,3120000,1,3,1,"서울특별시 서대문구 연희로 409, 3층 (홍은동)",,03,폐업,1,1,,,,1,1,1,1
1,광성치과기공소,2019-10-22,1,195388.797709985,454914.533298438,2026-05-03 22:37:37,I,1,03,폐업,1,1,3,2019-10-22 13:24:57,,2010-05-26,120-093,서울특별시 서대문구 홍제3동 279번지 74호 3층,PHMB320103120033062300003,3120000,1,1,1,"서울특별시 서대문구 간호대로 9, 3층 (홍제동)",03619,03,폐업,1,1,,,02-395-4682,1,1,1,1
1,피델리티(Fidelity)치과기공소,2014-08-28,1,195538.684257199,453417.830545762,2026-05-03 22:37:38,I,1,03,폐업,1,1,2,2014-11-26 09:40:10,,2010-10-07,120-090,서울특별시 서대문구 홍제동 24번지 1호 302호,PHMB320103120033062300006,3120000,1,1,1,"서울특별시 서대문구 통일로 366, 302호 (홍제동)",,03,폐업,1,1,,,,1,1,1,1
1,폴라리스치과기공소,2017-09-08,1,195228.632683282,454293.861168274,2026-05-03 22:37:38,I,1,03,폐업,1,1,4,2017-09-08 18:21:56,,2011-07-18,120-857,서울특별시 서대문구 홍제3동 268번지 28호 2층,PHMB320113120033062300002,3120000,1,2,2,"서울특별시 서대문구 세무서길 70, 2층 (홍제동)",03627,03,폐업,1,1,,,02-431-2803,1,1,1,1
1,늘푸른치과기공소,2017-07-21,1,193524.840100995,451063.572722905,2026-05-03 22:37:38,I,1,03,폐업,1,1,3,2017-07-24 09:45:45,,2015-07-15,120-830,서울특별시 서대문구 연희동 353번지 94호 2층,PHMB320153120033062300001,3120000,1,2,1,서울특별시 서대문구 연희로 36 (연희동),03781,03,폐업,1,2,,,02-2268-2809,1,3,1,1
1,3DO 치과기공소,2020-03-12,1,196646.316262816,451906.882016285,2026-05-03 22:37:38,I,1,03,폐업,1,1,2,2020-06-22 13:04:02,,2015-11-26,,서울특별시 서대문구 옥천동 1번지,PHMB320153120033062300002,3120000,1,1,1,"서울특별시 서대문구 통일로 177, 4층 (옥천동)",03734,03,폐업,1,1,,,02-365-7528,1,1,1,1
1,비전153,2019-09-16,1,195564.870306771,450583.545582303,2026-05-03 22:37:38,I,1,03,폐업,1,1,2,2020-01-20 11:43:48,,2018-09-05,,서울특별시 서대문구 북아현동 238번지 1호,PHMB320183120033062300001,3120000,1,1,1,"서울특별시 서대문구 신촌로27길 11, 8호 (북아현동)",03767,03,폐업,1,1,,,,1,1,1,1
0,투명한 치과기공소,2025-10-15,1,193795.621379801,451616.296787062,2026-05-03 22:37:38,I,1,03,폐업,1,1,1,2025-10-15 14:55:30,,2020-05-12,,서울특별시 서대문구 연희동 188번지 2호 신라빌딩,PHMB320203120033062300001,3120000,0,1,1,"서울특별시 서대문구 연희로 97, 신라빌딩 3층 (연희동)",03708,03,폐업,1,1,,,070-5150-2800,1,1,1,1
1,비타민치과기공소,2013-11-12,1,192562.52914106,446026.468441013,2026-05-03 22:46:47,I,1,03,폐업,1,1,2,2013-11-12 13:30:38,,1985-03-29,150-050,서울특별시 영등포구 신길동 44번지 3호,PHMB319853180034062300001,3180000,1,1,1,서울특별시 영등포구 영등포로60길 11 (신길동),,03,폐업,1,1,,,,1,1,1,1
1,민주치과기공소,2011-03-15,1,,,2026-05-03 22:46:47,I,1,03,폐업,,1,2,2011-06-22 10:16:11,,1994-07-09,150-051,서울특별시 영등포구 신길1동 110번지 3호,PHMB319943180034062300001,3180000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,새한강치과기공소,2012-03-13,1,191340.083072173,446707.850779374,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2012-03-13 13:14:37,,1994-12-23,150-036,서울특별시 영등포구 영등포동6가 138번지 1호,PHMB319943180034062300002,3180000,1,1,1,서울특별시 영등포구 영등포로33길 23 (영등포동6가),,03,폐업,1,1,,,26791090,1,1,1,1
1,한길치과기공소,2007-05-01,1,190316.479188558,446977.746756836,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-22 10:21:17,,1994-12-28,150-103,서울특별시 영등포구 양평동3가 7번지 1호,PHMB319943180034062300003,3180000,,1,1,서울특별시 영등포구 양산로 73 (양평동3가),,03,폐업,,1,,,26368884,1,1,,1
1,이삭치과기공소,2007-11-26,1,192427.508764484,445566.763389368,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-22 11:37:07,,1996-08-30,150-050,서울특별시 영등포구 신길동 194번지 25호,PHMB319963180034062300002,3180000,,1,1,서울특별시 영등포구 도신로53길 15 (신길동),,03,폐업,,1,,,,1,1,,1
1,가람치과기공소,2019-01-28,1,190978.627479653,446704.665597903,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2019-01-29 17:46:42,,1996-09-13,150-041,서울특별시 영등포구 당산동1가 185번지 24호,PHMB319963180034062300003,3180000,1,1,1,서울특별시 영등포구 당산로16길 25 (당산동1가),,03,폐업,1,1,,,26720028,1,1,1,1
1,현치과기공소,2019-07-01,1,190273.613870793,446765.714564397,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2019-07-01 15:25:12,,1997-10-22,150-101,서울특별시 영등포구 양평동1가 31번지 6호,PHMB319973180034062300002,3180000,1,1,1,서울특별시 영등포구 선유로24길 3-3 (양평동1가),,03,폐업,1,1,,,26377521,1,1,1,1
1,대상치과기공소,2007-11-26,1,190791.233082933,443607.617079965,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2015-02-11 17:01:12,,1999-08-10,150-070,서울특별시 영등포구 대림동 804번지 50호,PHMB319993180034062300002,3180000,1,1,1,서울특별시 영등포구 대림로29길 29 (대림동),,03,폐업,1,1,,,,1,1,1,1
1,다치과기공소,2017-03-31,1,192618.727963165,445620.613394364,2026-05-03 22:46:48,I,1,03,폐업,1,1,6,2017-04-27 17:08:36,,1999-11-23,150-839,서울특별시 영등포구 신길동 110번지 71호 402호,PHMB319993180034062300003,3180000,1,1,1,"서울특별시 영등포구 도신로65길 1 (신길동, 402호)",07316,03,폐업,1,1,,,26792879,1,1,1,1
1,노바치과기공소,2018-12-19,1,,,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2018-12-19 17:14:21,,2000-02-14,150-071,서울특별시 영등포구 대림1동 894번지 78호,PHMB320003180034062300001,3180000,1,1,1,서울특별시 영등포구 디지털로 436 (대림동),07440,03,폐업,1,1,,,,1,1,1,1
1,예지치과기공사,2004-07-02,1,191619.557120121,446575.888935328,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-23 09:22:27,,2000-06-03,150-035,서울특별시 영등포구 영등포동5가 123번지 3호,PHMB320003180034062300003,3180000,,1,1,서울특별시 영등포구 영중로20길 3-1 (영등포동5가),,03,폐업,,1,,,26713952,1,1,,1
1,노벨치과기공소,2024-11-30,1,191587.442357331,446672.92084528,2026-05-03 22:46:48,I,1,03,폐업,0,1,2,2024-12-02 15:40:49,,2000-09-26,150-035,서울특별시 영등포구 영등포동5가 46번지 2호,PHMB320003180034062300004,3180000,0,1,1,서울특별시 영등포구 영중로24길 3 (영등포동5가),,03,폐업,0,1,,,26757660,1,1,0,1
1,양평치과기공소,2014-06-30,1,189752.485346262,446958.48529303,2026-05-03 22:46:48,I,1,03,폐업,1,1,2,2014-06-30 14:35:06,,2000-11-15,150-102,서울특별시 영등포구 양평동2가 33번지 24호,PHMB320003180034062300005,3180000,1,1,1,서울특별시 영등포구 영등포로5길 36 (양평동2가),,03,폐업,1,1,,,,1,1,1,1
1,정순옥치과기공소,2010-04-29,1,191316.282715873,448163.362195306,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-22 13:56:54,,2001-04-20,150-046,서울특별시 영등포구 당산동6가 324번지 4호,PHMB320013180034062300001,3180000,,1,1,서울특별시 영등포구 당산로47길 18 (당산동6가),,03,폐업,,1,,,26722872,1,1,,1
1,더존치과기공소,2007-11-26,1,,,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-22 14:03:05,,2001-06-22,150-071,서울특별시 영등포구 대림1동 911번지 34호,PHMB320013180034062300003,3180000,,1,1,서울특별시 영등포구 신길로9길 9-2 (대림동),,03,폐업,,1,,,,1,1,,1
1,늘푸른치과기공소,2008-01-04,1,192104.411226187,444857.976152332,2026-05-03 22:46:48,I,1,03,폐업,,1,2,2011-06-22 14:05:37,,2001-06-26,150-054,서울특별시 영등포구 신길4동 235번지,PHMB320013180034062300004,3180000,,1,1,서울특별시 영등포구 신길로 156 (신길동),,03,폐업,,1,,,,1,1,,1
1,선치과기공소,2014-08-01,1,190895.097729431,446572.651637126,2026-05-03 22:46:49,I,1,03,폐업,1,1,2,2015-02-11 16:53:01,,2001-07-31,150-041,서울특별시 영등포구 당산동1가 53번지 3호,PHMB320013180034062300005,3180000,1,1,1,서울특별시 영등포구 영등포로 145 (당산동1가),,03,폐업,1,1,,,26314175,1,1,1,1
1,이디아이엘치과기공소,2004-08-19,1,190637.878210577,446813.2064509,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-22 14:37:29,,2001-09-21,150-042,"서울특별시 영등포구 당산동2가 164번지 외 2필지 현대@상가 2층 218,223,229호",PHMB320013180034062300007,3180000,,1,1,"서울특별시 영등포구 당산로 95 (당산동2가,외 2필지 현대@상가 2층 218,223,229호)",,03,폐업,,1,,,26779829,1,1,,1
1,신원치과기공소,2019-07-31,1,191031.927735122,443665.206911515,2026-05-03 22:46:49,I,1,03,폐업,1,1,2,2019-08-20 13:29:38,,2002-02-18,150-814,서울특별시 영등포구 대림3동 710번지 9호   301호,PHMB320023180034062300001,3180000,1,1,1,"서울특별시 영등포구 대림로27길 3, 301호 (대림동)",,03,폐업,1,1,,,,1,1,1,1
1,백송치과기공소,2010-05-31,1,190781.584412183,448292.240959064,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-22 14:40:08,,2002-04-12,150-104,서울특별시 영등포구 양평동4가 151번지 1호,PHMB320023180034062300002,3180000,,1,1,서울특별시 영등포구 양평로 98 (양평동4가),,03,폐업,,1,,,26782809,1,1,,1
1,투스뱅크치과기공소,2007-11-26,1,192635.861128381,445557.178421365,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-22 14:42:27,,2002-06-04,150-050,서울특별시 영등포구 신길동 110번지 46호,PHMB320023180034062300003,3180000,,1,1,서울특별시 영등포구 도신로64길 1 (신길동),,03,폐업,,1,,,,1,1,,1
1,나눔치과기공소,2007-05-31,1,192141.330602222,444119.468868029,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-22 14:45:25,,2002-09-13,150-050,서울특별시 영등포구 신길동 3741번지 45호,PHMB320023180034062300004,3180000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,믿음치과기공소,2007-05-31,1,192141.330602222,444119.468868029,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-23 09:10:09,,2002-11-22,150-056,서울특별시 영등포구 신길6동 3741번지 45호,PHMB320023180034062300005,3180000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,미테크치과기공소,2010-06-01,1,190864.510291192,447377.316228041,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-23 09:13:24,,2003-09-03,150-044,서울특별시 영등포구 당산동4가 36번지 2호 3층,PHMB320033180034062300001,3180000,,1,1,"서울특별시 영등포구 당산로 155 (당산동4가,3층)",,03,폐업,,1,,,26792885,1,1,,1
1,타워치과기공소,2017-05-23,1,192960.17765625,445198.820886728,2026-05-03 22:46:49,I,1,03,폐업,1,1,2,2017-05-23 13:22:03,,2003-06-25,150-050,서울특별시 영등포구 신길동 463번지 29호,PHMB320033180034062300002,3180000,1,1,1,서울특별시 영등포구 여의대방로47길 26 (신길동),07357,03,폐업,1,1,,,,1,1,1,1
1,명치과기공소,2007-11-26,1,190342.613567486,446824.766135179,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-23 09:15:47,,2003-10-10,150-101,서울특별시 영등포구 양평동1가 88번지,PHMB320033180034062300003,3180000,,1,1,서울특별시 영등포구 선유동1로 15-2 (양평동1가),,03,폐업,,1,,,26783501,1,1,,1
1,청솔치과기공소,2007-01-30,1,190884.502350501,447191.164836985,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-23 09:18:05,,2003-11-17,150-043,서울특별시 영등포구 당산동3가 163번지,PHMB320033180034062300004,3180000,,1,1,서울특별시 영등포구 국회대로34길 5 (당산동3가),,03,폐업,,1,,,20692817,1,1,,1
1,웰텍치과기공소,2009-07-06,1,190674.791403814,447200.188499549,2026-05-03 22:46:49,I,1,03,폐업,,1,2,2011-06-23 09:20:41,,2004-03-15,150-043,서울특별시 영등포구 당산동3가 395번지 3호,PHMB320043180034062300002,3180000,,1,1,서울특별시 영등포구 국회대로30길 14 (당산동3가),,03,폐업,,1,,,26352828,1,1,,1
1,에지치과기공소,2012-02-08,1,191591.126562474,446567.974311646,2026-05-03 22:46:49,I,1,03,폐업,1,1,2,2015-02-11 16:51:31,,2004-07-02,150-035,서울특별시 영등포구 영등포동5가 123번지 2호,PHMB320043180034062300003,3180000,1,1,1,서울특별시 영등포구 영중로20길 1 (영등포동5가),,03,폐업,1,1,,,26713952,1,1,1,1
1,산치과기공소,2008-01-17,1,192636.733285481,447145.450291822,2026-05-03 22:46:50,I,1,03,폐업,,1,2,2011-06-23 09:47:17,,2004-10-28,150-010,서울특별시 영등포구 여의도동 17번지 20호 원정빌딩 202호,PHMB320043180034062300005,3180000,,1,1,"서울특별시 영등포구 국회대로62길 23 (여의도동,원정빌딩 202호)",,03,폐업,,1,,,,1,1,,1
1,프라임치과기공소,2005-05-20,1,190867.253415013,446953.749850248,2026-05-03 22:46:50,I,1,03,폐업,,1,2,2011-06-23 09:49:29,,2004-11-04,150-043,서울특별시 영등포구 당산동3가 249번지,PHMB320043180034062300006,3180000,,1,1,서울특별시 영등포구 당산로28길 9 (당산동3가),,03,폐업,,1,,,26325554,1,1,,1
