사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
대성주유소,2010-03-09,205753.004972611,470206.293204438,2009년11월법개정전자료,2026-05-03 22:04:51,I,2005-07-27,2,폐업처리,2010-03-09 17:16:06,,2005-07-27,,경기도 의정부시 신곡동 387호,2005382007905600119,3820000,경기도 의정부시 금신로 153 (신곡동),,03,폐업,,,031-848-7097
깔고덥고,2003-06-16,203031.921720049,471157.257878512,,2026-05-03 22:04:34,I,,2,폐업처리,2008-02-23 00:00:00,,2001-10-16,,경기도 의정부시 가능동 742번지 7호,2001382007905611674,3820000,경기도 의정부시 흥선로 74 (가능동),,03,폐업,,,031-852-3445
충성클럽가능2동점(영내),2013-11-04,,,2009년11월법개정전자료,2026-05-03 22:04:37,I,2002-04-29,2,폐업처리,2013-11-04 14:44:06,,2002-04-29,,경기도 의정부시 가능동 호 사서함130-32,2002382007905600828,3820000,,,03,폐업,,,031-840-0109
창제슈퍼,2019-01-14,204413.054084263,470535.492952042,2009년11월법개정전자료,2026-05-03 22:04:38,I,2002-08-02,2,폐업처리,2019-01-14 09:49:10,,2002-08-02,,경기도 의정부시 의정부동 131번지 22호,2002382007905600887,3820000,경기도 의정부시 시민로146번길 6 (의정부동),11697,03,폐업,,,031-826-6391
부흥사,2002-07-29,204789.357432799,469317.576119955,,2026-05-03 22:04:11,I,,2,폐업처리,2008-02-23 00:00:00,,1999-03-03,,경기도 의정부시 장암동 20번지 7호,2000382007905600618,3820000,,,03,폐업,,,031-872-0103
신일공인중개사무소,2009-01-14,204312.778299704,467347.259906225,2009년11월법개정전자료,2026-05-03 22:04:58,I,2007-10-22,2,폐업처리,2009-01-14 17:02:50,,2007-10-22,480-020,경기도 의정부시 호원동 461번지 신일아파트상가  101,2007382013105600146,3820000,,,03,폐업,,,031-877-2006
훼미리마트 용현주공점,2010-10-26,207121.404958611,470216.787467043,2009년11월법개정전자료,2026-05-03 22:04:54,I,2006-09-01,2,폐업처리,2010-10-26 17:57:58,,2006-09-01,,경기도 의정부시 용현동 264번지 12  호,2006382013105600019,3820000,경기도 의정부시 용민로 16 (용현동),,03,폐업,,,031-853-6802
낙양상회,2008-05-22,,,2009년11월법개정전자료,2026-05-03 22:04:20,I,1983-12-23,2,폐업처리,2008-05-22 12:22:24,,1983-12-23,,경기도 의정부시 낙양동 199번지 0호,2000382007905600815,3820000,,,03,폐업,,,031-851-8403
로데오부동산컨설팅공인중개사사무소,2023-01-02,204182.692399911,470738.432994012,제7조의3제2항에따른경우,2026-05-03 22:05:21,I,2021-02-24,2,폐업처리,2023-01-02 17:45:37,,2021-02-24,,경기도 의정부시 의정부동 176-10 진성빌딩,2021382023905600007,3820000,"경기도 의정부시 행복로 2, 진성빌딩 1층 (의정부동)",11695,03,폐업,,,031-840-5200
동해슈퍼,2007-11-02,203862.012135587,471384.332692675,2009년11월법개정전자료,2026-05-03 22:04:50,I,2004-09-04,2,폐업처리,2007-11-02 14:42:43,,2004-09-04,,경기도 의정부시 의정부동 419번지 18  호,2004382007905600134,3820000,경기도 의정부시 호국로1267번길 29 (의정부동),,03,폐업,,,031-873-9924
중앙축산물 도소매 센터,,204313.500318721,471195.229859884,제7조의3제2항에따른경우,2026-05-03 22:05:14,I,2016-06-17,0,정상영업,2016-07-26 19:31:21,,2016-06-17,,,2016382017905600072,3820000,"경기도 의정부시 호국로1310번길 7, 1층 (의정부동)",11692,01,영업/정상,,,031-847-9912
과자와사탕,,203127.794116801,472734.165178989,2009년11월법개정전자료,2026-05-03 22:04:31,I,1991-07-06,3,직권취소,2007-10-10 16:42:53,2004-03-19,1991-07-06,,경기도 의정부시 녹양동 342번지 2호,2000382007905601316,3820000,경기도 의정부시 녹양로62번길 70 (녹양동),,04,취소/말소/만료/정지/중지,,,031-873-7380
적성슈퍼,2012-06-05,205554.936848368,470245.69766758,2009년11월법개정전자료,2026-05-03 22:03:02,I,1995-01-02,2,폐업처리,2012-06-05 15:59:31,,1995-01-02,,경기도 의정부시 신곡동 416번지 50  호,1995382007905600123,3820000,경기도 의정부시 시민로254번안길 18 (신곡동),,03,폐업,,,031-845-3372
신일정문할인마트,2012-07-20,203959.904493019,468860.10550952,제7조의3제2항에따른경우,2026-05-03 22:05:05,I,2011-08-31,2,폐업처리,2012-07-20 14:00:08,,2011-08-31,480-853,경기도 의정부시 호원2동 55번지 4호 신일유토빌@상가동101호,2011382017905600118,3820000,,,03,폐업,,,031-879-8402
성훈오토바이,2004-12-23,,,,2026-05-03 22:04:46,I,,2,폐업처리,2008-02-23 00:00:00,,2004-01-30,,경기도 의정부시 가능동 578호,2004382007905600013,3820000,,,03,폐업,,,031-874-6338
복덕제유,2017-10-24,204433.447257776,470862.672344033,2009년11월법개정전자료,2026-05-03 22:03:23,I,1978-06-30,2,폐업처리,2017-10-24 15:58:31,,1978-06-30,,경기도 의정부시 의정부동 149번지 5호,2000382007905600057,3820000,경기도 의정부시 시민로143번길 56 (의정부동),,03,폐업,,,031-856-8523
올때아이스크림,,205603.835080148,471801.480204117,제7조의3제2항에따른경우,2026-05-03 22:05:23,I,2023-03-09,0,정상영업,2024-10-11 09:17:55,,2023-03-09,,경기도 의정부시 신곡동 757-2 광장빌딩,2023382025805600004,3820000,"경기도 의정부시 장곡로 554, 광장빌딩 1층 108호 (신곡동)",11777,01,영업/정상,,,
장암전자,,204904.996346516,469168.732291343,2009년11월법개정전자료,2026-05-03 22:04:11,I,1995-05-21,3,직권취소,2007-10-10 13:51:13,2002-08-14,1995-05-21,,경기도 의정부시 장암동 26번지 11호,2000382007905600620,3820000,경기도 의정부시 회룡로192번길 45-11 (장암동),,04,취소/말소/만료/정지/중지,,,
베이핑하우스 호원동 직영점,,204157.612002063,467210.138070137,제7조의3제2항에따른경우,2026-05-03 22:05:21,I,2021-12-21,0,정상영업,2021-12-21 15:44:48,,2021-12-21,,경기도 의정부시 호원동 464-13,2021382025505600025,3820000,"경기도 의정부시 평화로 173, 2층 (호원동)",11711,01,영업/정상,,,
케이트리 시스템,2012-03-26,204427.741979476,471213.456453123,2009년11월법개정전자료,2026-05-03 22:05:01,I,2009-04-09,2,폐업처리,2012-03-26 14:02:40,,2009-04-09,480-011,경기도 의정부시 의정부1동 185번지 8호,2009382013105600043,3820000,경기도 의정부시 행복로 57 (의정부동),,03,폐업,,,031-856-9662
만물슈퍼,2006-10-31,204938.262687317,471302.116060594,,2026-05-03 22:04:18,I,,2,폐업처리,2008-02-23 00:00:00,,1993-11-18,,경기도 의정부시 신곡동 676번지 9호,2000382007905600722,3820000,경기도 의정부시 추동로5번길 35 (신곡동),,03,폐업,,,031-841-1372
Well Mart,2006-06-16,208130.684062515,470893.982516674,,2026-05-03 22:04:50,I,,2,폐업처리,2008-02-23 00:00:00,,2004-11-26,,경기도 의정부시 민락동 700번지 2호 102호,2004382007905600178,3820000,"경기도 의정부시 용현로 154 (민락동,102호)",,03,폐업,,,031-852-7258
수영문구,2001-12-17,203391.487156029,469531.282888683,,2026-05-03 22:04:06,I,,2,폐업처리,2008-02-23 00:00:00,,1994-01-11,,경기도 의정부시 호원동 377번지 12호,2000382007905600467,3820000,경기도 의정부시 범골로 37 (호원동),,03,폐업,,,
포토월드,2002-04-25,203711.676896814,471787.892784204,,2026-05-03 22:04:33,I,,2,폐업처리,2008-02-23 00:00:00,,2001-08-17,,경기도 의정부시 가능동 642번지 12호,2001382007905611616,3820000,,,03,폐업,,,031-874-5156
부성,2015-02-06,204496.710163079,470950.138374687,제7조의3제2항에따른경우,2026-05-03 22:05:09,I,2013-10-17,2,폐업처리,2015-02-06 14:22:21,,2013-10-17,,,2013382017905600106,3820000,"경기도 의정부시 태평로 96, 1층 (의정부동)",,03,폐업,,,
신일공인중개사사무소,2010-11-05,204312.778299704,467347.259906225,2009년11월법개정전자료,2026-05-03 22:05:01,I,2009-01-30,2,폐업처리,2010-11-05 17:18:50,,2009-01-30,480-020,경기도 의정부시 호원동 461번지 신일유토빌플러스단지상가101호,2009382013105600013,3820000,,,03,폐업,,,031-877-2006
동인상회,2004-01-07,,,,2026-05-03 22:04:05,I,,2,폐업처리,2008-02-23 00:00:00,,1998-09-30,,경기도 의정부시 호원동 389호,2000382007905600446,3820000,,,03,폐업,,,031-878-9654
홈마트(민락점),2005-09-05,207907.778379049,470908.570072931,,2026-05-03 22:04:42,I,,2,폐업처리,2008-02-23 00:00:00,,2003-10-01,,경기도 의정부시 민락동 738번지 11호,2003382007905612382,3820000,경기도 의정부시 용민로 127 (민락동),,03,폐업,,,031-852-6395
석천편의점,,204744.860669662,466272.653566883,2009년11월법개정전자료,2026-05-03 22:04:12,I,1999-09-18,0,정상영업,2008-01-25 10:55:44,,1999-09-18,,경기도 의정부시 장암동 214번지 4호,2000382007905600631,3820000,경기도 의정부시 동일로 110 (장암동),,01,영업/정상,,,031-877-8621
무,,,,,2026-05-03 22:04:28,I,,3,직권취소,2008-02-23 00:00:00,1996-11-18,1980-12-18,,경기도 의정부시 가능동 277번지 3호,2000382007905601153,3820000,,,04,취소/말소/만료/정지/중지,,,
씨유 가능공원점,2023-07-24,202801.532313596,471629.30865398,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2015-11-04,2,폐업처리,2023-07-24 17:44:39,,2015-11-04,,경기도 의정부시 가능동 684번지 28호,2015382017905600142,3820000,"경기도 의정부시 가능로15번길 11, 1층 (가능동)",11675,03,폐업,,,
삼오슈퍼,2007-11-02,207249.71676029,470424.102544698,2009년11월법개정전자료,2026-05-03 22:04:55,I,2006-11-10,2,폐업처리,2007-11-02 14:44:12,,2006-11-10,,경기도 의정부시 용현동 270번지 34  호,2006382013105600054,3820000,경기도 의정부시 용민로21번길 48 (용현동),,03,폐업,,,031-851-5542
서왕문구,2002-11-06,,,,2026-05-03 22:04:08,I,,2,폐업처리,2008-02-23 00:00:00,,1996-12-30,,경기도 의정부시 호원동 322호 서왕플라자108,2000382007905600500,3820000,,,03,폐업,,,031-873-3290
희주장분식,2001-09-15,205124.728075765,471454.520928069,,2026-05-03 22:04:18,I,,2,폐업처리,2008-02-23 00:00:00,,1995-07-15,,경기도 의정부시 신곡동 669번지 0호 극동상가 121호,2000382007905600748,3820000,,,03,폐업,,,
부동산명가,2006-03-07,206298.328386259,472000.059836317,,2026-05-03 22:04:54,I,,2,폐업처리,2008-02-23 00:00:00,,2005-12-28,,경기도 의정부시 신곡동 765번지 1호 금오종합상가B동-107호,2005382007905600203,3820000,"경기도 의정부시 장곡로 626 (신곡동,금오종합상가B동-107호)",,03,폐업,,,031-852-4700
무,2004-01-06,,,,2026-05-03 22:04:04,I,,2,폐업처리,2008-02-23 00:00:00,,1987-06-17,,경기도 의정부시 의정부동 107번지 1호,2000382007905600422,3820000,,,03,폐업,,,031-876-5478
씨유 의정부회룡점,,203950.045725752,468004.135696059,제7조의3제2항에따른경우,2026-05-03 22:05:04,I,2011-08-08,0,정상영업,2017-08-17 15:01:46,,2011-08-08,,경기도 의정부시 호원동 274번지 55호 회룡오피스텔103,2011382017905600102,3820000,경기도 의정부시 안말로 62 (호원동),11643,01,영업/정상,,,
백학슈퍼,2004-02-13,,,,2026-05-03 22:03:46,I,,2,폐업처리,2008-02-23 00:00:00,,1984-10-24,,경기도 의정부시 가능동 88호,2000382007905600182,3820000,,,03,폐업,,,031-856-7070
대방(BK),2020-10-14,,,제7조의3제2항에따른경우,2026-05-03 22:05:17,I,2018-08-17,2,폐업처리,2020-10-14 16:09:55,,2018-08-17,,경기도 의정부시 고산동 353번지,2018382026105600034,3820000,,,03,폐업,,,
OK마트,2004-11-04,203689.847498005,471025.097616433,,2026-05-03 22:04:41,I,,2,폐업처리,2008-02-23 00:00:00,,2003-06-14,,경기도 의정부시 의정부동 251번지 31호,2003382007905611132,3820000,경기도 의정부시 흥선로 137 (의정부동),,03,폐업,,,031-879-5248
서로사공인중계사,2003-04-22,202872.626990182,472749.164819258,,2026-05-03 22:04:31,I,,2,폐업처리,2008-02-23 00:00:00,,1999-05-11,,경기도 의정부시 녹양동 146번지 10호,2000382007905601319,3820000,경기도 의정부시 녹양로 69 (녹양동),,03,폐업,,,031-875-4847
세븐일레븐 의정부벌말점,,203406.167303412,471441.372755663,제7조의3제2항에따른경우,2026-05-03 22:05:19,I,2020-07-03,0,정상영업,2020-12-16 11:43:22,,2020-07-03,,경기도 의정부시 의정부동 404,2020382025505600019,3820000,"경기도 의정부시 가능로74번길 29, 1층 (의정부동)",11665,01,영업/정상,,,
농산물직판장,2002-01-28,202948.222111834,471899.598128544,,2026-05-03 22:04:33,I,,2,폐업처리,2008-02-23 00:00:00,,2001-08-14,,경기도 의정부시 가능동 672번지 49호,2001382007905611615,3820000,경기도 의정부시 의정로 187 (가능동),,03,폐업,,,031-875-6545
거성마트,2012-10-12,204074.523336389,470188.53119721,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2010-09-28,2,폐업처리,2012-10-12 14:48:28,,2010-09-28,480-013,경기도 의정부시 의정부3동 167번지 1호,2010382013105600131,3820000,경기도 의정부시 평화로483번길 32 (의정부동),,03,폐업,2012-09-27,2012-10-26,
주내상회,2016-09-28,203361.788723834,472249.539877767,2009년11월법개정전자료,2026-05-03 22:04:28,I,1998-12-16,2,폐업처리,2016-09-28 11:55:24,,1998-12-16,,경기도 의정부시 가능동 625번지 14호,2000382007905601088,3820000,경기도 의정부시 신촌로39번길 52 (가능동),,03,폐업,,,031-875-1264
무,2001-12-18,,,,2026-05-03 22:04:10,I,,2,폐업처리,2008-02-23 00:00:00,,1985-06-30,,경기도 의정부시 호원동 138번지 11호,2000382007905600577,3820000,,,03,폐업,,,
무,2004-01-07,,,,2026-05-03 22:04:28,I,,2,폐업처리,2008-02-23 00:00:00,,1980-01-28,,경기도 의정부시 가능동 208번지 0호,2000382007905601143,3820000,,,03,폐업,,,031-876-5478
선경상회,2019-09-18,204152.299846569,470960.449169113,2009년11월법개정전자료,2026-05-03 22:04:39,I,2003-02-05,2,폐업처리,2019-09-18 11:28:21,,2003-02-05,,경기도 의정부시 의정부동 198번지 26 호,2003382007905600021,3820000,경기도 의정부시 평화로542번길 7-16 (의정부동),,03,폐업,,,031-842-7511
두리슈퍼,2001-10-13,204148.739841317,470365.57476351,,2026-05-03 22:03:56,I,,2,폐업처리,2008-02-23 00:00:00,,1996-06-04,,경기도 의정부시 의정부동 141번지 24호,2000382007905600277,3820000,경기도 의정부시 시민로 지하 100 (의정부동),,03,폐업,,,
원마트,2003-08-02,203969.308136194,469568.369772069,,2026-05-03 22:04:37,I,,2,폐업처리,2008-02-23 00:00:00,,2002-03-23,,경기도 의정부시 호원동 343호 호원프라자,2002382007905600798,3820000,"경기도 의정부시 백석로68번길 27 (호원동,호원프라자)",,03,폐업,,,031-829-7703
복지슈퍼,2001-08-22,203453.113474268,470072.410628482,,2026-05-03 22:03:57,I,,2,폐업처리,2008-02-23 00:00:00,,1998-09-08,,경기도 의정부시 의정부동 548번지 7호,2000382007905600310,3820000,경기도 의정부시 경의로 41 (의정부동),,03,폐업,,,
원천제2주유소,2023-11-13,205010.856999105,467224.955708396,2009년11월법개정전자료,2026-05-03 22:04:50,I,2004-07-06,2,폐업처리,2023-11-15 11:58:12,,2004-07-06,,경기도 의정부시 장암동 90번지 11  호,2004382007905600108,3820000,경기도 의정부시 동일로 207 (장암동),,03,폐업,,,031-878-5151
그랜드마트,2010-10-08,205305.562840111,469592.154396231,2009년11월법개정전자료,2026-05-03 22:04:52,I,2005-09-28,2,폐업처리,2010-10-08 16:14:33,,2005-09-28,480-071,경기도 의정부시 신곡1동 317번지 1호 성호빌딩1층,2005382007905600150,3820000,"경기도 의정부시 동일로454번길 19 (신곡동,성호빌딩1층)",,03,폐업,,,031-848-3155
건영마트,2011-12-13,205421.214448215,470812.461624323,제7조의3제2항에따른경우,2026-05-03 22:05:02,I,2010-08-27,2,폐업처리,2011-12-13 13:51:12,,2010-08-27,480-072,경기도 의정부시 신곡2동 471번지 건영@상가-210,2010382013105600113,3820000,,,03,폐업,,,
평화슈퍼,2010-07-21,207572.070148438,470475.034266749,2009년11월법개정전자료,2026-05-03 22:04:50,I,2004-10-20,2,폐업처리,2010-07-21 17:41:41,,2004-10-20,,경기도 의정부시 용현동 30번지 13  호,2004382007905600155,3820000,경기도 의정부시 충의로57번길 9 (용현동),,03,폐업,,,031-851-9560
유상실업,2018-05-16,205515.395088024,469639.06139064,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2016-03-28,2,폐업처리,2018-05-16 13:55:08,,2016-03-28,,,2016382017905600038,3820000,경기도 의정부시 금신로 91 (신곡동),11738,03,폐업,,,
지에스(GS)25민락뉴시티점,2019-10-17,208857.741012054,471412.654119865,제7조의3제2항에따른경우,2026-05-03 22:05:16,I,2017-10-19,2,폐업처리,2019-10-17 11:53:36,,2017-10-19,,경기도 의정부시 민락동 847번지,2017382026105600027,3820000,"경기도 의정부시 민락로 211, 125동 101,102호 (민락동, 호반베르디움1차)",11813,03,폐업,,,
GS25 가능빌리지점,2025-05-02,203965.377730727,472075.837031813,제7조의3제2항에따른경우,2026-05-03 22:05:14,I,2017-11-17,2,폐업처리,2025-05-02 15:49:37,,2017-11-17,,경기도 의정부시 가능동 15번지 279호,2017382023905600034,3820000,경기도 의정부시 태평로214번길 19-18 (가능동),11687,03,폐업,,,
무,2001-04-02,202241.659054911,471156.785585813,,2026-05-03 22:04:28,I,,2,폐업처리,2008-02-23 00:00:00,,1983-03-31,,경기도 의정부시 가능동 578번지 19호,2000382007905601084,3820000,경기도 의정부시 호국로 1102 (가능동),,03,폐업,,,
지에스(GS)25 금오신도점,,204828.740426128,471715.07225404,제7조의3제2항에따른경우,2026-05-03 22:05:01,I,2009-02-06,0,정상영업,2021-06-15 17:12:38,,2009-02-06,,경기도 의정부시 금오동 344-17 금오2차 신도브래뉴 업,2009382013105600016,3820000,"경기도 의정부시 동일로 660, 101호 (금오동, 금오2차 신도브래뉴 업)",11750,01,영업/정상,,,031-847-1445
만수슈퍼,2002-07-29,204223.874596049,469739.307074645,,2026-05-03 22:04:01,I,,2,폐업처리,2008-02-23 00:00:00,,1993-11-09,,경기도 의정부시 의정부동 395번지 2호,2000382007905600377,3820000,경기도 의정부시 경의로118번길 68 (의정부동),,03,폐업,,,031-826-2470
씨유 의정부경민대점,2024-08-02,202252.016254155,471355.070170513,제7조의3제2항에따른경우,2026-05-03 22:04:54,I,2005-12-30,2,폐업처리,2024-08-05 10:04:09,,2005-12-30,480-816,경기도 의정부시 가능3동 694번지 9호,2005382007905600204,3820000,경기도 의정부시 호국로1111번길 42 (가능동),,03,폐업,,,031-874-3321
형제상회,2003-11-14,208811.084366022,468066.199973489,,2026-05-03 22:04:42,I,,2,폐업처리,2008-02-23 00:00:00,,2003-09-04,,경기도 의정부시 산곡동 621번지 4호,2003382007905612368,3820000,,,03,폐업,,,031-841-8335
지에스25 민락폴리점,2024-08-12,208366.333241529,471429.753698083,제7조의3제2항에따른경우,2026-05-03 22:05:20,I,2020-07-02,2,폐업처리,2024-08-12 14:04:30,,2020-07-02,,경기도 의정부시 민락동 808-4,2020382031405600025,3820000,"경기도 의정부시 오목로225번길 147, 109호 (민락동)",11813,03,폐업,,,
씨유 고산센트레빌점,2022-11-28,209890.570719163,469764.941218037,제7조의3제2항에따른경우,2026-05-03 22:05:22,I,2021-09-23,2,폐업처리,2022-11-28 15:05:32,,2021-09-23,,경기도 의정부시 산곡동 0 고산센트레빌엔에이치에프,2021382031405600031,3820000,"경기도 의정부시 서광로 166, 상가동 102, 103호 (산곡동, 고산센트레빌엔에이치에프)",11800,03,폐업,,,
A플러스마트,2013-01-14,202830.584849525,473055.682631378,제7조의3제2항에따른경우,2026-05-03 22:05:05,I,2012-05-18,2,폐업처리,2013-01-14 15:57:56,,2012-05-18,,,2012382017905600061,3820000,"경기도 의정부시 녹양로103번길 36, 1층 (녹양동, 녹양동복합빌딩)",,03,폐업,,,031-878-1964
GS25 의정부소영점,2017-09-05,205938.631237702,472217.536933823,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2015-09-23,2,폐업처리,2017-09-06 10:28:53,,2015-09-23,,,2015382017905600120,3820000,"경기도 의정부시 청사로47번길 26, 110호 (금오동, 파크프라자)",11757,03,폐업,,,
대아건설(주)식당,2004-01-07,,,,2026-05-03 22:04:22,I,,2,폐업처리,2008-02-23 00:00:00,,1990-01-01,,경기도 의정부시 용현동 0번지 0호 송산택지개발현장대아건설(주),2000382007905600888,3820000,,,03,폐업,,,031-875-6969
양원철물슈퍼,2008-06-10,203564.008330346,470498.94450744,2009년11월법개정전자료,2026-05-03 22:03:53,I,1993-07-22,2,폐업처리,2008-06-10 17:39:39,,1993-07-22,,경기도 의정부시 의정부동 508번지 5   호,2000382007905600239,3820000,경기도 의정부시 범골로145번길 21 (의정부동),,03,폐업,,,031-873-8655
두산하이퍼,2009-02-06,203883.808121816,469694.98399077,2009년11월법개정전자료,2026-05-03 22:04:55,I,2007-01-19,2,폐업처리,2009-02-06 15:27:56,,2007-01-19,,경기도 의정부시 호원동 347번지 1   호 두산(아)상가101호,2007382013105600010,3820000,,,03,폐업,,,031-826-0679
용현센트럴자이공인중개사사무소,2021-06-29,207121.404958611,470216.787467043,제7조의3제2항에따른경우,2026-05-03 22:05:17,I,2018-10-15,2,폐업처리,2021-06-29 16:15:14,,2018-10-15,,경기도 의정부시 용현동 264번지 12호 용현주공아파트,2018382026105600040,3820000,"경기도 의정부시 용민로 16, 용현주공아파트 1층 107호 (용현동)",11790,03,폐업,,,
복권방,2014-07-16,205132.344731017,469832.268239573,2009년11월법개정전자료,2026-05-03 22:04:50,I,2004-12-20,2,폐업처리,2014-07-16 15:54:35,,2004-12-20,480-070,경기도 의정부시 신곡동 748번지 1호,2004382007905600188,3820000,,,03,폐업,,,031-855-1681
씨유의정부골든,2019-06-14,208434.278115666,471450.132724932,제7조의3제2항에따른경우,2026-05-03 22:05:13,I,2015-06-16,2,폐업처리,2019-06-14 11:58:07,,2015-06-16,,,2015382017905600080,3820000,"경기도 의정부시 오목로205번길 39, 105호 (민락동, 골든프라자)",,03,폐업,,,
유니온상사,,203715.028827812,472565.637951553,제7조의3제2항에따른경우,2026-05-03 22:05:23,I,2024-04-04,0,정상영업,2024-04-04 13:18:33,,2024-04-04,,경기도 의정부시 가능동 67-2,2024382023905600005,3820000,"경기도 의정부시 평화로 715, 1층 102호 (가능동)",11684,01,영업/정상,,,031-842-0318
우림슈퍼,,204253.82,469946.51,2009년11월법개정전자료,2026-05-03 22:04:02,I,1996-09-06,0,정상영업,2016-07-28 16:53:30,,1996-09-06,,경기도 의정부시 의정부동 379번지 1호,2000382007905600392,3820000,경기도 의정부시 경의로118번길 25 (의정부동),11699,01,영업/정상,,,031-877-8903
재성이네슈퍼,2005-12-01,204132.565447887,470256.385946728,,2026-05-03 22:04:02,I,,2,폐업처리,2008-02-23 00:00:00,,1980-06-30,,경기도 의정부시 의정부동 165번지 19호,2000382007905600404,3820000,경기도 의정부시 평화로 479 (의정부동),,03,폐업,,,031-879-5457
세븐일레븐(의정부한도점),,203648.99903007,470498.567740892,제7조의3제2항에따른경우,2026-05-03 22:05:04,I,2011-05-20,5,지정취소,2014-07-29 17:25:55,2014-07-08,2011-05-20,480-849,경기도 의정부시 의정부2동 506번지 1호 한도빌딩1층,2011382017905600064,3820000,"경기도 의정부시 신흥로231번길 20 (의정부동,한도빌딩1층)",,04,취소/말소/만료/정지/중지,,,
하나마트,2007-06-27,203142.46235107,471801.898490918,,2026-05-03 22:04:37,I,,2,폐업처리,2008-02-23 00:00:00,,2002-03-18,,경기도 의정부시 가능동 663번지 21호,2002382007905600796,3820000,경기도 의정부시 신촌로6번길 29-24 (가능동),,03,폐업,,,031-878-0374
지에스25의정척병원점,2013-07-12,204216.075274824,470124.229147649,제7조의3제2항에따른경우,2026-05-03 22:05:06,I,2012-07-12,2,폐업처리,2013-07-15 09:08:48,,2012-07-12,,,2012382017905600093,3820000,"경기도 의정부시 태평로 6, 1층 4호 (의정부동)",,03,폐업,,,
토마토마트,2014-05-07,202823.208779425,472548.748414613,제7조의3제2항에따른경우,2026-05-03 22:05:07,I,2012-11-16,2,폐업처리,2014-05-07 10:45:18,,2012-11-16,,,2012382017905600149,3820000,"경기도 의정부시 녹양로 50-12 (가능동, 토마토마트지하1층)",,03,폐업,,,
한림문구,2004-03-19,204426.012801349,470426.384951696,,2026-05-03 22:04:05,I,,2,폐업처리,2008-02-23 00:00:00,,1999-10-25,,경기도 의정부시 의정부동 96번지 8호,2000382007905600435,3820000,경기도 의정부시 태평로 42 (의정부동),,03,폐업,,,031-826-0096
코바,,203701.761396249,467186.260615472,제7조의3제2항에따른경우,2026-05-03 22:05:06,I,2012-07-24,5,지정취소,2014-07-29 16:46:33,2014-07-08,2012-07-24,480-854,경기도 의정부시 호원1동 230번지 37호,2012382017905600098,3820000,,,04,취소/말소/만료/정지/중지,,,031-855-9136
월드마트,2006-01-03,204259.13875142,467582.067561426,,2026-05-03 22:04:09,I,,2,폐업처리,2008-02-23 00:00:00,,1998-06-11,,경기도 의정부시 호원동 457호 월드상가1층101,2000382007905600526,3820000,,,03,폐업,,,031-829-7374
구내휴게실,2018-01-22,,,제7조의3제3항에따른경우,2026-05-03 22:05:05,I,2011-08-31,2,폐업처리,2018-01-22 15:41:24,,2011-08-31,480-021,경기도 의정부시 호원1동 117번지,2011382017905600117,3820000,,,03,폐업,,,031-826-3609
극동할인마트,2013-11-05,206160.854914241,470671.086686801,2009년11월법개정전자료,2026-05-03 22:05:00,I,2008-09-03,2,폐업처리,2013-11-06 10:14:54,,2008-09-03,480-070,경기도 의정부시 신곡동 167번지 20호 극동스타클래스@상가-101호,2008382013105600128,3820000,,,03,폐업,,,031-856-3883
파티시에,2012-01-20,204348.98391294,469880.107521105,제7조의3제2항에따른경우,2026-05-03 22:05:03,I,2010-11-09,2,폐업처리,2012-01-20 10:36:05,,2010-11-09,480-013,경기도 의정부시 의정부3동 384번지 21호 1층,2010382017905600005,3820000,"경기도 의정부시 평화로440번길 35 (의정부동,1층)",,03,폐업,,,031-829-0042
승원슈퍼,2007-06-28,203123.282752956,472232.835945691,,2026-05-03 22:04:54,I,,2,폐업처리,2008-02-23 00:00:00,,2006-08-10,,경기도 의정부시 가능동 609번지 1호,2006382013105600008,3820000,경기도 의정부시 의정로198번길 57 (가능동),,03,폐업,,,031-871-2965
무,2004-01-07,,,,2026-05-03 22:04:28,I,,2,폐업처리,2008-02-23 00:00:00,,1985-06-25,,경기도 의정부시 가능동 286번지 1호,2000382007905601156,3820000,,,03,폐업,,,031-876-9845
부동산명가,2005-06-29,206298.328386259,472000.059836317,,2026-05-03 22:04:50,I,,2,폐업처리,2008-02-23 00:00:00,,2004-12-23,,경기도 의정부시 신곡동 765번지 1호 금오종합상가 B-107호,2004382007905600191,3820000,"경기도 의정부시 장곡로 626 (신곡동,금오종합상가 B-107호)",,03,폐업,,,031-852-4700
N-Mart,2002-08-28,202775.243401509,473029.020634526,,2026-05-03 22:04:38,I,,2,폐업처리,2008-02-23 00:00:00,,2002-07-12,,경기도 의정부시 녹양동 382번지 14호 15,2002382007905600873,3820000,"경기도 의정부시 진등로 19 (녹양동,15)",,03,폐업,,,031-829-2690
