건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,에스아이케이미디어,,171774.061275602,440213.743560844,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"영상물제작, 동영상제작, 광고, 영화 및 비디오물 제작, 인물사진 행사용 영상촬영",42.23,,2022-12-14 15:48:57,,2022-12-14,,인천광역시 미추홀구 주안동 ***-* 경향프라자,CDFF1241072022000009,3510500,,"인천광역시 미추홀구 주안로 ***, 경향프라자 *층 ***호 (주안동)",22135,01,영업/정상,,,,,,
,032디자인 주식회사,,168709.239966121,440485.672647206,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"비디오, 영상",52.06,,2023-04-17 17:28:43,,2023-04-17,,인천광역시 미추홀구 숭의동 ***-**,CDFF1241072023000001,3510500,,인천광역시 미추홀구 석정로**번길 ** (숭의동),22161,01,영업/정상,,,,,,
,(주)아이씨쥐,,170745.902944678,441037.827328913,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"홍보동영상, 웹동영상",169.53,,2023-11-03 10:48:02,,2023-07-26,,인천광역시 미추홀구 도화동 ***-* (주)아이씨쥐,CDFF1241072023000003,3510500,,인천광역시 미추홀구 장고개로**번길 ** (도화동),22117,01,영업/정상,,,,,,
,동하(DONGHAA)아트에듀,,,,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상콘텐츠,59.95,,2024-02-14 16:00:41,,2024-02-14,,인천광역시 미추홀구 주안동 **** 주안파크자이더플래티넘,CDFF1241072024000001,3510500,,"인천광역시 미추홀구 인하로***번길 **, 주안파크자이더플래티넘 ***동 ****호 (주안동, 주안파크자이더플래티넘)",22218,01,영업/정상,,,,,,
,후앤미(Who n me),,168057.987518855,440042.877713901,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,동영상 제작,145.34,,2024-04-18 13:52:27,,2024-04-18,,인천광역시 미추홀구 숭의동 ***-* 솔루나 ***동 ****호,CDFF1241072024000002,3510500,,"인천광역시 미추홀구 제물량로**번길 **, 솔루나 ***동 ****호 (숭의동)",22174,01,영업/정상,,,,,,
,이미지 랩,,168642.854001988,440533.415493488,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,동영상,37.42,,2024-05-20 09:52:24,,2024-05-20,,인천광역시 미추홀구 숭의동 ***-***,CDFF1241072024000003,3510500,,"인천광역시 미추홀구 참외전로 ***-**, *동 *층 *호 (숭의동)",22161,01,영업/정상,,,,,,
,레담,,171582.904300544,439879.548598189,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상 제작,9.9,,2024-07-30 13:55:10,,2024-07-30,,인천광역시 미추홀구 주안동 ***-** 영빌딩 ****호,CDFF1241072024000004,3510500,,"인천광역시 미추홀구 석바위로 **-*, 영빌딩 **층 ****호 (주안동)",22139,01,영업/정상,,,,,,
사무실,말랑미디어,,169890.91483087,440775.975490242,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"광고, 영화",81.37,,2025-07-22 17:14:09,,2024-07-04,,인천광역시 미추홀구 도화동 **** 행정타운및JST,CDFF1241072025000001,3510500,,"인천광역시 미추홀구 석정로 ***, 행정타운및JST **층 ****호 (도화동)",22101,01,영업/정상,,,,,,
,주식회사 웰리더,,170128.214736109,439547.536488948,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"영상 촬영, 제작 및 사진 촬영, 제작",33,,2025-11-10 17:27:51,,2023-11-20,,인천광역시 미추홀구 용현동 *-*** 신흥퍼스트빌,CDFF1241072025000002,3510500,,"인천광역시 미추홀구 수봉로***번길 *, 신흥퍼스트빌 *층 (용현동)",22181,01,영업/정상,,,,,,
,렉앤롤(Rec N Roll),,169595.421148092,440602.787171553,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,유튜브 동영상,149.4,,2026-02-02 17:42:09,,2026-02-02,,인천광역시 미추홀구 도화동 **-*,CDFF1241072026000001,3510500,,"인천광역시 미추홀구 숙골로**번길 ***-**, *층 (도화동)",22102,01,영업/정상,,,,,,
,에프터크레딧,,,,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상/영화/드라마/홍보/캠페인/다큐 영상제작,10,,2026-02-06 16:00:48,,2026-02-06,,인천광역시 미추홀구 도화동 **** 주안역 미추홀 더리브,CDFF1241072026000002,3510500,,"인천광역시 미추홀구 경인로***번길 **, ***동 ****호 (도화동, 주안역 미추홀 더리브)",22139,01,영업/정상,,,,,,
