건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,달과별,1997-05-07,199508.932755703,451505.837093004,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-03-18,100-281,서울특별시 중구 인현동*가 **-* 대성빌딩 ***동,CDFG1251001996000034,3010000,,"서울특별시 중구 을지로**길 **, ***동 (인현동*가,대성빌딩)",,03,폐업,,,,,,
,한신미디어,2019-03-20,199141.271695928,451268.381982675,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,0,,2019-03-20 17:50:29,,1996-03-19,100-032,서울특별시 중구 저동*가 **-*,CDFG1251001996000036,3010000,,서울특별시 중구 퇴계로**길 ** (저동*가),,03,폐업,,,,,,
,청우,2006-01-05,,,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,,,2006-01-05 09:30:59,,1996-03-26,100-845,서울특별시 중구 을지로*가 ***-*,CDFG1251001996000037,3010000,,,,03,폐업,,,,,,
,행정,2000-08-09,,,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-03-26,100-412,서울특별시 중구 광희동*가 *-** 대창빌딩,CDFG1251001996000038,3010000,,,,03,폐업,,,,,,
,책내는데달못,2006-03-21,,,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,,,2006-03-21 15:10:19,,1996-04-01,100-814,서울특별시 중구 서소문동 ** 삼성빌딩 ***동,CDFG1251001996000039,3010000,,"서울특별시 중구 서소문로 ***, ***동 (서소문동,삼성빌딩)",,03,폐업,,,,,,
,설악,2000-08-29,199367.842585665,451247.97237671,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-01,100-281,서울특별시 중구 인현동*가 ***-*,CDFG1251001996000040,3010000,,서울특별시 중구 마른내로*길 **-*  (인현동*가),,03,폐업,,,,,,
,온누리,2001-08-09,199333.801387448,451328.479487075,출판인쇄업,출판사,2026-05-03 22:46:03,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-04,100-281,서울특별시 중구 인현동*가 ***-* *층,CDFG1251001996000044,3010000,,"서울특별시 중구 마른내로 **  (인현동*가,*층)",,03,폐업,,,,,,
,선물거래전략연구소,2000-08-29,197365.094626051,451701.65750808,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-10,100-784,서울특별시 중구 정동 **-* 정동빌딩 ***동,CDFG1251001996000046,3010000,,"서울특별시 중구 정동길 **-**, ***동 (정동,정동빌딩)",,03,폐업,,,,,,
,삼영인쇄사,1999-02-24,199802.230095793,451470.283392979,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-17,100-290,서울특별시 중구 예관동 **-*,CDFG1251001996000052,3010000,,서울특별시 중구 창경궁로 **  (예관동),,03,폐업,,,,,,
,정민사,2004-01-12,199115.162515675,451501.106828934,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2004-03-24 18:09:40,,1996-04-19,100-846,서울특별시 중구 을지로*가 *** 상지빌딩,CDFG1251001996000055,3010000,,"서울특별시 중구 을지로 ***-**  (을지로*가,상지빌딩)",,03,폐업,,,,,,
,법향,2001-02-22,199351.93143427,451403.728933572,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-22,100-281,서울특별시 중구 인현동*가 ***-* 근화빌딩 ***동,CDFG1251001996000056,3010000,,"서울특별시 중구 을지로**길 **, ***동 (인현동*가,근화빌딩)",,03,폐업,,,,,,
,해뜨는나라,2001-11-30,199282.256841704,451198.82621051,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-22,100-013,서울특별시 중구 충무로*가 **-**,CDFG1251001996000057,3010000,,서울특별시 중구 충무로 **-*  (충무로*가),,03,폐업,,,,,,
,공익출판사,2002-01-15,199607.368086835,451431.605057375,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-23,100-282,서울특별시 중구 인현동*가 **,CDFG1251001996000058,3010000,,서울특별시 중구 마른내로*가길 *-*  (인현동*가),,03,폐업,,,,,,
,한컴,2002-04-02,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-26,100-845,서울특별시 중구 을지로*가 ***-**,CDFG1251001996000059,3010000,,,,03,폐업,,,,,,
,제일금융연구원,1997-10-25,198206.467077996,450965.174670729,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-26,100-011,서울특별시 중구 충무로*가 **-*,CDFG1251001996000060,3010000,,서울특별시 중구 남대문로 **  (충무로*가),,03,폐업,,,,,,
,도서출판세가,1997-01-27,201859.57751126,451313.02772821,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-29,100-819,서울특별시 중구 신당동 ***-**,CDFG1251001996000062,3010000,,서울특별시 중구 퇴계로**길 **  (신당동),,03,폐업,,,,,,
,도서출판이룸,1997-03-17,199101.764020399,451275.041722952,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-04-29,100-032,서울특별시 중구 저동*가 **-**,CDFG1251001996000063,3010000,,서울특별시 중구 수표로**길 *-*  (저동*가),,03,폐업,,,,,,
,2002월드,2001-08-09,198025.423145944,451233.281723117,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-03,100-080,서울특별시 중구 북창동 **-*,CDFG1251001996000064,3010000,,서울특별시 중구 세종대로**길 **  (북창동),,03,폐업,,,,,,
,한국문화사,2009-10-07,199382.157680224,451322.314347998,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2009-10-08 10:20:18,,1996-05-03,100-281,서울특별시 중구 인현동*가 ***-*,CDFG1251001996000065,3010000,,서울특별시 중구 마른내로*길 *-*  (인현동*가),,03,폐업,,,,,,
,현대문화사,1997-10-10,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-07,100-845,서울특별시 중구 을지로*가 ***-*,CDFG1251001996000066,3010000,,,,03,폐업,,,,,,
,열린출판사,2001-08-09,199133.147053161,451479.55561169,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-07,100-846,서울특별시 중구 을지로*가 ***-* *층,CDFG1251001996000067,3010000,,"서울특별시 중구 을지로**길 **  (을지로*가,*층)",,03,폐업,,,,,,
,한주출판사,1998-04-01,200224.815166574,451582.627103843,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-09,100-195,서울특별시 중구 을지로*가 **-* *층,CDFG1251001996000069,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,*층)",,03,폐업,,,,,,
,정문사,2019-04-05,199663.989241815,450758.189337952,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2019-04-05 16:34:24,,1996-05-09,100-273,서울특별시 중구 필동*가 **-* 정문빌딩 *층(A),CDFG1251001996000070,3010000,,"서울특별시 중구 서애로*길 **-** (필동*가,정문빌딩 *층(A))",,03,폐업,,,,,,
,신세대인쇄문화사,2000-05-27,199620.561686751,451187.653922523,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-10,100-282,서울특별시 중구 인현동*가 ***-**,CDFG1251001996000073,3010000,,서울특별시 중구 마른내로*길 **  (인현동*가),,03,폐업,,,,,,
,에덴아트컴,2004-01-12,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2004-03-24 18:23:09,,1996-05-10,100-867,서울특별시 중구 필동*가 **-* 샘빌딩***,CDFG1251001996000074,3010000,,,,03,폐업,,,,,,
,도서출판통로멀티미디어(주),2013-01-23,199559.81287492,451275.242508566,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,0,2013-01-23 17:24:48,,1996-05-10,100-282,서울특별시 중구 인현동*가 ***-** 신성상가***호,CDFG1251001996000075,3010000,,"서울특별시 중구 마른내로 **  (인현동*가,신성상가***호)",,03,폐업,,,,22712054,0,0
,현대출판사,2001-07-03,198529.914388176,450892.957567335,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-15,100-053,서울특별시 중구 회현동*가 *-** 코리아헤럴 드동 ****호,CDFG1251001996000078,3010000,,"서울특별시 중구 퇴계로 ***, 드동 ****호 (회현동*가,코리아헤럴)",,03,폐업,,,,,,
,향유옥합,1998-01-13,197831.859040235,451793.472953086,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-15,100-101,서울특별시 중구 태평로*가 **-*,CDFG1251001996000079,3010000,,서울특별시 중구 세종대로 ***-*  (태평로*가),,03,폐업,,,,31427560,,
,성지,2000-08-09,200224.815166574,451582.627103843,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-17,100-195,서울특별시 중구 을지로*가 **-*,CDFG1251001996000080,3010000,,서울특별시 중구 을지로 ***  (을지로*가),,03,폐업,,,,,,
,영진사,2004-01-12,199599.822095734,451373.232177241,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2004-03-24 18:05:42,,1996-05-17,100-282,서울특별시 중구 인현동*가 ***-*,CDFG1251001996000081,3010000,,,,03,폐업,,,,,,
,세롬,1997-02-21,200224.815166574,451582.627103843,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-05-22,100-195,서울특별시 중구 을지로*가 **-*,CDFG1251001996000082,3010000,,서울특별시 중구 을지로 ***  (을지로*가),,03,폐업,,,,,,
,한국유학컨설팅,1996-12-10,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-06-03,100-031,서울특별시 중구 저동*가 **,CDFG1251001996000087,3010000,,서울특별시 중구 삼일대로 ***  (저동*가),,03,폐업,,,,,,
,흑자도산연구소,2004-06-21,199810.591813598,451300.59780961,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2004-06-22 09:37:07,,1996-06-05,100-290,서울특별시 중구 예관동 **-**,CDFG1251001996000088,3010000,,서울특별시 중구 창경궁로 **-*  (예관동),,03,폐업,,,,,,
,두성아트,2001-08-09,199810.591813598,451300.59780961,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-06-05,100-290,서울특별시 중구 예관동 **-**,CDFG1251001996000089,3010000,,서울특별시 중구 창경궁로 **-*  (예관동),,03,폐업,,,,,,
,(주)영상아카데미,2000-07-25,197346.664858178,451164.44975357,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-06-07,100-130,서울특별시 중구 순화동 *-* 순화b*층,CDFG1251001996000091,3010000,,"서울특별시 중구 서소문로 **  (순화동,순화b*층)",,03,폐업,,,,,,
,하와모두,2004-02-04,199297.876590178,451025.516575091,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2004-02-04 09:51:44,,1996-06-14,100-866,서울특별시 중구 필동*가 **-* 동화빌딩 ***동,CDFG1251001996000093,3010000,,"서울특별시 중구 퇴계로 ***, ***동 (필동*가,동화빌딩)",,03,폐업,,,,,,
,법우사,1997-06-26,199694.256281317,451661.939604022,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-06-19,100-340,서울특별시 중구 산림동 ** 동양빌딩 *층동,CDFG1251001996000095,3010000,,,,03,폐업,,,,,,
,한국교육문화원,1998-01-05,200692.621953936,450678.741174633,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-06-26,100-833,서울특별시 중구 신당동 ***-**,CDFG1251001996000098,3010000,,서울특별시 중구 동호로**길 *  (신당동),,03,폐업,,,,,,
,한보연,1999-02-26,199810.591813598,451300.59780961,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-07-05,100-290,서울특별시 중구 예관동 **-**,CDFG1251001996000101,3010000,,서울특별시 중구 창경궁로 **-*  (예관동),,03,폐업,,,,22683954,,
,일심출판사,2014-11-27,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2014-11-27 10:16:06,,1996-07-05,100-851,서울특별시 중구 을지로*가 **-* *층,CDFG1251001996000102,3010000,,,,03,폐업,,,,,,
,선양출판,2009-07-07,198933.368225877,451641.143432307,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,,,2009-07-08 10:49:24,,1996-07-12,,서울특별시 중구 수표동 **-** 금속빌딩*층,CDFG1251001996000106,3010000,,"서울특별시 중구 을지로*길 **  (수표동,금속빌딩*층)",,03,폐업,,,,22643287,,
,단우문화사,1998-10-27,,,출판인쇄업,출판사,2026-05-03 22:46:04,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-07-18,100-845,서울특별시 중구 을지로*가 ***-** 현흥B***호,CDFG1251001996000108,3010000,,,,03,폐업,,,,,,
,불꽃,2016-11-28,199376.650770635,451519.940975515,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2016-11-29 08:14:45,,1996-07-18,100-300,서울특별시 중구 초동 *-*,CDFG1251001996000110,3010000,,서울특별시 중구 을지로**길 * (초동),,03,폐업,,,,,,
,씨쓰리,2008-10-01,199570.988815536,451523.433459147,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,,,2008-10-01 09:36:15,,1996-07-27,100-849,서울특별시 중구 을지로*가 ***-*,CDFG1251001996000111,3010000,,서울특별시 중구 을지로**길 *  (을지로*가),,03,폐업,,,,,,
근린생활시설,도서출판 호연지기,2008-01-03,199278.572040059,451068.070427603,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,,,2008-01-03 17:12:08,,1996-07-27,100-013,서울특별시 중구 충무로*가 **-* 해봉빌딩 ***호,CDFG1251001996000112,3010000,,"서울특별시 중구 충무로 *-*,  ***호 (충무로*가,해봉빌딩)",,03,폐업,,,,22747688,,
,굿아이디어,1999-07-13,199538.324142749,451030.247845607,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-07-27,100-863,서울특별시 중구 충무로*가 ***,CDFG1251001996000113,3010000,,,,03,폐업,,,,,,
,도서출판삼호광고기획,2023-08-07,199822.10979662,451182.266913412,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2023-08-07 14:29:35,,1996-08-01,100-015,서울특별시 중구 충무로*가 **-* 부성빌딩 ***동,CDFG1251001996000116,3010000,,"서울특별시 중구 창경궁로 *, ***동 (충무로*가,부성빌딩)",,03,폐업,,,,02-267-0530,,
,양우,1997-04-03,199559.81287492,451275.242508566,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-01,100-282,서울특별시 중구 인현동*가 ***-** 신성 ***동,CDFG1251001996000117,3010000,,"서울특별시 중구 마른내로 **, ***동 (인현동*가,신성)",,03,폐업,,,,,,
근린생활시설,도서출판하늘씨앗,1999-04-23,199571.599470393,451124.851387624,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,0,2003-05-06 11:23:16,,1996-08-03,100-863,서울특별시 중구 충무로*가 ***-*,CDFG1251001996000118,3010000,,서울특별시 중구 퇴계로 ***  (충무로*가),,03,폐업,,,,22688081,0,0
근린생활시설,도서출판아래아의학,2005-08-11,200905.762937458,450638.067761796,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,,,2005-10-04 14:22:05,,1996-08-16,100-834,서울특별시 중구 신당동 ***-*** *층***호,CDFG1251001996000119,3010000,,"서울특별시 중구 동호로**길 **  (신당동,*층***호)",,03,폐업,,,,22314797,,
,도서출판이산,1998-05-29,198015.667603016,450640.471159963,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-09,100-874,서울특별시 중구 회현동*가 ***-*,CDFG1251001996000121,3010000,,서울특별시 중구 퇴계로*길 *  (회현동*가),,03,폐업,,,,,,
,대우교육,1997-07-11,197579.6119606,451207.320313674,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-16,100-813,서울특별시 중구 서소문동 **-* 삼영빌딩 ***동,CDFG1251001996000122,3010000,,"서울특별시 중구 서소문로 ***, ***동 (서소문동,삼영빌딩)",,03,폐업,,,,,,
,샘소리미디어,2001-08-09,,,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-19,100-195,서울특별시 중구 을지로*가 *-** 양지빌딩 ***호,CDFG1251001996000123,3010000,,,,03,폐업,,,,,,
,(주)토탈미디어,2001-08-09,198983.732935904,451092.140285241,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-29,100-861,서울특별시 중구 충무로*가 **-** 조양빌딩 **층동,CDFG1251001996000125,3010000,,"서울특별시 중구 삼일대로 ***, **층동 (충무로*가,조양빌딩)",,03,폐업,,,,,,
,국조문화사,2001-08-09,,,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-08-29,100-032,서울특별시 중구 저동*가 **-*,CDFG1251001996000126,3010000,,서울특별시 중구 마른내로 **-**  (저동*가),,03,폐업,,,,,,
,날개,1999-01-26,200893.119043422,451354.677273034,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-09-03,100-888,서울특별시 중구 신당동 ***-*,CDFG1251001996000127,3010000,,서울특별시 중구 퇴계로 ***  (신당동),,03,폐업,,,,,,
,참길미디어,2001-08-09,200523.291875424,451462.625533766,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1996-09-09,100-411,서울특별시 중구 광희동*가 ***-** 신생빌딩 ***호,CDFG1251001996000129,3010000,,"서울특별시 중구 을지로**길 **,  ***호 (광희동*가,신생빌딩)",,03,폐업,,,,,,
,경일문화사,2006-01-19,199266.445620489,451500.917372629,출판인쇄업,출판사,2026-05-03 22:46:05,I,03,폐업,,,,2006-01-19 10:53:54,,1996-09-11,100-846,서울특별시 중구 을지로*가 ***-* *층,CDFG1251001996000132,3010000,,"서울특별시 중구 충무로 **  (을지로*가,*층)",,03,폐업,,,,,,
,저널하우스,1995-12-31,199363.129622048,451008.456459696,출판인쇄업,출판사,2026-05-03 22:45:48,I,03,폐업,,0,,2003-05-06 11:23:16,,1994-05-21,100-867,서울특별시 중구 필동*가 **-** 하니 ****동,CDFG1251001994000218,3010000,,"서울특별시 중구 퇴계로 ***, ****동 (필동*가,하니)",,03,폐업,,,,,,
,서울시정개발연구원,2004-01-20,,,출판인쇄업,출판사,2026-05-03 22:45:48,I,03,폐업,,,,2004-01-20 10:12:06,,1994-04-08,100-250,서울특별시 중구 예장동 *-*,CDFG1251001994000219,3010000,,,,03,폐업,,,,,,
근린생활시설,한국번역개발원,2004-01-12,198529.914388176,450892.957567335,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,,,2004-03-24 18:09:03,,1994-04-16,100-053,서울특별시 중구 회현동*가 *-** 코리아헤럴드빌딩**층*-*호,CDFG1251001994000222,3010000,,"서울특별시 중구 퇴계로 ***  (회현동*가,코리아헤럴드빌딩**층*-*호)",,03,폐업,,,,,,
,성민기업,2012-02-16,199332.984027781,451408.541940369,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2012-02-16 11:14:36,,1995-01-06,100-300,서울특별시 중구 초동 **-* 초동빌딩 ***동,CDFG1251001995000001,3010000,,"서울특별시 중구 충무로*길 *, ***동 (초동,초동빌딩)",,03,폐업,,,,,,
,서연문화사,2001-04-23,199239.129040945,451229.173299808,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-01-12,100-300,서울특별시 중구 초동 **-**,CDFG1251001995000005,3010000,,서울특별시 중구 충무로 **-**  (초동),,03,폐업,,,,,,
,창신프로젝트,1996-01-29,,,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-01-20,100-310,서울특별시 중구 오장동 ***-**,CDFG1251001995000010,3010000,,,,03,폐업,,,,,,
,남경씨스템,2000-03-04,199419.643695968,451319.55169995,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-01-22,100-281,서울특별시 중구 인현동*가 **-** 병룡빌딩 ***동,CDFG1251001995000011,3010000,,"서울특별시 중구 마른내로 **, ***동 (인현동*가,병룡빌딩)",,03,폐업,,,,,,
,예술시대,2001-08-09,199747.578977895,450878.349328345,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-01-23,100-856,서울특별시 중구 장충동*가 ***-**,CDFG1251001995000012,3010000,,서울특별시 중구 서애로*길 **-*  (장충동*가),,03,폐업,,,,,,
,세계의여성들,1998-06-24,199569.779347082,451561.368896953,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-02-01,100-849,서울특별시 중구 을지로*가 ***-*,CDFG1251001995000015,3010000,,서울특별시 중구 을지로 ***  (을지로*가),,03,폐업,,,,,,
,열두사람,2001-01-29,199090.112337836,451196.211778665,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-02-01,100-013,서울특별시 중구 충무로*가 **-**,CDFG1251001995000016,3010000,,서울특별시 중구 수표로 **-*  (충무로*가),,03,폐업,,,,,,
,세종문화사,2004-01-12,,,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,,,2004-03-24 18:07:10,,1995-02-02,100-230,서울특별시 중구 수표동 ** 그랜드빌딩 ***호,CDFG1251001995000017,3010000,,,,03,폐업,,,,,,
,엔애치케이,2001-08-09,201775.682523178,451396.878132704,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-02-03,100-819,서울특별시 중구 신당동 ***-* 성환빌딩 ***동,CDFG1251001995000019,3010000,,"서울특별시 중구 퇴계로**길 **, ***동 (신당동,성환빌딩)",,03,폐업,,,,,,
,수연산업,2015-06-09,199571.599470393,451124.851387624,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2015-06-09 10:47:56,,1995-02-10,100-863,서울특별시 중구 충무로*가 ***-* 진양빌딩 ***동,CDFG1251001995000021,3010000,,"서울특별시 중구 퇴계로 ***, ***동 (충무로*가,진양빌딩)",,03,폐업,,,,,,
,삼영출판사,2001-08-09,199469.543915351,451382.017045741,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-02-22,100-281,서울특별시 중구 인현동*가 **-*,CDFG1251001995000022,3010000,,서울특별시 중구 을지로**길 **-**  (인현동*가),,03,폐업,,,,,,
,솔마루,2001-08-09,199240.311931188,450931.856328285,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-02-24,100-866,서울특별시 중구 필동*가 **-*,CDFG1251001995000023,3010000,,서울특별시 중구 퇴계로**길 *-*  (필동*가),,03,폐업,,,,,,
,원컴주식회사,2001-08-09,201358.65484088,451258.777949759,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-03-06,100-819,서울특별시 중구 신당동 ***-* 창원빌딩 ***동,CDFG1251001995000025,3010000,,"서울특별시 중구 다산로 ***, ***동 (신당동,창원빌딩)",,03,폐업,,,,,,
,글로벨북스,2001-08-09,199834.648575444,451319.668359752,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-03-13,100-290,서울특별시 중구 예관동 **-* 호수빌딩 *층동,CDFG1251001995000027,3010000,,"서울특별시 중구 퇴계로**길 **, *층동 (예관동,호수빌딩)",,03,폐업,,,,,,
,도서출판의계,2002-01-24,201407.53815745,451409.963780062,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-03-14,100-450,서울특별시 중구 신당동 ***-*,CDFG1251001995000029,3010000,,서울특별시 중구 다산로**길 *  (신당동),,03,폐업,,,,,,
,아성,2001-06-26,199606.899079899,451377.273523276,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,,,2004-03-24 18:29:55,,1995-03-28,100-282,서울특별시 중구 인현동*가 ***-*,CDFG1251001995000032,3010000,,서울특별시 중구 을지로**길 **-**  (인현동*가),,03,폐업,,,,,,
,다솔,2001-08-09,200020.63978071,451141.036979227,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-03-28,100-380,서울특별시 중구 묵정동 **-* 보림빌딩** *동,CDFG1251001995000033,3010000,,"서울특별시 중구 퇴계로 ***, *동 (묵정동,보림빌딩**)",,03,폐업,,,,,,
,청윤,2001-08-09,200369.603677755,450908.368974146,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-03-31,100-855,서울특별시 중구 장충동*가 ***-* 상록빌딩 *층동,CDFG1251001995000034,3010000,,"서울특별시 중구 동호로**길 **-*, *층동 (장충동*가,상록빌딩)",,03,폐업,,,,,,
,삼동윤리,2004-01-12,199194.102358533,451275.173041651,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,,,2004-03-24 18:08:00,,1995-04-01,100-300,서울특별시 중구 초동 ***-* 안흥빌딩 ***동,CDFG1251001995000035,3010000,,"서울특별시 중구 수표로**길 **, ***동 (초동,안흥빌딩)",,03,폐업,,,,,,
,인시,2004-01-12,200067.762535733,451339.521538855,출판인쇄업,출판사,2026-05-03 22:45:49,I,03,폐업,,,,2004-03-24 17:56:45,,1995-04-01,100-310,서울특별시 중구 오장동 ***-** *층,CDFG1251001995000036,3010000,,"서울특별시 중구 퇴계로**길 **  (오장동,*층)",,03,폐업,,,,,,
,예솔기획,2001-08-09,199391.997585062,450948.306605251,출판인쇄업,출판사,2026-05-03 22:45:50,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-04-10,100-272,서울특별시 중구 필동*가 *-* ***호,CDFG1251001995000038,3010000,,"서울특별시 중구 퇴계로**길 *  (필동*가,***호)",,03,폐업,,,,,,
,모형,2001-08-09,200748.142875917,450245.124860792,출판인쇄업,출판사,2026-05-03 22:45:50,I,03,폐업,,0,,2003-05-06 11:23:16,,1995-04-13,100-835,서울특별시 중구 신당동 ***-* 백석빌딩,CDFG1251001995000040,3010000,,,,03,폐업,,,,,,
