영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,임대,나라숍,2014-10-10,197545.985381694,442685.886949892,2026-05-03 22:32:14,I,02,폐업,0,,,,,,,,,2012-03-30 14:10:15,2012-03-30,8.88,156-818,서울특별시 동작구 사당동 ***-* 대림프라자 A동 ***호,N,,3190000-134-2012-00027,,3190000,"서울특별시 동작구 사당로**길 *, A동 ***호 (사당동, 대림프라자)",07005,03,폐업,영업장판매,02-3476-3472,,,
,,알이에스디(주),2008-02-01,207001.872308692,450597.61492646,2026-05-03 22:35:31,I,02,폐업,0,0,0,0,,,,0,,2007-10-31 14:49:58,2007-05-02,,143-898,서울특별시 광진구 중곡동 ***-* (공영빌딩 *층 ***호),N,,3040000-134-2007-00038,,3040000,,,03,폐업,다단계판매,02-514-4943,,,
,,오조(OJO),2021-05-27,195678.46985801,445034.42072675,2026-05-03 22:32:48,I,02,폐업,0,,,,,,,,,2021-05-27 14:04:23,2020-09-11,,156-030,서울특별시 동작구 상도동 *-** 이레아트빌,N,,3190000-134-2020-00106,,3190000,"서울특별시 동작구 매봉로 **, ***호 (상도동, 이레아트빌)",06912,03,폐업,전자상거래(통신판매업),,,,
,자가,수한의원,2018-12-05,207773.611211447,450051.972952857,2026-05-03 22:36:41,I,02,폐업,0,,,,,,,,,2018-12-05 13:37:20,2012-12-06,132.00,143-849,서울특별시 광진구 능동 ***-*,N,,3040000-134-2012-00120,,3040000,"서울특별시 광진구 천호대로 ***, *층 (능동)",04987,03,폐업,영업장판매,02-453-2124,,,
,,나이스굿해피,2023-11-29,206232.014507331,450174.133962364,2026-05-03 22:38:00,I,02,폐업,0,,,,,,,,,2023-11-29 09:30:02,2022-09-30,,143-839,서울특별시 광진구 군자동 ***-*** *층 *호,N,,3040000-134-2022-00266,,3040000,"서울특별시 광진구 동일로**길 **-**, *층 *호 (군자동)",05001,03,폐업,전자상거래(통신판매업),,,,
,임대,명품다이어트,2011-06-10,207186.918069045,452040.483594359,2026-05-03 22:36:22,I,02,폐업,0,,,,,,,,,2011-02-22 15:26:53,2011-02-22,19.80,143-909,서울특별시 광진구 중곡동 ***-*,N,,3040000-134-2011-00027,,3040000,,,03,폐업,영업장판매,,,,
,,제이몰,,207406.714638752,447584.475574698,2026-05-03 22:38:33,I,01,영업,0,,,,,,,,,2024-05-30 10:23:47,2024-05-30,,143-873,서울특별시 광진구 자양동 ***-*,N,,3040000-134-2024-00081,,3040000,"서울특별시 광진구 자양로*길 **-*, ***호 (자양동)",05102,01,영업/정상,전자상거래(통신판매업),,,,
,,정관장 사당점,,198065.720163512,442486.086833835,2026-05-03 22:31:40,I,01,영업,0,0,0,0,,,,0,,2024-04-04 13:10:15,2004-06-16,45.50,156-817,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2004-00036,,3190000,서울특별시 동작구 사당로 *** (사당동),07006,01,영업/정상,영업장판매,02-533-0389,,,
,,해피헬스,2016-12-14,193300.832515956,443302.417672701,2026-05-03 22:32:05,I,02,폐업,0,,,,,,,,,2015-04-28 12:56:12,2008-05-22,,156-736,서울특별시 동작구 신대방동 ***-** 캐릭터그린빌 ***호,N,,3190000-134-2008-00022,,3190000,"서울특별시 동작구 보라매로*가길 *, ***호 (신대방동,캐릭터그린빌)",07071,03,폐업,영업장판매,02-6408-7577,,,
,,글로벌스타,2023-12-27,207322.892085292,451725.813503564,2026-05-03 22:37:11,I,02,폐업,0,,,,,,,,,2023-12-27 09:45:35,2019-01-15,,143-900,서울특별시 광진구 중곡동 ***-* 제일아트빌 ***호,N,,3040000-134-2019-00010,,3040000,"서울특별시 광진구 면목로**길 **, *층 ***호 (중곡동, 제일아트빌)",04904,03,폐업,전자상거래(통신판매업),,,,
,,(주)화미화장품 이수지점,2007-11-09,198304.080681975,442411.724302951,2026-05-03 22:31:58,I,02,폐업,0,,,,,,,,,2007-04-23 00:00:00,2004-11-12,,156-824,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2004-00273,,3190000,,,03,폐업,영업장판매,,,,
,임대,세븐일레븐 중곡프리미엄점,,207235.581247334,451072.124043842,2026-05-03 22:38:42,I,01,영업,0,,,,,,,,,2025-09-18 14:09:50,2025-09-18,3.30,143-885,서울특별시 광진구 중곡동 **-*,N,,3040000-134-2025-00131,,3040000,"서울특별시 광진구 긴고랑로 **, *층 (중곡동)",04921,01,영업/정상,영업장판매,,,,
,임대,24리얼영(24realyoung),2020-06-11,194052.58641904,444807.506405495,2026-05-03 22:32:26,I,02,폐업,0,,,,,,,,,2020-06-11 09:19:17,2016-04-21,105.00,156-807,서울특별시 동작구 대방동 *-** 천록빌라 ***호,N,,3190000-134-2016-00036,,3190000,"서울특별시 동작구 등용로 **, ***호 (대방동, 천록빌라)",06948,03,폐업,전자상거래(통신판매업),,,,
,,어웨이의원,2013-12-31,209775.267831522,450327.57709331,2026-05-03 22:34:51,I,02,폐업,0,0,0,0,,,,0,,2013-12-20 17:11:33,2005-03-11,,143-210,서울특별시 광진구 광장동 산 ** *층,N,,3040000-134-2005-00021,,3040000,"서울특별시 광진구 워커힐로 ***, *층 (광장동)",04963,03,폐업,영업장판매,02-2022-0405,,,
,,모던바이오,2017-12-27,194857.901232401,445143.265034641,2026-05-03 22:32:22,I,02,폐업,0,,,,,,,,,2017-12-27 17:16:35,2015-04-21,,156-803,서울특별시 동작구 노량진동 ***-**,N,,3190000-134-2015-00026,,3190000,서울특별시 동작구 장승배기로**길 **-** (노량진동),06925,03,폐업,전자상거래(통신판매업),02-817-0011,,,
,임대,아리따움(세종대점),2021-01-05,206376.250562824,449455.046135201,2026-05-03 22:36:56,I,02,폐업,0,,,,,,,,,2021-01-05 16:56:13,2015-03-30,3.30,143-915,서울특별시 광진구 화양동 ***,N,,3040000-134-2015-00026,,3040000,서울특별시 광진구 광나루로 *** (화양동),05009,03,폐업,영업장판매,,,,
,임대,GS25 노량초교점,2019-12-20,194657.111559092,445286.093539659,2026-05-03 22:32:27,I,02,폐업,0,,,,,,,,,2019-12-20 10:35:01,2016-08-19,33.26,156-803,서울특별시 동작구 노량진동 ***-* *층,N,,3190000-134-2016-00069,,3190000,"서울특별시 동작구 장승배기로 ***, *층 (노량진동)",06924,03,폐업,영업장판매,,,,
,,쿨공주,2015-06-09,194618.621660163,445206.883000134,2026-05-03 22:32:09,I,02,폐업,0,,,,,,,,,2015-06-11 14:15:26,2010-05-25,,156-803,서울특별시 동작구 노량진동 ***-**,N,,3190000-134-2010-00071,,3190000,서울특별시 동작구 장승배기로 *** (노량진동),06935,03,폐업,영업장판매,,,,
,,(주)아푸지마닷컴,2004-05-14,197629.477544352,442303.756960284,2026-05-03 22:31:39,I,02,폐업,0,0,0,0,0,,0,0,,2004-03-31 00:00:00,2004-03-31,,156-823,서울특별시 동작구 사당동 ***-** 용봉빌딩 ***호,N,0,3190000-134-2004-00001,0,3190000,,,03,폐업,통신판매,02-3474-6722,,,
,,황실과 구운돌,2018-03-14,192534.587323145,443841.068844236,2026-05-03 22:32:22,I,02,폐업,0,,,,,,,,,2018-03-14 14:09:53,2015-02-09,,156-851,서울특별시 동작구 신대방동 ***-*,N,,3190000-134-2015-00010,,3190000,서울특별시 동작구 여의대방로 **-* (신대방동),07063,03,폐업,영업장판매,02-849-8849,,,
,,뉴프로케어,,193273.484014052,445011.250115029,2026-05-03 22:32:51,I,01,영업,0,,,,,,,,,2021-03-16 11:12:26,2021-03-16,,156-761,서울특별시 동작구 대방동 *** 대림아파트,N,,3190000-134-2021-00054,,3190000,"서울특별시 동작구 여의대방로**길 **, ***동 ****호 (대방동, 대림아파트)",06943,01,영업/정상,전자상거래(통신판매업),,,,
,자가,미가보 건강케어샵,,206014.599715389,448359.990459515,2026-05-03 22:37:51,I,01,영업,0,,,,,,,,,2022-04-25 15:38:58,2022-04-25,28.56,143-190,서울특별시 광진구 자양동 *** 자양 호반써밋,N,,3040000-134-2022-00110,,3040000,"서울특별시 광진구 능동로 **, 아브뉴프랑센트럴동 *층 ***호 (자양동, 자양 호반써밋)",05074,01,영업/정상,영업장판매,,,,
,,이로아뷰티,2020-12-30,206523.637491298,450402.927151308,2026-05-03 22:37:09,I,02,폐업,0,,,,,,,,,2020-12-30 11:24:06,2018-08-14,,143-837,서울특별시 광진구 군자동 **-** ***호,N,,3040000-134-2018-00064,,3040000,"서울특별시 광진구 동일로**다길 *, ***호 (군자동)",04995,03,폐업,전자상거래(통신판매업),,,,
,,덴마크동작관악대리점,,197212.097911311,441679.709963705,2026-05-03 22:32:33,I,01,영업,0,,,,,,,,,2018-08-13 11:34:47,2018-08-13,,156-090,서울특별시 동작구 사당동 **** 사당삼익그린뷰아파트,N,,3190000-134-2018-00060,,3190000,"서울특별시 동작구 남부순환로***길 **, 상가동 *층 (사당동, 사당삼익그린뷰아파트)",07021,01,영업/정상,영업장판매,02-875-8004,,,
,임대,허브스토리,2017-01-26,198217.244875774,443070.83461838,2026-05-03 22:32:14,I,02,폐업,0,,,,,,,,,2016-01-14 12:59:11,2012-04-25,33.00,156-815,서울특별시 동작구 사당동 **-** *층,N,,3190000-134-2012-00037,,3190000,"서울특별시 동작구 동작대로**나길 **, *층 (사당동)",06997,03,폐업,영업장판매,,,,
,,고려한백,,197378.049160698,441812.111368174,2026-05-03 22:32:07,I,01,영업,0,,,,,,,,,2023-12-21 15:07:10,2009-06-01,,156-822,서울특별시 동작구 사당동 ***-***,N,,3190000-134-2009-00058,,3190000,서울특별시 동작구 사당로**길 ***-* (사당동),07022,01,영업/정상,방문판매,,,,
,,모아코스,2009-02-19,193113.141178618,443933.653430795,2026-05-03 22:32:05,I,02,폐업,0,,,,,,,,,2008-04-17 10:12:29,2008-04-17,,156-848,서울특별시 동작구 신대방동 ***-**,N,,3190000-134-2008-00015,,3190000,,,03,폐업,통신판매,02-3280-9791,,,
,임대,씨제이올리브영(주) 사당점,2023-09-27,198277.137574688,441882.758312132,2026-05-03 22:32:26,I,02,폐업,0,,,,,,,,,2023-09-27 13:49:47,2016-03-28,178.51,156-826,서울특별시 동작구 사당동 ****-** *층 일부,N,,3190000-134-2016-00027,,3190000,"서울특별시 동작구 동작대로 **, *층 (사당동, 일부)",07015,03,폐업,영업장판매,02-588-5290,,,
,,정관장 장승배기점,,194963.274671696,444866.845573417,2026-05-03 22:31:40,I,01,영업,0,0,0,0,,,,0,,2019-10-25 14:20:29,2004-06-15,40.00,156-030,서울특별시 동작구 상도동 *** 브라운스톤 상가동 B***호,N,,3190000-134-2004-00030,,3190000,"서울특별시 동작구 상도로**길 **, B***호 (상도동, 브라운스톤 상가동)",06921,01,영업/정상,영업장판매,02-822-2304,,,
,자가,지에스25광장학산,,209679.58447051,449910.157174809,2026-05-03 22:37:11,I,01,영업,0,,,,,,,,,2019-02-22 15:50:41,2019-02-22,3.30,143-802,서울특별시 광진구 광장동 *** 학산코스모스텔,N,,3040000-134-2019-00023,,3040000,"서울특별시 광진구 아차산로**길 **, 학산코스모스텔 *층 ***-*호 (광장동)",04969,01,영업/정상,영업장판매,,,,
,,홈프러스,2010-10-28,207081.770436924,447893.80108144,2026-05-03 22:36:02,I,02,폐업,0,,,,,,,,,2009-12-17 16:29:42,2009-12-17,,143-867,서울특별시 광진구 자양동 *** 지하 *층,N,,3040000-134-2009-00178,,3040000,,,03,폐업,영업장판매,,,,
,임대,리틀타이탄,2025-09-15,209679.58447051,449910.157174809,2026-05-03 22:37:52,I,02,폐업,0,,,,,,,,,2025-09-15 17:32:33,2022-05-24,.00,143-802,서울특별시 광진구 광장동 *** 학산코스모스텔,N,,3040000-134-2022-00150,,3040000,"서울특별시 광진구 아차산로**길 **, 학산코스모스텔 ***호 (광장동)",04969,03,폐업,전자상거래(통신판매업),,,,
,,그린존,2007-07-27,196469.839776813,444981.937930765,2026-05-03 22:32:01,I,02,폐업,0,,,,,,,,,2005-09-26 00:00:00,2005-09-26,,156-755,서울특별시 동작구 흑석동 ***-* 중앙대학교병원 B***호,N,,3190000-134-2005-00094,,3190000,,,03,폐업,영업장판매,,,,
,,하이리빙,2011-04-01,207755.403159788,449398.115540109,2026-05-03 22:34:39,I,02,폐업,0,,,,,,,,,2004-07-21 00:00:00,2004-07-21,,143-819,서울특별시 광진구 구의동 **-**,N,,3040000-134-2004-00226,,3040000,,,03,폐업,다단계판매,,,,
,,해맑은 비타민,2022-08-17,208069.580214162,449903.558772797,2026-05-03 22:36:38,I,02,폐업,0,,,,,,,,,2022-08-17 16:58:29,2012-05-07,112.00,143-817,서울특별시 광진구 구의동 **-**,N,,3040000-134-2012-00060,,3040000,"서울특별시 광진구 자양로 ***, *층 (구의동)",04961,03,폐업,영업장판매,02-3437-3722,,,
,,엠엔씨,2019-06-18,208325.389315522,450567.711643127,2026-05-03 22:37:06,I,02,폐업,0,,,,,,,,,2019-06-18 15:40:20,2017-12-08,,143-889,서울특별시 광진구 중곡동 ***-*,N,,3040000-134-2017-00087,,3040000,"서울특별시 광진구 영화사로*가길 **, ***호 (중곡동)",04947,03,폐업,전자상거래(통신판매업),,,,
,,애터미동작다올센타,2015-03-20,194372.056553754,444322.15330989,2026-05-03 22:32:16,I,02,폐업,0,,,,,,,,,2015-03-20 17:00:32,2013-03-25,26.96,156-840,서울특별시 동작구 상도동 ***-** 다담빌 *호,N,,3190000-134-2013-00041,,3190000,"서울특별시 동작구 성대로**길 **, *층 *호 (상도동, 다담빌)",06961,03,폐업,영업장판매,,,,
,,미인들의 허브,2015-10-14,197453.410248707,442052.54758011,2026-05-03 22:32:10,I,02,폐업,0,,,,,,,,,2010-12-27 16:57:58,2010-12-27,,156-821,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2010-00157,,3190000,서울특별시 동작구 사당로**나길 ** (사당동),07017,03,폐업,영업장판매,031-452-6887,,,
,,월드종합라이센스,2011-03-24,193376.149853932,445340.362673609,2026-05-03 22:31:59,I,02,폐업,0,,,,,,,,,2005-01-05 00:00:00,2005-01-05,,156-808,서울특별시 동작구 대방동 ***-**,N,,3190000-134-2005-00007,,3190000,,,03,폐업,다단계판매,,,,
,,(주)다원피엔씨,2013-01-25,198182.835807914,442826.268041873,2026-05-03 22:32:10,I,02,폐업,0,,,,,,,,,2010-12-02 11:48:01,2010-12-02,,156-816,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2010-00147,,3190000,서울특별시 동작구 동작대로**길 ** (사당동),07008,03,폐업,방문판매,02-595-3373,,,
,,하이리빙,2007-07-03,208040.374428044,449428.928317224,2026-05-03 22:34:40,I,02,폐업,0,,,,,,,,,2004-08-05 00:00:00,2004-08-05,,143-818,서울특별시 광진구 구의동 **-**,N,,3040000-134-2004-00242,,3040000,,,03,폐업,다단계판매,,,,
,,해피다이어트,2012-12-18,207034.609396365,447847.134551148,2026-05-03 22:35:49,I,02,폐업,0,,,,,,,,,2012-10-15 09:44:42,2009-03-03,,143-867,서울특별시 광진구 자양동 ***-**,N,,3040000-134-2009-00025,,3040000,서울특별시 광진구 자양로**길 **-* (자양동),05061,03,폐업,영업장판매,02-456-1321,,,
,자가,산꼬레 프로폴리스,2012-01-30,193273.484014052,445011.250115029,2026-05-03 22:32:14,I,02,폐업,0,,,,,,,,,2012-01-17 16:05:19,2012-01-17,.00,156-811,서울특별시 동작구 대방동 *** ***호,N,,3190000-134-2012-00006,,3190000,"서울특별시 동작구 여의대방로**길 **, ***호 (대방동)",06943,03,폐업,통신판매,02-831-2920,,,
,임대,(주)위랜드,2014-08-22,207389.953179141,450145.704258642,2026-05-03 22:36:35,I,02,폐업,0,,,,,,,,,2013-12-10 18:04:26,2011-12-07,54.26,143-849,"서울특별시 광진구 능동 ***-** ***,***호",N,,3040000-134-2011-00161,,3040000,"서울특별시 광진구 능동로**길 ***-*, ***,***호 (능동)",04987,03,폐업,방문판매,02-2699-3088,,,
,,디에이치컴퍼니,2026-01-07,207126.43798591,447666.249201564,2026-05-03 22:38:39,I,02,폐업,0,,,,,,,,,2026-01-07 11:04:14,2025-02-27,,143-872,서울특별시 광진구 자양동 ***-*,N,,3040000-134-2025-00019,,3040000,"서울특별시 광진구 뚝섬로 ***-*, ***호 (자양동)",05101,03,폐업,전자상거래(통신판매업),,,,
,,P.F 코리아,2008-03-05,208141.906424553,450298.276612067,2026-05-03 22:35:40,I,02,폐업,0,,,,,,,,,2008-01-23 09:14:38,2008-01-23,,143-889,서울특별시 광진구 중곡동 ***-* 지하,N,,3040000-134-2008-00002,,3040000,,,03,폐업,영업장판매,02-455-4709,,,
,자가,현아서비스,2016-01-20,194017.823630013,445610.919894144,2026-05-03 22:32:10,I,02,폐업,0,,,,,,,,,2011-01-12 16:08:54,2011-01-12,66.00,156-807,서울특별시 동작구 대방동 **-* 유한양행 구관 *층,N,,3190000-134-2011-00006,,3190000,"서울특별시 동작구 노량진로 ** (대방동,유한양행 구관 *층)",06927,03,폐업,영업장판매,02-828-0389,,,
,임대,대림수입,2023-09-04,193273.484014052,445011.250115029,2026-05-03 22:32:07,I,02,폐업,0,,,,,,,,,2023-09-04 11:20:58,2009-03-12,33.71,156-811,서울특별시 동작구 대방동 *** 대림쇼핑상가 *층 ***호,N,,3190000-134-2009-00027,,3190000,서울특별시 동작구 여의대방로 *** (대방동),06943,03,폐업,영업장판매,02-824-7935,,,
,임대,허브다이어트,2010-09-17,192095.363410035,442866.183394208,2026-05-03 22:32:09,I,02,폐업,0,,,,,,,,,2010-06-17 15:36:22,2010-06-17,.00,156-854,서울특별시 동작구 신대방동 ***-**,N,,3190000-134-2010-00078,,3190000,,,03,폐업,영업장판매,070-8102-7406,,,상수도전용
,,세양교역,2007-03-02,207315.838960169,448670.852957804,2026-05-03 22:35:22,I,02,폐업,0,,,,,,,,,2006-11-30 00:00:00,2006-11-30,,143-826,서울특별시 광진구 구의동 ***-** 청양빌딩 지하*층,N,,3040000-134-2006-00088,,3040000,,,03,폐업,영업장판매,02-453-9444,,,
,,아모레 카운셀러,2015-11-25,196697.9603483,444706.320993723,2026-05-03 22:32:22,I,02,폐업,0,,,,,,,,,2015-05-12 15:32:36,2015-05-12,,156-859,서울특별시 동작구 흑석동 **-** (*층동),N,,3190000-134-2015-00030,,3190000,"서울특별시 동작구 서달로**다길 **, *층 (흑석동)",,03,폐업,방문판매,,,,
,임대,올라이브코리아,2022-12-29,193904.109457108,444170.492680487,2026-05-03 22:32:53,I,02,폐업,0,,,,,,,,,2022-12-29 13:15:08,2021-10-25,1.50,156-030,서울특별시 동작구 상도동 ***-** 성대지마트,N,,3190000-134-2021-00167,,3190000,"서울특별시 동작구 상도로 ***, 성대지마트 *층 (상도동)",07041,03,폐업,영업장판매,,,,
,,다나원모발관리샵,2006-10-11,198229.647421692,441690.921865632,2026-05-03 22:32:00,I,02,폐업,0,,,,,,,,,2005-08-23 00:00:00,2005-08-23,,156-827,서울특별시 동작구 사당동 ****-*,N,,3190000-134-2005-00085,,3190000,,,03,폐업,영업장판매,,,,
,,주식회사 해피바바플러스,,192285.601578232,443756.213083141,2026-05-03 22:33:01,I,01,영업,0,,,,,,,,,2024-10-07 16:59:23,2023-06-27,,156-700,서울특별시 동작구 신대방동 *** 경남교수아파트,N,,3190000-134-2023-00174,,3190000,"서울특별시 동작구 여의대방로**길 **, ***동 ****호 (신대방동, 경남교수아파트)",07064,01,영업/정상,전자상거래(통신판매업),,,,
,,제이엔에스,2012-08-30,207388.308848516,448313.517465433,2026-05-03 22:36:09,I,02,폐업,0,,,,,,,,,2010-04-12 09:33:41,2010-04-12,,143-825,서울특별시 광진구 구의동 ***-** 크레신타워 B* ***호,N,,3040000-134-2010-00037,,3040000,"서울특별시 광진구 아차산로 *** (구의동,크레신타워 B* ***호)",05044,03,폐업,통신판매,02-588-0610,,,
,,가족사랑서울정신과의원,2023-12-22,193554.744988075,444142.040717888,2026-05-03 22:31:58,I,02,폐업,0,0,0,0,,,,0,,2023-12-22 09:20:45,2004-11-23,143.38,156-811,서울특별시 동작구 대방동 ***-** 코스모빌딩 ***호,N,,3190000-134-2004-00281,,3190000,"서울특별시 동작구 보라매로 ***, ***호 (대방동, 코스모빌딩)",07055,03,폐업,영업장판매,02-812-9494,,,
,,달모아,2022-12-29,195959.8828826,445376.231257403,2026-05-03 22:32:52,I,02,폐업,0,,,,,,,,,2022-12-29 09:07:01,2021-09-29,,156-060,서울특별시 동작구 본동 **-**,N,,3190000-134-2021-00153,,3190000,"서울특별시 동작구 노량진로**길 **, 지*층 (본동)",06907,03,폐업,전자상거래(통신판매업),,,,
,임대,DA허브다이어트클럽,2015-06-09,193353.970867256,444202.940959686,2026-05-03 22:32:18,I,02,폐업,0,,,,,,,,,2015-06-11 15:04:04,2013-08-08,132.00,156-811,서울특별시 동작구 대방동 ***-* *층,N,,3190000-134-2013-00109,,3190000,"서울특별시 동작구 상도로 **, *층 (대방동, 미성빌딩)",06954,03,폐업,영업장판매,,,,
,,주식회사 퍼플커뮤즈,,206734.222939135,450573.407313735,2026-05-03 22:38:33,I,01,영업,0,,,,,,,,,2025-08-06 09:11:08,2024-06-04,,143-838,서울특별시 광진구 군자동 ***-*,N,,3040000-134-2024-00082,,3040000,"서울특별시 광진구 능동로**길 **, *층 (군자동)",04996,01,영업/정상,전자상거래(통신판매업),,,,
,,떴다몰,2015-04-07,207395.606127535,448675.502893293,2026-05-03 22:36:47,I,02,폐업,0,0,0,0,,,,0,,2013-04-22 11:02:23,2013-04-22,,143-826,서울특별시 광진구 구의동 ***-*** 지하*층 B**호,N,,3040000-134-2013-00076,,3040000,"서울특별시 광진구 아차산로**길 **, 지하*층 B**호 (구의동)",,03,폐업,통신판매,02-6408-7596,,,
,,월드종합라이센스,2015-07-01,,,2026-05-03 22:31:59,I,02,폐업,0,,,,,,,,,2015-07-02 10:15:16,2005-01-04,,156-857,서울특별시 동작구 흑석동 **-**,N,,3190000-134-2005-00004,,3190000,,,03,폐업,다단계판매,,,,
,,스마트 팜팜,2021-11-17,194919.05941562,444714.631338264,2026-05-03 22:32:44,I,02,폐업,0,,,,,,,,,2021-11-17 09:19:14,2019-11-12,,156-030,서울특별시 동작구 상도동 *** 상도두산위브아파트,N,,3190000-134-2019-00125,,3190000,"서울특별시 동작구 상도로**길 **, ***동 ***호 (상도동, 상도두산위브아파트)",06964,03,폐업,전자상거래(통신판매업),,,,
,자가,커브스광장클럽,,208335.303310029,448753.148828593,2026-05-03 22:38:39,I,01,영업,0,,,,,,,,,2025-02-24 09:45:47,2025-02-24,136.35,143-821,서울특별시 광진구 구의동 ***-*,N,,3040000-134-2025-00016,,3040000,"서울특별시 광진구 아차산로 ***, 지층 (구의동)",05034,01,영업/정상,영업장판매,,,,
,임대,케이에이치컴퍼니,,193140.052317678,443178.674686446,2026-05-03 22:33:00,I,01,영업,0,,,,,,,,,2026-02-11 09:21:29,2023-08-10,3.00,156-849,서울특별시 동작구 신대방동 ***-** 롯데타워,N,,3190000-134-2023-00118,,3190000,"서울특별시 동작구 보라매로*길 **, 지하*층 ***-***호 (신대방동, 롯데타워)",07071,01,영업/정상,기타 건강기능식품일반판매업,,,,
,,뉴스킨,2020-12-14,206860.068288383,451081.561425932,2026-05-03 22:36:56,I,02,폐업,0,0,0,0,,,,0,,2020-12-14 13:09:57,2015-01-21,,143-904,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2015-00005,,3040000,서울특별시 광진구 동일로**길 ** (중곡동),04916,03,폐업,방문판매,,,,
,,바른프로틴,2023-07-13,197181.493939153,442464.266854133,2026-05-03 22:32:57,I,02,폐업,0,,,,,,,,,2023-07-13 17:01:24,2022-09-29,,156-883,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2022-00222,,3190000,"서울특별시 동작구 사당로*길 **, *층 (사당동)",07009,03,폐업,영업장판매,,,,
,,자연치유,,209679.58447051,449910.157174809,2026-05-03 22:36:55,I,01,영업,0,0,0,0,,,,0,,2022-02-28 11:28:53,2014-06-20,.00,143-802,서울특별시 광진구 광장동 ***,N,,3040000-134-2014-00126,,3040000,"서울특별시 광진구 아차산로**길 **, ****호 (광장동, 학산코스모스텔)",04969,01,영업/정상,전자상거래(통신판매업),,,,
,,바우상사,2022-02-07,206733.368861342,450609.828633667,2026-05-03 22:37:39,I,02,폐업,0,,,,,,,,,2022-02-07 09:17:35,2021-03-05,,143-838,서울특별시 광진구 군자동 ***-*,N,,3040000-134-2021-00054,,3040000,"서울특별시 광진구 천호대로 ***, ***호 (군자동)",04996,03,폐업,전자상거래(통신판매업),,,,
,,굿프라임,2008-07-08,194225.235011394,445595.734756937,2026-05-03 22:32:05,I,02,폐업,0,,,,,,,,,2008-04-18 09:57:42,2008-04-18,,156-804,서울특별시 동작구 노량진동 ***-** 외 *필지,N,,3190000-134-2008-00017,,3190000,,,03,폐업,영업장판매,02-0817-1708,,,
,임대,클라운지 서울광진1호점,,207877.123782593,449489.728480141,2026-05-03 22:38:43,I,01,영업,0,,,,,,,,,2025-11-24 14:02:00,2025-11-24,141.00,143-818,서울특별시 광진구 구의동 **-** 서진드림빌 *층,N,,3040000-134-2025-00154,,3040000,"서울특별시 광진구 천호대로***길 **, *층 (구의동, 서진드림빌)",04975,01,영업/정상,영업장판매,,,,
,,바이루마(BUYRUMA),2024-12-23,206015.280335652,449180.408499373,2026-05-03 22:38:04,I,02,폐업,0,,,,,,,,,2024-12-23 11:34:41,2022-12-01,,143-916,서울특별시 광진구 화양동 **-** *층 ****,N,,3040000-134-2022-00318,,3040000,"서울특별시 광진구 능동로**길 **, *층 ****호 (화양동)",05015,03,폐업,전자상거래(통신판매업),,,,
,,씽킹빅 대준,2011-08-11,207139.28265641,448101.095666677,2026-05-03 22:34:33,I,02,폐업,0,,,,,,,,,2004-12-03 00:00:00,2004-06-18,,143-866,서울특별시 광진구 자양동 ***-** B**호,N,,3040000-134-2004-00142,,3040000,,,03,폐업,다단계판매,02-3437-2609,,,
,,비엠,2016-11-22,198289.039514074,442211.512440311,2026-05-03 22:31:49,I,02,폐업,0,0,0,0,,,,0,,2004-06-18 00:00:00,2004-06-18,84.48,156-824,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2004-00120,,3190000,서울특별시 동작구 동작대로 ** (사당동),07014,03,폐업,영업장판매,02-522-4408,,,
,,(주)더블유비스킨,2020-01-07,205670.658328053,448991.806667517,2026-05-03 22:37:12,I,02,폐업,0,0,0,0,,,,0,,2020-01-07 16:07:10,2019-05-23,,143-917,서울특별시 광진구 화양동 **-** *층,N,,3040000-134-2019-00050,,3040000,"서울특별시 광진구 동일로 ***, *층 (화양동)",05020,03,폐업,전자상거래(통신판매업),070-7770-5635,,,
,,프라임로즈,2012-09-28,208644.819209521,448711.725750126,2026-05-03 22:35:52,I,02,폐업,0,,,,,,,,,2009-05-20 17:02:54,2009-05-20,,143-814,서울특별시 광진구 광장동 *** 현대아파트*단지상가(지***호),N,,3040000-134-2009-00054,,3040000,,,03,폐업,영업장판매,,,,
,,오자컴퍼니,2022-12-28,197010.95520529,442731.977359313,2026-05-03 22:32:52,I,02,폐업,0,,,,,,,,,2022-12-28 15:26:38,2021-10-01,,156-879,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2021-00157,,3190000,"서울특별시 동작구 사당로*길 **-**, ***호 (사당동)",07030,03,폐업,전자상거래(통신판매업),,,,
