사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업내용,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
새벽광고,,174176.886083355,446320.961304038,2026-05-15 22:42:21,I,20,정상,2025-08-08 10:09:06,2025-08-08,인천광역시 부평구 청천동 ***,2025354017608500010,3540000,인천광역시 부평구 평천로***번길 * (청천동),21310,,옥외광고업 전반,01,영업/정상,,,
PR LAB,,176228.200639163,442879.489271006,2026-05-15 22:42:21,I,20,정상,2025-08-28 10:24:41,2018-11-08,인천광역시 부평구 부평동 ***-** 청우빌딩,2025354017608500011,3540000,"인천광역시 부평구 장제로**번길 **, 청우빌딩 *층 (부평동)",21414,,"인쇄,간판",01,영업/정상,,,
주식회사 팀버로우,,175822.304081398,445934.810716632,2026-05-15 22:42:21,I,20,정상,2025-11-17 10:37:56,2025-11-17,인천광역시 부평구 갈산동 ** 인천테크노밸리 U*센터,2025354017608500012,3540000,"인천광역시 부평구 주부토로 ***, 인천테크노밸리 U*센터 B동 ****~****호 (갈산동)",21330,,"간판, 광고판 등 제작",01,영업/정상,,,
업스페이스,,175012.272686866,443946.523450184,2026-05-15 22:42:21,I,30,휴업,2026-03-06 13:31:43,2026-01-08,인천광역시 부평구 부평동 **-*** 동아아파트,2026354017608500001,3540000,"인천광역시 부평구 부흥로 ***, **동 ****호 (부평동, 동아아파트)",21387,,옥외광고업 전반,02,휴업,2026-03-05,,
이레광고(부평점),,174309.312635766,441888.667519857,2026-05-15 03:03:03,U,20,정상,2026-05-14 10:39:40,2004-12-30,인천광역시 부평구 십정동 ***-**,2004354006808200011,3540000,인천광역시 부평구 경인로 ***-* (십정동),21435,,옥외광고물 제작 및 시공,01,영업/정상,,,032-505-6505
한국세이프티(주),,176059.866134306,444818.175911414,2026-05-15 22:42:04,I,20,정상,2022-10-04 15:36:16,2013-10-16,인천광역시 부평구 부평동 **-***,2005354006808200002,3540000,인천광역시 부평구 장제로***번길 ** (부평동),21355,,옥외광고물 제작 및 시공,01,영업/정상,,,032-516-6111
부평종합광고,,175836.006388298,444746.338346988,2026-05-15 22:42:04,I,20,정상,2020-01-06 11:23:54,2005-07-07,인천광역시 부평구 부평동 ***-**,2005354006808200007,3540000,인천광역시 부평구 신트리로**번길 ** (부평동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-515-9200
기역광고기획,,176327.14113339,442818.15552206,2026-05-15 22:42:04,I,20,정상,2014-11-12 19:42:12,2005-09-30,인천광역시 부평구 부개동 ***-* (*층),2005354007808200006,3540000,"인천광역시 부평구 경인로 ****  (부개동,(*층))",,,옥외광고물 제작 및 시공,01,영업/정상,,,032-527-0208
푸른기획,,173484.768945277,440740.329956567,2026-05-15 22:42:04,I,20,정상,2014-01-17 10:44:19,2010-06-03,인천광역시 부평구 십정동 ***-*,2005354007808200012,3540000,인천광역시 부평구 백범로 ***-*  (십정동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-437-2388
경일디자인,,174248.637071549,446473.649862074,2026-05-15 22:42:04,I,20,정상,2015-05-12 14:03:34,2013-05-29,인천광역시 부평구 청천동 ***-*,2006354007808200004,3540000,인천광역시 부평구 안남로***번길 ** (청천동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-516-5516
애드랜드(고래기획),,177042.075315697,445972.145306958,2026-05-15 22:42:04,I,30,휴업,2018-02-14 14:50:48,2018-02-14,인천광역시 부평구 삼산동 ***-* 신성아파트 ***동 ****호,2006354007808200006,3540000,인천광역시 부평구 수변로 *** (삼산동),,,옥외광고물 제작 및 광고대행,02,휴업,2018-02-14,2023-02-13,032-272-0606
창대광고기획,,176037.870390774,444726.980007277,2026-05-15 22:42:04,I,20,정상,2017-07-07 16:27:57,2017-07-07,인천광역시 부평구 부평동 **-***,2006354007808200010,3540000,"인천광역시 부평구 길주남로 ** (부평동, STAY빌)",21355,,옥외광고물 제작 및 시공,01,영업/정상,,,032-201-0798
한일네온,,175975.020726131,445125.919363232,2026-05-15 22:42:04,I,30,휴업,2018-12-12 16:34:36,2006-06-01,인천광역시 부평구 갈산동 ***-* 상가 ***호,2006354007808200011,3540000,"인천광역시 부평구 주부토로***번길 **, ***호 (갈산동,상가)",,,옥외광고물 제작 및 시공,02,휴업,2018-04-11,2019-04-10,032-515-0334
유한회사 애드게이트,,176592.826456331,444040.086735524,2026-05-15 22:42:04,I,20,정상,2014-11-12 19:07:05,2006-06-01,"인천광역시 부평구 부개동 **-** *층, *층",2006354007808200013,3540000,"인천광역시 부평구 충선로 ***  (부개동,*층, *층)",,,옥외광고물 제작 및 시공,01,영업/정상,,,032-512-3960
본다,,175169.037957203,446290.332196975,2026-05-15 22:42:04,I,20,정상,2020-08-14 10:41:04,2013-05-01,인천광역시 부평구 청천동 ***-**,2006354007808200014,3540000,인천광역시 부평구 부평대로***번길 ** (청천동),21315,,옥외광고물 제작 및 시공,01,영업/정상,,,
그린간판,,174642.920424508,442274.230867223,2026-05-15 22:41:59,I,20,정상,2014-11-12 18:58:01,1997-05-01,인천광역시 부평구 부평동 ***-***,2000354001708200036,3540000,인천광역시 부평구 경인로 ***-*  (부평동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-501-2992
나래광고,,176468.944256227,446188.965918278,2026-05-15 22:41:59,I,20,정상,2014-11-12 19:01:10,1997-05-21,인천광역시 부평구 삼산동 ***-*,2000354001708200037,3540000,인천광역시 부평구 평천로 ***  (삼산동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-515-5400
새롬애드컴,,176578.773770734,442746.527067947,2026-05-15 22:41:59,I,20,정상,2021-08-04 09:48:45,1997-07-26,인천광역시 부평구 부개동 ***-* 해운빌딩,2000354001708200041,3540000,"인천광역시 부평구 경인로****번길 *, 해운빌딩 *층 (부개동)",21427,,옥외광고물 제작 및 시공,01,영업/정상,,,032-525-8959
해냄광고,,176025.194599635,444976.945299199,2026-05-15 22:41:59,I,20,정상,2015-12-04 16:47:47,1998-01-12,인천광역시 부평구 부평동 ***,2000354001708200047,3540000,인천광역시 부평구 장제로***번길 **-**  (부평동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-505-2772
신성광고,,173781.219733258,445396.232990076,2026-05-15 22:42:00,I,20,정상,2022-08-11 16:48:54,2013-05-09,인천광역시 부평구 청천동 ***-**,2000354001708200055,3540000,인천광역시 부평구 마장로***번길 * (청천동),21313,,옥외광고물 제작 및 시공,01,영업/정상,,,032-502-0088
신세계종합광고,,176623.074830824,446614.400779914,2026-05-15 22:42:00,I,20,정상,2014-11-12 19:37:13,2010-04-02,인천광역시 부평구 삼산동 ***,2000354001708200058,3540000,인천광역시 부평구 충선로 ***  (삼산동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-515-1008
유니온광고,,175540.578794037,442833.84500578,2026-05-15 22:42:01,I,20,정상,2016-09-21 10:50:11,2000-04-27,인천광역시 부평구 부평동 ***-*,2000354001708200085,3540000,"인천광역시 부평구 경인로 *** (부평동, 청옥빌딩)",21424,,옥외광고물 제작 및 시공,01,영업/정상,,,032-512-9080
한길애드,,172768.586595721,441116.625193949,2026-05-15 22:42:02,I,20,정상,2021-05-31 11:29:29,2014-02-25,인천광역시 부평구 십정동 ***-*,2001354001708200013,3540000,인천광역시 부평구 백범로 *** (십정동),,,옥외광고물 제작 및 시공,01,영업/정상,,,032-505-1340
UNI Design,,174896.549783578,442572.923010392,2026-05-15 22:42:02,I,30,휴업,2020-11-15 16:33:32,2020-11-12,인천광역시 부평구 부평동 ***-**,2002354001708200008,3540000,인천광역시 부평구 경인로 *** (부평동),21410,,옥외광고물 제작 및 시공,02,휴업,2020-09-09,2021-03-31,032-528-6687
드림기획,,175099.679843929,444643.075640668,2026-05-15 22:42:03,I,20,정상,2020-08-07 16:34:22,2020-08-07,인천광역시 부평구 부평동 **-**,2003354006808200011,3540000,"인천광역시 부평구 원적로***번길 *, *층 (부평동)",21365,,옥외광고물 제작 및 시공,01,영업/정상,,,032-518-6858
디-사인팩토리,,173638.428012603,444463.912439118,2026-05-15 22:42:14,I,20,정상,2025-04-07 13:31:27,2025-03-19,인천광역시 부평구 산곡동 ***-*,2017354009208500007,3540000,"인천광역시 부평구 마장로 ***, 지하층 (산곡동)",21370,,옥외광고물제작 및 시공,01,영업/정상,,,032-321-8882
메가그래픽스,,174411.438487144,446334.266926299,2026-05-15 22:42:14,I,20,정상,2017-12-01 09:57:50,2017-12-01,인천광역시 부평구 청천동 ***-*,2017354009208500010,3540000,인천광역시 부평구 안남로***번길 ** (청천동),21314,,옥외광고물 제작 및 시공,01,영업/정상,,,
스케치월드,,176211.001986844,444546.63960965,2026-05-15 22:42:14,I,30,휴업,2021-11-29 10:24:32,2017-04-19,인천광역시 부평구 부평동 **-***,2017354009208500012,3540000,인천광역시 부평구 길주남로**번길 ** (부평동),21352,,간판제조,02,휴업,2021-06-01,2022-05-31,032-326-6544
주식회사 티엔유,,175244.679431842,446320.270927882,2026-05-15 22:42:15,I,20,정상,2021-09-13 16:46:28,2018-03-30,인천광역시 부평구 청천동 ***-* 남광센트렉스 ***호,2018354009208500003,3540000,"인천광역시 부평구 부평대로 ***, 남광센트렉스 ***호 (청천동)",21315,,"옥외광고물 제작, 디자인 편집",01,영업/정상,,,032-361-1900
미디어진영,,177406.849005792,442369.058831019,2026-05-15 22:42:15,I,20,정상,2021-05-24 11:24:33,2018-05-17,인천광역시 부평구 일신동 **-**,2018354009208500004,3540000,인천광역시 부평구 일신로 ** (일신동),21422,,옥외광고물 제작,01,영업/정상,,,
인쇄와 출력,,174072.498646938,445139.932851237,2026-05-15 22:42:15,I,20,정상,2018-07-03 13:07:03,2018-07-03,인천광역시 부평구 산곡동 ***-**,2018354009208500005,3540000,인천광역시 부평구 길주로 *** (산곡동),21361,,옥외 광고물 제작,01,영업/정상,,,
블루광고기획,,174211.874816716,441555.310558104,2026-05-15 22:42:15,I,20,정상,2018-11-30 16:17:07,2018-11-30,인천광역시 부평구 십정동 ***-*,2018354009208500006,3540000,인천광역시 부평구 경인로 *** (십정동),21436,,옥외광고물 제작,01,영업/정상,,,
주식회사 에이치앤제이기획,,175055.477909861,444585.097948312,2026-05-15 22:42:15,I,20,정상,2025-09-24 09:47:10,2020-06-09,인천광역시 부평구 부평동 **-** ***-A호,2019354017608500002,3540000,"인천광역시 부평구 원적로***번길 *, ***-A호 (부평동)",21378,,옥외 광고업,01,영업/정상,,,
(LS) 어반디자인,,176497.267151755,442848.77123305,2026-05-15 22:42:15,I,20,정상,2020-02-06 14:41:07,2020-02-06,인천광역시 부평구 부개동 ***-*,2020354017608500002,3540000,인천광역시 부평구 경인로****번길 **-* (부개동),21415,,간판 및 광고물 제조업,01,영업/정상,,,032-716-6346
(주)피지커뮤니케이션,,175126.717022995,446169.201205367,2026-05-15 22:42:16,I,20,정상,2020-09-07 15:58:47,2020-05-18,인천광역시 부평구 청천동 *** 부평우림라이온스밸리 B***동 **호,2020354017608500005,3540000,"인천광역시 부평구 부평대로 ***, 부평우림라이온스밸리 B***동 **호 (청천동)",21315,,광고기획 등,01,영업/정상,,,032-547-7878
진명산업,,177521.753491027,442076.969856561,2026-05-15 22:42:16,I,20,정상,2020-07-10 13:12:32,2020-07-10,인천광역시 부평구 일신동 **-**,2020354017608500006,3540000,인천광역시 부평구 일신로**번길 *-** (일신동),21457,,광고사업 전반,01,영업/정상,,,
라라래,,176052.691883305,444193.945558817,2026-05-15 22:42:16,I,20,정상,2020-09-07 16:07:21,2020-09-07,인천광역시 부평구 부평동 ***-** ***호,2020354017608500008,3540000,"인천광역시 부평구 장제로***번길 *, ***호 (부평동)",21360,,옥외광고사업,01,영업/정상,,,
(주)무한건축사사무소,,176080.504456818,446380.628633319,2026-05-15 22:42:16,I,20,정상,2020-11-20 10:17:57,2020-11-20,인천광역시 부평구 갈산동 **-**,2020354017608500009,3540000,"인천광역시 부평구 새갈로 **, *,*층 (갈산동)",21317,,옥외광고물 제작 및 시공,01,영업/정상,,,
디자인 청호,,175285.39719887,446652.103596373,2026-05-15 22:42:17,I,20,정상,2025-07-01 15:10:48,2025-01-20,인천광역시 부평구 청천동 ***-* 부평 제이타워*차 지식산업센터,2021354017608500001,3540000,"인천광역시 부평구 부평대로 ***, 부평 제이타워*차 지식산업센터 *층 ***,*-**호 (청천동)",21315,,"현수막 제작, 간판제작",01,영업/정상,,,032-546-2321
일진광고기획,,175298.600693384,445541.166311226,2026-05-15 22:42:17,I,20,정상,2021-01-08 17:45:17,1998-10-29,인천광역시 부평구 갈산동 *** 풍진빌딩,2021354017608500002,3540000,"인천광역시 부평구 부평대로 ***, 풍진빌딩 *층 ***호 (갈산동)",21335,,옥외광고물 제작 및 시공,01,영업/정상,,,032-514-2722
인천종합광고,,175285.39719887,446652.103596373,2026-05-15 22:42:17,I,20,정상,2021-03-16 13:39:32,2000-05-16,인천광역시 부평구 청천동 ***-* 부평 제이타워*차 지식산업센터,2021354017608500004,3540000,"인천광역시 부평구 부평대로 ***, 부평 제이타워*차 지식산업센터 ***호 (청천동)",21315,,간판제작,01,영업/정상,,,032-555-3600
디자인 케이,,175285.39719887,446652.103596373,2026-05-15 22:42:17,I,20,정상,2026-01-06 09:49:41,2021-04-26,인천광역시 부평구 청천동 ***-* 부평 제이타워*차 지식산업센터,2021354017608500005,3540000,"인천광역시 부평구 부평대로 ***, 부평 제이타워*차 지식산업센터 **층 ****호 (청천동)",21315,,옥외광고물 제작업,01,영업/정상,,,032-543-6989
엄지종합광고,,174175.695321158,442250.804403887,2026-05-15 22:42:17,I,20,정상,2021-07-06 16:20:58,2004-02-12,인천광역시 부평구 십정동 ***-** 사임당빌딩,2021354017608500006,3540000,"인천광역시 부평구 마장로 **, 사임당빌딩 ***호 (십정동)",21433,,간판제작 및 설치,01,영업/정상,,,032-435-5582
(주)아이오아이,,175261.519298799,446199.289952872,2026-05-15 22:42:17,I,20,정상,2025-04-18 11:13:58,2025-04-18,인천광역시 부평구 청천동 ***-* 부평테크시티,2021354017608500007,3540000,"인천광역시 부평구 부평대로 ***, 부평테크시티 ****호 (청천동)",21315,,"옥외광고물 디자인, 제작 및 설치",01,영업/정상,,,070-4351-7184
(주)서유종합관리,,175055.477909861,444585.097948312,2026-05-15 22:42:17,I,20,정상,2023-12-19 16:58:33,2022-01-12,인천광역시 부평구 부평동 **-**,2022354017608500001,3540000,"인천광역시 부평구 원적로***번길 *, ***-B호 (부평동)",21378,,옥외광고업,01,영업/정상,,,
벧엘사,2025-06-30,175777.814438225,447516.348749602,2026-05-15 03:03:03,U,40,폐업,2026-05-14 09:04:27,2009-09-22,인천광역시 계양구 작전동 ***-**,2009355006808500011,3550000,인천광역시 계양구 봉오대로***번길 * (작전동),,,옥외광고물 제작 및 광고대행,03,폐업,,,032-545-0156
온누리광고,,202378.267006527,421197.021297014,2026-05-15 03:03:03,U,20,정상,2026-05-14 17:40:45,2009-05-06,경기도 수원시 장안구 연무동 ***-** 익주아파트 익주상가 ***호,1992374005608200036,3740000,"경기도 수원시 장안구 월드컵로 *** (연무동, 익주아파트)",16220,,옥외광고물 제작업,01,영업/정상,,,031-252-8893
에이치미디어,,215208.432844655,437589.580466362,2026-05-15 03:03:03,U,20,정상,2026-05-14 16:58:05,2023-02-14,경기도 성남시 중원구 상대원동 ***-* 성남우림라이온스밸리*차,2021381005308500001,3780000,"경기도 성남시 중원구 갈마치로 ***, 성남우림라이온스밸리*차 A층 ****호 (상대원동)",13201,,"옥외광고물 디자인 / 제작,시공",01,영업/정상,,,
우리광고,,181682.862167352,441178.475900467,2026-05-15 03:03:03,U,20,정상,2026-05-14 15:51:56,2026-05-07,경기도 부천시 소사구 소사본동 ***-**,1994386000008200288,3860000,경기도 부천시 소사구 소사로***번길 ** (소사본동),14759,,광고물등제작,01,영업/정상,,,032-349-0564
