자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기타내역2,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,근린생활시설,피쉬볼 PC방,2010-11-05,191967.946787509,454919.818828141,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,149.72,,7,,,,2010-11-05 10:45:20,,2010-07-13,,서울특별시 은평구 신사동 29-122 3층,,,CDFF2241022010000018,3110000,,,,"서울특별시 은평구 은평로 6  (신사동,3층)",,03,폐업,,,,,,,,,8,1,
,,황금PC,2011-10-17,193632.080222845,455541.195634883,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,105.46,,,,,,2011-10-17 13:58:06,,2010-08-04,,서울특별시 은평구 녹번동 190 지층,,,CDFF2241022010000020,3110000,,,,"서울특별시 은평구 은평로 187-5  (녹번동,지층)",,03,폐업,,,,,,,,,,,
,,와우PC,2011-07-27,192769.089529376,457839.402467698,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,131.66,,4,,,,2011-07-27 18:19:25,,2010-08-09,,서울특별시 은평구 갈현동 409-5 지층,,,CDFF2241022010000021,3110000,,,,"서울특별시 은평구 통일로87길 5-10  (갈현동,지층)",,03,폐업,,,,,,,,,5,1,
,,pc게임방,2011-01-20,192897.698693247,456264.393906867,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,110.96,,,,,,2011-01-21 10:04:43,,2010-09-30,,서울특별시 은평구 역촌동 2-50 2층,,,CDFF2241022010000026,3110000,,전체이용가,,"서울특별시 은평구 역말로 105  (역촌동,2층)",,03,폐업,,,,,,,,40,,,
,,대한민국PC카페,2011-09-08,190774.119177382,453295.781525013,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,133.42,,,,,,2011-09-08 13:30:35,,2010-10-15,,서울특별시 은평구 수색동 102-20 2층,,,CDFF2241022010000028,3110000,,,,"서울특별시 은평구 수색로 250  (수색동,2층)",,03,폐업,,,,,,,,60,,,
,,1박2일,2012-01-05,191955.051826825,455104.661412964,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,105,,,,,,2012-01-06 13:51:02,,2010-11-02,,서울특별시 은평구 신사동 19-100 나동 2층,,,CDFF2241022010000030,3110000,,전체이용가,,"서울특별시 은평구 갈현로 1  (신사동,나동 2층)",,03,폐업,,,,,,,,30,,,
,,PC온라인,2010-12-24,193723.1564212,456369.530117768,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,90,,,,,,2010-12-27 16:40:59,,2010-11-03,,서울특별시 은평구 대조동 15-38 지층,,,CDFF2241022010000031,3110000,,,,"서울특별시 은평구 통일로65길 12-8  (대조동,지층)",,03,폐업,,,,,,,,30,,,
,,아이비스PC방,2012-05-04,193654.378125665,455534.538697906,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,162.64,,,,,,2012-05-04 17:35:24,,2010-11-05,,서울특별시 은평구 녹번동 193 지층,,,CDFF2241022010000032,3110000,,,,"서울특별시 은평구 은평로 193-2  (녹번동,지층)",,03,폐업,,,,,,,,57,,,
,,PC클럽,2011-03-31,192728.085842162,457118.575913036,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,132.54,,,,,,2011-03-31 18:07:18,,2010-11-26,,서울특별시 은평구 갈현동 461-1 3층,,,CDFF2241022010000034,3110000,,,,"서울특별시 은평구 연서로 195  (갈현동,3층)",,03,폐업,,,,,,,,30,,,
,,인터킹pc방,2013-07-22,191889.444250933,456962.289458918,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,146.74,,,,,,2013-07-22 13:22:54,,2010-12-01,,서울특별시 은평구 구산동 338-1 지층,,,CDFF2241022010000037,3110000,,,,"서울특별시 은평구 서오릉로 225  (구산동,지층)",,03,폐업,,,,,,,,55,,,
,,광PC방,2015-04-27,191967.946787509,454919.818828141,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:28,I,03,폐업,,,,,,189.51,,,,,,2015-04-27 17:12:32,,2010-12-01,,서울특별시 은평구 신사동 29-122 3층,,,CDFF2241022010000038,3110000,,,,"서울특별시 은평구 은평로 6  (신사동,3층)",,03,폐업,,,,,,,,65,,,
,,온라인 PC방,2011-06-30,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,99,,,,,,2011-06-30 18:20:01,,2011-01-26,,서울특별시 은평구 신사동 19-106 2층,,,CDFF2241022011000001,3110000,,,,"서울특별시 은평구 은평로 17  (신사동,2층)",,03,폐업,,,,,,,,15,,,
,,아이비스PC방,2016-01-11,193398.569191846,456199.471641365,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,249.8,,,,,,2016-01-11 16:06:41,,2011-03-21,,서울특별시 은평구 녹번동 141-8 지층,,,CDFF2241022011000003,3110000,,,,"서울특별시 은평구 진흥로 144  (녹번동,지층)",,03,폐업,,,,,,,,99,,,
,,제노 PC방,2024-08-13,193594.911614648,457931.063932548,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,104.36,,,,,,2024-08-13 17:57:31,,2011-06-03,,서울특별시 은평구 불광동 105-82 2층,,,CDFF2241022011000007,3110000,,,,"서울특별시 은평구 연서로 320 (불광동,2층)",,03,폐업,,,,,,,,64,,,
,,클릭 PC방,2013-11-05,190628.880971368,453417.557249384,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,217.65,,2,,,,2013-11-06 09:03:55,,2011-06-20,,"서울특별시 은평구 수색동 366-15 ,1호 2층",,,CDFF2241022011000008,3110000,,,,"서울특별시 은평구 수색로 268-7  (수색동,,1호 2층)",,03,폐업,,,,,,,,60,1,,
,,고릴라 PC방(역촌2호점),2020-06-26,191998.524555566,455694.328395532,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,295,,,,,,2020-07-10 18:35:20,,2011-07-08,,서울특별시 은평구 역촌동 70-34 지층,,,CDFF2241022011000011,3110000,,,,"서울특별시 은평구 갈현로 61  (역촌동,지층)",,03,폐업,,,,,,,,123,,,
,,짱가PC,2017-05-01,192402.964324754,455963.016317226,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,83.52,,,,,,2017-05-01 13:40:18,,2011-07-20,,서울특별시 은평구 역촌동 45-59 2층,,,CDFF2241022011000012,3110000,,,,"서울특별시 은평구 역말로 41, 2층 (역촌동)",03416,03,폐업,,,,,,,,7,,,
,,에이스PC방,2012-06-29,192344.728414646,454876.428159657,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,30,,,,,,2012-06-29 10:18:55,,2011-09-06,,서울특별시 은평구 신사동 24-26 1층,,,CDFF2241022011000014,3110000,,,,"서울특별시 은평구 증산로21길 8-8, 1층 (신사동)",,03,폐업,,,,,,,,6,,,
,,마이룸PC카페,2018-05-08,192399.639983292,455923.909732002,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,122.1,,,,,,2018-05-08 13:47:19,,2011-09-30,,서울특별시 은평구 역촌동 62-3 지층,,,CDFF2241022011000016,3110000,,,,"서울특별시 은평구 역말로 40, 지층 (역촌동, 무궁화빌딩)",03417,03,폐업,,,,,,,,46,,,
,,유니콘,2012-03-27,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,77.92,,,,,,2012-03-27 10:57:30,,2012-01-02,,서울특별시 은평구 신사동 19-106 2층,,,CDFF2241022012000001,3110000,,,,"서울특별시 은평구 은평로 17, 2층 (신사동)",,03,폐업,,,,,,,,30,,,
,,와구와구PC ZONE,2015-07-13,193809.505353079,455992.525766815,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,250.2,,,,,,2015-07-13 18:03:13,,2012-04-05,,서울특별시 은평구 녹번동 109-20 지하1층,,,CDFF2241022012000002,3110000,,,,"서울특별시 은평구 녹번로 55, 지하1층 (녹번동)",,03,폐업,,,,,,,,60,,1,
,,신겜노리,2013-03-25,191954.223534045,455022.314927124,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26.4,,,,,,2013-03-25 17:17:19,,2012-05-07,,서울특별시 은평구 신사동 19-168 1층,,,CDFF2241022012000003,3110000,,,,"서울특별시 은평구 은평로 15, 1층 (신사동)",,03,폐업,,,,,,,,9,,,
,,신사PC,2012-12-04,191955.051826825,455104.661412964,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,112.32,,,,,,2012-12-04 16:39:09,,2012-06-04,,서울특별시 은평구 신사동 19-100 나동 2층호,,,CDFF2241022012000005,3110000,,,,"서울특별시 은평구 갈현로 1, 나동 2층 (신사동)",,03,폐업,,,,,,,,20,,,
,,샹떼PC방 응암점,2023-01-31,192526.779016383,453878.304268116,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,289.84,,,,,,2023-01-31 13:16:28,,2012-08-24,,서울특별시 은평구 응암동 595-1 3층,,,CDFF2241022012000006,3110000,,,,"서울특별시 은평구 응암로 169, 3층 (응암동)",03485,03,폐업,,,,,,,,93,,,
,근린생활시설,Ganzi PC Cafe,2014-12-31,193353.562298855,457598.374001515,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,163.56,,,,,,2015-01-02 15:01:50,,2012-09-25,,서울특별시 은평구 불광동 353-38 지하 1층층,,,CDFF2241022012000007,3110000,,,,"서울특별시 은평구 연서로 280 (불광동, 지하 1층)",,03,폐업,,,,,,,,56,,1,
,,놀토 PC,2013-11-19,191992.241813482,455398.07785294,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,18,,1,,,,2013-11-19 13:45:36,,2012-09-28,,서울특별시 은평구 신사동 9-21 1층,,,CDFF2241022012000008,3110000,,전체이용가,,"서울특별시 은평구 갈현로 33, 1층 (신사동)",,03,폐업,,,,,,,,6,,,
,근린생활시설,싱싱PC방,2013-02-18,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26.4,,,,,,2013-02-18 13:14:26,,2012-10-15,,서울특별시 은평구 응암동 427-56 1층,,,CDFF2241022012000010,3110000,,,,"서울특별시 은평구 응암로 258, 1층 (응암동)",,03,폐업,,,,,,,,7,,,
,,아이비스PC 응암점,2015-11-04,192725.640264738,454655.756426713,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,135,,3,,,,2015-11-04 17:23:08,,2012-12-03,,서울특별시 은평구 응암동 427-119 2층,,,CDFF2241022012000011,3110000,,전체이용가,,"서울특별시 은평구 응암로 250-1, 2층 (응암동)",03466,03,폐업,,,,,,,,50,,1,
,,시즌아이PC방 연신내역점,2018-11-20,192889.99703837,457179.398735573,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,272.29,,,,,,2018-11-20 13:49:17,,2012-12-06,,서울특별시 은평구 대조동 200-2 3층,,,CDFF2241022012000012,3110000,,전체이용가,,"서울특별시 은평구 연서로26길 8, 3층 (대조동)",03386,03,폐업,,,,,,,,80,,,
,,집PC클럽(독바위역점),2017-07-17,194023.15094564,457026.045013541,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,142.95,,,,,,2017-07-18 09:00:57,,2012-12-17,,서울특별시 은평구 불광동 8-275 2층,,,CDFF2241022012000013,3110000,,전체이용가,,"서울특별시 은평구 불광로 98, 2층 (불광동)",03363,03,폐업,,,,,,,,61,,,
,,황금알PC,2014-01-16,192796.559574846,457879.478484145,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,90.41,,3,,,,2014-01-16 17:49:18,,2013-03-12,,서울특별시 은평구 갈현동 393-2 3층,,,CDFF2241022013000001,3110000,,전체이용가,,서울특별시 은평구 통일로87길 5 (갈현동),,03,폐업,,,,,,,,11,5,1,
,,놀토PC방,2014-07-01,193074.135219833,456111.81600378,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,58.77,,2,,,,2014-07-02 10:24:45,,2013-04-03,,서울특별시 은평구 대조동 179-32 2층,,,CDFF2241022013000002,3110000,,전체이용가,,"서울특별시 은평구 서오릉로 78, 2층 (대조동)",,03,폐업,,,,,,,,16,,,
,,놀토PC방,2013-09-25,192942.741349162,457350.480883629,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,27.44,,,,,,2013-09-25 18:35:40,,2013-09-05,,서울특별시 은평구 대조동 185-38 2층,,,CDFF2241022013000006,3110000,,전체이용가,,"서울특별시 은평구 연서로 230-2, 2층 (대조동)",,03,폐업,,,,,,,,8,,,
,,인터라켄PC방,2019-12-31,191964.672329596,453567.143943658,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,185.65,,,,,,2019-12-23 15:45:03,,2013-10-14,,서울특별시 은평구 증산동 168-2 지하,,,CDFF2241022013000008,3110000,,전체이용가,,"서울특별시 은평구 증산로 305, 지하1층 (증산동)",03499,03,폐업,,,,,,,,80,,,
,,씨엘PC방,2022-04-06,193078.739476084,457202.053959406,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,258.19,,,,,,2022-05-04 11:05:28,,2013-10-24,,서울특별시 은평구 대조동 186-25,,,CDFF2241022013000009,3110000,,전체이용가,,"서울특별시 은평구 통일로 827, 지하1층 (대조동)",03385,03,폐업,,,,,,,,129,,,
,,맥스피드PC방,2017-04-24,193214.568997507,455190.059180336,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,277.17,,,,,,2017-04-25 08:32:24,,2013-10-25,,서울특별시 은평구 응암동 101-1 2층,,,CDFF2241022013000010,3110000,,전체이용가,,"서울특별시 은평구 은평로10길 20, 2층 (응암동)",03463,03,폐업,,,,,,,,81,,,
,,큐브PC방,2021-04-14,192717.554076641,455974.011505916,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,198.7,,,,,,2021-04-14 17:39:10,,2013-11-21,,서울특별시 은평구 역촌동 19-53 2층,,,CDFF2241022013000011,3110000,,전체이용가,,"서울특별시 은평구 역말로 72, 2층 (역촌동)",03403,03,폐업,,,,,,,,85,,,
,,누크PC방,2024-05-30,190627.328299901,453399.38902176,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,217.65,,,,,,2024-05-30 16:01:05,,2013-11-22,,서울특별시 은평구 수색동 366-1 2층,,,CDFF2241022013000012,3110000,,전체이용가,,"서울특별시 은평구 수색로 268, 2층 (수색동)",03489,03,폐업,,,,,,,,102,,,
,,이네이쳐 피씨방(독바위점),2020-05-15,194012.840221993,457271.723397055,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,173.91,,,,,,2020-05-20 15:59:16,,2013-12-11,,서울특별시 은평구 불광동 239-2 지하1층,,,CDFF2241022013000014,3110000,,전체이용가,,"서울특별시 은평구 불광로 123, 지하1층 (불광동)",03353,03,폐업,,,,,,,,60,,,
,,애플PC방,2015-01-20,193156.561270858,457559.907742276,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,23.14,,,,,,2017-06-29 18:03:51,,2014-02-14,,서울특별시 은평구 불광동 310-81 1층,,,CDFF2241022014000001,3110000,,전체이용가,,"서울특별시 은평구 연서로31길 3, 1층 (불광동)",03345,03,폐업,,,,,,,,,,,
,,대박PC방,2015-03-30,192807.48053342,457159.367383224,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,67.58,,,,,,2015-03-30 17:39:27,,2014-04-29,,서울특별시 은평구 대조동 199-18 2층,,,CDFF2241022014000003,3110000,,전체이용가,,"서울특별시 은평구 연서로 204, 2층 (대조동)",,03,폐업,,,,,,,,20,,,
,,PC나라,2025-04-08,192492.327770221,453798.667700175,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,,13.2,,,,,,2025-04-09 15:01:45,,2014-06-02,,서울특별시 은평구 응암동 594-32 1층,,,CDFF2241022014000004,3110000,,,,"서울특별시 은평구 응암로 159-2, 1층 (응암동)",03485,03,폐업,,,,,,,,3,,,
,,한게임PC,2014-08-07,192985.784429928,457270.732166456,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,189.98,,,,,,2014-08-07 15:01:15,,2014-06-27,,서울특별시 은평구 대조동 185-25 3층,,,CDFF2241022014000005,3110000,,,,"서울특별시 은평구 연서로28길 11, 3층 (대조동)",,03,폐업,,,,,,,,,,,
,복지시설,서울PC방,2017-12-10,193074.135219833,456111.81600378,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,인터넷컴퓨터게임시설 제공업,58.77,,2,,,,2018-02-06 10:20:22,,2014-08-12,,서울특별시 은평구 대조동 179-32 2층,,,CDFF2241022014000006,3110000,,전체이용가,준주거지역,"서울특별시 은평구 서오릉로 78, 2층 (대조동)",03395,03,폐업,,,,주택가주변,,,,8,3,1,
,근린생활시설,놀PC방,2016-01-18,192694.301077484,455930.710225553,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,23.61,,1,,,,2016-01-19 09:06:57,,2014-08-14,,서울특별시 은평구 역촌동 20-4,,,CDFF2241022014000007,3110000,,전체이용가,준주거지역,서울특별시 은평구 진흥로1길 57-1 (역촌동),03402,03,폐업,,,,주택가주변,,,,6,2,1,
,근린생활시설,썬PC방,2019-04-23,192773.778777345,454619.671761376,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,24,,4,,,,2019-04-23 15:56:20,,2014-08-14,,서울특별시 은평구 응암동 427-105,,,CDFF2241022014000008,3110000,,전체이용가,일반주거지역,서울특별시 은평구 응암로22길 7 (응암동),03466,03,폐업,,,,주택가주변,,,,6,5,1,
,근린생활시설,스위티PC방,2019-10-30,193519.842696237,456728.319721599,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,246,,3,,,,2019-12-02 09:40:12,,2014-09-04,,서울특별시 은평구 대조동 2-9,,,CDFF2241022014000009,3110000,,전체이용가,준주거지역,서울특별시 은평구 통일로 757 (대조동),03391,03,폐업,,,,기타,,,,109,4,1,
,,세븐PC방,2023-04-25,192384.710480558,456753.39995996,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,353.88,,,,,,2023-04-25 16:52:14,,2014-11-20,,서울특별시 은평구 갈현동 469-1 1층,,,CDFF2241022014000011,3110000,,,,"서울특별시 은평구 서오릉로 174, 1층 (갈현동)",03336,03,폐업,,,,,,,,174,,,
,,골프러쉬,2015-04-22,192001.271821027,455595.889045616,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,34.75,,,,,,2015-04-22 16:03:39,,2014-12-08,,서울특별시 은평구 갈현동 78-77 1층,,,CDFF2241022014000012,3110000,,전체이용가,,"서울특별시 은평구 갈현로 53, 1층 (갈현동)",,03,폐업,,,,,,,,,,,
,,딩동댕PC,2015-07-29,193826.37983336,456291.782984711,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,92.23,,,,,,2015-07-29 11:09:28,,2014-12-12,,서울특별시 은평구 대조동 15-120 1층,,,CDFF2241022014000013,3110000,,,,"서울특별시 은평구 통일로 707, 1층 (대조동)",,03,폐업,,,,,,,,,,,
,,세븐PC,2016-06-01,191984.739771257,455153.792238654,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,92.94,,,,,,2016-06-01 17:50:08,,2014-12-22,,서울특별시 은평구 신사동 17-10 2층,,,CDFF2241022014000014,3110000,,,,"서울특별시 은평구 갈현로 7, 2층 (신사동)",03437,03,폐업,,,,,,,,,,,
,,갤러리PC,2016-07-12,193061.22897554,456012.300525164,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,155.04,,,,,,2016-07-12 17:39:36,,2015-01-22,,서울특별시 은평구 역촌동 16-19 2층,,,CDFF2241022015000002,3110000,,,,"서울특별시 은평구 진흥로 105-6, 2층 (역촌동)",03404,03,폐업,,,,,,,,,,,
,,비바PC,2016-12-13,192394.915494167,454055.304929205,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,21.41,,,,,,2016-12-13 09:37:17,,2015-06-09,,서울특별시 은평구 응암동 592-76 1층,,,CDFF2241022015000005,3110000,,,,"서울특별시 은평구 응암로13길 25, 1층 (응암동)",03485,03,폐업,,,,,,,,8,,,
,,WIN PC,2025-07-08,192793.500334198,456047.322798767,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,,33,,,,,,2025-07-08 20:19:18,,2015-06-23,,서울특별시 은평구 역촌동 19-8 1층,,,CDFF2241022015000007,3110000,,,,"서울특별시 은평구 역말로 82, 1층 (역촌동)",03403,03,폐업,,,,,,,,7,,,
,,탑PC,2016-03-25,193103.533640734,456061.473870763,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,23,,,,,,2016-03-25 17:48:47,,2015-07-02,,서울특별시 은평구 대조동 179-49 1층,,,CDFF2241022015000008,3110000,,,,"서울특별시 은평구 서오릉로 72, 1층 (대조동)",03395,03,폐업,,,,,,,,,,,
,,고릴라PC방 연신내점,2019-05-28,193226.189722132,457579.727308055,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,285.7,,,,,,2019-06-05 16:49:22,,2015-07-09,,서울특별시 은평구 불광동 314-6 지층,,,CDFF2241022015000009,3110000,,,,"서울특별시 은평구 연서로 265, 지층 (불광동)",03342,03,폐업,,,,,,,,90,,,
,,킹PC방,2020-08-19,192842.366884623,454575.969630834,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,23.23,,,,,,2020-08-20 09:14:00,,2015-07-28,,"서울특별시 은평구 응암동 397-28 응암주택, 1층",,,CDFF2241022015000010,3110000,,,,"서울특별시 은평구 응암로22길 16, 1층 (응암동, 응암주택)",03467,03,폐업,,,,,,,,6,,,
,,탑PC,2016-02-02,192973.882701916,457295.898778283,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,83.04,,,,,,2016-02-02 11:48:17,,2015-09-15,,서울특별시 은평구 대조동 185-16 1층,,,CDFF2241022015000013,3110000,,,,"서울특별시 은평구 연서로28길 7-4, 1층 (대조동)",03385,03,폐업,,,,,,,,,,,
,,오거리PC방,2025-11-27,192535.807673959,454023.235407265,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,성인PC방,,,39.67,,,,,,2025-11-27 18:06:03,,2015-09-21,,서울특별시 은평구 응암동 599-33 1층,,,CDFF2241022015000014,3110000,,,,"서울특별시 은평구 응암로11길 4-4, 1층 (응암동)",03485,03,폐업,,,,,,,,5,,,
,,아지트PC방,2016-02-22,190759.62031997,453359.41928672,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,114.24,,2,,,,2016-02-23 09:06:31,,2015-11-02,,서울특별시 은평구 수색동 105-2,,,CDFF2241022015000015,3110000,,,,"서울특별시 은평구 은평터널로 8-6, 2층 (수색동)",03502,03,폐업,,,,,,,,50,3,,
,단독주택,PC클럽,2016-03-05,192122.286340331,455936.582329939,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,27.17,,1,,,,2017-06-29 12:59:39,,2015-11-26,,서울특별시 은평구 역촌동 51-19 1층,,,CDFF2241022015000017,3110000,,전체이용가,일반주거지역,"서울특별시 은평구 역말로 11, 1층 (역촌동)",03415,03,폐업,,,,,,,,6,,,
,근린생활시설,PC클럽,2017-11-16,193102.061952379,457310.07925337,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,26.4,,3,,,,2017-11-17 11:29:51,,2016-03-16,,,,,CDFF2241022016000001,3110000,,전체이용가,,서울특별시 은평구 통일로 834 (대조동),03397,03,폐업,,,,,,,,7,3,0,
,근린생활시설,바닐라 PC방,2017-02-23,192943.276280706,456213.469152375,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,16.8,,,,,,2017-02-23 19:09:39,,2016-06-03,,서울특별시 은평구 역촌동 14-3,,,CDFF2241022016000003,3110000,,,,서울특별시 은평구 서오릉로 93 (역촌동),03404,03,폐업,,,,,,,,7,,,
,근린생활시설,신사PC,2016-11-28,192016.428177758,455098.982607732,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,108.1,,3,,,,2016-11-28 13:02:15,,2016-06-30,,서울특별시 은평구 신사동 20-11,,,CDFF2241022016000004,3110000,,전체이용가,준주거지역,서울특별시 은평구 은평로 23 (신사동),03423,03,폐업,,,,주택가주변,,,,7,4,1,
,근린생활시설,아이센스PC방 녹번점,2020-11-23,193431.806134687,456248.097400845,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,285,,6,,,,2020-11-24 13:17:23,,2016-08-10,,서울특별시 은평구 녹번동 141-1,,,CDFF2241022016000005,3110000,,전체이용가,일반주거지역,"서울특별시 은평구 진흥로 148, 2층 (녹번동)",03378,03,폐업,,,,주택가주변,,,,99,7,1,
,근린생활시설,놀러와PC방,2017-02-06,192786.090302617,456089.956662343,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-17 22:34:29,I,03,폐업,,,,,,10,,1,,,,2017-02-06 11:14:46,,2016-10-06,,,,,CDFF2241022016000006,3110000,,전체이용가,일반주거지역,"서울특별시 은평구 역말로 83, 1층 (역촌동)",03400,03,폐업,,,,주택가주변,,,,7,1,,
